name,kernel_key,kernel_label,observed_target,clean_trained_prediction,clean_trained_std,clean_trained_absolute_error,heldout_screenshot_bug_any,broad_observed_target_check,broad_trained_prediction,broad_trained_std,broad_trained_absolute_error,paired_absolute_error_difference_broad_minus_clean,paired_improvement_clean_minus_broad,paired_outcome
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,matern_3_2,Matérn 3/2,11588.0,12137.935154912375,4059.8173160611923,549.9351549123749,False,11588.0,24471.478350984435,13077.148147248612,12883.478350984435,12333.54319607206,-12333.54319607206,worsened_by_broad_training
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,matern_5_2,Matérn 5/2,11588.0,13025.52039401454,5526.725252843681,1437.5203940145402,False,11588.0,24548.112811129413,13055.33421212428,12960.112811129413,11522.592417114873,-11522.592417114873,worsened_by_broad_training
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,isotropic_rbf,Isotropic RBF,32976.0,19800.85378152127,7972.856778369099,13175.14621847873,False,32976.0,45206.0442113281,20044.984490369898,12230.044211328102,-945.1020071506282,945.1020071506282,improved_by_broad_training
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,32976.0,31989.519649491693,1924.792650897827,986.4803505083073,False,32976.0,46384.1286115636,19872.802561942124,13408.128611563603,12421.648261055296,-12421.648261055296,worsened_by_broad_training
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,matern_3_2,Matérn 3/2,32976.0,29693.0688863494,4565.185177355948,3282.9311136506003,False,32976.0,57491.30066084639,17801.153188375465,24515.30066084639,21232.36954719579,-21232.36954719579,worsened_by_broad_training
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,matern_5_2,Matérn 5/2,32976.0,26011.417334146132,6067.663850482064,6964.582665853868,False,32976.0,54673.25008049932,18536.55713338238,21697.250080499318,14732.66741464545,-14732.66741464545,worsened_by_broad_training
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,isotropic_rbf,Isotropic RBF,16689.0,16659.349155628057,7181.616348352019,29.650844371943094,False,16689.0,34129.65780848066,14302.27515299544,17440.65780848066,17411.006964108718,-17411.006964108718,worsened_by_broad_training
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,16689.0,18316.543046143976,1398.6973885580394,1627.5430461439755,False,16689.0,36924.1574869251,11935.81671925574,20235.157486925098,18607.614440781123,-18607.614440781123,worsened_by_broad_training
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,matern_3_2,Matérn 3/2,16689.0,16953.30864834836,3199.567881473216,264.3086483483603,False,16689.0,30526.308165461898,13952.009136168985,13837.308165461898,13572.999517113538,-13572.999517113538,worsened_by_broad_training
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,matern_5_2,Matérn 5/2,16689.0,17037.33729636197,4596.2290493291175,348.3372963619695,False,16689.0,31463.629905376827,13964.85340241473,14774.629905376827,14426.292609014858,-14426.292609014858,worsened_by_broad_training
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,isotropic_rbf,Isotropic RBF,15870.0,17133.28379377541,7315.003500800406,1263.2837937754084,False,15870.0,25339.44633797303,17876.033716315873,9469.44633797303,8206.162544197621,-8206.162544197621,worsened_by_broad_training
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,15870.0,14753.401126360799,2099.0897306752067,1116.598873639201,False,15870.0,22235.678510469872,19521.920849052578,6365.678510469872,5249.079636830671,-5249.079636830671,worsened_by_broad_training
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,matern_3_2,Matérn 3/2,15870.0,17010.99037727868,3807.8843797208146,1140.9903772786784,False,15870.0,27904.3419924295,16806.798223369522,12034.341992429501,10893.351615150823,-10893.351615150823,worsened_by_broad_training
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,matern_5_2,Matérn 5/2,15870.0,17013.837392016045,5181.951423970959,1143.8373920160448,False,15870.0,27250.265407788713,17132.696187509166,11380.265407788713,10236.428015772668,-10236.428015772668,worsened_by_broad_training
P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,isotropic_rbf,Isotropic RBF,32343.0,23831.32857884974,7091.644042600374,8511.671421150259,False,32343.0,44668.42710708024,13059.824666888213,12325.427107080242,3813.755685929984,-3813.755685929984,worsened_by_broad_training
P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,32343.0,33444.21018040156,1195.9614063063393,1101.210180401562,False,32343.0,81134.03366654509,8477.8043341967,48791.03366654509,47689.82348614353,-47689.82348614353,worsened_by_broad_training
P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,matern_3_2,Matérn 3/2,32343.0,30366.307731126035,3560.412789851196,1976.692268873965,False,32343.0,49955.533147727816,13356.911214450261,17612.533147727816,15635.84087885385,-15635.84087885385,worsened_by_broad_training
P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,matern_5_2,Matérn 5/2,32343.0,28683.822859918153,4889.550139049353,3659.177140081847,False,32343.0,48075.91345333674,13185.100555287343,15732.91345333674,12073.736313254893,-12073.736313254893,worsened_by_broad_training
P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,isotropic_rbf,Isotropic RBF,12245.0,14914.475771418021,7724.803732049226,2669.4757714180214,False,12245.0,20852.742971210002,18083.2379940535,8607.742971210002,5938.267199791981,-5938.267199791981,worsened_by_broad_training
P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,12245.0,10899.803987723159,603.3889154297985,1345.1960122768414,False,12245.0,25479.364264603595,13501.215069520034,13234.364264603595,11889.168252326754,-11889.168252326754,worsened_by_broad_training
P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,matern_3_2,Matérn 3/2,12245.0,12761.382551573508,4027.667216025258,516.382551573508,False,12245.0,21380.290508237875,16263.305026560163,9135.290508237875,8618.907956664367,-8618.907956664367,worsened_by_broad_training
P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,matern_5_2,Matérn 5/2,12245.0,13332.638127247148,5476.414073619804,1087.638127247148,False,12245.0,21105.199800739727,16790.5720271195,8860.199800739727,7772.561673492579,-7772.561673492579,worsened_by_broad_training
P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,isotropic_rbf,Isotropic RBF,12121.0,15928.600267902542,8204.480195381566,3807.6002679025423,False,12121.0,27951.630014062503,18968.44397313307,15830.630014062503,12023.02974615996,-12023.02974615996,worsened_by_broad_training
P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,12121.0,12438.52209289877,542.5978843798036,317.5220928987692,False,12121.0,23739.746642298054,16979.574863018806,11618.746642298054,11301.224549399285,-11301.224549399285,worsened_by_broad_training
P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,matern_3_2,Matérn 3/2,12121.0,11619.659386527366,4103.01130073562,501.3406134726338,False,12121.0,18569.71399493607,17039.28298347434,6448.713994936072,5947.373381463438,-5947.373381463438,worsened_by_broad_training
P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,matern_5_2,Matérn 5/2,12121.0,11969.117286708224,5826.398990332197,151.88271329177587,False,12121.0,20731.080821292344,17639.52629022294,8610.080821292344,8458.198108000568,-8458.198108000568,worsened_by_broad_training
P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,isotropic_rbf,Isotropic RBF,27047.0,24770.278052356323,7169.3207619927925,2276.7219476436767,False,27047.0,46395.58063351334,14757.190181007876,19348.58063351334,17071.85868586966,-17071.85868586966,worsened_by_broad_training
P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,27047.0,24387.068389840853,1720.619708827031,2659.9316101591467,False,27047.0,51971.800853201246,14503.819528148693,24924.800853201246,22264.8692430421,-22264.8692430421,worsened_by_broad_training
P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,matern_3_2,Matérn 3/2,27047.0,29133.52214606319,3651.7503518961435,2086.522146063191,False,27047.0,53620.5946253906,13930.028695265712,26573.5946253906,24487.07247932741,-24487.07247932741,worsened_by_broad_training
P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,matern_5_2,Matérn 5/2,27047.0,28143.211126443122,5023.326547818567,1096.2111264431223,False,27047.0,51636.740687253805,14098.278359758071,24589.740687253805,23493.529560810683,-23493.529560810683,worsened_by_broad_training
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,isotropic_rbf,Isotropic RBF,11669.0,15583.684381917452,8198.293177361218,3914.684381917452,False,11669.0,28655.143432275727,17114.47445616151,16986.143432275727,13071.459050358275,-13071.459050358275,worsened_by_broad_training
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,11669.0,11239.090163663088,2103.7533214979185,429.9098363369121,False,11669.0,21555.3761188884,17615.99839580238,9886.376118888398,9456.466282551486,-9456.466282551486,worsened_by_broad_training
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,matern_3_2,Matérn 3/2,11669.0,10724.47604173312,4471.614400244036,944.5239582668801,False,11669.0,27496.60847126251,15477.145093528501,15827.608471262509,14883.084512995629,-14883.084512995629,worsened_by_broad_training
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,matern_5_2,Matérn 5/2,11669.0,11370.417296193435,6138.683650705359,298.5827038065654,False,11669.0,27607.721548680416,15920.971141658923,15938.721548680416,15640.13884487385,-15640.13884487385,worsened_by_broad_training
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,isotropic_rbf,Isotropic RBF,10242.0,15975.643264022172,8229.33625684628,5733.643264022172,False,10242.0,39840.18657927283,16687.453249464364,29598.186579272828,23864.543315250656,-23864.543315250656,worsened_by_broad_training
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,10242.0,10101.656036397657,1926.4983999887356,140.34396360234314,False,10242.0,42889.54107526873,16016.6016502222,32647.54107526873,32507.197111666388,-32507.197111666388,worsened_by_broad_training
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,matern_3_2,Matérn 3/2,10242.0,10021.569452024914,4699.720417971213,220.43054797508557,False,10242.0,39795.49750427622,15160.937372267099,29553.497504276223,29333.06695630114,-29333.06695630114,worsened_by_broad_training
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,matern_5_2,Matérn 5/2,10242.0,11256.945909255704,6329.90397103419,1014.9459092557045,False,10242.0,39860.50720208321,15536.798227703777,29618.50720208321,28603.561292827504,-28603.561292827504,worsened_by_broad_training
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,isotropic_rbf,Isotropic RBF,15578.0,17762.53139366016,8330.360902102277,2184.5313936601597,False,15578.0,42021.052200938284,10894.778830978448,26443.052200938284,24258.520807278124,-24258.520807278124,worsened_by_broad_training
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,15578.0,15781.880457496747,2136.426616221079,203.8804574967471,False,15578.0,61399.86815813078,15902.97620726464,45821.86815813078,45617.98770063404,-45617.98770063404,worsened_by_broad_training
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,matern_3_2,Matérn 3/2,15578.0,15356.58110512339,4898.08444139438,221.41889487660956,False,15578.0,41680.538428235865,11393.243005440121,26102.538428235865,25881.119533359255,-25881.119533359255,worsened_by_broad_training
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,matern_5_2,Matérn 5/2,15578.0,16478.982029963532,6583.648068806417,900.9820299635321,False,15578.0,41875.17987908087,11044.768130602743,26297.179879080868,25396.197849117336,-25396.197849117336,worsened_by_broad_training
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,isotropic_rbf,Isotropic RBF,24547.0,21673.16508727979,8115.445776889668,2873.834912720209,False,24547.0,39144.97491076464,18149.524983754087,14597.974910764642,11724.139998044433,-11724.139998044433,worsened_by_broad_training
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,24547.0,20393.712459644776,3669.9059318409304,4153.287540355224,False,24547.0,55877.09788822512,16800.77987445591,31330.097888225122,27176.810347869898,-27176.810347869898,worsened_by_broad_training
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,matern_3_2,Matérn 3/2,24547.0,28512.891849639847,4692.373338714292,3965.8918496398474,False,24547.0,43229.072033550896,16383.382241557909,18682.072033550896,14716.180183911049,-14716.180183911049,worsened_by_broad_training
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,matern_5_2,Matérn 5/2,24547.0,27806.08368861074,6221.596402887962,3259.083688610739,False,24547.0,42030.77541716669,16904.564624889168,17483.77541716669,14224.69172855595,-14224.69172855595,worsened_by_broad_training
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,isotropic_rbf,Isotropic RBF,35635.0,25849.335240171586,6658.991892150974,9785.664759828414,False,35635.0,38056.824597976345,16973.005926246966,2421.824597976345,-7363.840161852069,7363.840161852069,improved_by_broad_training
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,35635.0,34259.46756500081,2339.783048164141,1375.5324349991934,False,35635.0,66652.30485713822,15939.201588924552,31017.304857138224,29641.77242213903,-29641.77242213903,worsened_by_broad_training
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,matern_3_2,Matérn 3/2,35635.0,30821.33618652838,3525.665652319829,4813.6638134716195,False,35635.0,43970.5088241007,16026.20798941694,8335.508824100703,3521.845010629084,-3521.845010629084,worsened_by_broad_training
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,matern_5_2,Matérn 5/2,35635.0,29057.770513542564,4669.525357343511,6577.229486457436,False,35635.0,42118.72875786545,16251.766690622908,6483.7287578654505,-93.50072859198553,93.50072859198553,improved_by_broad_training
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,isotropic_rbf,Isotropic RBF,30868.0,28564.019691303096,6727.628987169193,2303.980308696904,False,30868.0,41765.59114797134,16958.95645178316,10897.59114797134,8593.610839274435,-8593.610839274435,worsened_by_broad_training
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,30868.0,32191.267584450557,1822.2953883193788,1323.2675844505575,False,30868.0,38743.12526364124,19496.370656015115,7875.125263641239,6551.857679190682,-6551.857679190682,worsened_by_broad_training
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,matern_3_2,Matérn 3/2,30868.0,33271.12745811545,3330.9997859066,2403.1274581154503,False,30868.0,50440.64685273184,15502.535348519248,19572.646852731843,17169.519394616393,-17169.519394616393,worsened_by_broad_training
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,matern_5_2,Matérn 5/2,30868.0,32836.90705715975,4612.8000143464,1968.9070571597476,False,30868.0,48103.20756394451,15885.988454829205,17235.20756394451,15266.300506784763,-15266.300506784763,worsened_by_broad_training
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,isotropic_rbf,Isotropic RBF,16402.0,17185.327905191712,8244.287087446119,783.3279051917125,False,16402.0,43473.36612708316,13640.654179340701,27071.366127083158,26288.038221891446,-26288.038221891446,worsened_by_broad_training
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,16402.0,14921.663264284354,2494.12401446913,1480.3367357156458,False,16402.0,40208.740751308185,17971.15591655065,23806.740751308185,22326.40401559254,-22326.40401559254,worsened_by_broad_training
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,matern_3_2,Matérn 3/2,16402.0,15770.60097689922,4233.607414094587,631.3990231007792,False,16402.0,41421.88332826189,13523.066000114763,25019.883328261887,24388.48430516111,-24388.48430516111,worsened_by_broad_training
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,matern_5_2,Matérn 5/2,16402.0,16311.810573071265,5997.5855777751185,90.18942692873497,False,16402.0,41961.6961770018,13457.444879292143,25559.696177001802,25469.506750073066,-25469.506750073066,worsened_by_broad_training
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,isotropic_rbf,Isotropic RBF,9875.0,17215.315807545387,8313.666985172757,7340.315807545387,False,9875.0,29512.82017495981,17678.59798489307,19637.82017495981,12297.504367414422,-12297.504367414422,worsened_by_broad_training
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,9875.0,8796.382228136463,2339.3236525674465,1078.6177718635372,False,9875.0,39418.029655297236,19531.279959162934,29543.029655297236,28464.4118834337,-28464.4118834337,worsened_by_broad_training
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,matern_3_2,Matérn 3/2,9875.0,10981.213747651085,5595.931340904483,1106.2137476510852,False,9875.0,29630.58305036727,16229.902372974311,19755.58305036727,18649.369302716186,-18649.369302716186,worsened_by_broad_training
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,matern_5_2,Matérn 5/2,9875.0,13400.989097110298,6998.062703125251,3525.9890971102977,False,9875.0,29486.350289546248,16633.3439006671,19611.350289546248,16085.36119243595,-16085.36119243595,worsened_by_broad_training
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,isotropic_rbf,Isotropic RBF,9360.0,12778.021953049321,6231.30481319088,3418.0219530493214,False,9360.0,20905.95847967886,15315.950576601792,11545.958479678859,8127.936526629537,-8127.936526629537,worsened_by_broad_training
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,9360.0,12848.244513670128,3968.7481068684915,3488.244513670128,False,9360.0,23735.305467205817,17751.393896901154,14375.305467205817,10887.060953535689,-10887.060953535689,worsened_by_broad_training
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,matern_3_2,Matérn 3/2,9360.0,10545.618201316835,3310.3858500592655,1185.6182013168345,False,9360.0,20235.197688631742,14918.586027750122,10875.197688631742,9689.579487314908,-9689.579487314908,worsened_by_broad_training
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,matern_5_2,Matérn 5/2,9360.0,11310.479434838653,4355.6178046842415,1950.479434838653,False,9360.0,20312.54727258715,14940.063199609434,10952.547272587151,9002.067837748498,-9002.067837748498,worsened_by_broad_training
