dataset,fold_index,name,optimizer,optimizer_label,training_simulations,fit_runtime_seconds,predict_runtime_seconds,fold_runtime_seconds,optimizer_convergence_applicable,optimizer_selected_run_success,optimizer_selected_start_index,optimizer_run_count,optimizer_unsuccessful_run_count,optimizer_fallback_run_count,optimizer_start_thetas_json,optimizer_objectives_json,optimizer_runs_json,warning_count,warning_messages,fit_failed,fit_failure_message,fallback_fit_used,parameter_bound_hit_count,parameter_bound_hit_parameters,optimized_kernel_expression,log_marginal_likelihood_train_fold,signal_variance,lengthscale
broad,80,P-184p554601264_VX-0p855768445974_LS-6p11854963854e-05_ST-316p977306706_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63717980689e-06_H-0011cc30ec,none,No optimization,237,0.0032942999969236553,0.0002951999776996672,0.0035894999746233225,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-331.9075791206403,1.0,1.0
broad,81,P-186p021611878_VX-0p483877556354_LS-6p53069178085e-05_ST-388p836932905_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96971349398e-06_H-b40dbd8ddd,lbfgsb,L-BFGS-B,237,0.2874689000309445,0.0004319999716244638,0.28790090000256896,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[281.1152102720235, 281.11521027202525]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.01691892130720733, -0.47737085540717045], ""objective"": 281.1152102720235, ""success"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 10, ""function_evaluations"": 13, ""gradient_evaluations"": 13, ""runtime_seconds"": 0.06169120001140982, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.016918955395815626, -0.4773709634142548], ""objective"": 281.11521027202525, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 22, ""function_evaluations"": 39, ""gradient_evaluations"": 39, ""runtime_seconds"": 0.22250370000256225, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.62, nu=1.5)",-281.1152102720235,1.0170628568552678,0.6204124033298953
broad,81,P-186p021611878_VX-0p483877556354_LS-6p53069178085e-05_ST-388p836932905_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96971349398e-06_H-b40dbd8ddd,slsqp,SLSQP,237,0.06953189999330789,0.0003257999778725207,0.06985769997118041,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[281.11521027234, 1324007.7277901913]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.016920370100051648, -0.477371614972627], ""objective"": 281.11521027234, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 9, ""function_evaluations"": 13, ""gradient_evaluations"": 9, ""runtime_seconds"": 0.0614081000094302, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-5.715374768429403, 1.1571584954261906], ""objective"": 1324007.7277901913, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 5, ""function_evaluations"": 1, ""gradient_evaluations"": 1, ""runtime_seconds"": 0.005089699989184737, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.62, nu=1.5)",-281.11521027234,1.0170643303697244,0.620411932086244
broad,81,P-186p021611878_VX-0p483877556354_LS-6p53069178085e-05_ST-388p836932905_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96971349398e-06_H-b40dbd8ddd,powell,Powell,237,0.7279940999578685,0.00045900000259280205,0.7284530999604613,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[281.11521027202366, 281.1152102720235]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.016918936647246658, -0.4773708834294607], ""objective"": 281.11521027202366, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 150, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.21388840000145137, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.016918933674752844, -0.47737084756927706], ""objective"": 281.1152102720235, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 9, ""function_evaluations"": 358, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.5112841000081971, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.62, nu=1.5)",-281.1152102720235,1.017062869433839,0.6204124081926217
broad,81,P-186p021611878_VX-0p483877556354_LS-6p53069178085e-05_ST-388p836932905_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96971349398e-06_H-b40dbd8ddd,none,No optimization,237,0.004149399988818914,0.00042150000808760524,0.004570899996906519,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-332.11837881399777,1.0,1.0
broad,82,P-186p850960621_VX-0p845582390035_LS-8p39602076571e-05_ST-354p289806443_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p70508641129e-06_H-f404b6f8f4,lbfgsb,L-BFGS-B,237,0.28714939998462796,0.00032029999420046806,0.28746969997882843,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[280.960382886666, 280.96038288666716]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.017627457399402312, -0.47546065343443417], ""objective"": 280.960382886666, ""success"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 10, ""function_evaluations"": 13, ""gradient_evaluations"": 13, ""runtime_seconds"": 0.06108670000685379, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.01762727999842729, -0.4754607850248117], ""objective"": 280.96038288666716, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 19, ""function_evaluations"": 38, ""gradient_evaluations"": 38, ""runtime_seconds"": 0.2232732999837026, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.622, nu=1.5)",-280.960382886666,1.0177837379523602,0.6215986489503035
broad,82,P-186p850960621_VX-0p845582390035_LS-8p39602076571e-05_ST-354p289806443_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p70508641129e-06_H-f404b6f8f4,slsqp,SLSQP,237,0.062354100053198636,0.0003643000381998718,0.06271840009139851,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[280.96038288690914, 1321727.2578190821]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.01762860580343584, -0.47546140930479114], ""objective"": 280.96038288690914, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 9, ""function_evaluations"": 13, ""gradient_evaluations"": 9, ""runtime_seconds"": 0.05592660000547767, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-5.715374768429403, 1.1571584954261906], ""objective"": 1321727.2578190821, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 5, ""function_evaluations"": 1, ""gradient_evaluations"": 1, ""runtime_seconds"": 0.0032799000036902726, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.622, nu=1.5)",-280.96038288690914,1.0177849067799813,0.6215981791024884
broad,82,P-186p850960621_VX-0p845582390035_LS-8p39602076571e-05_ST-354p289806443_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p70508641129e-06_H-f404b6f8f4,powell,Powell,237,0.7453899999964051,0.00037020002491772175,0.7457602000213228,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[280.9603828866661, 280.960382886666]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.017627472877050326, -0.4754606801383199], ""objective"": 280.9603828866661, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 148, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.21697929996298626, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.017627476980686313, -0.4754606503395276], ""objective"": 280.960382886666, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 9, ""function_evaluations"": 363, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.5251078000292182, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.622, nu=1.5)",-280.960382886666,1.017783757881873,0.6215986508740933
broad,82,P-186p850960621_VX-0p845582390035_LS-8p39602076571e-05_ST-354p289806443_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p70508641129e-06_H-f404b6f8f4,none,No optimization,237,0.003493199998047203,0.000354000017978251,0.003847200016025454,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-331.67985445645843,1.0,1.0
broad,83,P-188p702615393_VX-0p897654681927_LS-7p37418626284e-05_ST-361p378936642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p37413851912e-06_H-cedd8dc36d,lbfgsb,L-BFGS-B,237,0.2892369000473991,0.00032599997939541936,0.2895629000267945,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[281.2270526762461, 281.2270526762603]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.01664198063617448, -0.4780613538738807], ""objective"": 281.2270526762461, ""success"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 10, ""function_evaluations"": 13, ""gradient_evaluations"": 13, ""runtime_seconds"": 0.061241299961693585, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.016642574947201005, -0.47806123726789107], ""objective"": 281.2270526762603, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 20, ""function_evaluations"": 38, ""gradient_evaluations"": 38, ""runtime_seconds"": 0.22496560000581667, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.62, nu=1.5)",-281.2270526762461,1.0167812297840029,0.6199841573852674
broad,83,P-188p702615393_VX-0p897654681927_LS-7p37418626284e-05_ST-361p378936642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p37413851912e-06_H-cedd8dc36d,slsqp,SLSQP,237,0.15169690002221614,0.00031160004436969757,0.15200850006658584,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[281.227052676593, 281.22705267626463]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.016643535591483755, -0.4780621205444177], ""objective"": 281.227052676593, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 9, ""function_evaluations"": 13, ""gradient_evaluations"": 9, ""runtime_seconds"": 0.05613500002073124, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.016642512576890905, -0.47806076807596526], ""objective"": 281.22705267626463, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 20, ""function_evaluations"": 23, ""gradient_evaluations"": 20, ""runtime_seconds"": 0.09263730002567172, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.62, nu=1.5)",-281.22705267626463,1.0167817706514826,0.6199845205708007
broad,83,P-188p702615393_VX-0p897654681927_LS-7p37418626284e-05_ST-361p378936642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p37413851912e-06_H-cedd8dc36d,powell,Powell,237,0.7566031999886036,0.00030499999411404133,0.7569081999827176,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[281.22705267624616, 281.22705267624605]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.01664199585925089, -0.4780613825679664], ""objective"": 281.22705267624616, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 149, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.21397150005213916, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.01664198888833702, -0.47806134167424513], ""objective"": 281.22705267624605, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 9, ""function_evaluations"": 376, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.5396856000297703, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.62, nu=1.5)",-281.22705267624605,1.0167812381746468,0.6199841649488481
broad,83,P-188p702615393_VX-0p897654681927_LS-7p37418626284e-05_ST-361p378936642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p37413851912e-06_H-cedd8dc36d,none,No optimization,237,0.003118299995549023,0.0002935999655164778,0.003411899961065501,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-332.3103982624061,1.0,1.0
broad,84,P-190p553348142_VX-0p571798591092_LS-6p21059581714e-05_ST-350p091118048_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p43674797065e-06_H-30d8d23b36,lbfgsb,L-BFGS-B,237,0.27852430002531037,0.00031380000291392207,0.2788381000282243,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[280.45846002433944, 280.45846002437304]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.021564935966065943, -0.4695080061155258], ""objective"": 280.45846002433944, ""success"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 10, ""function_evaluations"": 13, ""gradient_evaluations"": 13, ""runtime_seconds"": 0.06160990003263578, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.02156577606365171, -0.469507914091548], ""objective"": 280.45846002437304, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 20, ""function_evaluations"": 38, ""gradient_evaluations"": 38, ""runtime_seconds"": 0.21418119996087626, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.625, nu=1.5)",-280.45846002433944,1.0217991396973904,0.6253098412322793
broad,84,P-190p553348142_VX-0p571798591092_LS-6p21059581714e-05_ST-350p091118048_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p43674797065e-06_H-30d8d23b36,slsqp,SLSQP,237,0.15524039999581873,0.0003294000052846968,0.15556980000110343,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[280.4584600244224, 280.45846002451464]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.021565094727974073, -0.4695087776032114], ""objective"": 280.4584600244224, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 9, ""function_evaluations"": 13, ""gradient_evaluations"": 9, ""runtime_seconds"": 0.05660320003516972, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.021566866489479513, -0.4695062044604347], ""objective"": 280.45846002451464, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 20, ""function_evaluations"": 23, ""gradient_evaluations"": 20, ""runtime_seconds"": 0.09577719995286316, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.625, nu=1.5)",-280.4584600244224,1.0217993019201843,0.6253093588136232
broad,84,P-190p553348142_VX-0p571798591092_LS-6p21059581714e-05_ST-350p091118048_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p43674797065e-06_H-30d8d23b36,powell,Powell,237,0.7781417000223882,0.00048589997459203005,0.7786275999969803,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[280.4584600243395, 280.45846002433944]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.02156494953339149, -0.4695079819627565], ""objective"": 280.4584600243395, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 150, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.21707539999624714, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.021564938671557295, -0.4695079905614545], ""objective"": 280.45846002433944, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 9, ""function_evaluations"": 384, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.5580878999899141, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.625, nu=1.5)",-280.45846002433944,1.021799142461859,0.6253098509583932
broad,84,P-190p553348142_VX-0p571798591092_LS-6p21059581714e-05_ST-350p091118048_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p43674797065e-06_H-30d8d23b36,none,No optimization,237,0.0032340000034309924,0.0009145999792963266,0.004148599982727319,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-330.527753902202,1.0,1.0
broad,85,P-193p028200221_VX-0p93446669696_LS-8p62901752671e-05_ST-365p941151844_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p16243181133e-06_H-4852b0403a,lbfgsb,L-BFGS-B,237,0.3022387999808416,0.00034199998481199145,0.30258079996565357,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[280.99658119624286, 280.9965811962526]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.01927585361351082, -0.47399828070803646], ""objective"": 280.99658119624286, ""success"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 10, ""function_evaluations"": 13, ""gradient_evaluations"": 13, ""runtime_seconds"": 0.05770289996871725, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.01927544292378877, -0.4739987050612114], ""objective"": 280.9965811962526, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 21, ""function_evaluations"": 45, ""gradient_evaluations"": 45, ""runtime_seconds"": 0.2410948000033386, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.623, nu=1.5)",-280.99658119624286,1.0194628323389927,0.6225083228403234
broad,85,P-193p028200221_VX-0p93446669696_LS-8p62901752671e-05_ST-365p941151844_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p16243181133e-06_H-4852b0403a,slsqp,SLSQP,237,0.06155949999811128,0.00042539997957646847,0.061984899977687746,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[280.99658119643175, 1319579.8228852388]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.019276691086722884, -0.4739990720756546], ""objective"": 280.99658119643175, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 9, ""function_evaluations"": 13, ""gradient_evaluations"": 9, ""runtime_seconds"": 0.053322300023864955, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-5.715374768429403, 1.1571584954261906], ""objective"": 1319579.8228852388, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 5, ""function_evaluations"": 1, ""gradient_evaluations"": 1, ""runtime_seconds"": 0.004813799983821809, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.623, nu=1.5)",-280.99658119643175,1.019463686112163,0.6225078302075896
broad,85,P-193p028200221_VX-0p93446669696_LS-8p62901752671e-05_ST-365p941151844_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p16243181133e-06_H-4852b0403a,powell,Powell,237,0.7690665000118315,0.000334500044118613,0.7694010000559501,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[280.996581196243, 280.99658119624286]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.019275868822345596, -0.4739983078566943], ""objective"": 280.996581196243, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 150, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.21374949999153614, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.01927587386189377, -0.4739982784058097], ""objective"": 280.99658119624286, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 9, ""function_evaluations"": 371, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.5523515000240877, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.623, nu=1.5)",-280.99658119624286,1.0194628529814669,0.6225083242734787
broad,85,P-193p028200221_VX-0p93446669696_LS-8p62901752671e-05_ST-365p941151844_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p16243181133e-06_H-4852b0403a,none,No optimization,237,0.003518400015309453,0.00032189994817599654,0.0038402999634854496,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-331.5325104129722,1.0,1.0
broad,86,P-193p440626378_VX-0p303697281962_LS-7p07136561297e-05_ST-354p067159473_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58846354233e-05_H-5731c00627,lbfgsb,L-BFGS-B,237,0.2809158999589272,0.0003951000398956239,0.2813109999988228,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[282.1831921237119, 282.18319212371205]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.03223981207985639, -0.4691427878110129], ""objective"": 282.1831921237119, ""success"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 10, ""function_evaluations"": 13, ""gradient_evaluations"": 13, ""runtime_seconds"": 0.06149100000038743, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.03223986020903169, -0.4691427967866559], ""objective"": 282.18319212371205, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 20, ""function_evaluations"": 37, ""gradient_evaluations"": 37, ""runtime_seconds"": 0.2161058000056073, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.02**2 * Matern(length_scale=0.626, nu=1.5)",-282.1831921237119,1.0327651451678823,0.625538257540659
broad,86,P-193p440626378_VX-0p303697281962_LS-7p07136561297e-05_ST-354p067159473_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58846354233e-05_H-5731c00627,slsqp,SLSQP,237,0.06258880003588274,0.0003798999823629856,0.06296870001824573,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[282.18319212382687, 1325790.5718803995]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.03224016176724939, -0.4691436022894696], ""objective"": 282.18319212382687, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 9, ""function_evaluations"": 13, ""gradient_evaluations"": 9, ""runtime_seconds"": 0.05433590000029653, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-5.715374768429403, 1.1571584954261906], ""objective"": 1325790.5718803995, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 5, ""function_evaluations"": 1, ""gradient_evaluations"": 1, ""runtime_seconds"": 0.005192100012209266, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.02**2 * Matern(length_scale=0.626, nu=1.5)",-282.18319212382687,1.0327655063128967,0.6255377480534318
