experiment_name,folder_name_valid,P,VX,LS,ST,XI,XF,XL,TE,DT,material,folder_hash,partition,P_unit,VX_unit,LS_unit,ST_unit,parameter_values_match_folder_and_partition,parameter_units_match_week6,label_frame_count,frames_csv_row_count,frames_csv_schema_valid,frames_csv_frame_index_valid,frames_csv_timestep_matches_partition_ledger,frames_csv_label_matches_final_label,parameters_path,parameters_sha256,frames_csv_path,frames_csv_sha256
P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b,True,71.6599397131,0.537693260466,4.5e-05,300.0,-0.0002,0.0012,0.0014,0.00125,3.47741567376e-06,TI64,306f9d252b,old-data-local,W,m/s,m,K,True,True,361,361,True,True,True,True,P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b/parameters.json,26a944ee99eeff25858b7d13c7e2ef3bf33b48c1902d426474b74a7935aa18b3,P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b/frames.csv,f9be04f904f281bfa026040b3779da9423900e724f5e5e1b31d125123c94196f
P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b,True,71.8781037338,0.56768277259,4.5e-05,300.0,-0.0002,0.0012,0.0014,0.00125,3.29371096306e-06,TI64,306f9d252b,old-data-local,W,m/s,m,K,True,True,381,381,True,True,True,True,P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b/parameters.json,a3c60d7a0afe0dfdfd0ca8df0a4b7da19d9b3c7f0d9576f156454837fb9be8a1,P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b/frames.csv,7993c8d2b3926951c746350b4db80be84f7bb4a02d1d351b32b46202a13e12f8
P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,True,72.876222127,0.956216556443,4.5e-05,300.0,-0.0002,0.0012,0.0014,0.00125,1.95539698515e-06,TI64,306f9d252b,old-data-local,W,m/s,m,K,True,True,640,640,True,True,True,True,P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b/parameters.json,8734f355d3ebd1c161b4889b44b9741e043ffb27a3df4a975594e52971a97f84,P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b/frames.csv,c6525cdc4a0fe0a52f7e3d4b51f0834f8b2faea6743f0cc8ad63bcde6225aded
P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,True,74.5163352518,0.201002332148,4.5e-05,300.0,-0.0002,0.0012,0.0014,0.00125,9.30229491189e-06,TI64,fb250c7cf9,old-data-local,W,m/s,m,K,True,True,136,136,True,True,True,True,P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9/parameters.json,a6fb230ee5bd8f674e902053aafd2938fe1a0eeec7e37d2738838a3f732ccd40,P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9/frames.csv,01418c7a5b3fe77ade26a729c733fc860b89b2f398a3a10ee2ab1e47f11d2f2e
P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e,True,76.2867092863,0.693142102976,5.97726511316e-05,352.808802476,0.0002,0.0014,0.0012,0.0021,6.95978585387e-06,TI64,0744488b5e,old-data-local,W,m/s,m,K,True,True,299,299,True,True,True,True,P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e/parameters.json,b2388a4cc3169a04a16d3dcb30119f8cd3a23dd5cedb826c8f587806fd27213a,P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e/frames.csv,020a2532f566fe4777bfc326f2b06a8f1c4224bcd14aadec15d6daa00d73c1c4
P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff,True,77.1412079225,0.963213148682,8.58459875102e-05,347.110895162,0.0002,0.0014,0.0012,0.0021,5.00836248925e-06,TI64,8eb307dfff,old-data-local,W,m/s,m,K,True,True,410,410,True,True,True,True,P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff/parameters.json,736712bb26efd0b1778b325f202fc81a29dacb276e5c521986496e7599e16d40,P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff/frames.csv,e44705396c9ea3b4d5a98c9584935d9d63f6963949a70bd2ff520f09ef64c177
P-77p2146242418_VX-0p855104240805_LS-5p17451748821e-05_ST-369p375740917_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p64155850575e-06_H-f404b6f8f4,True,77.2146242418,0.855104240805,5.17451748821e-05,369.375740917,0.0002,0.0014,0.0012,0.0021,5.64155850575e-06,TI64,f404b6f8f4,old-data-local,W,m/s,m,K,True,True,368,368,True,True,True,True,P-77p2146242418_VX-0p855104240805_LS-5p17451748821e-05_ST-369p375740917_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p64155850575e-06_H-f404b6f8f4/parameters.json,e3c387251c5e368332488629f95d47975513613f05ded99ca01c8360cd30f04c,P-77p2146242418_VX-0p855104240805_LS-5p17451748821e-05_ST-369p375740917_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p64155850575e-06_H-f404b6f8f4/frames.csv,dc3add819a5fcebf3e872c1a4a984d27f523f270b471eb5176615fad38299189
P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a,True,77.6071708937,0.433253784538,7.48831675656e-05,344.207921637,0.0002,0.0014,0.0012,0.0021,1.11346300371e-05,TI64,5958772c6a,old-data-local,W,m/s,m,K,True,True,190,190,True,True,True,True,P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a/parameters.json,07736dc81226a6721293928e386d60f08fcd0b026c3bb60541ae275e3dd90f76,P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a/frames.csv,339c245e3bb15b638da46f82346a23d96e189de7a40efbd1cdbfbe63647e2106
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,True,78.18378444,0.804643363326,4.5e-05,300.0,-0.0002,0.0012,0.0014,0.00125,2.32374124592e-06,TI64,b0e5aed98c,old-data-local,W,m/s,m,K,True,True,539,539,True,True,True,True,P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c/parameters.json,3f24df6587c49c23684cc109c382bbf0405b7c1d58d003e7d8f5a3b3ecfbff43,P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c/frames.csv,dc2cc32dfa8e29877df61ad4ddc29d700bba1f4c8acee520e344b874618dd2d7
P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d,True,78.3109819881,0.819836919071,8.42620704062e-05,359.367913591,0.0002,0.0014,0.0012,0.0021,5.88424415978e-06,TI64,cedd8dc36d,old-data-local,W,m/s,m,K,True,True,353,353,True,True,True,True,P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d/parameters.json,45609e83ac235d7f9b337be3438a9f39f8ce13c656bccb3154fadfbf45d56877,P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d/frames.csv,380ff072315e7258984b87202d36eaf2dc6e2099ab452feb7a1262a44540428c
P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,True,79.1315856604,0.738156089448,4.61026192486e-05,370.648100327,0.0002,0.0014,0.0012,0.0021,6.53536653287e-06,TI64,0d7d85a8f4,old-data-local,W,m/s,m,K,True,True,316,316,True,True,True,True,P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4/parameters.json,0a5766c121d82802dd808f2da7e8b5b864b9738c03e05788775af13e6b1b0739,P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4/frames.csv,6a8555c70ebe76235270d431178e3016a07e58c14367039d2608e3bb014ca784
P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d,True,82.6239965333,0.567384090403,6.29636633496e-05,368.216750002,0.0002,0.0014,0.0012,0.0021,8.50238962391e-06,TI64,e6df4d4a2d,old-data-local,W,m/s,m,K,True,True,248,248,True,True,True,True,P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d/parameters.json,6a65f72cd09b1864a929536c8d0856b35ccb96675ff00a2380115a9ed2024436,P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d/frames.csv,e7358045122ec3700cf5ff8174d5bba04a8a31c9c74246c858359699adf8c844
P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b,True,83.4130417347,0.322492976823,7.74299080266e-05,371.281013063,0.0002,0.0014,0.0012,0.0021,1.49588392607e-05,TI64,b41989dc4b,old-data-local,W,m/s,m,K,True,True,142,142,True,True,True,True,P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b/parameters.json,006d5bdacc84771b398f9e4a834b964ea1b0dcb8c197c17858b3c9c32b0b4a7e,P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b/frames.csv,091d351956754e59d4fcaa78ffb973745b61461f83622bc963d175a31fe97b4d
P-85p9171141482_VX-0p437191097118_LS-7p49853263212e-05_ST-320p146293033_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p10343523343e-05_H-d4c4d1b9c0,True,85.9171141482,0.437191097118,7.49853263212e-05,320.146293033,0.0002,0.0014,0.0012,0.0021,1.10343523343e-05,TI64,d4c4d1b9c0,old-data-local,W,m/s,m,K,True,True,191,191,True,True,True,True,P-85p9171141482_VX-0p437191097118_LS-7p49853263212e-05_ST-320p146293033_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p10343523343e-05_H-d4c4d1b9c0/parameters.json,a0ac2abd3dddaadd8853f41b2d6be8a589926dfb927c6125a169589135124cf8,P-85p9171141482_VX-0p437191097118_LS-7p49853263212e-05_ST-320p146293033_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p10343523343e-05_H-d4c4d1b9c0/frames.csv,3c9410b4e95123ef3e55899724b9f2070ea7cad61006ad619f75e04dd7d204ac
P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf,True,88.5362444224,0.501389667448,5.57799721508e-05,306.707884961,0.0002,0.0014,0.0012,0.0021,9.62149983578e-06,TI64,1422635bbf,old-data-local,W,m/s,m,K,True,True,219,219,True,True,True,True,P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf/parameters.json,784e0a97e515b9f1cddd375f6cbc43bd193196f1de5b015911e2858a548b7e45,P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf/frames.csv,562c3d4b90caa54c9bdc22260f5825ae53aafb67fdf828fe325cc4115fdfa0a2
P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7,True,89.9091669401,0.254822282222,4.87644701271e-05,380.329545658,0.0002,0.0014,0.0012,0.0021,1.8931313859e-05,TI64,f4a4199ba7,old-data-local,W,m/s,m,K,True,True,112,112,True,True,True,True,P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7/parameters.json,bbdce946376940f576778ba8a6a9f9d19a02d628aaf6e6067bf67605f490c49e,P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7/frames.csv,33b6fcf6af0cb8bc17c6522353525c3994ccf47d50dbb84e86821b42d60d6f64
P-90p076179662_VX-0p77719101666_LS-5p40074605054e-05_ST-384p823624425_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p20712347364e-06_H-765e346b33,True,90.076179662,0.77719101666,5.40074605054e-05,384.823624425,0.0002,0.0014,0.0012,0.0021,6.20712347364e-06,TI64,765e346b33,old-data-local,W,m/s,m,K,True,True,336,336,True,True,True,True,P-90p076179662_VX-0p77719101666_LS-5p40074605054e-05_ST-384p823624425_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p20712347364e-06_H-765e346b33/parameters.json,b27482d31cfeab8370da88ec021dac5d49da54f4e166adf79dcd9b59eeea9765,P-90p076179662_VX-0p77719101666_LS-5p40074605054e-05_ST-384p823624425_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p20712347364e-06_H-765e346b33/frames.csv,8994ca430c6aa9270f018635dea25b045aa8ca089910bded968952887ec0b055
P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6,True,90.3577538021,0.606625134218,7.79676391387e-05,345.062824899,0.0002,0.0014,0.0012,0.0021,7.95239156919e-06,TI64,e341aeefe6,old-data-local,W,m/s,m,K,True,True,263,263,True,True,True,True,P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6/parameters.json,428797669faad928d75024f60627f5d64b4608fcc90eea00e275459920be21f3,P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6/frames.csv,d981b813abb7a43524250cb2d1b701de8f1049148f10fc279b86df28b56eef9b
P-91p2790923782_VX-0p717805590808_LS-4p80270969425e-05_ST-305p576577078_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72065063966e-06_H-a55a682ac9,True,91.2790923782,0.717805590808,4.80270969425e-05,305.576577078,0.0002,0.0014,0.0012,0.0021,6.72065063966e-06,TI64,a55a682ac9,old-data-local,W,m/s,m,K,True,True,311,311,True,True,True,True,P-91p2790923782_VX-0p717805590808_LS-4p80270969425e-05_ST-305p576577078_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72065063966e-06_H-a55a682ac9/parameters.json,af95945632db0f6ea68d10a0170ce2e7cf23eda7ffe947fd352a6da2cfacd899,P-91p2790923782_VX-0p717805590808_LS-4p80270969425e-05_ST-305p576577078_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72065063966e-06_H-a55a682ac9/frames.csv,b49b0fd6e95e46a4674125cb8c1a1e8c05af14463413cfa494ef3d706e960fe3
P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4,True,92.0306358058,0.635786516528,6.85874395416e-05,348.651765165,0.0002,0.0014,0.0012,0.0021,7.58764220003e-06,TI64,8daf8adcd4,old-data-local,W,m/s,m,K,True,True,276,276,True,True,True,True,P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4/parameters.json,dcd7036eb74578edb5e18036d02f36d9011dfca4db9a8002b74ea4f4462c1412,P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4/frames.csv,ca7204f0e3bdf2bbf77018dbf8fa4057e7f19267de7fc7149cbb6ab2c92fed5d
P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,True,93.2349412886,0.318136092994,6.37701091846e-05,373.005608841,0.0002,0.0014,0.0012,0.0021,1.51637010363e-05,TI64,95ed9fb76f,old-data-local,W,m/s,m,K,True,True,140,140,True,True,True,True,P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f/parameters.json,29b7b48e2dcd8703519e5536bc7abb2e25fd8c417832d00cc1d934923a14d084,P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f/frames.csv,86a39561ee623f6a0c193d2d1e0869a983d05318b72051ae08b16d7546164af7
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,True,93.7887593651,0.596649793105,4.5e-05,300.0,-0.0002,0.0012,0.0014,0.00125,3.13380310062e-06,TI64,306f9d252b,old-data-local,W,m/s,m,K,True,True,400,400,True,True,True,True,P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b/parameters.json,4b4cce0659847e80fac0ac473898193112f20bc3c68432fb386f9ebee60bee0c,P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b/frames.csv,55685bf83b06cbab8d2d4b0151943355e363ac63d9bc6f2badd58cea7c392d2d
P-95p3163706926_VX-0p805137875644_LS-4p85393429372e-05_ST-366p295455669_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p99167018339e-06_H-270d04032e,True,95.3163706926,0.805137875644,4.85393429372e-05,366.295455669,0.0002,0.0014,0.0012,0.0021,5.99167018339e-06,TI64,270d04032e,old-data-local,W,m/s,m,K,True,True,348,348,True,True,True,True,P-95p3163706926_VX-0p805137875644_LS-4p85393429372e-05_ST-366p295455669_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p99167018339e-06_H-270d04032e/parameters.json,e0ae4a08497ee14cb9598e847b929b84f62e9d8e34f5b63a479b46a75c33ce3a,P-95p3163706926_VX-0p805137875644_LS-4p85393429372e-05_ST-366p295455669_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p99167018339e-06_H-270d04032e/frames.csv,c67fd3318f06f7dbef2f0a582fbb836d4c97b7d9c0655cabfb8a798cfd43b881
P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587,True,96.3048792257,0.802808589305,5.4654094879e-05,371.269771919,0.0002,0.0014,0.0012,0.0021,6.00905454586e-06,TI64,24e0a43587,old-data-local,W,m/s,m,K,True,True,347,347,True,True,True,True,P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587/parameters.json,8e0827c371dfafff5e58e19238cfae49be064e591bd4db994bd81ff869b6d78d,P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587/frames.csv,ec79ff960dcbc58c3b4b8befa3690302b5ae73a84104f6d39644444ee5b7242a
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,True,97.6596954152,0.666705631564,4.5e-05,300.0,-0.0002,0.0012,0.0014,0.00125,2.80451054123e-06,TI64,b0e5aed98c,old-data-local,W,m/s,m,K,True,True,447,447,True,True,True,True,P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c/parameters.json,9d6f68cf910884fae030208c7d98f492510311444d71e07a3d132e9dea1a0495,P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c/frames.csv,74e097e1e6766c3ae8eb7e1d121f2c3fcddfd1708a189bcb7cb822d9cc03d3da
P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98,True,98.2720448178,0.404108184606,6.2082238115e-05,312.013044035,0.0002,0.0014,0.0012,0.0021,1.19376958616e-05,TI64,e0ed0fec98,old-data-local,W,m/s,m,K,True,True,176,176,True,True,True,True,P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98/parameters.json,e6f9c401f5a36b4779dd37f33e7a4d19acf5a65d2552d8ae72e8d76862c07314,P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98/frames.csv,153f46ede9c5fab8cf80697e18e0dfa29abf55322a2daad147a99ee1fb40b718
P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790,True,98.5137427197,0.87794698955,7.93698578539e-05,325.506902574,0.0002,0.0014,0.0012,0.00125,7.33865836642e-06,TI64,bf889bf790,old-data-local,W,m/s,m,K,True,True,171,171,True,True,True,True,P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790/parameters.json,4d33b2480bad85016092f35d4b3d0d0fe289a81b9e6fecbe2838203d20251072,P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790/frames.csv,a8326cd818ae251227334d81d21b74a8674a3489e13ab03898f674b2f326c180
