path,item_type,size_bytes,blob_id,lfs_sha256,xet_hash,last_commit_oid,last_commit_date,classification
P-203p020934762_VX-0p232834869492_LS-7p55576098976e-05_ST-395p193912826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p07190641743e-05_H-b40dbd8ddd,folder,,,,,355c6b048bd5b41bf6bfa2a3f3a088b882a51fd4,2026-08-06T07:10:45+00:00,experiment folder
P-203p030488295_VX-0p654564663741_LS-6p39602473907e-05_ST-333p568221635_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p36996796534e-06_H-0e4c2fc094,folder,,,,,81ed8cfbd694dea33955446a9199c81427ec3df8,2026-08-05T20:04:36+00:00,experiment folder
P-203p317554156_VX-0p724937635215_LS-5p40301996917e-05_ST-325p306920736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p65453187788e-06_H-dfd65b549a,folder,,,,,6bc5f05c624c0d36649a11357ba5e183fd45961a,2026-08-05T20:05:23+00:00,experiment folder
P-203p421420958_VX-0p245041839826_LS-7p55920229368e-05_ST-393p123734832_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p96869261447e-05_H-4852b0403a,folder,,,,,f59c25818005748828e2deb9e03c7566d8cb6058,2026-08-06T07:11:56+00:00,experiment folder
P-204p071587815_VX-0p957219619336_LS-8p8582220221e-05_ST-334p090301355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03972182096e-06_H-676863bc48,folder,,,,,ccb7061554a072b978a46f7d21d8f6d82dc05260,2026-08-05T20:06:22+00:00,experiment folder
P-204p165012598_VX-0p624752635414_LS-8p54709329997e-05_ST-334p626206985_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p72164906486e-06_H-4ecd858c02,folder,,,,,115a3a7f90de967de0812effbceb06fb3c60a393,2026-08-05T20:07:08+00:00,experiment folder
P-205p507001181_VX-0p303336340291_LS-4p80706805647e-05_ST-333p622908766_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p59035366431e-05_H-89a38ff0e6,folder,,,,,0527aee083f16e11aa9fe65b82f6d607eeb7eace,2026-08-05T18:21:36+00:00,experiment folder
P-206p272219756_VX-0p781444456167_LS-4p98713368602e-05_ST-399p182507166_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p17333780404e-06_H-16cfaf1a76,folder,,,,,d5143e303df4e50c0d105f12f38bd3d14648f4d2,2026-08-06T07:13:00+00:00,experiment folder
P-207p432942583_VX-0p674802143379_LS-5p74396795379e-05_ST-382p34582068_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p14894084192e-06_H-676863bc48,folder,,,,,77471e661efcdfd5dabb090a4b04a81b9e465624,2026-08-05T20:07:43+00:00,experiment folder
P-207p687789994_VX-0p40901295179_LS-7p09627718894e-05_ST-395p011679_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17945424024e-05_H-d9444347fb,folder,,,,,8680508f92d77bae9eb690bf6142d0dc13f6f3f1,2026-08-06T07:13:35+00:00,experiment folder
P-207p940614893_VX-0p318461267696_LS-7p4904937331e-05_ST-370p987623474_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51482176715e-05_H-0b12abf205,folder,,,,,1cbb426595d171e9c1ad7387ee7020a5ef712756,2026-08-05T18:21:47+00:00,experiment folder
P-208p096600196_VX-0p256636148953_LS-4p52492384214e-05_ST-395p602757306_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p87975101041e-05_H-1980b1708d,folder,,,,,5cc6359eedca51c448caa27c4ae62b22bd98f221,2026-08-05T20:08:18+00:00,experiment folder
P-208p39901443_VX-0p201684842681_LS-6p50424237325e-05_ST-372p154003234_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-3p19456481434e-05_H-bf889bf790,folder,,,,,b95512bb5ff62378235f7439f80d1dfdd4160448,2026-08-06T07:14:43+00:00,experiment folder
P-209p47686991_VX-0p866693950214_LS-6p90699464413e-05_ST-369p570871734_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56611777644e-06_H-b021dd2b47,folder,,,,,0268d7568392a0bce40ccdca0154ab2f9cc736a8,2026-08-05T20:09:08+00:00,experiment folder
P-209p697266982_VX-0p34452106985_LS-7p55711119508e-05_ST-302p470939697_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4002396443e-05_H-b40dbd8ddd,folder,,,,,137654bed6a66adce1ee1a53b264dcfc3fa3e500,2026-08-06T07:15:31+00:00,experiment folder
P-209p90265043_VX-0p477857533217_LS-8p77962223972e-05_ST-386p665335025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00953114007e-05_H-0011cc30ec,folder,,,,,728b51e52778e764b24eba58f20bd3e813e97d6b,2026-08-06T07:16:32+00:00,experiment folder
P-210p093044543_VX-0p812610384047_LS-5p18819698292e-05_ST-390p525668596_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p93657267704e-06_H-d9be003c20,folder,,,,,cf004762695504b04808dbc15a508dc80ea17bc2,2026-08-06T07:17:46+00:00,experiment folder
P-210p211145159_VX-0p921242046338_LS-8p23126060485e-05_ST-311p238003519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p23653975868e-06_H-0e4c2fc094,folder,,,,,43c0fe8981fbf6c80de16b50fc4b3e698c8d6a53,2026-08-05T20:10:03+00:00,experiment folder
P-210p302841339_VX-0p779412575788_LS-5p86430912284e-05_ST-304p177226769_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18943131388e-06_H-c15424829d,folder,,,,,ab6b49358323bda50acde125fb718e57f45c7865,2026-08-05T20:10:58+00:00,experiment folder
P-210p331349445_VX-0p877062157481_LS-5p88084341536e-05_ST-346p930868597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p50031780743e-06_H-0e4c2fc094,folder,,,,,10548602f6dfa62cae07f2f40ed5f8ee0c4cc6aa,2026-08-05T20:11:50+00:00,experiment folder
P-210p464738138_VX-0p237113609615_LS-6p46217439158e-05_ST-306p057190902_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p03451864735e-05_H-12faed80a6,folder,,,,,6acc51c02d30587fb6ded8d260913deebb337a73,2026-08-05T18:21:58+00:00,experiment folder
P-211p816522505_VX-0p520710876808_LS-4p80782604054e-05_ST-318p660442183_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p26448979247e-06_H-5a4acb0e81,folder,,,,,c40c9a1b7f9c0c82b632a66482f51e4374256341,2026-08-06T07:18:42+00:00,experiment folder
P-211p964201781_VX-0p31026524833_LS-8p22948660567e-05_ST-308p041416816_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p5548375556e-05_H-22f5435fc5,folder,,,,,8e7a796890c9960465be6b23d4f7c440057fc751,2026-08-05T20:12:28+00:00,experiment folder
P-212p092538093_VX-0p79096361392_LS-7p95278191784e-05_ST-347p757246585_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09904238086e-06_H-b40dbd8ddd,folder,,,,,34d95c7a792e46a08295b8e8193e936981ab4912,2026-08-06T07:19:37+00:00,experiment folder
P-212p375773305_VX-0p288263650586_LS-8p35116649465e-05_ST-312p800399692_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67350985572e-05_H-bf3689621a,folder,,,,,99c9ae1ba9a4b1bb2ed0702830158ce4ecd13676,2026-08-06T07:20:07+00:00,experiment folder
P-212p474685749_VX-0p445530901525_LS-8p01654967217e-05_ST-390p176194232_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p08278024858e-05_H-4e23685f04,folder,,,,,06a8abc6c86f57dd69cb55d9bf19c7d98c65a7de,2026-08-05T20:13:05+00:00,experiment folder
P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,folder,,,,,8d733ded86d5ca66e3b944ac5e68743407c59607,2026-08-05T20:13:45+00:00,experiment folder
P-213p315910834_VX-0p426447159191_LS-8p60684535809e-05_ST-346p722503996_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13123525366e-05_H-6aeda8a35c,folder,,,,,c94993af78d5921babec85b1d4786813ce47d54b,2026-08-05T20:14:24+00:00,experiment folder
P-213p87237204_VX-0p329966780459_LS-7p13970627017e-05_ST-390p008507958_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p46200190101e-05_H-765072ed36,folder,,,,,5a9fc25e884c559c0753ae1ca855ed318f4cb66b,2026-08-05T18:22:09+00:00,experiment folder
P-217p682945702_VX-0p631899079757_LS-7p17459883069e-05_ST-324p134516573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p63432129838e-06_H-7c2e16b959,folder,,,,,1f690853f3afb12cca7b9e268c21a48b6c262a75,2026-08-05T20:15:10+00:00,experiment folder
P-218p135837307_VX-0p411781802704_LS-5p72773552436e-05_ST-307p427986374_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17152350379e-05_H-b40dbd8ddd,folder,,,,,4df0a36b031253e908c3ba7730886d947f6f62a8,2026-08-06T07:20:49+00:00,experiment folder
P-218p170294814_VX-0p856055229722_LS-8p4878396046e-05_ST-374p889107005_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63529131711e-06_H-73846c96ef,folder,,,,,72d58ddc8d2a5246a5192bce34e729dd58cf5068,2026-08-06T07:21:22+00:00,experiment folder
P-218p315594294_VX-0p70315782783_LS-8p24115302242e-05_ST-319p105471156_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p86065121098e-06_H-6c8dbbeedf,folder,,,,,d6bf2e733f0a8339283b89584b85b22d38e2ca62,2026-08-06T07:22:29+00:00,experiment folder
P-218p352277735_VX-0p662592791038_LS-5p96508880483e-05_ST-307p55260089_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28067173121e-06_H-b41981edcb,folder,,,,,5040b0c7c5b23ae4d8ebd62582700b0e60caf0ab,2026-08-05T18:22:24+00:00,experiment folder
P-218p361623288_VX-0p747470791734_LS-7p1375293786e-05_ST-300p016423613_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45392523208e-06_H-a55a682ac9,folder,,,,,fe4bf0f1e2849f48614060f8db8ee74e30c4c3e5,2026-08-06T07:23:21+00:00,experiment folder
P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a,folder,,,,,7d92bbd05ef6ae6883bb084751097dee7c1abe06,2026-08-06T07:24:14+00:00,experiment folder
P-218p623352015_VX-0p878480487228_LS-8p13012329394e-05_ST-381p006435488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49143740032e-06_H-90ad187ad0,folder,,,,,45328c3da59f8013aebc915800409e51f52333e1,2026-08-05T18:22:43+00:00,experiment folder
P-218p846041052_VX-0p877499363134_LS-5p6186595533e-05_ST-332p098243358_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49757732676e-06_H-27d926f040,folder,,,,,0324050b66c037717000a32f7f5d9841961c2467,2026-08-06T07:25:13+00:00,experiment folder
P-219p728507107_VX-0p99152217595_LS-6p49667790705e-05_ST-393p045172137_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86536833974e-06_H-765e346b33,folder,,,,,32ca20b2db014b851117785992e3ff354bf3e5d8,2026-08-06T07:26:11+00:00,experiment folder
P-220p072225453_VX-0p425314653287_LS-7p24382024748e-05_ST-381p760927113_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1342474485e-05_H-ba17ade68b,folder,,,,,7f570db2b94d37c947c9c4d997d339d0da8d8aab,2026-08-06T07:26:56+00:00,experiment folder
P-220p256246323_VX-0p736244453131_LS-5p8651582992e-05_ST-358p758060614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-8p75110568607e-06_H-bf889bf790,folder,,,,,f0accf7b51de85aa4c84431c74e2991e24a46c3a,2026-08-06T07:27:38+00:00,experiment folder
P-220p462707704_VX-0p946752122114_LS-8p2300511791e-05_ST-313p968629329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p0954420807e-06_H-b41989dc4b,folder,,,,,15e05545765a8caced9df3248d5ec36fc91d6ed9,2026-08-06T07:28:31+00:00,experiment folder
P-221p576145741_VX-0p645163458122_LS-7p3903246332e-05_ST-318p590626589_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-9p98654362553e-06_H-bf889bf790,folder,,,,,250a12b0d1a8829c8f588c193cff66ad2a07402f,2026-08-06T07:29:18+00:00,experiment folder
P-222p052357041_VX-0p997941039436_LS-5p29599486117e-05_ST-383p923575745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83407377027e-06_H-02b1b704be,folder,,,,,d6741eef28726ae7bcd5aeba9bb750aef8514b08,2026-08-05T18:23:07+00:00,experiment folder
P-222p079289377_VX-0p741891960581_LS-8p7279944479e-05_ST-335p366959171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p50245704137e-06_H-0f2c16c7e5,folder,,,,,c41e8592707da6d10cb5eb883369ea7de1692c36,2026-08-05T20:15:58+00:00,experiment folder
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,folder,,,,,deb66cd4729124e0969374f9f6573a85093ec0ea,2026-08-05T18:23:28+00:00,experiment folder
P-223p185978023_VX-0p49812515056_LS-8p14092862216e-05_ST-313p14559396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p68455537246e-06_H-b40dbd8ddd,folder,,,,,fde59ccdb85bda5d4522d2a916bd5c32c09cdba8,2026-08-06T07:29:36+00:00,experiment folder
P-225p007853492_VX-0p825221323097_LS-8p70957490335e-05_ST-338p940755161_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p84585064393e-06_H-c2c7cd9590,folder,,,,,4917b9fc81a5f492c5a939f785b96a1831e2ba90,2026-08-05T20:16:54+00:00,experiment folder
P-225p435545826_VX-0p86531734725_LS-6p64530039846e-05_ST-364p26873014_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p57497271764e-06_H-d9fce10048,folder,,,,,269ee085c370d13d63c249cf93d1ff2025b5cfa6,2026-08-06T07:29:59+00:00,experiment folder
P-225p511353261_VX-0p242923031869_LS-6p38341457094e-05_ST-340p774386379_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p9858638211e-05_H-5cefbb31d2,folder,,,,,3d66a563df8190fc79733190a4c08dc934e4f70c,2026-08-05T18:23:43+00:00,experiment folder
P-226p380431899_VX-0p944850720806_LS-5p28066961668e-05_ST-329p382817534_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p10569606054e-06_H-5637cba0f4,folder,,,,,f2662fb2f1848a9965408a69f53954358590de8e,2026-08-06T07:30:50+00:00,experiment folder
P-226p648480029_VX-0p577602942666_LS-6p93800013331e-05_ST-342p653362063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p35196680396e-06_H-b4093437b1,folder,,,,,ec732e074d22607e4325f889f3218880f30f5b16,2026-08-05T18:23:56+00:00,experiment folder
P-227p095146149_VX-0p485569900572_LS-4p61845747353e-05_ST-309p475761642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p93496630935e-06_H-c5f6eebf67,folder,,,,,e13deaf4e359ab335e388bc5284ba5d43eea98be,2026-08-05T20:17:38+00:00,experiment folder
P-227p690023792_VX-0p392329282459_LS-7p92871102354e-05_ST-391p94840599_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p22961013075e-05_H-12074f4927,folder,,,,,d6223887672aea3133c1ca5822028a5b3378949e,2026-08-05T18:24:14+00:00,experiment folder
P-227p786589532_VX-0p30483440954_LS-7p3391662288e-05_ST-359p259536614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58253807708e-05_H-180177fd7b,folder,,,,,cec022b22555817b22eff4b794001014cfc86c4d,2026-08-06T07:31:16+00:00,experiment folder
P-228p027925635_VX-0p505215249994_LS-8p46696228038e-05_ST-384p613421136_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p54864407413e-06_H-8eb307dfff,folder,,,,,8a32863aa7afe2f4eaa82d6de9f408aae770af77,2026-08-06T07:31:53+00:00,experiment folder
P-228p907235932_VX-0p414638318501_LS-7p95917332413e-05_ST-340p25610662_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16345267376e-05_H-02b1b704be,folder,,,,,5b8008b143001a036b140e2c5409cf727835a39e,2026-08-05T18:24:31+00:00,experiment folder
P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,folder,,,,,6ed2addbc82a9c6002435b53e8629fdfee25db7d,2026-08-06T07:32:51+00:00,experiment folder
P-229p384485496_VX-0p374546448601_LS-5p61892687884e-05_ST-346p005476369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28798994652e-05_H-f404b6f8f4,folder,,,,,542cb399baea15bc980ba1acfffce2d66912298f,2026-08-06T07:33:30+00:00,experiment folder
P-229p39632192_VX-0p478464286668_LS-6p73160020334e-05_ST-313p601802213_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00825092644e-05_H-73ae961aa0,folder,,,,,5032eabf23a4226019ea6973efaea7a471f9bec3,2026-08-06T07:34:10+00:00,experiment folder
P-229p433825146_VX-0p876957934743_LS-6p77377719261e-05_ST-358p900225798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p34693508648e-06_H-bf889bf790,folder,,,,,2cac4c6eec635b98ece8c9457a3316c5a6f50bfc,2026-08-06T07:34:29+00:00,experiment folder
P-230p324353521_VX-0p227660683076_LS-8p68191306555e-05_ST-386p564919231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p11899592755e-05_H-0602c4a780,folder,,,,,40b1a013ed4f46e55f1316e0a5d795d32d1be2e5,2026-08-05T20:18:10+00:00,experiment folder
P-231p081894821_VX-0p850370876493_LS-5p5190986405e-05_ST-302p777484886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67296074733e-06_H-179e4a5e71,folder,,,,,eb7363833faabd293ebcd3c9a305a00e612f183b,2026-08-05T20:19:00+00:00,experiment folder
P-232p272231119_VX-0p829414389208_LS-6p88203473429e-05_ST-337p761722106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p81629721619e-06_H-24e0a43587,folder,,,,,13b00a098120022003da14ac44353a6e2b2ce211,2026-08-06T07:34:51+00:00,experiment folder
P-233p106311211_VX-0p310101846937_LS-6p6327379673e-05_ST-336p786172861_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p55565684328e-05_H-add9572a86,folder,,,,,9199299f83a9143ec4a47436ebf6e53c77629dd6,2026-08-05T20:19:39+00:00,experiment folder
P-233p11801175_VX-0p947725383123_LS-6p63357513021e-05_ST-310p062780041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p09020934642e-06_H-1d842653b1,folder,,,,,dae787c821765e4f6f451a4ed88b6b7a13f64e2d,2026-08-05T20:20:30+00:00,experiment folder
P-233p918914285_VX-0p55009860706_LS-6p76633993968e-05_ST-363p156889773_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76955611431e-06_H-9f078c62f6,folder,,,,,c494c0bbe09e5c1df8f4bca729f230926393ccb5,2026-08-05T20:21:23+00:00,experiment folder
P-234p126702838_VX-0p687075747958_LS-6p17120592739e-05_ST-378p601004081_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p02123545672e-06_H-9aef4c9512,folder,,,,,aca1489030af9d0c99a571be495fee98b0de40d4,2026-08-06T07:35:38+00:00,experiment folder
P-234p345987256_VX-0p872091919433_LS-7p00578367301e-05_ST-333p182550298_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p53166529298e-06_H-b41981edcb,folder,,,,,1efb5a9cde7ac2da7d5cfd86acd1effc7c9ea08e,2026-08-05T18:24:48+00:00,experiment folder
P-235p890696826_VX-0p62852965691_LS-7p09715556056e-05_ST-349p581827429_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p6752473809e-06_H-765072ed36,folder,,,,,d44d7152dd832fd2514ee3fa59687d3fd888c2e6,2026-08-05T18:25:10+00:00,experiment folder
P-236p206080041_VX-0p584146530445_LS-8p43378292301e-05_ST-319p849522294_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p25840838144e-06_H-b41981edcb,folder,,,,,bad5dda5c259dfc27f4923c1095f488af695c401,2026-08-05T18:25:28+00:00,experiment folder
P-236p369825033_VX-0p606859942193_LS-6p45901770765e-05_ST-328p218563755_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p94931460723e-06_H-0e4c2fc094,folder,,,,,c8f3b2761ad2c6212383fc2c6f34fe74cef7ed7e,2026-08-05T20:22:16+00:00,experiment folder
P-236p763849841_VX-0p800191513041_LS-6p78517796151e-05_ST-355p994293515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02870753363e-06_H-eb41f0639c,folder,,,,,f642262498e0fd8dc220211d90a5e223c6571ed9,2026-08-06T07:36:47+00:00,experiment folder
P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,folder,,,,,cd08cd4739df6655084bd8404436802146441bf3,2026-08-06T07:37:41+00:00,experiment folder
P-237p334710533_VX-0p878374904385_LS-5p83506544001e-05_ST-382p29609677_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49209748472e-06_H-8773df93d2,folder,,,,,4a18d9e8ee0e8b222de1a8c2b2b46cae96bee0dc,2026-08-06T07:38:50+00:00,experiment folder
P-238p319282705_VX-0p253960262605_LS-5p92121677448e-05_ST-384p128817665_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p89955725889e-05_H-452de4062d,folder,,,,,7f5688883e15e45d4d6384aefb481625b8b38bc4,2026-08-06T07:39:14+00:00,experiment folder
P-238p364831187_VX-0p683428278389_LS-5p30391716287e-05_ST-377p396343519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p05870792234e-06_H-1d842653b1,folder,,,,,a41283e25cc665839fffc48ffe7a200959e60832,2026-08-05T20:23:13+00:00,experiment folder
P-238p568860016_VX-0p692328357435_LS-6p05159821767e-05_ST-343p889085336_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96796621315e-06_H-eb41f0639c,folder,,,,,32f46720ae8365d44702666302c6a7f9f14a4b80,2026-08-06T07:40:02+00:00,experiment folder
P-240p150803131_VX-0p464417169926_LS-7p86781365033e-05_ST-312p042470117_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03874725471e-05_H-0744488b5e,folder,,,,,ca60e659436ed4874299dbb9ef0269c99f35cc06,2026-08-06T07:40:24+00:00,experiment folder
P-240p318887809_VX-0p361018894241_LS-4p85509578057e-05_ST-398p513006139_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33625155912e-05_H-3a501d5f99,folder,,,,,058b150606a41e41b99a76a6a96970575022beb8,2026-08-05T18:25:46+00:00,experiment folder
P-240p986949999_VX-0p621810109213_LS-6p5255993688e-05_ST-389p31118835_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p75818940789e-06_H-377b770359,folder,,,,,c9dfcd52ff4621d6a66bcc86312681393f7ba127,2026-08-05T20:24:11+00:00,experiment folder
P-241p526098173_VX-0p390351171714_LS-7p60309896784e-05_ST-322p459160533_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23584119956e-05_H-0e4c2fc094,folder,,,,,c49bbed33a78870b5724c9bdf4bd80231019518f,2026-08-05T20:25:03+00:00,experiment folder
P-242p307622127_VX-0p748861384084_LS-6p09484851001e-05_ST-306p16946129_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p44194066558e-06_H-1d842653b1,folder,,,,,b646bd5608a39a1672393e9f63bf20be90140edf,2026-08-05T20:25:53+00:00,experiment folder
P-242p540096613_VX-0p410466748632_LS-6p92043418329e-05_ST-378p456653244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1752768328e-05_H-f4a4199ba7,folder,,,,,2b59445e393e3717c7208567cd1c01dbff6f57aa,2026-08-06T07:41:07+00:00,experiment folder
P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,folder,,,,,fc56405851c2b7da9f362224653a05f4ea0f970b,2026-08-05T20:26:44+00:00,experiment folder
P-243p325077963_VX-0p998321353283_LS-5p70160449472e-05_ST-337p156153016_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83223221376e-06_H-d7a336064e,folder,,,,,7c0ef98a993f5b9e2034e5423278e4748dc424b1,2026-08-05T18:26:02+00:00,experiment folder
P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,folder,,,,,d72630faf1ac9fa2da5eca85d062c070c950ac0b,2026-08-06T07:41:37+00:00,experiment folder
P-244p346847818_VX-0p692297386822_LS-7p87344285445e-05_ST-312p797130588_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96827793206e-06_H-9bd689b964,folder,,,,,1df5a1c4eecf3876064d0e6959d2837e8d4af2d0,2026-08-06T07:42:34+00:00,experiment folder
