partition,experiment_name,labelled_frame_count,distinct_label_count,label_change_count,collapsed_label_sequence,collapsed_physical_sequence,first_physical_label,last_physical_label,has_conduction,has_keyhole,first_conduction_frame_index,first_conduction_timestep,first_keyhole_frame_index,first_keyhole_timestep,last_keyhole_frame_index,last_keyhole_timestep,keyhole_frame_count,relevant_physical_frame_count,keyhole_fraction_of_relevant_physical_frames,keyhole_segment_count,maximum_keyhole_segment_frames,keyhole_transient_by_sequence,keyhole_persistent_to_last_physical_frame,repeated_keyhole_episodes,time_conversion_validated,label_sequence_sha256
new-data,P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,303,6,6,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped,Forming Phase -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,108.0,42382.0,69.0,27612.0,107.0,42004.0,39,211,0.1848341232227488,1,39,True,False,False,False,ace002f76985088f1f1a183780f6f3beb366a27ed46628bb8591b6efb423e5ae
new-data,P-340p203296502_VX-0p374609743194_LS-5p54750053524e-05_ST-307p813155606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28777232591e-05_H-22f5435fc5,165,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,65.0,46057.0,164.0,115599.0,100,131,0.7633587786259542,1,100,False,True,False,False,b1a12646d72b43d773f94536f3a05f52ca4f4cfee1abd2db93e6e7b6071fb15d
new-data,P-341p923576441_VX-0p300981342968_LS-7p54559898543e-05_ST-360p882535069_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60279722173e-05_H-1d842653b1,133,4,3,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction,Forming Phase -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,99.0,87339.0,80.0,70570.0,98.0,86456.0,19,103,0.18446601941747573,1,19,True,False,False,False,e8b75462af3df77ce500b1926d366f468ebe16543a6f463f7541d7f14bbac149
new-data,P-342p674555398_VX-0p462731136977_LS-5p8783513777e-05_ST-328p309527448_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04253209208e-05_H-add9572a86,202,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,75.0,43020.0,201.0,115599.0,127,168,0.7559523809523809,1,127,False,True,False,False,21211db089cf40e2b499be49e44ddacaead63c2e3a528772732df20d2f9c0ae9
new-data,P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,368,4,5,Initial Emptiness -> Forming Phase -> Conduction -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction -> Forming Phase -> Conduction,Forming Phase,Conduction,True,False,91.0,29330.0,,,,,0,218,0.0,0,0,False,False,False,False,9b57c6dc39848cc671c3ca5f61950e75ba78b73c0c1b6196addaca0cdfd31160
new-data,P-348p497115387_VX-0p94790268949_LS-7p31988762132e-05_ST-305p038657876_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08925721649e-06_H-1d842653b1,410,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,84.0,24350.0,,,,,0,211,0.0,0,0,False,False,False,False,40b1367201e7610a051085e289f6b91d0dbdaa29a8b8ee3213b27022d48d2d0a
new-data,P-352p513614722_VX-0p929202686833_LS-7p33895545023e-05_ST-314p010655484_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19167741481e-06_H-1553ff852f,404,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,123.0,35700.0,,,,,0,237,0.0,0,0,False,False,False,False,bd7aa7d85be423ecfe9857a1d7bdadcbdaee500d965c144d3c2f174558d37488
new-data,P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,359,7,19,Initial Emptiness -> Forming Phase -> Keyhole -> Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Keyhole -> Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,111.0,35751.0,71.0,22977.0,135.0,43419.0,44,219,0.2009132420091324,7,35,True,False,True,False,ce8443f542f1988d9740cff87b37bced27499e201efe246747651ff93e2b5f8f
new-data,P-354p619445985_VX-0p364015239092_LS-5p30095356481e-05_ST-318p142674345_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p32525237544e-05_H-1553ff852f,159,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,62.0,45939.0,158.0,115599.0,97,127,0.7637795275590551,1,97,False,True,False,False,bd415ec96c22e083b8b12433667ffe2e116a987832008e2815bab211468796a6
new-data,P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,420,6,6,Initial Emptiness -> Forming Phase -> Keyhole -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Keyhole -> Forming Phase -> Conduction,Forming Phase,Conduction,True,True,98.0,27142.0,80.0,22258.0,87.0,24157.0,8,218,0.03669724770642202,1,8,True,False,False,False,637558ce78b1a490f20078a6a2f6a6085c65a77698722f784956cc5af47f2be9
new-data,P-358p08766286_VX-0p398145183006_LS-4p39068251559e-05_ST-301p093308231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21164861687e-05_H-3d091b92d3,173,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,53.0,36660.0,172.0,115599.0,120,140,0.8571428571428571,1,120,False,True,False,False,83f6d226e7f94b60cf42f9398a44b24394dc09decceff9c78a7516deaf063f88
new-data,P-360p567405001_VX-0p20359066256_LS-4p0817768449e-05_ST-337p353350673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p36951957538e-05_H-a3855470b8,90,4,3,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction,Forming Phase -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,80.0,104345.0,49.0,63898.0,79.0,103040.0,31,55,0.5636363636363636,1,31,True,False,False,False,4ab9ae847df02178c44c192198cf6278c5e6038a63b68ef2279e5038a89744c8
new-data,P-363p673556898_VX-0p448546579177_LS-4p04529881073e-05_ST-391p93586396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07550047798e-05_H-f55fc58583,194,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,50.0,31353.0,193.0,115599.0,144,162,0.8888888888888888,1,144,False,True,False,False,40bb35db2621af10516b0b9ce8cfdf1feac6c492c218e34b9b3ecfceacf72ed8
new-data,P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,410,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,104.0,29573.0,,,,,0,221,0.0,0,0,False,False,False,False,df3fb0676f5b40bc1baa4c36ebf51b008243748b01cdd484ddbca5bd78555c5e
new-data,P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3,302,5,8,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Scanning Stopped,Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,216.0,83187.0,68.0,26688.0,235.0,90440.0,154,220,0.7,3,148,True,False,True,False,2e0d9d3fc78d33d2f24e5586487120c46448b37098e8cc5b9ce5679dfd1b7384
new-data,P-369p066732517_VX-0p471239257303_LS-5p48020687799e-05_ST-388p757421411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02370940626e-05_H-1553ff852f,207,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,68.0,38297.0,206.0,115599.0,139,174,0.7988505747126436,1,139,False,True,False,False,345fd367f8595d9c279d20fafef4512248261e4523f61101877c2c1b10414277
new-data,P-370p938359136_VX-0p662619902131_LS-4p40125404953e-05_ST-395p513826563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28037384253e-06_H-3273b99318,287,6,19,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Scanning Stopped -> Screenshot Bug,Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,210.0,85354.0,64.0,26825.0,239.0,96980.0,159,221,0.7194570135746606,8,146,True,False,True,False,1ae4f1de69f6f050e3efa0f0cd1f9b4b180aa221971acb2da51d01c2b84f93eb
new-data,P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,317,5,12,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Scanning Stopped,Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,161.0,58736.0,70.0,25520.0,235.0,86113.0,140,218,0.6422018348623854,5,91,True,False,True,False,2555140f82dc3f182c93d0c98a8a05b3f046835c2c66d537b15170381f7cd965
new-data,P-373p935133861_VX-0p314504521571_LS-4p29297292387e-05_ST-349p298273812_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p53387956997e-05_H-c87ffcf9e3,138,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,50.0,42196.0,137.0,115599.0,88,104,0.8461538461538461,1,88,False,True,False,False,9595e1ef6677ae56c118cba0e5faa90f7392d87e66c5690c4d411633f4aa8263
new-data,P-374p135097027_VX-0p852003077267_LS-4p24872306812e-05_ST-324p485874926_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p66209293338e-06_H-c87ffcf9e3,368,6,5,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,106.0,33637.0,66.0,21175.0,105.0,33326.0,40,218,0.1834862385321101,1,40,True,False,False,False,5831bcd16fda4389c6f2f8ebd7c2d5228174420dae08bd86d20290722609fd2d
new-data,P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,205,4,3,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction,Forming Phase -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,95.0,54559.0,86.0,49494.0,94.0,53996.0,9,177,0.05084745762711865,1,9,True,False,False,False,e0ac350c6e09e859917d426bbe6dd0c7d678a7bdb4bbd3eb9bbfce8f1d1e38c4
new-data,P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,340,6,5,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Scanning Stopped -> Screenshot Bug,Forming Phase -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,137.0,47639.0,71.0,25148.0,136.0,47303.0,66,218,0.30275229357798167,1,66,True,False,False,False,ea132452ba3d46d89ee291923e94fbe2e04d55e244f415d9a4c4c18c07650479
new-data,P-377p125910628_VX-0p77115452106_LS-4p31707402483e-05_ST-313p190582012_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p25571201526e-06_H-8b3ff695c9,336,6,9,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Screenshot Bug,Forming Phase -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,158.0,54391.0,72.0,24770.0,157.0,54046.0,86,222,0.38738738738738737,1,86,True,False,False,False,6ec97ab2524b6b4191da63e9524fd04a95358494ff76acff55bcfb3471ae25d1
new-data,P-378p283018896_VX-0p735158781064_LS-4p42419225112e-05_ST-367p022862863_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p56201180925e-06_H-36d24309a8,321,5,24,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Scanning Stopped,Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,147.0,53442.0,69.0,25261.0,211.0,76567.0,93,221,0.42081447963800905,11,78,True,False,True,False,f49eed779239fa17772d73aac8000e71a40562393a7a277e44ae88eb5c841ff1
new-data,P-378p699667122_VX-0p273966982762_LS-4p19552514454e-05_ST-349p537322979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p76084014007e-05_H-c87ffcf9e3,121,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,48.0,46506.0,120.0,115599.0,73,87,0.8390804597701149,1,73,False,True,False,False,45a167b4225da2420dacc018992dfcae73b031ce6f52fb80bc7ab838c6818053
new-data,P-378p895448518_VX-0p547210222693_LS-4p25171421559e-05_ST-392p752580943_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p81584517788e-06_H-dc75daed1b,238,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,60.0,30062.0,237.0,115599.0,178,206,0.8640776699029126,1,178,False,True,False,False,a4a4eba0164e78c2cc06bb6a6c7e56f9f1600bc1c7493b6e92ee4bc314d67b16
new-data,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,102,4,3,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction,Forming Phase -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,88.0,101634.0,55.0,63508.0,87.0,100478.0,33,70,0.4714285714285714,1,33,True,False,False,False,80a456ece3a34b748f3d8175843ae7cf5c3357eb96277f72ea9851ec2b4d5893
new-data,P-383p924442814_VX-0p598551929363_LS-4p34843261877e-05_ST-301p171019532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p05965258211e-06_H-82800d7335,261,4,3,Initial Emptiness -> Forming Phase -> Keyhole -> Scanning Stopped,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,65.0,28812.0,256.0,114021.0,192,223,0.8609865470852018,1,192,False,True,False,False,0cb7a80f4f4c20d4661562f1f783e2194c79929fbeb76adf03ba02ebaaa0be07
new-data,P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,397,7,13,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,77.0,22489.0,75.0,21920.0,93.0,27042.0,12,232,0.05172413793103448,4,6,True,False,True,False,4dc5d1a7e9b9bb293bd4600ccbe9ffe4775229a18a1c52789f653c00dd1fbf16
new-data,P-385p792960663_VX-0p466570238049_LS-4p25767555058e-05_ST-363p826454642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03395377793e-05_H-3d091b92d3,203,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,51.0,30140.0,202.0,115599.0,152,171,0.8888888888888888,1,152,False,True,False,False,110978ac99aeb90ef1ec7dc463588e4813f5ab3486c652972b9f836ebe668d69
new-data,P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,131,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,51.0,45343.0,130.0,115599.0,80,97,0.8247422680412371,1,80,False,True,False,False,ea7acb7597ec74191cfc10b9f12946524437a22c9282384686a7d0bff386195a
new-data,P-389p770210211_VX-0p908238681403_LS-4p3221586392e-05_ST-323p581279452_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31151194261e-06_H-8b3ff695c9,393,6,7,Forming Phase -> Initial Emptiness -> Forming Phase -> Keyhole -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Keyhole -> Forming Phase -> Conduction,Forming Phase,Conduction,True,True,98.0,29505.0,76.0,23077.0,86.0,25997.0,11,224,0.049107142857142856,1,11,True,False,False,False,674c403472f6a69f78ae377d362e767aa04f870604583728ceedacdf276f1883
new-data,P-391p91054261_VX-0p798138981731_LS-4p10405950637e-05_ST-398p591592241_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p04421123819e-06_H-eac21b41c2,346,6,7,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Screenshot Bug,Forming Phase -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,155.0,51885.0,72.0,24265.0,154.0,51552.0,83,225,0.3688888888888889,1,83,True,False,False,False,1333758416840c1abf5f6df382e8e45e12dd3c9d700795acafb0bde32569af8c
new-data,P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,422,6,7,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,88.0,24181.0,85.0,23357.0,94.0,25829.0,5,235,0.02127659574468085,2,3,True,False,True,False,2ccecd06392d03831d936b54805a3eac51942f72a8772bc7df14e4531c43a6df
new-data,P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,286,5,4,Initial Emptiness -> Forming Phase -> Keyhole -> Scanning Stopped -> Screenshot Bug,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,65.0,26272.0,258.0,104784.0,194,224,0.8660714285714286,1,194,False,True,False,False,85d54803947f3996841246a4e158ff620b4b22d79a6e3740f393c6d7889657ac
new-data,P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,362,6,11,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Screenshot Bug,Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,131.0,41978.0,79.0,25677.0,146.0,46681.0,61,227,0.2687224669603524,3,52,True,False,True,False,2a53f3787456047e66fb75ac595ddd9501347be2d0f40de1fd0236b1dd323923
new-data,P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17,237,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,56.0,28260.0,236.0,115599.0,181,205,0.8829268292682927,1,181,False,True,False,False,67350da52e9ff017598c52852bbccdbc5168ac2a20214957217e96541defea39
new-data,P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076,212,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,58.0,31783.0,211.0,115599.0,154,178,0.8651685393258427,1,154,False,True,False,False,619cb5a4edbec68c1eb645e17963bea0f61c9238f5bc4ab15e4a8d199ca2a713
new-data,P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,108,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,63.0,68679.0,107.0,115599.0,45,80,0.5625,1,45,False,True,False,False,5b1631a76743b2fcbb12b1b0a4c6d4073261b505e740efbe4d7b3de2d6dc251e
new-data,P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a,250,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,57.0,26460.0,249.0,115599.0,193,216,0.8935185185185185,1,193,False,True,False,False,c7678a2254a4915452c538c97f99b987a4160ea31574b50db44e5ebe50d52215
new-data,P-413p007329362_VX-0p214914258115_LS-4p25156575745e-05_ST-342p625619244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p24467219873e-05_H-c87ffcf9e3,95,4,5,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction,Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,84.0,103790.0,48.0,59294.0,88.0,108734.0,38,61,0.6229508196721312,2,36,True,False,True,False,ec8e9b9a5aabe663e529331764c544859f301c1c5f871e9324d19f10d423e2c3
new-data,P-413p458184039_VX-0p35207482727_LS-4p49853708666e-05_ST-303p358380963_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37019753455e-05_H-ff013f97fe,152,3,3,Initial Emptiness -> Forming Phase -> Initial Emptiness -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,48.0,38444.0,151.0,115599.0,104,120,0.8666666666666667,1,104,False,True,False,False,80d0a5516d97090df738e43e33dbb5b48547f0100a7cf4bfb1da3049863efb81
new-data,P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155,385,6,10,Initial Emptiness -> Forming Phase -> Keyhole -> Forming Phase -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Scanning Stopped -> Screenshot Bug,Forming Phase -> Keyhole -> Forming Phase -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,92.0,28021.0,83.0,25337.0,106.0,32199.0,11,224,0.049107142857142856,3,8,True,False,True,False,669b4d47d968d02874790c4e5f3175aecc0a5dcdfad5497046a31ddbbaf29e37
new-data,P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2,228,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,54.0,27961.0,227.0,115599.0,174,195,0.8923076923076924,1,174,False,True,False,False,baf017617622a7f4cf3f718073a2d0eefcd7ccbfb8d8b8641f9eb5b2cbb44a83
new-data,P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17,425,6,7,Initial Emptiness -> Forming Phase -> Keyhole -> Forming Phase -> Keyhole -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Keyhole -> Forming Phase -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,82.0,22245.0,76.0,20637.0,81.0,21977.0,4,238,0.01680672268907563,2,3,True,False,True,False,00ed13003e6a4a7816eff414462c822b0e32714a8923a07afc96b0ec1dcc8586
