benchmark,display_name,surrogate_variant,acquisition_rule,method,seed,budget,global_error,uncertainty_region_fraction,integrated_bernoulli_uncertainty,fit_time_seconds,near_boundary_error_q10,near_boundary_test_size_q10,uncertainty_region_fraction_q10,integrated_bernoulli_uncertainty_q10,near_boundary_error_q20,near_boundary_test_size_q20,uncertainty_region_fraction_q20,integrated_bernoulli_uncertainty_q20,near_boundary_error_q30,near_boundary_test_size_q30,uncertainty_region_fraction_q30,integrated_bernoulli_uncertainty_q30
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,14,0.193,0.8835,0.24533373156317134,0.010353900001064176,0.43,400,0.86,0.24593335504223798,0.355,800,0.8325,0.2453737920251512,0.3125,1200,0.8125,0.24501846671785965
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,15,0.156,0.803,0.2445237396193828,0.00937770000018645,0.4,400,0.9675,0.24731890260296985,0.31375,800,0.95,0.2466674701815898,0.2633333333333333,1200,0.9416666666666667,0.2462418959085059
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,16,0.14125,0.785,0.24382810150433332,0.009145899999566609,0.405,400,0.975,0.24822220709227957,0.3175,800,0.97,0.24766990780137063,0.25833333333333336,1200,0.9741666666666666,0.24725492079509365
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,17,0.12725,0.77575,0.24331519098536392,0.009382300000652322,0.385,400,0.9825,0.2484011847348812,0.3075,800,0.98125,0.24808560724855983,0.25416666666666665,1200,0.9808333333333333,0.24776687004367715
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,18,0.1265,0.73575,0.24314030091725675,0.00938039999891771,0.4125,400,0.9825,0.24788344057686174,0.31625,800,0.95875,0.24749801731106513,0.25583333333333336,1200,0.9325,0.24707612964387762
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,19,0.131,0.6975,0.24264775847828685,0.009374999999636202,0.3325,400,0.8975,0.24684725554806478,0.2625,800,0.8675,0.2463426406128098,0.2225,1200,0.8341666666666666,0.2457590906320784
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,20,0.156,0.66425,0.24246899950131248,0.00983519999863347,0.3875,400,0.885,0.24600346619575825,0.30875,800,0.85,0.2452682599643072,0.26166666666666666,1200,0.7933333333333333,0.24453952436572063
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,21,0.15725,0.65,0.2420686930579039,0.009429200001250138,0.3775,400,0.8975,0.24621594025141783,0.2975,800,0.8725,0.24550320302109363,0.25583333333333336,1200,0.805,0.24473742292102718
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,22,0.0925,0.69825,0.24250484591891378,0.009544399999867892,0.35,400,0.9025,0.2471674319614199,0.26625,800,0.8775,0.2466662741930803,0.21166666666666667,1200,0.8441666666666666,0.24602214001133832
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,23,0.12125,0.67325,0.241864353690838,0.00969470000018191,0.3575,400,0.885,0.24700977768369387,0.3175,800,0.86625,0.24667171129935656,0.2625,1200,0.8341666666666666,0.24609051451074593
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,24,0.0865,0.682,0.2419472505823556,0.009522599999399972,0.32,400,0.8725,0.24701692498693678,0.26125,800,0.8425,0.246594955963534,0.19833333333333333,1200,0.8166666666666667,0.24603319005622618
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,25,0.0885,0.65975,0.24190752213936598,0.009868799999821931,0.3,400,0.8625,0.24678924169627336,0.2525,800,0.835,0.2463287016071324,0.19666666666666666,1200,0.8066666666666666,0.24578707868556593
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,26,0.11225,0.62425,0.2411598534044524,0.010263899999699788,0.3625,400,0.8425,0.24601542718588726,0.28125,800,0.81625,0.24529275957634084,0.22916666666666666,1200,0.7875,0.24462882984741594
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,27,0.10125,0.632,0.2408657805836523,0.011031699999875855,0.3525,400,0.8575,0.2463174576625142,0.26375,800,0.83125,0.2457882747255528,0.20916666666666667,1200,0.7975,0.24523785863426875
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,28,0.0975,0.631,0.24017786661429052,0.01117809999959718,0.38,400,0.9425,0.24713500758026385,0.29,800,0.89375,0.2464748037851934,0.22083333333333333,1200,0.8541666666666666,0.2458446344999606
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,29,0.1075,0.63625,0.23991449285703362,0.010449400000652531,0.44,400,0.955,0.24722199127056768,0.33875,800,0.9,0.24669013654557873,0.25833333333333336,1200,0.8566666666666667,0.2460705952320292
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,30,0.10975,0.5875,0.23985135792790813,0.0101014000010764,0.37,400,0.9075,0.24685259728695652,0.29625,800,0.86375,0.2461253631899736,0.2375,1200,0.8241666666666667,0.24529981727966355
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,31,0.1035,0.5735,0.23968570053918087,0.009974299999157665,0.325,400,0.8925,0.24650588360559958,0.26375,800,0.85125,0.2456785806857613,0.21416666666666667,1200,0.8116666666666666,0.24487355363870744
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,32,0.10475,0.5735,0.23925998583668104,0.00978910000048927,0.3475,400,0.8975,0.24662015171485507,0.275,800,0.85625,0.2458095921778274,0.22083333333333333,1200,0.8133333333333334,0.24497771115723027
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,33,0.10275,0.619,0.23893549564916697,0.01023199999872304,0.3925,400,0.95,0.24727589620086618,0.29,800,0.92,0.24643846460582833,0.225,1200,0.8858333333333334,0.24567243685500073
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,34,0.1035,0.654,0.23884553469555883,0.010285899999871617,0.385,400,0.945,0.24745795838152695,0.29875,800,0.92875,0.24674499017418583,0.22666666666666666,1200,0.9241666666666667,0.2461363006138769
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,35,0.11,0.639,0.23883725830298402,0.011988900001597358,0.3875,400,0.945,0.24734512512538642,0.28375,800,0.92875,0.2463531566380263,0.2225,1200,0.8958333333333334,0.24555046400713537
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,36,0.11225,0.62875,0.23883677849553925,0.010036800000307267,0.3925,400,0.9425,0.24711042664636945,0.29125,800,0.92875,0.24609331546542232,0.23,1200,0.8991666666666667,0.2453193894757239
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,37,0.09275,0.6265,0.2390974740592273,0.010428800000227056,0.355,400,0.9425,0.24750551529875386,0.255,800,0.9325,0.24670895493433267,0.19333333333333333,1200,0.9316666666666666,0.24613820110331697
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,38,0.1085,0.61525,0.23907260568397562,0.011022100001355284,0.3575,400,0.9225,0.24720540067371402,0.2775,800,0.9075,0.2465407254529503,0.2125,1200,0.9108333333333334,0.24615827166449464
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,39,0.092,0.6195,0.23895730400353538,0.010746999998445972,0.335,400,0.9225,0.24739511805513048,0.24,800,0.91,0.24648683828519669,0.18333333333333332,1200,0.9,0.2458820824829404
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,40,0.101,0.603,0.23898493272127785,0.010838799998964532,0.3875,400,0.935,0.247460198121813,0.29375,800,0.92375,0.2468894557425566,0.21833333333333332,1200,0.9258333333333333,0.24650176134832294
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,41,0.074,0.59,0.23833078499552132,0.011955600000874256,0.3075,400,0.925,0.24763315701875477,0.215,800,0.9175,0.24667824544254457,0.1575,1200,0.9208333333333333,0.24587462326658444
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,42,0.09175,0.5505,0.2376956946471935,0.010323000000425964,0.3675,400,0.9,0.24684077603524343,0.255,800,0.8675,0.24560248385682257,0.1875,1200,0.8283333333333334,0.24466957041385423
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,43,0.09525,0.573,0.2378876329173932,0.010867599999983213,0.345,400,0.9025,0.24693352757850925,0.25,800,0.88625,0.24595130136078652,0.19166666666666668,1200,0.8733333333333333,0.2452532052452479
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,44,0.10575,0.555,0.23791682963271027,0.011164800000187824,0.35,400,0.865,0.2464853985064634,0.26,800,0.8525,0.24562462768624158,0.20583333333333334,1200,0.8366666666666667,0.24514491985056927
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,45,0.1195,0.52925,0.23749543041347462,0.01076169999942067,0.3825,400,0.8475,0.24584590540222473,0.28375,800,0.80125,0.24465355327829394,0.22166666666666668,1200,0.76,0.24401413958601684
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,46,0.1035,0.5385,0.23761737843241212,0.01090210000074876,0.3425,400,0.865,0.24647291202612465,0.25625,800,0.84125,0.24549152406314292,0.20166666666666666,1200,0.8091666666666667,0.24491602547330302
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,47,0.09725,0.5735,0.23745015126798777,0.010911200000919052,0.315,400,0.88,0.24693820192132612,0.2375,800,0.87875,0.24608550087433947,0.18583333333333332,1200,0.8658333333333333,0.24552846562410233
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,48,0.0905,0.584,0.23762069121308566,0.010582099999737693,0.34,400,0.9,0.24740434786424076,0.25375,800,0.9,0.24666884326649507,0.19416666666666665,1200,0.9083333333333333,0.24613242594243712
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,49,0.0785,0.53475,0.2369191257454632,0.010988199999701465,0.3075,400,0.9,0.24743196526766803,0.22375,800,0.89375,0.24643043929451858,0.16666666666666666,1200,0.88,0.2455403658938866
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,50,0.0845,0.525,0.2368352470843465,0.010898999998971703,0.3225,400,0.89,0.24706376592991844,0.23125,800,0.88375,0.24600641729972483,0.175,1200,0.8666666666666667,0.24514119325058895
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,6,0.276,1.0,0.24889361322436698,0.008660800000143354,0.485,400,1.0,0.24923264717613583,0.495,800,1.0,0.24921941977902085,0.4791666666666667,1200,1.0,0.24926125406970168
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,7,0.2315,1.0,0.247996612400357,0.009499300000243238,0.48,400,1.0,0.24936110970287725,0.4775,800,1.0,0.24934507040095885,0.4558333333333333,1200,1.0,0.24935809333570727
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,8,0.1655,1.0,0.24736055922208022,0.009026600000652252,0.4775,400,1.0,0.2490032192134932,0.44375,800,1.0,0.24881683798241933,0.37833333333333335,1200,1.0,0.24857991330311896
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,9,0.18125,0.9835,0.2468688875955169,0.009112600000662496,0.485,400,1.0,0.2486955509100956,0.4725,800,1.0,0.24853188182568878,0.4375,1200,1.0,0.24834700029528486
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,10,0.2085,0.95225,0.24628743881041884,0.009068800000022748,0.495,400,1.0,0.24863884412657675,0.50625,800,1.0,0.24850181772781765,0.4741666666666667,1200,1.0,0.24831161112939143
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,11,0.1275,0.93075,0.24585135670636607,0.009003900000607246,0.35,400,1.0,0.24843405943824157,0.30875,800,0.98375,0.2481484750630184,0.25833333333333336,1200,0.975,0.24771033414565277
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,12,0.09775,0.94575,0.24577625482763704,0.009035499999299645,0.3225,400,1.0,0.24835796941563018,0.2725,800,0.98375,0.24803654591735552,0.21916666666666668,1200,0.975,0.24761609543581073
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,13,0.14575,0.939,0.24537029564728824,0.00968040000043402,0.4,400,0.9725,0.247188739459611,0.325,800,0.9575,0.24677135064289074,0.2791666666666667,1200,0.9525,0.2463566632421089
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,14,0.18975,0.8595,0.2450726154046712,0.009337299999970128,0.405,400,0.835,0.2454946954482488,0.3375,800,0.81875,0.245180013093407,0.29583333333333334,1200,0.8083333333333333,0.24490105867785425
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,15,0.13275,0.83775,0.24451425957665232,0.009168399999907706,0.39,400,0.9725,0.24710535695625105,0.3125,800,0.93125,0.24664711765018826,0.265,1200,0.9066666666666666,0.24623809716128447
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,16,0.133,0.815,0.24439013282162583,0.009121999999479158,0.41,400,0.975,0.24727175274878138,0.375,800,0.94,0.24697613827742143,0.30833333333333335,1200,0.9225,0.24671285510329596
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,17,0.1635,0.79975,0.2441182785201296,0.00936340000043856,0.4175,400,0.9675,0.2466919606892371,0.3925,800,0.94875,0.24660796728487594,0.3475,1200,0.9441666666666667,0.24658840452052153
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,18,0.1695,0.80875,0.24391228773210555,0.009215199999744073,0.425,400,0.94,0.24653085018118717,0.39125,800,0.95,0.2465001525121457,0.3725,1200,0.9483333333333334,0.24652146671228972
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,19,0.1625,0.80875,0.2439817478778794,0.009453399999983958,0.435,400,0.9825,0.2465751966981716,0.41125,800,0.97375,0.24647359022940557,0.3475,1200,0.9691666666666666,0.2464140276467493
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,20,0.14925,0.7895,0.24382498736502253,0.009431500000573578,0.4375,400,0.9375,0.24611320250749116,0.3525,800,0.92,0.2457426719007191,0.30333333333333334,1200,0.9275,0.2454610082875152
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,21,0.11,0.74,0.24307878133297145,0.009444600000279024,0.4325,400,0.9825,0.24756548215081944,0.32625,800,0.98125,0.24713881868207374,0.2633333333333333,1200,0.985,0.24680422759725165
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,22,0.1085,0.7,0.24276082650384972,0.009585300000253483,0.42,400,0.9825,0.24823330695495238,0.31375,800,0.98125,0.24787092587953322,0.25666666666666665,1200,0.985,0.24757207509507595
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,23,0.09575,0.679,0.24197866668756904,0.009589999999661813,0.425,400,0.98,0.24759208969961613,0.3,800,0.94375,0.24695354292410365,0.23333333333333334,1200,0.9166666666666666,0.2463638980217567
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,24,0.0785,0.68,0.24166390879689734,0.010089899999002228,0.4175,400,0.9975,0.24823727618736363,0.29125,800,0.96,0.24763542066441385,0.21666666666666667,1200,0.9291666666666667,0.2470017487929223
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,25,0.08175,0.65925,0.24141405419388365,0.00977959999909217,0.415,400,0.98,0.2478694049105661,0.29375,800,0.93375,0.247230768084585,0.22333333333333333,1200,0.9058333333333334,0.24662833082759533
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,26,0.082,0.63725,0.24057822085631939,0.009671199999502278,0.39,400,0.98,0.2478402238401498,0.3175,800,0.93625,0.24740848187467784,0.2325,1200,0.9,0.24690647388257772
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,27,0.06775,0.61675,0.24050293979915763,0.009913600000800216,0.345,400,0.9425,0.24775510917544402,0.22875,800,0.9,0.2470456235594118,0.17333333333333334,1200,0.8633333333333333,0.24629577427071786
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,28,0.0725,0.57775,0.2400546585017675,0.00984980000066571,0.3525,400,0.92,0.2473416994738674,0.2475,800,0.87875,0.24638068069884383,0.1875,1200,0.815,0.24539553205367962
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,29,0.102,0.5685,0.2396003098171647,0.010486400000445428,0.3525,400,0.92,0.24638974642615413,0.265,800,0.81875,0.24512167678835461,0.22,1200,0.7283333333333334,0.24401301434967299
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,30,0.0995,0.57275,0.23907631663891346,0.009973800000807387,0.39,400,0.98,0.2471035417860831,0.28875,800,0.88125,0.24575843136559342,0.225,1200,0.7958333333333333,0.2446344154846188
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,31,0.09725,0.5235,0.2387619468522672,0.010073899999042624,0.38,400,0.9425,0.2465913040639321,0.27375,800,0.8325,0.24523718488233218,0.215,1200,0.7366666666666667,0.24406898375944658
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,32,0.07775,0.52125,0.2388594290764051,0.009911400000419235,0.36,400,0.9475,0.24716962954541913,0.245,800,0.86375,0.2458888316860266,0.18083333333333335,1200,0.7691666666666667,0.2447602483399145
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,33,0.05625,0.524,0.23894976575088472,0.010211400000116555,0.335,400,0.9575,0.24774286465546821,0.2175,800,0.89125,0.24656501223898666,0.155,1200,0.8008333333333333,0.24542602057585478
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,34,0.05625,0.52475,0.23891178093057228,0.010051700000985875,0.33,400,0.955,0.24792237641382564,0.225,800,0.9075,0.2469900783997051,0.16333333333333333,1200,0.8525,0.24597361771978016
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,35,0.06,0.5015,0.23843816558883832,0.010209500000200933,0.325,400,0.9325,0.247553447490667,0.22375,800,0.87875,0.2465023468640583,0.1625,1200,0.825,0.24546631801101096
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,36,0.06,0.509,0.23862012196878937,0.010162000000491389,0.3325,400,0.94,0.24775748695235883,0.235,800,0.8925,0.24685944909678512,0.17333333333333334,1200,0.8466666666666667,0.24588664904400276
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,37,0.0555,0.4985,0.23850257448641957,0.010313800001313211,0.3275,400,0.945,0.24764485698870703,0.22,800,0.875,0.2464423611463512,0.16,1200,0.7858333333333334,0.24526974634733667
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,38,0.053,0.51025,0.23763916311733294,0.010866299999179319,0.325,400,0.955,0.24777487618904354,0.22375,800,0.89625,0.24680858571742953,0.15833333333333333,1200,0.8416666666666667,0.24578851068193203
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,39,0.0525,0.586,0.23766470064427386,0.010332199999538716,0.3225,400,0.9675,0.24822522643840453,0.2175,800,0.945,0.24742397952453943,0.15666666666666668,1200,0.9066666666666666,0.24656346245800564
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,40,0.065,0.622,0.23791791626479403,0.010183099999267142,0.32,400,0.9525,0.2481211446373104,0.245,800,0.9475,0.24756553809309362,0.19,1200,0.9416666666666667,0.24693143628899908
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,41,0.054,0.59025,0.23755171557638857,0.010378300001320895,0.32,400,0.9775,0.24846949515451067,0.2325,800,0.96625,0.2475552553895818,0.16333333333333333,1200,0.9383333333333334,0.24662932753786126
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,42,0.04925,0.596,0.23800526464100807,0.010353899999245186,0.31,400,0.98,0.24838689949455817,0.21125,800,0.96875,0.24748691557082605,0.1475,1200,0.9483333333333334,0.24657506142142457
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,43,0.05875,0.5115,0.23733867117247606,0.010949999999866122,0.345,400,0.98,0.24796073254260187,0.245,800,0.92125,0.24693819961871583,0.175,1200,0.8366666666666667,0.24582866121485294
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,44,0.05925,0.5535,0.23725290406424315,0.01055619999897317,0.3375,400,0.97,0.24813668311917286,0.24375,800,0.94375,0.24719812930954632,0.17666666666666667,1200,0.89,0.24616501313062963
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,45,0.076,0.5335,0.23722775312437264,0.010604199998851982,0.38,400,0.965,0.24780919281491331,0.2775,800,0.93125,0.24674976575312982,0.2075,1200,0.8758333333333334,0.24569658058426067
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,46,0.06325,0.53675,0.23640627296564287,0.0139725000008184,0.345,400,0.955,0.24782113847486648,0.25125,800,0.92625,0.2469193334196057,0.185,1200,0.8808333333333334,0.24592095005785783
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,47,0.069,0.5225,0.23647292788113555,0.01115389999904437,0.3625,400,0.97,0.24783309735274175,0.26875,800,0.92125,0.24662903622141438,0.19666666666666666,1200,0.8516666666666667,0.24547045411584548
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,48,0.06075,0.5315,0.2364000027155747,0.010841199999049422,0.3475,400,0.97,0.248141310100445,0.2425,800,0.9325,0.24693447260489512,0.17333333333333334,1200,0.8633333333333333,0.24578554645983464
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,49,0.05825,0.517,0.23684847644694884,0.011083000001235632,0.355,400,0.975,0.24810874960506865,0.235,800,0.9075,0.2465848671784344,0.16916666666666666,1200,0.845,0.24523641445973843
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,50,0.0535,0.533,0.23643460998204383,0.010873999999603257,0.3525,400,0.975,0.24833664154668383,0.22875,800,0.91625,0.2468086961793489,0.155,1200,0.8508333333333333,0.24542148576108735
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,6,0.276,1.0,0.24889361322436698,0.008636299999125185,0.485,400,1.0,0.24923264717613583,0.495,800,1.0,0.24921941977902085,0.4791666666666667,1200,1.0,0.24926125406970168
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,7,0.18425,1.0,0.24812116259879333,0.009312399999544141,0.4475,400,1.0,0.24862850734456546,0.40125,800,1.0,0.24845439065229935,0.33666666666666667,1200,1.0,0.24824888100949052
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,8,0.1435,0.99625,0.24707371811212597,0.008792999999059248,0.4725,400,1.0,0.24895150882692627,0.40625,800,1.0,0.24874265352790265,0.33166666666666667,1200,1.0,0.24847972879511387
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,9,0.188,0.98825,0.24658080984570968,0.008964700000433368,0.49,400,1.0,0.24831497940090771,0.47875,800,1.0,0.24814861547878656,0.445,1200,1.0,0.24799370694781867
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,10,0.158,0.9865,0.24639530077811123,0.008929800000260002,0.4575,400,0.9925,0.24816324344311444,0.395,800,0.99375,0.24798532410753232,0.32666666666666666,1200,0.9925,0.24783226561022553
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,11,0.14725,0.96475,0.24566048850212463,0.00907790000019304,0.4,400,0.995,0.2472814110059457,0.315,800,0.97125,0.24690428368504136,0.265,1200,0.9641666666666666,0.24650743751599266
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,12,0.115,0.89325,0.24533199276440956,0.00911689999884402,0.4075,400,1.0,0.2479088372765176,0.30875,800,0.97375,0.24752130432887043,0.25166666666666665,1200,0.9675,0.24707579951722247
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,13,0.12675,0.86625,0.24487604610691893,0.009241300000212505,0.4,400,0.96,0.24730538783011582,0.30625,800,0.935,0.24688308648931265,0.25333333333333335,1200,0.93,0.2464839691043082
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,14,0.1095,0.78975,0.24422130786885016,0.009103500000492204,0.4,400,0.96,0.24815421031096513,0.29,800,0.96,0.24768072389138374,0.22583333333333333,1200,0.9608333333333333,0.24731563643178872
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,15,0.1075,0.693,0.24308256734181316,0.009247900001355447,0.41,400,0.9575,0.24776494791115866,0.2975,800,0.91,0.24696545388205046,0.23166666666666666,1200,0.8625,0.2461065202267517
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,16,0.15325,0.6315,0.24217235935707623,0.009021699999721022,0.42,400,0.93,0.24631214540898533,0.32375,800,0.8775,0.24522707207607905,0.26916666666666667,1200,0.81,0.24424615117835083
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,17,0.11975,0.62075,0.24197181922484112,0.009260799999537994,0.4125,400,0.94,0.24678089960506938,0.31125,800,0.8875,0.2456902101387483,0.24833333333333332,1200,0.8266666666666667,0.2446539466436412
