benchmark,display_name,surrogate_variant,acquisition_rule,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,acquisition_time_seconds,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_selected_shortlist_position,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_selected_p_plus,acquisition_selected_membership_uncertainty,acquisition_selected_straddle_score,acquisition_weighted_variance_reduction,acquisition_reference_set_size,acquisition_candidate_gate_size,acquisition_candidate_gate_fraction,acquisition_posterior_covariance_used,acquisition_p_star,acquisition_U_current,acquisition_U_plus,acquisition_U_minus,acquisition_expected_future_uncertainty,acquisition_expected_uncertainty_reduction,acquisition_fantasy_refit_time_seconds,acquisition_fantasy_refit_mode,acquisition_shortlist_source,acquisition_selected_uncertainty_score,acquisition_selected_entropy,acquisition_binary_entropy_margin_note,acquisition_repulsion_bandwidth,acquisition_selected_repulsion
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,16,27,28,1760,0.7819779480966026,0.27086550000058196,False,False,False,1749,0.013454616982054496,null,null,null,null,null,null,null,null,0.5160032371742745,0.2497438963999439,1.916306268584703,0.013454616982054496,1500,1192,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,17,28,29,212,0.47906651845314263,0.2754052000000229,False,False,False,212,0.023185335999705195,null,null,null,null,null,null,null,null,0.382499077365715,0.23619353318009176,1.613177192795453,0.023185335999705195,1500,1192,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,18,29,30,825,0.7472652927551342,0.2784991999997146,False,False,False,821,0.02501280374943746,null,null,null,null,null,null,null,null,0.5207958435034524,0.24956753289297992,1.7131365513514905,0.02501280374943746,1500,1192,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,19,30,31,963,0.23419289316007452,0.2714542000012443,False,True,True,958,0.022861766660970402,null,null,null,null,null,null,null,null,0.40971295022972376,0.24184824864377966,1.5935179972881726,0.022861766660970402,1500,1191,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,20,31,32,752,0.40043022388964866,0.2811833999985538,False,False,False,748,0.020378418840852702,null,null,null,null,null,null,null,null,0.4237270424575208,0.24418243594772315,1.7122935756845514,0.020378418840852702,1500,1191,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,21,32,33,3539,0.26801431189473424,0.28543659999922966,False,False,True,3513,0.019370176650380613,null,null,null,null,null,null,null,null,0.36160293792564413,0.2308462532091869,1.4006579814488407,0.019370176650380613,1500,1191,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,22,33,34,2686,0.6104941906297527,0.27838249999877007,False,False,False,2662,0.019483267119335467,null,null,null,null,null,null,null,null,0.2930070080875746,0.2071539012991426,1.2186504125779811,0.019483267119335467,1500,1191,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,23,34,35,208,0.6566645748422429,0.2851688999999169,False,False,False,208,0.01948247912586583,null,null,null,null,null,null,null,null,0.5106675544480325,0.24988620328209826,1.763637461982681,0.01948247912586583,1500,1190,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,24,35,36,612,0.20426527305907916,0.28515540000080364,False,True,True,607,0.018116382003935113,null,null,null,null,null,null,null,null,0.5099581079675328,0.24990083608570696,1.6177485983676378,0.018116382003935113,1500,1190,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,25,36,37,3884,0.5443865319524843,0.28671050000048126,False,False,False,3850,0.017401908540294397,null,null,null,null,null,null,null,null,0.42604160498474714,0.24453015580676785,1.6689530353775157,0.017401908540294397,1500,1190,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,26,37,38,3144,0.3700790534259657,0.28467149999960384,False,False,False,3116,0.01670655325081565,null,null,null,null,null,null,null,null,0.39275407915934735,0.23849831246304046,1.6233299945956536,0.01670655325081565,1500,1189,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,27,38,39,1138,0.251072677425354,0.2781615999992937,False,True,True,1128,0.01857916688138102,null,null,null,null,null,null,null,null,0.3498757478997748,0.22746270893134804,1.5945150186971548,0.01857916688138102,1500,1189,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,28,39,40,1263,1.215105470824614,0.2901324999984354,False,False,False,1250,0.018241525033471383,null,null,null,null,null,null,null,null,0.5334938874395662,0.24887815950418568,1.6146550928031271,0.018241525033471383,1500,1189,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,29,40,41,124,0.31059107643168327,0.2884215000012773,False,False,True,124,0.017776458817906057,null,null,null,null,null,null,null,null,0.48143086707718413,0.24965518730249484,1.6217779935952008,0.017776458817906057,1500,1188,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,30,41,42,3528,0.6494483266380033,0.2858741000000009,False,False,False,3495,0.01557530057574387,null,null,null,null,null,null,null,null,0.7204914625671498,0.20138351493499917,1.2233525147196809,0.01557530057574387,1500,1188,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,31,42,43,1679,1.6896048097416234,0.2892606999994314,False,False,False,1659,0.015370922546470846,null,null,null,null,null,null,null,null,0.25316899141624205,0.1890744532015248,1.0003437137833335,0.015370922546470846,1500,1188,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,32,43,44,2020,0.03788057148105417,0.28773009999895294,True,True,True,1997,0.015138139272209682,null,null,null,null,null,null,null,null,0.43589764947864407,0.24589088865763722,1.2365979303589156,0.015138139272209682,1500,1188,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,33,44,45,1588,0.827110573743034,0.2921237000009569,False,False,False,1569,0.016519953957478954,null,null,null,null,null,null,null,null,0.3449902611511688,0.22597198086201717,1.3588389148062658,0.016519953957478954,1500,1187,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,34,45,46,2878,0.1188588553613843,0.2940419999995356,True,True,True,2844,0.016642394660883048,null,null,null,null,null,null,null,null,0.456408218805777,0.24809975661231498,1.4894708998118746,0.016642394660883048,1500,1187,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,35,46,47,153,0.7883983522907502,0.28822369999943476,False,False,False,152,0.014901423270736078,null,null,null,null,null,null,null,null,0.41078678380236905,0.24204100205567475,1.4489528257405395,0.014901423270736078,1500,1187,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,36,47,48,1812,0.30992693651431624,0.29317099999934726,False,False,True,1788,0.014856810278709429,null,null,null,null,null,null,null,null,0.27308737948417544,0.19851066265064138,1.0266627702086562,0.014856810278709429,1500,1186,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,37,48,49,2120,0.6711521261749698,0.2853490999987116,False,False,False,2092,0.014373844098747717,null,null,null,null,null,null,null,null,0.30898325942376076,0.21351260481962975,1.3237126109792507,0.014373844098747717,1500,1186,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,38,49,50,2015,0.702570814517655,0.2948355000007723,False,False,False,1989,0.012596777550615735,null,null,null,null,null,null,null,null,0.43628687382918296,0.24594063755354154,1.589949664023943,0.012596777550615735,1500,1186,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,39,50,51,2450,0.34231505521159344,0.2917944000000716,False,False,True,2418,0.012471225552685995,null,null,null,null,null,null,null,null,0.4081247053728759,0.24155893023717917,1.2441680593248186,0.012471225552685995,1500,1185,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,40,51,52,2530,0.1413187311259696,0.29588800000055926,False,True,True,2494,0.012770314850566702,null,null,null,null,null,null,null,null,0.18550306097289776,0.15109167534258314,0.755134949033623,0.012770314850566702,1500,1185,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,41,52,53,1903,0.35401389442572184,0.2953082000003633,False,False,True,1878,0.013198948667395446,null,null,null,null,null,null,null,null,0.287468221445216,0.20483024310434025,1.4569719462087167,0.013198948667395446,1500,1185,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,42,53,54,3165,0.45596192603576813,0.2919880999997986,False,False,False,3122,0.011182271380914337,null,null,null,null,null,null,null,null,0.25621059069918034,0.19056672391275745,0.7318744649952105,0.011182271380914337,1500,1185,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,43,54,55,1709,0.08279268766357384,0.2931226999990031,True,True,True,1686,0.011989255951557747,null,null,null,null,null,null,null,null,0.6871304729146066,0.21498218610675568,1.31616788660317,0.011989255951557747,1500,1184,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,44,55,56,1631,0.003130018461834694,0.2994651999997586,True,True,True,1610,0.011522566135162053,null,null,null,null,null,null,null,null,0.3360128257035247,0.22310820666625744,1.4524582189885775,0.011522566135162053,1500,1184,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,45,56,57,1774,0.6268635753169188,0.29781370000091556,False,False,False,1748,0.01038422888633228,null,null,null,null,null,null,null,null,0.38026312010514474,0.235663079593045,1.2770895010456988,0.01038422888633228,1500,1184,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,46,57,58,1839,0.2686530974201895,0.30031679999956395,False,False,True,1811,0.01014195097498417,null,null,null,null,null,null,null,null,0.5047049260267624,0.24997786367108268,1.1805758603073115,0.01014195097498417,1500,1183,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,47,58,59,1030,0.3834709652669579,0.2941260000006878,False,False,False,1019,0.00984179821004125,null,null,null,null,null,null,null,null,0.4345702006592276,0.24571894135822625,1.2321160985249424,0.00984179821004125,1500,1183,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,48,59,60,261,0.18807799098707279,0.29906339999979537,False,True,True,257,0.009891429807069403,null,null,null,null,null,null,null,null,0.390587978846177,0.23802900962703538,1.354152637745114,0.009891429807069403,1500,1183,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,49,60,61,345,0.7821431203533231,0.29405399999996007,False,False,False,339,0.010094665992012407,null,null,null,null,null,null,null,null,0.32906676053763756,0.22078182764690263,1.3270627369378523,0.010094665992012407,1500,1182,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,50,61,62,3183,0.2086205453323704,0.2992779000014707,False,True,True,3132,0.009804108059239338,null,null,null,null,null,null,null,null,0.5170674089264202,0.24970870355253835,1.3786780722989942,0.009804108059239338,1500,1182,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,51,62,63,3813,0.15886612439470227,0.3002942000002804,False,True,True,3757,0.009755808605747863,null,null,null,null,null,null,null,null,0.5746492305722597,0.2444274923749696,1.325403181033874,0.009755808605747863,1500,1182,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,52,63,64,383,1.4094840917053315,0.3028420000009646,False,False,False,376,0.009252471286957019,null,null,null,null,null,null,null,null,0.386692635221498,0.23716144108695147,1.385691116996206,0.009252471286957019,1500,1182,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,53,64,65,1880,0.40590819674900214,0.2998377000003529,False,False,False,1847,0.00955989933158754,null,null,null,null,null,null,null,null,0.3945556748386601,0.23888149429126965,1.3926235713481616,0.00955989933158754,1500,1181,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,54,65,66,1875,0.8236982200717633,0.3020915999986755,False,False,False,1842,0.00930810529236565,null,null,null,null,null,null,null,null,0.6268594526083815,0.2339066792839018,1.198897731377273,0.00930810529236565,1500,1181,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,55,66,67,2091,0.19595401718821792,0.30145720000109577,False,True,True,2051,0.009830664523682862,null,null,null,null,null,null,null,null,0.47903863710412375,0.24956062126554737,1.5283873659013356,0.009830664523682862,1500,1181,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,56,67,68,1910,0.6581159110063388,0.29861069999969914,False,False,False,1874,0.009178642221534328,null,null,null,null,null,null,null,null,0.5972890815350769,0.24053483461406117,1.4941848400534699,0.009178642221534328,1500,1180,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,57,68,69,1742,0.1667751942014538,0.31075869999949646,False,True,True,1713,0.009331351616861425,null,null,null,null,null,null,null,null,0.5237474526606871,0.24943605849212844,1.2729742417098422,0.009331351616861425,1500,1180,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,58,69,70,1180,2.1111667044333977,0.3018428000013955,False,False,False,1163,0.009209621974802224,null,null,null,null,null,null,null,null,0.37979280327136794,0.23555022985464394,1.18860408126847,0.009209621974802224,1500,1180,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,59,70,71,2249,0.3162730000991437,0.30431899999894085,False,False,True,2203,0.008825768778706979,null,null,null,null,null,null,null,null,0.6063500807274682,0.238689660329261,1.3161430880868514,0.008825768778706979,1500,1179,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,60,71,72,1634,0.2940306106242011,0.30862250000063796,False,False,True,1607,0.009060880361111566,null,null,null,null,null,null,null,null,0.6585107228041105,0.22487435075611845,1.1555624221381458,0.009060880361111566,1500,1179,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,61,72,73,1008,0.8721597712554565,0.30739270000049146,False,False,False,994,0.007800486255471674,null,null,null,null,null,null,null,null,0.3881615038999598,0.23749215079008132,1.4998913787326802,0.007800486255471674,1500,1179,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,62,73,74,2580,0.41885975680771403,0.30679720000080124,False,False,False,2525,0.007619516611936644,null,null,null,null,null,null,null,null,0.5515333602506213,0.2473443127812797,1.5470839247401398,0.007619516611936644,1500,1179,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,63,74,75,3054,0.7799742284457374,0.3034885999986727,False,False,False,2994,0.008235179444825689,null,null,null,null,null,null,null,null,0.2662032458364934,0.1953390777426089,0.9611531921131236,0.008235179444825689,1500,1178,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,64,75,76,3354,0.9308444166468485,0.3156471000002057,False,False,False,3290,0.007801915349006825,null,null,null,null,null,null,null,null,0.7995579005202891,0.16026506423587658,1.0588771371795456,0.007801915349006825,1500,1178,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,65,76,77,2654,0.13783085222268354,0.30655859999933455,False,True,True,2597,0.007746862968563713,null,null,null,null,null,null,null,null,0.248632941898702,0.18681460210149867,0.9820855038553095,0.007746862968563713,1500,1178,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,66,77,78,3985,0.34739568365465323,0.31208259999948496,False,False,True,3909,0.007764298383106279,null,null,null,null,null,null,null,null,0.5706467714738384,0.24500903368032326,1.5053596422213786,0.007764298383106279,1500,1177,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,67,78,79,2201,0.12602667089887531,0.31467350000093575,False,True,True,2153,0.007438980824094255,null,null,null,null,null,null,null,null,0.4304369356032935,0.24516098007173964,1.299119585103446,0.007438980824094255,1500,1177,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,68,79,80,122,0.4912557729193201,0.3149874999999156,False,False,False,122,0.00797180379861442,null,null,null,null,null,null,null,null,0.3421319817533367,0.2250776888148712,1.1049084311009971,0.00797180379861442,1500,1177,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,1,12,13,1238,0.3573840171906868,0.27823849999913364,False,False,True,1235,4.751842597637449,null,null,null,null,40,null,null,null,null,null,null,null,1500,1197,null,null,0.5000714554641682,364.5435585783096,359.79747524513186,359.7859550698535,359.79171598067217,4.751842597637449,0.26952649999839196,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,2,13,14,1300,0.907549459993675,0.2801595000000816,False,False,False,1296,5.145272918055298,null,null,null,null,40,null,null,null,null,null,null,null,1500,1197,null,null,0.49977965654237677,361.98489515155643,356.85334235267817,356.8259142015515,356.83962223350113,5.145272918055298,0.2706772000001365,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,3,14,15,1149,0.3168181376177236,0.28026499999941734,False,False,True,1146,4.720486033409202,null,null,null,null,40,null,null,null,null,null,null,null,1500,1196,null,null,0.5007397124940881,360.09274458976984,355.4146462219222,355.3297452862333,355.37225855636063,4.720486033409202,0.27054230000067037,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,4,15,16,732,0.48319323414611176,0.28851880000001984,False,False,False,730,4.688357117086355,null,null,null,null,40,null,null,null,null,null,null,null,1500,1196,null,null,0.5018950510467508,358.9759210441766,354.0908529227177,354.4857717140003,354.2875639270902,4.688357117086355,0.2781907999997202,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,5,16,17,3820,0.27112651329945003,0.28286300000036135,False,False,True,3807,7.150704484477387,null,null,null,null,40,null,null,null,null,null,null,null,1500,1196,null,null,0.5056353792181998,346.7422300871401,339.46689655458835,339.718996002719,339.5915256026627,7.150704484477387,0.27059860000008484,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,6,17,18,3767,0.7418373969614235,0.28642240000044694,False,False,False,3754,5.017423199161783,null,null,null,null,40,null,null,null,null,null,null,null,1500,1195,null,null,0.500109473052825,355.37901203093384,350.3795125220568,350.3436572911241,350.36158883177205,5.017423199161783,0.274404499999946,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,7,18,19,2873,0.6720786710488083,0.28543400000125985,False,False,False,2860,9.363716716346232,null,null,null,null,40,null,null,null,null,null,null,null,1500,1195,null,null,0.40964526069395113,318.33965414197894,305.889963956774,311.1172845208237,308.9759374256327,9.363716716346232,0.2753059000006033,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,8,19,20,764,1.329782312921379,0.2864866999989317,False,False,False,761,2.731233876809199,null,null,null,null,40,null,null,null,null,null,null,null,1500,1195,null,null,0.4967927771446672,363.60543984100224,361.0091084210523,360.74102312590526,360.87420596419304,2.731233876809199,0.2746384999991278,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,9,20,21,1378,0.23636969032851174,0.2932160999989719,False,True,True,1370,8.674140518152342,null,null,null,null,40,null,null,null,null,null,null,null,1500,1194,null,null,0.4497154709362762,297.76191562072637,289.4204713888977,288.8158818197711,289.087775102574,8.674140518152342,0.28076619999956165,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,10,21,22,283,0.7097786634854895,0.28827129999990575,False,False,False,283,9.959889947089096,null,null,null,null,40,null,null,null,null,null,null,null,1500,1194,null,null,0.46755587580732816,287.2967446774087,275.34503369849523,279.08593521533413,277.3368547303196,9.959889947089096,0.27559739999924204,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
