budget,subset,boundary_definition,quantile,calibration_type,bin_index,bin_left,bin_right,row_count,mean_prediction_or_confidence,observed_positive_rate_or_accuracy,absolute_calibration_gap
60,B2_q20,B2,20,keyhole_probability_reliability,10,0.9,1,33,0.936776509522,0.909090909091,0.0276856004309
60,B2_q30,B2,30,confidence_accuracy_reliability,1,0.5,0.55,25,0.522981770277,0.56,0.0370182297235
60,B2_q30,B2,30,confidence_accuracy_reliability,2,0.55,0.6,18,0.573464065889,0.444444444444,0.129019621445
60,B2_q30,B2,30,confidence_accuracy_reliability,3,0.6,0.65,21,0.621060390878,0.571428571429,0.0496318194493
60,B2_q30,B2,30,confidence_accuracy_reliability,4,0.65,0.7,21,0.674430725095,0.857142857143,0.182712132048
60,B2_q30,B2,30,confidence_accuracy_reliability,5,0.7,0.75,30,0.725663575023,0.733333333333,0.0076697583104
60,B2_q30,B2,30,confidence_accuracy_reliability,6,0.75,0.8,47,0.773791501037,0.914893617021,0.141102115984
60,B2_q30,B2,30,confidence_accuracy_reliability,7,0.8,0.85,31,0.824167858036,0.870967741935,0.0467998838992
60,B2_q30,B2,30,confidence_accuracy_reliability,8,0.85,0.9,48,0.878847271489,0.9375,0.058652728511
60,B2_q30,B2,30,confidence_accuracy_reliability,9,0.9,0.95,71,0.926207801065,0.943661971831,0.0174541707663
60,B2_q30,B2,30,confidence_accuracy_reliability,10,0.95,1,188,0.979319930185,0.994680851064,0.0153609208788
60,B2_q30,B2,30,keyhole_probability_reliability,1,0,0.1,224,0.0307929815471,0.00892857142857,0.0218644101185
60,B2_q30,B2,30,keyhole_probability_reliability,2,0.1,0.2,43,0.13758349729,0.093023255814,0.044560241476
60,B2_q30,B2,30,keyhole_probability_reliability,3,0.2,0.3,38,0.241505543497,0.157894736842,0.0836108066545
60,B2_q30,B2,30,keyhole_probability_reliability,4,0.3,0.4,29,0.354289905997,0.379310344828,0.0250204388309
60,B2_q30,B2,30,keyhole_probability_reliability,5,0.4,0.5,23,0.447676634647,0.521739130435,0.0740624957882
60,B2_q30,B2,30,keyhole_probability_reliability,6,0.5,0.6,20,0.53467300199,0.55,0.0153269980103
60,B2_q30,B2,30,keyhole_probability_reliability,7,0.6,0.7,13,0.65228620841,0.923076923077,0.270790714667
60,B2_q30,B2,30,keyhole_probability_reliability,8,0.7,0.8,39,0.751674832111,0.846153846154,0.0944790140432
60,B2_q30,B2,30,keyhole_probability_reliability,9,0.8,0.9,36,0.851387861502,0.916666666667,0.0652788051648
60,B2_q30,B2,30,keyhole_probability_reliability,10,0.9,1,35,0.936300817626,0.914285714286,0.0220151033404
60,B3_q20,B3,20,confidence_accuracy_reliability,1,0.5,0.55,22,0.523109090819,0.5,0.0231090908187
60,B3_q20,B3,20,confidence_accuracy_reliability,2,0.55,0.6,15,0.572738254062,0.466666666667,0.106071587395
60,B3_q20,B3,20,confidence_accuracy_reliability,3,0.6,0.65,25,0.625116470148,0.72,0.0948835298517
60,B3_q20,B3,20,confidence_accuracy_reliability,4,0.65,0.7,25,0.675639971994,0.88,0.204360028006
60,B3_q20,B3,20,confidence_accuracy_reliability,5,0.7,0.75,29,0.723998851831,0.724137931034,0.000139079203846
60,B3_q20,B3,20,confidence_accuracy_reliability,6,0.75,0.8,43,0.775700376354,0.906976744186,0.131276367832
60,B3_q20,B3,20,confidence_accuracy_reliability,7,0.8,0.85,27,0.824457565834,0.851851851852,0.0273942860176
60,B3_q20,B3,20,confidence_accuracy_reliability,8,0.85,0.9,35,0.878182394752,0.914285714286,0.0361033195332
60,B3_q20,B3,20,confidence_accuracy_reliability,9,0.9,0.95,56,0.929108990643,0.928571428571,0.000537562071752
60,B3_q20,B3,20,confidence_accuracy_reliability,10,0.95,1,63,0.969211990975,0.984126984127,0.0149149931516
60,B3_q20,B3,20,keyhole_probability_reliability,1,0,0.1,84,0.0519676468181,0.0238095238095,0.0281581230086
60,B3_q20,B3,20,keyhole_probability_reliability,2,0.1,0.2,32,0.140128407523,0.125,0.0151284075233
60,B3_q20,B3,20,keyhole_probability_reliability,3,0.2,0.3,42,0.242294201576,0.142857142857,0.0994370587184
60,B3_q20,B3,20,keyhole_probability_reliability,4,0.3,0.4,39,0.348700464706,0.230769230769,0.117931233937
60,B3_q20,B3,20,keyhole_probability_reliability,5,0.4,0.5,18,0.446379632383,0.555555555556,0.109175923173
60,B3_q20,B3,20,keyhole_probability_reliability,6,0.5,0.6,19,0.533384589044,0.526315789474,0.00706879957041
60,B3_q20,B3,20,keyhole_probability_reliability,7,0.6,0.7,11,0.64711174337,0.909090909091,0.261979165721
60,B3_q20,B3,20,keyhole_probability_reliability,8,0.7,0.8,30,0.750914645083,0.8,0.0490853549165
60,B3_q20,B3,20,keyhole_probability_reliability,9,0.8,0.9,30,0.849361571154,0.9,0.0506384288464
60,B3_q20,B3,20,keyhole_probability_reliability,10,0.9,1,35,0.955878321148,0.914285714286,0.0415926068624
60,B3_q30,B3,30,confidence_accuracy_reliability,1,0.5,0.55,25,0.522981770277,0.56,0.0370182297235
60,B3_q30,B3,30,confidence_accuracy_reliability,2,0.55,0.6,18,0.573464065889,0.444444444444,0.129019621445
60,B3_q30,B3,30,confidence_accuracy_reliability,3,0.6,0.65,27,0.624650231627,0.666666666667,0.0420164350397
60,B3_q30,B3,30,confidence_accuracy_reliability,4,0.65,0.7,27,0.676018178967,0.888888888889,0.212870709922
60,B3_q30,B3,30,confidence_accuracy_reliability,5,0.7,0.75,31,0.723933988806,0.741935483871,0.0180014950652
60,B3_q30,B3,30,confidence_accuracy_reliability,6,0.75,0.8,47,0.776472923876,0.914893617021,0.138420693146
60,B3_q30,B3,30,confidence_accuracy_reliability,7,0.8,0.85,38,0.824699641652,0.894736842105,0.0700372004528
60,B3_q30,B3,30,confidence_accuracy_reliability,8,0.85,0.9,51,0.878499913873,0.941176470588,0.062676556715
60,B3_q30,B3,30,confidence_accuracy_reliability,9,0.9,0.95,99,0.927939562684,0.959595959596,0.0316563969116
60,B3_q30,B3,30,confidence_accuracy_reliability,10,0.95,1,137,0.973318662796,0.992700729927,0.0193820671308
60,B3_q30,B3,30,keyhole_probability_reliability,1,0,0.1,191,0.0457119020295,0.0104712041885,0.035240697841
60,B3_q30,B3,30,keyhole_probability_reliability,2,0.1,0.2,53,0.142732427955,0.0754716981132,0.0672607298422
60,B3_q30,B3,30,keyhole_probability_reliability,3,0.2,0.3,45,0.24151168006,0.133333333333,0.108178346727
60,B3_q30,B3,30,keyhole_probability_reliability,4,0.3,0.4,41,0.35028472252,0.268292682927,0.0819920395927
60,B3_q30,B3,30,keyhole_probability_reliability,5,0.4,0.5,23,0.447676634647,0.521739130435,0.0740624957882
60,B3_q30,B3,30,keyhole_probability_reliability,6,0.5,0.6,20,0.53467300199,0.55,0.0153269980103
60,B3_q30,B3,30,keyhole_probability_reliability,7,0.6,0.7,13,0.65228620841,0.923076923077,0.270790714667
60,B3_q30,B3,30,keyhole_probability_reliability,8,0.7,0.8,33,0.751642626601,0.818181818182,0.0665391915805
60,B3_q30,B3,30,keyhole_probability_reliability,9,0.8,0.9,36,0.85296946311,0.916666666667,0.0636972035565
60,B3_q30,B3,30,keyhole_probability_reliability,10,0.9,1,45,0.954258817699,0.933333333333,0.0209254843659
60,all_test,all,all,confidence_accuracy_reliability,1,0.5,0.55,25,0.522981770277,0.56,0.0370182297235
60,all_test,all,all,confidence_accuracy_reliability,2,0.55,0.6,18,0.573464065889,0.444444444444,0.129019621445
60,all_test,all,all,confidence_accuracy_reliability,3,0.6,0.65,27,0.624650231627,0.666666666667,0.0420164350397
60,all_test,all,all,confidence_accuracy_reliability,4,0.65,0.7,27,0.676018178967,0.888888888889,0.212870709922
60,all_test,all,all,confidence_accuracy_reliability,5,0.7,0.75,37,0.725104459598,0.783783783784,0.0586793241858
60,all_test,all,all,confidence_accuracy_reliability,6,0.75,0.8,61,0.775710067552,0.934426229508,0.158716161956
60,all_test,all,all,confidence_accuracy_reliability,7,0.8,0.85,54,0.826512027384,0.925925925926,0.0994138985415
60,all_test,all,all,confidence_accuracy_reliability,8,0.85,0.9,108,0.878097925284,0.972222222222,0.0941242969381
60,all_test,all,all,confidence_accuracy_reliability,9,0.9,0.95,282,0.927074224807,0.985815602837,0.0587413780301
60,all_test,all,all,confidence_accuracy_reliability,10,0.95,1,981,0.980576239469,0.998980632008,0.0184043925392
60,all_test,all,all,keyhole_probability_reliability,1,0,0.1,1098,0.0312267943475,0.00182149362477,0.0294053007227
60,all_test,all,all,keyhole_probability_reliability,2,0.1,0.2,120,0.136376859511,0.0333333333333,0.103043526178
60,all_test,all,all,keyhole_probability_reliability,3,0.2,0.3,59,0.240137954687,0.101694915254,0.138443039433
60,all_test,all,all,keyhole_probability_reliability,4,0.3,0.4,41,0.35028472252,0.268292682927,0.0819920395927
60,all_test,all,all,keyhole_probability_reliability,5,0.4,0.5,23,0.447676634647,0.521739130435,0.0740624957882
60,all_test,all,all,keyhole_probability_reliability,6,0.5,0.6,20,0.53467300199,0.55,0.0153269980103
60,all_test,all,all,keyhole_probability_reliability,7,0.6,0.7,13,0.65228620841,0.923076923077,0.270790714667
60,all_test,all,all,keyhole_probability_reliability,8,0.7,0.8,39,0.751674832111,0.846153846154,0.0944790140432
60,all_test,all,all,keyhole_probability_reliability,9,0.8,0.9,42,0.853129727399,0.928571428571,0.0754417011722
60,all_test,all,all,keyhole_probability_reliability,10,0.9,1,165,0.967680257625,0.981818181818,0.0141379241934
80,B1_q20,B1,20,confidence_accuracy_reliability,1,0.5,0.55,20,0.532552273511,0.5,0.0325522735108
80,B1_q20,B1,20,confidence_accuracy_reliability,2,0.55,0.6,19,0.571251727388,0.526315789474,0.0449359379146
80,B1_q20,B1,20,confidence_accuracy_reliability,3,0.6,0.65,25,0.619593170351,0.48,0.139593170351
80,B1_q20,B1,20,confidence_accuracy_reliability,4,0.65,0.7,20,0.672841981861,0.9,0.227158018139
80,B1_q20,B1,20,confidence_accuracy_reliability,5,0.7,0.75,23,0.723797831822,0.695652173913,0.0281456579092
80,B1_q20,B1,20,confidence_accuracy_reliability,6,0.75,0.8,29,0.774854164948,0.758620689655,0.0162334752926
80,B1_q20,B1,20,confidence_accuracy_reliability,7,0.8,0.85,25,0.82401415216,0.88,0.0559858478397
80,B1_q20,B1,20,confidence_accuracy_reliability,8,0.85,0.9,30,0.881709854472,0.966666666667,0.0849568121943
80,B1_q20,B1,20,confidence_accuracy_reliability,9,0.9,0.95,66,0.931178121663,0.909090909091,0.0220872125719
80,B1_q20,B1,20,confidence_accuracy_reliability,10,0.95,1,83,0.969841350372,0.975903614458,0.0060622640856
80,B1_q20,B1,20,keyhole_probability_reliability,1,0,0.1,107,0.043699652225,0.0373831775701,0.00631647465495
80,B1_q20,B1,20,keyhole_probability_reliability,2,0.1,0.2,35,0.137865067144,0.0571428571429,0.0807222100007
80,B1_q20,B1,20,keyhole_probability_reliability,3,0.2,0.3,27,0.245781877387,0.296296296296,0.0505144189095
80,B1_q20,B1,20,keyhole_probability_reliability,4,0.3,0.4,31,0.359625568118,0.387096774194,0.0274712060751
80,B1_q20,B1,20,keyhole_probability_reliability,5,0.4,0.5,21,0.446200642971,0.52380952381,0.0776088808383
80,B1_q20,B1,20,keyhole_probability_reliability,6,0.5,0.6,18,0.548613432944,0.555555555556,0.00694212261174
80,B1_q20,B1,20,keyhole_probability_reliability,7,0.6,0.7,14,0.649647250548,0.785714285714,0.136067035167
80,B1_q20,B1,20,keyhole_probability_reliability,8,0.7,0.8,25,0.750169264194,0.76,0.00983073580629
80,B1_q20,B1,20,keyhole_probability_reliability,9,0.8,0.9,20,0.84384633941,0.9,0.0561536605899
80,B1_q20,B1,20,keyhole_probability_reliability,10,0.9,1,42,0.943582164255,0.904761904762,0.0388202594933
80,B1_q30,B1,30,confidence_accuracy_reliability,1,0.5,0.55,23,0.53122574451,0.565217391304,0.0339916467941
80,B1_q30,B1,30,confidence_accuracy_reliability,2,0.55,0.6,20,0.572552760963,0.5,0.0725527609631
80,B1_q30,B1,30,confidence_accuracy_reliability,3,0.6,0.65,27,0.619360043161,0.518518518519,0.100841524642
80,B1_q30,B1,30,confidence_accuracy_reliability,4,0.65,0.7,21,0.673459516731,0.904761904762,0.231302388031
80,B1_q30,B1,30,confidence_accuracy_reliability,5,0.7,0.75,28,0.725375987505,0.75,0.0246240124947
80,B1_q30,B1,30,confidence_accuracy_reliability,6,0.75,0.8,36,0.775590256181,0.805555555556,0.0299652993749
80,B1_q30,B1,30,confidence_accuracy_reliability,7,0.8,0.85,38,0.826416232129,0.921052631579,0.0946363994503
80,B1_q30,B1,30,confidence_accuracy_reliability,8,0.85,0.9,48,0.877980713654,0.979166666667,0.101185953013
80,B1_q30,B1,30,confidence_accuracy_reliability,9,0.9,0.95,100,0.929629369779,0.94,0.010370630221
80,B1_q30,B1,30,confidence_accuracy_reliability,10,0.95,1,159,0.972820638191,0.987421383648,0.0146007454567
80,B1_q30,B1,30,keyhole_probability_reliability,1,0,0.1,202,0.0413554820693,0.019801980198,0.0215535018713
80,B1_q30,B1,30,keyhole_probability_reliability,2,0.1,0.2,57,0.142757819538,0.0350877192982,0.10767010024
80,B1_q30,B1,30,keyhole_probability_reliability,3,0.2,0.3,34,0.244278849545,0.235294117647,0.00898473189833
80,B1_q30,B1,30,keyhole_probability_reliability,4,0.3,0.4,33,0.358498423068,0.363636363636,0.00513794056861
80,B1_q30,B1,30,keyhole_probability_reliability,5,0.4,0.5,25,0.448231778,0.48,0.0317682220003
80,B1_q30,B1,30,keyhole_probability_reliability,6,0.5,0.6,18,0.548613432944,0.555555555556,0.00694212261174
80,B1_q30,B1,30,keyhole_probability_reliability,7,0.6,0.7,15,0.646387931862,0.8,0.153612068138
80,B1_q30,B1,30,keyhole_probability_reliability,8,0.7,0.8,30,0.75124192524,0.8,0.0487580747601
80,B1_q30,B1,30,keyhole_probability_reliability,9,0.8,0.9,29,0.85117540655,0.931034482759,0.0798590762091
80,B1_q30,B1,30,keyhole_probability_reliability,10,0.9,1,57,0.947284663654,0.929824561404,0.0174601022505
80,B2_q20,B2,20,confidence_accuracy_reliability,1,0.5,0.55,23,0.530246514143,0.608695652174,0.0784491380305
80,B2_q20,B2,20,confidence_accuracy_reliability,2,0.55,0.6,21,0.573379485051,0.52380952381,0.0495699612417
80,B2_q20,B2,20,confidence_accuracy_reliability,3,0.6,0.65,26,0.620075526734,0.5,0.120075526734
80,B2_q20,B2,20,confidence_accuracy_reliability,4,0.65,0.7,15,0.67074538438,0.866666666667,0.195921282287
80,B2_q20,B2,20,confidence_accuracy_reliability,5,0.7,0.75,20,0.721098008082,0.65,0.0710980080825
80,B2_q20,B2,20,confidence_accuracy_reliability,6,0.75,0.8,34,0.776825364218,0.794117647059,0.0172922828413
80,B2_q20,B2,20,confidence_accuracy_reliability,7,0.8,0.85,27,0.825492586062,0.888888888889,0.0633963028268
80,B2_q20,B2,20,confidence_accuracy_reliability,8,0.85,0.9,29,0.881213361352,0.965517241379,0.0843038800273
80,B2_q20,B2,20,confidence_accuracy_reliability,9,0.9,0.95,53,0.927994440196,0.88679245283,0.0412019873658
80,B2_q20,B2,20,confidence_accuracy_reliability,10,0.95,1,92,0.97944692742,0.978260869565,0.00118605785434
80,B2_q20,B2,20,keyhole_probability_reliability,1,0,0.1,99,0.0294397372857,0.040404040404,0.0109643031184
80,B2_q20,B2,20,keyhole_probability_reliability,2,0.1,0.2,31,0.142056513277,0.0645161290323,0.0775403842443
80,B2_q20,B2,20,keyhole_probability_reliability,3,0.2,0.3,23,0.24069609552,0.347826086957,0.107129991436
80,B2_q20,B2,20,keyhole_probability_reliability,4,0.3,0.4,27,0.366035528645,0.444444444444,0.0784089157995
80,B2_q20,B2,20,keyhole_probability_reliability,5,0.4,0.5,25,0.448231778,0.48,0.0317682220003
80,B2_q20,B2,20,keyhole_probability_reliability,6,0.5,0.6,19,0.549601761125,0.631578947368,0.0819771862438
80,B2_q20,B2,20,keyhole_probability_reliability,7,0.6,0.7,14,0.647578838156,0.785714285714,0.138135447558
80,B2_q20,B2,20,keyhole_probability_reliability,8,0.7,0.8,31,0.753872023936,0.806451612903,0.0525795889676
80,B2_q20,B2,20,keyhole_probability_reliability,9,0.8,0.9,25,0.849889568578,0.92,0.0701104314217
80,B2_q20,B2,20,keyhole_probability_reliability,10,0.9,1,46,0.939290361832,0.913043478261,0.026246883571
80,B2_q30,B2,30,confidence_accuracy_reliability,1,0.5,0.55,24,0.530702099978,0.583333333333,0.0526312333551
80,B2_q30,B2,30,confidence_accuracy_reliability,2,0.55,0.6,21,0.573379485051,0.52380952381,0.0495699612417
80,B2_q30,B2,30,confidence_accuracy_reliability,3,0.6,0.65,27,0.619360043161,0.518518518519,0.100841524642
80,B2_q30,B2,30,confidence_accuracy_reliability,4,0.65,0.7,16,0.671329931862,0.875,0.203670068138
80,B2_q30,B2,30,confidence_accuracy_reliability,5,0.7,0.75,22,0.72274093165,0.681818181818,0.0409227498318
80,B2_q30,B2,30,confidence_accuracy_reliability,6,0.75,0.8,37,0.775896409161,0.810810810811,0.0349144016499
80,B2_q30,B2,30,confidence_accuracy_reliability,7,0.8,0.85,30,0.825823194059,0.9,0.0741768059405
80,B2_q30,B2,30,confidence_accuracy_reliability,8,0.85,0.9,33,0.881940058651,0.969696969697,0.0877569110463
80,B2_q30,B2,30,confidence_accuracy_reliability,9,0.9,0.95,72,0.928838550167,0.916666666667,0.0121718835006
80,B2_q30,B2,30,confidence_accuracy_reliability,10,0.95,1,218,0.98263761604,0.990825688073,0.00818807203374
80,B2_q30,B2,30,keyhole_probability_reliability,1,0,0.1,243,0.0250127543773,0.0164609053498,0.00855184902747
80,B2_q30,B2,30,keyhole_probability_reliability,2,0.1,0.2,38,0.141276880453,0.0526315789474,0.0886453015053
80,B2_q30,B2,30,keyhole_probability_reliability,3,0.2,0.3,26,0.241169769927,0.307692307692,0.0665225377651
80,B2_q30,B2,30,keyhole_probability_reliability,4,0.3,0.4,27,0.366035528645,0.444444444444,0.0784089157995
80,B2_q30,B2,30,keyhole_probability_reliability,5,0.4,0.5,25,0.448231778,0.48,0.0317682220003
80,B2_q30,B2,30,keyhole_probability_reliability,6,0.5,0.6,20,0.549180701777,0.6,0.0508192982228
80,B2_q30,B2,30,keyhole_probability_reliability,7,0.6,0.7,16,0.646684959284,0.8125,0.165815040716
80,B2_q30,B2,30,keyhole_probability_reliability,8,0.7,0.8,33,0.753905504647,0.818181818182,0.0642763135344
80,B2_q30,B2,30,keyhole_probability_reliability,9,0.8,0.9,25,0.849889568578,0.92,0.0701104314217
80,B2_q30,B2,30,keyhole_probability_reliability,10,0.9,1,47,0.939776068561,0.914893617021,0.0248824515396
80,B3_q20,B3,20,confidence_accuracy_reliability,1,0.5,0.55,21,0.532312922405,0.52380952381,0.00850339859506
80,B3_q20,B3,20,confidence_accuracy_reliability,2,0.55,0.6,19,0.573734962923,0.526315789474,0.0474191734491
80,B3_q20,B3,20,confidence_accuracy_reliability,3,0.6,0.65,24,0.619114479518,0.583333333333,0.0357811461845
80,B3_q20,B3,20,confidence_accuracy_reliability,4,0.65,0.7,21,0.671200261374,0.904761904762,0.233561643388
80,B3_q20,B3,20,confidence_accuracy_reliability,5,0.7,0.75,25,0.725109067318,0.72,0.00510906731767
80,B3_q20,B3,20,confidence_accuracy_reliability,6,0.75,0.8,33,0.775110028679,0.787878787879,0.0127687592
80,B3_q20,B3,20,confidence_accuracy_reliability,7,0.8,0.85,28,0.824718576282,0.892857142857,0.0681385665753
80,B3_q20,B3,20,confidence_accuracy_reliability,8,0.85,0.9,30,0.876845404385,0.966666666667,0.0898212622819
80,B3_q20,B3,20,confidence_accuracy_reliability,9,0.9,0.95,48,0.927496149328,0.875,0.0524961493276
80,B3_q20,B3,20,confidence_accuracy_reliability,10,0.95,1,91,0.970589182277,0.978021978022,0.00743279574541
80,B3_q20,B3,20,keyhole_probability_reliability,1,0,0.1,95,0.044113706527,0.0421052631579,0.00200844336906
80,B3_q20,B3,20,keyhole_probability_reliability,2,0.1,0.2,35,0.146137865547,0.0571428571429,0.0889950084042
80,B3_q20,B3,20,keyhole_probability_reliability,3,0.2,0.3,36,0.243448910689,0.222222222222,0.0212266884663
80,B3_q20,B3,20,keyhole_probability_reliability,4,0.3,0.4,30,0.356480720605,0.3,0.0564807206048
80,B3_q20,B3,20,keyhole_probability_reliability,5,0.4,0.5,21,0.444572211603,0.52380952381,0.079237312207
80,B3_q20,B3,20,keyhole_probability_reliability,6,0.5,0.6,19,0.548186953141,0.578947368421,0.0307604152798
80,B3_q20,B3,20,keyhole_probability_reliability,7,0.6,0.7,15,0.643224974362,0.8,0.156775025638
80,B3_q20,B3,20,keyhole_probability_reliability,8,0.7,0.8,22,0.748659927915,0.727272727273,0.0213872006422
80,B3_q20,B3,20,keyhole_probability_reliability,9,0.8,0.9,23,0.84836119833,0.913043478261,0.0646822799313
80,B3_q20,B3,20,keyhole_probability_reliability,10,0.9,1,44,0.955323474431,0.909090909091,0.0462325653398
80,B3_q30,B3,30,confidence_accuracy_reliability,1,0.5,0.55,24,0.530702099978,0.583333333333,0.0526312333551
80,B3_q30,B3,30,confidence_accuracy_reliability,2,0.55,0.6,21,0.573379485051,0.52380952381,0.0495699612417
80,B3_q30,B3,30,confidence_accuracy_reliability,3,0.6,0.65,27,0.619360043161,0.518518518519,0.100841524642
80,B3_q30,B3,30,confidence_accuracy_reliability,4,0.65,0.7,22,0.672445010089,0.909090909091,0.236645899002
80,B3_q30,B3,30,confidence_accuracy_reliability,5,0.7,0.75,27,0.724777561779,0.740740740741,0.0159631789613
80,B3_q30,B3,30,confidence_accuracy_reliability,6,0.75,0.8,37,0.775179334112,0.810810810811,0.0356314766989
80,B3_q30,B3,30,confidence_accuracy_reliability,7,0.8,0.85,34,0.823437235659,0.911764705882,0.0883274702232
80,B3_q30,B3,30,confidence_accuracy_reliability,8,0.85,0.9,39,0.878039076503,0.974358974359,0.0963198978563
80,B3_q30,B3,30,confidence_accuracy_reliability,9,0.9,0.95,87,0.929355388985,0.931034482759,0.00167909377381
80,B3_q30,B3,30,confidence_accuracy_reliability,10,0.95,1,182,0.974377259224,0.989010989011,0.0146337297866
80,B3_q30,B3,30,keyhole_probability_reliability,1,0,0.1,212,0.0387574234771,0.0188679245283,0.0198894989488
80,B3_q30,B3,30,keyhole_probability_reliability,2,0.1,0.2,48,0.145557009571,0.0416666666667,0.103890342904
80,B3_q30,B3,30,keyhole_probability_reliability,3,0.2,0.3,37,0.243960109097,0.216216216216,0.0277438928803
80,B3_q30,B3,30,keyhole_probability_reliability,4,0.3,0.4,33,0.358498423068,0.363636363636,0.00513794056861
80,B3_q30,B3,30,keyhole_probability_reliability,5,0.4,0.5,25,0.448231778,0.48,0.0317682220003
80,B3_q30,B3,30,keyhole_probability_reliability,6,0.5,0.6,20,0.549180701777,0.6,0.0508192982228
80,B3_q30,B3,30,keyhole_probability_reliability,7,0.6,0.7,16,0.646684959284,0.8125,0.165815040716
80,B3_q30,B3,30,keyhole_probability_reliability,8,0.7,0.8,27,0.751005687658,0.777777777778,0.02677209012
80,B3_q30,B3,30,keyhole_probability_reliability,9,0.8,0.9,25,0.849085058217,0.92,0.0709149417828
80,B3_q30,B3,30,keyhole_probability_reliability,10,0.9,1,57,0.954511470134,0.929824561404,0.0246869087309
80,all_test,all,all,confidence_accuracy_reliability,1,0.5,0.55,24,0.530702099978,0.583333333333,0.0526312333551
80,all_test,all,all,confidence_accuracy_reliability,2,0.55,0.6,21,0.573379485051,0.52380952381,0.0495699612417
80,all_test,all,all,confidence_accuracy_reliability,3,0.6,0.65,27,0.619360043161,0.518518518519,0.100841524642
80,all_test,all,all,confidence_accuracy_reliability,4,0.65,0.7,22,0.672445010089,0.909090909091,0.236645899002
80,all_test,all,all,confidence_accuracy_reliability,5,0.7,0.75,28,0.725375987505,0.75,0.0246240124947
80,all_test,all,all,confidence_accuracy_reliability,6,0.75,0.8,45,0.775733588113,0.844444444444,0.068710856331
80,all_test,all,all,confidence_accuracy_reliability,7,0.8,0.85,43,0.825761526339,0.93023255814,0.1044710318
80,all_test,all,all,confidence_accuracy_reliability,8,0.85,0.9,66,0.878576235155,0.984848484848,0.106272249693
80,all_test,all,all,confidence_accuracy_reliability,9,0.9,0.95,221,0.930956422367,0.972850678733,0.0418942563664
80,all_test,all,all,confidence_accuracy_reliability,10,0.95,1,1123,0.983752948107,0.9982190561,0.0144661079925
80,all_test,all,all,keyhole_probability_reliability,1,0,0.1,1165,0.0242537843053,0.00343347639485,0.0208203079104
80,all_test,all,all,keyhole_probability_reliability,2,0.1,0.2,80,0.139878870464,0.025,0.114878870464
80,all_test,all,all,keyhole_probability_reliability,3,0.2,0.3,40,0.241508563453,0.2,0.0415085634528
80,all_test,all,all,keyhole_probability_reliability,4,0.3,0.4,33,0.358498423068,0.363636363636,0.00513794056861
80,all_test,all,all,keyhole_probability_reliability,5,0.4,0.5,25,0.448231778,0.48,0.0317682220003
80,all_test,all,all,keyhole_probability_reliability,6,0.5,0.6,20,0.549180701777,0.6,0.0508192982228
80,all_test,all,all,keyhole_probability_reliability,7,0.6,0.7,16,0.646684959284,0.8125,0.165815040716
80,all_test,all,all,keyhole_probability_reliability,8,0.7,0.8,33,0.753905504647,0.818181818182,0.0642763135344
80,all_test,all,all,keyhole_probability_reliability,9,0.8,0.9,29,0.85117540655,0.931034482759,0.0798590762091
80,all_test,all,all,keyhole_probability_reliability,10,0.9,1,179,0.970679266945,0.977653631285,0.00697436434027
