population_row_index,experiment_name,truth,PC1,PC2,mean_abs_residual,mean_residual,mean_physics_probability,mean_combined_probability,corrected_occurrences,worsened_occurrences,heldout_occurrences
83,P-267p660345133_VX-0p739236683111_LS-7p20061497304e-05_ST-322p433694738_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p52581333317e-06_H-0e4c2fc094,0,-0.09797869472472039,-0.5437697017049519,0.0304512408002214,-0.016059222909165317,0.03048230886415836,0.06858139908773069,0,0,20
84,P-270p660461155_VX-0p506275452772_LS-4p55363433165e-05_ST-392p157982605_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p52864804446e-06_H-b5aba20bdc,1,-1.1382782096297106,1.3461604104640144,0.14966744830395146,0.12902208281899213,0.8278067074393778,0.8001610388884501,0,0,20
85,P-273p06384474_VX-0p951903552318_LS-4p77154604482e-05_ST-314p535783501_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06786700319e-06_H-b5afaa2141,0,-1.4474617099051557,-1.2348132917132741,0.06319755437951544,-0.05472105012003574,0.34596566551803776,0.3564383184842754,0,0,20
86,P-273p444240295_VX-0p704920639812_LS-6p35261824567e-05_ST-347p093922324_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84349461565e-06_H-1d842653b1,0,-0.47759392259512323,0.10993462498430097,0.060413474873451126,-0.03554203939213624,0.08457067111832241,0.1246229893010991,0,0,20
87,P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,1,-1.2866594303520573,-0.42664589303535905,0.11042553529376584,0.10493426758904337,0.9488449358649532,0.9076278910224744,0,0,20
88,P-279p19481345_VX-0p961152667742_LS-7p84955743249e-05_ST-372p579911887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01909921797e-06_H-6ea4fcc339,0,0.17207718955530776,0.8262382656870744,0.06147927931223662,-0.06147927931223664,0.006926424155937685,0.036931863831631516,0,0,20
89,P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e,1,-1.1440302706286576,-1.1057118639472236,0.17209487552548525,0.15580174417775366,0.5851402580843479,0.6053308308092615,0,0,20
90,P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67,0,-0.29851740715512604,0.1346668392370321,0.08721301767040555,-0.039569475507353534,0.395889166231992,0.40024319568079747,0,0,20
91,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0,-0.5127590766635847,0.18025850066650365,0.06943827218725315,-0.0001349098909788904,0.19931728337532262,0.2329868042692084,0,0,20
92,P-293p577290228_VX-0p952339824621_LS-7p01980103413e-05_ST-347p682708595_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06554538443e-06_H-1d842653b1,0,-0.4011256295773989,0.06343079172151277,0.10531770088867969,-0.10531770088867969,0.022293577970177766,0.05510814337678198,0,0,20
93,P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7,1,-0.98722623606906,0.4235194438814817,0.09195207053287373,0.02925657117645867,0.7605579899067956,0.7334599213236999,0,0,20
94,P-307p26373251_VX-0p980958450675_LS-7p64412572662e-05_ST-372p845922747_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91776241868e-06_H-0e4c2fc094,0,-0.13881151852375978,0.8851133638159545,0.06948995715663511,-0.06948995715663513,0.014058158522451594,0.045569224636267336,0,0,20
95,P-307p533441342_VX-0p76958695679_LS-6p29715413405e-05_ST-358p843506265_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p26845421489e-06_H-0602c4a780,0,-0.7476233533216025,0.49909343508275994,0.13167242082068492,-0.1316724208206849,0.14044052076432617,0.16592106625286362,0,0,20
96,P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,0,0.5194380843266146,1.0269946458177408,0.11116903968580209,0.08283963533127826,0.22603198132656158,0.27666195197734,0,0,20
97,P-310p791038761_VX-0p793031296086_LS-6p97064070297e-05_ST-311p244290057_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p08314025792e-06_H-9f078c62f6,0,-0.5740979488206256,-0.7964468525967702,0.06646912628012407,-0.04232445119733247,0.07662448840818813,0.11727120090703239,0,0,20
98,P-311p847977036_VX-0p831533579891_LS-6p59632228328e-05_ST-369p023839283_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80147419139e-06_H-0602c4a780,0,-0.6319602075477807,0.7898883601858334,0.16558855267519745,-0.16558855267519745,0.08665780529656655,0.1176629641566251,0,0,20
99,P-319p96920879_VX-0p866402209965_LS-6p35942162539e-05_ST-320p061265262_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56799203364e-06_H-560be51b32,0,-0.9503462325551214,-0.6505668617415389,0.1424508594084918,-0.13494562733501383,0.13328683245586206,0.1634031090426305,0,0,20
100,P-323p763442528_VX-0p850556183123_LS-6p97450047543e-05_ST-350p102665969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67172480635e-06_H-fe613e406c,0,-0.5891663581029575,0.3155504541979108,0.12179420738211393,-0.12178700514054967,0.06375055965761964,0.10036419214360989,0,0,20
101,P-324p489523844_VX-0p639524903021_LS-7p4699050731e-05_ST-392p096101418_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p54328811939e-06_H-eed8ed7ef3,0,-0.1476488122111591,1.7682803019163775,0.01730296335911604,-0.006454597938212801,0.07613393027080048,0.12321626485800152,0,0,20
102,P-326p931045044_VX-0p255856443683_LS-6p48737236991e-05_ST-399p817710522_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p88547942494e-05_H-9cf0389d20,1,-0.4598841447243489,2.2073505222199374,0.07427726178489659,0.05694311605485235,0.8085815381703443,0.7718876570128913,0,0,20
103,P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,0,-1.2711238327679724,-0.9301271494307756,0.14089159680645905,0.13352105043014967,0.3867608396401233,0.4302044719105849,0,0,20
104,P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,0,-0.4024839466357318,0.03458138109433292,0.1733184793766003,0.1715321994299047,0.17112082744864926,0.2328719529529451,0,0,20
105,P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,0,-1.5360539876944066,0.6340064899596035,0.17633887702165413,-0.17633887702165407,0.6039839912918221,0.5547817729464017,3,0,20
106,P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,1,-1.6192780534498696,-1.1507142220194388,0.0705371553029338,-0.02950463317522316,0.6560287236734383,0.6294927159378076,0,0,20
107,P-340p203296502_VX-0p374609743194_LS-5p54750053524e-05_ST-307p813155606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28777232591e-05_H-22f5435fc5,1,-1.3109712249960603,-0.6126719351708823,0.2048274130518994,0.20482741305189944,0.871974410457765,0.8478324488585229,0,0,20
108,P-341p923576441_VX-0p300981342968_LS-7p54559898543e-05_ST-360p882535069_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60279722173e-05_H-1d842653b1,1,-0.16809395330527438,1.2288664247136958,0.057199496398639506,-0.030556455212987804,0.49394530276721876,0.4873445109428459,0,2,20
109,P-342p674555398_VX-0p462731136977_LS-5p8783513777e-05_ST-328p309527448_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04253209208e-05_H-add9572a86,1,-1.1510227805425877,-0.04988364623004828,0.07562004332321919,0.05754811906728209,0.7178070904941024,0.6969185908663377,0,0,20
110,P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,0,-1.5579841295665307,0.30998391593281077,0.15203979435627984,-0.15203979435627987,0.5261531184827202,0.4902407349525464,4,0,20
111,P-348p497115387_VX-0p94790268949_LS-7p31988762132e-05_ST-305p038657876_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08925721649e-06_H-1d842653b1,0,-0.7574718860803247,-0.9394168363161446,0.06442505271886548,-0.062485680887655534,0.060301490732239296,0.10608782963905697,0,0,20
112,P-352p513614722_VX-0p929202686833_LS-7p33895545023e-05_ST-314p010655484_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19167741481e-06_H-1553ff852f,0,-0.7452480193069407,-0.6495355282938916,0.08434039315427942,-0.08032684638297002,0.05878209518082332,0.1012289966423566,0,0,20
113,P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,1,-2.0968882294571674,1.4360127973120556,0.14356807595054974,-0.1421258625033552,0.9249948052923355,0.8592418799811128,0,0,20
114,P-354p619445985_VX-0p364015239092_LS-5p30095356481e-05_ST-318p142674345_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p32525237544e-05_H-1553ff852f,1,-1.5043097400700727,-0.28875487475949835,0.11811861449173763,0.11736984041889967,0.9422879855582125,0.9036069814541576,0,0,20
115,P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,1,-2.421127740965827,-0.999100318903175,0.1227472288934484,-0.1227472288934484,0.9261140116574345,0.8609200720909769,0,0,20
116,P-358p08766286_VX-0p398145183006_LS-4p39068251559e-05_ST-301p093308231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21164861687e-05_H-3d091b92d3,1,-2.037146442901911,-0.9090220992443667,0.12699793455749328,0.12699793455749325,0.9703126827002153,0.9291320286532084,0,0,20
117,P-360p567405001_VX-0p20359066256_LS-4p0817768449e-05_ST-337p353350673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p36951957538e-05_H-a3855470b8,1,-2.026601037771799,0.2714443456681689,0.05199014619870827,0.03756385510116571,0.9984031005135868,0.9748320819116486,0,0,20
118,P-363p673556898_VX-0p448546579177_LS-4p04529881073e-05_ST-391p93586396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07550047798e-05_H-f55fc58583,1,-2.0321092161674934,1.6367782800879045,0.05407732134814579,0.05246510302062744,0.9840427197170353,0.9448705304226792,0,0,20
119,P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,0,-2.147770299549711,1.2914791735908577,0.10441592560188184,-0.10236489311448013,0.89806644849448,0.8332722700531804,0,0,20
120,P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3,1,-2.0896929674067977,0.6845770920539569,0.14973445556358686,-0.14538291716208954,0.9448865984964987,0.8816072499150949,0,0,20
121,P-369p066732517_VX-0p471239257303_LS-5p48020687799e-05_ST-388p757421411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02370940626e-05_H-1553ff852f,1,-1.382471197718178,1.7204848461058628,0.05145367410740579,0.02349023901842907,0.8727555661789685,0.8260794708876716,0,0,20
122,P-370p938359136_VX-0p662619902131_LS-4p40125404953e-05_ST-395p513826563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28037384253e-06_H-3273b99318,1,-1.993954685637405,1.6237175951996896,0.0781572588555941,-0.04506856425263084,0.9400781133054504,0.8867677800037882,0,0,20
123,P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,1,-2.120648844721732,0.636536202059861,0.17080143665357753,-0.17080143665357753,0.9289555975470243,0.864298481068127,0,0,20
124,P-373p935133861_VX-0p314504521571_LS-4p29297292387e-05_ST-349p298273812_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p53387956997e-05_H-c87ffcf9e3,1,-2.0362732372694015,0.5902442387543656,0.061465523010785096,0.057558942187380224,0.9943324142038337,0.9635577383627663,0,0,20
125,P-374p135097027_VX-0p852003077267_LS-4p24872306812e-05_ST-324p485874926_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p66209293338e-06_H-c87ffcf9e3,1,-2.3611575939021634,-0.5902771925426201,0.11994151309581191,-0.11994151309581194,0.925383495286189,0.8655563888616115,0,0,20
126,P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,1,-0.5422701495612059,0.3178111257570453,0.039482584906155166,0.020780846072822462,0.296701385772895,0.3258253533139424,0,0,20
127,P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,1,-2.2009606223904647,0.8207397889056623,0.22736966313807122,-0.22674214499423853,0.9374937502937479,0.8644811125441066,0,0,20
128,P-377p125910628_VX-0p77115452106_LS-4p31707402483e-05_ST-313p190582012_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p25571201526e-06_H-8b3ff695c9,1,-2.3428953811262287,-0.8273011083746294,0.051845758611185656,-0.041210147331469174,0.9221581140386228,0.8678098123413122,0,0,20
129,P-378p283018896_VX-0p735158781064_LS-4p42419225112e-05_ST-367p022862863_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p56201180925e-06_H-36d24309a8,1,-2.141868177578055,0.7691389108974789,0.13823910664852293,-0.13823910664852293,0.9296665096544618,0.8704365588036523,0,0,20
130,P-378p699667122_VX-0p273966982762_LS-4p19552514454e-05_ST-349p537322979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p76084014007e-05_H-c87ffcf9e3,1,-2.10001767792559,0.6358460562359344,0.06346531265446965,0.0584383192367503,0.9950823785924412,0.9649581465690232,0,0,20
131,P-378p895448518_VX-0p547210222693_LS-4p25171421559e-05_ST-392p752580943_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p81584517788e-06_H-dc75daed1b,1,-2.0811531198932554,1.651602408449529,0.042401137341423235,-0.002246111255358395,0.9726730968742274,0.926962361795546,0,0,20
132,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,1,-1.4442418742120129,0.42754850504352065,0.07554093995814405,0.05834807278917712,0.976842413206526,0.9337549097781561,0,0,20
133,P-383p924442814_VX-0p598551929363_LS-4p34843261877e-05_ST-301p171019532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p05965258211e-06_H-82800d7335,1,-2.3316835206732756,-0.998152940264511,0.11370588659204348,0.1049088598168257,0.9677320071303859,0.9252868091666357,0,0,20
134,P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,1,-2.4662998790180826,0.5281553108076213,0.2531256639260305,-0.2531256639260305,0.9280768470544712,0.8511413359684695,0,0,20
135,P-385p792960663_VX-0p466570238049_LS-4p25767555058e-05_ST-363p826454642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03395377793e-05_H-3d091b92d3,1,-2.1678709194437844,0.9125964246965743,0.02509742776418882,0.008895361794695588,0.9849511465044317,0.9449921170906407,0,0,20
136,P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,1,-2.1050551865452656,1.950861315836342,0.026599991040176157,0.024399032314106898,0.99855991285502,0.9736634649878795,0,0,20
137,P-389p770210211_VX-0p908238681403_LS-4p3221586392e-05_ST-323p581279452_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31151194261e-06_H-8b3ff695c9,1,-2.464472048649543,-0.6034905097128729,0.19257906962896248,-0.18902441803937883,0.9138526420964151,0.8373720252125139,0,0,20
138,P-391p91054261_VX-0p798138981731_LS-4p10405950637e-05_ST-398p591592241_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p04421123819e-06_H-eac21b41c2,1,-2.34267070388861,1.6290577452507404,0.08238189285175057,-0.07486984409544975,0.962589637480509,0.9064927081812642,0,0,20
139,P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,1,-2.4253084413719797,1.1578241763257229,0.2152676557666219,-0.21526739781887144,0.9244730434983829,0.8457027223555968,0,0,20
140,P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,1,-2.4841591123157682,0.13314687283135604,0.04369845943801163,-0.03589252776336152,0.9701597006813772,0.9238731908704665,0,0,20
141,P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,1,-2.44081488759103,1.5254456560152625,0.16124581627382284,-0.1608571154726176,0.955026831220002,0.8925710120090798,0,0,20
142,P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17,1,-2.2384854524320805,1.055887491621361,0.05809053249364106,-0.028795025680646347,0.9753611506161933,0.9282907844783438,0,0,20
143,P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076,1,-2.2545417436152793,1.1722692504283139,0.0316139400752191,0.01855347038282352,0.9855039338885758,0.9467509313956782,0,0,20
144,P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,1,-0.18716444455684558,0.40432026284773087,0.068849373355417,0.06197688493000185,0.5947016204127437,0.5924029668940577,0,0,20
145,P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a,1,-2.365670458962736,1.4551450571542233,0.03869232523719868,-0.005988157048517658,0.982751178432735,0.9432697742689413,0,0,20
146,P-413p007329362_VX-0p214914258115_LS-4p25156575745e-05_ST-342p625619244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p24467219873e-05_H-c87ffcf9e3,1,-2.310981317947157,0.6090273346484935,0.03517682662747947,0.03300609630182455,0.9986677790872053,0.9730369139079869,0,0,20
147,P-413p458184039_VX-0p35207482727_LS-4p49853708666e-05_ST-303p358380963_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37019753455e-05_H-ff013f97fe,1,-2.355663711274235,-0.6064633797112605,0.11828675257011127,0.11742247245699773,0.9925625097416286,0.9623553303971221,0,0,20
148,P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155,1,-2.652213370786396,0.05520936611956783,0.2413679919635629,-0.2413679919635629,0.9574160599416954,0.8850202077749799,0,0,20
149,P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2,1,-2.4942754211796085,0.16386630529830146,0.04092007001220317,0.033597293329202006,0.9806351810253361,0.9346267434750019,0,0,20
150,P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17,1,-2.57943935614791,1.0626089720686427,0.21066052660439846,-0.21066052660439843,0.9213052958071742,0.8432461587549227,0,0,20
151,P-426p513929333_VX-0p671876042338_LS-4p21074124626e-05_ST-335p829973615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p18007533983e-06_H-ff013f97fe,1,-2.6472117457082387,0.06074217856423359,0.07017948026043583,-0.07013079519157897,0.9738723455266605,0.9254478303454278,0,0,20
152,P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,1,-2.6620245537919724,-0.12401104877774403,0.2319666949708362,-0.23196640910899644,0.9088403174667269,0.8226579001362182,0,0,20
153,P-433p517899565_VX-0p4209966739_LS-4p21798941345e-05_ST-396p810205947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1458809302e-05_H-204261a8b1,1,-2.424031042783679,2.0546884905801206,0.012312204193535873,0.006925395148640349,0.9941343725122145,0.9613119093291459,0,0,20
154,P-435p358668153_VX-0p616312825798_LS-4p12302442682e-05_ST-330p720611029_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p82738960003e-06_H-4dbd940f3b,1,-2.7428434511826856,-0.01978855178449206,0.02918304473415705,-0.009179595108491402,0.9859529208497738,0.9422834223577979,0,0,20
155,P-438p134561959_VX-0p25154969533_LS-4p05773405909e-05_ST-340p985774893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91776046347e-05_H-dfeedce527,1,-2.607416549666629,0.5902399935558654,0.03265895084400835,0.03158768144110211,0.9984486405936535,0.9736174951667635,0,0,20
156,P-440p884222701_VX-0p405879510898_LS-4p4918885946e-05_ST-386p365641032_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18855977537e-05_H-410a3c6302,1,-2.3627085358821875,1.8255222426510096,0.030124755720734375,0.027672843862045788,0.9876393533185975,0.9502960342360609,0,0,20
157,P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,0,-2.9709782880079816,-0.4083805022391257,0.09049886589863995,-0.09049879875649737,0.98085233173784,0.9285295689588849,0,0,20
158,P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3,1,-2.842280938191295,0.2671526254035015,0.06641407101666132,-0.06095184631521072,0.9881109547922213,0.9448594867318946,0,0,20
159,P-446p579563616_VX-0p74347743801_LS-4p27116473193e-05_ST-393p115972114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p48859044859e-06_H-4a563c0a8f,1,-2.6434172717726554,1.7213019707338633,0.08485679987199227,-0.08223957851541022,0.9699784312890927,0.9128568141442542,0,0,20
160,P-446p862811862_VX-0p39827443832_LS-4p33402817419e-05_ST-361p067570798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21125539047e-05_H-4b0ba6b8ba,1,-2.5461966534355778,1.1048633805099783,0.0236435923948765,0.020840891451804063,0.9917480328599835,0.9590730177342663,0,0,20
161,P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f,1,-2.3755462132345224,-0.13779339459398762,0.16331642154105072,-0.1608134219672322,0.8121325947471917,0.7365051079302767,0,0,20
162,P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3,1,-2.7806867384043548,1.2047347827450892,0.14147036494535734,-0.14147001157861192,0.9410521111780994,0.8756791917227901,0,0,20
163,P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,1,-2.9871630311333894,-0.604890595736749,0.0690683417529902,-0.04075004189302045,0.9786069701943777,0.9312832202864115,0,0,20
164,P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,0,-0.19525360586748447,-1.8914804752123178,0.2335053294470205,0.22388581251294432,0.016764051289882946,0.06695091462294726,0,0,20
165,P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3,0,1.9906519840279375,1.045649164327271,0.014221352046846877,-0.013924272162190995,7.561629782724003e-05,0.014519080441840516,0,0,20
