experiment_name,has_keyhole,value__G3,value__R3,value__max_depth,value__T0_depth,keyhole_persistence_group,keyhole_timing_group,consensus_hard_case,consensus_mean_residual_rank,mean_absolute_residual_across_models,review_candidate,error_type,diagnostic_review_outcome,loo_prediction__G3,loo_correct__G3,loo_signed_margin__G3,loo_prediction__R3,loo_correct__R3,loo_signed_margin__R3,loo_prediction__max_depth,loo_correct__max_depth,loo_signed_margin__max_depth,loo_prediction__T0_depth,loo_correct__T0_depth,loo_signed_margin__T0_depth,phase5_discordant_review_case
P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,False,98.565725,0.4588596962538975,98.71385,90.5894,Keyhole-negative,no_Keyhole,False,75.33333333333333,6.110162934327884,,,,0.0,True,-2.2910049999999984,0.0,True,-0.11935567006876896,0.0,True,-9.887150000000005,1.0,False,8.174332500000006,False
P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,False,86.63813,0.5463307204053665,94.14768,77.66257,Keyhole-negative,no_Keyhole,False,101.0,3.9275575551830806,,,,0.0,True,-14.320632500000002,0.0,True,-0.029616933508042842,0.0,True,-14.453320000000005,0.0,True,-4.75249749999999,False
P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,True,150.4327,0.8996809841633915,311.9999,85.48333000000001,transient Keyhole,before_T0,False,47.66666666666666,12.548269541845317,,,,1.0,True,49.473937500000005,1.0,True,0.321465617840725,1.0,True,203.39890000000003,0.0,False,-7.044024999999991,False
P-340p203296502_VX-0p374609743194_LS-5p54750053524e-05_ST-307p813155606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28777232591e-05_H-22f5435fc5,True,292.3277,1.361297496436766,302.6767,219.75115,persistent Keyhole,spans_multiple_T0_regions,False,21.33333333333333,28.634806763945903,,,,1.0,True,191.3689375,1.0,True,0.7830821301140994,1.0,True,194.07569999999998,1.0,True,137.3360825,False
P-341p923576441_VX-0p300981342968_LS-7p54559898543e-05_ST-360p882535069_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60279722173e-05_H-1d842653b1,True,167.1787,0.6233369929303403,168.0292,94.55746,transient Keyhole,before_T0,False,37.0,16.95951633273089,,,,1.0,True,66.21993749999999,1.0,True,0.045121626607673826,1.0,True,59.428200000000004,1.0,True,12.142392500000014,False
P-342p674555398_VX-0p462731136977_LS-5p8783513777e-05_ST-328p309527448_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04253209208e-05_H-add9572a86,True,244.96974999999998,1.155764226877233,259.0791,203.3425,persistent Keyhole,spans_multiple_T0_regions,False,41.0,14.854932798401714,,,,1.0,True,144.01098749999997,1.0,True,0.5775488605545666,1.0,True,150.47809999999998,1.0,True,120.92743250000001,False
P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,False,86.65241999999999,0.5417952955868521,95.41898,78.28754,Keyhole-negative,no_Keyhole,False,60.333333333333336,8.959532751438275,,,,0.0,True,-14.306342500000014,0.0,True,-0.036420070735814325,0.0,True,-13.182019999999994,1.0,False,0.5090950000000021,False
P-348p497115387_VX-0p94790268949_LS-7p31988762132e-05_ST-305p038657876_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08925721649e-06_H-1d842653b1,False,70.50156000000001,0.4043001239828485,75.02064,70.402365,Keyhole-negative,no_Keyhole,False,151.66666666666666,0.5624755991859871,,,,0.0,True,-30.457202499999994,0.0,True,-0.17391524233981798,0.0,True,-33.58036,0.0,True,-12.012702499999989,False
P-352p513614722_VX-0p929202686833_LS-7p33895545023e-05_ST-314p010655484_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19167741481e-06_H-1553ff852f,False,70.682,0.38754013183799885,78.63307999999999,70.61674000000001,Keyhole-negative,no_Keyhole,False,140.33333333333334,1.296721599882768,,,,0.0,True,-30.276762500000004,0.0,True,-0.1906752344846676,0.0,True,-29.967920000000007,0.0,True,-11.798327499999985,False
P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,True,206.4062,1.457664692709826,234.85760000000002,82.59679,transient Keyhole,before_T0,False,75.33333333333333,6.282437095139779,,,,1.0,True,105.4474375,1.0,True,0.8794493263871596,1.0,True,126.25660000000002,0.0,False,-9.930565000000001,False
P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,True,110.5689,0.8438939376746593,119.8932,74.3066,transient Keyhole,before_T0,False,107.66666666666669,3.4725534075423163,,,,1.0,True,9.610137499999993,1.0,True,0.2656785713519928,1.0,True,11.292199999999994,0.0,False,-8.108467499999989,False
P-363p673556898_VX-0p448546579177_LS-4p04529881073e-05_ST-391p93586396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07550047798e-05_H-f55fc58583,True,301.0654,1.8726584949235874,302.7273,298.89750000000004,persistent Keyhole,spans_multiple_T0_regions,False,33.0,19.692896914187266,,,,1.0,True,200.1066375,1.0,True,1.2944431286009208,1.0,True,194.12630000000001,1.0,True,216.48243250000004,False
P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3,True,271.0418,1.749722072722599,302.819,152.05270000000002,transient Keyhole,spans_multiple_T0_regions,False,115.0,2.9896418752250704,,,,1.0,True,170.08303750000002,1.0,True,1.1715067063999327,1.0,True,194.21800000000002,1.0,True,69.63763250000002,False
P-369p066732517_VX-0p471239257303_LS-5p48020687799e-05_ST-388p757421411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02370940626e-05_H-1553ff852f,True,300.116,1.4945661653660811,302.6773,231.41035,persistent Keyhole,spans_multiple_T0_regions,False,38.333333333333336,16.05498420430361,,,,1.0,True,199.15723749999998,1.0,True,0.9163507990434147,1.0,True,194.0763,1.0,True,148.9952825,False
P-370p938359136_VX-0p662619902131_LS-4p40125404953e-05_ST-395p513826563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28037384253e-06_H-3273b99318,True,282.998,1.7698676564799714,300.7084,151.9794,transient Keyhole,spans_multiple_T0_regions,False,59.66666666666666,9.133154167522918,,,,1.0,True,182.03923749999998,1.0,True,1.1916522901573048,1.0,True,192.10739999999998,1.0,True,69.5643325,False
P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,True,254.94905,1.6910686344919899,275.7146,143.55285,transient Keyhole,spans_multiple_T0_regions,False,70.0,7.505333844587265,,,,1.0,True,153.9902875,1.0,True,1.1128532681693235,1.0,True,167.11360000000002,1.0,True,61.137782500000014,False
P-373p935133861_VX-0p314504521571_LS-4p29297292387e-05_ST-349p298273812_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p53387956997e-05_H-c87ffcf9e3,True,300.8724,1.6489031791653423,302.65560000000005,296.376,persistent Keyhole,spans_multiple_T0_regions,False,73.33333333333333,9.9338912300164,,,,1.0,True,199.91363750000002,1.0,True,1.0706878128426758,1.0,True,194.05460000000005,1.0,True,213.96093249999998,False
P-374p135097027_VX-0p852003077267_LS-4p24872306812e-05_ST-324p485874926_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p66209293338e-06_H-c87ffcf9e3,True,147.41369999999998,1.0288341547633437,157.2098,82.51909,transient Keyhole,before_T0,False,75.66666666666667,5.966891429042117,,,,1.0,True,46.45493749999997,1.0,True,0.45061878844067726,1.0,True,48.6088,0.0,False,-10.008264999999994,False
P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,True,150.64065000000002,0.6101000122399665,156.01239999999999,102.2477,transient Keyhole,before_T0,False,30.666666666666668,20.319706879302803,,,,1.0,True,49.681887500000016,1.0,True,0.02526615557211309,1.0,True,47.411399999999986,1.0,True,19.832632500000003,False
P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,True,194.4043,1.318385631880091,311.9946,94.58461500000001,transient Keyhole,before_T0,False,41.333333333333336,14.604132436306765,,,,1.0,True,93.4455375,1.0,True,0.7401702655574246,1.0,True,203.3936,1.0,True,12.169547500000022,False
P-377p125910628_VX-0p77115452106_LS-4p31707402483e-05_ST-313p190582012_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p25571201526e-06_H-8b3ff695c9,True,202.7497,1.3599503910827369,207.92759999999998,98.33856,transient Keyhole,before_T0,False,105.33333333333331,3.886078963039774,,,,1.0,True,101.79093749999998,1.0,True,0.7817350247600704,1.0,True,99.32659999999998,1.0,True,15.923492500000009,False
P-378p283018896_VX-0p735158781064_LS-4p42419225112e-05_ST-367p022862863_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p56201180925e-06_H-36d24309a8,True,195.1309,1.2682914169869286,203.4904,131.5029,transient Keyhole,spans_multiple_T0_regions,False,143.33333333333334,1.1655986898787394,,,,1.0,True,94.17213749999999,1.0,True,0.6900760506642621,1.0,True,94.8894,1.0,True,49.08783250000002,False
P-378p699667122_VX-0p273966982762_LS-4p19552514454e-05_ST-349p537322979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p76084014007e-05_H-c87ffcf9e3,True,300.57210000000003,1.6764785416477541,302.8145,267.0324,persistent Keyhole,spans_multiple_T0_regions,False,62.66666666666666,8.66189081180382,,,,1.0,True,199.61333750000003,1.0,True,1.0982631753250875,1.0,True,194.2135,1.0,True,184.6173325,False
P-378p895448518_VX-0p547210222693_LS-4p25171421559e-05_ST-392p752580943_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p81584517788e-06_H-dc75daed1b,True,300.74285000000003,1.8288296301162847,303.1071,218.00500000000002,persistent Keyhole,spans_multiple_T0_regions,False,40.0,14.96781101906682,,,,1.0,True,199.78408750000003,1.0,True,1.2506142637936182,1.0,True,194.5061,1.0,True,135.58993250000003,False
P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,True,137.14635,1.0070190672795767,139.438,78.38302999999999,transient Keyhole,before_T0,False,64.33333333333333,7.328763834124284,,,,1.0,True,36.18758750000001,1.0,True,0.4288037009569102,1.0,True,30.83699999999999,0.0,False,-4.032037500000001,False
P-385p792960663_VX-0p466570238049_LS-4p25767555058e-05_ST-363p826454642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03395377793e-05_H-3d091b92d3,True,300.6067,1.8057352824572948,302.737,296.67615,persistent Keyhole,spans_multiple_T0_regions,False,30.666666666666668,20.03756297519304,,,,1.0,True,199.64793749999998,1.0,True,1.2275199161346282,1.0,True,194.13600000000002,1.0,True,214.26108250000001,False
P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,True,300.66835,1.680001721594193,304.4302,299.4273,persistent Keyhole,spans_multiple_T0_regions,False,72.0,6.461123462466389,,,,1.0,True,199.70958749999997,1.0,True,1.1017863552715266,1.0,True,195.82920000000001,1.0,True,217.0122325,False
P-389p770210211_VX-0p908238681403_LS-4p3221586392e-05_ST-323p581279452_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31151194261e-06_H-8b3ff695c9,True,131.37439999999998,0.9156286549218593,138.2149,82.48979,transient Keyhole,before_T0,False,66.66666666666667,6.982556943992013,,,,1.0,True,30.415637499999974,1.0,True,0.33741328859919284,1.0,True,29.6139,0.0,False,-10.037565,False
P-391p91054261_VX-0p798138981731_LS-4p10405950637e-05_ST-398p591592241_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p04421123819e-06_H-eac21b41c2,True,196.45185,1.37352687702473,311.9938,111.34100000000001,transient Keyhole,before_T0,False,76.33333333333333,5.984673006605789,,,,1.0,True,95.4930875,1.0,True,0.7953115107020635,1.0,True,203.39280000000002,1.0,True,28.925932500000016,False
P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,True,103.3518,0.7559795864669365,116.0247,74.66928,transient Keyhole,before_T0,False,125.0,2.3488142338082554,,,,1.0,True,1.0900874999999957,1.0,True,0.17776422014427007,1.0,True,7.423699999999997,0.0,False,-7.745787499999992,False
P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,True,282.3002,1.8405604775457203,311.96389999999997,167.5395,persistent Keyhole,spans_multiple_T0_regions,False,86.66666666666667,6.422769769489179,,,,1.0,True,181.3414375,1.0,True,1.2623451112230537,1.0,True,203.36289999999997,1.0,True,85.12443250000001,False
P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,True,151.18835,1.08381469533998,311.9905,90.50685,transient Keyhole,before_T0,False,65.0,7.517023856273108,,,,1.0,True,50.22958750000001,1.0,True,0.5055993290173136,1.0,True,203.3895,0.0,False,-2.020505,False
P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17,True,300.6846,1.8328540052204536,302.8414,223.7523,persistent Keyhole,spans_multiple_T0_regions,False,26.0,23.22344899616896,,,,1.0,True,199.72583749999998,1.0,True,1.254638638897787,1.0,True,194.24040000000002,1.0,True,141.3372325,False
P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076,True,300.7824,1.8027579145490487,302.9004,297.60975,persistent Keyhole,spans_multiple_T0_regions,False,23.33333333333333,24.92304996477665,,,,1.0,True,199.8236375,1.0,True,1.224542548226382,1.0,True,194.2994,1.0,True,215.19468250000003,False
P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a,True,300.9293,1.9527174981261233,303.3359,212.18495000000001,persistent Keyhole,spans_multiple_T0_regions,False,58.333333333333336,8.795065107073688,,,,1.0,True,199.9705375,1.0,True,1.3745021318034567,1.0,True,194.73489999999998,1.0,True,129.76988250000002,False
P-413p458184039_VX-0p35207482727_LS-4p49853708666e-05_ST-303p358380963_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37019753455e-05_H-ff013f97fe,True,300.66255,1.5998963973433264,302.94669999999996,300.06730000000005,persistent Keyhole,spans_multiple_T0_regions,False,53.0,9.922160624745365,,,,1.0,True,199.7037875,1.0,True,1.0216810310206599,1.0,True,194.34569999999997,1.0,True,217.65223250000005,False
P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155,True,131.71314999999998,0.9214622995318857,311.9998,86.40669,transient Keyhole,before_T0,False,134.66666666666666,1.6578037363638127,,,,1.0,True,30.75438749999998,1.0,True,0.3432469332092193,1.0,True,203.3988,0.0,False,-6.1206650000000025,False
P-426p513929333_VX-0p671876042338_LS-4p21074124626e-05_ST-335p829973615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p18007533983e-06_H-ff013f97fe,True,292.1213,1.839695147903356,302.6472,172.31650000000002,transient Keyhole,spans_multiple_T0_regions,False,42.0,14.678447238450511,,,,1.0,True,191.1625375,1.0,True,1.2614797815806895,1.0,True,194.0462,1.0,True,89.90143250000003,False
P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,True,109.3287,0.7242391406845377,115.89620000000001,77.89432,transient Keyhole,before_T0,False,112.0,2.9527640219857147,,,,1.0,True,8.369937499999992,1.0,True,0.1460237743618712,1.0,True,7.295200000000008,0.0,False,-4.520747499999999,False
P-433p517899565_VX-0p4209966739_LS-4p21798941345e-05_ST-396p810205947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1458809302e-05_H-204261a8b1,True,301.02505,1.721378138229643,302.8148,300.4357,persistent Keyhole,spans_multiple_T0_regions,False,34.333333333333336,18.419343600685256,,,,1.0,True,200.06628750000002,1.0,True,1.1431627719069763,1.0,True,194.2138,1.0,True,218.0206325,False
P-440p884222701_VX-0p405879510898_LS-4p4918885946e-05_ST-386p365641032_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18855977537e-05_H-410a3c6302,True,300.94995,1.6128766110865482,302.8026,300.40695,persistent Keyhole,spans_multiple_T0_regions,False,51.0,13.174828968639664,,,,1.0,True,199.9911875,1.0,True,1.0346612447638819,1.0,True,194.20159999999998,1.0,True,217.9918825,False
P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3,True,297.72835000000003,1.9128857783201554,302.4508,172.47639999999998,persistent Keyhole,spans_multiple_T0_regions,False,108.33333333333331,3.632371802758068,,,,1.0,True,196.76958750000003,1.0,True,1.334670411997489,1.0,True,193.84980000000002,1.0,True,90.06133249999999,False
P-446p579563616_VX-0p74347743801_LS-4p27116473193e-05_ST-393p115972114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p48859044859e-06_H-4a563c0a8f,True,285.03290000000004,1.828576028507757,311.9884,150.2361,persistent Keyhole,spans_multiple_T0_regions,False,27.666666666666668,21.407414828671524,,,,1.0,True,184.07413750000003,1.0,True,1.2503606621850905,1.0,True,203.3874,1.0,True,67.8210325,False
P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f,True,106.6781,0.6328151063147248,119.14800000000001,82.59582999999999,transient Keyhole,before_T0,False,113.66666666666669,3.088961916290609,,,,1.0,True,5.719337499999995,1.0,True,0.05459973999205836,1.0,True,10.547000000000011,0.0,False,-9.931525000000008,False
P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3,True,134.0,0.9115055330086425,147.8212,78.60552000000001,transient Keyhole,before_T0,False,129.0,1.7480211611353742,,,,1.0,True,33.041237499999994,1.0,True,0.333290166685976,1.0,True,39.220200000000006,0.0,False,-3.8095474999999794,False
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,True,233.1426,1.5512457062802671,311.9952,172.24105000000003,persistent Keyhole,spans_multiple_T0_regions,False,65.33333333333333,12.031739764400138,,,,1.0,True,132.18383749999998,1.0,True,0.9730303399576007,1.0,True,203.3942,1.0,True,89.82598250000004,False
