run_id,repeat,subset,train_labels,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,true_negative,true_positive,row_count
w85__r86_f04,86,B1_q20,324,0.9696969696969696,0.9583333333333334,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,2,0,11,4,17
w85__r86_f04,86,B1_q30,324,0.9824561403508771,0.9583333333333334,0.92,0.8333333333333333,0.6666666666666666,1.0,2,0,19,4,25
w85__r86_f04,86,full81,324,0.9978678038379531,0.9910714285714286,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,67,11,81
w85__r86_f05,86,B1_q20,324,0.888888888888889,0.874440836940837,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3,1,8,5,17
w85__r86_f05,86,B1_q30,324,0.9444444444444444,0.9017195767195767,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,15,6,25
w85__r86_f05,86,full81,324,0.9914712153518124,0.9599307555189907,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,66,11,81
w85__r87_f01,87,B1_q20,324,0.8571428571428572,0.7083900226757369,0.7647058823529411,0.7571428571428571,0.7142857142857143,0.8,2,2,8,5,17
w85__r87_f01,87,B1_q30,324,0.9027777777777778,0.7307679974346641,0.84,0.8263888888888888,0.7777777777777778,0.875,2,2,14,7,25
w85__r87_f01,87,full81,324,0.9818181818181818,0.8876676482558835,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2,2,64,13,81
w85__r87_f02,87,B1_q20,324,0.9583333333333333,0.9722222222222223,0.8235294117647058,0.8333333333333333,0.6666666666666666,1.0,3,0,8,6,17
w85__r87_f02,87,B1_q30,324,0.9733333333333334,0.9714285714285714,0.88,0.85,0.7,1.0,3,0,15,7,25
w85__r87_f02,87,full81,324,0.995959595959596,0.9859649122807017,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4,0,66,11,81
w85__r87_f03,87,B1_q20,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,11,6,17
w85__r87_f03,87,B1_q30,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,19,6,25
w85__r87_f03,87,full81,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,67,14,81
w85__r87_f04,87,B1_q20,324,0.9090909090909091,0.8357142857142856,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3,1,10,3,17
w85__r87_f04,87,B1_q30,324,0.9523809523809523,0.8801587301587301,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3,1,17,4,25
w85__r87_f04,87,full81,324,0.993939393939394,0.9739334195216548,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,65,12,81
w85__r87_f05,87,B1_q20,324,0.8333333333333333,0.625,0.8823529411764706,0.6666666666666666,0.3333333333333333,1.0,2,0,14,1,17
w85__r87_f05,87,B1_q30,324,0.9444444444444444,0.9047619047619049,0.92,0.8571428571428572,0.7142857142857143,1.0,2,0,18,5,25
w85__r87_f05,87,full81,324,0.988272921108742,0.9593837535014005,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81
w85__r88_f01,88,B1_q20,324,1.0,1.0,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17
w85__r88_f01,88,B1_q30,324,1.0,1.0,0.96,0.9285714285714286,0.8571428571428571,1.0,1,0,18,6,25
w85__r88_f01,88,full81,324,1.0,0.9999999999999999,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81
w85__r88_f02,88,B1_q20,324,1.0,1.0,0.9411764705882353,0.9615384615384616,1.0,0.9230769230769231,0,1,12,4,17
w85__r88_f02,88,B1_q30,324,1.0,1.0,0.96,0.9761904761904762,1.0,0.9523809523809523,0,1,20,4,25
w85__r88_f02,88,full81,324,1.0,1.0,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0,1,66,14,81
w85__r88_f03,88,B1_q20,324,1.0,1.0,0.9411764705882353,0.9444444444444444,0.8888888888888888,1.0,1,0,8,8,17
w85__r88_f03,88,B1_q30,324,1.0,1.0,0.96,0.9545454545454546,0.9090909090909091,1.0,1,0,14,10,25
w85__r88_f03,88,full81,324,1.0,1.0,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81
w85__r88_f04,88,B1_q20,324,0.8636363636363636,0.7746031746031746,0.7058823529411765,0.6212121212121212,0.3333333333333333,0.9090909090909091,4,1,10,2,17
w85__r88_f04,88,B1_q30,324,0.9044117647058822,0.8370421245421247,0.8,0.7205882352941176,0.5,0.9411764705882353,4,1,16,4,25
w85__r88_f04,88,full81,324,0.9868686868686868,0.9495448179271708,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4,1,65,11,81
w85__r88_f05,88,B1_q20,324,0.7142857142857143,0.7326723276723277,0.6470588235294118,0.6785714285714286,0.5,0.8571428571428571,5,1,6,5,17
w85__r88_f05,88,B1_q30,324,0.8266666666666667,0.7053083028083028,0.76,0.7166666666666667,0.5,0.9333333333333333,5,1,14,5,25
w85__r88_f05,88,full81,324,0.9707070707070707,0.8633614533614533,0.9259259259259259,0.8257575757575757,0.6666666666666666,0.9848484848484849,5,1,65,10,81
w85__r89_f01,89,B1_q20,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,11,6,17
w85__r89_f01,89,B1_q30,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,18,7,25
w85__r89_f01,89,full81,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,66,15,81
w85__r89_f02,89,B1_q20,324,0.8076923076923077,0.5416666666666666,0.8235294117647058,0.7980769230769231,0.75,0.8461538461538461,1,2,11,3,17
w85__r89_f02,89,B1_q30,324,0.8897058823529411,0.7061507936507936,0.88,0.8786764705882353,0.875,0.8823529411764706,1,2,15,7,25
w85__r89_f02,89,full81,324,0.9797979797979798,0.8973833573833574,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,64,14,81
w85__r89_f03,89,B1_q20,324,0.9285714285714286,0.9087301587301586,0.8235294117647058,0.7857142857142857,0.5714285714285714,1.0,3,0,10,4,17
w85__r89_f03,89,B1_q30,324,0.9603174603174602,0.9087301587301586,0.88,0.7857142857142857,0.5714285714285714,1.0,3,0,18,4,25
w85__r89_f03,89,full81,324,0.9946695095948828,0.9760531135531135,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,67,11,81
w85__r89_f04,89,B1_q20,324,0.9305555555555556,0.9293650793650794,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3,1,8,5,17
w85__r89_f04,89,B1_q30,324,0.9485294117647058,0.9105519480519481,0.84,0.7830882352941176,0.625,0.9411764705882353,3,1,16,5,25
w85__r89_f04,89,full81,324,0.9925373134328358,0.9685075953458306,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,66,11,81
w85__r89_f05,89,B1_q20,324,1.0,1.0,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2,0,10,5,17
w85__r89_f05,89,B1_q30,324,0.9930555555555556,0.9888888888888889,0.92,0.8888888888888888,0.7777777777777778,1.0,2,0,16,7,25
w85__r89_f05,89,full81,324,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81
w85__r90_f01,90,B1_q20,324,1.0,1.0,0.9411764705882353,0.9285714285714286,0.8571428571428571,1.0,1,0,10,6,17
w85__r90_f01,90,B1_q30,324,0.9926470588235294,0.9861111111111112,0.96,0.9375,0.875,1.0,1,0,17,7,25
w85__r90_f01,90,full81,324,0.9989339019189765,0.9952380952380953,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81
w85__r90_f02,90,B1_q20,324,0.8666666666666667,0.6416666666666666,0.8235294117647058,0.8166666666666667,0.8,0.8333333333333334,1,2,10,4,17
w85__r90_f02,90,B1_q30,324,0.9,0.6166666666666667,0.88,0.8500000000000001,0.8,0.9,1,2,18,4,25
w85__r90_f02,90,full81,324,0.9858585858585859,0.9352926702926703,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,64,14,81
w85__r90_f03,90,B1_q20,324,0.8181818181818181,0.8015873015873016,0.8235294117647058,0.75,0.5,1.0,3,0,11,3,17
w85__r90_f03,90,B1_q30,324,0.8958333333333333,0.8808080808080807,0.88,0.8333333333333333,0.6666666666666666,1.0,3,0,16,6,25
w85__r90_f03,90,full81,324,0.9848484848484849,0.950735294117647,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
w85__r90_f04,90,B1_q20,324,0.9285714285714286,0.8954648526077098,0.7058823529411765,0.6642857142857143,0.42857142857142855,0.9,4,1,9,3,17
w85__r90_f04,90,B1_q30,324,0.9652777777777778,0.9376903960237295,0.8,0.7465277777777778,0.5555555555555556,0.9375,4,1,15,5,25
w85__r90_f04,90,full81,324,0.994949494949495,0.9778223084105437,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4,1,65,11,81
w85__r90_f05,90,B1_q20,324,0.9722222222222222,0.9797979797979799,0.9411764705882353,0.9444444444444444,0.8888888888888888,1.0,1,0,8,8,17
w85__r90_f05,90,B1_q30,324,0.9866666666666667,0.9833333333333333,0.96,0.95,0.9,1.0,1,0,15,9,25
w85__r90_f05,90,full81,324,0.9978678038379531,0.9910714285714285,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81
w85__r91_f01,91,B1_q20,324,0.9333333333333333,0.8761904761904762,0.8823529411764706,0.8,0.6,1.0,2,0,12,3,17
w85__r91_f01,91,B1_q30,324,0.9682539682539681,0.9325396825396826,0.92,0.8571428571428572,0.7142857142857143,1.0,2,0,18,5,25
w85__r91_f01,91,full81,324,0.9959595959595959,0.9838235294117647,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81
w85__r91_f02,91,B1_q20,324,0.9545454545454546,0.9444444444444444,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,2,0,11,4,17
w85__r91_f02,91,B1_q30,324,0.9736842105263157,0.9444444444444444,0.92,0.8333333333333333,0.6666666666666666,1.0,2,0,19,4,25
w85__r91_f02,91,full81,324,0.9969696969696971,0.9888888888888889,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
w85__r91_f03,91,B1_q20,324,0.9393939393939393,0.9107142857142857,0.8235294117647058,0.75,0.5,1.0,3,0,11,3,17
w85__r91_f03,91,B1_q30,324,0.9733333333333334,0.9651515151515151,0.88,0.85,0.7,1.0,3,0,15,7,25
w85__r91_f03,91,full81,324,0.9957356076759062,0.981547619047619,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,67,11,81
w85__r91_f04,91,B1_q20,324,0.803030303030303,0.6188492063492064,0.7647058823529411,0.7803030303030303,0.8333333333333334,0.7272727272727273,1,3,8,5,17
w85__r91_f04,91,B1_q30,324,0.8888888888888888,0.6635281385281385,0.84,0.8452380952380952,0.8571428571428571,0.8333333333333334,1,3,15,6,25
w85__r91_f04,91,full81,324,0.9829424307036247,0.9149579587079586,0.9506172839506173,0.9418976545842217,0.9285714285714286,0.9552238805970149,1,3,64,13,81
w85__r91_f05,91,B1_q20,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,8,9,17
w85__r91_f05,91,B1_q30,324,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0,0,15,10,25
w85__r91_f05,91,full81,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,66,15,81
w85__r92_f01,92,B1_q20,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,11,6,17
w85__r92_f01,92,B1_q30,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,19,6,25
w85__r92_f01,92,full81,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,66,15,81
w85__r92_f02,92,B1_q20,324,0.888888888888889,0.8860479797979799,0.7058823529411765,0.7013888888888888,0.625,0.7777777777777778,3,2,7,5,17
w85__r92_f02,92,B1_q30,324,0.9415584415584415,0.9273743932834843,0.8,0.7922077922077921,0.7272727272727273,0.8571428571428571,3,2,12,8,25
w85__r92_f02,92,full81,324,0.990909090909091,0.960982905982906,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,3,2,64,12,81
w85__r92_f03,92,B1_q20,324,0.8142857142857143,0.6806122448979591,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3,1,9,4,17
w85__r92_f03,92,B1_q30,324,0.8968253968253969,0.6806122448979591,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3,1,17,4,25
w85__r92_f03,92,full81,324,0.9850746268656716,0.9250212924085104,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,66,11,81
w85__r92_f04,92,B1_q20,324,0.9393939393939394,0.9333333333333332,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17
w85__r92_f04,92,B1_q30,324,0.9722222222222222,0.9658119658119657,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,16,8,25
w85__r92_f04,92,full81,324,0.9957356076759062,0.9841269841269842,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81
w85__r92_f05,92,B1_q20,324,0.9696969696969696,0.9583333333333334,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,2,0,11,4,17
w85__r92_f05,92,B1_q30,324,0.9852941176470588,0.975,0.92,0.875,0.75,1.0,2,0,17,6,25
w85__r92_f05,92,full81,324,0.997979797979798,0.9921568627450981,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81
w85__r93_f01,93,B1_q20,324,0.9027777777777778,0.9208333333333334,0.8235294117647058,0.8125,0.625,1.0,3,0,9,5,17
w85__r93_f01,93,B1_q30,324,0.9513888888888888,0.9355089355089354,0.88,0.8333333333333333,0.6666666666666666,1.0,3,0,16,6,25
w85__r93_f01,93,full81,324,0.992929292929293,0.9742002063983488,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
w85__r93_f02,93,B1_q20,324,0.9696969696969696,0.9583333333333334,0.8823529411764706,0.8712121212121212,0.8333333333333334,0.9090909090909091,1,1,10,5,17
w85__r93_f02,93,B1_q30,324,0.9866666666666667,0.9833333333333333,0.92,0.9166666666666667,0.9,0.9333333333333333,1,1,14,9,25
w85__r93_f02,93,full81,324,0.996969696969697,0.9877124183006536,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81
w85__r93_f03,93,B1_q20,324,0.8472222222222223,0.8200757575757576,0.7058823529411765,0.6944444444444444,0.5,0.8888888888888888,4,1,8,4,17
w85__r93_f03,93,B1_q30,324,0.8970588235294117,0.7941287878787879,0.8,0.7205882352941176,0.5,0.9411764705882353,4,1,16,4,25
w85__r93_f03,93,full81,324,0.9850746268656717,0.9334458025634493,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,4,1,66,10,81
w85__r93_f04,93,B1_q20,324,0.9857142857142858,0.982142857142857,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2,0,10,5,17
w85__r93_f04,93,B1_q30,324,0.9920634920634921,0.982142857142857,0.92,0.8571428571428572,0.7142857142857143,1.0,2,0,18,5,25
w85__r93_f04,93,full81,324,0.9989339019189765,0.9952380952380953,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81
w85__r93_f05,93,B1_q20,324,0.9090909090909091,0.7345238095238095,0.8823529411764706,0.8712121212121212,0.8333333333333334,0.9090909090909091,1,1,10,5,17
w85__r93_f05,93,B1_q30,324,0.9473684210526316,0.7345238095238095,0.92,0.8903508771929824,0.8333333333333334,0.9473684210526315,1,1,18,5,25
w85__r93_f05,93,full81,324,0.991919191919192,0.9558085433085433,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81
w85__r94_f01,94,B1_q20,324,0.9428571428571428,0.9093537414965986,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2,1,9,5,17
w85__r94_f01,94,B1_q30,324,0.9705882352941176,0.9317956349206349,0.88,0.8455882352941176,0.75,0.9411764705882353,2,1,16,6,25
w85__r94_f01,94,full81,324,0.9959595959595959,0.981498778998779,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81
w85__r94_f02,94,B1_q20,324,0.9000000000000001,0.8444444444444443,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2,1,11,3,17
w85__r94_f02,94,B1_q30,324,0.9299999999999999,0.8333333333333333,0.88,0.7749999999999999,0.6,0.95,2,1,19,3,25
w85__r94_f02,94,full81,324,0.9914712153518124,0.9661846925004818,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81
w85__r94_f03,94,B1_q20,324,0.8888888888888888,0.7713789682539682,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2,1,8,6,17
w85__r94_f03,94,B1_q30,324,0.8933333333333334,0.7577625152625151,0.88,0.8666666666666667,0.8,0.9333333333333333,2,1,14,8,25
w85__r94_f03,94,full81,324,0.9818763326226013,0.88897737416645,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81
w85__r94_f04,94,B1_q20,324,0.9696969696969697,0.9484126984126984,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,2,0,11,4,17
w85__r94_f04,94,B1_q30,324,0.9866666666666667,0.9809090909090908,0.92,0.9,0.8,1.0,2,0,15,8,25
w85__r94_f04,94,full81,324,0.996969696969697,0.9877124183006536,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81
w85__r94_f05,94,B1_q20,324,1.0,1.0,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17
w85__r94_f05,94,B1_q30,324,1.0,1.0,0.96,0.9285714285714286,0.8571428571428571,1.0,1,0,18,6,25
w85__r94_f05,94,full81,324,1.0,1.0,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81
w85__r95_f01,95,B1_q20,324,0.9305555555555556,0.932426948051948,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1,1,8,7,17
w85__r95_f01,95,B1_q30,324,0.963235294117647,0.932426948051948,0.92,0.9080882352941176,0.875,0.9411764705882353,1,1,16,7,25
w85__r95_f01,95,full81,324,0.9949494949494949,0.9796825396825397,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81
w85__r95_f02,95,B1_q20,324,0.9848484848484849,0.9761904761904762,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17
w85__r95_f02,95,B1_q30,324,0.9841269841269841,0.9682539682539681,0.96,0.9285714285714286,0.8571428571428571,1.0,1,0,18,6,25
w85__r95_f02,95,full81,324,0.9978678038379531,0.9910714285714286,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81
w85__r95_f03,95,B1_q20,324,0.8166666666666668,0.5944444444444444,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2,1,11,3,17
w85__r95_f03,95,B1_q30,324,0.8650793650793651,0.6554945054945055,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2,1,17,5,25
w85__r95_f03,95,full81,324,0.9797441364605542,0.9038626265130025,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81
w85__r95_f04,95,B1_q20,324,0.9583333333333334,0.9626543209876544,0.7647058823529411,0.7708333333333333,0.6666666666666666,0.875,3,1,7,6,17
w85__r95_f04,95,B1_q30,324,0.9533333333333334,0.9408119658119657,0.84,0.8166666666666667,0.7,0.9333333333333333,3,1,14,7,25
w85__r95_f04,95,full81,324,0.991919191919192,0.9672340731164261,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,65,12,81
w85__r95_f05,95,B1_q20,324,0.9848484848484849,0.9761904761904762,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,2,0,11,4,17
w85__r95_f05,95,B1_q30,324,0.9926470588235294,0.9861111111111112,0.92,0.875,0.75,1.0,2,0,17,6,25
w85__r95_f05,95,full81,324,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81
w85__r96_f01,96,B1_q20,324,0.9285714285714286,0.9276437847866419,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2,0,10,5,17
w85__r96_f01,96,B1_q30,324,0.9652777777777778,0.9534662867996202,0.92,0.8888888888888888,0.7777777777777778,1.0,2,0,16,7,25
w85__r96_f01,96,full81,324,0.9946695095948828,0.9790249433106576,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81
w85__r96_f02,96,B1_q20,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,12,5,17
w85__r96_f02,96,B1_q30,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,20,5,25
w85__r96_f02,96,full81,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,67,14,81
w85__r96_f03,96,B1_q20,324,0.7666666666666666,0.550952380952381,0.7647058823529411,0.775,0.8,0.75,1,3,9,4,17
w85__r96_f03,96,B1_q30,324,0.8676470588235294,0.6767857142857143,0.84,0.8492647058823529,0.875,0.8235294117647058,1,3,14,7,25
w85__r96_f03,96,full81,324,0.9777777777777777,0.90127521715757,0.9506172839506173,0.943939393939394,0.9333333333333333,0.9545454545454546,1,3,63,14,81
w85__r96_f04,96,B1_q20,324,0.9166666666666666,0.8956845238095238,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1,1,8,7,17
w85__r96_f04,96,B1_q30,324,0.9558823529411764,0.8956845238095238,0.92,0.9080882352941176,0.875,0.9411764705882353,1,1,16,7,25
w85__r96_f04,96,full81,324,0.992929292929293,0.9662061467943821,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81
w85__r96_f05,96,B1_q20,324,0.9722222222222222,0.9704861111111112,0.7647058823529411,0.75,0.5,1.0,4,0,9,4,17
w85__r96_f05,96,B1_q30,324,0.9866666666666667,0.9809090909090908,0.84,0.8,0.6,1.0,4,0,15,6,25
w85__r96_f05,96,full81,324,0.997979797979798,0.9913888888888889,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4,0,66,11,81
w85__r97_f01,97,B1_q20,324,0.9848484848484849,0.9761904761904762,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0,1,10,6,17
w85__r97_f01,97,B1_q30,324,0.9926470588235294,0.9861111111111112,0.96,0.9705882352941176,1.0,0.9411764705882353,0,1,16,8,25
w85__r97_f01,97,full81,324,0.998989898989899,0.9958333333333333,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0,1,65,15,81
w85__r97_f02,97,B1_q20,324,0.9285714285714285,0.9214285714285715,0.8235294117647058,0.7857142857142857,0.5714285714285714,1.0,3,0,10,4,17
w85__r97_f02,97,B1_q30,324,0.9666666666666668,0.9587412587412587,0.88,0.85,0.7,1.0,3,0,15,7,25
w85__r97_f02,97,full81,324,0.9936034115138593,0.9746031746031747,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,67,11,81
w85__r97_f03,97,B1_q20,324,0.9583333333333333,0.9526289682539683,0.9411764705882353,0.9444444444444444,1.0,0.8888888888888888,0,1,8,8,17
w85__r97_f03,97,B1_q30,324,0.9779411764705882,0.9526289682539683,0.96,0.9705882352941176,1.0,0.9411764705882353,0,1,16,8,25
w85__r97_f03,97,full81,324,0.996969696969697,0.9866269841269841,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0,1,65,15,81
w85__r97_f04,97,B1_q20,324,0.9545454545454546,0.9444444444444444,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17
w85__r97_f04,97,B1_q30,324,0.9736842105263157,0.9444444444444444,0.96,0.9166666666666667,0.8333333333333334,1.0,1,0,19,5,25
w85__r97_f04,97,full81,324,0.9968017057569296,0.9873949579831931,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81
w85__r97_f05,97,B1_q20,324,0.8888888888888888,0.7713789682539682,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3,1,8,5,17
w85__r97_f05,97,B1_q30,324,0.9411764705882353,0.7713789682539682,0.84,0.7830882352941176,0.625,0.9411764705882353,3,1,16,5,25
w85__r97_f05,97,full81,324,0.990909090909091,0.94747520997521,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,65,12,81
w85__r98_f01,98,B1_q20,324,1.0,1.0,0.7647058823529411,0.7777777777777778,0.5555555555555556,1.0,4,0,8,5,17
w85__r98_f01,98,B1_q30,324,1.0,0.9999999999999999,0.84,0.8,0.6,1.0,4,0,15,6,25
w85__r98_f01,98,full81,324,1.0,1.0,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4,0,66,11,81
w85__r98_f02,98,B1_q20,324,0.9285714285714285,0.9129251700680272,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1,1,9,6,17
w85__r98_f02,98,B1_q30,324,0.9533333333333334,0.9455555555555556,0.92,0.9166666666666667,0.9,0.9333333333333333,1,1,14,9,25
w85__r98_f02,98,full81,324,0.9914712153518124,0.9679748822605965,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1,1,66,13,81
w85__r98_f03,98,B1_q20,324,0.95,0.925,0.9411764705882353,0.9,0.8,1.0,1,0,12,4,17
w85__r98_f03,98,B1_q30,324,0.9736842105263157,0.9444444444444444,0.96,0.9166666666666667,0.8333333333333334,1.0,1,0,19,5,25
w85__r98_f03,98,full81,324,0.9968017057569296,0.9873949579831931,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81
w85__r98_f04,98,B1_q20,324,0.8611111111111112,0.7765792849126182,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1,1,7,8,17
w85__r98_f04,98,B1_q30,324,0.9333333333333333,0.8404365079365079,0.92,0.9166666666666667,0.9,0.9333333333333333,1,1,14,9,25
w85__r98_f04,98,full81,324,0.9888888888888889,0.9342749298631651,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81
w85__r98_f05,98,B1_q20,324,0.8666666666666667,0.800909090909091,0.8235294117647058,0.8166666666666667,0.8,0.8333333333333334,1,2,10,4,17
w85__r98_f05,98,B1_q30,324,0.9210526315789473,0.8138888888888889,0.88,0.8640350877192983,0.8333333333333334,0.8947368421052632,1,2,17,5,25
w85__r98_f05,98,full81,324,0.9888888888888889,0.9588977688977689,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,64,14,81
w85__r99_f01,99,B1_q20,324,0.8857142857142857,0.9183658008658008,0.7058823529411765,0.7071428571428571,0.7,0.7142857142857143,3,2,5,7,17
w85__r99_f01,99,B1_q30,324,0.923076923076923,0.9167598605098605,0.8,0.7980769230769231,0.75,0.8461538461538461,3,2,11,9,25
w85__r99_f01,99,full81,324,0.9878787878787879,0.9470953229776758,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,3,2,64,12,81
w85__r99_f02,99,B1_q20,324,0.9666666666666667,0.9428571428571428,0.9411764705882353,0.9,0.8,1.0,1,0,12,4,17
w85__r99_f02,99,B1_q30,324,0.9824561403508771,0.9583333333333334,0.96,0.9166666666666667,0.8333333333333334,1.0,1,0,19,5,25
w85__r99_f02,99,full81,324,0.9978678038379531,0.9910714285714285,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81
