policy,run_id,nn_distance_B24,jaccard_vs_margin_B24,nn_distance_B40,jaccard_vs_margin_B40,nn_distance_B80,jaccard_vs_margin_B80,differs_from_margin_B16_39,differs_from_margin_B40_79,chosen_in_band_B16_39,separable_B16,separable_B20,separable_B24,separable_B28,separable_B32
early8__coverage_then_margin_B40,w85__r84_f03,1.1468584062416738,0.45454545454545453,0.8730960310215021,0.6326530612244898,0.6662647405994989,0.8604651162790697,0.75,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r84_f04,1.2717248965649561,0.2972972972972973,1.0910041673121953,0.48148148148148145,0.6633018296911366,0.8823529411764706,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r84_f05,1.0585794871457777,0.3333333333333333,0.7722009779927378,0.6,0.6781782257030571,0.8823529411764706,0.75,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r85_f01,1.3278696577087008,0.45454545454545453,1.0576068666705407,0.5686274509803921,0.6679657482258841,0.8823529411764706,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r85_f02,1.1893715604328097,0.23076923076923078,0.8409174990702034,0.6,0.6944203283294048,0.8604651162790697,0.5,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r85_f03,1.3520048004797605,0.5483870967741935,0.8601328870243969,0.6,0.678344040529219,0.8604651162790697,0.5833333333333334,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r85_f04,1.1570367675602957,0.45454545454545453,1.0039145253740038,0.42857142857142855,0.6232707901378687,0.8604651162790697,0.7916666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r85_f05,1.3983656174587358,0.4117647058823529,1.0318838581454763,0.45454545454545453,0.6547538439798999,0.8823529411764706,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r86_f01,1.2076005122890263,0.5,0.8913897204901051,0.6666666666666666,0.6925009696116096,0.8390804597701149,0.6666666666666666,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r86_f02,1.2986914622938592,0.2972972972972973,0.8288518064650894,0.5686274509803921,0.646069296247415,0.8823529411764706,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r86_f03,1.1284491878697642,0.2631578947368421,0.8183625758128951,0.6,0.6725602375559997,0.9047619047619048,0.4583333333333333,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r86_f04,1.379679342566682,0.37142857142857144,1.0996748479940934,0.3793103448275862,0.6605314461309395,0.8604651162790697,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r86_f05,0.9833486867517438,0.5,0.8188516146084901,0.6666666666666666,0.6675212145704695,0.8390804597701149,0.5833333333333334,0.0,0.75,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r87_f01,1.0700997213359005,0.5,0.8308779944182071,0.6326530612244898,0.6506651367239209,0.8181818181818182,0.5833333333333334,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r87_f02,1.2279676500764578,0.2972972972972973,0.8360642912445728,0.5094339622641509,0.6743343100182222,0.8823529411764706,0.75,0.0,0.9166666666666666,1.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r87_f03,1.4115931331754599,0.3333333333333333,1.0696462612684656,0.42857142857142855,0.6431542217023891,0.8604651162790697,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r87_f04,1.2303406923676785,0.5483870967741935,0.8543651908069541,0.7021276595744681,0.6800490089325322,0.8604651162790697,0.4583333333333333,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r87_f05,1.183617129085744,0.3333333333333333,0.8541491789990332,0.6666666666666666,0.67948657731023,0.8604651162790697,0.375,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r88_f01,1.3302275834207802,0.2631578947368421,1.0337747103408141,0.42857142857142855,0.6986701788493843,0.8823529411764706,0.625,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r88_f02,1.109827704840578,0.2972972972972973,0.8360973227771579,0.6326530612244898,0.6685612184054058,0.8604651162790697,0.7083333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r88_f03,1.4544350531221504,0.23076923076923078,1.0764396288188696,0.3114754098360656,0.6573367115587485,0.8181818181818182,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r88_f04,1.403528902602706,0.2972972972972973,1.0632057324324136,0.5094339622641509,0.6895129630005822,0.8604651162790697,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r88_f05,1.0666378517171318,0.2972972972972973,0.8483400365295809,0.5686274509803921,0.6494439764090073,0.8390804597701149,0.3333333333333333,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r89_f01,1.2272107986463472,0.5,0.8365702774403292,0.6666666666666666,0.6818065621219411,0.8823529411764706,0.5416666666666666,0.0,0.75,1.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r89_f02,1.0072521908442607,0.23076923076923078,0.8044217155105805,0.6666666666666666,0.6314040997558492,0.8823529411764706,0.75,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r89_f03,1.0554083788072521,0.4117647058823529,0.799904963700693,0.6,0.660736910449186,0.8390804597701149,0.2916666666666667,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r89_f04,1.4281409627655055,0.37142857142857144,0.9930607288155088,0.6326530612244898,0.6811955767424651,0.8823529411764706,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r89_f05,1.2356140551965173,0.45454545454545453,0.87470193671611,0.6326530612244898,0.6498531728792083,0.8823529411764706,0.7916666666666666,0.0,0.9166666666666666,1.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r90_f01,1.1592007695333513,0.2631578947368421,0.9381097739730155,0.5384615384615384,0.652707509535054,0.9047619047619048,0.3333333333333333,0.0,0.4583333333333333,1.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r90_f02,1.1109092805197545,0.45454545454545453,0.8151013779093397,0.6666666666666666,0.6464454544792457,0.8390804597701149,0.5833333333333334,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r90_f03,1.2978741708970214,0.45454545454545453,0.8240383390553976,0.7021276595744681,0.6773868689060326,0.8604651162790697,0.5833333333333334,0.0,0.625,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r90_f04,1.077626853397485,0.5483870967741935,0.8432188498834172,0.5686274509803921,0.6810683595263878,0.8823529411764706,0.5416666666666666,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r90_f05,1.3016074268114195,0.3333333333333333,0.8623661260996236,0.5384615384615384,0.6836725223263156,0.8390804597701149,0.75,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r91_f01,1.0540906479356253,0.4117647058823529,0.811316226709194,0.6666666666666666,0.6650862907188662,0.8181818181818182,0.4583333333333333,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r91_f02,1.446783768234793,0.23076923076923078,1.049320280214511,0.42857142857142855,0.6497923046706895,0.8604651162790697,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r91_f03,1.154008289276551,0.2,0.873368512397293,0.5094339622641509,0.6744673004436853,0.8604651162790697,0.4166666666666667,0.0,0.625,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r91_f04,1.1213240350123834,0.37142857142857144,0.8432307578194621,0.2903225806451613,0.6821126395104432,0.7204301075268817,0.9583333333333334,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r91_f05,1.4094527337841545,0.23076923076923078,1.0547037047346142,0.42857142857142855,0.702276289783471,0.8390804597701149,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r92_f01,1.2637901177305773,0.3333333333333333,1.0219627903643766,0.3333333333333333,0.6860182972566851,0.7391304347826086,0.75,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r92_f02,1.3019519912508417,0.37142857142857144,0.9178213669690274,0.2903225806451613,0.6678278041483967,0.8390804597701149,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r92_f03,1.3575380252246003,0.3333333333333333,1.0833365763087925,0.5094339622641509,0.7230071153074993,0.9047619047619048,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r92_f04,1.349305120246191,0.2631578947368421,1.0064922109809895,0.48148148148148145,0.6632643509663834,0.8604651162790697,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r92_f05,1.2491613001528494,0.5,0.8993665796379826,0.6666666666666666,0.6786920941214929,0.9047619047619048,0.6666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r93_f01,1.3102728127072127,0.45454545454545453,0.9129984995585201,0.7021276595744681,0.6776248945558402,0.8823529411764706,0.5416666666666666,0.0,0.875,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r93_f02,1.1389905232458355,0.5,0.9033394668733322,0.5094339622641509,0.6535391356094208,0.8604651162790697,0.9583333333333334,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r93_f03,1.4884144587292176,0.37142857142857144,1.0823636343150613,0.5384615384615384,0.6811965658489871,0.8604651162790697,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r93_f04,1.1286209418204918,0.2,0.7996837133724141,0.48148148148148145,0.6741756140679904,0.8604651162790697,0.7083333333333334,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r93_f05,1.1308811784661374,0.5483870967741935,0.842933034238911,0.6326530612244898,0.6532412073519895,0.8604651162790697,0.25,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r94_f01,1.0701279693340866,0.5,0.8486185397313559,0.6666666666666666,0.6833983881663201,0.8604651162790697,0.2916666666666667,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r94_f02,1.207627879615889,0.37142857142857144,0.8823811346445918,0.5384615384615384,0.6954281878282448,0.8181818181818182,0.75,0.0,0.875,1.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r94_f03,1.1036807889546967,0.5,0.8132396539449595,0.7021276595744681,0.6809519193941841,0.9047619047619048,0.625,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r94_f04,1.2058638430498145,0.37142857142857144,0.9041656187258129,0.6666666666666666,0.6644870684797468,0.9047619047619048,0.75,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r94_f05,1.4120716622559666,0.3333333333333333,1.0847378974411483,0.3793103448275862,0.6447412335203512,0.8390804597701149,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r95_f01,1.2373364182025735,0.23076923076923078,0.8256051269500764,0.3559322033898305,0.6738386025057546,0.7582417582417582,0.7083333333333334,0.0,0.875,1.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r95_f02,1.415431684927998,0.2972972972972973,1.121836007178006,0.45454545454545453,0.6780041724878997,0.9047619047619048,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r95_f03,1.1640728931609106,0.5483870967741935,0.8540431347995424,0.7777777777777778,0.6636613172356622,0.927710843373494,0.4166666666666667,0.0,0.9166666666666666,1.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r95_f04,1.1473584357455056,0.2,0.8392351596201765,0.25,0.6459561909841949,0.8181818181818182,0.75,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r95_f05,1.321262615949715,0.3333333333333333,1.017329933241454,0.45454545454545453,0.6563854101869975,0.8390804597701149,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r96_f01,1.0661266876026099,0.45454545454545453,0.8410728666094693,0.6666666666666666,0.6701141523640883,0.8604651162790697,0.4583333333333333,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r96_f02,1.3069251098329764,0.3333333333333333,0.8777818352919363,0.5686274509803921,0.6700170879589445,0.8823529411764706,0.7916666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r96_f03,1.0530276977418407,0.5483870967741935,0.7746540024547247,0.7021276595744681,0.6440709920619685,0.8604651162790697,0.7916666666666666,0.0,0.875,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r96_f04,1.3503403000614498,0.23076923076923078,1.074772704266119,0.42857142857142855,0.6886211843104053,0.8604651162790697,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r96_f05,1.1167412479589405,0.5483870967741935,0.8606564835138428,0.6,0.6799040199881713,0.8604651162790697,0.75,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r97_f01,1.4506777661064805,0.2972972972972973,1.068554506877467,0.45454545454545453,0.6851471111287158,0.8604651162790697,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r97_f02,1.1708036619196334,0.2631578947368421,0.808607564598157,0.6326530612244898,0.6240881918777991,0.8390804597701149,0.75,0.0,0.875,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r97_f03,1.2709416806064924,0.3333333333333333,0.8796080021105619,0.5686274509803921,0.6599835644821093,0.8823529411764706,0.7916666666666666,0.0,0.875,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r97_f04,1.0475401610941455,0.45454545454545453,0.850938631762493,0.5686274509803921,0.6809613607618981,0.8604651162790697,0.7083333333333334,0.0,0.875,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r97_f05,1.1793552718361109,0.37142857142857144,0.8187772191509609,0.6326530612244898,0.6612671868629053,0.8604651162790697,0.5416666666666666,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r98_f01,1.2058287373123797,0.4117647058823529,0.9468328730879108,0.45454545454545453,0.6815005804565191,0.8390804597701149,0.16666666666666666,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0
early8__coverage_then_margin_B40,w85__r98_f02,1.0105761341022828,0.3333333333333333,0.7773394495932633,0.5384615384615384,0.6476674925791395,0.8390804597701149,0.4166666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r98_f03,1.388440760862353,0.37142857142857144,1.0829694188500514,0.3793103448275862,0.6816429366866696,0.8604651162790697,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r98_f04,1.0653950444041893,0.3333333333333333,0.8094715297800492,0.6666666666666666,0.6519594664711225,0.8823529411764706,0.75,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r98_f05,1.0723176294280428,0.4117647058823529,0.8171191473197961,0.7021276595744681,0.658972351278668,0.8604651162790697,0.3333333333333333,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r99_f01,1.157165368898855,0.37142857142857144,0.7802138036172007,0.6666666666666666,0.6718325989903278,0.9047619047619048,0.6666666666666666,0.0,0.875,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r99_f02,1.1119905392986082,0.4117647058823529,0.8170885345546919,0.5384615384615384,0.6427522310832371,0.8390804597701149,0.875,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r99_f03,1.242970548747573,0.2972972972972973,0.8381910263213423,0.6,0.6481047339063755,0.8823529411764706,0.5,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r99_f04,1.0897622294002736,0.2,0.8609171232523568,0.6,0.6377374351000322,0.8604651162790697,0.4166666666666667,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0
early8__coverage_then_margin_B40,w85__r99_f05,1.4186427252566178,0.2631578947368421,1.0543059547096985,0.42857142857142855,0.6860988573070275,0.8604651162790697,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r100_f01,1.5605367205435332,0.8461538461538461,0.9928784581387993,0.8604651162790697,0.716073092955072,0.927710843373494,0.6666666666666666,0.75,0.9166666666666666,1.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r100_f02,1.5239209999881107,0.6551724137931034,1.0417059412102005,0.8181818181818182,0.707318088236844,0.9512195121951219,0.875,0.75,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r100_f03,1.5150335013450171,0.7777777777777778,0.9883234843723425,0.8604651162790697,0.7121898267855108,0.9047619047619048,0.625,0.575,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r100_f04,1.5874597075811987,0.5,1.1447907052567363,0.5686274509803921,0.6933532611881075,0.9047619047619048,0.9583333333333334,0.85,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r100_f05,1.5340267799306149,0.6,1.0387303430602512,0.8604651162790697,0.7576234118154639,0.9753086419753086,0.5833333333333334,0.85,0.8333333333333334,1.0,1.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r101_f01,1.6195477653554293,0.7777777777777778,1.1047436217131434,0.6666666666666666,0.7584586982587682,0.927710843373494,0.75,0.775,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r101_f02,1.4817333136832183,0.6,1.0085117400218249,0.6,0.728705831882127,0.927710843373494,0.875,0.65,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r101_f03,1.6342543920148502,0.7777777777777778,1.0410953946434938,0.8181818181818182,0.7278535910785964,0.9512195121951219,0.6666666666666666,0.775,0.9583333333333334,1.0,1.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r101_f04,1.5983029685394212,0.5483870967741935,1.145948825756642,0.5686274509803921,0.7287077835370134,0.9753086419753086,0.9166666666666666,0.7,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r101_f05,1.5934411439714227,0.6,1.0894126109014985,0.9512195121951219,0.7385296256624688,1.0,0.5416666666666666,0.625,0.9583333333333334,1.0,1.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r102_f01,1.4985362382764986,0.7142857142857143,1.1018866922710953,0.6,0.7326172184806634,0.9512195121951219,0.8333333333333334,0.7,0.9583333333333334,1.0,1.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r102_f02,1.7383648093555006,0.7142857142857143,1.1995483213103246,0.6,0.7125219333324632,0.9047619047619048,0.7916666666666666,0.8,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r102_f03,1.379039992311118,0.7142857142857143,1.0761121344045894,0.7777777777777778,0.751736259874764,0.9512195121951219,0.7916666666666666,0.775,1.0,1.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r102_f04,1.628612194006022,0.7142857142857143,1.1309755531033883,0.6666666666666666,0.7608068930305267,0.927710843373494,0.875,0.875,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r102_f05,1.4486505088873771,0.5,0.961800700633515,0.8181818181818182,0.7081544251017156,0.927710843373494,0.20833333333333334,0.725,0.375,1.0,1.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r103_f01,1.661387232226194,0.6,1.2037681111399743,0.5384615384615384,0.7325587436735553,0.9047619047619048,0.9166666666666666,0.825,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r103_f02,1.7620400759073533,0.6,1.1815740777285875,0.48148148148148145,0.7333230989521342,0.927710843373494,0.9583333333333334,0.875,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r103_f03,1.5872906335503858,0.6,1.2075837873338109,0.5384615384615384,0.7166891654694862,0.8823529411764706,0.875,0.925,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r103_f04,1.680764984684677,0.6551724137931034,1.1362053506134184,0.5094339622641509,0.7448784420225493,0.7777777777777778,0.7916666666666666,0.85,1.0,1.0,1.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r103_f05,1.5902540678241313,0.8461538461538461,1.0657347722138464,0.9512195121951219,0.7737573956506459,0.927710843373494,0.7083333333333334,0.675,0.9166666666666666,1.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r104_f01,1.716432080198369,0.5483870967741935,1.1592199767171623,0.6326530612244898,0.7177447551016336,0.9047619047619048,0.875,0.975,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r104_f02,1.6274335483718978,0.5483870967741935,1.1820992500300864,0.5384615384615384,0.7136689899115772,0.8823529411764706,0.9583333333333334,0.875,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r104_f03,1.555675281298783,0.8461538461538461,1.0285923412881495,0.9047619047619048,0.7226046143707127,0.9512195121951219,0.5416666666666666,0.6,0.8333333333333334,1.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r104_f04,1.5643849774554923,0.7142857142857143,1.0438207665164334,0.7391304347826086,0.7140273241023474,0.9753086419753086,0.7916666666666666,0.55,1.0,1.0,1.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r104_f05,1.6604533132477048,0.6551724137931034,1.2163111625047858,0.5686274509803921,0.7705682074575976,0.927710843373494,0.9583333333333334,0.9,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r105_f01,1.5786303439111922,0.6,1.0313336780414304,0.9047619047619048,0.7014769775824419,0.9512195121951219,0.625,0.6,0.9166666666666666,1.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r105_f02,1.6301292301437167,0.5483870967741935,1.0647252679761459,0.7021276595744681,0.7336017017693105,0.927710843373494,0.8333333333333334,0.725,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r105_f03,1.5536730848748104,0.5483870967741935,1.0047495373586428,0.9047619047619048,0.7149832646017822,1.0,0.8333333333333334,0.825,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r105_f04,1.5986920447316424,0.7142857142857143,1.1148537389337392,0.7777777777777778,0.7723572971926345,0.9753086419753086,0.9166666666666666,0.8,1.0,1.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r105_f05,1.577584827247345,0.8461538461538461,1.085476233512257,0.7777777777777778,0.765919573474835,0.9512195121951219,0.8333333333333334,0.825,1.0,1.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r106_f01,1.67186662589938,0.7777777777777778,1.0263696770631037,0.6326530612244898,0.7341588407018075,0.9512195121951219,0.8333333333333334,0.8,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r106_f02,1.6308827147037797,0.6551724137931034,1.16210701226187,0.6,0.7283427790137335,0.9512195121951219,0.9166666666666666,0.9,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r106_f03,1.7117628742352136,0.5483870967741935,1.291025781478746,0.48148148148148145,0.7775816493890246,0.8604651162790697,0.9583333333333334,0.875,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r106_f04,1.6033229817067551,0.5483870967741935,1.0522032074962737,0.8604651162790697,0.7495610653843219,0.9753086419753086,0.625,0.75,0.875,1.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r106_f05,1.5870394089199857,0.7777777777777778,1.071925858678597,0.8181818181818182,0.7460751556528324,0.9512195121951219,0.7916666666666666,0.7,0.9166666666666666,1.0,1.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r107_f01,1.552643009978725,0.7777777777777778,1.0064113389327425,0.8604651162790697,0.7066994098874516,0.927710843373494,0.5,0.7,0.7916666666666666,1.0,1.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r107_f02,1.596080594683866,0.6551724137931034,1.1033726832044697,0.5094339622641509,0.7241909895799841,0.8823529411764706,0.875,0.825,1.0,1.0,1.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r107_f03,1.5537614689620944,0.8461538461538461,1.0826430254059884,0.7777777777777778,0.7541900136302517,1.0,0.75,0.55,1.0,1.0,1.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r107_f04,1.7231882482491117,0.6,1.1006655157566556,0.7777777777777778,0.7903234453085345,0.927710843373494,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r107_f05,1.5609982177102015,0.8461538461538461,1.0805813374645048,0.7021276595744681,0.7027517576274886,0.9512195121951219,0.75,0.85,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r108_f01,1.643028277181245,0.6,1.0625891880238325,0.6326530612244898,0.7151690637178877,1.0,0.8333333333333334,0.8,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r108_f02,1.661630485249021,0.6551724137931034,1.1419913208631702,0.6666666666666666,0.7348258481285372,0.9512195121951219,0.7916666666666666,0.725,1.0,0.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r108_f03,1.639547045887663,0.5,1.0685081764838011,0.5686274509803921,0.761428009574131,0.9047619047619048,0.7916666666666666,0.625,1.0,1.0,1.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r108_f04,1.5454350308648703,0.7142857142857143,0.9485649675032792,0.9047619047619048,0.7155701578808679,0.927710843373494,0.4583333333333333,0.85,0.7916666666666666,1.0,0.0,0.0,0.0,0.0
cov_then_misfit_B40,w85__r108_f05,1.569947989049054,0.7777777777777778,1.0630409578175415,0.8181818181818182,0.7220510738460295,0.9512195121951219,0.5416666666666666,0.775,1.0,1.0,0.0,0.0,0.0,0.0
