run_id,repeat,fold,model,feature,standardized_coefficient
w85__r05_f05,5,5,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.400991780030632
w85__r05_f05,5,5,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.7401410988224565
w85__r06_f01,6,1,4d_only,P,2.449697757493254
w85__r06_f01,6,1,4d_only,VX,-1.5572659259194888
w85__r06_f01,6,1,4d_only,LS,-2.241967393472615
w85__r06_f01,6,1,4d_only,ST,-0.17497919334997436
w85__r06_f01,6,1,width_dynamics_only,width_gain_20_um,-0.46699854747179853
w85__r06_f01,6,1,width_dynamics_only,width_gain_40_um,0.462303354384816
w85__r06_f01,6,1,width_dynamics_only,time_to_50pct_max_width_tau,0.33719658896304766
w85__r06_f01,6,1,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.6239084568906912
w85__r06_f01,6,1,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.5721505666673845
w85__r06_f01,6,1,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.3945103250773665
w85__r06_f01,6,1,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.3024456430378296
w85__r06_f01,6,1,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.03103354527831269
w85__r06_f01,6,1,4d_plus_width_dynamics,P,2.502247958792729
w85__r06_f01,6,1,4d_plus_width_dynamics,VX,-1.8011267191088243
w85__r06_f01,6,1,4d_plus_width_dynamics,LS,-2.558854333542974
w85__r06_f01,6,1,4d_plus_width_dynamics,ST,-0.0010544965227821
w85__r06_f01,6,1,4d_plus_width_dynamics,width_gain_20_um,0.08216066014043925
w85__r06_f01,6,1,4d_plus_width_dynamics,width_gain_40_um,0.7447851622456229
w85__r06_f01,6,1,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.5798620624603406
w85__r06_f01,6,1,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.18206153137849088
w85__r06_f01,6,1,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.28479427458065026
w85__r06_f01,6,1,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.4386777769762578
w85__r06_f01,6,1,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.6097397497196502
w85__r06_f01,6,1,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.0079836307736827
w85__r06_f02,6,2,4d_only,P,2.6808382277867686
w85__r06_f02,6,2,4d_only,VX,-1.3232553378271525
w85__r06_f02,6,2,4d_only,LS,-2.1689024612924133
w85__r06_f02,6,2,4d_only,ST,-0.2674695525253944
w85__r06_f02,6,2,width_dynamics_only,width_gain_20_um,-0.47658832532335044
w85__r06_f02,6,2,width_dynamics_only,width_gain_40_um,0.4043718579354433
w85__r06_f02,6,2,width_dynamics_only,time_to_50pct_max_width_tau,0.34425047024175376
w85__r06_f02,6,2,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.7111993844917595
w85__r06_f02,6,2,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.6721657151255912
w85__r06_f02,6,2,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.5576850587192563
w85__r06_f02,6,2,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.5399890298889296
w85__r06_f02,6,2,width_dynamics_only,robust_time_of_max_dWdt_tau,0.018856420263026884
w85__r06_f02,6,2,4d_plus_width_dynamics,P,2.7358912695565984
w85__r06_f02,6,2,4d_plus_width_dynamics,VX,-1.3343734534071403
w85__r06_f02,6,2,4d_plus_width_dynamics,LS,-2.4451678903251204
w85__r06_f02,6,2,4d_plus_width_dynamics,ST,-0.20074936308748864
w85__r06_f02,6,2,4d_plus_width_dynamics,width_gain_20_um,0.11829999850301834
w85__r06_f02,6,2,4d_plus_width_dynamics,width_gain_40_um,0.5817289512257605
w85__r06_f02,6,2,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.5204205487962497
w85__r06_f02,6,2,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.31370557215340417
w85__r06_f02,6,2,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.09044585657556578
w85__r06_f02,6,2,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.399816936696023
w85__r06_f02,6,2,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.4039347674265463
w85__r06_f02,6,2,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,0.08591966996682741
w85__r06_f03,6,3,4d_only,P,2.69537299802672
w85__r06_f03,6,3,4d_only,VX,-1.490681861743937
w85__r06_f03,6,3,4d_only,LS,-2.060781326343406
w85__r06_f03,6,3,4d_only,ST,-0.07304129767947426
w85__r06_f03,6,3,width_dynamics_only,width_gain_20_um,-0.412243267175318
w85__r06_f03,6,3,width_dynamics_only,width_gain_40_um,0.6172665804583746
w85__r06_f03,6,3,width_dynamics_only,time_to_50pct_max_width_tau,0.04479055383619843
w85__r06_f03,6,3,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.6444477530012739
w85__r06_f03,6,3,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.3316363189592422
w85__r06_f03,6,3,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.347008213304204
w85__r06_f03,6,3,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.4390731700710924
w85__r06_f03,6,3,width_dynamics_only,robust_time_of_max_dWdt_tau,0.01998219932155203
w85__r06_f03,6,3,4d_plus_width_dynamics,P,2.5114944929444003
w85__r06_f03,6,3,4d_plus_width_dynamics,VX,-1.5279439726724595
w85__r06_f03,6,3,4d_plus_width_dynamics,LS,-2.6246660948704674
w85__r06_f03,6,3,4d_plus_width_dynamics,ST,0.07037602675879817
w85__r06_f03,6,3,4d_plus_width_dynamics,width_gain_20_um,0.1828444289379971
w85__r06_f03,6,3,4d_plus_width_dynamics,width_gain_40_um,0.8915622849324772
w85__r06_f03,6,3,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.5386244763538364
w85__r06_f03,6,3,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.15237797384890467
w85__r06_f03,6,3,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.4814849562024094
w85__r06_f03,6,3,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.23762027718088044
w85__r06_f03,6,3,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.6144550363053713
w85__r06_f03,6,3,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,0.0006218722407037515
w85__r06_f04,6,4,4d_only,P,2.723080609155032
w85__r06_f04,6,4,4d_only,VX,-1.531755339515516
w85__r06_f04,6,4,4d_only,LS,-2.119542231442632
w85__r06_f04,6,4,4d_only,ST,-0.2464135078039102
w85__r06_f04,6,4,width_dynamics_only,width_gain_20_um,-0.6835709062793481
w85__r06_f04,6,4,width_dynamics_only,width_gain_40_um,0.6450607285399221
w85__r06_f04,6,4,width_dynamics_only,time_to_50pct_max_width_tau,0.34586785619195876
w85__r06_f04,6,4,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.5691866862676314
w85__r06_f04,6,4,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.5453298461430223
w85__r06_f04,6,4,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.4684045467236661
w85__r06_f04,6,4,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.4145217325171591
w85__r06_f04,6,4,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.40102882073036006
w85__r06_f04,6,4,4d_plus_width_dynamics,P,2.6066415031476495
w85__r06_f04,6,4,4d_plus_width_dynamics,VX,-1.5323464443739732
w85__r06_f04,6,4,4d_plus_width_dynamics,LS,-2.55603667819394
w85__r06_f04,6,4,4d_plus_width_dynamics,ST,-0.14787622606048925
w85__r06_f04,6,4,4d_plus_width_dynamics,width_gain_20_um,0.2079053792507747
w85__r06_f04,6,4,4d_plus_width_dynamics,width_gain_40_um,0.7627655454138685
w85__r06_f04,6,4,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.290543162795757
w85__r06_f04,6,4,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.00950922890309025
w85__r06_f04,6,4,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.14977149482873026
w85__r06_f04,6,4,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.3477780784952392
w85__r06_f04,6,4,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.434403371175399
w85__r06_f04,6,4,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.4472232086212925
w85__r06_f05,6,5,4d_only,P,2.5508597987521666
w85__r06_f05,6,5,4d_only,VX,-1.4940901067308994
w85__r06_f05,6,5,4d_only,LS,-2.0684428589695836
w85__r06_f05,6,5,4d_only,ST,-0.12422656599300427
w85__r06_f05,6,5,width_dynamics_only,width_gain_20_um,-0.8110971364608898
w85__r06_f05,6,5,width_dynamics_only,width_gain_40_um,0.7461921414578503
w85__r06_f05,6,5,width_dynamics_only,time_to_50pct_max_width_tau,0.4329373666431758
w85__r06_f05,6,5,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.6492510735555734
w85__r06_f05,6,5,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.5909562579945788
w85__r06_f05,6,5,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.44785809910895175
w85__r06_f05,6,5,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.46119290169797567
w85__r06_f05,6,5,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.29599199590510605
w85__r06_f05,6,5,4d_plus_width_dynamics,P,2.480922395526321
w85__r06_f05,6,5,4d_plus_width_dynamics,VX,-1.4298369586873605
w85__r06_f05,6,5,4d_plus_width_dynamics,LS,-2.382434556698038
w85__r06_f05,6,5,4d_plus_width_dynamics,ST,-0.06052606313075425
w85__r06_f05,6,5,4d_plus_width_dynamics,width_gain_20_um,-0.15993608441774596
w85__r06_f05,6,5,4d_plus_width_dynamics,width_gain_40_um,0.7747233915435996
w85__r06_f05,6,5,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.24218197843731543
w85__r06_f05,6,5,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.33852288712458506
w85__r06_f05,6,5,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.2463928916713593
w85__r06_f05,6,5,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.19449708793146425
w85__r06_f05,6,5,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.6121834405116593
w85__r06_f05,6,5,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.07552874726933669
w85__r07_f01,7,1,4d_only,P,2.449362473659118
w85__r07_f01,7,1,4d_only,VX,-1.4999729503898145
w85__r07_f01,7,1,4d_only,LS,-2.149439434028836
w85__r07_f01,7,1,4d_only,ST,-0.08701890039983798
w85__r07_f01,7,1,width_dynamics_only,width_gain_20_um,-0.6428621745396964
w85__r07_f01,7,1,width_dynamics_only,width_gain_40_um,0.7092246568068811
w85__r07_f01,7,1,width_dynamics_only,time_to_50pct_max_width_tau,0.0536397088159302
w85__r07_f01,7,1,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.6952764772516828
w85__r07_f01,7,1,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.5519562042105602
w85__r07_f01,7,1,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.38986365094630987
w85__r07_f01,7,1,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.3045336596108898
w85__r07_f01,7,1,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.4426817350614396
w85__r07_f01,7,1,4d_plus_width_dynamics,P,2.453069999219184
w85__r07_f01,7,1,4d_plus_width_dynamics,VX,-1.5572655644782056
w85__r07_f01,7,1,4d_plus_width_dynamics,LS,-2.4796675792394884
w85__r07_f01,7,1,4d_plus_width_dynamics,ST,0.023984646501137494
w85__r07_f01,7,1,4d_plus_width_dynamics,width_gain_20_um,-0.04650430239232522
w85__r07_f01,7,1,4d_plus_width_dynamics,width_gain_40_um,0.8344033534413311
w85__r07_f01,7,1,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.5756712001338697
w85__r07_f01,7,1,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.24167314114013105
w85__r07_f01,7,1,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.48105068159700903
w85__r07_f01,7,1,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.3503630664429953
w85__r07_f01,7,1,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.6354170108656361
w85__r07_f01,7,1,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.04704457912187534
w85__r07_f02,7,2,4d_only,P,2.802483829790331
w85__r07_f02,7,2,4d_only,VX,-1.4118919204251466
w85__r07_f02,7,2,4d_only,LS,-2.204724776512229
w85__r07_f02,7,2,4d_only,ST,-0.4305190961200852
w85__r07_f02,7,2,width_dynamics_only,width_gain_20_um,-0.6143564023275667
w85__r07_f02,7,2,width_dynamics_only,width_gain_40_um,0.6827727643450627
w85__r07_f02,7,2,width_dynamics_only,time_to_50pct_max_width_tau,0.23230340202630487
w85__r07_f02,7,2,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.5525808492474771
w85__r07_f02,7,2,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.43406243790664967
w85__r07_f02,7,2,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.3471215659005378
w85__r07_f02,7,2,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.562824861755629
w85__r07_f02,7,2,width_dynamics_only,robust_time_of_max_dWdt_tau,0.044803353832547924
w85__r07_f02,7,2,4d_plus_width_dynamics,P,2.832442144903276
w85__r07_f02,7,2,4d_plus_width_dynamics,VX,-1.430444676316844
w85__r07_f02,7,2,4d_plus_width_dynamics,LS,-2.5348763306469837
w85__r07_f02,7,2,4d_plus_width_dynamics,ST,-0.2988177143259853
w85__r07_f02,7,2,4d_plus_width_dynamics,width_gain_20_um,0.11670758516600543
w85__r07_f02,7,2,4d_plus_width_dynamics,width_gain_40_um,0.7190050509091911
w85__r07_f02,7,2,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.4434205508741688
w85__r07_f02,7,2,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.11966195333677362
w85__r07_f02,7,2,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.1264859712964054
w85__r07_f02,7,2,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.4867982504364128
w85__r07_f02,7,2,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.2753402623749287
w85__r07_f02,7,2,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,0.04918139351246791
w85__r07_f03,7,3,4d_only,P,2.548534812827084
w85__r07_f03,7,3,4d_only,VX,-1.408162015825849
w85__r07_f03,7,3,4d_only,LS,-2.0717343024792925
w85__r07_f03,7,3,4d_only,ST,-0.07650874490035789
w85__r07_f03,7,3,width_dynamics_only,width_gain_20_um,-0.4928566960711252
w85__r07_f03,7,3,width_dynamics_only,width_gain_40_um,0.39021496439831116
w85__r07_f03,7,3,width_dynamics_only,time_to_50pct_max_width_tau,0.4670463578338544
w85__r07_f03,7,3,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-1.1573963613932405
w85__r07_f03,7,3,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.5760149953157842
w85__r07_f03,7,3,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.7041734277269084
w85__r07_f03,7,3,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.7631702979769459
w85__r07_f03,7,3,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.24549059842295468
w85__r07_f03,7,3,4d_plus_width_dynamics,P,2.634189195538208
w85__r07_f03,7,3,4d_plus_width_dynamics,VX,-1.0840393632459013
w85__r07_f03,7,3,4d_plus_width_dynamics,LS,-2.204638933462366
w85__r07_f03,7,3,4d_plus_width_dynamics,ST,0.011332553859915622
w85__r07_f03,7,3,4d_plus_width_dynamics,width_gain_20_um,-0.04985376856138215
w85__r07_f03,7,3,4d_plus_width_dynamics,width_gain_40_um,0.6242963676624619
w85__r07_f03,7,3,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.13777408608649683
w85__r07_f03,7,3,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-1.125970620950695
w85__r07_f03,7,3,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.053082918225216685
w85__r07_f03,7,3,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.07475182077040766
w85__r07_f03,7,3,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.9360675341509331
w85__r07_f03,7,3,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.1658055956703629
w85__r07_f04,7,4,4d_only,P,2.6353128426784065
w85__r07_f04,7,4,4d_only,VX,-1.5495479156883971
w85__r07_f04,7,4,4d_only,LS,-2.0135018139729914
w85__r07_f04,7,4,4d_only,ST,-0.17392373901416755
w85__r07_f04,7,4,width_dynamics_only,width_gain_20_um,-0.5538672237331979
w85__r07_f04,7,4,width_dynamics_only,width_gain_40_um,0.5665453640968602
w85__r07_f04,7,4,width_dynamics_only,time_to_50pct_max_width_tau,0.30853755597527144
w85__r07_f04,7,4,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.49213424346449003
w85__r07_f04,7,4,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.46447388601898876
w85__r07_f04,7,4,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.40857144599787293
w85__r07_f04,7,4,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.295460895560361
w85__r07_f04,7,4,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.22966059658520244
w85__r07_f04,7,4,4d_plus_width_dynamics,P,2.5519275732630704
w85__r07_f04,7,4,4d_plus_width_dynamics,VX,-1.6138974214289272
w85__r07_f04,7,4,4d_plus_width_dynamics,LS,-2.4149218624485083
w85__r07_f04,7,4,4d_plus_width_dynamics,ST,-0.02804589642237603
w85__r07_f04,7,4,4d_plus_width_dynamics,width_gain_20_um,0.019140807382699885
w85__r07_f04,7,4,4d_plus_width_dynamics,width_gain_40_um,0.7660467489966796
w85__r07_f04,7,4,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.6034915113669653
w85__r07_f04,7,4,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.15132625146472126
w85__r07_f04,7,4,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.3469820947330693
w85__r07_f04,7,4,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.24585502614228455
w85__r07_f04,7,4,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.46464631574229415
w85__r07_f04,7,4,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.06736598605246864
w85__r07_f05,7,5,4d_only,P,2.700251309156345
w85__r07_f05,7,5,4d_only,VX,-1.5383696305712686
w85__r07_f05,7,5,4d_only,LS,-2.2101113576281968
w85__r07_f05,7,5,4d_only,ST,-0.09792137213816748
w85__r07_f05,7,5,width_dynamics_only,width_gain_20_um,-0.5693624914766469
w85__r07_f05,7,5,width_dynamics_only,width_gain_40_um,0.5080824055626069
w85__r07_f05,7,5,width_dynamics_only,time_to_50pct_max_width_tau,0.4136694841226681
w85__r07_f05,7,5,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.37537033325969227
w85__r07_f05,7,5,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.6644360895502341
w85__r07_f05,7,5,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.4478473075577615
w85__r07_f05,7,5,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.2140198187864292
w85__r07_f05,7,5,width_dynamics_only,robust_time_of_max_dWdt_tau,0.02064214372139245
w85__r07_f05,7,5,4d_plus_width_dynamics,P,2.5316106870736528
w85__r07_f05,7,5,4d_plus_width_dynamics,VX,-1.5282739401515333
w85__r07_f05,7,5,4d_plus_width_dynamics,LS,-2.6951009657946394
w85__r07_f05,7,5,4d_plus_width_dynamics,ST,0.014494462371973766
w85__r07_f05,7,5,4d_plus_width_dynamics,width_gain_20_um,0.2705751302147352
w85__r07_f05,7,5,4d_plus_width_dynamics,width_gain_40_um,0.7166879940057016
w85__r07_f05,7,5,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.2081371645175348
w85__r07_f05,7,5,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,0.1136380644048732
w85__r07_f05,7,5,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.08984662666387418
w85__r07_f05,7,5,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.2902157203295584
w85__r07_f05,7,5,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.3135162628496885
w85__r07_f05,7,5,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.3854168392140879
w85__r08_f01,8,1,4d_only,P,2.3360009216580617
w85__r08_f01,8,1,4d_only,VX,-1.3646030640179805
w85__r08_f01,8,1,4d_only,LS,-2.3700930851298403
w85__r08_f01,8,1,4d_only,ST,0.06206776668386909
w85__r08_f01,8,1,width_dynamics_only,width_gain_20_um,-0.5016753735974727
w85__r08_f01,8,1,width_dynamics_only,width_gain_40_um,0.25143071069109585
w85__r08_f01,8,1,width_dynamics_only,time_to_50pct_max_width_tau,0.5718382364650999
w85__r08_f01,8,1,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.8060901597856586
w85__r08_f01,8,1,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-1.0003183814177359
w85__r08_f01,8,1,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.5695110915637522
w85__r08_f01,8,1,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.3123502573114627
w85__r08_f01,8,1,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.5096161491826598
w85__r08_f01,8,1,4d_plus_width_dynamics,P,2.3074562270701446
w85__r08_f01,8,1,4d_plus_width_dynamics,VX,-1.5440146545068767
w85__r08_f01,8,1,4d_plus_width_dynamics,LS,-2.6065563085110024
w85__r08_f01,8,1,4d_plus_width_dynamics,ST,0.10816369502468412
w85__r08_f01,8,1,4d_plus_width_dynamics,width_gain_20_um,-0.05824193413180739
w85__r08_f01,8,1,4d_plus_width_dynamics,width_gain_40_um,0.6889233782787293
w85__r08_f01,8,1,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.4477034113046886
w85__r08_f01,8,1,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.3812516845656068
w85__r08_f01,8,1,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,-0.24310051945003494
w85__r08_f01,8,1,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.14069239186213991
w85__r08_f01,8,1,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.4661944992893458
w85__r08_f01,8,1,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.5061814253028974
w85__r08_f02,8,2,4d_only,P,2.575754658230784
w85__r08_f02,8,2,4d_only,VX,-1.4324525900599492
w85__r08_f02,8,2,4d_only,LS,-2.1713927211627633
w85__r08_f02,8,2,4d_only,ST,-0.17304907580868034
w85__r08_f02,8,2,width_dynamics_only,width_gain_20_um,-0.335339249393988
w85__r08_f02,8,2,width_dynamics_only,width_gain_40_um,0.3117370289457018
w85__r08_f02,8,2,width_dynamics_only,time_to_50pct_max_width_tau,0.14958351475757492
w85__r08_f02,8,2,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.6825010623376339
w85__r08_f02,8,2,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.2558103758203088
w85__r08_f02,8,2,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.30443398263862226
w85__r08_f02,8,2,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.3112668574075506
w85__r08_f02,8,2,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.12896350087099576
w85__r08_f02,8,2,4d_plus_width_dynamics,P,2.4742406324577653
w85__r08_f02,8,2,4d_plus_width_dynamics,VX,-1.5268180695729945
w85__r08_f02,8,2,4d_plus_width_dynamics,LS,-2.613939812139294
w85__r08_f02,8,2,4d_plus_width_dynamics,ST,-0.07935281734907336
w85__r08_f02,8,2,4d_plus_width_dynamics,width_gain_20_um,0.18320821111970154
w85__r08_f02,8,2,4d_plus_width_dynamics,width_gain_40_um,0.6644204206642284
w85__r08_f02,8,2,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.5356656954905267
w85__r08_f02,8,2,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.28618279066591223
w85__r08_f02,8,2,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.43903011611960296
w85__r08_f02,8,2,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.2666427453544666
w85__r08_f02,8,2,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.6302772639458848
w85__r08_f02,8,2,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.027496594198051713
w85__r08_f03,8,3,4d_only,P,2.7287071010510826
w85__r08_f03,8,3,4d_only,VX,-1.5186102605075087
w85__r08_f03,8,3,4d_only,LS,-2.2172701622932722
w85__r08_f03,8,3,4d_only,ST,-0.2231412142900639
w85__r08_f03,8,3,width_dynamics_only,width_gain_20_um,-0.5673614651603253
w85__r08_f03,8,3,width_dynamics_only,width_gain_40_um,0.7688426268794443
w85__r08_f03,8,3,width_dynamics_only,time_to_50pct_max_width_tau,0.23774218093048252
w85__r08_f03,8,3,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.6721178397580961
w85__r08_f03,8,3,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.42933281845507815
w85__r08_f03,8,3,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.3723030816013398
w85__r08_f03,8,3,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.5008754084807328
w85__r08_f03,8,3,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.024139245719119257
w85__r08_f03,8,3,4d_plus_width_dynamics,P,2.782935164746701
w85__r08_f03,8,3,4d_plus_width_dynamics,VX,-1.6864512058907244
w85__r08_f03,8,3,4d_plus_width_dynamics,LS,-2.469496459917757
w85__r08_f03,8,3,4d_plus_width_dynamics,ST,-0.12377074135602391
w85__r08_f03,8,3,4d_plus_width_dynamics,width_gain_20_um,0.0858696844908979
w85__r08_f03,8,3,4d_plus_width_dynamics,width_gain_40_um,0.8138033628530532
w85__r08_f03,8,3,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.39838907120915124
w85__r08_f03,8,3,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.040970570571696764
w85__r08_f03,8,3,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.24063529790756835
w85__r08_f03,8,3,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.4751140993789322
w85__r08_f03,8,3,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.61164310139978
w85__r08_f03,8,3,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,0.09593480085732138
