benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_shortlist_fraction_actual,acquisition_selected_shortlist_position,acquisition_selected_gated_score,acquisition_requested_shortlist_size,acquisition_current_aggregate_uncertainty,acquisition_reference_set,acquisition_fantasy_refit,acquisition_selected_pool_index_check,acquisition_selected_p_plus,acquisition_selected_u_plus,acquisition_selected_u_minus,acquisition_selected_expected_future_uncertainty,acquisition_selected_expected_uncertainty_reduction
ackley,expected_feasibility,4,27,38,39,2781,2.3077614446010966,False,False,False,2750,2.384915589142138,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,28,39,40,2596,0.09613374361624061,True,True,True,2569,2.3546728734825972,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,29,40,41,3042,0.2530855895751376,False,True,True,3007,2.4081353758217827,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,30,41,42,3069,1.5114708112572668,False,False,False,3033,2.6741188067889134,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,31,42,43,178,1.3092910110760823,False,False,False,176,2.564182231341343,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,32,43,44,806,1.6842085180398545,False,False,False,795,2.412997460804426,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,33,44,45,1926,2.6747283792384486,False,False,False,1902,2.3259779220750647,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,34,45,46,1027,1.355228990934986,False,False,False,1011,2.243062966599847,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,35,46,47,2603,1.7100925406624707,False,False,False,2571,2.2693750188543795,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,36,47,48,703,3.591013831327894,False,False,False,693,2.169508476398926,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,37,48,49,2998,0.2625430161482605,False,True,True,2957,2.053362293517329,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,38,49,50,357,1.3472759850781681,False,False,False,351,1.8509146285506954,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,39,50,51,2587,2.0379917545326496,False,False,False,2554,1.7917969454675362,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,40,51,52,364,1.8820864086625182,False,False,False,357,1.7434340598889735,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,41,52,53,3861,1.284405953542601,False,False,False,3810,1.7425814055617914,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,42,53,54,3018,0.33378362858540633,False,True,True,2973,1.7114352571159759,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,43,54,55,148,0.2130479521423556,False,True,True,146,1.682033878100708,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,44,55,56,3227,1.2721305825860885,False,False,False,3178,1.6935447491708915,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,45,56,57,2890,1.8556673712515668,False,False,False,2845,1.690279132672374,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,46,57,58,3505,0.19305455190210452,False,True,True,3452,1.812020523406659,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,47,58,59,1639,2.817097748097444,False,False,False,1613,1.9274990519424127,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,48,59,60,1930,3.071245152225261,False,False,False,1899,1.780525648711502,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,49,60,61,862,1.6754489750347599,False,False,False,844,1.7208578257538756,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,50,61,62,1225,1.1853902353826875,False,False,False,1203,1.6351433428999351,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,51,62,63,1990,3.1331398550022627,False,False,False,1956,1.616862192857734,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,52,63,64,1476,3.1649303650794423,False,False,False,1450,1.5542986248635875,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,53,64,65,2246,1.3528594332262305,False,False,False,2208,1.4648538557599058,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,54,65,66,101,0.10507561841721369,True,True,True,100,1.3933016756969139,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,55,66,67,2053,1.9750309822847338,False,False,False,2015,1.4394444459352667,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,56,67,68,2045,0.49029706111983096,False,False,True,2007,1.3808177535631476,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,57,68,69,1335,0.12071040951519052,True,True,True,1309,1.3544254973611924,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,58,69,70,2410,1.6510004959261728,False,False,False,2365,1.3290820006034187,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,59,70,71,2519,2.595315588902439,False,False,False,2472,1.2827550416560596,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,60,71,72,2779,1.2508622532981875,False,False,False,2724,1.2440585146088385,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,61,72,73,3364,1.4738994547957436,False,False,False,3298,1.2685153195009728,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,62,73,74,1311,3.321656086844312,False,False,False,1285,1.2412953535559934,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,63,74,75,2058,2.240334705119615,False,False,False,2016,1.2177874922335832,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,64,75,76,2568,1.172065236736687,False,False,False,2518,1.2623270676458036,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,65,76,77,3875,2.5092569121400867,False,False,False,3800,1.243195194832609,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,66,77,78,623,0.6536352285815443,False,False,False,609,1.1888609849983525,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,67,78,79,1019,1.0370490807020047,False,False,False,996,1.183098636376065,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,68,79,80,443,2.236113617874093,False,False,False,431,1.2638033310500463,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,1,12,13,2904,3.1269071435549876,False,False,False,2895,1.0,null,null,0.25,1.0,1.0,1.8690961363130978,0.8985007062245776,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,2,13,14,2925,3.329912701095557,False,False,False,2915,0.9956676245360938,null,null,0.25,0.9987958395851613,0.9862829793888915,1.8363242015064578,0.733203750806086,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,3,14,15,1509,2.7282070372227043,False,False,False,1505,0.985268842535417,null,null,0.25,0.9803584567138893,1.0,1.752219356707093,0.743069571757521,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,4,15,16,3627,3.7058916595433384,False,False,False,3613,0.9934508476995209,null,null,0.25,0.9912677969326945,1.0,1.8039387106201394,0.7182752334747265,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,5,16,17,2351,2.671581092789669,False,False,False,2344,0.9835146984022248,null,null,0.25,0.9780195978696331,1.0,1.782689293792054,0.6824794675024638,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,6,17,18,2183,3.256634836082201,False,False,False,2177,0.9876638044050473,null,null,0.25,0.9835517392067298,1.0,1.805530666082946,0.6583267743766278,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,7,18,19,252,3.0034430170841286,False,False,False,252,0.9899677120960081,null,null,0.25,1.0,0.9598708483840324,1.8338642652718387,0.6180476760870776,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,8,19,20,982,2.0078428637615637,False,False,False,977,0.9886989814991796,null,null,0.25,0.9974073909098724,0.962573753267101,1.8123653330411025,0.6197209358327586,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,9,20,21,1653,2.8769909573233203,False,False,False,1646,0.9857691576101818,null,null,0.25,0.9810255434802424,1.0,1.702599693296502,0.5911613326151388,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,10,21,22,3350,2.701338976671277,False,False,False,3331,0.9852786048136855,null,null,0.25,1.0,0.941114419254742,1.8011407658951752,0.5487945639281828,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,11,22,23,3291,3.0235374624160336,False,False,False,3272,0.9751909716080522,null,null,0.25,1.0,0.900763886432209,1.785452484393923,0.5262865772501816,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,12,23,24,2101,2.6813137841725645,False,False,False,2092,0.9628737067385728,null,null,0.25,0.9658458726618374,0.9539572089687788,1.6797169072703733,0.5559584182709063,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,13,24,25,2776,1.4392694000089055,False,False,False,2761,0.9631808445014045,null,null,0.25,0.9915548424465828,0.8780588506658695,1.6420297281030871,0.5136214497585584,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,14,25,26,3338,0.069528259698588,True,True,True,3316,0.9803405304566657,null,null,0.25,0.9832343543235672,0.9716590588559612,1.6731153372726961,0.5658327117080968,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,15,26,27,1331,1.298861494024564,False,False,False,1325,0.9838641370091424,null,null,0.25,1.0,0.9354565480365697,1.7683079785850448,0.5223129815312806,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,16,27,28,215,2.264171547826381,False,False,False,215,0.9793232367137549,null,null,0.25,0.98763043522091,0.9544016411922899,1.7510760497811404,0.532408375367992,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,17,28,29,648,0.6595765087937622,False,False,False,643,0.9841531249703097,null,null,0.25,0.9894056863650745,0.9683954407860151,1.7752267526526466,0.5132792085156426,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,18,29,30,2520,1.823859686553833,False,False,False,2503,0.992399263025144,null,null,0.25,0.9898656840335254,1.0,1.7702113353956968,0.5123332381865378,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,19,30,31,630,2.1230918526899387,False,False,False,626,0.9822695891398809,null,null,0.25,1.0,0.9290783565595235,1.794700948605489,0.4759845331499667,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,20,31,32,1132,2.1495517215721627,False,False,False,1123,0.9875631901631028,null,null,0.25,0.9972203857581247,0.9585916033780372,1.76913823883885,0.4903477368762299,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,21,32,33,1168,2.044477676917575,False,False,False,1158,0.9775372885588701,null,null,0.25,0.9946497312874536,0.9261999603731198,1.7591796227262413,0.47458370486819723,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,22,33,34,1055,1.763809096613567,False,False,False,1046,0.9804774160840718,null,null,0.25,1.0,0.9219096643362873,1.773092049209877,0.46011949390389073,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,23,34,35,1972,0.17216327738931447,True,True,True,1956,0.9959913782253604,null,null,0.25,1.0,0.9839655129014419,1.7290410911723573,0.4894871227330833,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,24,35,36,1603,1.8704001483308854,False,False,False,1589,0.9837377160418151,null,null,0.25,1.0,0.9349508641672607,1.758938110883745,0.4653373726625512,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,25,36,37,3638,0.12777414022662548,True,True,True,3603,0.9620261604540394,null,null,0.25,0.9718147238641092,0.9326604702238306,1.6695421179041263,0.4642557914404577,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,26,37,38,2877,1.8087998906115867,False,False,False,2850,0.9475012912990871,null,null,0.25,0.9947692458892421,0.8056974275286222,1.7005133865693078,0.4043006718101024,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,27,38,39,611,0.9587875878073486,False,False,False,607,0.9579172386261396,null,null,0.25,0.9796693460795914,0.8926609162657846,1.618069129440298,0.44536700308278854,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,28,39,40,355,0.6599920711924927,False,False,False,352,0.9536050311077843,null,null,0.25,0.9802833869288812,0.8735699636444935,1.6015169295201672,0.436351778463332,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,29,40,41,3817,2.3505017262506804,False,False,False,3777,0.9456112827241586,null,null,0.25,1.0,0.7824451308966345,1.625006621814819,0.39332035662028736,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,30,41,42,3101,1.1535405480104934,False,False,False,3068,0.9484666092898331,null,null,0.25,0.9787281307664569,0.8576820448599618,1.5249639361654037,0.42884910641654816,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,31,42,43,35,0.24632311157190934,False,True,True,35,0.9458357867318472,null,null,0.25,0.9681643907120894,0.8788499747911204,1.54198876450419,0.4388451315937038,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,32,43,44,2292,0.07210025736326209,True,True,True,2269,0.9616930505145911,null,null,0.25,0.9806822891904396,0.904725334487045,1.6351731754139556,0.42817798314728234,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,33,44,45,1241,2.5495686157325785,False,False,False,1226,0.9559377561966137,null,null,0.25,1.0,0.8237510247864549,1.7259781551710094,0.39198823650043685,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,34,45,46,37,0.40646631533443234,False,False,True,36,0.9631446373984462,null,null,0.25,0.9979982574469515,0.8585837772529308,1.6820835278228343,0.4075559948602819,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,35,46,47,2862,1.585703536971792,False,False,False,2830,0.9655234436901569,null,null,0.25,0.9907127473189393,0.8899555328038095,1.6797913819035886,0.42157693421068915,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,36,47,48,2810,0.410135573770086,False,False,True,2778,0.9693586052471382,null,null,0.25,0.9989439460558789,0.8806025828209161,1.6690114762207648,0.4173968320087304,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,37,48,49,934,1.5585501247607176,False,False,False,922,0.978296774687615,null,null,0.25,0.999332982709358,0.915188150622386,1.6654642099997905,0.40535670873501983,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,38,49,50,1900,3.216619472355916,False,False,False,1877,0.9673514655764744,null,null,0.25,0.9952328415880106,0.8837073375418657,1.6613266098662502,0.3922328894098893,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,39,50,51,3056,1.4392755265720716,False,False,False,3016,0.9847406245620056,null,null,0.25,0.9892650509498614,0.9711673453984382,1.5888058220147934,0.4286934896602174,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,40,51,52,337,1.5004144723264243,False,False,False,332,0.9740431100473547,null,null,0.25,0.9937101513307482,0.9150419861971736,1.5984088228430502,0.3939763771253122,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,41,52,53,165,1.4399881147860043,False,False,False,163,0.9806209012564325,null,null,0.25,0.9869489524938583,0.9616367475441553,1.5682031098576987,0.4128245522996745,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,42,53,54,1407,0.7400137301628273,False,False,False,1386,0.9829250321764177,null,null,0.25,0.9772333762352235,1.0,1.5460094497392087,0.42834297715352104,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,43,54,55,2096,2.221621615913488,False,False,False,2068,0.9828953999009027,null,null,0.25,0.9988173287633579,0.935129613313537,1.6288118080000538,0.38957114811250626,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,44,55,56,607,0.7125068321818873,False,False,False,598,0.9660019497369691,null,null,0.25,0.9881228494800741,0.8996392505076538,1.587669835529087,0.3756904219658932,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,45,56,57,3739,0.13277871623135695,True,True,True,3684,0.9632690127453621,null,null,0.25,0.9583369673546103,0.9780651489176176,1.5150972060122232,0.4063637747457738,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,46,57,58,244,0.2614119789606395,False,True,True,240,0.9642442383668527,null,null,0.25,0.969800338001455,0.9475759394630457,1.5634240074430057,0.39443906241808,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,47,58,59,3894,1.9903995339586373,False,False,False,3836,0.9517307555393331,null,null,0.25,0.9508768922639503,0.9542923453654811,1.5040021172243159,0.39706593302887433,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,48,59,60,2697,1.6051921824784934,False,False,False,2658,0.9507621945571347,null,null,0.25,1.0,0.8030487782285392,1.671271288895558,0.33791267645757844,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,49,60,61,3271,1.9765535982183025,False,False,False,3220,0.9680169412703714,null,null,0.25,0.9901804593542047,0.9015263870188717,1.5472557637595097,0.37642850473097406,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,50,61,62,2516,0.7862780723262102,False,False,False,2479,0.967147764700946,null,null,0.25,1.0,0.8685910588037838,1.58441408010046,0.3635470846676472,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,51,62,63,826,1.356415528414706,False,False,False,810,0.9652251990214658,null,null,0.25,1.0,0.8609007960858631,1.58848240533224,0.3605393264385521,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,52,63,64,3456,1.5984716939902572,False,False,False,3399,0.9576249584404295,null,null,0.25,0.9827460316438377,0.8822617388302049,1.562131848109061,0.3688938591349194,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,53,64,65,1960,0.3513364241505599,False,True,True,1930,0.9618794123617249,null,null,0.25,0.9903442323927267,0.8764849522687193,1.5968918524792692,0.36663448543660027,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,54,65,66,637,0.16024409818808572,True,True,True,623,0.9659549020218718,null,null,0.25,0.9885967291461857,0.89802942064893,1.5936306531830546,0.3750607973116228,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,55,66,67,3239,1.6316378252964299,False,False,False,3184,0.9619171768886065,null,null,0.25,0.9924398666770777,0.8703491075231925,1.6160336182668515,0.3541675149210999,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,56,67,68,271,1.6693820999794422,False,False,False,265,0.9551648075416664,null,null,0.25,0.9696222702961352,0.9117924192782599,1.5709127497843767,0.36989714708281013,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,57,68,69,3660,2.124302671411698,False,False,False,3596,0.953962949616795,null,null,0.25,1.0,0.8158517984671799,1.6675254760977314,0.3334832937777618,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,58,69,70,3227,0.9316435003008099,False,False,False,3171,0.962892120779686,null,null,0.25,0.9911779935794152,0.8780345023804985,1.6147653718973074,0.3570844737500029,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,59,70,71,1053,2.0898058645163466,False,False,False,1032,0.9431399564801864,null,null,0.25,1.0,0.7725598259207458,1.6478360452379988,0.3170520102998674,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,60,71,72,3854,0.6531525307551327,False,False,False,3784,0.9555742586739074,null,null,0.25,0.9801918418429312,0.881721509166836,1.5561394708734841,0.3584838614454065,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,61,72,73,2341,0.6513545342555247,False,False,False,2301,0.9545103566757634,null,null,0.25,0.9873379255448081,0.8560276500686291,1.5951130384802856,0.34873186684569435,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,62,73,74,1690,0.41516466460055845,False,False,True,1659,0.9543900752508699,null,null,0.25,1.0,0.8175603010034799,1.639156085160457,0.3341317486262106,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,63,74,75,3953,1.8528689791887647,False,False,False,3879,0.9538675844666279,null,null,0.25,0.9912043634714282,0.8418572474522271,1.6164031403623957,0.34335355098964826,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,64,75,76,2802,0.5636436550517878,False,False,True,2753,0.9565270867696654,null,null,0.25,0.9976085300974272,0.8332827567863798,1.6443676450333027,0.3400991396398771,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,65,76,77,860,0.10782578836180434,True,True,True,841,0.9473800235516356,null,null,0.25,0.9832256262560105,0.8398432154385113,1.6034283716910005,0.34258913373156596,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,66,77,78,2362,0.5094959453275987,False,False,True,2318,0.9634631675699274,null,null,0.25,1.0,0.8538526702797096,1.5973045318977621,0.34790636254620566,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,67,78,79,274,0.9261937255194894,False,False,False,267,0.9454582079487308,null,null,0.25,0.9757957517090957,0.8544455766676361,1.6035429170082072,0.3481313976361505,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,68,79,80,777,0.5300178870792003,False,False,True,758,0.9451984818246949,null,null,0.25,0.9890901199029172,0.8135235675900279,1.6340387188724144,0.33259962368156926,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,1,1,12,13,3530,2.7460623076755617,False,False,False,3518,0.9787468516723343,null,null,0.25,1.0,0.9149874066893374,1.8732536671001148,0.8160883551768309,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,1,2,13,14,134,3.2420885197254155,False,False,False,134,0.9988593116927581,null,null,0.25,1.0,0.9954372467710325,1.7753622266861762,0.7251724286891946,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,1,3,14,15,3512,1.7602916874802812,False,False,False,3499,0.9576291904661277,null,null,0.25,1.0,0.8305167618645107,1.496931549887444,0.6126321514530282,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,1,4,15,16,2472,2.8283316872887223,False,False,False,2460,0.9449939362430535,null,null,0.25,0.9356695629070879,0.9729670562509501,1.3443269678257392,0.7098389698280174,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,1,5,16,17,2100,2.7018552437707655,False,False,False,2090,0.961574218183008,null,null,0.25,1.0,0.8462968727320319,1.6231636209472002,0.6234003592524102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,1,6,17,18,1702,2.3374961336475852,False,False,False,1697,0.9558336841883756,null,null,0.25,0.9693694927106871,0.9152262586214407,1.3935255793970882,0.6704371612731518,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,1,7,18,19,249,3.399101958375393,False,False,False,248,0.9647019492028021,null,null,0.25,0.9560615782307781,0.9906230621188737,1.423523952854672,0.6897470723839919,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,1,8,19,20,1288,1.3351704762749375,False,False,False,1282,0.9923106324651119,null,null,0.25,1.0,0.9692425298604475,1.5041874712566252,0.5865465940348242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,1,9,20,21,3963,2.431110749175959,False,False,False,3943,0.9615363526134704,null,null,0.25,1.0,0.8461454104538814,1.510944793603516,0.5178819747046841,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,1,10,21,22,193,1.9750453846887783,False,False,False,192,0.9514261802095098,null,null,0.25,1.0,0.805704720838039,1.456166100042336,0.4953238143569283,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
