simulation_id,analysis_domain,candidate_id,value,unit,available,event_position_s,any_keyhole,record_type,sensitivity_type,availability_count,availability_fraction,median_value,roc_auc_any_keyhole,pr_auc_any_keyhole,prevalence,positive_count,negative_count,minimum_width_guard_um,invalid_ratio_row_count
sim_00071,adaptive_active_interior,G2,66.734865,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00071,adaptive_active_interior,R2,0.31687085400095316,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00071,adaptive_active_interior,G3,66.68789,um,True,0.35832914870388544,False,simulation,analysis_domain,,,,,,,,,,
sim_00071,adaptive_active_interior,G4,66.74246,um,True,0.35605189496437006,False,simulation,analysis_domain,,,,,,,,,,
sim_00071,adaptive_active_interior,R3,0.3150500626671479,dimensionless,True,0.3254663298454324,False,simulation,analysis_domain,,,,,,,,,,
sim_00071,common_interior,G2,66.78946350000001,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00071,common_interior,R2,0.31617080759530475,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00071,common_interior,G3,66.74627000000001,um,True,0.3995855351557128,False,simulation,analysis_domain,,,,,,,,,,
sim_00071,common_interior,G4,66.79818,um,True,0.39585702688149793,False,simulation,analysis_domain,,,,,,,,,,
sim_00071,common_interior,R3,0.3150500626671479,dimensionless,True,0.3254663298454324,False,simulation,analysis_domain,,,,,,,,,,
sim_00072,adaptive_active_interior,G2,46.51682699999999,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00072,adaptive_active_interior,R2,0.337191045068421,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00072,adaptive_active_interior,G3,46.5313,um,True,0.8594939154477058,False,simulation,analysis_domain,,,,,,,,,,
sim_00072,adaptive_active_interior,G4,46.59489,um,True,0.8553964339802557,False,simulation,analysis_domain,,,,,,,,,,
sim_00072,adaptive_active_interior,R3,0.3385008993976128,dimensionless,True,0.8729342125879338,False,simulation,analysis_domain,,,,,,,,,,
sim_00072,common_interior,G2,43.310979,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00072,common_interior,R2,0.3018546418695153,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00072,common_interior,G3,43.16287,um,True,0.5499941726668001,False,simulation,analysis_domain,,,,,,,,,,
sim_00072,common_interior,G4,46.153492,um,True,0.5499941726668001,False,simulation,analysis_domain,,,,,,,,,,
sim_00072,common_interior,R3,0.30135098941843097,dimensionless,True,0.5499941726668001,False,simulation,analysis_domain,,,,,,,,,,
sim_00073,adaptive_active_interior,G2,70.57771449999998,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00073,adaptive_active_interior,R2,0.44327195193082114,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00073,adaptive_active_interior,G3,70.552235,um,True,0.6926337075199369,False,simulation,analysis_domain,,,,,,,,,,
sim_00073,adaptive_active_interior,G4,70.7171,um,True,0.5010799728944445,False,simulation,analysis_domain,,,,,,,,,,
sim_00073,adaptive_active_interior,R3,0.44403399706908403,dimensionless,True,0.5041469507666283,False,simulation,analysis_domain,,,,,,,,,,
sim_00073,common_interior,G2,70.540863,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00073,common_interior,R2,0.4440324373852149,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00073,common_interior,G3,70.540295,um,True,0.5037657849057051,False,simulation,analysis_domain,,,,,,,,,,
sim_00073,common_interior,G4,70.7171,um,True,0.5010799728944445,False,simulation,analysis_domain,,,,,,,,,,
sim_00073,common_interior,R3,0.44403399706908403,dimensionless,True,0.5041469507666283,False,simulation,analysis_domain,,,,,,,,,,
sim_00074,adaptive_active_interior,G2,54.978786500000005,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00074,adaptive_active_interior,R2,0.3665721336020582,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00074,adaptive_active_interior,G3,54.935365,um,True,0.5688538380679277,False,simulation,analysis_domain,,,,,,,,,,
sim_00074,adaptive_active_interior,G4,55.002024,um,True,0.5718855503419114,False,simulation,analysis_domain,,,,,,,,,,
sim_00074,adaptive_active_interior,R3,0.3663195263268182,dimensionless,True,0.6643018293445838,False,simulation,analysis_domain,,,,,,,,,,
sim_00074,common_interior,G2,54.965498000000004,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00074,common_interior,R2,0.36453028156936484,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00074,common_interior,G3,54.87221,um,True,0.4979270320763245,False,simulation,analysis_domain,,,,,,,,,,
sim_00074,common_interior,G4,54.98415,um,True,0.49278113558950387,False,simulation,analysis_domain,,,,,,,,,,
sim_00074,common_interior,R3,0.3640235140144088,dimensionless,True,0.49542959041194407,False,simulation,analysis_domain,,,,,,,,,,
sim_00075,adaptive_active_interior,G2,58.90962,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00075,adaptive_active_interior,R2,0.43620036415827657,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00075,adaptive_active_interior,G3,58.857260000000004,um,True,0.614538746633452,False,simulation,analysis_domain,,,,,,,,,,
sim_00075,adaptive_active_interior,G4,58.941816,um,True,0.6809122233943121,False,simulation,analysis_domain,,,,,,,,,,
sim_00075,adaptive_active_interior,R3,0.4361695877729985,dimensionless,True,0.5214117078782703,False,simulation,analysis_domain,,,,,,,,,,
sim_00075,common_interior,G2,58.86671199999999,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00075,common_interior,R2,0.43627683180670757,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00075,common_interior,G3,58.75324,um,True,0.4908005194146074,False,simulation,analysis_domain,,,,,,,,,,
sim_00075,common_interior,G4,58.866566,um,True,0.5375345700615152,False,simulation,analysis_domain,,,,,,,,,,
sim_00075,common_interior,R3,0.4361695877729985,dimensionless,True,0.5214117078782703,False,simulation,analysis_domain,,,,,,,,,,
sim_00076,adaptive_active_interior,G2,62.88337,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00076,adaptive_active_interior,R2,0.39533963483013007,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00076,adaptive_active_interior,G3,62.89299,um,True,0.738898484368216,False,simulation,analysis_domain,,,,,,,,,,
sim_00076,adaptive_active_interior,G4,62.958639999999995,um,True,0.737873611977508,False,simulation,analysis_domain,,,,,,,,,,
sim_00076,adaptive_active_interior,R3,0.3952079383735091,dimensionless,True,0.5191295816132181,False,simulation,analysis_domain,,,,,,,,,,
sim_00076,common_interior,G2,62.86778799999999,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00076,common_interior,R2,0.39566990071477354,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00076,common_interior,G3,62.78539,um,True,0.547779777003188,False,simulation,analysis_domain,,,,,,,,,,
sim_00076,common_interior,G4,62.889068,um,True,0.547779777003188,False,simulation,analysis_domain,,,,,,,,,,
sim_00076,common_interior,R3,0.3952079383735091,dimensionless,True,0.5191295816132181,False,simulation,analysis_domain,,,,,,,,,,
sim_00077,adaptive_active_interior,G2,66.82508,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00077,adaptive_active_interior,R2,0.4533568379824263,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00077,adaptive_active_interior,G3,66.75883,um,True,0.5521366545418456,False,simulation,analysis_domain,,,,,,,,,,
sim_00077,adaptive_active_interior,G4,66.920154,um,True,0.5399207837584921,False,simulation,analysis_domain,,,,,,,,,,
sim_00077,adaptive_active_interior,R3,0.45511015359752127,dimensionless,True,0.5343766577875854,False,simulation,analysis_domain,,,,,,,,,,
sim_00077,common_interior,G2,66.85248299999999,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00077,common_interior,R2,0.45514107168120094,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00077,common_interior,G3,66.74993,um,True,0.4938055795596361,False,simulation,analysis_domain,,,,,,,,,,
sim_00077,common_interior,G4,66.920154,um,True,0.5399207837584921,False,simulation,analysis_domain,,,,,,,,,,
sim_00077,common_interior,R3,0.45511015359752127,dimensionless,True,0.5343766577875854,False,simulation,analysis_domain,,,,,,,,,,
sim_00078,adaptive_active_interior,G2,70.880081,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00078,adaptive_active_interior,R2,0.3347317007066149,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00078,adaptive_active_interior,G3,70.81580000000001,um,True,0.41820877862847194,False,simulation,analysis_domain,,,,,,,,,,
sim_00078,adaptive_active_interior,G4,70.901938,um,True,0.4174354901466092,False,simulation,analysis_domain,,,,,,,,,,
sim_00078,adaptive_active_interior,R3,0.3342542042814082,dimensionless,True,0.3753753209809448,False,simulation,analysis_domain,,,,,,,,,,
sim_00078,common_interior,G2,70.88656999999999,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00078,common_interior,R2,0.33438068972339025,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00078,common_interior,G3,70.81580000000001,um,True,0.41820877862847194,False,simulation,analysis_domain,,,,,,,,,,
sim_00078,common_interior,G4,70.901938,um,True,0.4174354901466092,False,simulation,analysis_domain,,,,,,,,,,
sim_00078,common_interior,R3,0.3342542042814082,dimensionless,True,0.3753753209809448,False,simulation,analysis_domain,,,,,,,,,,
sim_00079,adaptive_active_interior,G2,58.989647500000004,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00079,adaptive_active_interior,R2,0.4463035963181015,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00079,adaptive_active_interior,G3,58.94409,um,True,0.4814561901660542,False,simulation,analysis_domain,,,,,,,,,,
sim_00079,adaptive_active_interior,G4,59.037369999999996,um,True,0.555666232312246,False,simulation,analysis_domain,,,,,,,,,,
sim_00079,adaptive_active_interior,R3,0.446510584418766,dimensionless,True,0.8182215307235285,False,simulation,analysis_domain,,,,,,,,,,
sim_00079,common_interior,G2,58.9908805,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00079,common_interior,R2,0.43786890079285246,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00079,common_interior,G3,58.94409,um,True,0.4814561901660542,False,simulation,analysis_domain,,,,,,,,,,
sim_00079,common_interior,G4,59.019518000000005,um,True,0.48013480779777723,False,simulation,analysis_domain,,,,,,,,,,
sim_00079,common_interior,R3,0.4373226700835278,dimensionless,True,0.4813735550444983,False,simulation,analysis_domain,,,,,,,,,,
sim_00080,adaptive_active_interior,G2,54.90501,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00080,adaptive_active_interior,R2,0.4620880159336619,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00080,adaptive_active_interior,G3,54.833909999999996,um,True,0.7469312791197713,False,simulation,analysis_domain,,,,,,,,,,
sim_00080,adaptive_active_interior,G4,54.991238,um,True,0.5726502482491591,False,simulation,analysis_domain,,,,,,,,,,
sim_00080,adaptive_active_interior,R3,0.46177215449397774,dimensionless,True,0.5066050400992136,False,simulation,analysis_domain,,,,,,,,,,
sim_00080,common_interior,G2,54.900977,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00080,common_interior,R2,0.4621469776759059,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00080,common_interior,G3,54.826805,um,True,0.5030741334298651,False,simulation,analysis_domain,,,,,,,,,,
sim_00080,common_interior,G4,54.905104,um,True,0.4096432719396597,False,simulation,analysis_domain,,,,,,,,,,
sim_00080,common_interior,R3,0.46177215449397774,dimensionless,True,0.5066050400992136,False,simulation,analysis_domain,,,,,,,,,,
sim_00081,adaptive_active_interior,G2,54.93108,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00081,adaptive_active_interior,R2,0.39422846926414873,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00081,adaptive_active_interior,G3,54.92974,um,True,0.5798918584020716,False,simulation,analysis_domain,,,,,,,,,,
sim_00081,adaptive_active_interior,G4,54.97538600000001,um,True,0.5789685887486428,False,simulation,analysis_domain,,,,,,,,,,
sim_00081,adaptive_active_interior,R3,0.3946365482590989,dimensionless,True,0.5885601855313529,False,simulation,analysis_domain,,,,,,,,,,
sim_00081,common_interior,G2,54.880657,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00081,common_interior,R2,0.3910828695929441,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00081,common_interior,G3,54.834385000000005,um,True,0.5021333623405011,False,simulation,analysis_domain,,,,,,,,,,
sim_00081,common_interior,G4,54.916244,um,True,0.4988250264876866,False,simulation,analysis_domain,,,,,,,,,,
sim_00081,common_interior,R3,0.39108044547950505,dimensionless,True,0.5499886822837177,False,simulation,analysis_domain,,,,,,,,,,
sim_00082,adaptive_active_interior,G2,74.79638999999999,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00082,adaptive_active_interior,R2,0.408598066767269,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00082,adaptive_active_interior,G3,74.76677,um,True,0.5830988051744903,False,simulation,analysis_domain,,,,,,,,,,
sim_00082,adaptive_active_interior,G4,74.82124999999999,um,True,0.5776827301501516,False,simulation,analysis_domain,,,,,,,,,,
sim_00082,adaptive_active_interior,R3,0.4081180376239888,dimensionless,True,0.578915180658786,False,simulation,analysis_domain,,,,,,,,,,
sim_00082,common_interior,G2,74.73186000000001,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00082,common_interior,R2,0.40845531256631684,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00082,common_interior,G3,74.702455,um,True,0.49728918898650815,False,simulation,analysis_domain,,,,,,,,,,
sim_00082,common_interior,G4,74.763322,um,True,0.49216296140929255,False,simulation,analysis_domain,,,,,,,,,,
sim_00082,common_interior,R3,0.4079659169295203,dimensionless,True,0.5242609711252569,False,simulation,analysis_domain,,,,,,,,,,
sim_00083,adaptive_active_interior,G2,50.863888499999995,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00083,adaptive_active_interior,R2,0.3045940349727888,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00083,adaptive_active_interior,G3,50.871945,um,True,0.6929015360129237,False,simulation,analysis_domain,,,,,,,,,,
sim_00083,adaptive_active_interior,G4,50.901920000000004,um,True,0.6915965344778079,False,simulation,analysis_domain,,,,,,,,,,
sim_00083,adaptive_active_interior,R3,0.3044219779223207,dimensionless,True,0.6915331855660792,False,simulation,analysis_domain,,,,,,,,,,
sim_00083,common_interior,G2,50.72623,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00083,common_interior,R2,0.3041523801864821,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00083,common_interior,G3,50.72666,um,True,0.5499928097651899,False,simulation,analysis_domain,,,,,,,,,,
sim_00083,common_interior,G4,50.77357,um,True,0.5499928097651899,False,simulation,analysis_domain,,,,,,,,,,
sim_00083,common_interior,R3,0.3039934241335688,dimensionless,True,0.5391597272544396,False,simulation,analysis_domain,,,,,,,,,,
sim_00084,adaptive_active_interior,G2,50.977517,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00084,adaptive_active_interior,R2,0.33450414417871893,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00084,adaptive_active_interior,G3,50.912655,um,True,0.651962596032027,False,simulation,analysis_domain,,,,,,,,,,
sim_00084,adaptive_active_interior,G4,51.006142000000004,um,True,0.6506041156544771,False,simulation,analysis_domain,,,,,,,,,,
sim_00084,adaptive_active_interior,R3,0.3360574796113055,dimensionless,True,0.8773811657484624,False,simulation,analysis_domain,,,,,,,,,,
sim_00084,common_interior,G2,50.965692,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00084,common_interior,R2,0.3301234133582863,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00084,common_interior,G3,50.85231,um,True,0.44803818992093136,False,simulation,analysis_domain,,,,,,,,,,
sim_00084,common_interior,G4,50.979662,um,True,0.5421250655167993,False,simulation,analysis_domain,,,,,,,,,,
sim_00084,common_interior,R3,0.33012396093947693,dimensionless,True,0.5499936901919318,False,simulation,analysis_domain,,,,,,,,,,
sim_00085,adaptive_active_interior,G2,70.87183999999999,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00085,adaptive_active_interior,R2,0.4241404370074361,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00085,adaptive_active_interior,G3,70.84025,um,True,0.6431158401192387,False,simulation,analysis_domain,,,,,,,,,,
sim_00085,adaptive_active_interior,G4,70.91041,um,True,0.639585502778363,False,simulation,analysis_domain,,,,,,,,,,
sim_00085,adaptive_active_interior,R3,0.42430224552722257,dimensionless,True,0.555817009183385,False,simulation,analysis_domain,,,,,,,,,,
sim_00085,common_interior,G2,70.861039,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00085,common_interior,R2,0.4240509895477656,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00085,common_interior,G3,70.80667000000001,um,True,0.5109728082930649,False,simulation,analysis_domain,,,,,,,,,,
sim_00085,common_interior,G4,70.877842,um,True,0.5109728082930649,False,simulation,analysis_domain,,,,,,,,,,
sim_00085,common_interior,R3,0.4240606123723601,dimensionless,True,0.549742356824556,False,simulation,analysis_domain,,,,,,,,,,
sim_00086,adaptive_active_interior,G2,46.9458,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00086,adaptive_active_interior,R2,0.29456454998069637,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00086,adaptive_active_interior,G3,46.913419999999995,um,True,0.5500749005824807,False,simulation,analysis_domain,,,,,,,,,,
sim_00086,adaptive_active_interior,G4,46.991248000000006,um,True,0.5478905461277304,False,simulation,analysis_domain,,,,,,,,,,
sim_00086,adaptive_active_interior,R3,0.29448613078519253,dimensionless,True,0.6388207864462238,False,simulation,analysis_domain,,,,,,,,,,
sim_00086,common_interior,G2,46.9366715,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00086,common_interior,R2,0.2830748489005465,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00086,common_interior,G3,46.912639999999996,um,True,0.5499908602607244,False,simulation,analysis_domain,,,,,,,,,,
sim_00086,common_interior,G4,46.991248000000006,um,True,0.5478905461277304,False,simulation,analysis_domain,,,,,,,,,,
sim_00086,common_interior,R3,0.2830936013479006,dimensionless,True,0.5499908602607244,False,simulation,analysis_domain,,,,,,,,,,
sim_00087,adaptive_active_interior,G2,74.69576,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00087,adaptive_active_interior,R2,0.33115080280111253,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00087,adaptive_active_interior,G3,74.66887,um,True,0.47222922742569806,False,simulation,analysis_domain,,,,,,,,,,
sim_00087,adaptive_active_interior,G4,74.72576,um,True,0.47003594169218865,False,simulation,analysis_domain,,,,,,,,,,
sim_00087,adaptive_active_interior,R3,0.33070753786500884,dimensionless,True,0.47039977704978664,False,simulation,analysis_domain,,,,,,,,,,
sim_00087,common_interior,G2,74.73808399999999,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00087,common_interior,R2,0.3312643058634478,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00087,common_interior,G3,74.69914999999999,um,True,0.5238790642610258,False,simulation,analysis_domain,,,,,,,,,,
sim_00087,common_interior,G4,74.78960000000001,um,True,0.5117244074490367,False,simulation,analysis_domain,,,,,,,,,,
sim_00087,common_interior,R3,0.33070753786500884,dimensionless,True,0.47039977704978664,False,simulation,analysis_domain,,,,,,,,,,
sim_00088,adaptive_active_interior,G2,62.94348900000001,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00088,adaptive_active_interior,R2,0.44034437252430403,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00088,adaptive_active_interior,G3,62.87319000000001,um,True,0.535455817725422,False,simulation,analysis_domain,,,,,,,,,,
sim_00088,adaptive_active_interior,G4,62.929429999999996,um,True,0.5643822887839333,False,simulation,analysis_domain,,,,,,,,,,
sim_00088,adaptive_active_interior,R3,0.4403833773965413,dimensionless,True,0.5302746383191381,False,simulation,analysis_domain,,,,,,,,,,
sim_00088,common_interior,G2,62.93148000000001,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00088,common_interior,R2,0.44058698315164657,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00088,common_interior,G3,62.87319000000001,um,True,0.535455817725422,False,simulation,analysis_domain,,,,,,,,,,
sim_00088,common_interior,G4,62.926438,um,True,0.5218579075212383,False,simulation,analysis_domain,,,,,,,,,,
sim_00088,common_interior,R3,0.4403833773965413,dimensionless,True,0.5302746383191381,False,simulation,analysis_domain,,,,,,,,,,
sim_00089,adaptive_active_interior,G2,74.7168225,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00089,adaptive_active_interior,R2,0.3294669121592469,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00089,adaptive_active_interior,G3,74.68874,um,True,0.47556520357048193,False,simulation,analysis_domain,,,,,,,,,,
sim_00089,adaptive_active_interior,G4,74.77581,um,True,0.47498416451348024,False,simulation,analysis_domain,,,,,,,,,,
sim_00089,adaptive_active_interior,R3,0.32891202849629514,dimensionless,True,0.43667891847765394,False,simulation,analysis_domain,,,,,,,,,,
sim_00089,common_interior,G2,74.7575705,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00089,common_interior,R2,0.32911329197284217,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00089,common_interior,G3,74.75398,um,True,0.500877086795603,False,simulation,analysis_domain,,,,,,,,,,
sim_00089,common_interior,G4,74.79357,um,True,0.49546234443092607,False,simulation,analysis_domain,,,,,,,,,,
sim_00089,common_interior,R3,0.32891202849629514,dimensionless,True,0.43667891847765394,False,simulation,analysis_domain,,,,,,,,,,
sim_00090,adaptive_active_interior,G2,78.75102,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00090,adaptive_active_interior,R2,0.3619338926649284,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00090,adaptive_active_interior,G3,78.735365,um,True,0.6320036739008711,False,simulation,analysis_domain,,,,,,,,,,
sim_00090,adaptive_active_interior,G4,78.82638999999999,um,True,0.6315727876615657,False,simulation,analysis_domain,,,,,,,,,,
sim_00090,adaptive_active_interior,R3,0.36147484722453754,dimensionless,True,0.523836159640809,False,simulation,analysis_domain,,,,,,,,,,
sim_00090,common_interior,G2,78.67091099999999,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00090,common_interior,R2,0.36181208180950986,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00090,common_interior,G3,78.65739500000001,um,True,0.5401094889718419,False,simulation,analysis_domain,,,,,,,,,,
sim_00090,common_interior,G4,78.70976999999999,um,True,0.5384385223950111,False,simulation,analysis_domain,,,,,,,,,,
sim_00090,common_interior,R3,0.36147484722453754,dimensionless,True,0.523836159640809,False,simulation,analysis_domain,,,,,,,,,,
sim_00091,adaptive_active_interior,G2,58.77783,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00091,adaptive_active_interior,R2,0.4110327473133832,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00091,adaptive_active_interior,G3,58.76613,um,True,0.6594913976946002,False,simulation,analysis_domain,,,,,,,,,,
sim_00091,adaptive_active_interior,G4,58.835808,um,True,0.6462987698672087,False,simulation,analysis_domain,,,,,,,,,,
sim_00091,adaptive_active_interior,R3,0.4109031680493353,dimensionless,True,0.5653721177387018,False,simulation,analysis_domain,,,,,,,,,,
sim_00091,common_interior,G2,58.632572,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00091,common_interior,R2,0.4101641371737552,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00091,common_interior,G3,58.592375000000004,um,True,0.5499912703688141,False,simulation,analysis_domain,,,,,,,,,,
sim_00091,common_interior,G4,58.7716,um,True,0.5499912703688141,False,simulation,analysis_domain,,,,,,,,,,
sim_00091,common_interior,R3,0.4101673877864271,dimensionless,True,0.5499912703688141,False,simulation,analysis_domain,,,,,,,,,,
sim_00092,adaptive_active_interior,G2,54.2472125,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00092,adaptive_active_interior,R2,0.4130881795427412,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00092,adaptive_active_interior,G3,54.241695,um,True,0.6293986406681281,False,simulation,analysis_domain,,,,,,,,,,
sim_00092,adaptive_active_interior,G4,54.433504,um,True,0.7677546902223463,False,simulation,analysis_domain,,,,,,,,,,
sim_00092,adaptive_active_interior,R3,0.41444547344283317,dimensionless,True,0.6066088514091523,False,simulation,analysis_domain,,,,,,,,,,
sim_00092,common_interior,G2,51.008991,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00092,common_interior,R2,0.38225558591099656,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00092,common_interior,G3,50.98085999999999,um,True,0.5478130646162671,False,simulation,analysis_domain,,,,,,,,,,
sim_00092,common_interior,G4,51.0559,um,True,0.5400318722542476,False,simulation,analysis_domain,,,,,,,,,,
sim_00092,common_interior,R3,0.3821641597639413,dimensionless,True,0.5499987693681596,False,simulation,analysis_domain,,,,,,,,,,
sim_00093,adaptive_active_interior,G2,54.488518,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00093,adaptive_active_interior,R2,0.3423943611467755,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00093,adaptive_active_interior,G3,54.49132,um,True,0.6604060974482793,False,simulation,analysis_domain,,,,,,,,,,
sim_00093,adaptive_active_interior,G4,54.563676,um,True,0.6578898409266478,False,simulation,analysis_domain,,,,,,,,,,
sim_00093,adaptive_active_interior,R3,0.3424641415568883,dimensionless,True,0.6629485491896576,False,simulation,analysis_domain,,,,,,,,,,
sim_00093,common_interior,G2,51.05554,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00093,common_interior,R2,0.31697638682207174,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00093,common_interior,G3,50.918715,um,True,0.4241420293434373,False,simulation,analysis_domain,,,,,,,,,,
sim_00093,common_interior,G4,53.808082,um,True,0.5499931018891073,False,simulation,analysis_domain,,,,,,,,,,
sim_00093,common_interior,R3,0.31700337788168576,dimensionless,True,0.5499931018891073,False,simulation,analysis_domain,,,,,,,,,,
sim_00094,adaptive_active_interior,G2,58.67462,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00094,adaptive_active_interior,R2,0.4347089040651248,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00094,adaptive_active_interior,G3,58.6056,um,True,0.5566865969533625,False,simulation,analysis_domain,,,,,,,,,,
sim_00094,adaptive_active_interior,G4,58.75788,um,True,0.55298513894057,False,simulation,analysis_domain,,,,,,,,,,
sim_00094,adaptive_active_interior,R3,0.4345644114782298,dimensionless,True,0.5819579450397327,False,simulation,analysis_domain,,,,,,,,,,
sim_00094,common_interior,G2,58.568051000000004,um,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00094,common_interior,R2,0.43433067924302193,dimensionless,True,,False,simulation,analysis_domain,,,,,,,,,,
sim_00094,common_interior,G3,58.54106,um,True,0.5499874868632033,False,simulation,analysis_domain,,,,,,,,,,
sim_00094,common_interior,G4,58.73299,um,True,0.5499874868632033,False,simulation,analysis_domain,,,,,,,,,,
