simulation_id,label_frame_count,exact_alignment_count,ambiguous_alignment_count,maximum_alignment_error_iterations,first_label_position_s,last_label_position_s,valid_melt_label_count,monitor_row_count,label_to_monitor_row_fraction,alignment_method,documented_tolerance_iterations
sim_00105,228,228,0,0,0.0,0.9022231051397941,193,115600,0.001972318339100346,exact iteration match,0
sim_00106,344,344,0,0,0.0,1.3704834670980544,311,115600,0.0029757785467128027,exact iteration match,0
sim_00107,127,127,0,0,0.0,0.4994674348362639,95,115600,0.0010986159169550174,exact iteration match,0
sim_00108,178,178,0,0,0.0,0.7134843407787196,147,115600,0.0015397923875432526,exact iteration match,0
sim_00109,372,372,0,0,0.0,1.483266130843143,341,115600,0.003217993079584775,exact iteration match,0
sim_00110,305,305,0,0,0.0,1.2183445114822473,273,115600,0.00263840830449827,exact iteration match,0
sim_00111,322,322,0,0,0.0,1.2951245091202768,290,115600,0.0027854671280276816,exact iteration match,0
sim_00112,397,397,0,0,0.0,1.5941491692361187,339,115600,0.0034342560553633217,exact iteration match,0
sim_00113,379,379,0,0,0.0,1.5204218606266415,319,115600,0.003278546712802768,exact iteration match,0
sim_00114,427,427,0,0,0.0,1.71798642249301,333,115600,0.003693771626297578,exact iteration match,0
sim_00115,184,184,0,0,0.0,0.7369323827117656,154,115600,0.0015916955017301038,exact iteration match,0
sim_00116,143,143,0,0,0.0,0.7593316698683735,118,68796,0.0020786092214663643,exact iteration match,0
sim_00117,409,409,0,0,0.0,1.640414436217629,353,115600,0.003538062283737024,exact iteration match,0
sim_00118,127,127,0,0,0.0,0.6653945492023504,102,68796,0.0018460375603232746,exact iteration match,0
sim_00119,218,218,0,0,0.0,0.8630893651414618,186,115600,0.0018858131487889274,exact iteration match,0
sim_00120,375,375,0,0,0.0,1.4993143772087802,339,115600,0.0032439446366782005,exact iteration match,0
sim_00121,405,405,0,0,0.0,1.6371199242943584,311,115600,0.0035034602076124566,exact iteration match,0
sim_00122,134,134,0,0,0.0,0.5281791869119049,102,115600,0.0011591695501730103,exact iteration match,0
sim_00123,219,219,0,0,0.0,0.8753742084431932,189,115600,0.0018944636678200693,exact iteration match,0
sim_00124,209,209,0,0,0.0,0.8323849137025274,178,115600,0.0018079584775086506,exact iteration match,0
sim_00125,164,164,0,0,0.0,0.6489675459582886,131,115600,0.0014186851211072664,exact iteration match,0
sim_00126,210,210,0,0,0.0,0.8290234631977393,177,115600,0.0018166089965397925,exact iteration match,0
sim_00127,170,170,0,0,0.0,0.9044576569111867,146,68796,0.002471073899645328,exact iteration match,0
sim_00128,359,359,0,0,0.0,1.4371061927227455,326,115600,0.0031055363321799306,exact iteration match,0
sim_00129,300,300,0,0,0.0,1.190479481797891,267,115600,0.0025951557093425604,exact iteration match,0
sim_00130,348,348,0,0,0.0,1.3864724240599333,315,115600,0.0030103806228373702,exact iteration match,0
sim_00131,403,403,0,0,0.0,1.6247082725661752,310,115600,0.003486159169550173,exact iteration match,0
sim_00132,379,379,0,0,0.0,1.5219388897138724,329,115600,0.003278546712802768,exact iteration match,0
sim_00133,112,112,0,0,0.0,0.4400307865934718,79,115600,0.0009688581314878892,exact iteration match,0
sim_00134,301,301,0,0,0.0,1.1995805508239046,268,115600,0.0026038062283737025,exact iteration match,0
sim_00135,204,204,0,0,0.0,0.8046843647657672,172,115600,0.0017647058823529412,exact iteration match,0
sim_00137,238,238,0,0,0.0,0.9452028317695138,204,115600,0.002058823529411765,exact iteration match,0
sim_00138,300,300,0,0,0.0,1.199526888794027,271,115600,0.0025951557093425604,exact iteration match,0
sim_00139,217,217,0,0,0.0,0.8581421527250158,186,115600,0.0018771626297577856,exact iteration match,0
sim_00140,309,309,0,0,0.0,1.231757837992877,277,115600,0.0026730103806228375,exact iteration match,0
sim_00141,423,423,0,0,0.0,1.6945184634020554,358,115600,0.0036591695501730103,exact iteration match,0
sim_00142,174,174,0,0,0.0,0.9158018618303121,148,68796,0.002529216814931101,exact iteration match,0
sim_00143,424,424,0,0,0.0,0.652983722420478,422,68796,0.006163149020291877,exact iteration match,0
sim_00144,265,265,0,0,0.0,0.4065530847313308,264,68796,0.0038519681376824235,exact iteration match,0
sim_00145,170,170,0,0,0.0,0.2602240280648012,169,68796,0.002471073899645328,exact iteration match,0
sim_00146,150,150,0,0,0.0,0.22966073646071558,149,68796,0.002180359323216466,exact iteration match,0
sim_00147,587,587,0,0,0.0,0.9054777265836941,585,68796,0.008532472818187104,exact iteration match,0
sim_00148,429,429,0,0,0.0,0.6590780491937331,427,68796,0.006235827664399093,exact iteration match,0
sim_00149,361,361,0,0,0.0,0.5545542918663884,360,68796,0.005247398104540961,exact iteration match,0
sim_00150,381,381,0,0,0.0,0.5854842176849303,380,68796,0.0055381126809698235,exact iteration match,0
sim_00151,640,640,0,0,0.0,0.9862016772715252,638,68796,0.009302866445723588,exact iteration match,0
sim_00152,136,136,0,0,0.0,0.20730538052722183,135,68796,0.0019768591197162626,exact iteration match,0
sim_00153,299,299,0,0,0.0,1.2009905079834233,255,115600,0.0025865051903114188,exact iteration match,0
sim_00154,410,410,0,0,0.0,1.668936057649873,239,115600,0.0035467128027681662,exact iteration match,0
sim_00155,368,368,0,0,0.0,1.4816183754152001,246,115600,0.0031833910034602076,exact iteration match,0
sim_00156,190,190,0,0,0.0,0.7506883228474865,152,115600,0.001643598615916955,exact iteration match,0
sim_00157,539,539,0,0,0.0,0.8298754389584817,537,68796,0.007834757834757835,exact iteration match,0
sim_00158,353,353,0,0,0.0,1.4205115425411363,237,115600,0.00305363321799308,exact iteration match,0
sim_00159,316,316,0,0,0.0,1.2789851504200234,242,115600,0.0027335640138408304,exact iteration match,0
sim_00160,248,248,0,0,0.0,0.9830926501638376,210,115600,0.0021453287197231836,exact iteration match,0
sim_00161,142,142,0,0,0.0,0.5587757580917744,105,115600,0.0012283737024221452,exact iteration match,0
sim_00162,191,191,0,0,0.0,0.757510408845785,154,115600,0.001652249134948097,exact iteration match,0
sim_00163,219,219,0,0,0.0,0.8687457143645233,183,115600,0.0018944636678200693,exact iteration match,0
sim_00164,112,112,0,0,0.0,0.44152438707347086,75,115600,0.0009688581314878892,exact iteration match,0
sim_00165,336,336,0,0,0.003987372098506995,1.3466200219134077,250,115600,0.0029065743944636678,exact iteration match,0
sim_00166,263,263,0,0,0.0,1.0510846548953818,228,115600,0.0022750865051903114,exact iteration match,0
sim_00167,311,311,0,0,0.0,1.243724335077205,246,115600,0.002690311418685121,exact iteration match,0
sim_00168,276,276,0,0,0.0,1.1016118746438528,240,115600,0.0023875432525951555,exact iteration match,0
sim_00169,140,140,0,0,0.0,0.5512266911680519,103,115600,0.0012110726643598615,exact iteration match,0
sim_00170,400,400,0,0,0.0,0.6153595885148586,399,68796,0.005814291528577243,exact iteration match,0
sim_00171,348,348,0,0,0.0,1.3950428665561279,251,115600,0.0030103806228373702,exact iteration match,0
sim_00172,347,347,0,0,0.0,1.391006968619033,255,115600,0.0030017301038062286,exact iteration match,0
sim_00173,447,447,0,0,0.0,0.687612243967648,446,68796,0.006497470783185069,exact iteration match,0
sim_00174,176,176,0,0,0.0,0.7001884488425362,140,115600,0.0015224913494809689,exact iteration match,0
sim_00175,171,171,0,0,0.0,0.9054777265836941,143,68796,0.0024856096284667714,exact iteration match,0
sim_00176,374,374,0,0,0.0,1.513030075388993,263,115600,0.003235294117647059,exact iteration match,0
sim_00177,132,132,0,0,0.0,0.5205641998024267,95,115600,0.0011418685121107267,exact iteration match,0
sim_00178,376,376,0,0,0.0,0.577140612496585,375,68796,0.005465434036862608,exact iteration match,0
sim_00179,268,268,0,0,0.0,1.0693541575938914,231,115600,0.0023183391003460205,exact iteration match,0
sim_00180,247,247,0,0,0.0,0.9784321539483222,210,115600,0.0021366782006920415,exact iteration match,0
sim_00181,185,185,0,0,0.0,0.734705438370025,148,115600,0.0016003460207612457,exact iteration match,0
sim_00182,392,392,0,0,0.0,1.5920473106252993,261,115600,0.0033910034602076125,exact iteration match,0
sim_00183,195,195,0,0,0.0,0.7825651519399567,162,115600,0.0016868512110726644,exact iteration match,0
sim_00184,100,100,0,0,0.0,0.3901398137291711,64,115600,0.0008650519031141869,exact iteration match,0
sim_00185,364,364,0,0,0.0,1.4681790127658905,264,115600,0.00314878892733564,exact iteration match,0
sim_00186,124,124,0,0,0.0,0.48799344177160126,89,115600,0.0010726643598615918,exact iteration match,0
sim_00187,251,251,0,0,0.0,0.9917293338309,215,115600,0.002171280276816609,exact iteration match,0
sim_00188,263,263,0,0,0.0,1.0429415215432913,227,115600,0.0022750865051903114,exact iteration match,0
sim_00189,127,127,0,0,0.0,0.49754537260333587,92,115600,0.0010986159169550174,exact iteration match,0
sim_00190,340,340,0,0,0.0,1.351827414147826,278,115600,0.0029411764705882353,exact iteration match,0
sim_00191,343,343,0,0,0.0,1.3656743758432803,281,115600,0.002967128027681661,exact iteration match,0
sim_00192,151,151,0,0,0.0,0.5948252549553384,116,115600,0.001306228373702422,exact iteration match,0
sim_00193,358,358,0,0,0.0,1.4579735932421862,282,115600,0.003096885813148789,exact iteration match,0
sim_00194,392,392,0,0,0.0,1.6161537825972256,290,115600,0.0033910034602076125,exact iteration match,0
sim_00195,257,257,0,0,0.0,1.0330150400814355,226,115600,0.00222318339100346,exact iteration match,0
sim_00196,164,164,0,0,0.0,0.655429104713331,131,115600,0.0014186851211072664,exact iteration match,0
sim_00197,112,112,0,0,0.0,0.43871121539624414,78,115600,0.0009688581314878892,exact iteration match,0
sim_00198,129,129,0,0,0.0,0.5063919197912424,95,115600,0.0011159169550173011,exact iteration match,0
sim_00199,248,248,0,0,0.0,0.9810686787929985,213,115600,0.0021453287197231836,exact iteration match,0
sim_00200,413,413,0,0,0.0,1.6762412438873235,300,115600,0.0035726643598615916,exact iteration match,0
sim_00201,422,422,0,0,0.0,1.7192845023548329,314,115600,0.0036505190311418687,exact iteration match,0
sim_00202,390,390,0,0,0.0,1.5740091790927153,318,115600,0.003373702422145329,exact iteration match,0
sim_00203,116,116,0,0,0.0,0.45393161456315523,81,115600,0.0010034602076124568,exact iteration match,0
sim_00204,348,348,0,0,0.0,1.3911179427629632,313,115600,0.0030103806228373702,exact iteration match,0
sim_00205,293,293,0,0,0.0,1.1684546388358548,260,115600,0.0025346020761245675,exact iteration match,0
sim_00206,371,371,0,0,0.0,1.4786705858318008,334,115600,0.003209342560553633,exact iteration match,0
sim_00207,409,409,0,0,0.0,1.6511294954614681,321,115600,0.003538062283737024,exact iteration match,0
sim_00208,112,112,0,0,0.0,0.4391474005512955,78,115600,0.0009688581314878892,exact iteration match,0
sim_00209,278,278,0,0,0.0,1.116654597574763,247,115600,0.0024048442906574393,exact iteration match,0
sim_00210,176,176,0,0,0.0,0.7063123945769088,145,115600,0.0015224913494809689,exact iteration match,0
sim_00211,351,351,0,0,0.0,1.3974862420360157,318,115600,0.003036332179930796,exact iteration match,0
sim_00212,163,163,0,0,0.0,0.6475114495133023,130,115600,0.0014100346020761245,exact iteration match,0
sim_00213,139,139,0,0,0.0,0.548401964986695,105,115600,0.0012024221453287196,exact iteration match,0
sim_00214,205,205,0,0,0.0,0.8197028673935125,173,115600,0.0017733564013840831,exact iteration match,0
sim_00215,134,134,0,0,0.0,0.5255835186634661,99,115600,0.0011591695501730103,exact iteration match,0
sim_00216,140,140,0,0,0.0,0.5517901134863062,108,115600,0.0012110726643598615,exact iteration match,0
sim_00217,105,105,0,0,0.0,0.41084099961413273,72,115600,0.0009083044982698962,exact iteration match,0
sim_00218,145,145,0,0,0.0,0.5717254363566349,112,115600,0.0012543252595155709,exact iteration match,0
sim_00219,285,285,0,0,0.0,1.1480584562361165,254,115600,0.0024653979238754326,exact iteration match,0
sim_00220,382,382,0,0,0.0,1.5221218305447703,350,115600,0.003304498269896194,exact iteration match,0
sim_00221,426,426,0,0,0.0,1.7291082315500979,314,115600,0.003685121107266436,exact iteration match,0
sim_00222,249,249,0,0,0.0,1.002271377713961,218,115600,0.002153979238754325,exact iteration match,0
sim_00223,107,107,0,0,0.0,0.4209068446320096,74,115600,0.00092560553633218,exact iteration match,0
sim_00224,248,248,0,0,0.0,1.0007986075968878,218,115600,0.0021453287197231836,exact iteration match,0
sim_00225,170,170,0,0,0.0,0.6797794308182734,140,115600,0.0014705882352941176,exact iteration match,0
sim_00226,179,179,0,0,0.0,0.7184337564084616,150,115600,0.0015484429065743945,exact iteration match,0
sim_00227,378,378,0,0,0.0,1.5110525140965827,346,115600,0.0032698961937716263,exact iteration match,0
sim_00228,274,274,0,0,0.0,1.0890380900164776,241,115600,0.0023702422145328718,exact iteration match,0
sim_00229,255,255,0,0,0.0,1.0121365234109665,224,115600,0.0022058823529411764,exact iteration match,0
sim_00230,159,159,0,0,0.0,0.625528680662362,125,115600,0.001375432525951557,exact iteration match,0
sim_00231,424,424,0,0,0.0,1.7297671921273596,313,115600,0.0036678200692041524,exact iteration match,0
sim_00232,314,314,0,0,0.0,1.2448927513401806,279,115600,0.0027162629757785466,exact iteration match,0
sim_00233,394,394,0,0,0.0,1.5804518080984384,363,115600,0.0034083044982698963,exact iteration match,0
sim_00234,293,293,0,0,0.0,1.1889836865409942,258,115600,0.0025346020761245675,exact iteration match,0
sim_00235,328,328,0,0,0.0,1.3149191713691173,252,115600,0.002837370242214533,exact iteration match,0
sim_00236,174,174,0,0,0.0,0.698700830314647,138,115600,0.0015051903114186851,exact iteration match,0
sim_00237,209,209,0,0,0.0,0.8266992566695284,172,115600,0.0018079584775086506,exact iteration match,0
sim_00238,185,185,0,0,0.0,0.7373955291417192,150,115600,0.0016003460207612457,exact iteration match,0
sim_00239,391,391,0,0,0.0,1.576076272921445,254,115600,0.0033823529411764705,exact iteration match,0
sim_00240,329,329,0,0,0.0,1.3217593946185735,251,115600,0.002846020761245675,exact iteration match,0
sim_00241,348,348,0,0,0.0,1.387205105110827,265,115600,0.0030103806228373702,exact iteration match,0
sim_00242,391,391,0,0,0.0,1.5823968863850382,265,115600,0.0033823529411764705,exact iteration match,0
