run_id,repeat,fold,arm,prediction_model,horizon,B1_q20_AULC_16_80,B1_q30_AULC_16_80,persistent_q20_0_80_crossing,persistent_q20_0_80_observed,budget40_full81_accuracy,budget40_full81_balanced_accuracy,budget40_full81_keyhole_recall,budget40_full81_conduction_recall,budget40_full81_false_negative,budget40_full81_false_positive,budget40_B1_q30_accuracy,budget40_B1_q30_balanced_accuracy,budget40_B1_q30_keyhole_recall,budget40_B1_q30_conduction_recall,budget40_B1_q30_false_negative,budget40_B1_q30_false_positive,budget40_B1_q20_accuracy,budget40_B1_q20_balanced_accuracy,budget40_B1_q20_keyhole_recall,budget40_B1_q20_conduction_recall,budget40_B1_q20_false_negative,budget40_B1_q20_false_positive
w85__r03_f03,3,3,h_margin,h_model_h_acquisition,160,0.8198529411764705,0.8359374999999999,18.0,True,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2,1
w85__r03_f04,3,4,assisted_product,gpc4_assisted_product,80,0.7637867647058822,0.8278125,28.0,True,0.9506172839506173,0.9418976545842217,0.9285714285714286,0.9552238805970149,1,3,0.84,0.8506944444444444,0.8888888888888888,0.8125,1,3,0.7647058823529411,0.7785714285714285,0.8571428571428571,0.7,1,3
w85__r03_f04,3,4,gpc5_margin,gpc5_margin,80,0.7844669117647057,0.828125,48.0,True,0.9382716049382716,0.906183368869936,0.8571428571428571,0.9552238805970149,2,3,0.8,0.7951388888888888,0.7777777777777778,0.8125,2,3,0.7058823529411765,0.7071428571428571,0.7142857142857143,0.7,2,3
w85__r03_f04,3,4,h_margin,gpc4_h_acquisition,160,0.7711397058823529,0.8315625,26.0,True,0.9382716049382716,0.9344349680170576,0.9285714285714286,0.9402985074626866,1,4,0.84,0.8506944444444444,0.8888888888888888,0.8125,1,3,0.7647058823529411,0.7785714285714285,0.8571428571428571,0.7,1,3
w85__r03_f04,3,4,h_margin,h_model_h_acquisition,160,0.8000919117647056,0.7609374999999999,31.0,True,0.9382716049382716,0.9344349680170576,0.9285714285714286,0.9402985074626866,1,4,0.8,0.8194444444444444,0.8888888888888888,0.75,1,4,0.8235294117647058,0.8285714285714285,0.8571428571428571,0.8,1,2
w85__r03_f05,3,5,assisted_product,gpc4_assisted_product,80,0.7518382352941176,0.776875,58.0,True,0.9012345679012346,0.7333333333333334,0.4666666666666667,1.0,8,0,0.68,0.6,0.2,1.0,8,0,0.6470588235294118,0.625,0.25,1.0,6,0
w85__r03_f05,3,5,gpc5_margin,gpc5_margin,80,0.8648897058823529,0.898125,25.0,True,0.9629629629629629,0.9,0.8,1.0,3,0,0.88,0.85,0.7,1.0,3,0,0.8235294117647058,0.8125,0.625,1.0,3,0
w85__r03_f05,3,5,h_margin,gpc4_h_acquisition,160,0.6838235294117647,0.7175,67.0,True,0.9012345679012346,0.7333333333333334,0.4666666666666667,1.0,8,0,0.68,0.6,0.2,1.0,8,0,0.6470588235294118,0.625,0.25,1.0,6,0
w85__r03_f05,3,5,h_margin,h_model_h_acquisition,160,0.8759191176470589,0.9146875,20.0,True,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,0.92,0.9,0.8,1.0,2,0,0.8823529411764706,0.875,0.75,1.0,2,0
w85__r04_f01,4,1,assisted_product,gpc4_assisted_product,80,0.6259191176470588,0.7424999999999999,,False,0.9135802469135802,0.8065031982942431,0.6428571428571429,0.9701492537313433,5,2,0.72,0.7012987012987013,0.5454545454545454,0.8571428571428571,5,2,0.5882352941176471,0.5763888888888888,0.375,0.7777777777777778,5,2
w85__r04_f01,4,1,gpc5_margin,gpc5_margin,80,0.5445772058823529,0.6875,,False,0.9012345679012346,0.7707889125799574,0.5714285714285714,0.9701492537313433,6,2,0.68,0.6558441558441558,0.45454545454545453,0.8571428571428571,6,2,0.5294117647058824,0.5138888888888888,0.25,0.7777777777777778,6,2
w85__r04_f01,4,1,h_margin,gpc4_h_acquisition,160,0.625,0.7399999999999999,,False,0.9135802469135802,0.8065031982942431,0.6428571428571429,0.9701492537313433,5,2,0.72,0.7012987012987013,0.5454545454545454,0.8571428571428571,5,2,0.5882352941176471,0.5763888888888888,0.375,0.7777777777777778,5,2
w85__r04_f01,4,1,h_margin,h_model_h_acquisition,160,0.5721507352941178,0.6715625000000001,,False,0.9012345679012346,0.8272921108742004,0.7142857142857143,0.9402985074626866,4,4,0.68,0.6753246753246753,0.6363636363636364,0.7142857142857143,4,4,0.5882352941176471,0.5833333333333333,0.5,0.6666666666666666,4,3
w85__r04_f02,4,2,assisted_product,gpc4_assisted_product,80,0.8552389705882353,0.8996875,23.0,True,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,0.92,0.9131944444444444,0.8888888888888888,0.9375,1,1,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1,1
w85__r04_f02,4,2,gpc5_margin,gpc5_margin,80,0.8175551470588234,0.8759375,30.0,True,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,0.92,0.9131944444444444,0.8888888888888888,0.9375,1,1,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1,1
w85__r04_f02,4,2,h_margin,gpc4_h_acquisition,160,0.8469669117647058,0.8946875,23.0,True,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,0.92,0.9131944444444444,0.8888888888888888,0.9375,1,1,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1,1
w85__r04_f02,4,2,h_margin,h_model_h_acquisition,160,0.8262867647058821,0.881875,16.0,True,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,0.88,0.8576388888888888,0.7777777777777778,0.9375,2,1,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,2,1
w85__r04_f03,4,3,assisted_product,gpc4_assisted_product,80,0.8584558823529412,0.8803124999999999,23.0,True,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2,2,0.84,0.75,0.6,0.9,2,2,0.8235294117647058,0.7980769230769231,0.75,0.8461538461538461,1,2
w85__r04_f03,4,3,gpc5_margin,gpc5_margin,80,0.8543198529411765,0.900625,23.0,True,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,0.92,0.8,0.6,1.0,2,0,0.8823529411764706,0.75,0.5,1.0,2,0
w85__r04_f03,4,3,h_margin,gpc4_h_acquisition,160,0.8345588235294119,0.8528125,32.0,True,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2,2,0.84,0.75,0.6,0.9,2,2,0.8235294117647058,0.7980769230769231,0.75,0.8461538461538461,1,2
w85__r04_f03,4,3,h_margin,h_model_h_acquisition,160,0.9080882352941178,0.9375,16.0,True,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,0.92,0.8,0.6,1.0,2,0,0.8823529411764706,0.75,0.5,1.0,2,0
w85__r04_f04,4,4,assisted_product,gpc4_assisted_product,80,0.6282169117647058,0.6878124999999999,,False,0.8641975308641975,0.7878787878787878,0.6666666666666666,0.9090909090909091,5,6,0.56,0.5110294117647058,0.375,0.6470588235294118,5,6,0.47058823529411764,0.44285714285714284,0.2857142857142857,0.6,5,4
w85__r04_f04,4,4,gpc5_margin,gpc5_margin,80,0.8102022058823528,0.8709374999999999,32.0,True,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,0.92,0.9080882352941176,0.875,0.9411764705882353,1,1,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1,1
w85__r04_f04,4,4,h_margin,gpc4_h_acquisition,160,0.5349264705882353,0.5746875,128.0,True,0.8395061728395061,0.7727272727272727,0.6666666666666666,0.8787878787878788,5,8,0.48,0.4522058823529412,0.375,0.5294117647058824,5,8,0.4117647058823529,0.39285714285714285,0.2857142857142857,0.5,5,5
w85__r04_f04,4,4,h_margin,h_model_h_acquisition,160,0.9338235294117648,0.955,16.0,True,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,0.96,0.9375,0.875,1.0,1,0,0.9411764705882353,0.9285714285714286,0.8571428571428571,1.0,1,0
w85__r04_f05,4,5,assisted_product,gpc4_assisted_product,80,0.7918198529411764,0.8431249999999999,35.0,True,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,0.88,0.8333333333333333,0.6666666666666666,1.0,3,0,0.8235294117647058,0.75,0.5,1.0,3,0
w85__r04_f05,4,5,gpc5_margin,gpc5_margin,80,0.8685661764705883,0.9096875,19.0,True,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3,1
w85__r04_f05,4,5,h_margin,gpc4_h_acquisition,160,0.8000919117647057,0.859375,36.0,True,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,0.88,0.8333333333333333,0.6666666666666666,1.0,3,0,0.8235294117647058,0.75,0.5,1.0,3,0
w85__r04_f05,4,5,h_margin,h_model_h_acquisition,160,0.9122242647058825,0.9403124999999999,16.0,True,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0
w85__r05_f01,5,1,assisted_product,gpc4_assisted_product,80,0.9310661764705883,0.9512499999999999,16.0,True,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0,2,0.92,0.95,1.0,0.9,0,2,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0,1
w85__r05_f01,5,1,gpc5_margin,gpc5_margin,80,0.9071691176470589,0.926875,16.0,True,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0,2,0.92,0.95,1.0,0.9,0,2,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0,2
w85__r05_f01,5,1,h_margin,gpc4_h_acquisition,160,0.9264705882352942,0.94375,16.0,True,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0,1,0.96,0.975,1.0,0.95,0,1,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0,1
w85__r05_f01,5,1,h_margin,h_model_h_acquisition,160,0.9365808823529412,0.9503124999999999,16.0,True,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0,1,0.96,0.975,1.0,0.95,0,1,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0,1
w85__r05_f02,5,2,assisted_product,gpc4_assisted_product,80,0.8988970588235295,0.8721875,22.0,True,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,0.8823529411764706,0.8712121212121212,0.8333333333333334,0.9090909090909091,1,1
w85__r05_f02,5,2,gpc5_margin,gpc5_margin,80,0.8644301470588236,0.8971875,16.0,True,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3,1
w85__r05_f02,5,2,h_margin,gpc4_h_acquisition,160,0.8998161764705883,0.8596874999999999,28.0,True,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,0.88,0.8333333333333333,0.6666666666666666,1.0,3,0,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0
w85__r05_f02,5,2,h_margin,h_model_h_acquisition,160,0.7734374999999999,0.8459375,42.0,True,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3,1
w85__r05_f03,5,3,assisted_product,gpc4_assisted_product,80,0.8543198529411764,0.9009375,16.0,True,0.9753086419753086,0.9850746268656716,1.0,0.9701492537313433,0,2,0.92,0.9444444444444444,1.0,0.8888888888888888,0,2,0.8823529411764706,0.9090909090909092,1.0,0.8181818181818182,0,2
w85__r05_f03,5,3,gpc5_margin,gpc5_margin,80,0.8304227941176469,0.8846875,24.0,True,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,1,2,0.88,0.873015873015873,0.8571428571428571,0.8888888888888888,1,2,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1,2
w85__r05_f03,5,3,h_margin,gpc4_h_acquisition,160,0.8524816176470587,0.8996875,16.0,True,0.9753086419753086,0.9850746268656716,1.0,0.9701492537313433,0,2,0.92,0.9444444444444444,1.0,0.8888888888888888,0,2,0.8823529411764706,0.9090909090909092,1.0,0.8181818181818182,0,2
w85__r05_f03,5,3,h_margin,h_model_h_acquisition,160,0.7738970588235293,0.84625,30.0,True,0.9506172839506173,0.9418976545842217,0.9285714285714286,0.9552238805970149,1,3,0.84,0.8452380952380952,0.8571428571428571,0.8333333333333334,1,3,0.7647058823529411,0.7803030303030303,0.8333333333333334,0.7272727272727273,1,3
w85__r05_f04,5,4,assisted_product,gpc4_assisted_product,80,0.6856617647058824,0.7862499999999999,66.0,True,0.9259259259259259,0.8515151515151516,0.7333333333333333,0.9696969696969697,4,2,0.8,0.7824675324675325,0.6363636363636364,0.9285714285714286,4,1,0.7058823529411765,0.7152777777777778,0.5555555555555556,0.875,4,1
w85__r05_f04,5,4,gpc5_margin,gpc5_margin,80,0.685202205882353,0.7859375,,False,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4,1,0.8,0.7824675324675325,0.6363636363636364,0.9285714285714286,4,1,0.7058823529411765,0.7152777777777778,0.5555555555555556,0.875,4,1
w85__r05_f04,5,4,h_margin,gpc4_h_acquisition,160,0.6925551470588236,0.7909375,,False,0.9259259259259259,0.8515151515151516,0.7333333333333333,0.9696969696969697,4,2,0.8,0.7824675324675325,0.6363636363636364,0.9285714285714286,4,1,0.7058823529411765,0.7152777777777778,0.5555555555555556,0.875,4,1
w85__r05_f04,5,4,h_margin,h_model_h_acquisition,160,0.8106617647058822,0.870625,16.0,True,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,0.88,0.8733766233766234,0.8181818181818182,0.9285714285714286,2,1,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,2,1
w85__r05_f05,5,5,assisted_product,gpc4_assisted_product,80,0.7886029411764705,0.85625,32.0,True,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2,2,0.84,0.8161764705882353,0.75,0.8823529411764706,2,2,0.7647058823529411,0.7638888888888888,0.75,0.7777777777777778,2,2
w85__r05_f05,5,5,gpc5_margin,gpc5_margin,80,0.7830882352941175,0.84375,16.0,True,0.9382716049382716,0.9106060606060606,0.8666666666666667,0.9545454545454546,2,3,0.8,0.7867647058823529,0.75,0.8235294117647058,2,3,0.7647058823529411,0.7638888888888888,0.75,0.7777777777777778,2,2
w85__r05_f05,5,5,h_margin,gpc4_h_acquisition,160,0.7872242647058822,0.8553124999999999,32.0,True,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2,2,0.84,0.8161764705882353,0.75,0.8823529411764706,2,2,0.7647058823529411,0.7638888888888888,0.75,0.7777777777777778,2,2
w85__r05_f05,5,5,h_margin,h_model_h_acquisition,160,0.795955882352941,0.86125,36.0,True,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,0.88,0.8455882352941176,0.75,0.9411764705882353,2,1,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2,1
w85__r06_f01,6,1,assisted_product,gpc4_assisted_product,80,0.8019301470588235,0.8546875,16.0,True,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,3,2,0.8,0.7536764705882353,0.625,0.8823529411764706,3,2,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3,1
w85__r06_f01,6,1,gpc5_margin,gpc5_margin,80,0.8354779411764706,0.8881249999999998,16.0,True,0.9629629629629629,0.9,0.8,1.0,3,0,0.88,0.8125,0.625,1.0,3,0,0.8235294117647058,0.75,0.5,1.0,3,0
w85__r06_f01,6,1,h_margin,gpc4_h_acquisition,160,0.7706801470588235,0.8296874999999999,16.0,True,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,3,2,0.8,0.7536764705882353,0.625,0.8823529411764706,3,2,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3,1
w85__r06_f01,6,1,h_margin,h_model_h_acquisition,160,0.9062500000000001,0.93625,16.0,True,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,0.96,0.9375,0.875,1.0,1,0,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0
w85__r06_f02,6,2,assisted_product,gpc4_assisted_product,80,0.8602941176470589,0.8884375,17.0,True,0.9629629629629629,0.9772727272727273,1.0,0.9545454545454546,0,3,0.88,0.9117647058823529,1.0,0.8235294117647058,0,3,0.8235294117647058,0.875,1.0,0.75,0,3
w85__r06_f02,6,2,gpc5_margin,gpc5_margin,80,0.8295036764705881,0.8640625,17.0,True,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,0.88,0.8786764705882353,0.875,0.8823529411764706,1,2,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0,2
w85__r06_f02,6,2,h_margin,gpc4_h_acquisition,160,0.8566176470588236,0.886875,17.0,True,0.9629629629629629,0.9772727272727273,1.0,0.9545454545454546,0,3,0.88,0.9117647058823529,1.0,0.8235294117647058,0,3,0.8235294117647058,0.875,1.0,0.75,0,3
w85__r06_f02,6,2,h_margin,h_model_h_acquisition,160,0.9310661764705883,0.9131250000000001,16.0,True,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,0.92,0.9080882352941176,0.875,0.9411764705882353,1,1,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0,1
w85__r06_f03,6,3,assisted_product,gpc4_assisted_product,80,0.8423713235294119,0.8887499999999999,22.0,True,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,1,2,0.88,0.8786764705882353,0.875,0.8823529411764706,1,2,0.8235294117647058,0.8285714285714285,0.8571428571428571,0.8,1,2
w85__r06_f03,6,3,gpc5_margin,gpc5_margin,80,0.8538602941176472,0.8996875,18.0,True,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1,1,0.92,0.9080882352941176,0.875,0.9411764705882353,1,1,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1,1
w85__r06_f03,6,3,h_margin,gpc4_h_acquisition,160,0.8432904411764705,0.893125,24.0,True,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1,1,0.92,0.9080882352941176,0.875,0.9411764705882353,1,1,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1,1
w85__r06_f03,6,3,h_margin,h_model_h_acquisition,160,0.822610294117647,0.8778125,17.0,True,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,1,2,0.88,0.8786764705882353,0.875,0.8823529411764706,1,2,0.8235294117647058,0.8285714285714285,0.8571428571428571,0.8,1,2
w85__r06_f04,6,4,assisted_product,gpc4_assisted_product,80,0.8161764705882353,0.875,32.0,True,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,0.88,0.8455882352941176,0.75,0.9411764705882353,2,1,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2,1
w85__r06_f04,6,4,gpc5_margin,gpc5_margin,80,0.792279411764706,0.8575,25.0,True,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,0.84,0.7830882352941176,0.625,0.9411764705882353,3,1,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3,1
w85__r06_f04,6,4,h_margin,gpc4_h_acquisition,160,0.8354779411764707,0.888125,22.0,True,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1,1,0.92,0.9080882352941176,0.875,0.9411764705882353,1,1,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1,1
w85__r06_f04,6,4,h_margin,h_model_h_acquisition,160,0.7573529411764706,0.8287499999999999,,False,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,0.84,0.7830882352941176,0.625,0.9411764705882353,3,1,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3,1
w85__r06_f05,6,5,assisted_product,gpc4_assisted_product,80,0.8984375000000001,0.929375,16.0,True,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0
w85__r06_f05,6,5,gpc5_margin,gpc5_margin,80,0.8295036764705882,0.88375,37.0,True,0.9629629629629629,0.9,0.8,1.0,3,0,0.88,0.8333333333333333,0.6666666666666666,1.0,3,0,0.8235294117647058,0.8125,0.625,1.0,3,0
w85__r06_f05,6,5,h_margin,gpc4_h_acquisition,160,0.8993566176470589,0.9299999999999999,16.0,True,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0
w85__r06_f05,6,5,h_margin,h_model_h_acquisition,160,0.8235294117647057,0.8374999999999999,16.0,True,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,0.8235294117647058,0.8125,0.625,1.0,3,0
w85__r07_f01,7,1,assisted_product,gpc4_assisted_product,80,0.8249080882352939,0.8809375,16.0,True,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,0.88,0.8819444444444444,0.8888888888888888,0.875,1,2,0.8235294117647058,0.8194444444444444,0.8888888888888888,0.75,1,2
w85__r07_f01,7,1,gpc5_margin,gpc5_margin,80,0.8515624999999999,0.8990625,16.0,True,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,0.92,0.9131944444444444,0.8888888888888888,0.9375,1,1,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1,1
w85__r07_f01,7,1,h_margin,gpc4_h_acquisition,160,0.8386948529411763,0.8903124999999998,16.0,True,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,0.88,0.8819444444444444,0.8888888888888888,0.875,1,2,0.8235294117647058,0.8194444444444444,0.8888888888888888,0.75,1,2
w85__r07_f01,7,1,h_margin,h_model_h_acquisition,160,0.9181985294117647,0.944375,16.0,True,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,0.92,0.9131944444444444,0.8888888888888888,0.9375,1,1,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1,1
w85__r07_f02,7,2,assisted_product,gpc4_assisted_product,80,0.7771139705882353,0.8434375,35.0,True,0.9506172839506173,0.943939393939394,0.9333333333333333,0.9545454545454546,1,3,0.84,0.8492647058823529,0.875,0.8235294117647058,1,3,0.7647058823529411,0.7803030303030303,0.8333333333333334,0.7272727272727273,1,3
w85__r07_f02,7,2,gpc5_margin,gpc5_margin,80,0.793658088235294,0.8596874999999999,18.0,True,0.9506172839506173,0.943939393939394,0.9333333333333333,0.9545454545454546,1,3,0.84,0.8492647058823529,0.875,0.8235294117647058,1,3,0.7647058823529411,0.7803030303030303,0.8333333333333334,0.7272727272727273,1,3
w85__r07_f02,7,2,h_margin,gpc4_h_acquisition,160,0.799172794117647,0.8621875,21.0,True,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2,2,0.84,0.8161764705882353,0.75,0.8823529411764706,2,2,0.7647058823529411,0.7424242424242424,0.6666666666666666,0.8181818181818182,2,2
w85__r07_f02,7,2,h_margin,h_model_h_acquisition,160,0.7863051470588234,0.8534375,48.0,True,0.9506172839506173,0.943939393939394,0.9333333333333333,0.9545454545454546,1,3,0.84,0.8492647058823529,0.875,0.8235294117647058,1,3,0.7647058823529411,0.7803030303030303,0.8333333333333334,0.7272727272727273,1,3
w85__r07_f03,7,3,assisted_product,gpc4_assisted_product,80,0.8166360294117645,0.860625,31.0,True,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,0.88,0.85,0.7,1.0,3,0,0.8823529411764706,0.875,0.75,1.0,2,0
w85__r07_f03,7,3,gpc5_margin,gpc5_margin,80,0.8249080882352939,0.8775,16.0,True,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,0.88,0.85,0.7,1.0,3,0,0.8235294117647058,0.8125,0.625,1.0,3,0
w85__r07_f03,7,3,h_margin,gpc4_h_acquisition,160,0.8143382352941175,0.8584375,18.0,True,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,0.88,0.85,0.7,1.0,3,0,0.8823529411764706,0.875,0.75,1.0,2,0
w85__r07_f03,7,3,h_margin,h_model_h_acquisition,160,0.8465073529411764,0.86625,16.0,True,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,0.88,0.8666666666666667,0.8,0.9333333333333333,2,1,0.8823529411764706,0.875,0.75,1.0,2,0
w85__r07_f04,7,4,assisted_product,gpc4_assisted_product,80,0.910845588235294,0.9171874999999999,23.0,True,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,4,0,0.84,0.7142857142857143,0.42857142857142855,1.0,4,0,0.8235294117647058,0.7,0.4,1.0,3,0
w85__r07_f04,7,4,gpc5_margin,gpc5_margin,80,0.9108455882352942,0.9340625,22.0,True,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,0.92,0.8571428571428572,0.7142857142857143,1.0,2,0,0.8823529411764706,0.8,0.6,1.0,2,0
w85__r07_f04,7,4,h_margin,gpc4_h_acquisition,160,0.8612132352941175,0.8721874999999999,35.0,True,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,0.88,0.7857142857142857,0.5714285714285714,1.0,3,0,0.8823529411764706,0.8,0.6,1.0,2,0
w85__r07_f04,7,4,h_margin,h_model_h_acquisition,160,0.8984375000000001,0.9309375,16.0,True,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,0.96,0.9285714285714286,0.8571428571428571,1.0,1,0,0.9411764705882353,0.9,0.8,1.0,1,0
w85__r07_f05,7,5,assisted_product,gpc4_assisted_product,80,0.7996323529411764,0.8484375,30.0,True,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,0.88,0.8455882352941176,0.75,0.9411764705882353,2,1,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2,1
w85__r07_f05,7,5,gpc5_margin,gpc5_margin,80,0.7766544117647058,0.8278125000000001,42.0,True,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4,1,0.8,0.7205882352941176,0.5,0.9411764705882353,4,1,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3,1
w85__r07_f05,7,5,h_margin,gpc4_h_acquisition,160,0.8023897058823528,0.8496875,35.0,True,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,0.88,0.8455882352941176,0.75,0.9411764705882353,2,1,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2,1
w85__r07_f05,7,5,h_margin,h_model_h_acquisition,160,0.7647058823529411,0.7999999999999999,,False,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4,1,0.8,0.7205882352941176,0.5,0.9411764705882353,4,1,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3,1
w85__r08_f01,8,1,assisted_product,gpc4_assisted_product,80,0.700827205882353,0.785625,,False,0.9012345679012346,0.8621212121212121,0.8,0.9242424242424242,3,5,0.72,0.7305194805194806,0.8181818181818182,0.6428571428571429,2,5,0.5882352941176471,0.5972222222222222,0.75,0.4444444444444444,2,5
