policy,run_id,sha256
margin,w85__r91_f01,af4e0569c71a6b569bddc8d5d88b55566630639a40c2f32a6200100a0bb381e0
margin,w85__r91_f02,70ece802f470f09fd70099d5b5814a48f17be68137d79213292494e1e28721de
margin,w85__r91_f03,4f2347731e1f0f72756093d70af89e19eeec46a5254802fd33853540fdd95034
margin,w85__r91_f04,fd6ad8b30b821289e813292d1d70d350e64e8d39c6145c3436a41c09a039860b
margin,w85__r91_f05,5d7cfc6a28091374884b43f10540f1a9bf46a6732c0ccf546ca4827cdeafda4b
margin,w85__r92_f01,46f6911aa9e6c3e5bce42c93649ce7bffb4508c364857d317eb70e854307099a
margin,w85__r92_f02,d22883d9e36c50594646ef2a8f83bf4a5a293847dfa0f8af8e8cd7a467899417
margin,w85__r92_f03,0bdf996abfc96bd771af693f03b7d0cd414a944fe030c5d1ef3e6dd0f3785a1f
margin,w85__r92_f04,d5e0c3762b1a12da6e3d358fdfc263ae9feb1b61471d6bf1cd8d236e44eb2f18
margin,w85__r92_f05,fe8a215d75ac2dbbb3209abbbf0e1a2dd61590f2754ef77a71d003f9395cf938
margin,w85__r93_f01,20e6b3e0de1c821432d3e5359eae000ee0ca7a41ac07ae8a54596ae78826f513
margin,w85__r93_f02,5ebf7f27a4ababd8ee143f7638aef552d0d1f1352f7ff70a75633e3343594cf7
margin,w85__r93_f03,e1bcbbe984f08167f5f76e488b904947e31a92a23ea1486d54048b5c9aebb518
margin,w85__r93_f04,70bb220e300dba4a1b8fbcc3ea3182359e1ae4a2a409f5e07d208ddbf4a1099b
margin,w85__r93_f05,cdacc8a11d20fc025c8093055c6067a293aca0099f03dc95282a2084b4a8626a
margin,w85__r94_f01,c7484ebe251b3cca6eb96b0853bb4b3faefdb0b5293d6466d07bcb3630683b37
margin,w85__r94_f02,18131c21ebcc8088e47b6b5ddb7ce749c561f1efc81eaee796622e3f2913c60f
margin,w85__r94_f03,c0a8a3a3773f3e9726ca680972d7e88734d72478be3f6a8fc9a6e3188e290a79
margin,w85__r94_f04,ff435e152dfeb7888a941a06413db2613c6333df839c13365977460e9a0e77ca
margin,w85__r94_f05,fdc6e77e87a27accad0ed23aadebc6f401133675e88ac76cad18e8f9d6f36c15
margin,w85__r95_f01,302575ea5f35c090fd3b7010ab9e9004e7958aa3fc24ea79b84e4882d45f99d4
margin,w85__r95_f02,c0f3bc2d9898000217a92776a58ac19000c2c5ebf37cd924a58f07ee33eeffe1
margin,w85__r95_f03,f7699cda7b513c011c740ff54ca25c91153b8b449440c6e8de477e14ea6c5a49
margin,w85__r95_f04,170995bf660d17dfeb5b5289697f3535730a45d81b2870d6ae64cc9f646548e9
margin,w85__r95_f05,78519281e5d669ca2d2ba3af809b391a3776e9b9d91196681778ad9b329eee83
margin,w85__r96_f01,ffb3a854c983eca3dd4eb41eedb6335a76afb2f49e6c9f0f917f51a6bf2e54c2
margin,w85__r96_f02,91079fe21c4c2658ab6942dd590897981325caadecc59dbc04036bf3f9f0f019
margin,w85__r96_f03,edc1c4c372093edfcd1b57731fbcb157a47482851113e6fa774d24cacb669eaa
margin,w85__r96_f04,acbf890eb0499d734e653100f9875501bfb1119dba0124c28765e81eb7ebc34e
margin,w85__r96_f05,4dcc3c39bca2494c24884514d887f2bb68f6997493cb260277deb4b895b74471
margin,w85__r97_f01,30c506b26786617033067a0d3d1453b833c5a16cf9cce41556cf5a4bc4e44148
margin,w85__r97_f02,667d55c55a38cfcf32868ad6ad24bc30c3b877f2544c8df6c5f1bfc66e155258
margin,w85__r97_f03,f8590f9e2673ae91cf4ecb8dedbffd308f1deae1efe027f665d5c6a54449cb29
margin,w85__r97_f04,5cde78f35eeac7b3997a598091792e5b037baa5217fd72452215f45e12811c70
margin,w85__r97_f05,434d94aa9d22e9988c5c6febbd7a6ec9404d551a7f7584ddd717e8373a424426
margin,w85__r98_f01,e42d05cdc4c057dcc6329e8eca257212194db178da87e8eda0f1ea3e092dc7fb
margin,w85__r98_f02,bcd527cda2b67ddf881637a36f508039921972e3bfe91bb094c50c05e451f25b
margin,w85__r98_f03,b160077cc3cac865c431d3eef47373bcfd4065638e91e721d0eae34d6ef75cee
margin,w85__r98_f04,640179db77605521cacd9fa93b70b7579bf69ce80b763f76b1b1d7b8475dae47
margin,w85__r98_f05,f4dc11da49e2c6462fb48eb7c9e95f14847fbd127d6b6ca553caa0019fc37ba0
margin,w85__r99_f01,f47b3f70568df8e5e39259862eed2cc85082889bec76e428841ccfe0387a1b24
margin,w85__r99_f02,cb2ab342a1a35369920b0d21331f98fdd0661c81951930082c7106006fe4610e
margin,w85__r99_f03,4a993e21327f4bbf8b5b6e0344990cbbbd361aa898a92a5986c1502b32b32156
margin,w85__r99_f04,c98b29e0ed990fc6588febb41d04d75450e40c7bc293b81829aac1b193d6f910
margin,w85__r99_f05,8f9d10518fe347ec7bb49f6cc0740bdd433a6dc0a1f42e6ef39019c81ad4a74e
coverage_then_margin_B40,w85__r100_f01,aad1ebbfa5fc5aba52a6aee7d5e68579f9e63676c7a6b902a5e29b009ad87981
coverage_then_margin_B40,w85__r100_f02,76b0613ef31b5e3074259b93ec4bf51de3bde146deffbe94e901a4211147a716
coverage_then_margin_B40,w85__r100_f03,221b4cc609568a53d600b176b4bd45fcb11c0f740134f13de195ccb93c2d01d6
coverage_then_margin_B40,w85__r100_f04,75bdcc8f00f4a5f1b55a8653e351c4175758db8f31fce70f0a7b59ff0d28fb1a
coverage_then_margin_B40,w85__r100_f05,03f0c42eced7d067623ad341113a25f94d4900896dd1540625aaf94d7183b0a7
coverage_then_margin_B40,w85__r101_f01,97c1495da427f71e57963938a5a9d6c623c545a749ef0871c8b57153105f8567
coverage_then_margin_B40,w85__r101_f02,83807cbf504aec80b9a6ec86335b387030bdcf867b5e3c6cbdf312e1d711e7d8
coverage_then_margin_B40,w85__r101_f03,9fb48dd9e5b294c7ab5338ef8ce3fc87de74ca04d6ead65e417f5dd77a440906
coverage_then_margin_B40,w85__r101_f04,6c5d3a0c40f1631da49df643d825495f0d1e82c10d1a5291c762a6d7cd1dfd32
coverage_then_margin_B40,w85__r101_f05,9f85c2ab614728aeee772c3e48e1e53d007aa8fbb11db8a4b23b004d2c447604
coverage_then_margin_B40,w85__r102_f01,aa5b77ca6c46fdaef2022768820f90b8cdc27f15bfc0a5b93679992b76d0c1fe
coverage_then_margin_B40,w85__r102_f02,52d3bdc9ee78f8e3fab9ffa5b6db7c08212f97d347b6a45f1615317020d1432f
coverage_then_margin_B40,w85__r102_f03,82fbcc9f4a3a1da5dc0771ebec405a52d88850d85a6046afa47be1228b9d3904
coverage_then_margin_B40,w85__r102_f04,e899b0497f30a544c208713811022c5fd4e09f28038473a472adf23b95a16db0
coverage_then_margin_B40,w85__r102_f05,cd4623c62aad4d94220905538d8cd94927fe2f93754db1bb17721d228e125cb6
coverage_then_margin_B40,w85__r103_f01,4b83c6c7c265f2a82617a7a4d2436466c6660a9211da5b1b0841e07662b6070d
coverage_then_margin_B40,w85__r103_f02,a96e70a4891624a86f540d3bc6dbf3c202e7f976094a85907e40a9de35e3710e
coverage_then_margin_B40,w85__r103_f03,ecd277206d086672d93266f3388ae6ae10b1114b1dc2c42e6e86d50e1f21bcfb
coverage_then_margin_B40,w85__r103_f04,a35d7dd21c6a90afaaf0a2723ea7208017261158958a86cf6d6fcfcc48098f48
coverage_then_margin_B40,w85__r103_f05,dc9ddd68383ab2dd835333daf874de507a64a7ad9bfcba53b264bb2bfa1b88af
coverage_then_margin_B40,w85__r104_f01,ffcbfd84169ada1456b5a6beec6e83b1f16e1f25e96acbcb13efd17d55b62116
coverage_then_margin_B40,w85__r104_f02,dcb92b336e0e9bf0cbcbf9f3156f339d59cea6cddcf3d17f7bfe783310b770cf
coverage_then_margin_B40,w85__r104_f03,169e1dcbd8c2bedf29488e72f18feec6830d7c808b54284a0afe4cbe7f6479ea
coverage_then_margin_B40,w85__r104_f04,2373efc7e003bb282fd17a787899f60dc45665468c6dfee146c0dd69123aa1ab
coverage_then_margin_B40,w85__r104_f05,fab23781b48c555bc809b80689f9b4e29d88d1a8729b68e196a4559652d71b5f
coverage_then_margin_B40,w85__r105_f01,fba236ab2cab8e715d0b878481e66207c85cfc315437e6ec8276d812aa52a8aa
coverage_then_margin_B40,w85__r105_f02,62923d5e77eb9c499b2673fa58730b1b7f64a1f2481c04e81215d1d663d5abdb
coverage_then_margin_B40,w85__r105_f03,1bb77a48de8633a32db0c984e28be5ac732f9ba50144ceab144cddfbc19e1237
coverage_then_margin_B40,w85__r105_f04,95be51fb487e0c2f5397c5da36bfba369589a1525d87397ef4957518a3c947a6
coverage_then_margin_B40,w85__r105_f05,ea925387d84a71d40ed9083ff4e1e31845149b6e2e81be97428450f8afce445b
coverage_then_margin_B40,w85__r106_f01,8d72f4a3e465091e210f71587ba553fafdc4a2616e61de06309ecac49d5729cf
coverage_then_margin_B40,w85__r106_f02,98448e6e46f15b6ef6135adfa49af5827d53a2924f586710932e8d7c568bbcb9
coverage_then_margin_B40,w85__r106_f03,4eaf475c64914d08fa450fc0073051470235f3b3553d68b33d6a4f7db0e572d9
coverage_then_margin_B40,w85__r106_f04,18957ce34612f85140fe65f4d240c2ba24f8793f1fd24c83957e742788537ab2
coverage_then_margin_B40,w85__r106_f05,57cb9f033081a214a58759a1725b8014e080b115b615701e9ef441e75aab7f45
coverage_then_margin_B40,w85__r107_f01,24ca84f8498c2e0d90ba2e568c514a319b012338a2902b2aab8f7a85e38bdc58
coverage_then_margin_B40,w85__r107_f02,6408798084054aa08a3f71ff3c5a4b449ca3e37c2078bf6bd277753a09964a83
coverage_then_margin_B40,w85__r107_f03,b9f9807df85b551eb8e9895fbf0ddc5a85b24202df16897f9fec227021b29b12
coverage_then_margin_B40,w85__r107_f04,032c42dc031bb810c55892b84fd96ccca89424d8d38a505edb1884adfdf1239f
coverage_then_margin_B40,w85__r107_f05,c359e525d95e9f88624e9bacc76a1b584d8e34d161c410b820581aab9c830091
coverage_then_margin_B40,w85__r108_f01,079293dfff211586e21bd37d3e04ab5e499b83acb13cb7e3466c3a63ee231754
coverage_then_margin_B40,w85__r108_f02,d21d3397b125348f363dbd8b7c04e80be4e3c327dce4629681bb90d8775bdb0e
coverage_then_margin_B40,w85__r108_f03,bb2ae9bc80793bcc870b1b94274c439bd245b98cbeb4d7b15c5ccffe14576345
coverage_then_margin_B40,w85__r108_f04,7448c48cef1d6e156c729c99450602d7eb54530876b573e8e6d2b888127ac193
coverage_then_margin_B40,w85__r108_f05,900ab55aaf5d969f3713441833b7983fd10da72c69a554bcabb5241b84cf7860
coverage_then_margin_B40,w85__r109_f01,d8a8220783c90bdf2925175862512fcd8d34041e3145a79274d01f89ef22a2fb
coverage_then_margin_B40,w85__r109_f02,c67a35f95d17fe079d97e8e3328e5286a18a15cf50fd6c5203733fa071f8c855
coverage_then_margin_B40,w85__r109_f03,bc1cc9bc95467413610bb4b791bc6b541fbe25f4f27973da97b377272d963121
coverage_then_margin_B40,w85__r109_f04,150c5f97bcc9114d45416f777bbba01a747b121f703673588867c5fc4104f036
coverage_then_margin_B40,w85__r109_f05,e254e1e39c77c76b9e945a2f10a0162b15e2c3e96430c5870027a1086116c2f5
coverage_then_margin_B40,w85__r110_f01,0abfab926cadd43220366ec5ba9284efcce43bc1188fb0d0c68df77d4e328fc1
coverage_then_margin_B40,w85__r110_f02,ea4376e8e85665e4231289f659186ae8a6b9b49a0ddf32604732273fe70d9b29
coverage_then_margin_B40,w85__r110_f03,19ad85d1c2625c19e0286d4dbf936dbd32f10da0e980878e14e1191b5caefebc
coverage_then_margin_B40,w85__r110_f04,fa8f4b0382d42edf0ebbcbaeb12478ce4b18948fbf617a17d279061863a9d7e9
coverage_then_margin_B40,w85__r110_f05,26ab80a86705444d1a7032b542919f6fac6d31310043f78ef46968189d1d3f67
coverage_then_margin_B40,w85__r111_f01,551d615e2bda6f7ff569da3a4f9d47d5bd5b647f9b2a55a0b8aedabc992a30da
coverage_then_margin_B40,w85__r111_f02,48ecfaff950103e82d50e467b603c614a92f6b9bd5f3961aaa02ba90e8cdb4be
coverage_then_margin_B40,w85__r111_f03,150e7a717c3dea8a9869616ad83e3dc01cfcd15eb84277d86dd9bd6e612ed76c
coverage_then_margin_B40,w85__r111_f04,0e90178a0f9b225185f8d5a213215c57573e32375aad930002313b136fc87693
coverage_then_margin_B40,w85__r111_f05,d53ef88ae22cadf584cc6bdd5d49b7d429ad5ba958873551421bdb9d307fd727
coverage_then_margin_B40,w85__r112_f01,95e207b71a435baec2342d68e8bf12c1f5496735cb8a00d2b2441b93a2b01a76
coverage_then_margin_B40,w85__r112_f02,294dab7daf1ef8f837657556f72be4cdd01d944195053396b33fab2541b10476
coverage_then_margin_B40,w85__r112_f03,6309b6332e934251d13d0f012a1dc770c081749f03822b9fded08b68a29c5a2f
coverage_then_margin_B40,w85__r112_f04,211b2f1e69bed08350b5c8bf46e8a1522f1d8b1f2531e3e7897be9275a39f13d
coverage_then_margin_B40,w85__r112_f05,6e76aebf1a04948522f68e702263fb06f61b429d633804b68c2a776e15a6d7a2
coverage_then_margin_B40,w85__r113_f01,ad48951b6aaf722be8b43a2f43c1d543d0868f3dca5d74af76fb27108977a70a
coverage_then_margin_B40,w85__r113_f02,cbff002bb728baa50ea6f8408346bb5aab9fca8a4c24b16b7a485b0ad6cea4f1
coverage_then_margin_B40,w85__r113_f03,1d13a5103d7bd21c2e13599a5a387dea884c32652d3ac6a05d2cf20cde9f0b85
coverage_then_margin_B40,w85__r113_f04,dc6e6fd47713f8fb7b447ca9075cc2c5d0e39b0536f06d2704986a950621bafa
coverage_then_margin_B40,w85__r113_f05,c0ef2709c4b064f6a3864f2e4b53eeaa6cb3f333ebb2d49a6bc23c62831caff7
coverage_then_margin_B40,w85__r114_f01,65d4d24f6c7d0c4ad531bfa597307815232b0702904a09daebd011a5901a7ad1
coverage_then_margin_B40,w85__r114_f02,9bdf36ca1ed36ee9888a35ab2d06d0a5b5adefda6681127d853f3d6638af3e7f
coverage_then_margin_B40,w85__r114_f03,8184b37a4005480b0a1abd578b9456fa1fdb8e178b991d59d4482ade5d1f1a66
coverage_then_margin_B40,w85__r114_f04,c15cab30869c414f05066d268dbfe7649959604d11566096816bbceb48d5b6ba
coverage_then_margin_B40,w85__r114_f05,94c2918307d3f3199c8e59be3073767ba2b0a6739d12fd141d4ba157eaf2f319
coverage_then_margin_B40,w85__r115_f01,1975dd124123f2cfcdf0500d36f04e80bc6f2d1f294e3471a1d0d73bce0ebef7
coverage_then_margin_B40,w85__r115_f02,2223d2447c91d5b7c26cb111f7a362e2e5ae4c887dfd5b94a9459374295a5219
coverage_then_margin_B40,w85__r115_f03,1b64274c16a9966d208119778d7919fc1804b3060ddfba5a9869a91ddd13945d
coverage_then_margin_B40,w85__r115_f04,4ff03646bc5d5685675f09f136ffcd552518644943919492ac0b5d315a8fd819
coverage_then_margin_B40,w85__r115_f05,207f37e9316c5b30c0337a0990d68f6c8762c76b83aae667c6640bfd39bfb3ac
coverage_then_margin_B40,w85__r116_f01,a1c6bcc054f5b5de4a439cf73a11063ce22e90d9337e6abe578c083fe4a465c1
coverage_then_margin_B40,w85__r116_f02,37fa46dec5a50c701511f1438ed5408bc13d93a9ad846e1ed774b165951d63af
coverage_then_margin_B40,w85__r116_f03,4761d699680a1dffbb161a96dcb222e8bbaf470582e050cb5db73b8f7f576039
coverage_then_margin_B40,w85__r116_f04,828ad1b88378f41a1e6f7fcd38d98448cbb2b60b1d17366d81919c6b39a0b1ed
coverage_then_margin_B40,w85__r116_f05,d9fedfe42859384647254f457d6683fc020ecdc3f80458c4c3ca026fd9065350
coverage_then_margin_B40,w85__r117_f01,8e0bcce3718e33ef419038f633717cd769a6c3df3c63ce0489b8452fedc1e542
coverage_then_margin_B40,w85__r117_f02,8c8a0a92fe4766611510732809b1da4901400e7bc8367cbcead89905e7fe0038
coverage_then_margin_B40,w85__r117_f03,52dabe99656cb149cfb20f927f6bf8dc7ef97bd219b9cfc3891b6bf72f4df4df
coverage_then_margin_B40,w85__r117_f04,fb5fe68f8136ca5fb37ee99dc2e6f4f8bbd68dce85a37f16c107759dfcfbce96
coverage_then_margin_B40,w85__r117_f05,60d2d147e334bad0ccd3a554971e27568e70b8709a74a658a4504162f888120c
coverage_then_margin_B40,w85__r118_f01,a04950748c783f024cfcbd21f28253a67189f24f31fd09957799bb0003508436
coverage_then_margin_B40,w85__r118_f02,77586ab6d3119a1600cb9c64f95fce5aab18c65b2cb53974587a1c9bb607e198
coverage_then_margin_B40,w85__r118_f03,73caccdb2832e0768dc014dfdb669567ee296f43a3bdcb08167d7e0569c3d926
coverage_then_margin_B40,w85__r118_f04,c781102c9981e1e94b772b98e1a0dbb4a0208cd94b5d7b137a0fbe25131c7715
coverage_then_margin_B40,w85__r118_f05,203d8d075808bf9ff6b028cf5d3598dc4eb718bb628b3b79100084b05ec40535
coverage_then_margin_B40,w85__r119_f01,250bbf7f0627fc0f5f8a8f6e8f8e402afc25f12f8948c5447b41a3b4f4c0b707
coverage_then_margin_B40,w85__r119_f02,5bce0417ec9d62d32c00c75b509e9898b4af9fe61814a383caf611fba8cb044f
coverage_then_margin_B40,w85__r119_f03,ffe3a13cbd666c6deccce71915dc73bbbe48d61370b2f04de63fea1312be8804
coverage_then_margin_B40,w85__r119_f04,81f3a82e102889e6e610ad904ff4736f12ed250ea0085a74a8eca254b209f0b3
coverage_then_margin_B40,w85__r119_f05,89b2373e9038f18b9c48eb1e34123a0692ecafc6d8928e14f267f807fe8aa978
coverage_then_margin_B40,w85__r120_f01,c696696ca67a13ffd668a208beb3e0b8533bac42d0fa33ef6d1093d0a2df3de7
coverage_then_margin_B40,w85__r120_f02,731144a0b9d2d95f75d9717cd6956ccfb66a60db13d75ef657e2b358f74c6044
coverage_then_margin_B40,w85__r120_f03,e49c17fe3d930d82786368c465eef65da4e136a511cd4d3324d8edab3e534ddf
coverage_then_margin_B40,w85__r120_f04,0b9d9e8b43355eda572842eea844ccc1792280be3aae17ec267d5b989594fc9c
coverage_then_margin_B40,w85__r120_f05,2222624646fa9b4de58b89d78d5851b96345f66668026c5ff362117651740689
coverage_then_margin_B40,w85__r61_f01,e446b1bbe53e5fb543473ea31df0ee37b4a6d8aaee7e68ccc6419b36fba393c7
coverage_then_margin_B40,w85__r61_f02,9f72d3e9bbe682b34cdcccb157f56548311412d88a7e3d4eb4753d8f8e56b5e6
coverage_then_margin_B40,w85__r61_f03,9c1081c1b323b20c0af8371ba5f7984ba289317fc6b008a592f96331dfa03ca4
coverage_then_margin_B40,w85__r61_f04,a3558a8ff121c65fc300bbb614162c67db78d63ee62b15408656d4445642ca2e
coverage_then_margin_B40,w85__r61_f05,339cc607af9517af772a06f90334c781edac17f595fe66b2a1fa73689975b25f
coverage_then_margin_B40,w85__r62_f01,9b9d9fd1bedc75a52ddc44f2fe018210442b93f90fe8f1625cd2542baf8c9158
coverage_then_margin_B40,w85__r62_f02,b7fb3b5f8666b6284a0cfab899f6ba7dca5dda5a1d206bc9a112ce143a0b2c21
coverage_then_margin_B40,w85__r62_f03,6421713b7e3876c58300c11a634d8673b3a9cc87b4aa067aea11c4c87d89681b
coverage_then_margin_B40,w85__r62_f04,6ac63b970ad7f124dd029f61bea0063e6a6b93231ac14691f0fe7f3eabd882a5
coverage_then_margin_B40,w85__r62_f05,cb35bc9b7a9044141f91abcf0862753382aa37d3bd7a9961e2916497cb0c6351
coverage_then_margin_B40,w85__r63_f01,ee5ec7fd95fd406d9ef0cccc744691c4269c3a6a83a3d097ca2d7bcd3fa82f10
coverage_then_margin_B40,w85__r63_f02,bfd27c9184f6408b1491947a9b54810ae7466e01c702969ee27adffd84060a8c
coverage_then_margin_B40,w85__r63_f03,552de6727d75d37ea250ebe7e24b77d5c053028c1fb196ad8150373f21588d97
coverage_then_margin_B40,w85__r63_f04,2899c5b1436fb92d71f2c19578095dd13f13497af50943b5cbe491f4944bc496
coverage_then_margin_B40,w85__r63_f05,da011208234ca160e22b7d6654c3000d6d57059cc7377cc01bfe4c41b3e9d5b3
coverage_then_margin_B40,w85__r64_f01,f593f5c788b01f45a107740ee7be968d4f09b818dc6b499e9c79692a39af33a3
coverage_then_margin_B40,w85__r64_f02,ff021db59ad741893742ad0610d06130941152d7e57bb680b76fce18e7e697c9
coverage_then_margin_B40,w85__r64_f03,ba61502e6e0b4657f922c75dd8b3d72512c7c3b016bcf450588e9149b9759b0c
coverage_then_margin_B40,w85__r64_f04,74b9e088159b09798140fbafc00292830aad87ed1c00c5177e89f0836424c931
coverage_then_margin_B40,w85__r64_f05,dc50cdde187d5f71b2d00b6eb023b4d845d37d2fc892e6ab6de208bc28499d9c
coverage_then_margin_B40,w85__r65_f01,7a245d3949425499de8fa08cdbd1c0d8a986ee90dd435fe671709841e6804a79
coverage_then_margin_B40,w85__r65_f02,1e07468d0ddc674b4fcfa57595dd59a5e8e4afd56f54080f8a1fa9915c5cb8d3
coverage_then_margin_B40,w85__r65_f03,2f31ccd1540f3041bbe6d270dd8337550e57107210c850618bba111f9e1a6ddf
coverage_then_margin_B40,w85__r65_f04,1b6580ff755baeae1e942ea91fdfded11cc5c8005f6086418c6dbf9538221a57
coverage_then_margin_B40,w85__r65_f05,e1e2d1fafed72a31942431d69972c918f5a6a6c22b1ebc9c29b52085328e4ae8
coverage_then_margin_B40,w85__r66_f01,979684c85a19615b6e54f6f58eb53ed26dece89842b0ebf87fc23629c8f160bb
coverage_then_margin_B40,w85__r66_f02,fa2df162b881769d3dc7b67f1edf2b868490713d6520f27e76d3a23316a2d9d0
coverage_then_margin_B40,w85__r66_f03,03d5bf2ae29445c56121827baaf99ade8f917c9e284255bc5a53ab433ba646d4
coverage_then_margin_B40,w85__r66_f04,7b61035477bdbcc6eb395d53e03e7bfe0c6bb1d086c056293310da736d790848
coverage_then_margin_B40,w85__r66_f05,e23d550d8003a0b24c6e8edf88aca1ef27ce08b518abe7864b80d88c4d0ac6bb
coverage_then_margin_B40,w85__r67_f01,626da2c2776b81212977e17d17e66c5fb26bd927d098c9b441f0af10280c52b8
coverage_then_margin_B40,w85__r67_f02,89e17f01e4262eb4a2654bb87111c2b7fbbfab0545fca4d890a1974a543b9625
coverage_then_margin_B40,w85__r67_f03,7b496bbb8b70ca264bda9aa58e406c06181fde09145e680a001724b4da098e20
coverage_then_margin_B40,w85__r67_f04,4124720acc989c13d679c854efbbd711643598419242d0264e60eea492d2011e
coverage_then_margin_B40,w85__r67_f05,06608639a7ed6dc84ecf1ce36c92affd978dfe3a7b2c4a78f133b99d98474b47
coverage_then_margin_B40,w85__r68_f01,ebf7883b722684c9f0543db51b5592d750f6f567b0f41e3fe396364711985ff3
coverage_then_margin_B40,w85__r68_f02,fdfba05ec359e4dc37a898d8a03342e04104f1b2a6c0a13dd93ae7e82397b755
coverage_then_margin_B40,w85__r68_f03,a1cfdf8e7a22e292034e346a1159c05252aab24decf99b00e0958b3980130f78
coverage_then_margin_B40,w85__r68_f04,452b13241b73bc055965506d65464850f6ce975eb8c00266eb710c0434471329
coverage_then_margin_B40,w85__r68_f05,f4a5d46bd9e3d3968f8a64e8377d0a4e466805f0f86851b90025adb98487c445
coverage_then_margin_B40,w85__r69_f01,ace84ad1f2dff78f7a9ce05ec76b44afe3810a6b2342e141f03924d3fedb1aea
coverage_then_margin_B40,w85__r69_f02,09add03d0c214c005d994627ab73cb3407460d48182aa50e7a9205c58792fb64
coverage_then_margin_B40,w85__r69_f03,fce71d3d2ab7167a8ea61c6c38f158a496bebe8043658214464cd58ae13e7596
coverage_then_margin_B40,w85__r69_f04,8fb321c627ec212133cec8ba7788eade01202e53a093bb45a42e7e4f3da5e14d
coverage_then_margin_B40,w85__r69_f05,276bcd4daedfdc3956debf11345359dbc3bc57b69ba8913e238179e261e66ccd
coverage_then_margin_B40,w85__r70_f01,9eaf1714be09837a1189a5fd391adf10beb480ffc80c1d2aed24b8c6699697d7
coverage_then_margin_B40,w85__r70_f02,965a516412f4aee4f676870da48a072b283743a4c21812215ba0f3254f57d113
coverage_then_margin_B40,w85__r70_f03,de7b5e2dbbaff874b9d193c79f7777dcc4d939ca72c71b32ee3a1a20ddc36ef1
coverage_then_margin_B40,w85__r70_f04,f23c2b3904fcf00e423c18fb6310b0c13913352a9a13990744e3c65670fca50e
coverage_then_margin_B40,w85__r70_f05,28ebde5a3b87249c54ba11021f8fe29e202970e7910ab334c8c2f735a034a1be
coverage_then_margin_B40,w85__r71_f01,8a4ed5eaf418c886ded25783e943d31428e326ee77c5f3c719adabf585b3f213
coverage_then_margin_B40,w85__r71_f02,8af2b3ca8797528c3a651ba158f378b8dd6242d24231804151352d69034035ba
coverage_then_margin_B40,w85__r71_f03,7becd43b3d6fbb28d05b488e8f1e0fab0d0e971d32b9777754981eda9c016492
coverage_then_margin_B40,w85__r71_f04,c012dea1aeab48b833070f5a4ebc347b84ecb8bcd2607ca4585f66f827860fc7
coverage_then_margin_B40,w85__r71_f05,56a2ee024d07b4714c3d82f2ce087a360d45bdcb69293752e3927a132d9fe59d
coverage_then_margin_B40,w85__r72_f01,f9703a54d2ae2bfa5d688f7cb7ba3342803b60ecbdb069f59cd3082c573f3a6a
coverage_then_margin_B40,w85__r72_f02,7fe9f57ec469d1618bdae258f7150567ed2e55d65a2cf99844f0787dfeaed748
coverage_then_margin_B40,w85__r72_f03,f3f303fde103c8371257959de899e7c8bb86cfb13427b3e6d5ed9b8b74853ca3
coverage_then_margin_B40,w85__r72_f04,8cf882cdf18172b876b3ef85fd3b81fd0f963fdf94d26b2373cfafda8bf54860
coverage_then_margin_B40,w85__r72_f05,5372ffc8c26aa2a04f975d7a0e153ad7da67bd2ba77fcf4d888ca904a9cc3d35
coverage_then_margin_B40,w85__r73_f01,d6a25554c8c096cf48d3c8931fce231152ccb871ea3bac5276c8a1b18168aa4f
coverage_then_margin_B40,w85__r73_f02,d1d081b5e13a0c07be251058a0ba0e946c1374c294023c73c6df54ea84282a85
coverage_then_margin_B40,w85__r73_f03,85ee6b04613aba084a8679022bf378b509d4661b1e64567a6e4a1b7ef1853024
coverage_then_margin_B40,w85__r73_f04,507874fcfe9e4a22c06fe0915009d9d87840f181cd5cfdfaea2ccd82f86e555a
coverage_then_margin_B40,w85__r73_f05,667de36b383881b7b4321c4f87b7cfeaeb45f74803fa49725b24e741b24fc12d
coverage_then_margin_B40,w85__r74_f01,d10426a795a30f8029359c27f40db620e1af908c235f0cf28a483d40532541e1
coverage_then_margin_B40,w85__r74_f02,7a2c68f5b5a7235ee74cfced425b48aa219100ece3fb529cbceec9b6720e8ead
coverage_then_margin_B40,w85__r74_f03,dcdc91145f0c338ca0e7b9fe14a1cd8de55ead48583d183e4e89371c59adcc82
coverage_then_margin_B40,w85__r74_f04,5a454ab204046fa69a484969be8fab33b3e5ea6145d712237d8fb021e693c762
coverage_then_margin_B40,w85__r74_f05,fe2db2b3812fa3ce627558ff8883d1ba2a09ca768a2d14530415c5fa2c4b20c8
coverage_then_margin_B40,w85__r75_f01,f8d6cd0a864c64d545703b98d5312cbaff642b2a13c1ce40a0614be6a6cbeb6e
coverage_then_margin_B40,w85__r75_f02,4bd6a1d1babdc9eb5fafa4f2d0302ff7f21662dd39294060cc7c9dde34fdb2b1
coverage_then_margin_B40,w85__r75_f03,30e28632c12acb0d8a93143f4690b14d3c2bf8b9ceb6d9e5d5c3ac934c5470d2
coverage_then_margin_B40,w85__r75_f04,045b828fbbdbc846dce4d5c3faa5eb3fe5e687315d0a9b9fdfde6c6463e5cf3a
coverage_then_margin_B40,w85__r75_f05,ec74930ba894415ee847b16511054ed0cc08d4236bc4eeab8a228832c129462e
