policy,run_id,repeat,fold,subset,metric,end_budget,aulc
early8__coverage_then_margin_B40,w85__r80_f03,80,3,B1_q30,accuracy,40,0.8000000000000002
early8__coverage_then_margin_B40,w85__r80_f03,80,3,B1_q30,accuracy,80,0.7999999999999999
early8__coverage_then_margin_B40,w85__r80_f03,80,3,B1_q30,balanced_accuracy,40,0.7824675324675324
early8__coverage_then_margin_B40,w85__r80_f03,80,3,B1_q30,balanced_accuracy,80,0.7824675324675326
early8__coverage_then_margin_B40,w85__r80_f03,80,3,full81,accuracy,40,0.9382716049382717
early8__coverage_then_margin_B40,w85__r80_f03,80,3,full81,accuracy,80,0.9382716049382714
early8__coverage_then_margin_B40,w85__r80_f03,80,3,full81,balanced_accuracy,40,0.859090909090909
early8__coverage_then_margin_B40,w85__r80_f03,80,3,full81,balanced_accuracy,80,0.8590909090909092
early8__coverage_then_margin_B40,w85__r80_f04,80,4,B1_q20,accuracy,40,0.7990196078431371
early8__coverage_then_margin_B40,w85__r80_f04,80,4,B1_q20,accuracy,80,0.7840073529411764
early8__coverage_then_margin_B40,w85__r80_f04,80,4,B1_q20,balanced_accuracy,40,0.7459935897435898
early8__coverage_then_margin_B40,w85__r80_f04,80,4,B1_q20,balanced_accuracy,80,0.7140925480769232
early8__coverage_then_margin_B40,w85__r80_f04,80,4,B1_q30,accuracy,40,0.8633333333333333
early8__coverage_then_margin_B40,w85__r80_f04,80,4,B1_q30,accuracy,80,0.853125
early8__coverage_then_margin_B40,w85__r80_f04,80,4,B1_q30,balanced_accuracy,40,0.8293128654970761
early8__coverage_then_margin_B40,w85__r80_f04,80,4,B1_q30,balanced_accuracy,80,0.8080455043859649
early8__coverage_then_margin_B40,w85__r80_f04,80,4,full81,accuracy,40,0.9521604938271603
early8__coverage_then_margin_B40,w85__r80_f04,80,4,full81,accuracy,80,0.9517746913580245
early8__coverage_then_margin_B40,w85__r80_f04,80,4,full81,balanced_accuracy,40,0.9181103411513859
early8__coverage_then_margin_B40,w85__r80_f04,80,4,full81,balanced_accuracy,80,0.9169942697228145
early8__coverage_then_margin_B40,w85__r80_f05,80,5,B1_q20,accuracy,40,0.9595588235294118
early8__coverage_then_margin_B40,w85__r80_f05,80,5,B1_q20,accuracy,80,0.9848345588235294
early8__coverage_then_margin_B40,w85__r80_f05,80,5,B1_q20,balanced_accuracy,40,0.9638392857142857
early8__coverage_then_margin_B40,w85__r80_f05,80,5,B1_q20,balanced_accuracy,80,0.9864397321428571
early8__coverage_then_margin_B40,w85__r80_f05,80,5,B1_q30,accuracy,40,0.9341666666666666
early8__coverage_then_margin_B40,w85__r80_f05,80,5,B1_q30,accuracy,80,0.9753125
early8__coverage_then_margin_B40,w85__r80_f05,80,5,B1_q30,balanced_accuracy,40,0.9506448412698413
early8__coverage_then_margin_B40,w85__r80_f05,80,5,B1_q30,balanced_accuracy,80,0.9814918154761905
early8__coverage_then_margin_B40,w85__r80_f05,80,5,full81,accuracy,40,0.9724794238683128
early8__coverage_then_margin_B40,w85__r80_f05,80,5,full81,accuracy,80,0.9896797839506173
early8__coverage_then_margin_B40,w85__r80_f05,80,5,full81,balanced_accuracy,40,0.9810101279317697
early8__coverage_then_margin_B40,w85__r80_f05,80,5,full81,balanced_accuracy,80,0.9928787979744136
early8__coverage_then_margin_B40,w85__r81_f01,81,1,B1_q20,accuracy,40,0.8799019607843137
early8__coverage_then_margin_B40,w85__r81_f01,81,1,B1_q20,accuracy,80,0.8575367647058822
early8__coverage_then_margin_B40,w85__r81_f01,81,1,B1_q20,balanced_accuracy,40,0.8550595238095239
early8__coverage_then_margin_B40,w85__r81_f01,81,1,B1_q20,balanced_accuracy,80,0.82734375
early8__coverage_then_margin_B40,w85__r81_f01,81,1,B1_q30,accuracy,40,0.9183333333333333
early8__coverage_then_margin_B40,w85__r81_f01,81,1,B1_q30,accuracy,80,0.903125
early8__coverage_then_margin_B40,w85__r81_f01,81,1,B1_q30,balanced_accuracy,40,0.8875868055555555
early8__coverage_then_margin_B40,w85__r81_f01,81,1,B1_q30,balanced_accuracy,80,0.8658311631944443
early8__coverage_then_margin_B40,w85__r81_f01,81,1,full81,accuracy,40,0.9732510288065844
early8__coverage_then_margin_B40,w85__r81_f01,81,1,full81,accuracy,80,0.9640239197530864
early8__coverage_then_margin_B40,w85__r81_f01,81,1,full81,balanced_accuracy,40,0.92885101010101
early8__coverage_then_margin_B40,w85__r81_f01,81,1,full81,balanced_accuracy,80,0.9032670454545455
early8__coverage_then_margin_B40,w85__r81_f02,81,2,B1_q20,accuracy,40,0.8198529411764706
early8__coverage_then_margin_B40,w85__r81_f02,81,2,B1_q20,accuracy,80,0.8249080882352939
early8__coverage_then_margin_B40,w85__r81_f02,81,2,B1_q20,balanced_accuracy,40,0.8158143939393939
early8__coverage_then_margin_B40,w85__r81_f02,81,2,B1_q20,balanced_accuracy,80,0.8022608901515152
early8__coverage_then_margin_B40,w85__r81_f02,81,2,B1_q30,accuracy,40,0.8775000000000001
early8__coverage_then_margin_B40,w85__r81_f02,81,2,B1_q30,accuracy,80,0.8809375
early8__coverage_then_margin_B40,w85__r81_f02,81,2,B1_q30,balanced_accuracy,40,0.8630952380952381
early8__coverage_then_margin_B40,w85__r81_f02,81,2,B1_q30,balanced_accuracy,80,0.845362103174603
early8__coverage_then_margin_B40,w85__r81_f02,81,2,full81,accuracy,40,0.9621913580246915
early8__coverage_then_margin_B40,w85__r81_f02,81,2,full81,accuracy,80,0.9632523148148147
early8__coverage_then_margin_B40,w85__r81_f02,81,2,full81,balanced_accuracy,40,0.9462121212121213
early8__coverage_then_margin_B40,w85__r81_f02,81,2,full81,balanced_accuracy,80,0.9349905303030304
early8__coverage_then_margin_B40,w85__r81_f03,81,3,B1_q20,accuracy,40,0.8762254901960785
early8__coverage_then_margin_B40,w85__r81_f03,81,3,B1_q20,accuracy,80,0.8791360294117648
early8__coverage_then_margin_B40,w85__r81_f03,81,3,B1_q20,balanced_accuracy,40,0.8712121212121211
early8__coverage_then_margin_B40,w85__r81_f03,81,3,B1_q20,balanced_accuracy,80,0.8705018939393938
early8__coverage_then_margin_B40,w85__r81_f03,81,3,B1_q30,accuracy,40,0.9041666666666667
early8__coverage_then_margin_B40,w85__r81_f03,81,3,B1_q30,accuracy,80,0.9134374999999999
early8__coverage_then_margin_B40,w85__r81_f03,81,3,B1_q30,balanced_accuracy,40,0.9038628472222222
early8__coverage_then_margin_B40,w85__r81_f03,81,3,B1_q30,balanced_accuracy,80,0.9092068142361112
early8__coverage_then_margin_B40,w85__r81_f03,81,3,full81,accuracy,40,0.9704218106995883
early8__coverage_then_margin_B40,w85__r81_f03,81,3,full81,accuracy,80,0.9732831790123457
early8__coverage_then_margin_B40,w85__r81_f03,81,3,full81,balanced_accuracy,40,0.9593118686868687
early8__coverage_then_margin_B40,w85__r81_f03,81,3,full81,balanced_accuracy,80,0.9590553977272727
early8__coverage_then_margin_B40,w85__r81_f04,81,4,B1_q20,accuracy,40,0.8909313725490197
early8__coverage_then_margin_B40,w85__r81_f04,81,4,B1_q20,accuracy,80,0.888327205882353
early8__coverage_then_margin_B40,w85__r81_f04,81,4,B1_q20,balanced_accuracy,40,0.8680059523809524
early8__coverage_then_margin_B40,w85__r81_f04,81,4,B1_q20,balanced_accuracy,80,0.8645647321428573
early8__coverage_then_margin_B40,w85__r81_f04,81,4,B1_q30,accuracy,40,0.9208333333333334
early8__coverage_then_margin_B40,w85__r81_f04,81,4,B1_q30,accuracy,80,0.9209375
early8__coverage_then_margin_B40,w85__r81_f04,81,4,B1_q30,balanced_accuracy,40,0.8811274509803922
early8__coverage_then_margin_B40,w85__r81_f04,81,4,B1_q30,balanced_accuracy,80,0.8793083639705883
early8__coverage_then_margin_B40,w85__r81_f04,81,4,full81,accuracy,40,0.9755658436213991
early8__coverage_then_margin_B40,w85__r81_f04,81,4,full81,accuracy,80,0.9755979938271604
early8__coverage_then_margin_B40,w85__r81_f04,81,4,full81,balanced_accuracy,40,0.9334355010660982
early8__coverage_then_margin_B40,w85__r81_f04,81,4,full81,balanced_accuracy,80,0.9318363539445631
early8__coverage_then_margin_B40,w85__r81_f05,81,5,B1_q20,accuracy,40,0.8112745098039215
early8__coverage_then_margin_B40,w85__r81_f05,81,5,B1_q20,accuracy,80,0.8189338235294116
early8__coverage_then_margin_B40,w85__r81_f05,81,5,B1_q20,balanced_accuracy,40,0.7532986111111111
early8__coverage_then_margin_B40,w85__r81_f05,81,5,B1_q20,balanced_accuracy,80,0.7564453124999999
early8__coverage_then_margin_B40,w85__r81_f05,81,5,B1_q30,accuracy,40,0.8491666666666666
early8__coverage_then_margin_B40,w85__r81_f05,81,5,B1_q30,accuracy,80,0.864375
early8__coverage_then_margin_B40,w85__r81_f05,81,5,B1_q30,balanced_accuracy,40,0.8063725490196078
early8__coverage_then_margin_B40,w85__r81_f05,81,5,B1_q30,balanced_accuracy,80,0.8245346966911764
early8__coverage_then_margin_B40,w85__r81_f05,81,5,full81,accuracy,40,0.9534465020576132
early8__coverage_then_margin_B40,w85__r81_f05,81,5,full81,accuracy,80,0.9581404320987654
early8__coverage_then_margin_B40,w85__r81_f05,81,5,full81,balanced_accuracy,40,0.9012304548685145
early8__coverage_then_margin_B40,w85__r81_f05,81,5,full81,balanced_accuracy,80,0.9100271521855011
early8__coverage_then_margin_B40,w85__r82_f01,82,1,B1_q20,accuracy,40,0.8406862745098039
early8__coverage_then_margin_B40,w85__r82_f01,82,1,B1_q20,accuracy,80,0.9090073529411765
early8__coverage_then_margin_B40,w85__r82_f01,82,1,B1_q20,balanced_accuracy,40,0.8871527777777777
early8__coverage_then_margin_B40,w85__r82_f01,82,1,B1_q20,balanced_accuracy,80,0.9355468749999999
early8__coverage_then_margin_B40,w85__r82_f01,82,1,B1_q30,accuracy,40,0.8916666666666667
early8__coverage_then_margin_B40,w85__r82_f01,82,1,B1_q30,accuracy,80,0.938125
early8__coverage_then_margin_B40,w85__r82_f01,82,1,B1_q30,balanced_accuracy,40,0.9203431372549019
early8__coverage_then_margin_B40,w85__r82_f01,82,1,B1_q30,balanced_accuracy,80,0.9545036764705883
early8__coverage_then_margin_B40,w85__r82_f01,82,1,full81,accuracy,40,0.9665637860082305
early8__coverage_then_margin_B40,w85__r82_f01,82,1,full81,accuracy,80,0.9809027777777778
early8__coverage_then_margin_B40,w85__r82_f01,82,1,full81,balanced_accuracy,40,0.9794823232323232
early8__coverage_then_margin_B40,w85__r82_f01,82,1,full81,balanced_accuracy,80,0.98828125
early8__coverage_then_margin_B40,w85__r82_f02,82,2,B1_q20,accuracy,40,0.886029411764706
early8__coverage_then_margin_B40,w85__r82_f02,82,2,B1_q20,accuracy,80,0.9204963235294119
early8__coverage_then_margin_B40,w85__r82_f02,82,2,B1_q20,balanced_accuracy,40,0.7322916666666667
early8__coverage_then_margin_B40,w85__r82_f02,82,2,B1_q20,balanced_accuracy,80,0.8787760416666667
early8__coverage_then_margin_B40,w85__r82_f02,82,2,B1_q30,accuracy,40,0.8975
early8__coverage_then_margin_B40,w85__r82_f02,82,2,B1_q30,accuracy,80,0.9365625
early8__coverage_then_margin_B40,w85__r82_f02,82,2,B1_q30,balanced_accuracy,40,0.81875
early8__coverage_then_margin_B40,w85__r82_f02,82,2,B1_q30,balanced_accuracy,80,0.9164062499999999
early8__coverage_then_margin_B40,w85__r82_f02,82,2,full81,accuracy,40,0.9611625514403292
early8__coverage_then_margin_B40,w85__r82_f02,82,2,full81,accuracy,80,0.9777199074074073
early8__coverage_then_margin_B40,w85__r82_f02,82,2,full81,balanced_accuracy,40,0.915900408670931
early8__coverage_then_margin_B40,w85__r82_f02,82,2,full81,balanced_accuracy,80,0.9637984741471215
early8__coverage_then_margin_B40,w85__r82_f03,82,3,B1_q20,accuracy,40,0.9362745098039215
early8__coverage_then_margin_B40,w85__r82_f03,82,3,B1_q20,accuracy,80,0.9177389705882354
early8__coverage_then_margin_B40,w85__r82_f03,82,3,B1_q20,balanced_accuracy,40,0.939236111111111
early8__coverage_then_margin_B40,w85__r82_f03,82,3,B1_q20,balanced_accuracy,80,0.9195421006944445
early8__coverage_then_margin_B40,w85__r82_f03,82,3,B1_q30,accuracy,40,0.9566666666666667
early8__coverage_then_margin_B40,w85__r82_f03,82,3,B1_q30,accuracy,80,0.9440624999999999
early8__coverage_then_margin_B40,w85__r82_f03,82,3,B1_q30,balanced_accuracy,40,0.9641203703703703
early8__coverage_then_margin_B40,w85__r82_f03,82,3,B1_q30,balanced_accuracy,80,0.9466145833333335
early8__coverage_then_margin_B40,w85__r82_f03,82,3,full81,accuracy,40,0.9866255144032922
early8__coverage_then_margin_B40,w85__r82_f03,82,3,full81,accuracy,80,0.9827353395061726
early8__coverage_then_margin_B40,w85__r82_f03,82,3,full81,balanced_accuracy,40,0.9895611229566453
early8__coverage_then_margin_B40,w85__r82_f03,82,3,full81,balanced_accuracy,80,0.9783074027185501
early8__coverage_then_margin_B40,w85__r82_f04,82,4,B1_q20,accuracy,40,0.7377450980392157
early8__coverage_then_margin_B40,w85__r82_f04,82,4,B1_q20,accuracy,80,0.7545955882352942
early8__coverage_then_margin_B40,w85__r82_f04,82,4,B1_q20,balanced_accuracy,40,0.7038690476190476
early8__coverage_then_margin_B40,w85__r82_f04,82,4,B1_q20,balanced_accuracy,80,0.7237723214285714
early8__coverage_then_margin_B40,w85__r82_f04,82,4,B1_q30,accuracy,40,0.8166666666666668
early8__coverage_then_margin_B40,w85__r82_f04,82,4,B1_q30,accuracy,80,0.8312499999999999
early8__coverage_then_margin_B40,w85__r82_f04,82,4,B1_q30,balanced_accuracy,40,0.773726851851852
early8__coverage_then_margin_B40,w85__r82_f04,82,4,B1_q30,balanced_accuracy,80,0.7914496527777777
early8__coverage_then_margin_B40,w85__r82_f04,82,4,full81,accuracy,40,0.9434156378600823
early8__coverage_then_margin_B40,w85__r82_f04,82,4,full81,accuracy,80,0.9479166666666665
early8__coverage_then_margin_B40,w85__r82_f04,82,4,full81,balanced_accuracy,40,0.8772727272727273
early8__coverage_then_margin_B40,w85__r82_f04,82,4,full81,balanced_accuracy,80,0.8867424242424243
early8__coverage_then_margin_B40,w85__r82_f05,82,5,B1_q20,accuracy,40,0.7585784313725489
early8__coverage_then_margin_B40,w85__r82_f05,82,5,B1_q20,accuracy,80,0.7637867647058822
early8__coverage_then_margin_B40,w85__r82_f05,82,5,B1_q20,balanced_accuracy,40,0.7912202380952381
early8__coverage_then_margin_B40,w85__r82_f05,82,5,B1_q20,balanced_accuracy,80,0.7978794642857141
early8__coverage_then_margin_B40,w85__r82_f05,82,5,B1_q30,accuracy,40,0.8358333333333333
early8__coverage_then_margin_B40,w85__r82_f05,82,5,B1_q30,accuracy,80,0.839375
early8__coverage_then_margin_B40,w85__r82_f05,82,5,B1_q30,balanced_accuracy,40,0.7975694444444444
early8__coverage_then_margin_B40,w85__r82_f05,82,5,B1_q30,balanced_accuracy,80,0.8002604166666667
early8__coverage_then_margin_B40,w85__r82_f05,82,5,full81,accuracy,40,0.9493312757201645
early8__coverage_then_margin_B40,w85__r82_f05,82,5,full81,accuracy,80,0.9504243827160492
early8__coverage_then_margin_B40,w85__r82_f05,82,5,full81,balanced_accuracy,40,0.8674873737373737
early8__coverage_then_margin_B40,w85__r82_f05,82,5,full81,balanced_accuracy,80,0.867755681818182
early8__coverage_then_margin_B40,w85__r83_f01,83,1,B1_q20,accuracy,40,0.9031862745098039
early8__coverage_then_margin_B40,w85__r83_f01,83,1,B1_q20,accuracy,80,0.9186580882352942
early8__coverage_then_margin_B40,w85__r83_f01,83,1,B1_q20,balanced_accuracy,40,0.90234375
early8__coverage_then_margin_B40,w85__r83_f01,83,1,B1_q20,balanced_accuracy,80,0.91650390625
early8__coverage_then_margin_B40,w85__r83_f01,83,1,B1_q30,accuracy,40,0.9041666666666668
early8__coverage_then_margin_B40,w85__r83_f01,83,1,B1_q30,accuracy,80,0.9334375
early8__coverage_then_margin_B40,w85__r83_f01,83,1,B1_q30,balanced_accuracy,40,0.8989583333333333
early8__coverage_then_margin_B40,w85__r83_f01,83,1,B1_q30,balanced_accuracy,80,0.9261718750000001
early8__coverage_then_margin_B40,w85__r83_f01,83,1,full81,accuracy,40,0.9686213991769547
early8__coverage_then_margin_B40,w85__r83_f01,83,1,full81,accuracy,80,0.9787808641975307
early8__coverage_then_margin_B40,w85__r83_f01,83,1,full81,balanced_accuracy,40,0.9480113636363635
early8__coverage_then_margin_B40,w85__r83_f01,83,1,full81,balanced_accuracy,80,0.9586055871212122
early8__coverage_then_margin_B40,w85__r83_f02,83,2,B1_q20,accuracy,40,0.7855392156862745
early8__coverage_then_margin_B40,w85__r83_f02,83,2,B1_q20,accuracy,80,0.8092830882352939
early8__coverage_then_margin_B40,w85__r83_f02,83,2,B1_q20,balanced_accuracy,40,0.7824074074074074
early8__coverage_then_margin_B40,w85__r83_f02,83,2,B1_q20,balanced_accuracy,80,0.8055555555555556
early8__coverage_then_margin_B40,w85__r83_f02,83,2,B1_q30,accuracy,40,0.8541666666666666
early8__coverage_then_margin_B40,w85__r83_f02,83,2,B1_q30,accuracy,80,0.8703124999999999
early8__coverage_then_margin_B40,w85__r83_f02,83,2,B1_q30,balanced_accuracy,40,0.8334056712962963
early8__coverage_then_margin_B40,w85__r83_f02,83,2,B1_q30,balanced_accuracy,80,0.8485514322916667
early8__coverage_then_margin_B40,w85__r83_f02,83,2,full81,accuracy,40,0.9549897119341563
early8__coverage_then_margin_B40,w85__r83_f02,83,2,full81,accuracy,80,0.9599729938271604
early8__coverage_then_margin_B40,w85__r83_f02,83,2,full81,balanced_accuracy,40,0.9165719696969697
early8__coverage_then_margin_B40,w85__r83_f02,83,2,full81,balanced_accuracy,80,0.9223129734848485
early8__coverage_then_margin_B40,w85__r83_f03,83,3,B1_q20,accuracy,40,0.7647058823529411
early8__coverage_then_margin_B40,w85__r83_f03,83,3,B1_q20,accuracy,80,0.7647058823529411
early8__coverage_then_margin_B40,w85__r83_f03,83,3,B1_q20,balanced_accuracy,40,0.75
early8__coverage_then_margin_B40,w85__r83_f03,83,3,B1_q20,balanced_accuracy,80,0.75
early8__coverage_then_margin_B40,w85__r83_f03,83,3,B1_q30,accuracy,40,0.84
early8__coverage_then_margin_B40,w85__r83_f03,83,3,B1_q30,accuracy,80,0.84
early8__coverage_then_margin_B40,w85__r83_f03,83,3,B1_q30,balanced_accuracy,40,0.7777777777777778
early8__coverage_then_margin_B40,w85__r83_f03,83,3,B1_q30,balanced_accuracy,80,0.7777777777777778
early8__coverage_then_margin_B40,w85__r83_f03,83,3,full81,accuracy,40,0.9506172839506174
early8__coverage_then_margin_B40,w85__r83_f03,83,3,full81,accuracy,80,0.9506172839506172
early8__coverage_then_margin_B40,w85__r83_f03,83,3,full81,balanced_accuracy,40,0.8571428571428572
early8__coverage_then_margin_B40,w85__r83_f03,83,3,full81,balanced_accuracy,80,0.8571428571428574
early8__coverage_then_margin_B40,w85__r83_f04,83,4,B1_q20,accuracy,40,0.8627450980392156
early8__coverage_then_margin_B40,w85__r83_f04,83,4,B1_q20,accuracy,80,0.8391544117647057
early8__coverage_then_margin_B40,w85__r83_f04,83,4,B1_q20,balanced_accuracy,40,0.8648313492063492
early8__coverage_then_margin_B40,w85__r83_f04,83,4,B1_q20,balanced_accuracy,80,0.7263764880952381
early8__coverage_then_margin_B40,w85__r83_f04,83,4,B1_q30,accuracy,40,0.9066666666666667
early8__coverage_then_margin_B40,w85__r83_f04,83,4,B1_q30,accuracy,80,0.890625
early8__coverage_then_margin_B40,w85__r83_f04,83,4,B1_q30,balanced_accuracy,40,0.9119791666666667
early8__coverage_then_margin_B40,w85__r83_f04,83,4,B1_q30,balanced_accuracy,80,0.8308593750000002
early8__coverage_then_margin_B40,w85__r83_f04,83,4,full81,accuracy,40,0.9711934156378601
early8__coverage_then_margin_B40,w85__r83_f04,83,4,full81,accuracy,80,0.9621913580246912
early8__coverage_then_margin_B40,w85__r83_f04,83,4,full81,balanced_accuracy,40,0.9714041400142146
early8__coverage_then_margin_B40,w85__r83_f04,83,4,full81,balanced_accuracy,80,0.9299123800639659
early8__coverage_then_margin_B40,w85__r83_f05,83,5,B1_q20,accuracy,40,0.9301470588235293
early8__coverage_then_margin_B40,w85__r83_f05,83,5,B1_q20,accuracy,80,0.9324448529411765
early8__coverage_then_margin_B40,w85__r83_f05,83,5,B1_q20,balanced_accuracy,40,0.9420770202020202
early8__coverage_then_margin_B40,w85__r83_f05,83,5,B1_q20,balanced_accuracy,80,0.9433593750000002
early8__coverage_then_margin_B40,w85__r83_f05,83,5,B1_q30,accuracy,40,0.9525
early8__coverage_then_margin_B40,w85__r83_f05,83,5,B1_q30,accuracy,80,0.9540624999999999
early8__coverage_then_margin_B40,w85__r83_f05,83,5,B1_q30,balanced_accuracy,40,0.961626838235294
early8__coverage_then_margin_B40,w85__r83_f05,83,5,B1_q30,balanced_accuracy,80,0.9623448988970589
early8__coverage_then_margin_B40,w85__r83_f05,83,5,full81,accuracy,40,0.9853395061728394
early8__coverage_then_margin_B40,w85__r83_f05,83,5,full81,accuracy,80,0.9858217592592592
early8__coverage_then_margin_B40,w85__r83_f05,83,5,full81,balanced_accuracy,40,0.9883207070707072
early8__coverage_then_margin_B40,w85__r83_f05,83,5,full81,balanced_accuracy,80,0.9882812499999999
early8__coverage_then_margin_B40,w85__r84_f01,84,1,B1_q20,accuracy,40,0.7254901960784315
early8__coverage_then_margin_B40,w85__r84_f01,84,1,B1_q20,accuracy,80,0.7472426470588235
early8__coverage_then_margin_B40,w85__r84_f01,84,1,B1_q20,balanced_accuracy,40,0.7175595238095238
early8__coverage_then_margin_B40,w85__r84_f01,84,1,B1_q20,balanced_accuracy,80,0.7267299107142857
early8__coverage_then_margin_B40,w85__r84_f01,84,1,B1_q30,accuracy,40,0.7908333333333332
early8__coverage_then_margin_B40,w85__r84_f01,84,1,B1_q30,accuracy,80,0.8196874999999999
early8__coverage_then_margin_B40,w85__r84_f01,84,1,B1_q30,balanced_accuracy,40,0.7703737745098039
early8__coverage_then_margin_B40,w85__r84_f01,84,1,B1_q30,balanced_accuracy,80,0.7772001378676472
early8__coverage_then_margin_B40,w85__r84_f01,84,1,full81,accuracy,40,0.9354423868312757
early8__coverage_then_margin_B40,w85__r84_f01,84,1,full81,accuracy,80,0.9443479938271604
early8__coverage_then_margin_B40,w85__r84_f01,84,1,full81,balanced_accuracy,40,0.9013573232323232
early8__coverage_then_margin_B40,w85__r84_f01,84,1,full81,balanced_accuracy,80,0.8956202651515153
early8__coverage_then_margin_B40,w85__r84_f02,84,2,B1_q20,accuracy,40,0.8480392156862745
early8__coverage_then_margin_B40,w85__r84_f02,84,2,B1_q20,accuracy,80,0.8561580882352942
early8__coverage_then_margin_B40,w85__r84_f02,84,2,B1_q20,balanced_accuracy,40,0.8340277777777777
early8__coverage_then_margin_B40,w85__r84_f02,84,2,B1_q20,balanced_accuracy,80,0.8397786458333334
early8__coverage_then_margin_B40,w85__r84_f02,84,2,B1_q30,accuracy,40,0.8966666666666668
early8__coverage_then_margin_B40,w85__r84_f02,84,2,B1_q30,accuracy,80,0.9021875
early8__coverage_then_margin_B40,w85__r84_f02,84,2,B1_q30,balanced_accuracy,40,0.875
early8__coverage_then_margin_B40,w85__r84_f02,84,2,B1_q30,balanced_accuracy,80,0.8786321271929827
early8__coverage_then_margin_B40,w85__r84_f02,84,2,full81,accuracy,40,0.9681069958847738
early8__coverage_then_margin_B40,w85__r84_f02,84,2,full81,accuracy,80,0.9698109567901234
early8__coverage_then_margin_B40,w85__r84_f02,84,2,full81,balanced_accuracy,40,0.9546717171717173
early8__coverage_then_margin_B40,w85__r84_f02,84,2,full81,balanced_accuracy,80,0.9557173295454546
early8__coverage_then_margin_B40,w85__r84_f03,84,3,B1_q20,accuracy,40,0.9387254901960783
early8__coverage_then_margin_B40,w85__r84_f03,84,3,B1_q20,accuracy,80,0.9163602941176472
early8__coverage_then_margin_B40,w85__r84_f03,84,3,B1_q20,balanced_accuracy,40,0.9565972222222222
early8__coverage_then_margin_B40,w85__r84_f03,84,3,B1_q20,balanced_accuracy,80,0.9170572916666666
early8__coverage_then_margin_B40,w85__r84_f03,84,3,B1_q30,accuracy,40,0.9583333333333334
early8__coverage_then_margin_B40,w85__r84_f03,84,3,B1_q30,accuracy,80,0.9431249999999999
early8__coverage_then_margin_B40,w85__r84_f03,84,3,B1_q30,balanced_accuracy,40,0.9725877192982454
early8__coverage_then_margin_B40,w85__r84_f03,84,3,B1_q30,balanced_accuracy,80,0.9394188596491229
early8__coverage_then_margin_B40,w85__r84_f03,84,3,full81,accuracy,40,0.9871399176954733
early8__coverage_then_margin_B40,w85__r84_f03,84,3,full81,accuracy,80,0.9824459876543209
early8__coverage_then_margin_B40,w85__r84_f03,84,3,full81,balanced_accuracy,40,0.9922263681592041
early8__coverage_then_margin_B40,w85__r84_f03,84,3,full81,balanced_accuracy,80,0.9779117803837953
early8__coverage_then_margin_B40,w85__r84_f04,84,4,B1_q20,accuracy,40,0.8039215686274511
early8__coverage_then_margin_B40,w85__r84_f04,84,4,B1_q20,accuracy,80,0.8368566176470589
early8__coverage_then_margin_B40,w85__r84_f04,84,4,B1_q20,balanced_accuracy,40,0.7960069444444445
early8__coverage_then_margin_B40,w85__r84_f04,84,4,B1_q20,balanced_accuracy,80,0.8285047743055556
early8__coverage_then_margin_B40,w85__r84_f04,84,4,B1_q30,accuracy,40,0.8516666666666667
early8__coverage_then_margin_B40,w85__r84_f04,84,4,B1_q30,accuracy,80,0.8834375
early8__coverage_then_margin_B40,w85__r84_f04,84,4,B1_q30,balanced_accuracy,40,0.8182870370370371
early8__coverage_then_margin_B40,w85__r84_f04,84,4,B1_q30,balanced_accuracy,80,0.8479817708333334
early8__coverage_then_margin_B40,w85__r84_f04,84,4,full81,accuracy,40,0.9531893004115225
early8__coverage_then_margin_B40,w85__r84_f04,84,4,full81,accuracy,80,0.9591049382716048
early8__coverage_then_margin_B40,w85__r84_f04,84,4,full81,balanced_accuracy,40,0.8928349324804549
early8__coverage_then_margin_B40,w85__r84_f04,84,4,full81,balanced_accuracy,80,0.8931736407249468
early8__coverage_then_margin_B40,w85__r84_f05,84,5,B1_q20,accuracy,40,0.9534313725490197
early8__coverage_then_margin_B40,w85__r84_f05,84,5,B1_q20,accuracy,80,0.9457720588235294
early8__coverage_then_margin_B40,w85__r84_f05,84,5,B1_q20,balanced_accuracy,40,0.9604166666666666
early8__coverage_then_margin_B40,w85__r84_f05,84,5,B1_q20,balanced_accuracy,80,0.9539062500000002
early8__coverage_then_margin_B40,w85__r84_f05,84,5,B1_q30,accuracy,40,0.9591666666666666
early8__coverage_then_margin_B40,w85__r84_f05,84,5,B1_q30,accuracy,80,0.9596874999999999
early8__coverage_then_margin_B40,w85__r84_f05,84,5,B1_q30,balanced_accuracy,40,0.9574652777777777
early8__coverage_then_margin_B40,w85__r84_f05,84,5,B1_q30,balanced_accuracy,80,0.9580078124999998
early8__coverage_then_margin_B40,w85__r84_f05,84,5,full81,accuracy,40,0.9873971193415637
early8__coverage_then_margin_B40,w85__r84_f05,84,5,full81,accuracy,80,0.9875578703703703
early8__coverage_then_margin_B40,w85__r84_f05,84,5,full81,balanced_accuracy,40,0.9659722222222222
early8__coverage_then_margin_B40,w85__r84_f05,84,5,full81,balanced_accuracy,80,0.96640625
early8__coverage_then_margin_B40,w85__r85_f01,85,1,B1_q20,accuracy,40,0.9276960784313726
early8__coverage_then_margin_B40,w85__r85_f01,85,1,B1_q20,accuracy,80,0.9159007352941178
early8__coverage_then_margin_B40,w85__r85_f01,85,1,B1_q20,balanced_accuracy,40,0.90625
early8__coverage_then_margin_B40,w85__r85_f01,85,1,B1_q20,balanced_accuracy,80,0.8841145833333334
