experiment_name,partition,monitor_file,expected_columns,source_mode,remote_exists,remote_size_bytes,remote_git_blob_id,local_blob_matches_pinned_sph_v2,local_path,schema_compatible,row_count,column_count,nonfinite_count,negative_count,detail,known_malformed_no_melt_sentinel_count,known_malformed_no_melt_sentinel_locations,known_malformed_no_melt_sentinel_rule_applied,positive_solver_sentinel_count,negative_solver_sentinel_count,positive_solver_sentinel_column_counts,negative_solver_sentinel_column_counts,complete_no_melt_sentinel_row_count,partial_solver_sentinel_row_count,other_near_1e38_numeric_count,unrelated_malformed_token_coercion_count,source_unit,reported_unit_or_use,timestep_or_index_interpretation,physical_semantics
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,old-data-remote-clean,kinetic-energy_melt.dat,1,week6_cache_verified_against_sph_v2_git_blob,True,1502800.0,ed196c070a3b82c94b3d367486e0dc277c740614,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00182\monitor\kinetic-energy_melt.dat,True,115600.0,1.0,0.0,0.0,Parsed without structural coercion.,0,[],False,0,0,[],[],0,0,0,0,J,nJ,instantaneous aggregate value aligned by monitor row,aggregate kinetic energy of the melt subset; not cumulative
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,old-data-remote-clean,position-bounds_melt.dat,6,week6_cache_verified_against_sph_v2_git_blob,True,9282966.0,b140ad46f96c47fcdcb5a64e0b6ea0cc765907ef,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00182\monitor\position-bounds_melt.dat,True,115600.0,6.0,0.0,,Parsed without structural coercion.,0,[],False,117327,117327,"[39109,0,39109,0,39109,0]","[0,39109,0,39109,0,39109]",39109,0,0,0,m,derived width/length/depth/height reported in µm,one six-column x/y/z min/max row per geometry monitor row,axis-aligned bounds of the melt subset
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,old-data-remote-clean,time.dat,1,week6_cache_verified_against_sph_v2_git_blob,True,1502800.0,0229496c1e473d714d2329877cfb90ea07384d93,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00182\monitor\time.dat,True,115600.0,1.0,0.0,,Parsed without structural coercion.,0,[],False,0,0,[],[],0,0,0,0,s,s (plots additionally show ms),strictly increasing physical monitor time aligned row-for-row to geometry,simulation time
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,old-data-remote-clean,iter.dat,1,week6_cache_verified_against_sph_v2_git_blob,True,698090.0,e4db62b645d6870dd59d758b5ac287688df9f9ad,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00183\monitor\iter.dat,True,115600.0,1.0,0.0,,Parsed without structural coercion.,0,[],False,0,0,[],[],0,0,0,0,solver iteration (dimensionless index),integer iteration used for exact label-timestep alignment,strictly increasing solver iteration aligned row-for-row to geometry,"solver iteration identifier, not elapsed physical time"
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,old-data-remote-clean,kinetic-energy_melt.dat,1,week6_cache_verified_against_sph_v2_git_blob,True,1502800.0,85da7fb1db24786ed3a2b527b1482c81bccf8b0f,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00183\monitor\kinetic-energy_melt.dat,True,115600.0,1.0,0.0,0.0,Parsed without structural coercion.,0,[],False,0,0,[],[],0,0,0,0,J,nJ,instantaneous aggregate value aligned by monitor row,aggregate kinetic energy of the melt subset; not cumulative
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,old-data-remote-clean,position-bounds_melt.dat,6,week6_cache_verified_against_sph_v2_git_blob,True,9269099.0,8b77b4b35e19d62e9683c315bf7521bc429d9e9e,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00183\monitor\position-bounds_melt.dat,True,115600.0,6.0,0.0,,Parsed without structural coercion.,0,[],False,62955,62955,"[20985,0,20985,0,20985,0]","[0,20985,0,20985,0,20985]",20985,0,0,0,m,derived width/length/depth/height reported in µm,one six-column x/y/z min/max row per geometry monitor row,axis-aligned bounds of the melt subset
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,old-data-remote-clean,time.dat,1,week6_cache_verified_against_sph_v2_git_blob,True,1502800.0,0229496c1e473d714d2329877cfb90ea07384d93,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00183\monitor\time.dat,True,115600.0,1.0,0.0,,Parsed without structural coercion.,0,[],False,0,0,[],[],0,0,0,0,s,s (plots additionally show ms),strictly increasing physical monitor time aligned row-for-row to geometry,simulation time
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,old-data-remote-clean,iter.dat,1,week6_cache_verified_against_sph_v2_git_blob,True,698090.0,e4db62b645d6870dd59d758b5ac287688df9f9ad,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00184\monitor\iter.dat,True,115600.0,1.0,0.0,,Parsed without structural coercion.,0,[],False,0,0,[],[],0,0,0,0,solver iteration (dimensionless index),integer iteration used for exact label-timestep alignment,strictly increasing solver iteration aligned row-for-row to geometry,"solver iteration identifier, not elapsed physical time"
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,old-data-remote-clean,kinetic-energy_melt.dat,1,week6_cache_verified_against_sph_v2_git_blob,True,1502800.0,66f932c1ffaba33519e03fbec44c7bfe9fadee5e,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00184\monitor\kinetic-energy_melt.dat,True,115600.0,1.0,0.0,0.0,Parsed without structural coercion.,0,[],False,0,0,[],[],0,0,0,0,J,nJ,instantaneous aggregate value aligned by monitor row,aggregate kinetic energy of the melt subset; not cumulative
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,old-data-remote-clean,position-bounds_melt.dat,6,week6_cache_verified_against_sph_v2_git_blob,True,9289745.0,19bb5af44eff517e10c9175655446eddf1916ade,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00184\monitor\position-bounds_melt.dat,True,115600.0,6.0,0.0,,Parsed without structural coercion.,0,[],False,124914,124914,"[41638,0,41638,0,41638,0]","[0,41638,0,41638,0,41638]",41638,0,0,0,m,derived width/length/depth/height reported in µm,one six-column x/y/z min/max row per geometry monitor row,axis-aligned bounds of the melt subset
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,old-data-remote-clean,time.dat,1,week6_cache_verified_against_sph_v2_git_blob,True,1502800.0,0229496c1e473d714d2329877cfb90ea07384d93,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00184\monitor\time.dat,True,115600.0,1.0,0.0,,Parsed without structural coercion.,0,[],False,0,0,[],[],0,0,0,0,s,s (plots additionally show ms),strictly increasing physical monitor time aligned row-for-row to geometry,simulation time
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,old-data-remote-clean,iter.dat,1,week6_cache_verified_against_sph_v2_git_blob,True,698090.0,e4db62b645d6870dd59d758b5ac287688df9f9ad,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00222\monitor\iter.dat,True,115600.0,1.0,0.0,,Parsed without structural coercion.,0,[],False,0,0,[],[],0,0,0,0,solver iteration (dimensionless index),integer iteration used for exact label-timestep alignment,strictly increasing solver iteration aligned row-for-row to geometry,"solver iteration identifier, not elapsed physical time"
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,old-data-remote-clean,kinetic-energy_melt.dat,1,week6_cache_verified_against_sph_v2_git_blob,True,1502800.0,a24b164ff45366e2ee6eaf66c9e1c6afdfeb73d7,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00222\monitor\kinetic-energy_melt.dat,True,115600.0,1.0,0.0,0.0,Parsed without structural coercion.,0,[],False,0,0,[],[],0,0,0,0,J,nJ,instantaneous aggregate value aligned by monitor row,aggregate kinetic energy of the melt subset; not cumulative
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,old-data-remote-clean,position-bounds_melt.dat,6,week6_cache_verified_against_sph_v2_git_blob,True,9267844.0,ba05e92caa50be2387f622fe3137379a704f0398,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00222\monitor\position-bounds_melt.dat,True,115600.0,6.0,0.0,,Parsed without structural coercion.,0,[],False,47283,47283,"[15761,0,15761,0,15761,0]","[0,15761,0,15761,0,15761]",15761,0,0,0,m,derived width/length/depth/height reported in µm,one six-column x/y/z min/max row per geometry monitor row,axis-aligned bounds of the melt subset
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,old-data-remote-clean,time.dat,1,week6_cache_verified_against_sph_v2_git_blob,True,1502800.0,0229496c1e473d714d2329877cfb90ea07384d93,True,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00222\monitor\time.dat,True,115600.0,1.0,0.0,,Parsed without structural coercion.,0,[],False,0,0,[],[],0,0,0,0,s,s (plots additionally show ms),strictly increasing physical monitor time aligned row-for-row to geometry,simulation time
