run_id,repeat,fold,budget,revealed_count,candidate_count,revealed_prefix_sha256,source
w85__r12_f05,12,5,16,16,308,c5830eea1bdda29a61817a1a90ca1faaffec974dd59967868669df034771a7bf,Phase 1.14 published M3-margin path
w85__r12_f05,12,5,24,24,300,5b72e33343a02e67f7e4c5ae815adf51dd761b164c2cb467674d6a19e4d01ccb,Phase 1.14 published M3-margin path
w85__r12_f05,12,5,32,32,292,966a49eabbeaced64e3ff02601059532ebe4b586d22334e7f1ad5e3237961410,Phase 1.14 published M3-margin path
w85__r12_f05,12,5,40,40,284,6062f831780eeb1174fa2f587980ac54012a9aa467e90a98807875c389cf656a,Phase 1.14 published M3-margin path
w85__r12_f05,12,5,60,60,264,6e3dc006d72dafb70a39ce5f5b9f91daafb77d519ef7e18b0cd927b505c33584,Phase 1.14 published M3-margin path
w85__r12_f05,12,5,80,80,244,c0c10f41cec933cbdda39edfdbdf1f3bb2672e533b7c66ed1b00df0cc46aeedb,Phase 1.14 published M3-margin path
w85__r13_f01,13,1,16,16,308,449dc15320bc0df9a494c086daff89366d20f594e2c5821a178e77c235305587,Phase 1.14 published M3-margin path
w85__r13_f01,13,1,24,24,300,ffb6bb3f14ff2b1a300e66ef9192ff9c0a3e96ffe609a2b6d9a5b21661efa767,Phase 1.14 published M3-margin path
w85__r13_f01,13,1,32,32,292,e96ffed528dbf45573fe20d05583bd6436add27da55e389d1d22a8c434604983,Phase 1.14 published M3-margin path
w85__r13_f01,13,1,40,40,284,6d496287478657ef16976d636c0f8487ac0a6c456a267088210c743d98daccb0,Phase 1.14 published M3-margin path
w85__r13_f01,13,1,60,60,264,75dbfdfe608500820c2bb2037dd9e0d5089ee8b5ea2bd8c7cd56d27eee484d01,Phase 1.14 published M3-margin path
w85__r13_f01,13,1,80,80,244,9c65831ad4a23d8a3b8807e463b790ac0b463acbf809566b139460b9042a3c2f,Phase 1.14 published M3-margin path
w85__r13_f02,13,2,16,16,308,3759a14a68bfdbf830dfb8a349f8cd22127487a2e26b607582c7ab4c44b43e99,Phase 1.14 published M3-margin path
w85__r13_f02,13,2,24,24,300,08d851a6d4dc226d253a502ea28f628cdd3fb4c08c1731ede4445488e6601ee9,Phase 1.14 published M3-margin path
w85__r13_f02,13,2,32,32,292,a6789b967c9721b53571512b83abb6c90b051836092ee5f81a06aa2dc46fb55a,Phase 1.14 published M3-margin path
w85__r13_f02,13,2,40,40,284,825c8f0b1bfa0f444a0d7caf5588d06bc8b37e730a29d72f020762056722f71a,Phase 1.14 published M3-margin path
w85__r13_f02,13,2,60,60,264,b43e8dce128f05a4647ee8299f95dc3f94d0fe46bb1ebe1b1874edb25e6df898,Phase 1.14 published M3-margin path
w85__r13_f02,13,2,80,80,244,08ef6218a406f3a73eda19139fa348be15ef9f20aee689d50b9d9767e59b5c0e,Phase 1.14 published M3-margin path
w85__r13_f03,13,3,16,16,308,c2badf3f30aa27e03c4c85da05e4c99a6707f08be122c7b82f159600dec6f617,Phase 1.14 published M3-margin path
w85__r13_f03,13,3,24,24,300,0c869a0abda98d80b2d2db5ae75a89877cd56ad1c5a7d281fea52dca7fd9a14e,Phase 1.14 published M3-margin path
w85__r13_f03,13,3,32,32,292,20c65781db29515daa39d380787aea05a15e11b495aabce7c231e71db013c5ce,Phase 1.14 published M3-margin path
w85__r13_f03,13,3,40,40,284,746db1d4c54b42dd553df1bf2edeb027d26afdc48be3ad242bf184f09b85d6ce,Phase 1.14 published M3-margin path
w85__r13_f03,13,3,60,60,264,09d6975f05c7a8e79b6cb4bc2cc470cbb8d89f4ed851ac70b77e43062169b1cb,Phase 1.14 published M3-margin path
w85__r13_f03,13,3,80,80,244,6146b5e729c663bdde1d605883a190446892885d736733170c833ab2506b7683,Phase 1.14 published M3-margin path
w85__r13_f04,13,4,16,16,308,8dda26e53d703b3faa34b799101c1aad2625c36cd035de185495a57d5f152a8d,Phase 1.14 published M3-margin path
w85__r13_f04,13,4,24,24,300,e32585fe89e354d3fe25d6d7e4e2def9747f1685fe6d4375b06008e938b5b4e1,Phase 1.14 published M3-margin path
w85__r13_f04,13,4,32,32,292,518b4392b14129d992f336906a12dcbdbd81b06850306966ad17b87301a1e695,Phase 1.14 published M3-margin path
w85__r13_f04,13,4,40,40,284,b6896c684d805684553cdf4cff96e4a4a4d393f8fbdcce74f941a8514437065b,Phase 1.14 published M3-margin path
w85__r13_f04,13,4,60,60,264,ad7bd91f217e07b1ad5809e693ed3fcb625206f8b0c279ad43e402af369d3f21,Phase 1.14 published M3-margin path
w85__r13_f04,13,4,80,80,244,703ffa6b7262c52e31cbb5eaa9a03cbad9309b696bb2bef9d9e1a7317770958e,Phase 1.14 published M3-margin path
w85__r13_f05,13,5,16,16,308,9b8c805655fe88ab9603234ad97556774b78bbb84058db0d9e39851c30e42085,Phase 1.14 published M3-margin path
w85__r13_f05,13,5,24,24,300,1576593b979227b00ef4aca27c213e8d8d370981f964ed769b6b69f193702863,Phase 1.14 published M3-margin path
w85__r13_f05,13,5,32,32,292,1b70e78d546ecbecfd868008c3b4ea32e6970ccccdd355179f54c191910bbf3f,Phase 1.14 published M3-margin path
w85__r13_f05,13,5,40,40,284,04320861013f9baa67681fff560a10333c89c0202221eeb69345bcc78d43e4c0,Phase 1.14 published M3-margin path
w85__r13_f05,13,5,60,60,264,ffe3b68d7fed1657ae3e86c89699c95a946aeb1c161e1bf94a87ba94629a837a,Phase 1.14 published M3-margin path
w85__r13_f05,13,5,80,80,244,8023f87fea61eef5df8536e91a8306df7d5825ce177966deb2887238c467160f,Phase 1.14 published M3-margin path
w85__r14_f01,14,1,16,16,308,76d102e3533b43876006e3679680009e37875efe06d4706c4e4a63f925e8623a,Phase 1.14 published M3-margin path
w85__r14_f01,14,1,24,24,300,3888c142b1786f102cf8cd7e6111655d4399366f3356fee5259dc3bba776f3f2,Phase 1.14 published M3-margin path
w85__r14_f01,14,1,32,32,292,065fad221ba3fb5cc3cebabf46c875fd8f8d444115933aefebbcf504f2206594,Phase 1.14 published M3-margin path
w85__r14_f01,14,1,40,40,284,783a54f62423e529f7e192d9cd4c32aa3c8d8ef62389f60975f8939fab8d9fc7,Phase 1.14 published M3-margin path
w85__r14_f01,14,1,60,60,264,d438057ba739210d6e9c0f63542fe1d4dce49c8edb0d14dcd2ae6914b828785e,Phase 1.14 published M3-margin path
w85__r14_f01,14,1,80,80,244,e46b621a97050565ef890c7c5e075d39398413500bf1309e6f11e8ef3c1e8478,Phase 1.14 published M3-margin path
w85__r14_f02,14,2,16,16,308,558e17fe92e7799c4c2c1eb109a601bf661f3ca57fcd55c096414c9f159a2ee7,Phase 1.14 published M3-margin path
w85__r14_f02,14,2,24,24,300,9cfacce68405c97cf67155b221929940661edf1c5d2672e8de9aab41f6759455,Phase 1.14 published M3-margin path
w85__r14_f02,14,2,32,32,292,66d14a28cea1004ad0cf36b7c5d4f1de11aed568fc0838dd9541ee6670a51e82,Phase 1.14 published M3-margin path
w85__r14_f02,14,2,40,40,284,441b2934ff82ab988e994ff9a2169dfa9595846f01dbcb6bfeeb692f3859c61a,Phase 1.14 published M3-margin path
w85__r14_f02,14,2,60,60,264,87781d8b2e4484abe5fa358cc26d69a0312646261f04ea804c9985bdb4deb5c0,Phase 1.14 published M3-margin path
w85__r14_f02,14,2,80,80,244,bdc87f94738b8f8657ea98942cdef952bc0e4898a80ff51425e6a76923416251,Phase 1.14 published M3-margin path
w85__r14_f03,14,3,16,16,308,0821989daa381006b44140df5c0034063c4e1ae91850c8abb24ffa909258094a,Phase 1.14 published M3-margin path
w85__r14_f03,14,3,24,24,300,cb77ac58a45eb6f3b16c5546479d42d6fc4dff0c42d4458df3cbc317fdbd30a3,Phase 1.14 published M3-margin path
w85__r14_f03,14,3,32,32,292,f6c9442c877981dcfd40452f448a65651c5232ee88ee29ab8c4ebba14ac0555a,Phase 1.14 published M3-margin path
w85__r14_f03,14,3,40,40,284,0057bd04d919862204bcf24705c0437962ae44baf69d21dd870d783999cda074,Phase 1.14 published M3-margin path
w85__r14_f03,14,3,60,60,264,67f5edabfa18d80b9090282cb43347953c3df9f2decaa70ab52d11e698219184,Phase 1.14 published M3-margin path
w85__r14_f03,14,3,80,80,244,247be7727fbc2429c47c1148cb9042080995ae5efd2ce998186bc80f821bc9b8,Phase 1.14 published M3-margin path
w85__r14_f04,14,4,16,16,308,5c7b32611f7710812fad4692c10f2dc5352ff48c1c3023a674c151e77ce864fe,Phase 1.14 published M3-margin path
w85__r14_f04,14,4,24,24,300,75ed721cc665a32c15d956a159574ad905f1df240842febe052715d53558e763,Phase 1.14 published M3-margin path
w85__r14_f04,14,4,32,32,292,9877c4c2d21ab7825fbb834349a913f7729fd9cc1bc1e16e47df19b51ab3caad,Phase 1.14 published M3-margin path
w85__r14_f04,14,4,40,40,284,3838f27ab9e469f8170ec253d811db7526c45de8e69f6eff9e8d15547d6c43b2,Phase 1.14 published M3-margin path
w85__r14_f04,14,4,60,60,264,d4701ed2abe6927702a3eeedaae23b6fe6b850db1d36549f1319cf97cadc0f59,Phase 1.14 published M3-margin path
w85__r14_f04,14,4,80,80,244,11d5ad8f258f37ae23b7ac4a09db3c52cd23b92372f83da4dc6e69455ff03d7e,Phase 1.14 published M3-margin path
w85__r14_f05,14,5,16,16,308,d2c25fa243f32169b842e1896e8a632bfd72518e5093d3229bf243ec92d78b57,Phase 1.14 published M3-margin path
w85__r14_f05,14,5,24,24,300,03d30142e2ccf841d8b94920c974f8139e7d0bd0b10b3d963d3e1e29e7f3a2d3,Phase 1.14 published M3-margin path
w85__r14_f05,14,5,32,32,292,b45858c39afce0716362a33dccbfe864baa49c99565f55ea88efaf3ac547db5c,Phase 1.14 published M3-margin path
w85__r14_f05,14,5,40,40,284,a7ceb8beccc7e3ff9e17f0673b62ac5ac610990655eb001038861c1ed3a86d1d,Phase 1.14 published M3-margin path
w85__r14_f05,14,5,60,60,264,1d32ed2454e7c5d286fb5f88ab85dfdd7beaa71c7e4114bb92a1c9462a725a4f,Phase 1.14 published M3-margin path
w85__r14_f05,14,5,80,80,244,d76564eb982c1d536d89aa7b6b76ee1b0d2e84afcc7ee7db35330c082fac35c5,Phase 1.14 published M3-margin path
w85__r15_f01,15,1,16,16,308,20f90097aa8699b05b1ab1e3a06645d94178a2e6b8d1182b0eb3c5467a1a5f61,Phase 1.14 published M3-margin path
w85__r15_f01,15,1,24,24,300,0bac55397ded31600cb37d8489f2b92a246dba9516b28dc02b96d1bf13aaa259,Phase 1.14 published M3-margin path
w85__r15_f01,15,1,32,32,292,dbb97459f29b87e9b959d0ea9cfe502c0b8692493117a5d9ab2fa956ff155eca,Phase 1.14 published M3-margin path
w85__r15_f01,15,1,40,40,284,5fc382f22ba57694c982126967e89759fd7830de343378117e0960e2f14398ff,Phase 1.14 published M3-margin path
w85__r15_f01,15,1,60,60,264,fa984029c8580a2bbbfcdfbc7e9dabd36a8c3b79748ec3381192f17b2500ce7d,Phase 1.14 published M3-margin path
w85__r15_f01,15,1,80,80,244,f5b6aaf54a7745959c1f1c19d686c3736895cbdc15af921efc4a2e880daaeaf3,Phase 1.14 published M3-margin path
w85__r15_f02,15,2,16,16,308,c5bd96a9ca44f3f4a5be8076434ba5189ba309f1bc8de67e3c561d118e8bcc9e,Phase 1.14 published M3-margin path
w85__r15_f02,15,2,24,24,300,9f770ad224f4396e29f14030e04daab4e62dbeb446e6d0a846cf67431321af2f,Phase 1.14 published M3-margin path
w85__r15_f02,15,2,32,32,292,36bde202b4b69e78f259c6dfbd70bfc98013dbc5df080843d76d573dc8f75afb,Phase 1.14 published M3-margin path
w85__r15_f02,15,2,40,40,284,e3851118600cd04c7bca94c387e831e7e6e884b2c8c2f86afd8d9d553977b289,Phase 1.14 published M3-margin path
w85__r15_f02,15,2,60,60,264,f4cb4168ca3e7031aa687de0db520b3644576f571b7af427daa5884883b92faa,Phase 1.14 published M3-margin path
w85__r15_f02,15,2,80,80,244,0fc6dcecceb48293f51c76693d4c7b459649ff8b9e40e57ef8d5f7e460487076,Phase 1.14 published M3-margin path
w85__r15_f03,15,3,16,16,308,b80671d528c6b2d492687bd6cbd74a66368345303e16f7fe9e028ab5391139f9,Phase 1.14 published M3-margin path
w85__r15_f03,15,3,24,24,300,40986f9517b32c0e0124adc08d771a60fd03b02bb576419f103f8ea955e82d59,Phase 1.14 published M3-margin path
w85__r15_f03,15,3,32,32,292,fe6ec384a34794202899e8dbbeb12cc8e6d0684ce7752ed315723e07928108e2,Phase 1.14 published M3-margin path
w85__r15_f03,15,3,40,40,284,50559dd3d9114eb3e0c14b02f5b33f833774f4cd3c11e3da8748a07f7ea10ac6,Phase 1.14 published M3-margin path
w85__r15_f03,15,3,60,60,264,293d346741a4e98de33b50aee15791cf7083861944298f96d6d760210e876d91,Phase 1.14 published M3-margin path
w85__r15_f03,15,3,80,80,244,c7e08e0f6f2869ebe3f1e1d72987017ef4623ecdb88eb6fcdc079be0d3c0832a,Phase 1.14 published M3-margin path
w85__r15_f04,15,4,16,16,308,a0308ec6ba66844f86cdd5cb1a4615fac3198289acbe7d99b48dd7ecc956253c,Phase 1.14 published M3-margin path
w85__r15_f04,15,4,24,24,300,0e706000ee5122b23d9bb6122abd86ac7e9573ed6f3ceca0950dd68043c6b1ff,Phase 1.14 published M3-margin path
w85__r15_f04,15,4,32,32,292,1bf77c353057b6db4ec5cc02100dda534af830531a02a94d532620d1b295732d,Phase 1.14 published M3-margin path
w85__r15_f04,15,4,40,40,284,f091790ce97fefbc2a0574222abc139681d1e442058f87ec89d27fd6ec215b3d,Phase 1.14 published M3-margin path
w85__r15_f04,15,4,60,60,264,f90fa91067b4d0d5f97a9fed1ba0e0c0f1ad09193346bb35d87b58c0d25c8c87,Phase 1.14 published M3-margin path
w85__r15_f04,15,4,80,80,244,f5cd35785518083422447415ef0f2bedc94b41c4da7c0096bbf2964905e73c0a,Phase 1.14 published M3-margin path
w85__r15_f05,15,5,16,16,308,e5e126b55294e8d8b01b3ee9070b1e5a96a07d4a1e6c0502efc692b4108963e0,Phase 1.14 published M3-margin path
w85__r15_f05,15,5,24,24,300,96e9c847bd856e9f7fd7f1e7bf491848c2171cccd935a032a48d85b9dff1f3a4,Phase 1.14 published M3-margin path
w85__r15_f05,15,5,32,32,292,03f526cea3bd736cb4dd9abf6d31c4eb0226df24e13d09fde3cb6653b35b34ab,Phase 1.14 published M3-margin path
w85__r15_f05,15,5,40,40,284,9e3b2e83f5ccc3676bbbaeeae0f38c2491bbfe70be6a4b282cf046df2a66b60c,Phase 1.14 published M3-margin path
w85__r15_f05,15,5,60,60,264,5f4b656c2231228bfc0bb23939f4c521752b6602b51e52a64756fe0398a36467,Phase 1.14 published M3-margin path
w85__r15_f05,15,5,80,80,244,ba4666a6155a3e34d65896878f50f1d4cde612c84a57cb9797ebf9da2878bf47,Phase 1.14 published M3-margin path
w85__r16_f01,16,1,16,16,308,b4f374652c779d793eec10660f60447efca7f3329c88a24a66592e43219a19d0,Phase 1.14 published M3-margin path
w85__r16_f01,16,1,24,24,300,3ee94c6e7cda9a391ea787cae86aa98269e3eed9330a2bb9ade18a4f5c842405,Phase 1.14 published M3-margin path
w85__r16_f01,16,1,32,32,292,7f2589d5ff28049db83501d81c8da3b5240dd5d9e0c8afeb8ae2e9e614bf5bfd,Phase 1.14 published M3-margin path
w85__r16_f01,16,1,40,40,284,048343511716c2a20aaeeec09bb83295413f13829828ed026c3e3ae30152f9b9,Phase 1.14 published M3-margin path
w85__r16_f01,16,1,60,60,264,99c5f265ad59c7ba9309b34a7f9ee209fbf89ab44b9e0668cb192d513d9e6f6d,Phase 1.14 published M3-margin path
w85__r16_f01,16,1,80,80,244,8d9400b92b33c45e3ad51ca67cbe496c58c9ff3795e5a406e3a453a881c0036b,Phase 1.14 published M3-margin path
w85__r16_f02,16,2,16,16,308,af5a70bca9bf10df3f26882d6b2cacc5bf72301c336a6b64f4aa003ca17b525d,Phase 1.14 published M3-margin path
w85__r16_f02,16,2,24,24,300,9bec6534bb26d2522b6b4d7159453f1d00abed9678b4f210ba170bcad37cf33b,Phase 1.14 published M3-margin path
w85__r16_f02,16,2,32,32,292,340be1d2fe7782ab7b0939710ac0963af9a93b032812ec6d30d29c33b7f1aa94,Phase 1.14 published M3-margin path
w85__r16_f02,16,2,40,40,284,7ed45d2884473b7deb2e0d727a92e6216e468ccaa148d0c8777232bb4597a68f,Phase 1.14 published M3-margin path
w85__r16_f02,16,2,60,60,264,970b49f4a1331eb92404686069bf63a4c6d5e731b969cd27bed490dfacb37a95,Phase 1.14 published M3-margin path
w85__r16_f02,16,2,80,80,244,1f5295a8528545259adee27178033fce1dde19d9b0b423b412a83d2f04b18e82,Phase 1.14 published M3-margin path
w85__r16_f03,16,3,16,16,308,f8d784a1319ec94d7fc723bbfd95674f03851816cd975dd1fbaa0c046cafca2f,Phase 1.14 published M3-margin path
w85__r16_f03,16,3,24,24,300,00694ee0a6c21c7ef5719ca2f3be2bb97358d15e1ab9f4d5a5fb70da1531497e,Phase 1.14 published M3-margin path
w85__r16_f03,16,3,32,32,292,ee219852c8308247b90f9e65eabc955ad31b65b44f06330ccc0a32d075c00485,Phase 1.14 published M3-margin path
w85__r16_f03,16,3,40,40,284,be93cb72fbdb6b68218a392d7833c97e0d91acf4cda6962542f7c765ca766964,Phase 1.14 published M3-margin path
w85__r16_f03,16,3,60,60,264,66f2e5cd7e8a1e72d96d9655255d43dcd5fe107eb83a8427d84b34f6299bcfb2,Phase 1.14 published M3-margin path
w85__r16_f03,16,3,80,80,244,2479dfa12720874625c9d229641d2ec0f5c8674fa7d08fbded1b881c4ec1eb9a,Phase 1.14 published M3-margin path
w85__r16_f04,16,4,16,16,308,17a524dfb416f559511472d7645ccaaa04515bd26fc535d41b03b3cda2e3cf4a,Phase 1.14 published M3-margin path
w85__r16_f04,16,4,24,24,300,a1bac43a4ac8f331642e90b07506b349bc6259cfabf398db972279c06b54071b,Phase 1.14 published M3-margin path
w85__r16_f04,16,4,32,32,292,a4567a4c3dca551db79ec72f91aff2d39da5fa85994cdda884c839b52b5f2d22,Phase 1.14 published M3-margin path
w85__r16_f04,16,4,40,40,284,1e0e9412506be802262021aabb26661b4795367405a53b35d6ed480f2882dafc,Phase 1.14 published M3-margin path
w85__r16_f04,16,4,60,60,264,dedf21f075025874a73edb85a31539dd1c61c463b02a55a21fc9c31c6385efa2,Phase 1.14 published M3-margin path
w85__r16_f04,16,4,80,80,244,e2f3b6d5acf9ae2528b1af8c30f0c09f423677aff6755b7f24109c792d3ca859,Phase 1.14 published M3-margin path
w85__r16_f05,16,5,16,16,308,01f3df7547d4a93b5e6f1bbe8cab1bad3e24f00a57628817b15005bf7f3900bd,Phase 1.14 published M3-margin path
w85__r16_f05,16,5,24,24,300,fde521fec81036807aafb300f1ed545f26d3092cf888d548274334a0fd2221f9,Phase 1.14 published M3-margin path
w85__r16_f05,16,5,32,32,292,c2e0976543db5c29cd78164bb7deac819ee3625c0e17dbbdf266c2415bf04218,Phase 1.14 published M3-margin path
w85__r16_f05,16,5,40,40,284,34e56a7d5776fefc4d60137adea27f010de715ca903aa39d15f6d2c6e2df4301,Phase 1.14 published M3-margin path
w85__r16_f05,16,5,60,60,264,200a6a8024a0de0ca3da2a3a5e41c00ee620a86e8d43e57de8bb575e65ed2806,Phase 1.14 published M3-margin path
w85__r16_f05,16,5,80,80,244,bfb771ee521c1ca8ddc443694b0bfb911488141bab1f2d79789461080f229660,Phase 1.14 published M3-margin path
w85__r17_f01,17,1,16,16,308,a7ae66b35eba1cddddf339b5e9c74daa2a8c2d3ae2927dd9e189756be00fbb1a,Phase 1.14 published M3-margin path
w85__r17_f01,17,1,24,24,300,d0fabebf10995acdaa6347f117ae804512c4493732d3729deb035914719a2a37,Phase 1.14 published M3-margin path
w85__r17_f01,17,1,32,32,292,d993bb97cea7f06236dcaf7050284fae516fbd46c0a812d2afcb2a6344545428,Phase 1.14 published M3-margin path
w85__r17_f01,17,1,40,40,284,998da3ed61933e81d900774e05809645b6cf96a94700ea5f432c9f6c5a0f6785,Phase 1.14 published M3-margin path
w85__r17_f01,17,1,60,60,264,05d051e5a0260459d7207bd00c79df4c641de50bee3537fbcb62b47e568ab6dd,Phase 1.14 published M3-margin path
w85__r17_f01,17,1,80,80,244,3fd01592c25f5eecd7f2b436216ca305a3baee5f3b6914756bdc181bebdc0c3e,Phase 1.14 published M3-margin path
w85__r17_f02,17,2,16,16,308,37df304fe01f48ca14ffec51495f5d223479638e6ef578c1877fc2b6b4b07cd1,Phase 1.14 published M3-margin path
w85__r17_f02,17,2,24,24,300,63e63c67c36a9a32a3777b250094c694353e4ebfd9ff9246229570d50192465a,Phase 1.14 published M3-margin path
w85__r17_f02,17,2,32,32,292,5d017f4fa85ed5f20a95368cb54ee32d82f0ee93775b8176ff23d9975abf59c8,Phase 1.14 published M3-margin path
w85__r17_f02,17,2,40,40,284,6c67a63600d0ff87a1005170c4f3e947c99095ace21e1e89d59e2e5820d16fb7,Phase 1.14 published M3-margin path
w85__r17_f02,17,2,60,60,264,788401d9b0b58650229fda373ca6ea36096a8ef81d4e44db64384e6aef1f8edd,Phase 1.14 published M3-margin path
w85__r17_f02,17,2,80,80,244,20615836ef022acefadfbe35619f4eda5daea4f3b889085c804602acddfbf0e8,Phase 1.14 published M3-margin path
w85__r17_f03,17,3,16,16,308,832e92675802a021a9bf71452451cbfcb8ca06868d8ff4ebb78c54037f8faf7a,Phase 1.14 published M3-margin path
w85__r17_f03,17,3,24,24,300,88c350eecaf291a217e5e67e22753e9c3b135b16e93945c3cc358148c48c07e7,Phase 1.14 published M3-margin path
w85__r17_f03,17,3,32,32,292,bb84cb0d3a1bd90408b716047f957ece0d483e8049b450b782cc1b804c2ebfb3,Phase 1.14 published M3-margin path
w85__r17_f03,17,3,40,40,284,6c33c12b40814de6257d16f50d4ba803f43b1272b22a10a1e9ee355ce42318a7,Phase 1.14 published M3-margin path
w85__r17_f03,17,3,60,60,264,9480d3957d803c6d711ffb9dc85c4b9b8ab513651e9248e3396821fad664a27a,Phase 1.14 published M3-margin path
w85__r17_f03,17,3,80,80,244,d7f2e54062caa056e5155ae2121b141b9c96f4780786552d526b367203b19320,Phase 1.14 published M3-margin path
w85__r17_f04,17,4,16,16,308,896938c066b751711a95a08f967772b43adceb99022958613c5eea32ce2c7d44,Phase 1.14 published M3-margin path
w85__r17_f04,17,4,24,24,300,1db012af7415b0128a9cf28c58fa230cfdae8f4c5d642d539d48c1027354e4bc,Phase 1.14 published M3-margin path
w85__r17_f04,17,4,32,32,292,34e460fadc913b745f59b5e156c2f9d7dae7ccadb0218b7cfbc246ce25b62ab3,Phase 1.14 published M3-margin path
w85__r17_f04,17,4,40,40,284,4af8ea5c5a394f8d36f61ac8281e1956a81ae3b66e56ef51cda50acf8b8683f9,Phase 1.14 published M3-margin path
w85__r17_f04,17,4,60,60,264,bd917cc2fa5dd84014cab8eaab158acdcae1bab7a0b271cebe0e70bdf28846b1,Phase 1.14 published M3-margin path
w85__r17_f04,17,4,80,80,244,f0f0758d101c6a30f066aba835bc461cf546b3826b55f78c0d18fb41c25fb8e7,Phase 1.14 published M3-margin path
w85__r17_f05,17,5,16,16,308,d1cb71264a4a6858b7a12ba59ba43a5f9e87092bca79e35ab559494776bf1a49,Phase 1.14 published M3-margin path
w85__r17_f05,17,5,24,24,300,564dd84b0af59a59dadac7f5528b0067f1be932a6da9f5cdd76786100bce5212,Phase 1.14 published M3-margin path
w85__r17_f05,17,5,32,32,292,14c3b55f0ffb3f5ba25dab8b6ba29aaf0483e26fee9de30056f63c8213937c78,Phase 1.14 published M3-margin path
w85__r17_f05,17,5,40,40,284,b6553223ec8b16326e90632c2aa608d6f9b184b9c606bf5feb25faa2ed047a74,Phase 1.14 published M3-margin path
w85__r17_f05,17,5,60,60,264,2d6e5142601cde4cf074693ea1fd3b43140de538ea1c79dc055ad06734b40558,Phase 1.14 published M3-margin path
w85__r17_f05,17,5,80,80,244,a0584a506404f00705858b6d11e151ffc0978ecc551a9e3ce4a0aa00f810b7c5,Phase 1.14 published M3-margin path
w85__r18_f01,18,1,16,16,308,d3f012ed178b8d803eb96ce4b1b65f8ee61fb00d0f769c61d18eed570b822d68,Phase 1.14 published M3-margin path
w85__r18_f01,18,1,24,24,300,a47a739cc550148291e95c502d293763d4734b872c0cce48e152b629bde55d1f,Phase 1.14 published M3-margin path
w85__r18_f01,18,1,32,32,292,32bab4f1b2e77aff8a8902a7679f676321faf4a05a26d108204a585b56ebc5e1,Phase 1.14 published M3-margin path
w85__r18_f01,18,1,40,40,284,ec99c5ac835c7804c19d124d31d965fdd36e29d539cae7e1a140c788aaf057eb,Phase 1.14 published M3-margin path
w85__r18_f01,18,1,60,60,264,e4bc27781dced95eeb0f76b6e964b890954462bc31e5ada1a4cf7b3eeddd89c9,Phase 1.14 published M3-margin path
w85__r18_f01,18,1,80,80,244,3b0c864e9d7b74754efecf6ef92e9256561c02473873642790b6ff5b18372cc2,Phase 1.14 published M3-margin path
w85__r18_f02,18,2,16,16,308,e4e3a2a4045a7fea2ba5b251aaedc233ba8d39aab6050919990d8d69df4db5fe,Phase 1.14 published M3-margin path
w85__r18_f02,18,2,24,24,300,ef3100246b79d6c6398b5bf2f505e39a447e845382dc0ce754cb72d9bede78dc,Phase 1.14 published M3-margin path
w85__r18_f02,18,2,32,32,292,baf63500c94fc24a1c2cd53d6f4ab84a921569287532c1d9b7b62f7cc1ed35bc,Phase 1.14 published M3-margin path
w85__r18_f02,18,2,40,40,284,20ce51334d23e9c4c6b4f814f516db87ad7627a4a38e821da855516bfb69acd1,Phase 1.14 published M3-margin path
w85__r18_f02,18,2,60,60,264,62adfc4fc3ad2a52a7fc35815cbddb437465c77887e6474e49878d637835fe31,Phase 1.14 published M3-margin path
w85__r18_f02,18,2,80,80,244,ecb09b30ed102993949a775b9b3cf81eb840f31cb7114264de857e4aa235df52,Phase 1.14 published M3-margin path
w85__r18_f03,18,3,16,16,308,30a370458b9769922f12a3f48572f888ab152ef1686789be22f8ba1de3b33c9d,Phase 1.14 published M3-margin path
w85__r18_f03,18,3,24,24,300,6f802bc61b4a9f9fc8c6a69ea2c5755ea95c925cb73b33ced011208c474d9c62,Phase 1.14 published M3-margin path
w85__r18_f03,18,3,32,32,292,2e15ac54de953e3f482ed48ba8ad69dedaf97ca3da20f3d716b09de7f6a858de,Phase 1.14 published M3-margin path
w85__r18_f03,18,3,40,40,284,d427e62fcf2fb87e6fbb37f415e58bba1895932c159e2df14dcb5069bea0bc8c,Phase 1.14 published M3-margin path
w85__r18_f03,18,3,60,60,264,a30d760a91daf77a3d65b6eab4e5ffacf4fbb96d23f8b4d19d1128a024a39b97,Phase 1.14 published M3-margin path
w85__r18_f03,18,3,80,80,244,38c5f9a8b3fa03b89ca0e368c115a68d49ca4a59c39d3ebc60402343091a1bed,Phase 1.14 published M3-margin path
w85__r18_f04,18,4,16,16,308,5e6d8c372f61ce3ff2a820c573c15192697b19f9e176affc2154f624c55df9bc,Phase 1.14 published M3-margin path
w85__r18_f04,18,4,24,24,300,b0f471a4659cfbb8412c6320a1f93015d619a6d043f2d70fbff808b93ba6000c,Phase 1.14 published M3-margin path
w85__r18_f04,18,4,32,32,292,ad0713cc99ef6d81b17dc8c3583072fbcb59378dc13b2e7856c92de2199c0eac,Phase 1.14 published M3-margin path
w85__r18_f04,18,4,40,40,284,aa982a6144e5588d4a0fdf935d8dcef7a0880d99f915b97a067de31b0ad70eba,Phase 1.14 published M3-margin path
w85__r18_f04,18,4,60,60,264,96c8a543debb802dc3a593745890a25ac2f8771a2878080e10529171f3a0d7d6,Phase 1.14 published M3-margin path
