repeat,fold,run_id,arm,budget,subset,accuracy,balanced_accuracy,keyhole_recall,specificity,false_negative,false_positive,true_negative,true_positive,row_count,continuations_averaged_within_fold
12,3,w85__r12_f03,binary_random,40,B1_q30,0.872,0.8694805194805195,0.8484848484848485,0.8904761904761905,1.6666666666666667,1.5333333333333334,12.466666666666667,9.333333333333334,25.0,30
12,3,w85__r12_f03,binary_random,40,full81,0.9584362139917695,0.9315656565656566,0.888888888888889,0.9742424242424242,1.6666666666666667,1.7,64.3,13.333333333333334,81.0,30
12,3,w85__r12_f03,binary_random,80,B1_q20,0.8529411764705882,0.8537037037037037,0.8407407407407407,0.8666666666666667,1.4333333333333333,1.0666666666666667,6.933333333333334,7.566666666666666,17.0,30
12,3,w85__r12_f03,binary_random,80,B1_q30,0.888,0.8860389610389611,0.8696969696969696,0.9023809523809524,1.4333333333333333,1.3666666666666667,12.633333333333333,9.566666666666666,25.0,30
12,3,w85__r12_f03,binary_random,80,full81,0.965432098765432,0.941868686868687,0.9044444444444444,0.9792929292929293,1.4333333333333333,1.3666666666666667,64.63333333333334,13.566666666666666,81.0,30
12,3,w85__r12_f03,binary_random,160,B1_q20,0.8725490196078431,0.8726851851851851,0.8703703703703703,0.875,1.1666666666666667,1.0,7.0,7.833333333333333,17.0,30
12,3,w85__r12_f03,binary_random,160,B1_q30,0.9093333333333333,0.9076839826839826,0.8939393939393939,0.9214285714285714,1.1666666666666667,1.1,12.9,9.833333333333334,25.0,30
12,3,w85__r12_f03,binary_random,160,full81,0.9720164609053498,0.9527777777777777,0.9222222222222223,0.9833333333333333,1.1666666666666667,1.1,64.9,13.833333333333334,81.0,30
12,3,w85__r12_f03,binary_random,320,B1_q20,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1.0,1.0,7.0,8.0,17.0,30
12,3,w85__r12_f03,binary_random,320,B1_q30,0.92,0.9188311688311688,0.9090909090909091,0.9285714285714286,1.0,1.0,13.0,10.0,25.0,30
12,3,w85__r12_f03,binary_random,320,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0,30
12,4,w85__r12_f04,binary_margin,40,B1_q20,0.7647058823529411,0.7424242424242424,0.6666666666666666,0.8181818181818182,2.0,2.0,9.0,4.0,17.0,1
12,4,w85__r12_f04,binary_margin,40,B1_q30,0.84,0.7807017543859649,0.6666666666666666,0.8947368421052632,2.0,2.0,17.0,4.0,25.0,1
12,4,w85__r12_f04,binary_margin,40,full81,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2.0,2.0,65.0,12.0,81.0,1
12,4,w85__r12_f04,binary_margin,80,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0,10.0,4.0,17.0,1
12,4,w85__r12_f04,binary_margin,80,B1_q30,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2.0,1.0,18.0,4.0,25.0,1
12,4,w85__r12_f04,binary_margin,80,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0,1
12,4,w85__r12_f04,binary_margin,160,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0,10.0,4.0,17.0,1
12,4,w85__r12_f04,binary_margin,160,B1_q30,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2.0,1.0,18.0,4.0,25.0,1
12,4,w85__r12_f04,binary_margin,160,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0,1
12,4,w85__r12_f04,binary_margin,320,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0,10.0,4.0,17.0,1
12,4,w85__r12_f04,binary_margin,320,B1_q30,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2.0,1.0,18.0,4.0,25.0,1
12,4,w85__r12_f04,binary_margin,320,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0,1
12,4,w85__r12_f04,binary_random,40,B1_q20,0.8431372549019608,0.7929292929292929,0.6222222222222222,0.9636363636363636,2.2666666666666666,0.4,10.6,3.7333333333333334,17.0,30
12,4,w85__r12_f04,binary_random,40,B1_q30,0.8933333333333333,0.8005847953216374,0.6222222222222222,0.9789473684210527,2.2666666666666666,0.4,18.6,3.7333333333333334,25.0,30
12,4,w85__r12_f04,binary_random,40,full81,0.9650205761316872,0.914818763326226,0.8380952380952381,0.9915422885572139,2.2666666666666666,0.5666666666666667,66.43333333333334,11.733333333333333,81.0,30
12,4,w85__r12_f04,binary_random,80,B1_q20,0.8196078431372549,0.7696969696969697,0.6,0.9393939393939394,2.4,0.6666666666666666,10.333333333333334,3.6,17.0,30
12,4,w85__r12_f04,binary_random,80,B1_q30,0.8773333333333333,0.7824561403508772,0.6,0.9649122807017544,2.4,0.6666666666666666,18.333333333333332,3.6,25.0,30
12,4,w85__r12_f04,binary_random,80,full81,0.9613168724279836,0.9088130774697939,0.8285714285714286,0.9890547263681593,2.4,0.7333333333333333,66.26666666666667,11.6,81.0,30
12,4,w85__r12_f04,binary_random,160,B1_q20,0.8196078431372549,0.776010101010101,0.6277777777777778,0.9242424242424242,2.2333333333333334,0.8333333333333334,10.166666666666666,3.7666666666666666,17.0,30
12,4,w85__r12_f04,binary_random,160,B1_q30,0.8773333333333333,0.7919590643274854,0.6277777777777778,0.956140350877193,2.2333333333333334,0.8333333333333334,18.166666666666668,3.7666666666666666,25.0,30
12,4,w85__r12_f04,binary_random,160,full81,0.9621399176954732,0.9140191897654584,0.8404761904761904,0.9875621890547264,2.2333333333333334,0.8333333333333334,66.16666666666667,11.766666666666667,81.0,30
12,4,w85__r12_f04,binary_random,320,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0,10.0,4.0,17.0,30
12,4,w85__r12_f04,binary_random,320,B1_q30,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2.0,1.0,18.0,4.0,25.0,30
12,4,w85__r12_f04,binary_random,320,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0,30
12,5,w85__r12_f05,binary_margin,40,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0,10.0,4.0,17.0,1
12,5,w85__r12_f05,binary_margin,40,B1_q30,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2.0,1.0,17.0,5.0,25.0,1
12,5,w85__r12_f05,binary_margin,40,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0,1
12,5,w85__r12_f05,binary_margin,80,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0,10.0,4.0,17.0,1
12,5,w85__r12_f05,binary_margin,80,B1_q30,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2.0,1.0,17.0,5.0,25.0,1
12,5,w85__r12_f05,binary_margin,80,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0,1
12,5,w85__r12_f05,binary_margin,160,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0,10.0,4.0,17.0,1
12,5,w85__r12_f05,binary_margin,160,B1_q30,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2.0,1.0,17.0,5.0,25.0,1
12,5,w85__r12_f05,binary_margin,160,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0,1
12,5,w85__r12_f05,binary_margin,320,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0,10.0,4.0,17.0,1
12,5,w85__r12_f05,binary_margin,320,B1_q30,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2.0,1.0,17.0,5.0,25.0,1
12,5,w85__r12_f05,binary_margin,320,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0,1
12,5,w85__r12_f05,binary_random,40,B1_q20,0.7980392156862746,0.7732323232323232,0.6888888888888888,0.8575757575757575,1.8666666666666667,1.5666666666666667,9.433333333333334,4.133333333333334,17.0,30
12,5,w85__r12_f05,binary_random,40,B1_q30,0.8586666666666667,0.8160052910052911,0.719047619047619,0.912962962962963,1.9666666666666666,1.5666666666666667,16.433333333333334,5.033333333333333,25.0,30
12,5,w85__r12_f05,binary_random,40,full81,0.9563786008230453,0.9180703624733475,0.8595238095238095,0.9766169154228855,1.9666666666666666,1.5666666666666667,65.43333333333334,12.033333333333333,81.0,30
12,5,w85__r12_f05,binary_random,80,B1_q20,0.8450980392156863,0.8222222222222223,0.7444444444444444,0.9,1.5333333333333334,1.1,9.9,4.466666666666667,17.0,30
12,5,w85__r12_f05,binary_random,80,B1_q30,0.8933333333333333,0.8575396825396825,0.7761904761904762,0.9388888888888888,1.5666666666666667,1.1,16.9,5.433333333333334,25.0,30
12,5,w85__r12_f05,binary_random,80,full81,0.9670781893004115,0.9358386638237384,0.888095238095238,0.9835820895522388,1.5666666666666667,1.1,65.9,12.433333333333334,81.0,30
12,5,w85__r12_f05,binary_random,160,B1_q20,0.8647058823529412,0.8474747474747475,0.788888888888889,0.906060606060606,1.2666666666666666,1.0333333333333334,9.966666666666667,4.733333333333333,17.0,30
12,5,w85__r12_f05,binary_random,160,B1_q30,0.908,0.8808201058201058,0.819047619047619,0.9425925925925926,1.2666666666666666,1.0333333333333334,16.966666666666665,5.733333333333333,25.0,30
12,5,w85__r12_f05,binary_random,160,full81,0.971604938271605,0.947050461975835,0.9095238095238095,0.9845771144278607,1.2666666666666666,1.0333333333333334,65.96666666666667,12.733333333333333,81.0,30
12,5,w85__r12_f05,binary_random,320,B1_q20,0.8274509803921568,0.7934343434343434,0.6777777777777777,0.9090909090909091,1.9333333333333333,1.0,10.0,4.066666666666666,17.0,30
12,5,w85__r12_f05,binary_random,320,B1_q30,0.8826666666666667,0.834126984126984,0.7238095238095238,0.9444444444444444,1.9333333333333333,1.0,17.0,5.066666666666666,25.0,30
12,5,w85__r12_f05,binary_random,320,full81,0.9637860082304527,0.9234896943852167,0.8619047619047618,0.9850746268656716,1.9333333333333333,1.0,66.0,12.066666666666666,81.0,30
13,1,w85__r13_f01,binary_margin,40,B1_q20,0.7058823529411765,0.6857142857142857,0.5714285714285714,0.8,3.0,2.0,8.0,4.0,17.0,1
13,1,w85__r13_f01,binary_margin,40,B1_q30,0.8,0.7833333333333333,0.7,0.8666666666666667,3.0,2.0,13.0,7.0,25.0,1
13,1,w85__r13_f01,binary_margin,40,full81,0.9382716049382716,0.8779317697228145,0.7857142857142857,0.9701492537313433,3.0,2.0,65.0,11.0,81.0,1
13,1,w85__r13_f01,binary_margin,80,B1_q20,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2.0,1.0,9.0,5.0,17.0,1
13,1,w85__r13_f01,binary_margin,80,B1_q30,0.88,0.8666666666666667,0.8,0.9333333333333333,2.0,1.0,14.0,8.0,25.0,1
13,1,w85__r13_f01,binary_margin,80,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0,1
13,1,w85__r13_f01,binary_margin,160,B1_q20,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2.0,1.0,9.0,5.0,17.0,1
13,1,w85__r13_f01,binary_margin,160,B1_q30,0.88,0.8666666666666667,0.8,0.9333333333333333,2.0,1.0,14.0,8.0,25.0,1
13,1,w85__r13_f01,binary_margin,160,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0,1
13,1,w85__r13_f01,binary_margin,320,B1_q20,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2.0,1.0,9.0,5.0,17.0,1
13,1,w85__r13_f01,binary_margin,320,B1_q30,0.88,0.8666666666666667,0.8,0.9333333333333333,2.0,1.0,14.0,8.0,25.0,1
13,1,w85__r13_f01,binary_margin,320,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0,1
13,1,w85__r13_f01,binary_random,40,B1_q20,0.7411764705882352,0.7157142857142857,0.5714285714285714,0.86,3.0,1.4,8.6,4.0,17.0,30
13,1,w85__r13_f01,binary_random,40,B1_q30,0.8026666666666668,0.7772222222222223,0.65,0.9044444444444444,3.5,1.4333333333333333,13.566666666666666,6.5,25.0,30
13,1,w85__r13_f01,binary_random,40,full81,0.9390946502057613,0.8643034825870647,0.75,0.9786069651741294,3.5,1.4333333333333333,65.56666666666666,10.5,81.0,30
13,1,w85__r13_f01,binary_random,80,B1_q20,0.7352941176470588,0.7142857142857142,0.5952380952380952,0.8333333333333334,2.8333333333333335,1.6666666666666667,8.333333333333334,4.166666666666667,17.0,30
13,1,w85__r13_f01,binary_random,80,B1_q30,0.8079999999999999,0.7894444444444445,0.6966666666666667,0.8822222222222222,3.033333333333333,1.7666666666666666,13.233333333333333,6.966666666666667,25.0,30
13,1,w85__r13_f01,binary_random,80,full81,0.9407407407407408,0.8784825870646766,0.7833333333333333,0.9736318407960199,3.033333333333333,1.7666666666666666,65.23333333333333,10.966666666666667,81.0,30
13,1,w85__r13_f01,binary_random,160,B1_q20,0.7549019607843138,0.7423809523809524,0.6714285714285714,0.8133333333333334,2.3,1.8666666666666667,8.133333333333333,4.7,17.0,30
13,1,w85__r13_f01,binary_random,160,B1_q30,0.8266666666666667,0.815,0.7566666666666666,0.8733333333333333,2.433333333333333,1.9,13.1,7.566666666666666,25.0,30
13,1,w85__r13_f01,binary_random,160,full81,0.9465020576131686,0.8989161336176262,0.8261904761904761,0.9716417910447761,2.433333333333333,1.9,65.1,11.566666666666666,81.0,30
13,1,w85__r13_f01,binary_random,320,B1_q20,0.803921568627451,0.7904761904761906,0.7142857142857143,0.8666666666666667,2.0,1.3333333333333333,8.666666666666666,5.0,17.0,30
13,1,w85__r13_f01,binary_random,320,B1_q30,0.8666666666666667,0.8555555555555556,0.8,0.9111111111111112,2.0,1.3333333333333333,13.666666666666666,8.0,25.0,30
13,1,w85__r13_f01,binary_random,320,full81,0.9588477366255144,0.9186211798152096,0.8571428571428571,0.9800995024875622,2.0,1.3333333333333333,65.66666666666667,12.0,81.0,30
13,2,w85__r13_f02,binary_margin,40,B1_q20,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0.0,2.0,10.0,5.0,17.0,1
13,2,w85__r13_f02,binary_margin,40,B1_q30,0.92,0.95,1.0,0.9,0.0,2.0,18.0,5.0,25.0,1
13,2,w85__r13_f02,binary_margin,40,full81,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0.0,2.0,64.0,15.0,81.0,1
13,2,w85__r13_f02,binary_margin,80,B1_q20,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,1.0,1.0,11.0,4.0,17.0,1
13,2,w85__r13_f02,binary_margin,80,B1_q30,0.92,0.875,0.8,0.95,1.0,1.0,19.0,4.0,25.0,1
13,2,w85__r13_f02,binary_margin,80,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0,1
13,2,w85__r13_f02,binary_margin,160,B1_q20,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,1.0,1.0,11.0,4.0,17.0,1
13,2,w85__r13_f02,binary_margin,160,B1_q30,0.92,0.875,0.8,0.95,1.0,1.0,19.0,4.0,25.0,1
13,2,w85__r13_f02,binary_margin,160,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0,1
13,2,w85__r13_f02,binary_margin,320,B1_q20,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,1.0,1.0,11.0,4.0,17.0,1
13,2,w85__r13_f02,binary_margin,320,B1_q30,0.92,0.875,0.8,0.95,1.0,1.0,19.0,4.0,25.0,1
13,2,w85__r13_f02,binary_margin,320,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0,1
13,2,w85__r13_f02,binary_random,40,B1_q20,0.8333333333333334,0.8022222222222222,0.7266666666666667,0.8777777777777778,1.3666666666666667,1.4666666666666666,10.533333333333333,3.6333333333333333,17.0,30
13,2,w85__r13_f02,binary_random,40,B1_q30,0.8786666666666666,0.8216666666666667,0.7266666666666667,0.9166666666666666,1.3666666666666667,1.6666666666666667,18.333333333333332,3.6333333333333333,25.0,30
13,2,w85__r13_f02,binary_random,40,full81,0.9600823045267489,0.9403030303030303,0.9088888888888889,0.9717171717171718,1.3666666666666667,1.8666666666666667,64.13333333333334,13.633333333333333,81.0,30
13,2,w85__r13_f02,binary_random,80,B1_q20,0.8470588235294118,0.8158333333333334,0.74,0.8916666666666667,1.3,1.3,10.7,3.7,17.0,30
13,2,w85__r13_f02,binary_random,80,B1_q30,0.8946666666666666,0.8366666666666667,0.74,0.9333333333333333,1.3,1.3333333333333333,18.666666666666668,3.7,25.0,30
13,2,w85__r13_f02,binary_random,80,full81,0.9666666666666667,0.946060606060606,0.9133333333333334,0.9787878787878788,1.3,1.4,64.6,13.7,81.0,30
13,2,w85__r13_f02,binary_random,160,B1_q20,0.8823529411764706,0.8680555555555556,0.8333333333333334,0.9027777777777778,0.8333333333333334,1.1666666666666667,10.833333333333334,4.166666666666667,17.0,30
13,2,w85__r13_f02,binary_random,160,B1_q30,0.92,0.8875,0.8333333333333334,0.9416666666666667,0.8333333333333334,1.1666666666666667,18.833333333333332,4.166666666666667,25.0,30
13,2,w85__r13_f02,binary_random,160,full81,0.9753086419753086,0.9633838383838385,0.9444444444444444,0.9823232323232323,0.8333333333333334,1.1666666666666667,64.83333333333333,14.166666666666666,81.0,30
13,2,w85__r13_f02,binary_random,320,B1_q20,0.8823529411764706,0.8583333333333333,0.8,0.9166666666666666,1.0,1.0,11.0,4.0,17.0,30
13,2,w85__r13_f02,binary_random,320,B1_q30,0.92,0.875,0.8,0.95,1.0,1.0,19.0,4.0,25.0,30
13,2,w85__r13_f02,binary_random,320,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0,30
13,3,w85__r13_f03,binary_margin,40,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0,9.0,5.0,17.0,1
13,3,w85__r13_f03,binary_margin,40,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0,17.0,5.0,25.0,1
13,3,w85__r13_f03,binary_margin,40,full81,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4.0,0.0,66.0,11.0,81.0,1
13,3,w85__r13_f03,binary_margin,80,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0,9.0,5.0,17.0,1
13,3,w85__r13_f03,binary_margin,80,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0,17.0,5.0,25.0,1
13,3,w85__r13_f03,binary_margin,80,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0,1
13,3,w85__r13_f03,binary_margin,160,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0,9.0,5.0,17.0,1
13,3,w85__r13_f03,binary_margin,160,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0,17.0,5.0,25.0,1
13,3,w85__r13_f03,binary_margin,160,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0,1
13,3,w85__r13_f03,binary_margin,320,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0,9.0,5.0,17.0,1
13,3,w85__r13_f03,binary_margin,320,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0,17.0,5.0,25.0,1
13,3,w85__r13_f03,binary_margin,320,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0,1
13,3,w85__r13_f03,binary_random,40,B1_q20,0.8607843137254902,0.8532407407407407,0.725,0.9814814814814814,2.2,0.16666666666666666,8.833333333333334,5.8,17.0,30
13,3,w85__r13_f03,binary_random,40,B1_q30,0.8893333333333333,0.8458333333333333,0.725,0.9666666666666667,2.2,0.5666666666666667,16.433333333333334,5.8,25.0,30
13,3,w85__r13_f03,binary_random,40,full81,0.9534979423868312,0.8890404040404041,0.7866666666666667,0.9914141414141414,3.2,0.5666666666666667,65.43333333333334,11.8,81.0,30
13,3,w85__r13_f03,binary_random,80,B1_q20,0.8509803921568627,0.8421296296296297,0.6916666666666667,0.9925925925925926,2.466666666666667,0.06666666666666667,8.933333333333334,5.533333333333333,17.0,30
13,3,w85__r13_f03,binary_random,80,B1_q30,0.8853333333333333,0.8340686274509804,0.6916666666666667,0.9764705882352941,2.466666666666667,0.4,16.6,5.533333333333333,25.0,30
13,3,w85__r13_f03,binary_random,80,full81,0.9530864197530864,0.8836363636363636,0.7733333333333333,0.993939393939394,3.4,0.4,65.6,11.6,81.0,30
13,3,w85__r13_f03,binary_random,160,B1_q20,0.8450980392156863,0.8354166666666667,0.6708333333333333,1.0,2.6333333333333333,0.0,9.0,5.366666666666666,17.0,30
13,3,w85__r13_f03,binary_random,160,B1_q30,0.8906666666666666,0.8324754901960784,0.6708333333333333,0.9941176470588236,2.6333333333333333,0.1,16.9,5.366666666666666,25.0,30
13,3,w85__r13_f03,binary_random,160,full81,0.95679012345679,0.885909090909091,0.7733333333333333,0.9984848484848484,3.4,0.1,65.9,11.6,81.0,30
13,3,w85__r13_f03,binary_random,320,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0,9.0,5.0,17.0,30
13,3,w85__r13_f03,binary_random,320,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0,17.0,5.0,25.0,30
13,3,w85__r13_f03,binary_random,320,full81,0.962551440329218,0.898888888888889,0.7977777777777778,1.0,3.033333333333333,0.0,66.0,11.966666666666667,81.0,30
13,4,w85__r13_f04,binary_margin,40,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0,10.0,4.0,17.0,1
13,4,w85__r13_f04,binary_margin,40,B1_q30,0.88,0.8455882352941176,0.75,0.9411764705882353,2.0,1.0,16.0,6.0,25.0,1
13,4,w85__r13_f04,binary_margin,40,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0,1
13,4,w85__r13_f04,binary_margin,80,B1_q20,0.6470588235294118,0.6515151515151515,0.6666666666666666,0.6363636363636364,2.0,4.0,7.0,4.0,17.0,1
13,4,w85__r13_f04,binary_margin,80,B1_q30,0.76,0.7573529411764706,0.75,0.7647058823529411,2.0,4.0,13.0,6.0,25.0,1
13,4,w85__r13_f04,binary_margin,80,full81,0.9259259259259259,0.8987206823027718,0.8571428571428571,0.9402985074626866,2.0,4.0,63.0,12.0,81.0,1
13,4,w85__r13_f04,binary_margin,160,B1_q20,0.6470588235294118,0.6515151515151515,0.6666666666666666,0.6363636363636364,2.0,4.0,7.0,4.0,17.0,1
13,4,w85__r13_f04,binary_margin,160,B1_q30,0.76,0.7573529411764706,0.75,0.7647058823529411,2.0,4.0,13.0,6.0,25.0,1
13,4,w85__r13_f04,binary_margin,160,full81,0.9259259259259259,0.8987206823027718,0.8571428571428571,0.9402985074626866,2.0,4.0,63.0,12.0,81.0,1
13,4,w85__r13_f04,binary_margin,320,B1_q20,0.6470588235294118,0.6515151515151515,0.6666666666666666,0.6363636363636364,2.0,4.0,7.0,4.0,17.0,1
13,4,w85__r13_f04,binary_margin,320,B1_q30,0.76,0.7573529411764706,0.75,0.7647058823529411,2.0,4.0,13.0,6.0,25.0,1
13,4,w85__r13_f04,binary_margin,320,full81,0.9259259259259259,0.8987206823027718,0.8571428571428571,0.9402985074626866,2.0,4.0,63.0,12.0,81.0,1
13,4,w85__r13_f04,binary_random,40,B1_q20,0.6490196078431373,0.5835858585858585,0.3611111111111111,0.8060606060606061,3.8333333333333335,2.1333333333333333,8.866666666666667,2.1666666666666665,17.0,30
13,4,w85__r13_f04,binary_random,40,B1_q30,0.7533333333333334,0.685171568627451,0.49583333333333335,0.8745098039215686,4.033333333333333,2.1333333333333333,14.866666666666667,3.966666666666667,25.0,30
13,4,w85__r13_f04,binary_random,40,full81,0.9185185185185184,0.8245557924662402,0.6809523809523809,0.9681592039800996,4.466666666666667,2.1333333333333333,64.86666666666666,9.533333333333333,81.0,30
13,4,w85__r13_f04,binary_random,80,B1_q20,0.676470588235294,0.6527777777777778,0.5722222222222222,0.7333333333333333,2.566666666666667,2.933333333333333,8.066666666666666,3.433333333333333,17.0,30
13,4,w85__r13_f04,binary_random,80,B1_q30,0.7773333333333333,0.7491421568627451,0.6708333333333333,0.8274509803921569,2.6333333333333333,2.933333333333333,14.066666666666666,5.366666666666666,25.0,30
13,4,w85__r13_f04,binary_random,80,full81,0.9288065843621399,0.8769189765458422,0.7976190476190476,0.9562189054726369,2.8333333333333335,2.933333333333333,64.06666666666666,11.166666666666666,81.0,30
13,4,w85__r13_f04,binary_random,160,B1_q20,0.6882352941176471,0.6757575757575758,0.6333333333333333,0.7181818181818183,2.2,3.1,7.9,3.8,17.0,30
13,4,w85__r13_f04,binary_random,160,B1_q30,0.788,0.7713235294117647,0.725,0.8176470588235294,2.2,3.1,13.9,5.8,25.0,30
13,4,w85__r13_f04,binary_random,160,full81,0.934156378600823,0.8971037668798864,0.8404761904761904,0.9537313432835821,2.2333333333333334,3.1,63.9,11.766666666666667,81.0,30
13,4,w85__r13_f04,binary_random,320,B1_q20,0.6470588235294118,0.6515151515151515,0.6666666666666666,0.6363636363636364,2.0,4.0,7.0,4.0,17.0,30
13,4,w85__r13_f04,binary_random,320,B1_q30,0.76,0.7573529411764706,0.75,0.764705882352941,2.0,4.0,13.0,6.0,25.0,30
13,4,w85__r13_f04,binary_random,320,full81,0.9259259259259259,0.8987206823027718,0.8571428571428571,0.9402985074626866,2.0,4.0,63.0,12.0,81.0,30
13,5,w85__r13_f05,binary_margin,40,B1_q20,0.8823529411764706,0.8888888888888888,0.7777777777777778,1.0,2.0,0.0,8.0,7.0,17.0,1
13,5,w85__r13_f05,binary_margin,40,B1_q30,0.92,0.9,0.8,1.0,2.0,0.0,15.0,8.0,25.0,1
13,5,w85__r13_f05,binary_margin,40,full81,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2.0,0.0,66.0,13.0,81.0,1
13,5,w85__r13_f05,binary_margin,80,B1_q20,0.9411764705882353,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0,8.0,8.0,17.0,1
13,5,w85__r13_f05,binary_margin,80,B1_q30,0.96,0.95,0.9,1.0,1.0,0.0,15.0,9.0,25.0,1
13,5,w85__r13_f05,binary_margin,80,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0,66.0,14.0,81.0,1
13,5,w85__r13_f05,binary_margin,160,B1_q20,0.8823529411764706,0.8888888888888888,0.7777777777777778,1.0,2.0,0.0,8.0,7.0,17.0,1
13,5,w85__r13_f05,binary_margin,160,B1_q30,0.92,0.9,0.8,1.0,2.0,0.0,15.0,8.0,25.0,1
13,5,w85__r13_f05,binary_margin,160,full81,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2.0,0.0,66.0,13.0,81.0,1
13,5,w85__r13_f05,binary_margin,320,B1_q20,0.8823529411764706,0.8888888888888888,0.7777777777777778,1.0,2.0,0.0,8.0,7.0,17.0,1
