run_id,repeat,fold,model,budget,subset,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,brier_score,false_negative,false_positive,true_negative,true_positive,row_count
w85__r08_f01,8,1,G0,16,B1_q20,0.75,0.8119318181818183,0.5294117647058824,0.5347222222222222,0.625,0.4444444444444444,0.203921144679844,3,5,4,5,17
w85__r08_f01,8,1,G0,40,full81,0.9787878787878788,0.9260588339535708,0.9012345679012346,0.8363636363636364,0.7333333333333333,0.9393939393939394,0.058748372562955085,4,4,62,11,81
w85__r08_f01,8,1,G0,40,B1_q30,0.9025974025974025,0.9096393802276156,0.72,0.7207792207792207,0.7272727272727273,0.7142857142857143,0.1361901375652587,3,4,10,8,25
w85__r08_f01,8,1,G0,40,B1_q20,0.7916666666666667,0.8443452380952381,0.5882352941176471,0.5902777777777778,0.625,0.5555555555555556,0.1800124023295887,3,4,5,5,17
w85__r08_f01,8,1,G0,80,full81,0.9818181818181818,0.9343889134601209,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,0.04541124441354587,4,1,65,11,81
w85__r08_f01,8,1,G0,80,B1_q30,0.922077922077922,0.9228896103896104,0.84,0.827922077922078,0.7272727272727273,0.9285714285714286,0.1150091403136505,3,1,13,8,25
w85__r08_f01,8,1,G0,80,B1_q20,0.8333333333333333,0.8648018648018648,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,0.15664549558848537,3,1,8,5,17
w85__r08_f02,8,2,G0,16,full81,0.9157782515991472,0.7539808347581456,0.9012345679012346,0.7142857142857143,0.42857142857142855,1.0,0.091032720367808,8,0,67,6,81
w85__r08_f02,8,2,G0,16,B1_q30,0.7720588235294117,0.5827651515151515,0.72,0.5625,0.125,1.0,0.18550990361681724,7,0,17,1,25
w85__r08_f02,8,2,G0,16,B1_q20,0.6499999999999999,0.39329004329004325,0.7058823529411765,0.5,0.0,1.0,0.2081706953663282,5,0,12,0,17
w85__r08_f02,8,2,G0,40,full81,0.9925373134328358,0.9676670668267306,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,0.03252438762882603,1,2,65,13,81
w85__r08_f02,8,2,G0,40,B1_q30,0.9485294117647058,0.9068813131313131,0.88,0.8786764705882353,0.875,0.8823529411764706,0.09219417202895334,1,2,15,7,25
w85__r08_f02,8,2,G0,40,B1_q20,0.9,0.7961904761904761,0.8235294117647058,0.8166666666666667,0.8,0.8333333333333334,0.12012453661593285,1,2,10,4,17
w85__r08_f02,8,2,G0,80,full81,0.9946695095948828,0.9767984116723611,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,0.026979699793767187,1,2,65,13,81
w85__r08_f02,8,2,G0,80,B1_q30,0.963235294117647,0.932426948051948,0.88,0.8786764705882353,0.875,0.8823529411764706,0.08599905445782112,1,2,15,7,25
w85__r08_f02,8,2,G0,80,B1_q20,0.9333333333333333,0.8528571428571428,0.8235294117647058,0.8166666666666667,0.8,0.8333333333333334,0.1170820092995671,1,2,10,4,17
w85__r08_f03,8,3,G0,16,full81,0.9840085287846483,0.882824913182056,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,0.05376878687321091,1,2,65,13,81
w85__r08_f03,8,3,G0,16,B1_q30,0.9206349206349207,0.7205009276437848,0.88,0.873015873015873,0.8571428571428571,0.8888888888888888,0.11103547870639048,1,2,16,6,25
w85__r08_f03,8,3,G0,16,B1_q20,0.8636363636363636,0.6916666666666667,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,0.1404759285932854,1,2,9,5,17
w85__r08_f03,8,3,G0,40,full81,0.9946695095948827,0.9721956614813758,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.027375505871415892,0,1,66,14,81
w85__r08_f03,8,3,G0,40,B1_q30,0.9603174603174602,0.8736394557823128,0.96,0.9722222222222222,1.0,0.9444444444444444,0.07664711115191396,0,1,17,7,25
w85__r08_f03,8,3,G0,40,B1_q20,0.9242424242424242,0.8178571428571427,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.10143218414138572,0,1,10,6,17
w85__r08_f03,8,3,G0,80,full81,0.9946695095948827,0.9721956614813758,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.02267361581338635,0,1,66,14,81
w85__r08_f03,8,3,G0,80,B1_q30,0.9603174603174602,0.8736394557823128,0.96,0.9722222222222222,1.0,0.9444444444444444,0.07138348850925935,0,1,17,7,25
w85__r08_f03,8,3,G0,80,B1_q20,0.9242424242424242,0.8178571428571427,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.09838209572603501,0,1,10,6,17
w85__r08_f04,8,4,G0,16,full81,0.9676767676767677,0.9072390572390572,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,0.07688296617793229,4,1,65,11,81
w85__r08_f04,8,4,G0,16,B1_q30,0.8809523809523809,0.7877551020408162,0.8,0.6865079365079365,0.42857142857142855,0.9444444444444444,0.14061766683393873,4,1,17,3,25
w85__r08_f04,8,4,G0,16,B1_q20,0.803030303030303,0.7319444444444444,0.7058823529411765,0.6212121212121212,0.3333333333333333,0.9090909090909091,0.17501635773712057,4,1,10,2,17
w85__r08_f04,8,4,G0,40,full81,0.9818181818181817,0.9494708994708996,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.040973072688926165,2,1,65,13,81
w85__r08_f04,8,4,G0,40,B1_q30,0.9047619047619049,0.8476190476190477,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,0.10978913576895884,2,1,17,5,25
w85__r08_f04,8,4,G0,40,B1_q20,0.8181818181818181,0.802849002849003,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,0.1527844639956759,2,1,10,4,17
w85__r08_f04,8,4,G0,80,full81,0.9949494949494949,0.9833333333333332,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,0.0287530132678952,4,0,66,11,81
w85__r08_f04,8,4,G0,80,B1_q30,0.9603174603174602,0.9404761904761905,0.84,0.7142857142857143,0.42857142857142855,1.0,0.09103478545740855,4,0,18,3,25
w85__r08_f04,8,4,G0,80,B1_q20,0.9242424242424242,0.9242424242424242,0.7647058823529411,0.6666666666666666,0.3333333333333333,1.0,0.13343319612942148,4,0,11,2,17
w85__r08_f05,8,5,G0,16,full81,0.9888888888888888,0.9565873015873014,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,0.057721282710662354,4,0,66,11,81
w85__r08_f05,8,5,G0,16,B1_q30,0.9444444444444444,0.8752628324056895,0.84,0.7142857142857143,0.42857142857142855,1.0,0.12776795994565457,4,0,18,3,25
w85__r08_f05,8,5,G0,16,B1_q20,0.9090909090909091,0.8416666666666666,0.7647058823529411,0.6666666666666666,0.3333333333333333,1.0,0.17023876986781528,4,0,11,2,17
w85__r08_f05,8,5,G0,40,full81,1.0,1.0,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,0.030092243850186457,1,0,66,14,81
w85__r08_f05,8,5,G0,40,B1_q30,1.0,1.0,0.96,0.9285714285714286,0.8571428571428571,1.0,0.07616251233612732,1,0,18,6,25
w85__r08_f05,8,5,G0,40,B1_q20,1.0,1.0,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,0.10251142753853561,1,0,11,5,17
w85__r08_f05,8,5,G0,80,full81,1.0,1.0,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,0.015646027718181323,1,0,66,14,81
w85__r08_f05,8,5,G0,80,B1_q30,1.0,1.0,0.96,0.9285714285714286,0.8571428571428571,1.0,0.04773285528235285,1,0,18,6,25
w85__r08_f05,8,5,G0,80,B1_q20,1.0,1.0,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,0.06934279218349884,1,0,11,5,17
w85__r09_f01,9,1,G0,16,full81,0.9957356076759062,0.9822929171668666,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,0.05064825036624604,4,0,67,10,81
w85__r09_f01,9,1,G0,16,B1_q30,0.9861111111111112,0.9765432098765432,0.84,0.7777777777777778,0.5555555555555556,1.0,0.11539590559597425,4,0,16,5,25
w85__r09_f01,9,1,G0,16,B1_q20,0.9722222222222222,0.9704861111111112,0.7647058823529411,0.75,0.5,1.0,0.15510128474880272,4,0,9,4,17
w85__r09_f01,9,1,G0,40,full81,1.0,1.0,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.015697705778062652,0,1,66,14,81
w85__r09_f01,9,1,G0,40,B1_q30,1.0,1.0,0.96,0.96875,1.0,0.9375,0.04057783766977559,0,1,15,9,25
w85__r09_f01,9,1,G0,40,B1_q20,1.0,1.0,0.9411764705882353,0.9444444444444444,1.0,0.8888888888888888,0.05669317106380871,0,1,8,8,17
w85__r09_f01,9,1,G0,80,full81,1.0,1.0,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,0.014726898618786899,1,0,67,13,81
w85__r09_f01,9,1,G0,80,B1_q30,1.0,1.0,0.96,0.9444444444444444,0.8888888888888888,1.0,0.04540887724619805,1,0,16,8,25
w85__r09_f01,9,1,G0,80,B1_q20,1.0,1.0,0.9411764705882353,0.9375,0.875,1.0,0.06583643336755601,1,0,9,7,17
w85__r09_f02,9,2,G0,16,full81,0.9797441364605544,0.8946729857444143,0.9382716049382716,0.906183368869936,0.8571428571428571,0.9552238805970149,0.06861491531445857,2,3,64,12,81
w85__r09_f02,9,2,G0,16,B1_q30,0.9365079365079365,0.7968253968253969,0.84,0.8015873015873016,0.7142857142857143,0.8888888888888888,0.11303555737769098,2,2,16,5,25
w85__r09_f02,9,2,G0,16,B1_q20,0.8857142857142858,0.7968253968253969,0.7647058823529411,0.7571428571428571,0.7142857142857143,0.8,0.14745293933255632,2,2,8,5,17
w85__r09_f02,9,2,G0,40,full81,0.9861407249466951,0.9380686773543917,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,0.03620516883273646,2,1,66,12,81
w85__r09_f02,9,2,G0,40,B1_q30,0.9365079365079365,0.8395485466914039,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,0.0952336102259429,2,1,17,5,25
w85__r09_f02,9,2,G0,40,B1_q20,0.8857142857142857,0.8395485466914039,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,0.1376457987841594,2,1,9,5,17
w85__r09_f02,9,2,G0,80,full81,0.9925373134328358,0.9571162964020107,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,0.03235181830161737,3,1,66,11,81
w85__r09_f02,9,2,G0,80,B1_q30,0.9603174603174602,0.8736394557823128,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,0.09475563611734965,3,1,17,4,25
w85__r09_f02,9,2,G0,80,B1_q20,0.9285714285714286,0.8736394557823128,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,0.13893439809633557,3,1,9,4,17
w85__r09_f03,9,3,G0,16,full81,0.9919191919191919,0.9768115942028985,0.9259259259259259,0.9287878787878787,0.9333333333333333,0.9242424242424242,0.0674547442763761,1,5,61,14,81
w85__r09_f03,9,3,G0,16,B1_q30,0.9444444444444444,0.9285714285714284,0.76,0.7896825396825397,0.8571428571428571,0.7222222222222222,0.139435387866274,1,5,13,6,25
w85__r09_f03,9,3,G0,16,B1_q20,0.9166666666666666,0.8999999999999999,0.7647058823529411,0.775,0.8,0.75,0.14906236175405513,1,3,9,4,17
w85__r09_f03,9,3,G0,40,full81,0.9959595959595959,0.981498778998779,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0.03576490455431098,0,1,65,15,81
w85__r09_f03,9,3,G0,40,B1_q30,0.9682539682539683,0.9093537414965986,0.96,0.9722222222222222,1.0,0.9444444444444444,0.07023856632876714,0,1,17,7,25
w85__r09_f03,9,3,G0,40,B1_q20,0.95,0.8766666666666667,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0.09032402154912449,0,1,11,5,17
w85__r09_f03,9,3,G0,80,full81,0.994949494949495,0.9778223084105437,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0.027798898404315313,0,2,64,15,81
w85__r09_f03,9,3,G0,80,B1_q30,0.9603174603174602,0.8954648526077098,0.92,0.9444444444444444,1.0,0.8888888888888888,0.08318261675236785,0,2,16,7,25
w85__r09_f03,9,3,G0,80,B1_q20,0.9333333333333333,0.8528571428571428,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0.10426938060895063,0,2,10,5,17
w85__r09_f04,9,4,G0,16,full81,0.991919191919192,0.96510989010989,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,0.056777159922389464,1,2,64,14,81
w85__r09_f04,9,4,G0,16,B1_q30,0.9411764705882353,0.874440836940837,0.88,0.8786764705882353,0.875,0.8823529411764706,0.1198613420063986,1,2,15,7,25
w85__r09_f04,9,4,G0,16,B1_q20,0.8999999999999999,0.8690476190476191,0.8235294117647058,0.8285714285714285,0.8571428571428571,0.8,0.1396098009017191,1,2,8,6,17
w85__r09_f04,9,4,G0,40,full81,0.991919191919192,0.9687426900584796,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,0.03338240033790215,2,2,64,13,81
w85__r09_f04,9,4,G0,40,B1_q30,0.9411764705882353,0.8993055555555555,0.84,0.8161764705882353,0.75,0.8823529411764706,0.0937966039336584,2,2,15,6,25
w85__r09_f04,9,4,G0,40,B1_q20,0.8999999999999999,0.8806122448979592,0.7647058823529411,0.7571428571428571,0.7142857142857143,0.8,0.11997480151152275,2,2,8,5,17
w85__r09_f04,9,4,G0,80,full81,0.990909090909091,0.964624183006536,0.9259259259259259,0.8772727272727273,0.8,0.9545454545454546,0.030573929319446285,3,3,63,12,81
w85__r09_f04,9,4,G0,80,B1_q30,0.9338235294117647,0.8867424242424243,0.76,0.7242647058823529,0.625,0.8235294117647058,0.09580192928863313,3,3,14,5,25
w85__r09_f04,9,4,G0,80,B1_q20,0.8714285714285713,0.855952380952381,0.6470588235294118,0.6357142857142857,0.5714285714285714,0.7,0.13533922212514554,3,3,7,4,17
w85__r09_f05,9,5,G0,16,full81,0.9616161616161616,0.8875881070226421,0.9135802469135802,0.8181818181818181,0.6666666666666666,0.9696969696969697,0.07744306159620336,5,2,64,10,81
w85__r09_f05,9,5,G0,16,B1_q30,0.8472222222222222,0.8179012345679013,0.76,0.7152777777777778,0.5555555555555556,0.875,0.15397040118510005,4,2,14,5,25
w85__r09_f05,9,5,G0,16,B1_q20,0.8,0.6699999999999999,0.7058823529411765,0.6166666666666667,0.4,0.8333333333333334,0.17579856694808832,3,2,10,2,17
w85__r09_f05,9,5,G0,40,full81,0.9747474747474747,0.9241895336632178,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,0.046271558994429605,3,1,65,12,81
w85__r09_f05,9,5,G0,40,B1_q30,0.8333333333333334,0.8241147741147741,0.84,0.8020833333333333,0.6666666666666666,0.9375,0.1404835913959837,3,1,15,6,25
w85__r09_f05,9,5,G0,40,B1_q20,0.7166666666666667,0.6966666666666667,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,0.17068678550091385,2,1,11,3,17
w85__r09_f05,9,5,G0,80,full81,0.9767676767676767,0.9398784086284087,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.04095490386502864,2,1,65,13,81
w85__r09_f05,9,5,G0,80,B1_q30,0.875,0.8697089947089947,0.88,0.8576388888888888,0.7777777777777778,0.9375,0.1265593495250718,2,1,15,7,25
w85__r09_f05,9,5,G0,80,B1_q20,0.75,0.7166666666666666,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,0.16514325996085275,2,1,11,3,17
w85__r10_f01,10,1,G0,16,full81,0.9585858585858585,0.8704820300472474,0.9135802469135802,0.8181818181818181,0.6666666666666666,0.9696969696969697,0.08508131069902353,5,2,64,10,81
w85__r10_f01,10,1,G0,16,B1_q30,0.6929824561403509,0.4043803418803419,0.72,0.5307017543859649,0.16666666666666666,0.8947368421052632,0.18289135289359076,5,2,17,1,25
w85__r10_f01,10,1,G0,16,B1_q20,0.6333333333333333,0.43192307692307697,0.6470588235294118,0.5166666666666667,0.2,0.8333333333333334,0.20760641127224375,4,2,10,1,17
w85__r10_f01,10,1,G0,40,full81,0.98989898989899,0.9684782608695652,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,0.039366656443118306,2,0,66,13,81
w85__r10_f01,10,1,G0,40,B1_q30,0.9473684210526316,0.9166666666666666,0.96,0.9166666666666667,0.8333333333333334,1.0,0.08343183081719047,1,0,19,5,25
w85__r10_f01,10,1,G0,40,B1_q20,0.9,0.8909090909090909,0.9411764705882353,0.9,0.8,1.0,0.1122049823274239,1,0,12,4,17
w85__r10_f01,10,1,G0,80,full81,0.9969696969696971,0.9888888888888889,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,0.018532589282067986,1,0,66,14,81
w85__r10_f01,10,1,G0,80,B1_q30,0.9736842105263157,0.9444444444444444,0.96,0.9166666666666667,0.8333333333333334,1.0,0.053451491228879044,1,0,19,5,25
w85__r10_f01,10,1,G0,80,B1_q20,0.95,0.925,0.9411764705882353,0.9,0.8,1.0,0.07503384334544498,1,0,12,4,17
w85__r10_f02,10,2,G0,16,full81,0.9722814498933902,0.9088791643139469,0.9382716049382716,0.8779317697228145,0.7857142857142857,0.9701492537313433,0.07354827347238863,3,2,65,11,81
w85__r10_f02,10,2,G0,16,B1_q30,0.8676470588235293,0.7929029304029305,0.8,0.7536764705882353,0.625,0.8823529411764706,0.148622456864904,3,2,15,5,25
w85__r10_f02,10,2,G0,16,B1_q20,0.7916666666666667,0.8123397435897436,0.7058823529411765,0.7013888888888888,0.625,0.7777777777777778,0.18590941567226643,3,2,7,5,17
w85__r10_f02,10,2,G0,40,full81,0.9626865671641791,0.9292708515474732,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,0.0395283717249059,3,0,67,11,81
w85__r10_f02,10,2,G0,40,B1_q30,0.8676470588235294,0.8705357142857143,0.88,0.8125,0.625,1.0,0.1057944183151251,3,0,17,5,25
w85__r10_f02,10,2,G0,40,B1_q20,0.861111111111111,0.900974025974026,0.8235294117647058,0.8125,0.625,1.0,0.13748198047617755,3,0,9,5,17
w85__r10_f02,10,2,G0,80,full81,0.9690831556503199,0.9353250915750916,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,0.03561790681974819,3,1,66,11,81
w85__r10_f02,10,2,G0,80,B1_q30,0.875,0.8672619047619047,0.84,0.7830882352941176,0.625,0.9411764705882353,0.10589097501259026,3,1,16,5,25
w85__r10_f02,10,2,G0,80,B1_q20,0.861111111111111,0.8910714285714285,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,0.14767884520746052,3,1,8,5,17
w85__r10_f03,10,3,G0,16,full81,0.9747474747474747,0.8770267804091333,0.9259259259259259,0.8772727272727273,0.8,0.9545454545454546,0.0816287177290006,3,3,63,12,81
w85__r10_f03,10,3,G0,16,B1_q30,0.8333333333333334,0.6658225108225108,0.76,0.75,0.7,0.8,0.17434961512295666,3,3,12,7,25
w85__r10_f03,10,3,G0,16,B1_q20,0.7500000000000001,0.6440340909090909,0.6470588235294118,0.6458333333333333,0.625,0.6666666666666666,0.19397698065998656,3,3,6,5,17
w85__r10_f03,10,3,G0,40,full81,0.992929292929293,0.9698064353946707,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,0.04058341792656634,1,2,64,14,81
w85__r10_f03,10,3,G0,40,B1_q30,0.9533333333333334,0.932651515151515,0.88,0.8833333333333333,0.9,0.8666666666666667,0.09237367208791604,1,2,13,9,25
w85__r10_f03,10,3,G0,40,B1_q20,0.9027777777777778,0.8951388888888889,0.8235294117647058,0.8263888888888888,0.875,0.7777777777777778,0.12255059258488034,1,2,7,7,17
w85__r10_f03,10,3,G0,80,full81,0.992929292929293,0.9683778639660993,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,0.02609605004082058,1,2,64,14,81
w85__r10_f03,10,3,G0,80,B1_q30,0.9533333333333334,0.9272546897546897,0.88,0.8833333333333333,0.9,0.8666666666666667,0.08298565900633627,1,2,13,9,25
w85__r10_f03,10,3,G0,80,B1_q20,0.9027777777777778,0.883531746031746,0.8235294117647058,0.8263888888888888,0.875,0.7777777777777778,0.12004932761746932,1,2,7,7,17
w85__r10_f04,10,4,G0,16,full81,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0.05167343273666676,0,2,64,15,81
w85__r10_f04,10,4,G0,16,B1_q30,0.9920634920634921,0.982142857142857,0.92,0.9444444444444444,1.0,0.8888888888888888,0.10365502727235441,0,2,16,7,25
w85__r10_f04,10,4,G0,16,B1_q20,0.9833333333333333,0.9666666666666668,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0.12878532685926494,0,2,10,5,17
w85__r10_f04,10,4,G0,40,full81,0.997979797979798,0.9913888888888889,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,0.031178267906030996,1,1,65,14,81
w85__r10_f04,10,4,G0,40,B1_q30,0.9920634920634921,0.982142857142857,0.92,0.9007936507936507,0.8571428571428571,0.9444444444444444,0.06450638108458495,1,1,17,6,25
w85__r10_f04,10,4,G0,40,B1_q20,0.9833333333333333,0.9666666666666668,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,0.08666771772010627,1,1,11,4,17
w85__r10_f04,10,4,G0,80,full81,0.997979797979798,0.992156862745098,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,0.019614808905734003,1,2,64,14,81
w85__r10_f04,10,4,G0,80,B1_q30,0.9841269841269841,0.9682539682539681,0.88,0.873015873015873,0.8571428571428571,0.8888888888888888,0.06041126742776314,1,2,16,6,25
w85__r10_f04,10,4,G0,80,B1_q20,0.9666666666666667,0.9428571428571428,0.8235294117647058,0.8166666666666667,0.8,0.8333333333333334,0.08731696683116899,1,2,10,4,17
w85__r10_f05,10,5,G0,16,full81,0.9594882729211087,0.8481220693405567,0.9012345679012346,0.7425373134328358,0.5,0.9850746268656716,0.07699194832437352,7,1,66,7,81
w85__r10_f05,10,5,G0,16,B1_q30,0.8333333333333333,0.6727292768959435,0.68,0.5798611111111112,0.2222222222222222,0.9375,0.18354588270701,7,1,15,2,25
w85__r10_f05,10,5,G0,16,B1_q20,0.75,0.7019671686338353,0.5294117647058824,0.5486111111111112,0.2222222222222222,0.875,0.25225236949399454,7,1,7,2,17
w85__r10_f05,10,5,G0,40,full81,0.9936034115138592,0.9650528043385186,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,0.03850333397601467,4,1,66,10,81
w85__r10_f05,10,5,G0,40,B1_q30,0.9583333333333334,0.9060405643738978,0.8,0.7465277777777778,0.5555555555555556,0.9375,0.11929290088157533,4,1,15,5,25
w85__r10_f05,10,5,G0,40,B1_q20,0.9166666666666666,0.9060405643738978,0.7058823529411765,0.7152777777777778,0.5555555555555556,0.875,0.16774944230239555,4,1,7,5,17
w85__r10_f05,10,5,G0,80,full81,0.9904051172707888,0.9492731591471086,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,0.03747467391205049,4,1,66,10,81
w85__r10_f05,10,5,G0,80,B1_q30,0.9375,0.8615961199294533,0.8,0.7465277777777778,0.5555555555555556,0.9375,0.1166919036770999,4,1,15,5,25
w85__r10_f05,10,5,G0,80,B1_q20,0.875,0.8615961199294533,0.7058823529411765,0.7152777777777778,0.5555555555555556,0.875,0.16467910705689479,4,1,7,5,17
w85__r11_f01,11,1,G0,16,full81,0.986140724946695,0.9474789915966386,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,0.05962436903376468,4,0,67,10,81
w85__r11_f01,11,1,G0,16,B1_q30,0.9583333333333333,0.9435897435897436,0.88,0.8333333333333333,0.6666666666666666,1.0,0.1148329960952352,3,0,16,6,25
w85__r11_f01,11,1,G0,16,B1_q20,0.9444444444444444,0.9502840909090909,0.8235294117647058,0.8125,0.625,1.0,0.13918728616850037,3,0,9,5,17
w85__r11_f01,11,1,G0,40,full81,0.9957356076759062,0.9804748822605965,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,0.03344832689925066,3,0,67,11,81
w85__r11_f01,11,1,G0,40,B1_q30,0.9791666666666666,0.9674523007856342,0.92,0.8888888888888888,0.7777777777777778,1.0,0.07663200120877801,2,0,16,7,25
w85__r11_f01,11,1,G0,40,B1_q20,0.9583333333333333,0.959375,0.8823529411764706,0.875,0.75,1.0,0.10514829990659767,2,0,9,6,17
w85__r11_f01,11,1,G0,80,full81,0.9989339019189765,0.9952380952380953,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,0.016813820827023804,2,0,67,12,81
w85__r11_f01,11,1,G0,80,B1_q30,0.9930555555555556,0.9888888888888889,0.92,0.8888888888888888,0.7777777777777778,1.0,0.04427442949536106,2,0,16,7,25
w85__r11_f01,11,1,G0,80,B1_q20,0.986111111111111,0.9861111111111112,0.8823529411764706,0.875,0.75,1.0,0.06327264139484047,2,0,9,6,17
w85__r11_f02,11,2,G0,16,full81,0.9786780383795309,0.924165120593692,0.8888888888888888,0.6785714285714286,0.35714285714285715,1.0,0.09058600566055372,9,0,67,5,81
w85__r11_f02,11,2,G0,16,B1_q30,0.873015873015873,0.7575353218210361,0.72,0.5,0.0,1.0,0.16597198722548284,7,0,18,0,25
w85__r11_f02,11,2,G0,16,B1_q20,0.8076923076923077,0.5416666666666666,0.7647058823529411,0.5,0.0,1.0,0.16531869780926187,4,0,13,0,17
w85__r11_f02,11,2,G0,40,full81,0.9680170575692963,0.9030929596719071,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,0.05861041959884374,3,1,66,11,81
w85__r11_f02,11,2,G0,40,B1_q30,0.8412698412698413,0.731045751633987,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,0.1391848155718433,3,1,17,4,25
w85__r11_f02,11,2,G0,40,B1_q20,0.8076923076923076,0.6416666666666666,0.8235294117647058,0.7115384615384616,0.5,0.9230769230769231,0.1518809362410874,2,1,12,2,17
w85__r11_f02,11,2,G0,80,full81,0.9882729211087421,0.9456508769008769,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,0.03916232044929813,3,1,66,11,81
w85__r11_f02,11,2,G0,80,B1_q30,0.9206349206349207,0.8123376623376624,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,0.11309720349940221,3,1,17,4,25
w85__r11_f02,11,2,G0,80,B1_q20,0.8846153846153846,0.7291666666666666,0.8235294117647058,0.7115384615384616,0.5,0.9230769230769231,0.12245934270895725,2,1,12,2,17
w85__r11_f03,11,3,G0,16,full81,0.991919191919192,0.9682352941176471,0.9012345679012346,0.7333333333333334,0.4666666666666667,1.0,0.10676726949401975,8,0,66,7,81
w85__r11_f03,11,3,G0,16,B1_q30,0.9675324675324676,0.9617715617715618,0.68,0.6363636363636364,0.2727272727272727,1.0,0.18528752370375037,8,0,14,3,25
w85__r11_f03,11,3,G0,16,B1_q20,0.9305555555555556,0.9293650793650794,0.7058823529411765,0.6875,0.375,1.0,0.2004542884866061,5,0,9,3,17
w85__r11_f03,11,3,G0,40,full81,0.992929292929293,0.9706654456654457,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,0.05082712890458065,4,1,65,11,81
w85__r11_f03,11,3,G0,40,B1_q30,0.9545454545454545,0.9461760461760463,0.8,0.7824675324675325,0.6363636363636364,0.9285714285714286,0.1174779557438117,4,1,13,7,25
w85__r11_f03,11,3,G0,40,B1_q20,0.9027777777777778,0.899440836940837,0.7058823529411765,0.6944444444444444,0.5,0.8888888888888888,0.14375558719276849,4,1,8,4,17
