experiment_name,partition,exact_sph_v2_revision,P_W,VX_m_per_s,LS_um,ST_K,has_conduction,has_keyhole,keyhole_frame_count,keyhole_segment_count,keyhole_timing_relative_to_T0,keyhole_transient_by_sequence,keyhole_persistent_to_last_physical_frame,repeated_keyhole_episodes,keyhole_persistence_group,physical_target_extraction_success,extraction_status,extraction_failure_reasons,geometry_target_ready,kinetic_energy_target_ready,source_label_modified,simulation_silently_removed,parameters_sha256,frames_csv_sha256,frames_csv_path,side_png_count,gif_count,ready__T0_depth,value__T0_depth,ready__max_depth,value__max_depth,ready__G3,value__G3,ready__R3,value__R3,ready__T0_width,value__T0_width,ready__T0_total_height,value__T0_total_height,ready__T0_kinetic_energy,value__T0_kinetic_energy,ready__R0,value__R0
P-238p364831187_VX-0p683428278389_LS-5p30391716287e-05_ST-377p396343519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p05870792234e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,238.364831187,0.683428278389,53.0391716287,377.396343519,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,8be72318b6dd5a32f49ae8fce6c8c082ae3526fd828a16b6728ea4a76af13abf,f8fd876d26074cd277e4047f2a6feee9c5fff031a615418d8179f1c4fb560a33,P-238p364831187_VX-0p683428278389_LS-5p30391716287e-05_ST-377p396343519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p05870792234e-06_H-1d842653b1/frames.csv,298,3,True,70.6435,True,88.90671,True,78.69363,True,0.4956832843215425,True,151.25227,True,96.77593,True,2.667717,True,0.46705745308814206
P-240p986949999_VX-0p621810109213_LS-6p5255993688e-05_ST-389p31118835_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p75818940789e-06_H-377b770359,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,240.986949999,0.621810109213,65.255993688,389.31118835,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,99f2231b4f8797e0aceea2393a278f7b9baf45002de5a9fd31b9e7bce3f7fdd4,87968f7fcafeb4f113128c02dc2a57cbc0fa04bb8d7264c5b000a9f3c6899f6b,P-240p986949999_VX-0p621810109213_LS-6p5255993688e-05_ST-389p31118835_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p75818940789e-06_H-377b770359/frames.csv,268,3,True,73.696965,True,78.99126,True,78.76384499999999,True,0.4500697852405952,True,179.85728,True,102.054405,True,2.8882735,True,0.4097524715151925
P-241p526098173_VX-0p390351171714_LS-7p60309896784e-05_ST-322p459160533_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23584119956e-05_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,241.526098173,0.390351171714,76.0309896784,322.459160533,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,5d70f42460264981c744f2da27b82ed22225be92fee0b4697fbdd2e4462398a3,f35faa6e0631da69dcf2f70aab3f84870f58e695d4dfe342ab106d7c456e4025,P-241p526098173_VX-0p390351171714_LS-7p60309896784e-05_ST-322p459160533_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23584119956e-05_H-0e4c2fc094/frames.csv,168,3,True,90.41496,True,94.03579,True,90.367865,True,0.3899837704919123,True,231.7379,True,119.16853,True,2.994688,True,0.3901604355610368
P-242p307622127_VX-0p748861384084_LS-6p09484851001e-05_ST-306p16946129_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p44194066558e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,242.307622127,0.748861384084,60.9484851001,306.16946129,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,3ab7cb885911e4a28ed12a3c7d3337866dedded82b587eb7c284caa437e07521,ccfb2de410b136abe7d8dd1fc14a6aa200d106d377407ab2b53d1b1200f34910,P-242p307622127_VX-0p748861384084_LS-6p09484851001e-05_ST-306p16946129_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p44194066558e-06_H-1d842653b1/frames.csv,321,3,True,66.783195,True,70.81725,True,70.52078,True,0.4428615713734666,True,159.32144499999998,True,94.738925,True,2.7689895,True,0.41917266693130995
P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,243.042265843,0.642372627708,51.9118052277,314.809567363,True,True,4,2,before_T0,True,False,True,transient Keyhole,True,PASS,,True,True,False,False,3672ed577b75224d0a34cb753cf1af8f7368af513ebb6f844e42b5ec0783b0c3,f3852b55b2e88ef02bffd03dc926b668c1709e03cbdb82086d538f6950d96557,P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187/frames.csv,278,3,True,74.52087,True,112.2186,True,106.33515,True,0.6704335279037741,True,151.98837500000002,True,99.667105,True,2.5539880000000004,True,0.4903063803399437
P-250p363893775_VX-0p962117015407_LS-8p16921850603e-05_ST-395p976068127_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01406848207e-06_H-0f2c16c7e5,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,250.363893775,0.962117015407,81.6921850603,395.976068127,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,d36dbab7ed67b012ad002df478ded86066b4720e3094a332f80074b2bede10ed,0745055eb824bed4ec4d146db6b41c085d749521675e6d5a10179c145cbaefb3,P-250p363893775_VX-0p962117015407_LS-8p16921850603e-05_ST-395p976068127_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01406848207e-06_H-0f2c16c7e5/frames.csv,416,3,True,58.73985,True,59.06488,True,58.95107,True,0.3536578897224335,True,166.76392,True,88.06518999999999,True,3.207531,True,0.3522335646703435
P-250p760727959_VX-0p576945875618_LS-7p55521762294e-05_ST-375p926323236_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p36147861851e-06_H-a88ac79600,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,250.760727959,0.576945875618,75.55217622939999,375.926323236,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,7b06d6dab15669082673d3114df03368953ff8404a4cc4135e5572842ef71c40,c9c55fe96f3beddbfeaaaf6d018f12f240dca7ce2061421b13c35717a74784a9,P-250p760727959_VX-0p576945875618_LS-7p55521762294e-05_ST-375p926323236_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p36147861851e-06_H-a88ac79600/frames.csv,252,3,True,74.81853,True,79.12313,True,78.81882,True,0.3961323769760013,True,199.92143,True,107.18633,True,3.308473,True,0.37423967005438086
P-251p6022239_VX-0p703685008905_LS-6p09329521029e-05_ST-391p344263507_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p85551140349e-06_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,251.6022239,0.703685008905,60.9329521029,391.344263507,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,488aa107475d87543bc7ae20e783f1d6a7b2328252de8aab2df646d20862f062,874258942093b3436d3e4f64a7828c7d4a445d1ff6493c7bdee7a555287d3144,P-251p6022239_VX-0p703685008905_LS-6p09329521029e-05_ST-391p344263507_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p85551140349e-06_H-0e4c2fc094/frames.csv,306,3,True,74.06815,True,87.78929000000001,True,74.78089,True,0.4483486201012191,True,167.10562499999995,True,101.152995,True,3.0173975,True,0.443241512666016
P-252p710023356_VX-0p579349155213_LS-8p35702038612e-05_ST-362p250166341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32679319476e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,252.710023356,0.579349155213,83.5702038612,362.250166341,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,c01c018197bd2b1e79afca78145805207cbdcb7d1ff9f203daaa56162f69e453,c3fada2cd196b048f3821d8870f9069a1a33f20011fab4daaf174bfa22b4680a,P-252p710023356_VX-0p579349155213_LS-8p35702038612e-05_ST-362p250166341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32679319476e-06_H-1d842653b1/frames.csv,253,3,True,74.93073000000001,True,82.97400999999999,True,82.73796,True,0.3981977642149991,True,207.4826,True,107.14692,True,3.268847,True,0.36114223554167924
P-255p411547814_VX-0p885409904065_LS-6p83114026847e-05_ST-348p701073765_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p44846017745e-06_H-89021150a8,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,255.411547814,0.885409904065,68.3114026847,348.701073765,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,896bfcf3be4f966d9b6d61cbed8e90f0fcd17e9ca8ceb42cd371d08e3e538c67,7d36f69e0d1e7a239d57c5a793403845b52109821f41328bf8035e0408f0a2a7,P-255p411547814_VX-0p885409904065_LS-6p83114026847e-05_ST-348p701073765_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p44846017745e-06_H-89021150a8/frames.csv,387,3,True,62.73396,True,63.22623,True,62.893330000000006,True,0.3956054022922735,True,159.13380999999998,True,89.75892999999999,True,3.2265575,True,0.3942214416911152
P-255p66284442_VX-0p61175678634_LS-8p38548151022e-05_ST-392p782565278_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p88568383831e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,255.66284442,0.61175678634,83.85481510219999,392.782565278,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,919d452f6c2cb427eecb138770be0391e67cc11dbbf06f44df29303483161d60,dca93009e5950c0a703dd7a6e9199bd8040cc9dbaaa42e9187acfd3e7f363c5c,P-255p66284442_VX-0p61175678634_LS-8p38548151022e-05_ST-392p782565278_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p88568383831e-06_H-1d842653b1/frames.csv,265,3,True,74.73689999999999,True,79.07471000000001,True,78.84478,True,0.3812132442028681,True,206.59155,True,105.80471500000002,True,3.210667,True,0.36176164998035976
P-256p84590034_VX-0p686841697171_LS-8p87652204691e-05_ST-323p817390946_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0236280396e-06_H-27614c4053,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,256.84590034,0.686841697171,88.7652204691,323.817390946,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,7090bc402e1b2befe5262fd95b182510b27cef7659257c9941a128df91306186,ad62e9602f641406d0f2e7b92fce02ed07b2b8aa669a593106a5018d247d01e0,P-256p84590034_VX-0p686841697171_LS-8p87652204691e-05_ST-323p817390946_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0236280396e-06_H-27614c4053/frames.csv,297,3,True,70.67384,True,70.98262,True,70.81400000000001,True,0.3558243057219977,True,202.9532,True,103.04324,True,3.0670715,True,0.34822727604196435
P-258p098094226_VX-0p965907163653_LS-4p72561688305e-05_ST-378p378118453_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99439364832e-06_H-985b11a49e,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,258.098094226,0.965907163653,47.2561688305,378.378118453,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,5115648e58a5bd7fcea32476d30e9716293ca817682db8bc9d655bbcaad097e7,62b045684fbb07439a9b46ad0e520fa7e2b2a76ec2b3871700cb8335ed6143a5,P-258p098094226_VX-0p965907163653_LS-4p72561688305e-05_ST-378p378118453_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99439364832e-06_H-985b11a49e/frames.csv,411,3,True,62.57683,True,74.19824,True,62.8159,True,0.4957113851658958,True,126.67078,True,83.15379999999999,True,2.807073,True,0.49401156288766834
P-260p125654688_VX-0p378472963537_LS-6p21275317791e-05_ST-359p026868384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27462753427e-05_H-0602c4a780,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,260.125654688,0.378472963537,62.1275317791,359.026868384,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,a8c34c773500418417a685c7e8ab58ca40c2a68ced3d12360040a8beca58c631,48372c4a79a15378d5f662d53a1843170b41316f30d7377e88a2417a6857f2b6,P-260p125654688_VX-0p378472963537_LS-6p21275317791e-05_ST-359p026868384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27462753427e-05_H-0602c4a780/frames.csv,165,3,True,86.700545,True,86.94682999999999,True,86.74683,True,0.404300277913581,True,215.3306,True,112.88033,True,3.1769355,True,0.4026392208074468
P-261p886347681_VX-0p412060740992_LS-8p23359668267e-05_ST-378p690023731_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17073045867e-05_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,261.886347681,0.412060740992,82.3359668267,378.690023731,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,5d86bf8a2a2dbd374c92387a140f8d96b6e90c528076db3a76d46b558974372b,caf65071f9bf01c493ee4f2055cd67325e9871a762fa3538ad000f1519654720,P-261p886347681_VX-0p412060740992_LS-8p23359668267e-05_ST-378p690023731_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17073045867e-05_H-0e4c2fc094/frames.csv,179,3,True,94.62022,True,94.94726,True,94.70366,True,0.3930719845454672,True,241.4794,True,125.35813,True,3.364428,True,0.3918355768649417
P-263p723264659_VX-0p501861307944_LS-7p03164616445e-05_ST-399p080626763_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p61245771821e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,263.723264659,0.501861307944,70.3164616445,399.080626763,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,20ff28e5f2416c18dc9e7786277b446fad0809015803af7ecbf5b62d98a4da2b,1af4c7a22bdb8a0d5724ec5088256a24afde98d95c983c8ba22720e3db55d576,P-263p723264659_VX-0p501861307944_LS-7p03164616445e-05_ST-399p080626763_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p61245771821e-06_H-1d842653b1/frames.csv,220,3,True,83.64314999999999,True,98.55861,True,98.29212,True,0.4745589867701366,True,207.03565,True,114.0061,True,3.7113045,True,0.404003610006296
P-264p370573209_VX-0p395776293281_LS-4p78236029631e-05_ST-378p311267492_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21890085003e-05_H-985b11a49e,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,264.370573209,0.395776293281,47.8236029631,378.311267492,False,True,109,1,spans_multiple_T0_regions,False,True,False,persistent Keyhole,True,PASS,,True,True,False,False,906f23c73ed3b9f03a546c547af37942689fc4c6fd505a7f65502bc20f9b8cdd,3611208d631df8b33bd51a87e9f119e42853e1278e90f183edfee4e607cf64f7,P-264p370573209_VX-0p395776293281_LS-4p78236029631e-05_ST-378p311267492_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21890085003e-05_H-985b11a49e/frames.csv,172,3,True,214.1457,True,302.1039,True,298.9531,True,1.6457550012620834,True,183.33465,True,237.26731,True,3.36911,True,1.1680590657576186
P-265p432977562_VX-0p293015283246_LS-7p41925746724e-05_ST-326p902943993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64637166689e-05_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,265.432977562,0.293015283246,74.1925746724,326.902943993,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,41ddef0ee969b5cdade944c40ce8c7320cf10b813b1350fe6926608b39bd6864,903222ac236c162bf4333d405afbc506d705b7583a21ca8183ca336fea1ceca1,P-265p432977562_VX-0p293015283246_LS-7p41925746724e-05_ST-326p902943993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64637166689e-05_H-1d842653b1/frames.csv,129,3,True,82.732785,True,86.50816,True,86.31229,True,0.3500964819214293,True,252.3224,True,105.721985,True,3.3065235,True,0.3278852174836638
P-267p46239641_VX-0p483361678819_LS-7p67845272617e-05_ST-366p829607628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p98035387249e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,267.46239641,0.483361678819,76.7845272617,366.829607628,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,fcd79604fc9c0c0accc2bca0de58a62051d47b8e1347586b1b0c7963dd4a0add,c92911c59445230bed339f0b0a2c4f2fc9769e84e9ecacaae6b9f782250958f5,P-267p46239641_VX-0p483361678819_LS-7p67845272617e-05_ST-366p829607628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p98035387249e-06_H-1d842653b1/frames.csv,212,3,True,86.919805,True,90.95953,True,90.78383,True,0.4095547783980007,True,221.5587,True,119.86247,True,3.78857,True,0.39231050281482965
P-267p660345133_VX-0p739236683111_LS-7p20061497304e-05_ST-322p433694738_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p52581333317e-06_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,267.660345133,0.739236683111,72.0061497304,322.433694738,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,9770daf900d50158ebb2567892705a0caeeca2470f8aab6c1de8d6c885952496,ae6e9d34682b3d086e196f81a4724f9cca7fb4c3f3e597a176d6c62f56f68768,P-267p660345133_VX-0p739236683111_LS-7p20061497304e-05_ST-322p433694738_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p52581333317e-06_H-0e4c2fc094/frames.csv,322,3,True,70.684565,True,74.50152,True,74.32635,True,0.4160950830688785,True,179.34134,True,100.144825,True,3.360009,True,0.39413425259340656
P-270p660461155_VX-0p506275452772_LS-4p55363433165e-05_ST-392p157982605_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p52864804446e-06_H-b5aba20bdc,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,270.660461155,0.506275452772,45.5363433165,392.157982605,False,True,154,1,spans_multiple_T0_regions,False,True,False,persistent Keyhole,True,PASS,,True,True,False,False,4065f59c0452f5d424070f26b7877753d652d21b209e04fd00069abffed592f1,1726b48d55400b46d07b23baca25d7d2133c51a78c3cb98559ea343ea7b946ff,P-270p660461155_VX-0p506275452772_LS-4p55363433165e-05_ST-392p157982605_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p52864804446e-06_H-b5aba20bdc/frames.csv,220,3,True,171.73115,True,301.73389999999995,True,298.0861,True,1.789934840187648,True,155.099615,True,191.432715,True,3.8264715,True,1.1072313106644398
P-273p06384474_VX-0p951903552318_LS-4p77154604482e-05_ST-314p535783501_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06786700319e-06_H-b5afaa2141,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,273.06384474,0.951903552318,47.7154604482,314.535783501,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,c06ff39c14ee435099f5e652d70f29683b1412fe85faf52701189211fd3794fd,f91ee9c9fc36cc03ee1ce2d4edb92ea1e9d560689b247082e2680cdce990c2d0,P-273p06384474_VX-0p951903552318_LS-4p77154604482e-05_ST-314p535783501_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06786700319e-06_H-b5afaa2141/frames.csv,409,3,True,62.75334,True,77.25837,True,66.855155,True,0.5212473883592558,True,126.76973,True,83.11059,True,2.929168,True,0.49501832969116527
P-273p444240295_VX-0p704920639812_LS-6p35261824567e-05_ST-347p093922324_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84349461565e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,273.444240295,0.704920639812,63.526182456700006,347.093922324,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,cd6435b41d47f8cc002073187038d6c1ca8c42053e684caf45614ff4e836599f,25e62c9fb9be4cf78f6d92afdc60c8d73262f557a38802d3d760c5f003a89752,P-273p444240295_VX-0p704920639812_LS-6p35261824567e-05_ST-347p093922324_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84349461565e-06_H-1d842653b1/frames.csv,306,3,True,74.596735,True,88.74047,True,78.29888,True,0.4569925174814077,True,170.988405,True,102.510075,True,3.372267,True,0.4362677983925284
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,277.972333632,0.331196372511,45.620211888,324.411035281,False,True,84,1,spans_multiple_T0_regions,False,True,False,persistent Keyhole,True,PASS,,True,True,False,False,2574563087eb72f057d1c83cfb144fb3ed737fa06bf41bc032ed006859611ab6,b9aa314bfa6be669ce27c8818b2cf615acb4eeabfe2ea52871a0af2ce9f11596,P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094/frames.csv,146,3,True,107.6205,True,301.7815,True,300.0465,True,1.5942627038911477,True,191.74323,True,126.74888,True,3.376393,True,0.5612740538479507
P-279p19481345_VX-0p961152667742_LS-7p84955743249e-05_ST-372p579911887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01909921797e-06_H-6ea4fcc339,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,279.19481345,0.961152667742,78.4955743249,372.579911887,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,f7f01056bb1a4b67821d417a271403c41b5f78b89b9b09d457dd74328fa4f355,28f05911d2f807157c9e243bb9c84cd3c82c69cf49ebc68eda93600d39fb3043,P-279p19481345_VX-0p961152667742_LS-7p84955743249e-05_ST-372p579911887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01909921797e-06_H-6ea4fcc339/frames.csv,416,3,True,62.69445,True,62.93174,True,62.79223,True,0.3752461861692899,True,169.48203999999998,True,92.06612,True,3.848077,True,0.3699179570885506
P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,282.804328276,0.543976889672,52.2197252327,303.777238342,False,True,165,1,spans_multiple_T0_regions,False,True,False,persistent Keyhole,True,PASS,,True,True,False,False,3880bb866fba8cb246842bb9e625aad770e7fbc38dda38717600b0a813dc0a20,e0e9fc4c0b068961e9b6a6980098b507acd52ba658b4cca52c4bfa059d68cc99,P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e/frames.csv,236,3,True,146.44625,True,197.1042,True,184.30785,True,1.0762859213922469,True,162.78638,True,234.61964,True,6.422592999999999,True,0.8996222534096525
P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,287.102038097,0.362628106341,66.7475186474,334.763632341,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,8209a3f9db1eac0866d14faeb087ae47f50675708ccba1c172638cc51a7fcea5,ca82dc3aacf60b5a7b59031bb9fd3de2a7534237a316466cd34774764e36806e,P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67/frames.csv,159,3,True,90.68274,True,98.64497,True,98.36166,True,0.4280341108651003,True,235.04855,True,116.217565,True,3.5736395,True,0.38580429447448195
P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,292.980726174,0.558994342483,64.603431573,342.453415035,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,6965b3c1115e37b8841c8cb573728fd3befddf83f79784243b66c003022ba034,1ced80ac42a48313e6938d2995290e303e007a2839e90357b8a5e274554aa6c4,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094/frames.csv,243,3,True,86.701255,True,94.89105,True,94.6948,True,0.4943208257009654,True,191.286915,True,116.04352,True,3.8776105,True,0.45325240882263174
P-293p577290228_VX-0p952339824621_LS-7p01980103413e-05_ST-347p682708595_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06554538443e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,293.577290228,0.952339824621,70.19801034129999,347.682708595,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,60078c90c64c9c429cf3466767992a4e28ac884af704b093d8cf951f20a56ab9,d2dc69c3a3b7dde62426a51ab890ba01131ecbeae03d8edc6bdd560016dd1590,P-293p577290228_VX-0p952339824621_LS-7p01980103413e-05_ST-347p682708595_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06554538443e-06_H-1d842653b1/frames.csv,413,3,True,66.066525,True,66.43639,True,66.26677000000001,True,0.3977057271701151,True,166.843345,True,92.762055,True,4.087968500000001,True,0.3959793841342608
