benchmark,method,seed,budget,global_error,latent_uncertainty_region_fraction,mean_true_boundary_distance_test,near_boundary_error_q10,near_boundary_test_size_q10,near_boundary_error_q20,near_boundary_test_size_q20,near_boundary_error_q30,near_boundary_test_size_q30
branin,straddle,1,23,0.07675,0.6805,40.072198386339714,0.38,400,0.27,800,0.20833333333333334,1200
branin,straddle,1,24,0.07175,0.6115,40.072198386339714,0.3825,400,0.25625,800,0.19666666666666666,1200
branin,straddle,1,25,0.0715,0.55425,40.072198386339714,0.3825,400,0.25625,800,0.19666666666666666,1200
branin,straddle,1,26,0.06675,0.4715,40.072198386339714,0.3725,400,0.26,800,0.1975,1200
branin,straddle,1,27,0.07525,0.4615,40.072198386339714,0.365,400,0.2725,800,0.21333333333333335,1200
branin,straddle,1,28,0.069,0.52475,40.072198386339714,0.3375,400,0.2525,800,0.19583333333333333,1200
branin,straddle,1,29,0.08,0.87075,40.072198386339714,0.3375,400,0.26375,800,0.20166666666666666,1200
branin,straddle,1,30,0.0765,0.53775,40.072198386339714,0.3525,400,0.2625,800,0.20416666666666666,1200
branin,straddle,1,31,0.0615,0.53325,40.072198386339714,0.35,400,0.24625,800,0.18083333333333335,1200
branin,straddle,1,32,0.06075,0.42125,40.072198386339714,0.3525,400,0.25,800,0.17833333333333334,1200
branin,straddle,1,33,0.0605,0.37625,40.072198386339714,0.35,400,0.24875,800,0.17833333333333334,1200
branin,straddle,1,34,0.06025,0.3185,40.072198386339714,0.345,400,0.24625,800,0.1775,1200
branin,straddle,1,35,0.05125,0.46175,40.072198386339714,0.305,400,0.20375,800,0.14583333333333334,1200
branin,straddle,1,36,0.049,0.56925,40.072198386339714,0.2775,400,0.185,800,0.13416666666666666,1200
branin,straddle,1,37,0.04625,0.48025,40.072198386339714,0.295,400,0.18875,800,0.13666666666666666,1200
branin,straddle,1,38,0.04,0.5065,40.072198386339714,0.25,400,0.15875,800,0.115,1200
branin,straddle,1,39,0.04075,0.43375,40.072198386339714,0.2575,400,0.16125,800,0.1175,1200
branin,straddle,1,40,0.0395,0.46825,40.072198386339714,0.2475,400,0.15625,800,0.11333333333333333,1200
branin,straddle,1,41,0.0405,0.39375,40.072198386339714,0.2525,400,0.15875,800,0.11583333333333333,1200
branin,straddle,1,42,0.04025,0.34525,40.072198386339714,0.2525,400,0.15875,800,0.11583333333333333,1200
branin,straddle,1,43,0.053,0.50025,40.072198386339714,0.27,400,0.185,800,0.13916666666666666,1200
branin,straddle,1,44,0.05325,0.44425,40.072198386339714,0.2725,400,0.1875,800,0.14166666666666666,1200
branin,straddle,1,45,0.04975,0.40575,40.072198386339714,0.265,400,0.175,800,0.12833333333333333,1200
branin,straddle,1,46,0.05,0.424,40.072198386339714,0.2675,400,0.17875,800,0.135,1200
branin,straddle,1,47,0.0505,0.37575,40.072198386339714,0.27,400,0.1825,800,0.1375,1200
branin,straddle,1,48,0.04675,0.41925,40.072198386339714,0.2575,400,0.1675,800,0.12416666666666666,1200
branin,straddle,1,49,0.038,0.42275,40.072198386339714,0.23,400,0.15125,800,0.11,1200
branin,straddle,1,50,0.051,0.4775,40.072198386339714,0.32,400,0.21625,800,0.15416666666666667,1200
branin,straddle,2,6,0.396,0.75775,38.38582212377317,0.455,400,0.4,800,0.36083333333333334,1200
branin,straddle,2,7,0.30225,0.7305,38.38582212377317,0.47,400,0.40875,800,0.36333333333333334,1200
branin,straddle,2,8,0.32375,0.7075,38.38582212377317,0.4575,400,0.4025,800,0.3625,1200
branin,straddle,2,9,0.24,0.7115,38.38582212377317,0.46,400,0.3875,800,0.34,1200
branin,straddle,2,10,0.27725,0.64525,38.38582212377317,0.47,400,0.39625,800,0.34833333333333333,1200
branin,straddle,2,11,0.28025,0.44725,38.38582212377317,0.4675,400,0.3925,800,0.3416666666666667,1200
branin,straddle,2,12,0.2635,0.4175,38.38582212377317,0.485,400,0.4,800,0.345,1200
branin,straddle,2,13,0.1995,0.54575,38.38582212377317,0.4725,400,0.39125,800,0.3358333333333333,1200
branin,straddle,2,14,0.211,0.56925,38.38582212377317,0.4825,400,0.3925,800,0.33666666666666667,1200
branin,straddle,2,15,0.17525,0.42575,38.38582212377317,0.48,400,0.38625,800,0.3258333333333333,1200
branin,straddle,2,16,0.15675,0.4845,38.38582212377317,0.4825,400,0.39125,800,0.3308333333333333,1200
branin,straddle,2,17,0.159,0.35225,38.38582212377317,0.505,400,0.4075,800,0.3416666666666667,1200
branin,straddle,2,18,0.135,0.3415,38.38582212377317,0.5025,400,0.3875,800,0.3125,1200
branin,straddle,2,19,0.1245,0.39075,38.38582212377317,0.44,400,0.3575,800,0.29583333333333334,1200
branin,straddle,2,20,0.11925,0.37925,38.38582212377317,0.44,400,0.3525,800,0.29083333333333333,1200
branin,straddle,2,21,0.12125,0.372,38.38582212377317,0.44,400,0.355,800,0.29333333333333333,1200
branin,straddle,2,22,0.115,0.41075,38.38582212377317,0.4225,400,0.33625,800,0.2758333333333333,1200
branin,straddle,2,23,0.1005,0.4995,38.38582212377317,0.39,400,0.29875,800,0.23666666666666666,1200
branin,straddle,2,24,0.09075,0.49275,38.38582212377317,0.4125,400,0.31625,800,0.24916666666666668,1200
branin,straddle,2,25,0.09175,0.55625,38.38582212377317,0.42,400,0.325,800,0.2575,1200
branin,straddle,2,26,0.09225,0.44475,38.38582212377317,0.415,400,0.32125,800,0.255,1200
branin,straddle,2,27,0.07275,0.55775,38.38582212377317,0.3975,400,0.29,800,0.21916666666666668,1200
branin,straddle,2,28,0.08825,0.6545,38.38582212377317,0.3825,400,0.29375,800,0.225,1200
branin,straddle,2,29,0.10275,0.75375,38.38582212377317,0.42,400,0.33375,800,0.25916666666666666,1200
branin,straddle,2,30,0.0985,0.69475,38.38582212377317,0.415,400,0.32875,800,0.25416666666666665,1200
branin,straddle,2,31,0.08775,0.61475,38.38582212377317,0.4175,400,0.3175,800,0.24166666666666667,1200
branin,straddle,2,32,0.08975,0.50075,38.38582212377317,0.4425,400,0.3425,800,0.25583333333333336,1200
branin,straddle,2,33,0.0845,0.50425,38.38582212377317,0.425,400,0.32,800,0.24166666666666667,1200
branin,straddle,2,34,0.0835,0.459,38.38582212377317,0.425,400,0.31875,800,0.24083333333333334,1200
branin,straddle,2,35,0.08175,0.47175,38.38582212377317,0.4125,400,0.3075,800,0.2325,1200
branin,straddle,2,36,0.08175,0.41025,38.38582212377317,0.4125,400,0.3075,800,0.2325,1200
branin,straddle,2,37,0.0835,0.44075,38.38582212377317,0.4325,400,0.31625,800,0.24,1200
branin,straddle,2,38,0.0895,0.48725,38.38582212377317,0.4325,400,0.32625,800,0.25333333333333335,1200
branin,straddle,2,39,0.08275,0.4515,38.38582212377317,0.42,400,0.3175,800,0.24666666666666667,1200
branin,straddle,2,40,0.06975,0.375,38.38582212377317,0.395,400,0.29625,800,0.21916666666666668,1200
branin,straddle,2,41,0.0725,0.39575,38.38582212377317,0.3875,400,0.3,800,0.22583333333333333,1200
branin,straddle,2,42,0.072,0.338,38.38582212377317,0.385,400,0.2975,800,0.22416666666666665,1200
branin,straddle,2,43,0.072,0.30375,38.38582212377317,0.385,400,0.2975,800,0.22416666666666665,1200
branin,straddle,2,44,0.07775,0.33975,38.38582212377317,0.4075,400,0.32,800,0.2375,1200
branin,straddle,2,45,0.07875,0.315,38.38582212377317,0.41,400,0.325,800,0.24083333333333334,1200
branin,straddle,2,46,0.0785,0.278,38.38582212377317,0.41,400,0.325,800,0.24083333333333334,1200
branin,straddle,2,47,0.07825,0.3235,38.38582212377317,0.4,400,0.3175,800,0.23583333333333334,1200
branin,straddle,2,48,0.078,0.29425,38.38582212377317,0.4,400,0.31625,800,0.235,1200
branin,straddle,2,49,0.0735,0.2965,38.38582212377317,0.4075,400,0.3175,800,0.23666666666666666,1200
branin,straddle,2,50,0.07575,0.4005,38.38582212377317,0.4075,400,0.31875,800,0.24083333333333334,1200
branin,straddle,3,6,0.4175,0.9765,39.540792131416296,0.575,400,0.63875,800,0.6566666666666666,1200
branin,straddle,3,7,0.29725,0.9725,39.540792131416296,0.5225,400,0.53375,800,0.5208333333333334,1200
branin,straddle,3,8,0.25625,0.9685,39.540792131416296,0.4975,400,0.5025,800,0.4875,1200
branin,straddle,3,9,0.25625,0.96675,39.540792131416296,0.4975,400,0.5025,800,0.4875,1200
branin,straddle,3,10,0.25725,0.962,39.540792131416296,0.505,400,0.49875,800,0.49,1200
branin,straddle,3,11,0.2605,0.95725,39.540792131416296,0.505,400,0.5025,800,0.49166666666666664,1200
branin,straddle,3,12,0.2585,0.954,39.540792131416296,0.505,400,0.5025,800,0.49166666666666664,1200
branin,straddle,3,13,0.2185,0.95075,39.540792131416296,0.475,400,0.44625,800,0.4058333333333333,1200
branin,straddle,3,14,0.21425,0.94675,39.540792131416296,0.4775,400,0.4275,800,0.3875,1200
branin,straddle,3,15,0.16475,0.94175,39.540792131416296,0.4025,400,0.33,800,0.2841666666666667,1200
branin,straddle,3,16,0.14225,0.938,39.540792131416296,0.37,400,0.3,800,0.25166666666666665,1200
branin,straddle,3,17,0.13025,0.932,39.540792131416296,0.37,400,0.3,800,0.25166666666666665,1200
branin,straddle,3,18,0.11225,0.92775,39.540792131416296,0.3525,400,0.28625,800,0.23333333333333334,1200
branin,straddle,3,19,0.10925,0.925,39.540792131416296,0.3475,400,0.28125,800,0.23083333333333333,1200
branin,straddle,3,20,0.12075,0.9185,39.540792131416296,0.3525,400,0.29,800,0.23583333333333334,1200
branin,straddle,3,21,0.123,0.72175,39.540792131416296,0.3925,400,0.31375,800,0.24916666666666668,1200
branin,straddle,3,22,0.1195,0.9035,39.540792131416296,0.3325,400,0.28125,800,0.2275,1200
branin,straddle,3,23,0.1195,0.89825,39.540792131416296,0.3325,400,0.28125,800,0.2275,1200
branin,straddle,3,24,0.12825,0.62225,39.540792131416296,0.3875,400,0.31625,800,0.2475,1200
branin,straddle,3,25,0.115,0.60925,39.540792131416296,0.3825,400,0.31375,800,0.24833333333333332,1200
branin,straddle,3,26,0.11575,0.50325,39.540792131416296,0.3875,400,0.31625,800,0.25083333333333335,1200
branin,straddle,3,27,0.1155,0.553,39.540792131416296,0.3775,400,0.31375,800,0.25,1200
branin,straddle,3,28,0.10025,0.62975,39.540792131416296,0.3575,400,0.28875,800,0.22833333333333333,1200
branin,straddle,3,29,0.09425,0.6275,39.540792131416296,0.36,400,0.29375,800,0.22666666666666666,1200
branin,straddle,3,30,0.094,0.56825,39.540792131416296,0.3625,400,0.29375,800,0.22666666666666666,1200
branin,straddle,3,31,0.087,0.49425,39.540792131416296,0.3575,400,0.28875,800,0.2225,1200
branin,straddle,3,32,0.07275,0.4385,39.540792131416296,0.3575,400,0.275,800,0.21,1200
branin,straddle,3,33,0.0725,0.38925,39.540792131416296,0.36,400,0.275,800,0.21,1200
branin,straddle,3,34,0.07625,0.48575,39.540792131416296,0.355,400,0.2825,800,0.22166666666666668,1200
branin,straddle,3,35,0.07625,0.44925,39.540792131416296,0.355,400,0.2825,800,0.22166666666666668,1200
branin,straddle,3,36,0.0775,0.46575,39.540792131416296,0.37,400,0.28875,800,0.22583333333333333,1200
branin,straddle,3,37,0.0685,0.6035,39.540792131416296,0.3575,400,0.275,800,0.21333333333333335,1200
branin,straddle,3,38,0.0715,0.63075,39.540792131416296,0.3675,400,0.28625,800,0.22166666666666668,1200
branin,straddle,3,39,0.071,0.623,39.540792131416296,0.365,400,0.285,800,0.22083333333333333,1200
branin,straddle,3,40,0.06875,0.6375,39.540792131416296,0.3625,400,0.2775,800,0.21333333333333335,1200
branin,straddle,3,41,0.06925,0.59,39.540792131416296,0.3625,400,0.2775,800,0.21416666666666667,1200
branin,straddle,3,42,0.06925,0.5345,39.540792131416296,0.365,400,0.2775,800,0.21416666666666667,1200
branin,straddle,3,43,0.072,0.59325,39.540792131416296,0.3675,400,0.285,800,0.22333333333333333,1200
branin,straddle,3,44,0.072,0.5555,39.540792131416296,0.3575,400,0.2725,800,0.215,1200
branin,straddle,3,45,0.07475,0.555,39.540792131416296,0.38,400,0.2925,800,0.22833333333333333,1200
branin,straddle,3,46,0.0665,0.65375,39.540792131416296,0.3375,400,0.2575,800,0.19916666666666666,1200
branin,straddle,3,47,0.0665,0.62775,39.540792131416296,0.3375,400,0.2575,800,0.19916666666666666,1200
branin,straddle,3,48,0.0665,0.58275,39.540792131416296,0.335,400,0.2575,800,0.19916666666666666,1200
branin,straddle,3,49,0.06775,0.5275,39.540792131416296,0.3375,400,0.25875,800,0.20166666666666666,1200
branin,straddle,3,50,0.0635,0.50175,39.540792131416296,0.3325,400,0.25,800,0.19,1200
branin,straddle,4,6,0.3315,0.48,38.72809299129944,0.4375,400,0.395,800,0.35,1200
branin,straddle,4,7,0.264,0.60175,38.72809299129944,0.44,400,0.3975,800,0.35083333333333333,1200
branin,straddle,4,8,0.2845,0.64825,38.72809299129944,0.435,400,0.3925,800,0.3475,1200
branin,straddle,4,9,0.23475,0.59325,38.72809299129944,0.41,400,0.35875,800,0.3125,1200
branin,straddle,4,10,0.202,0.50175,38.72809299129944,0.405,400,0.35,800,0.2991666666666667,1200
branin,straddle,4,11,0.1865,0.55425,38.72809299129944,0.4225,400,0.35375,800,0.30333333333333334,1200
branin,straddle,4,12,0.219,0.53875,38.72809299129944,0.4425,400,0.37375,800,0.3233333333333333,1200
branin,straddle,4,13,0.17325,0.411,38.72809299129944,0.4525,400,0.3725,800,0.315,1200
branin,straddle,4,14,0.18425,0.47875,38.72809299129944,0.445,400,0.375,800,0.32916666666666666,1200
branin,straddle,4,15,0.17425,0.4805,38.72809299129944,0.455,400,0.39625,800,0.3408333333333333,1200
branin,straddle,4,16,0.173,0.39875,38.72809299129944,0.455,400,0.395,800,0.33916666666666667,1200
branin,straddle,4,17,0.17975,0.525,38.72809299129944,0.4825,400,0.40875,800,0.36083333333333334,1200
branin,straddle,4,18,0.18125,0.49525,38.72809299129944,0.485,400,0.4125,800,0.36666666666666664,1200
branin,straddle,4,19,0.17675,0.514,38.72809299129944,0.475,400,0.405,800,0.3525,1200
branin,straddle,4,20,0.158,0.39925,38.72809299129944,0.4675,400,0.385,800,0.32666666666666666,1200
branin,straddle,4,21,0.15675,0.30825,38.72809299129944,0.465,400,0.3775,800,0.32166666666666666,1200
branin,straddle,4,22,0.14425,0.3415,38.72809299129944,0.465,400,0.3825,800,0.3125,1200
branin,straddle,4,23,0.1395,0.25575,38.72809299129944,0.455,400,0.36375,800,0.30083333333333334,1200
branin,straddle,4,24,0.1215,0.383,38.72809299129944,0.4625,400,0.35875,800,0.2866666666666667,1200
branin,straddle,4,25,0.107,0.498,38.72809299129944,0.4675,400,0.36375,800,0.29,1200
branin,straddle,4,26,0.10625,0.5075,38.72809299129944,0.47,400,0.365,800,0.29,1200
branin,straddle,4,27,0.1065,0.391,38.72809299129944,0.47,400,0.3675,800,0.29,1200
branin,straddle,4,28,0.0925,0.52675,38.72809299129944,0.375,400,0.29625,800,0.23583333333333334,1200
branin,straddle,4,29,0.09425,0.6785,38.72809299129944,0.4,400,0.3025,800,0.245,1200
branin,straddle,4,30,0.0925,0.58275,38.72809299129944,0.395,400,0.2975,800,0.24083333333333334,1200
branin,straddle,4,31,0.09075,0.4935,38.72809299129944,0.3925,400,0.29375,800,0.2375,1200
branin,straddle,4,32,0.09775,0.55825,38.72809299129944,0.405,400,0.30125,800,0.2425,1200
branin,straddle,4,33,0.10175,0.62,38.72809299129944,0.4125,400,0.31375,800,0.25583333333333336,1200
branin,straddle,4,34,0.095,0.549,38.72809299129944,0.4075,400,0.31,800,0.25,1200
branin,straddle,4,35,0.0945,0.509,38.72809299129944,0.405,400,0.30875,800,0.24916666666666668,1200
branin,straddle,4,36,0.09,0.402,38.72809299129944,0.4125,400,0.305,800,0.24083333333333334,1200
branin,straddle,4,37,0.08725,0.44325,38.72809299129944,0.4025,400,0.2975,800,0.23666666666666666,1200
branin,straddle,4,38,0.08725,0.4115,38.72809299129944,0.3775,400,0.29375,800,0.23833333333333334,1200
branin,straddle,4,39,0.07625,0.35175,38.72809299129944,0.36,400,0.26,800,0.20416666666666666,1200
branin,straddle,4,40,0.06175,0.4215,38.72809299129944,0.335,400,0.2375,800,0.17666666666666667,1200
branin,straddle,4,41,0.0615,0.385,38.72809299129944,0.335,400,0.2375,800,0.17583333333333334,1200
branin,straddle,4,42,0.062,0.33225,38.72809299129944,0.3375,400,0.23875,800,0.17666666666666667,1200
branin,straddle,4,43,0.06175,0.261,38.72809299129944,0.3375,400,0.23625,800,0.17583333333333334,1200
branin,straddle,4,44,0.06175,0.20775,38.72809299129944,0.3375,400,0.23625,800,0.17583333333333334,1200
branin,straddle,4,45,0.067,0.33825,38.72809299129944,0.3775,400,0.2625,800,0.1925,1200
branin,straddle,4,46,0.06475,0.462,38.72809299129944,0.39,400,0.2675,800,0.1975,1200
branin,straddle,4,47,0.06425,0.415,38.72809299129944,0.385,400,0.265,800,0.19583333333333333,1200
branin,straddle,4,48,0.0565,0.53525,38.72809299129944,0.37,400,0.24375,800,0.17666666666666667,1200
branin,straddle,4,49,0.05625,0.52825,38.72809299129944,0.3675,400,0.24125,800,0.17583333333333334,1200
branin,straddle,4,50,0.0565,0.477,38.72809299129944,0.3675,400,0.24125,800,0.17666666666666667,1200
branin,randomized_straddle,0,6,0.251,0.971,37.89289019425876,0.4875,400,0.41375,800,0.3625,1200
branin,randomized_straddle,0,7,0.23025,0.969,37.89289019425876,0.4875,400,0.41375,800,0.3625,1200
branin,randomized_straddle,0,8,0.24575,0.967,37.89289019425876,0.4875,400,0.42625,800,0.38666666666666666,1200
branin,randomized_straddle,0,9,0.223,0.96275,37.89289019425876,0.485,400,0.4225,800,0.36583333333333334,1200
branin,randomized_straddle,0,10,0.19975,0.957,37.89289019425876,0.475,400,0.40625,800,0.3466666666666667,1200
branin,randomized_straddle,0,11,0.19975,0.9535,37.89289019425876,0.475,400,0.40625,800,0.3466666666666667,1200
branin,randomized_straddle,0,12,0.18675,0.94875,37.89289019425876,0.4575,400,0.375,800,0.33,1200
branin,randomized_straddle,0,13,0.2015,0.942,37.89289019425876,0.47,400,0.395,800,0.35083333333333333,1200
branin,randomized_straddle,0,14,0.201,0.934,37.89289019425876,0.46,400,0.3875,800,0.3408333333333333,1200
branin,randomized_straddle,0,15,0.201,0.92975,37.89289019425876,0.46,400,0.3875,800,0.3408333333333333,1200
branin,randomized_straddle,0,16,0.16,0.92525,37.89289019425876,0.45,400,0.37375,800,0.325,1200
branin,randomized_straddle,0,17,0.1535,0.92125,37.89289019425876,0.45,400,0.375,800,0.3258333333333333,1200
branin,randomized_straddle,0,18,0.1605,0.916,37.89289019425876,0.45,400,0.38125,800,0.33416666666666667,1200
branin,randomized_straddle,0,19,0.10275,0.385,37.89289019425876,0.4125,400,0.30875,800,0.2525,1200
branin,randomized_straddle,0,20,0.09875,0.3585,37.89289019425876,0.4275,400,0.3225,800,0.26416666666666666,1200
branin,randomized_straddle,0,21,0.107,0.43675,37.89289019425876,0.44,400,0.3425,800,0.28583333333333333,1200
branin,randomized_straddle,0,22,0.11125,0.692,37.89289019425876,0.4275,400,0.33,800,0.2808333333333333,1200
branin,randomized_straddle,0,23,0.09575,0.5465,37.89289019425876,0.42,400,0.30375,800,0.25166666666666665,1200
branin,randomized_straddle,0,24,0.09425,0.496,37.89289019425876,0.425,400,0.30375,800,0.25,1200
branin,randomized_straddle,0,25,0.084,0.4245,37.89289019425876,0.405,400,0.28625,800,0.23083333333333333,1200
branin,randomized_straddle,0,26,0.09475,0.457,37.89289019425876,0.43,400,0.30875,800,0.25166666666666665,1200
branin,randomized_straddle,0,27,0.08875,0.51875,37.89289019425876,0.34,400,0.2575,800,0.215,1200
branin,randomized_straddle,0,28,0.0905,0.50875,37.89289019425876,0.345,400,0.26375,800,0.22166666666666668,1200
branin,randomized_straddle,0,29,0.0775,0.478,37.89289019425876,0.345,400,0.255,800,0.2075,1200
branin,randomized_straddle,0,30,0.07675,0.46475,37.89289019425876,0.345,400,0.25375,800,0.20333333333333334,1200
branin,randomized_straddle,0,31,0.078,0.432,37.89289019425876,0.35,400,0.26,800,0.21,1200
branin,randomized_straddle,0,32,0.078,0.38625,37.89289019425876,0.3475,400,0.25875,800,0.21,1200
branin,randomized_straddle,0,33,0.0705,0.40125,37.89289019425876,0.34,400,0.2525,800,0.19916666666666666,1200
branin,randomized_straddle,0,34,0.07025,0.438,37.89289019425876,0.365,400,0.26125,800,0.20166666666666666,1200
branin,randomized_straddle,0,35,0.07075,0.401,37.89289019425876,0.365,400,0.26125,800,0.2025,1200
branin,randomized_straddle,0,36,0.06425,0.3575,37.89289019425876,0.3525,400,0.24375,800,0.19,1200
branin,randomized_straddle,0,37,0.071,0.3505,37.89289019425876,0.3525,400,0.24875,800,0.195,1200
branin,randomized_straddle,0,38,0.07075,0.316,37.89289019425876,0.3525,400,0.2475,800,0.19416666666666665,1200
branin,randomized_straddle,0,39,0.06125,0.40225,37.89289019425876,0.325,400,0.22,800,0.16916666666666666,1200
branin,randomized_straddle,0,40,0.0605,0.43525,37.89289019425876,0.3225,400,0.22125,800,0.17166666666666666,1200
branin,randomized_straddle,0,41,0.06475,0.48875,37.89289019425876,0.3325,400,0.2325,800,0.17833333333333334,1200
branin,randomized_straddle,0,42,0.06375,0.4555,37.89289019425876,0.3325,400,0.2225,800,0.1725,1200
branin,randomized_straddle,0,43,0.064,0.42075,37.89289019425876,0.3325,400,0.2225,800,0.1725,1200
branin,randomized_straddle,0,44,0.06425,0.5265,37.89289019425876,0.3275,400,0.23125,800,0.17833333333333334,1200
branin,randomized_straddle,0,45,0.06475,0.48875,37.89289019425876,0.325,400,0.23,800,0.1775,1200
branin,randomized_straddle,0,46,0.06525,0.56325,37.89289019425876,0.3325,400,0.23625,800,0.18083333333333335,1200
branin,randomized_straddle,0,47,0.0645,0.5225,37.89289019425876,0.325,400,0.23125,800,0.17833333333333334,1200
branin,randomized_straddle,0,48,0.054,0.6155,37.89289019425876,0.32,400,0.22375,800,0.17,1200
branin,randomized_straddle,0,49,0.0615,0.642,37.89289019425876,0.345,400,0.255,800,0.195,1200
branin,randomized_straddle,0,50,0.06175,0.6535,37.89289019425876,0.345,400,0.25125,800,0.19416666666666665,1200
branin,randomized_straddle,1,6,0.3635,0.97425,40.072198386339714,0.4625,400,0.40875,800,0.37666666666666665,1200
branin,randomized_straddle,1,7,0.2915,0.97325,40.072198386339714,0.44,400,0.38875,800,0.345,1200
branin,randomized_straddle,1,8,0.291,0.97,40.072198386339714,0.44,400,0.38875,800,0.345,1200
branin,randomized_straddle,1,9,0.2615,0.96375,40.072198386339714,0.4225,400,0.3725,800,0.3308333333333333,1200
branin,randomized_straddle,1,10,0.24225,0.95975,40.072198386339714,0.4225,400,0.3725,800,0.3308333333333333,1200
branin,randomized_straddle,1,11,0.23925,0.956,40.072198386339714,0.41,400,0.36,800,0.3225,1200
branin,randomized_straddle,1,12,0.20275,0.9525,40.072198386339714,0.4075,400,0.355,800,0.3125,1200
branin,randomized_straddle,1,13,0.15375,0.9485,40.072198386339714,0.4375,400,0.35625,800,0.2875,1200
branin,randomized_straddle,1,14,0.15375,0.94625,40.072198386339714,0.4375,400,0.35625,800,0.2875,1200
branin,randomized_straddle,1,15,0.1535,0.944,40.072198386339714,0.4375,400,0.35625,800,0.2875,1200
branin,randomized_straddle,1,16,0.14375,0.80975,40.072198386339714,0.385,400,0.32375,800,0.2758333333333333,1200
branin,randomized_straddle,1,17,0.13225,0.79125,40.072198386339714,0.4025,400,0.33125,800,0.2816666666666667,1200
branin,randomized_straddle,1,18,0.1195,0.789,40.072198386339714,0.41,400,0.335,800,0.2825,1200
branin,randomized_straddle,1,19,0.1135,0.81775,40.072198386339714,0.435,400,0.32875,800,0.2683333333333333,1200
branin,randomized_straddle,1,20,0.09925,0.7905,40.072198386339714,0.435,400,0.3175,800,0.24916666666666668,1200
branin,randomized_straddle,1,21,0.09775,0.91475,40.072198386339714,0.4225,400,0.305,800,0.23666666666666666,1200
branin,randomized_straddle,1,22,0.08875,0.76925,40.072198386339714,0.4325,400,0.295,800,0.2325,1200
branin,randomized_straddle,1,23,0.07175,0.69,40.072198386339714,0.3825,400,0.25875,800,0.19583333333333333,1200
branin,randomized_straddle,1,24,0.06275,0.54475,40.072198386339714,0.3725,400,0.25125,800,0.1875,1200
branin,randomized_straddle,1,25,0.06225,0.4835,40.072198386339714,0.3675,400,0.25,800,0.18666666666666668,1200
branin,randomized_straddle,1,26,0.0515,0.421,40.072198386339714,0.3425,400,0.23375,800,0.1625,1200
branin,randomized_straddle,1,27,0.06,0.578,40.072198386339714,0.365,400,0.25375,800,0.18416666666666667,1200
branin,randomized_straddle,1,28,0.07225,0.48425,40.072198386339714,0.3375,400,0.26375,800,0.2075,1200
branin,randomized_straddle,1,29,0.064,0.57,40.072198386339714,0.3225,400,0.23375,800,0.1825,1200
branin,randomized_straddle,1,30,0.076,0.854,40.072198386339714,0.3675,400,0.29,800,0.21916666666666668,1200
branin,randomized_straddle,1,31,0.08025,0.8475,40.072198386339714,0.3575,400,0.29125,800,0.22083333333333333,1200
branin,randomized_straddle,1,32,0.0805,0.841,40.072198386339714,0.3575,400,0.2925,800,0.22166666666666668,1200
branin,randomized_straddle,1,33,0.0805,0.83675,40.072198386339714,0.355,400,0.29125,800,0.22083333333333333,1200
branin,randomized_straddle,1,34,0.0755,0.6725,40.072198386339714,0.335,400,0.2775,800,0.21833333333333332,1200
branin,randomized_straddle,1,35,0.07125,0.56075,40.072198386339714,0.315,400,0.26,800,0.20416666666666666,1200
branin,randomized_straddle,1,36,0.07125,0.50575,40.072198386339714,0.315,400,0.25875,800,0.20333333333333334,1200
branin,randomized_straddle,1,37,0.0705,0.41925,40.072198386339714,0.31,400,0.25375,800,0.2,1200
branin,randomized_straddle,1,38,0.06925,0.474,40.072198386339714,0.315,400,0.24625,800,0.19416666666666665,1200
branin,randomized_straddle,1,39,0.05925,0.512,40.072198386339714,0.3075,400,0.2325,800,0.17583333333333334,1200
branin,randomized_straddle,1,40,0.061,0.55,40.072198386339714,0.315,400,0.2375,800,0.1825,1200
branin,randomized_straddle,1,41,0.05475,0.598,40.072198386339714,0.315,400,0.21625,800,0.16083333333333333,1200
branin,randomized_straddle,1,42,0.05075,0.56375,40.072198386339714,0.32,400,0.21875,800,0.16083333333333333,1200
branin,randomized_straddle,1,43,0.0505,0.528,40.072198386339714,0.3175,400,0.2175,800,0.16,1200
branin,randomized_straddle,1,44,0.05075,0.5375,40.072198386339714,0.3175,400,0.21875,800,0.16083333333333333,1200
branin,randomized_straddle,1,45,0.0485,0.54475,40.072198386339714,0.3025,400,0.21,800,0.15583333333333332,1200
branin,randomized_straddle,1,46,0.04875,0.51575,40.072198386339714,0.305,400,0.21125,800,0.15666666666666668,1200
branin,randomized_straddle,1,47,0.04875,0.50475,40.072198386339714,0.305,400,0.21125,800,0.15666666666666668,1200
branin,randomized_straddle,1,48,0.061,0.61125,40.072198386339714,0.31,400,0.22625,800,0.17333333333333334,1200
branin,randomized_straddle,1,49,0.05675,0.67325,40.072198386339714,0.3,400,0.205,800,0.15833333333333333,1200
branin,randomized_straddle,1,50,0.06775,0.6685,40.072198386339714,0.3725,400,0.26,800,0.195,1200
branin,randomized_straddle,2,6,0.396,0.75775,38.38582212377317,0.455,400,0.4,800,0.36083333333333334,1200
branin,randomized_straddle,2,7,0.30225,0.7305,38.38582212377317,0.47,400,0.40875,800,0.36333333333333334,1200
branin,randomized_straddle,2,8,0.32975,0.6955,38.38582212377317,0.4575,400,0.4025,800,0.3625,1200
branin,randomized_straddle,2,9,0.246,0.69975,38.38582212377317,0.4575,400,0.38625,800,0.3383333333333333,1200
