benchmark_population,run_id,repeat,fold,method,formulation,query_order,selection_stage,population_row_index,experiment_name,partition,P,VX,LS,ST,revealed_has_keyhole,revealed_max_depth_um,revealed_G3_um,empirical_boundary_distance_evaluation_only,boundary_score_consulted_before_selection,hidden_label_consulted_before_selection,hidden_physical_response_consulted_before_selection,known_before_query,revealed_by_query,acquisition_metadata_json
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,30,active_acquisition,189,P-133p757797566_VX-0p645163458122_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p89815386795e-06_H-306f9d252b,old-data-local,133.757797566,0.645163458122,4.5e-05,300.0,0,62.68266,62.10921,1.1560514017140777,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 2.047563922179336, ""selected_mu"": 110.52833607782067, ""selected_position"": 135, ""selected_score"": 81.80928031706874, ""selected_sigma_latent"": 42.784104203698}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,1,shared_sequential_random_warm_start,14,P-131p192514944_VX-0p432823544687_LS-6p72236683266e-05_ST-324p578264519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11456982002e-05_H-dfd65b549a,new-data,131.192514944,0.432823544687,6.72236683266e-05,324.578264519,0,58.50217,58.298370000000006,1.1855914009050184,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 0}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,2,shared_sequential_random_warm_start,42,P-203p317554156_VX-0p724937635215_LS-5p40301996917e-05_ST-325p306920736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p65453187788e-06_H-dfd65b549a,new-data,203.317554156,0.724937635215,5.40301996917e-05,325.306920736,0,66.93857,66.66340499999998,0.6537525765781235,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 1}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,3,shared_sequential_random_warm_start,337,P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790,old-data-local,98.5137427197,0.87794698955,7.93698578539e-05,325.506902574,0,27.19738,26.941025,2.5506285765214938,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 2}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,4,shared_sequential_random_warm_start,203,P-140p974625597_VX-0p98622838083_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p89589248085e-06_H-b0e5aed98c,old-data-local,140.974625597,0.98622838083,4.5e-05,300.0,0,47.28695,46.977925,1.9343428815838586,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 3}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,5,shared_sequential_random_warm_start,123,P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,new-data,372.630059968,0.727703112845,4.39975555357e-05,362.949632289,1,275.7146,254.94905,0.8605315248244119,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 4}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,6,shared_sequential_random_warm_start,228,P-166p614725594_VX-0p931765035172_LS-5p67575778907e-05_ST-364p064697506_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17740033261e-06_H-0744488b5e,old-data-local,166.614725594,0.931765035172,5.67575778907e-05,364.064697506,0,51.051970000000004,50.846030000000006,1.7238062696507093,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 5}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,7,shared_sequential_random_warm_start,82,P-267p46239641_VX-0p483361678819_LS-7p67845272617e-05_ST-366p829607628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p98035387249e-06_H-1d842653b1,new-data,267.46239641,0.483361678819,7.67845272617e-05,366.829607628,0,90.95953,90.78383000000001,1.1190588891528876,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 6}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,8,shared_sequential_random_warm_start,30,P-166p111836501_VX-0p454755470987_LS-7p13150844087e-05_ST-303p391516497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06081639712e-05_H-0e4c2fc094,new-data,166.111836501,0.454755470987,7.13150844087e-05,303.391516497,0,66.837,66.77135,1.4297287264457967,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 7}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,9,shared_sequential_random_warm_start,67,P-242p307622127_VX-0p748861384084_LS-6p09484851001e-05_ST-306p16946129_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p44194066558e-06_H-1d842653b1,new-data,242.307622127,0.748861384084,6.09484851001e-05,306.16946129,0,70.81725,70.52078,0.8218409595547858,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 8}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,10,shared_sequential_random_warm_start,162,P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3,new-data,449.184068185,0.980953819102,4.30284180995e-05,381.816740361,1,147.8212,134.0,0.9690069166907005,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 9}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,11,shared_sequential_random_warm_start,234,P-173p720948038_VX-0p230617607979_LS-6p23730108092e-05_ST-383p499521736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09182665855e-05_H-eb41f0639c,old-data-local,173.720948038,0.230617607979,6.23730108092e-05,383.499521736,0,67.05313000000001,66.68789,0.7134382662154588,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 10}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,12,shared_sequential_random_warm_start,104,P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,new-data,335.17845091,0.53366627312,7.35439468085e-05,327.916348879,0,98.71385,98.565725,0.5236292277987136,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 11}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,13,shared_random_after_warm_start,84,P-270p660461155_VX-0p506275452772_LS-4p55363433165e-05_ST-392p157982605_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p52864804446e-06_H-b5aba20bdc,new-data,270.660461155,0.506275452772,4.55363433165e-05,392.157982605,1,301.73389999999995,298.0861,1.0848949869378746,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 12}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,14,shared_random_after_warm_start,221,P-158p77294915_VX-0p755822601012_LS-5p98686493415e-05_ST-315p3922311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p38260961839e-06_H-0d7d85a8f4,old-data-local,158.77294915,0.755822601012,5.98686493415e-05,315.3922311,0,55.41603,54.901590000000006,1.1434365707694771,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 13}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,15,shared_random_after_warm_start,287,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,old-data-local,228.959503311,0.480404321045,6.0796636822e-05,336.115873803,1,124.05369999999999,123.4027,0.6368238856100075,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 14}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,16,shared_random_after_warm_start,395,P-246p882256304_VX-0p912145169038_LS-8p52944569156e-05_ST-321p903093968_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p288764077e-06_H-0b12abf205,old-data-remote-clean,246.882256304,0.912145169038,8.52944569156e-05,321.903093968,0,58.8919,58.756840000000004,2.4139244988313404,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 15}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,17,shared_random_after_warm_start,61,P-233p11801175_VX-0p947725383123_LS-6p63357513021e-05_ST-310p062780041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p09020934642e-06_H-1d842653b1,new-data,233.11801175,0.947725383123,6.63357513021e-05,310.062780041,0,59.03615,58.91176000000001,1.656107842329017,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 16}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,18,shared_random_after_warm_start,321,P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,old-data-local,79.1315856604,0.738156089448,4.61026192486e-05,370.648100327,0,35.37865,34.883995,1.6950119678715543,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 17}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,19,shared_random_after_warm_start,344,P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,old-data-remote-clean,102.449509144,0.918837420936,5.51471704636e-05,339.471112188,0,35.38736,34.90918,2.0482411082860175,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 18}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,20,shared_random_after_warm_start,44,P-207p432942583_VX-0p674802143379_LS-5p74396795379e-05_ST-382p34582068_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p14894084192e-06_H-676863bc48,new-data,207.432942583,0.674802143379,5.74396795379e-05,382.34582068,0,70.88922,70.658965,0.9739321752192943,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 19}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,21,shared_random_after_warm_start,353,P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,old-data-remote-clean,132.12166853,0.788188085218,6.42596953306e-05,382.443068729,0,43.11125,42.90862,1.7862788168751262,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 20}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,22,shared_random_after_warm_start,131,P-378p895448518_VX-0p547210222693_LS-4p25171421559e-05_ST-392p752580943_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p81584517788e-06_H-dc75daed1b,new-data,378.895448518,0.547210222693,4.25171421559e-05,392.752580943,1,303.1071,300.74285000000003,1.7230512676224647,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 21}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,23,shared_random_after_warm_start,363,P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,old-data-remote-clean,156.536166657,0.9922713524,8.48527663575e-05,399.457924021,0,39.01937,38.87557,3.129465247830653,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 22}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,24,shared_random_after_warm_start,275,P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a,old-data-local,218.521967876,0.920050491887,7.11545742791e-05,300.883630406,0,55.071600000000004,54.93594,1.8582666701788841,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 23}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,25,shared_random_after_warm_start,114,P-354p619445985_VX-0p364015239092_LS-5p30095356481e-05_ST-318p142674345_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p32525237544e-05_H-1553ff852f,new-data,354.619445985,0.364015239092,5.30095356481e-05,318.142674345,1,302.4097,300.7655,1.2948800828716605,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 24}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,26,shared_random_after_warm_start,225,P-163p117472792_VX-0p458171151631_LS-7p76324682791e-05_ST-309p146066051_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p05290797682e-05_H-45d75eceb5,old-data-local,163.117472792,0.458171151631,7.76324682791e-05,309.146066051,0,63.06286000000001,62.862120000000004,1.6029021773837822,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 25}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,27,shared_random_after_warm_start,280,P-220p462707704_VX-0p946752122114_LS-8p2300511791e-05_ST-313p968629329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p0954420807e-06_H-b41989dc4b,old-data-local,220.462707704,0.946752122114,8.2300511791e-05,313.968629329,0,51.0945,50.9196,2.488865950168732,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 26}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,28,shared_random_after_warm_start,394,P-246p298220115_VX-0p718479932945_LS-4p8795144948e-05_ST-311p768373355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p71434285331e-06_H-0b12abf205,old-data-remote-clean,246.298220115,0.718479932945,4.8795144948e-05,311.768373355,0,90.58417,78.86710500000001,0.4040986836694981,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 27}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,29,shared_random_after_warm_start,29,P-164p607131174_VX-0p867199563125_LS-5p32762751968e-05_ST-314p058214573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56287250149e-06_H-0e4c2fc094,new-data,164.607131174,0.867199563125,5.32762751968e-05,314.058214573,0,51.07507,50.918299999999995,1.2650266506359462,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 28}"
primary_common,primary_common__r01_f02,1,2,binary_random,binary,30,shared_random_after_warm_start,288,P-229p384485496_VX-0p374546448601_LS-5p61892687884e-05_ST-346p005476369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28798994652e-05_H-f404b6f8f4,old-data-local,229.384485496,0.374546448601,5.61892687884e-05,346.005476369,0,82.94931,82.69717,0.6267876347617916,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""shared_predetermined_random_pool_order"", ""shared_permutation_position"": 29}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,1,shared_sequential_random_warm_start,14,P-131p192514944_VX-0p432823544687_LS-6p72236683266e-05_ST-324p578264519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11456982002e-05_H-dfd65b549a,new-data,131.192514944,0.432823544687,6.72236683266e-05,324.578264519,0,58.50217,58.298370000000006,1.1855914009050184,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 0}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,2,shared_sequential_random_warm_start,42,P-203p317554156_VX-0p724937635215_LS-5p40301996917e-05_ST-325p306920736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p65453187788e-06_H-dfd65b549a,new-data,203.317554156,0.724937635215,5.40301996917e-05,325.306920736,0,66.93857,66.66340499999998,0.6537525765781235,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 1}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,3,shared_sequential_random_warm_start,337,P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790,old-data-local,98.5137427197,0.87794698955,7.93698578539e-05,325.506902574,0,27.19738,26.941025,2.5506285765214938,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 2}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,4,shared_sequential_random_warm_start,203,P-140p974625597_VX-0p98622838083_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p89589248085e-06_H-b0e5aed98c,old-data-local,140.974625597,0.98622838083,4.5e-05,300.0,0,47.28695,46.977925,1.9343428815838586,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 3}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,5,shared_sequential_random_warm_start,123,P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,new-data,372.630059968,0.727703112845,4.39975555357e-05,362.949632289,1,275.7146,254.94905,0.8605315248244119,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 4}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,6,shared_sequential_random_warm_start,228,P-166p614725594_VX-0p931765035172_LS-5p67575778907e-05_ST-364p064697506_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17740033261e-06_H-0744488b5e,old-data-local,166.614725594,0.931765035172,5.67575778907e-05,364.064697506,0,51.051970000000004,50.846030000000006,1.7238062696507093,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 5}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,7,shared_sequential_random_warm_start,82,P-267p46239641_VX-0p483361678819_LS-7p67845272617e-05_ST-366p829607628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p98035387249e-06_H-1d842653b1,new-data,267.46239641,0.483361678819,7.67845272617e-05,366.829607628,0,90.95953,90.78383000000001,1.1190588891528876,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 6}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,8,shared_sequential_random_warm_start,30,P-166p111836501_VX-0p454755470987_LS-7p13150844087e-05_ST-303p391516497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06081639712e-05_H-0e4c2fc094,new-data,166.111836501,0.454755470987,7.13150844087e-05,303.391516497,0,66.837,66.77135,1.4297287264457967,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 7}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,9,shared_sequential_random_warm_start,67,P-242p307622127_VX-0p748861384084_LS-6p09484851001e-05_ST-306p16946129_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p44194066558e-06_H-1d842653b1,new-data,242.307622127,0.748861384084,6.09484851001e-05,306.16946129,0,70.81725,70.52078,0.8218409595547858,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 8}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,10,shared_sequential_random_warm_start,162,P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3,new-data,449.184068185,0.980953819102,4.30284180995e-05,381.816740361,1,147.8212,134.0,0.9690069166907005,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 9}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,11,shared_sequential_random_warm_start,234,P-173p720948038_VX-0p230617607979_LS-6p23730108092e-05_ST-383p499521736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09182665855e-05_H-eb41f0639c,old-data-local,173.720948038,0.230617607979,6.23730108092e-05,383.499521736,0,67.05313000000001,66.68789,0.7134382662154588,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 10}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,12,shared_sequential_random_warm_start,104,P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,new-data,335.17845091,0.53366627312,7.35439468085e-05,327.916348879,0,98.71385,98.565725,0.5236292277987136,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 11}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,13,active_acquisition,130,P-378p699667122_VX-0p273966982762_LS-4p19552514454e-05_ST-349p537322979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p76084014007e-05_H-c87ffcf9e3,new-data,378.699667122,0.273966982762,4.19552514454e-05,349.537322979,1,302.8145,300.57210000000003,1.8919417834337724,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""classifier_margin"", ""selected_position"": 101, ""selected_probability"": 0.5058740754280286, ""selected_uncertainty_score"": 0.9882518491439427}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,14,active_acquisition,114,P-354p619445985_VX-0p364015239092_LS-5p30095356481e-05_ST-318p142674345_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p32525237544e-05_H-1553ff852f,new-data,354.619445985,0.364015239092,5.30095356481e-05,318.142674345,1,302.4097,300.7655,1.2948800828716605,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""classifier_margin"", ""selected_position"": 90, ""selected_probability"": 0.4887533350914026, ""selected_uncertainty_score"": 0.9775066701828052}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,15,active_acquisition,106,P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,new-data,339.704237738,0.701398887747,5.24684299583e-05,300.218383071,1,311.9999,150.4327,0.5058587285887961,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""classifier_margin"", ""selected_position"": 83, ""selected_probability"": 0.49930885181646034, ""selected_uncertainty_score"": 0.9986177036329207}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,16,active_acquisition,84,P-270p660461155_VX-0p506275452772_LS-4p55363433165e-05_ST-392p157982605_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p52864804446e-06_H-b5aba20bdc,new-data,270.660461155,0.506275452772,4.55363433165e-05,392.157982605,1,301.73389999999995,298.0861,1.0848949869378746,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""classifier_margin"", ""selected_position"": 65, ""selected_probability"": 0.5042141994378735, ""selected_uncertainty_score"": 0.991571601124253}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,17,active_acquisition,57,P-227p095146149_VX-0p485569900572_LS-4p61845747353e-05_ST-309p475761642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p93496630935e-06_H-c5f6eebf67,new-data,227.095146149,0.485569900572,4.61845747353e-05,309.475761642,1,207.3806,187.6205,0.8392576303884843,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""classifier_margin"", ""selected_position"": 44, ""selected_probability"": 0.5065045591860518, ""selected_uncertainty_score"": 0.9869908816278965}"
primary_common,primary_common__r01_f02,1,2,binary_margin,binary,18,active_acquisition,68,P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,new-data,243.042265843,0.642372627708,5.19118052277e-05,314.809567363,1,112.21860000000001,106.33515,0.4040986836694981,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""classifier_margin"", ""selected_position"": 51, ""selected_probability"": 0.4972126447980143, ""selected_uncertainty_score"": 0.9944252895960286}"
