run_id,repeat,fold,budget,physics_latent_sd,posterior_residual_mean_sd,final_latent_sd,residual_log_h_spearman,residual_sd,residual_length_scale
w85__r15_f01,15,1,16,3.034074273510014,0.014715372512080629,3.0363319929063013,0.04568654019873532,0.6886169071617939,0.7484956233829145
w85__r15_f01,15,1,40,4.756714348854028,2.4461779245117656e-05,4.756713669475638,-0.012172538392050587,0.05,0.25
w85__r15_f01,15,1,80,5.05748597908551,0.03774715639303035,5.058579970219931,0.01632791327913279,0.4823046524556869,0.6635893577182167
w85__r15_f02,15,2,16,2.2683726451972457,0.10367601426443052,2.2533396202405926,-0.12847786811201445,0.7814197800976547,1.529002122972286
w85__r15_f02,15,2,40,2.9986486338973184,0.0014840845410489746,2.9984865041428517,-0.20399728997289973,0.20791899789766174,0.25
w85__r15_f02,15,2,80,3.965389705395319,0.0864943360104378,3.956058736873745,-0.2905149051490515,0.6874389533510586,0.5749191030105281
w85__r15_f03,15,3,16,20.536501338897796,1.095678184297472e-06,20.536501442574654,0.1638211382113821,0.05,1.4936037380271836
w85__r15_f03,15,3,40,4.327883072023632,7.00390652383664e-05,4.327884392645731,-0.24999999999999997,0.05,0.25
w85__r15_f03,15,3,80,3.2513075234630286,0.01264663709994389,3.252294226170362,0.04096657633242999,0.2651621102590069,0.6128801860833873
w85__r15_f04,15,4,16,2.191418686473767,0.004085976508262492,2.1909364701181313,-0.0904245709123758,0.5929846854221433,0.25
w85__r15_f04,15,4,40,3.852081813580719,4.787797991759952e-05,3.8520759197227035,-0.08877597109304426,0.05,0.25
w85__r15_f04,15,4,80,4.861254528464126,0.005197011057161843,4.861059871083922,0.029652213188798553,0.15639874103724954,0.8048069222274663
w85__r15_f05,15,5,16,3.8349479671072646,0.001622857553799278,3.8349793689863976,0.09959349593495934,0.47204101108750113,0.25
w85__r15_f05,15,5,40,3.8071162845546946,0.027169430782994965,3.8053343832581183,-0.055036133694670274,0.5714050131138949,0.5770889886176677
w85__r15_f05,15,5,80,6.251426477201785,0.07783602854810505,6.244197773028865,0.02441282746160795,0.7662215271913271,0.6663503671632418
w85__r16_f01,16,1,16,512.7153799119692,6.457579130837508e-05,512.7153712573734,0.19464769647696478,0.05,0.4754861430506775
w85__r16_f01,16,1,40,4.910310063373069,0.006532278784650565,4.909329476255793,0.03584010840108401,0.5310930414062717,0.25
w85__r16_f01,16,1,80,5.42047219395488,0.10845928059034092,5.4128028765367855,-0.034688346883468835,0.7351072654424442,0.7074573244638606
w85__r16_f02,16,2,16,2.491714711771856,0.001561167163408908,2.4917766088077085,0.0270776874435411,0.5356744258880551,0.2742531128878029
w85__r16_f02,16,2,40,4.06791241795694,9.28769358681285e-05,4.067921997991722,-0.06278229448961156,0.05,0.25
w85__r16_f02,16,2,80,4.480056962145018,0.00011777680744562934,4.480066155360256,-0.07786811201445347,0.05,0.25
w85__r16_f03,16,3,16,29.46386762001682,2.280563012575959e-06,29.463867918973452,0.20282294489611563,0.05,1.4939331722058797
w85__r16_f03,16,3,40,3.920040710453697,0.007709727294410189,3.9186144537096146,-0.2106368563685637,0.2588506897125169,0.5224965896115232
w85__r16_f03,16,3,80,5.102373205132328,0.12234344459391247,5.087883352955386,-0.040424570912375786,0.8249997387776593,0.6628487251016719
w85__r16_f04,16,4,16,3.460858562498515,0.017481166007534223,3.4566266348661703,-0.07723577235772357,0.6809831684465906,0.5609670833784473
w85__r16_f04,16,4,40,4.664945375403018,0.02067580875351913,4.667126175366328,-0.017863595302619693,0.5370205244481528,0.2789869081525183
w85__r16_f04,16,4,80,5.398091588804231,0.04838674254878735,5.400080674599644,0.07831978319783198,0.6618909891852186,0.48857339082637563
w85__r16_f05,16,5,16,16.35218808129452,8.899442728366384e-07,16.352188300690887,0.1598238482384824,0.05,1.4972843281552088
w85__r16_f05,16,5,40,8.428457009717471,0.00213661570851957,8.428337778240154,-0.300903342366757,0.4124878272931739,0.25
w85__r16_f05,16,5,80,7.609186361634606,0.04035933408033494,7.6028928250536145,-0.23466576332429992,0.6679458077559259,0.47650116923133484
w85__r17_f01,17,1,16,16.56768200296431,8.42039472344339e-07,16.567682148516813,0.2413730803974706,0.05,1.4996431196699807
w85__r17_f01,17,1,40,7.582771923246849,0.0001291813588467702,7.5827797854470855,-0.1780713640469738,0.05,0.25
w85__r17_f01,17,1,80,5.634410007240876,0.03733222339890395,5.633421722369972,0.06386630532971996,0.4888706758019972,0.5984469640228882
w85__r17_f02,17,2,16,2.1466600957110726,0.006122179243995695,2.1463400402964807,0.20792682926829267,0.4550728790132055,0.3012186548023207
w85__r17_f02,17,2,40,3.1832632600971893,0.00607669712668889,3.1829341665384683,0.13807588075880758,0.20728211965996024,0.6488864385371391
w85__r17_f02,17,2,80,4.626120656284408,0.03257112554918,4.625223256546881,0.023328816621499552,0.4460692356376713,0.6885274841413204
w85__r17_f03,17,3,16,18.39625617917559,1.3223963322777326e-06,18.396256409305753,0.1992095754290876,0.05,1.494323494443023
w85__r17_f03,17,3,40,3.969411486313224,0.03345522518989035,3.9642119435926158,-0.20106142728093948,0.59977853151395,0.5508044128189148
w85__r17_f03,17,3,80,4.872270436604321,0.1991312572955251,4.858401423123397,-0.06621499548328816,1.0,0.7596951098153772
w85__r17_f04,17,4,16,6.295054174898494,0.0028386993445047655,6.294809630576993,0.04306684733514002,0.682096911462111,0.25
w85__r17_f04,17,4,40,4.806188548550812,0.0020494601754162626,4.8062631692993065,-0.14184733514001804,0.32049565212003756,0.25
w85__r17_f04,17,4,80,4.102836430463734,0.025587230650298304,4.10328407402925,-0.11004968383017162,0.42461774362589594,0.5960921378182459
w85__r17_f05,17,5,16,2.730136848695268,0.0032906567686536293,2.7298599137249986,0.049299909665763315,0.6372764086005686,0.2822999399497772
w85__r17_f05,17,5,40,4.049378690230409,2.718342890092137e-05,4.049379112901727,0.05106142728093948,0.05,0.25
w85__r17_f05,17,5,80,5.104161611924674,0.010640814372249903,5.102868322139001,-0.030894308943089432,0.31990777326326886,0.51210201227562
w85__r18_f01,18,1,16,5.8859761597789095,0.005378008282499261,5.8862408445452274,0.2565492321589882,0.558846273451509,0.25
w85__r18_f01,18,1,40,8.962645669158807,0.020429957105812448,8.962166398395723,-0.1693089430894309,0.5498545354798189,0.4504123580236049
w85__r18_f01,18,1,80,6.095084936792958,0.043378454072605495,6.087776582588956,-0.14787714543812105,0.48497588785617807,0.6527134456189291
w85__r18_f02,18,2,16,4.569580984351203,0.001916713359016136,4.56965323679882,0.22068654019873532,0.6362185836096416,0.25
w85__r18_f02,18,2,40,4.817940807475359,0.001820617594584579,4.81799810372732,-0.20720415537488707,0.30919141308687803,0.25
w85__r18_f02,18,2,80,6.361300119641569,0.09698227876544775,6.361199267527333,-0.0485546522131888,0.7452558565439802,0.7165009777273672
w85__r18_f03,18,3,16,2.5302195878912768,0.00969160342241344,2.5305615613298924,0.08154923215898825,0.7042754927287999,0.49623029794732904
w85__r18_f03,18,3,40,4.490449066473537,0.07469275439346171,4.4989202913488935,-0.09074074074074075,0.6491145724924192,0.590494561947556
w85__r18_f03,18,3,80,5.383563947949568,0.16614363189672526,5.407231857436099,0.07746160794941283,0.9629238660587619,0.6706653210460678
w85__r18_f04,18,4,16,2.1947757162436474,0.002500149078263518,2.195408446129099,0.3189927732610659,0.6696318702120336,0.25
w85__r18_f04,18,4,40,3.668085710628466,3.896765989934237e-05,3.6680898115575884,-0.11357271906052395,0.05,0.25
w85__r18_f04,18,4,80,4.0228407904032535,0.014127690547965172,4.021452215975199,-0.16982836495031617,0.3390308072036528,0.5198513097617805
w85__r18_f05,18,5,16,2.121192246925884,0.0008858883042728062,2.121326493089115,0.25722673893405595,0.5282322678323303,0.25
w85__r18_f05,18,5,40,3.536331658762624,2.9245871532330607e-05,3.5363350455015925,-0.004832881662149955,0.05,0.25
w85__r18_f05,18,5,80,4.280546512380711,0.017070998468129633,4.279981428134139,-0.1452122854561879,0.47782594847145937,0.44838231283002167
w85__r19_f01,19,1,16,4.681363698103427,0.00212060359150443,4.68089799963475,-0.2530487804878048,0.6775700643401689,0.25
w85__r19_f01,19,1,40,5.204372412515075,0.00024913064779257964,5.204320618210324,-0.10020325203252033,0.05,0.6245752964046365
w85__r19_f01,19,1,80,5.873074857993946,0.03086112559076432,5.868293795753324,-0.09841915085817524,0.6689428132271626,0.4687660261480252
w85__r19_f02,19,2,16,26.029827173320975,1.025464848937793e-06,26.029827110160355,-0.14279584462511294,0.05,1.493983626364272
w85__r19_f02,19,2,40,5.238907175224999,0.00015376690342777086,5.238917682430726,0.06790876242095754,0.05,0.25
w85__r19_f02,19,2,80,5.181299005809198,0.09217559218304107,5.185076315422051,0.15435862691960253,0.6909226682145181,0.6380802819029268
w85__r19_f03,19,3,16,2.3024306874437537,0.0020570315821616418,2.30294852378376,0.3152439024390244,0.5937570034957907,0.2657710479390374
w85__r19_f03,19,3,40,3.2945838823008406,0.04595715968304739,3.2922971304685733,-0.16973803071364046,0.6960952538682498,0.5464303778307561
w85__r19_f03,19,3,80,3.7685524270611475,0.038265530715529475,3.7709354603305902,0.012037037037037037,0.5087502318076049,0.555797831860324
w85__r19_f04,19,4,16,2.2074387433424634,0.010545929998932977,2.2077752941295,-0.024887082204155375,0.4706739516100234,0.25
w85__r19_f04,19,4,40,3.1585689008470688,8.201194336843046e-05,3.1585578782405777,0.06646341463414633,0.05,0.25
w85__r19_f04,19,4,80,4.061685890326286,0.07377231774896677,4.044423853210752,-0.11542457091237578,0.5423051947671728,0.802223981837901
w85__r19_f05,19,5,16,62.99029071985835,1.219251481705452e-06,62.99029069876017,-0.00953026196928636,0.05,1.497224977039356
w85__r19_f05,19,5,40,9.56549712150147,0.012613122094497923,9.563476892036718,-0.25618789521228547,0.8502586271761532,0.38951490849729403
w85__r19_f05,19,5,80,8.14645910818212,0.04493640923920907,8.141417069617093,-0.12215447154471543,0.6788401374538496,0.561221995341326
w85__r20_f01,20,1,16,2.7903002379110777,0.0018024627196696888,2.7904527130889263,0.36273712737127367,0.7666927221096708,0.25
w85__r20_f01,20,1,40,3.310244506902961,4.394738603204366e-05,3.3102434018028752,0.01605691056910569,0.05,0.25
w85__r20_f01,20,1,80,4.259994491831301,0.0151274976455495,4.261245274156497,0.1275293586269196,0.3172916150799949,0.4982066651071015
w85__r20_f02,20,2,16,89.88144330248795,5.960548868415578e-06,89.88144296023502,-0.03434959349593496,0.05,1.487199150950651
w85__r20_f02,20,2,40,7.96203656539339,0.001715366804391999,7.961818508884326,-0.20946251129177956,0.2601455696827181,0.29839720854686547
w85__r20_f02,20,2,80,5.613306461158312,0.030001340958147417,5.607391687752347,-0.10388437217705508,0.5168779268429585,0.46340620591504483
w85__r20_f03,20,3,16,1.9802353230780634,0.0027132243091665446,1.9803469296752787,0.13882113821138212,0.6062719085939503,0.25
w85__r20_f03,20,3,40,3.5668273237217982,3.858250511644853e-05,3.5668245320881957,-0.047335140018066844,0.05,0.25
w85__r20_f03,20,3,80,4.0296848847970095,5.56418308442139e-05,4.029674477555989,-0.26131436314363143,0.05,0.25
w85__r20_f04,20,4,16,3.8074824259300324,0.0016591580285137974,3.807549028981126,0.27992321589882563,0.7190242938429563,0.368090155442236
w85__r20_f04,20,4,40,4.334095059428127,0.005997684359573832,4.334313039562318,-0.0456639566395664,0.5126640927803512,0.25
w85__r20_f04,20,4,80,5.122973949534708,0.12752301992431064,5.126219589213334,0.023080397470641372,0.828045728674705,0.7620065573278816
w85__r20_f05,20,5,16,15.664429252633509,1.0195261485194304e-06,15.664429359740094,0.1170505871725384,0.05,1.4951665615676748
w85__r20_f05,20,5,40,6.5692324392380845,0.02003757784852163,6.568766704179886,-0.3774390243902439,0.43363338491232106,0.4880609511100687
w85__r20_f05,20,5,80,4.836535878723093,0.028708998644815728,4.838226955043628,0.06632791327913277,0.45667653812795295,0.6628764187416651
