benchmark,surrogate_variant,acquisition_rule,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_p_plus,acquisition_selected_uncertainty_score,acquisition_selected_entropy,acquisition_binary_entropy_margin_note,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_beta,acquisition_selected_shortlist_position,acquisition_selected_normalized_uncertainty,acquisition_selected_raw_diversity,acquisition_selected_normalized_diversity,acquisition_selected_score,acquisition_repulsion_bandwidth,acquisition_selected_raw_distance_to_labelled,acquisition_selected_repulsion
branin,optimized_iso_gpc,classifier_margin,classifier_margin,2,32,37,38,421,6.068138718064624,False,True,True,412,0.49925995716056804,0.9985199143211361,0.693146085232737,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_margin,classifier_margin,2,33,38,39,1476,14.817226257049956,False,False,False,1439,0.49996269232790547,0.9999253846558109,0.6931471777762205,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_margin,classifier_margin,2,34,39,40,1410,3.6561563044778005,True,True,True,1374,0.5000426555210433,0.9999146889579134,0.6931471769209583,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_margin,classifier_margin,2,35,40,41,29,12.72325550274472,False,False,True,28,0.5000240799313828,0.9999518401372345,0.693147179400259,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_margin,classifier_margin,2,36,41,42,1435,22.176090562262125,False,False,False,1397,0.49997488769418613,0.9999497753883723,0.6931471792986894,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_margin,classifier_margin,2,37,42,43,1070,14.315610138420212,False,False,False,1043,0.5002558235408596,0.9994883529182808,0.6931470496685714,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_margin,classifier_margin,2,38,43,44,1186,8.424020662274167,False,True,True,1153,0.502177174293454,0.995645651413092,0.693137700354179,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_margin,classifier_margin,2,39,44,45,807,4.905017446050422,True,True,True,787,0.4993614633087591,0.9987229266175182,0.6931463651015115,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_margin,classifier_margin,2,40,45,46,1454,0.6690783537536937,True,True,True,1411,0.4999091669176693,0.9998183338353386,0.6931471640586475,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_margin,classifier_margin,2,41,46,47,561,2.380708121395042,True,True,True,545,0.49822454899385793,0.9964490979877159,0.6931408760941462,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_margin,classifier_margin,2,42,47,48,1077,1.9306044713117458,True,True,True,1046,0.49864403342932473,0.9972880668586495,0.6931435032647562,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_margin,classifier_margin,2,43,48,49,1463,0.4666065708920577,True,True,True,1417,0.5007348112775627,0.9985303774448746,0.6931461006643294,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_margin,classifier_margin,2,44,49,50,1402,0.5162629711522904,True,True,True,1360,0.49850525547845725,0.9970105109569145,0.69314271203092,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,1,6,7,671,117.66227438678754,False,False,False,668,0.500357870432849,0.9992842591343021,0.69314692441743,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,2,7,8,1173,38.14286640115088,False,False,False,1168,0.49982250926384414,0.9996450185276883,0.6931471175540211,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,3,8,9,1075,8.300901493843789,False,True,True,1070,0.5006651142352332,0.9986697715295336,0.6931462958057926,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,4,9,10,219,21.10547596530602,False,False,False,219,0.5001219890479643,0.9997560219040713,0.6931471507972893,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,5,10,11,1014,8.531028849869905,False,True,True,1009,0.4992653148272357,0.9985306296544714,0.6931461010349507,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,6,11,12,1319,12.675780841366468,False,False,True,1310,0.4996541637361349,0.9993083274722698,0.6931469413544833,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,7,12,13,370,23.668166672654923,False,False,False,369,0.4980462011084441,0.9960924022168882,0.6931395458802986,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,8,13,14,43,1.1815325743136462,True,True,True,43,0.4970213630585718,0.9940427261171436,0.6931294358989297,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,9,14,15,86,3.0800433403529297,True,True,True,85,0.4992522895974807,0.9985045791949614,0.6931460624178365,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,10,15,16,902,24.24727046433831,False,False,False,894,0.499605821484426,0.999211642968852,0.6931468698065089,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,11,16,17,1400,15.754440802902362,False,False,False,1386,0.499612073335455,0.99922414667091,0.693146879585721,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,12,17,18,993,9.83686633042727,False,False,True,984,0.5008887992499291,0.9982224015001417,0.6931456006308999,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,13,18,19,19,5.829500034477803,False,True,True,19,0.5006236229369918,0.9987527541260164,0.6931464027486086,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,14,19,20,1114,11.562881084907659,False,False,True,1100,0.5003161828714202,0.9993676342571596,0.6931469806167156,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,15,20,21,414,244.4638281273451,False,False,False,408,0.49939901911880624,0.9987980382376125,0.6931464582037323,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,16,21,22,1008,9.153734584165555,False,True,True,996,0.4999912216615774,0.9999824433231548,0.6931471804058269,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,17,22,23,42,130.3332679028283,False,False,False,41,0.49970104615608735,0.9994020923121747,0.6931470018131332,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,18,23,24,805,4.311550858366186,True,True,True,794,0.5003272032882119,0.9993455934235762,0.6931469664359464,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,19,24,25,760,21.620881909770922,False,False,False,749,0.49972669798678193,0.9994533959735639,0.693147031171957,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,20,25,26,543,20.966590104332738,False,False,False,533,0.49992075837332495,0.9998415167466499,0.6931471680014745,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,21,26,27,1183,116.68350791372171,False,False,False,1161,0.5001483570578584,0.9997032858842831,0.6931471365403115,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,22,27,28,1190,21.804362436179503,False,False,False,1167,0.5002065399254558,0.9995869201490883,0.6931470952424612,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,23,28,29,518,12.85973044964404,False,False,True,509,0.5003702652471543,0.9992594695056913,0.6931469063672138,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,24,29,30,1206,13.808831886798913,False,False,False,1181,0.4997402882491419,0.9994805764982838,0.6931470456595521,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,25,30,31,1208,7.076309512135172,False,True,True,1182,0.4997890565030047,0.9995781130060094,0.6931470915656248,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,26,31,32,865,49.75001060711858,False,False,False,850,0.49975099378969007,0.9995019875793801,0.6931470565517546,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,27,32,33,779,0.2322674846948658,True,True,True,765,0.500099312305349,0.999801375389302,0.6931471608340771,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,28,33,34,330,3.2011990658723306,True,True,True,325,0.5002660668317577,0.9994678663364847,0.6931470389768207,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,29,34,35,471,5.542946702876733,False,True,True,461,0.4999304442937787,0.9998608885875574,0.6931471708839527,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,30,35,36,944,27.20209140479042,False,False,False,924,0.5012173876770256,0.9975652246459488,0.6931442164915044,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,31,36,37,1111,2.2177145747401745,True,True,True,1085,0.4999980782801746,0.9999961565603492,0.6931471805525593,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,32,37,38,421,6.068138718064624,False,True,True,412,0.49925995716056804,0.9985199143211361,0.693146085232737,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,33,38,39,1476,14.817226257049956,False,False,False,1439,0.49996269232790547,0.9999253846558109,0.6931471777762205,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,34,39,40,1410,3.6561563044778005,True,True,True,1374,0.5000426555210433,0.9999146889579134,0.6931471769209583,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,35,40,41,29,12.72325550274472,False,False,True,28,0.5000240799313828,0.9999518401372345,0.693147179400259,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,36,41,42,1435,22.176090562262125,False,False,False,1397,0.49997488769418613,0.9999497753883723,0.6931471792986894,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,37,42,43,1070,14.315610138420212,False,False,False,1043,0.5002558235408596,0.9994883529182808,0.6931470496685714,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,38,43,44,1186,8.424020662274167,False,True,True,1153,0.502177174293454,0.995645651413092,0.693137700354179,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,39,44,45,807,4.905017446050422,True,True,True,787,0.4993614633087591,0.9987229266175182,0.6931463651015115,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,40,45,46,1454,0.6690783537536937,True,True,True,1411,0.4999091669176693,0.9998183338353386,0.6931471640586475,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,41,46,47,561,2.380708121395042,True,True,True,545,0.49822454899385793,0.9964490979877159,0.6931408760941462,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,42,47,48,1077,1.9306044713117458,True,True,True,1046,0.49864403342932473,0.9972880668586495,0.6931435032647562,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,43,48,49,1463,0.4666065708920577,True,True,True,1417,0.5007348112775627,0.9985303774448746,0.6931461006643294,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,2,44,49,50,1402,0.5162629711522904,True,True,True,1360,0.49850525547845725,0.9970105109569145,0.69314271203092,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,1,6,7,315,141.56671189566478,False,False,False,315,0.49829333522650954,0.9965866704530191,0.6931413551393353,null,0.1,25,150,0.5,9,0.9666323743253508,0.5211936576283148,0.9658587023612168,0.9662455383432837,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,2,7,8,720,19.988102912238155,False,False,False,716,0.5002230327671537,0.9995539344656925,0.6931470810727116,null,0.1,25,150,0.5,0,1.0,0.44905094375494065,0.8770663554057715,0.9385331777028858,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,3,8,9,464,68.21767038106266,False,False,False,461,0.5010457341683252,0.9979085316633496,0.6931449934384493,null,0.1,25,150,0.5,1,0.9959189950764198,0.1806644354474994,0.3215408898971382,0.658729942486779,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,4,9,10,414,244.4638281273451,False,False,False,412,0.4942524356469544,0.9885048712939088,0.6930811101128463,null,0.1,25,150,0.5,14,0.8554879461918247,0.5109996280077108,1.0,0.9277439730959123,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,5,10,11,586,4.855952239349179,True,True,True,580,0.49884327268914186,0.9976865453782837,0.6931445045214149,null,0.1,25,149,0.5,6,0.9750507057056675,0.38106142922805525,0.9198627653467694,0.9474567355262185,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,6,11,12,1183,116.68350791372171,False,False,False,1174,0.5156241215245743,0.9687517569508515,0.6926588747270774,null,0.1,25,149,0.5,55,0.5898969864335507,0.40561042606851955,1.0,0.7949484932167754,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,7,12,13,1314,3.2703685191886507,True,True,True,1304,0.49485893227800304,0.9897178645560061,0.6930943184738277,null,0.1,25,149,0.5,10,0.8876006028116294,0.27279512416861584,0.9697721137850253,0.9286863582983274,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,8,13,14,605,43.56273543604814,False,False,False,598,0.504702301816403,0.9905953963671941,0.6931029566232776,null,0.1,25,149,0.5,14,0.9029262855310575,0.23006725510083395,0.9089530602305036,0.9059396728807805,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,9,14,15,962,17.58321042492141,False,False,False,953,0.49553227909785846,0.9910645581957169,0.6931072589685792,null,0.1,25,149,0.5,17,0.924605544427391,0.19470443414588656,0.8429419336088859,0.8837737390181384,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,10,15,16,467,21.225148315445246,False,False,False,462,0.500386405563907,0.999227188872186,0.693146881941396,null,0.1,25,149,0.5,1,0.9997967563407871,0.1955037824959887,0.8769658029859747,0.9383812796633809,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,11,16,17,927,96.49080341194399,False,False,False,917,0.4922419659336139,0.9844839318672278,0.6930268015443484,null,0.1,25,149,0.5,15,0.8706375201432499,0.18478582497395896,0.8219914677124143,0.8463144939278321,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,12,17,18,1460,31.23943404518205,False,False,False,1444,0.5037139967126052,0.9925720065747896,0.6931195927630864,null,0.1,25,149,0.5,16,0.9375606565132614,0.15209667811715236,0.7364802337017108,0.8370204451074861,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,13,18,19,1068,6.800197165835289,False,True,True,1055,0.5014169518989884,0.9971660962020232,0.6931431650492024,null,0.1,25,149,0.5,6,0.974619573456796,0.1874162613001833,0.8648293577688312,0.9197244656128136,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,14,19,20,500,13.67855067140841,False,False,False,494,0.5007842660613167,0.9984314678773667,0.693145950412931,null,0.1,25,149,0.5,1,0.9900413609282479,0.1441417737396998,0.8537640392736882,0.9219027001009681,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,15,20,21,105,22.051823079532298,False,False,False,105,0.5081907240793591,0.9836185518412819,0.6930129986363534,null,0.1,25,148,0.5,23,0.8855971982358178,0.16725189224777137,0.9979365898382607,0.9417668940370393,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,16,21,22,644,13.335420401051302,False,False,False,633,0.4990843606933941,0.9981687213867882,0.6931455037683285,null,0.1,25,148,0.5,3,0.9870431410462193,0.13436003328579452,0.9115860595381284,0.9493146002921738,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,17,22,23,1404,4.7238152960877855,True,True,True,1385,0.5130334717160814,0.9739330565678372,0.6928073993044865,null,0.1,25,148,0.5,33,0.8027095529435393,0.13232965127793644,0.9476020239969443,0.8751557884702418,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,18,23,24,48,22.517411259890213,False,False,False,48,0.5013929026452453,0.9972141947095094,0.693143300199368,null,0.1,25,148,0.5,5,0.9838088858473588,0.1210037017265994,0.7275643389164483,0.8556866123819036,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,19,24,25,779,0.2322674846948658,True,True,True,765,0.5244669767828398,0.9510660464343204,0.6919494363806995,null,0.1,25,148,0.5,37,0.7035549511426001,0.11873211000517572,0.9375042152130372,0.8205295831778187,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,20,25,26,621,14.112884359468381,False,False,False,609,0.4932839423035116,0.9865678846070232,0.6930569669851179,null,0.1,25,148,0.5,13,0.9110373021403962,0.09431414301316851,0.8792417509772007,0.8951395265587985,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,21,26,27,1364,19.41157450736233,False,False,False,1342,0.5018486708081231,0.9963026583837538,0.6931403453768584,null,0.1,25,148,0.5,2,0.9824134367101164,0.08308409563967241,0.7616786585022819,0.8720460476061991,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,22,27,28,793,69.64503523085426,False,False,False,777,0.48670914509395047,0.9734182901879009,0.6927938452944471,null,0.1,25,148,0.5,20,0.8529518291747744,0.11772246397950122,1.0,0.9264759145873872,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,23,28,29,549,12.937487832279565,False,False,False,539,0.49902017702289414,0.9980403540457883,0.6931452604525834,null,0.1,25,148,0.5,3,0.9934556642968205,0.07473134195697041,0.6934482263049434,0.843451945300882,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,24,29,30,1052,0.7470721628825316,True,True,True,1032,0.505079773355062,0.9898404532898759,0.6930955714774292,null,0.1,25,148,0.5,7,0.9390872474552963,0.10991518733646401,0.9612966203192083,0.9501919338872522,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,25,30,31,611,0.30453982769838106,True,True,True,598,0.4955225813129758,0.9910451626259515,0.6931070854678725,null,0.1,25,147,0.5,6,0.9529706801833501,0.09348166799596355,0.5697122168355497,0.7613414485094498,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,26,31,32,561,2.380708121395042,True,True,True,550,0.4901026843897931,0.9802053687795862,0.6929512540513026,null,0.1,25,147,0.5,13,0.8993977018787349,0.07897445827810544,0.7966196830529013,0.8480086924658181,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,27,32,33,313,8.128773149909044,False,True,True,311,0.5285891060652403,0.9428217878695193,0.6915116147021889,null,0.1,25,147,0.5,36,0.7186738563627734,0.08769858735421841,0.9300171616926137,0.8243455090276935,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,28,33,34,772,14.046783464577617,False,False,False,753,0.49375180024343557,0.9875036004868711,0.6930690985272604,null,0.1,25,147,0.5,8,0.9591303171243912,0.08892416045687708,1.0,0.9795651585621956,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,29,34,35,901,17.2967512740738,False,False,False,879,0.49071392985845463,0.9814278597169093,0.6929747084468265,null,0.1,25,147,0.5,10,0.9090313561463,0.06726429346447253,0.7477488735473798,0.82839011484684,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,30,35,36,1360,106.87910098987385,False,False,False,1330,0.5001635963697908,0.9996728072604184,0.6931471270323999,null,0.1,25,147,0.5,3,0.9604165236328354,0.2612510036026194,1.0,0.9802082618164176,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,31,36,37,528,19.344278903062154,False,False,False,517,0.49949253676889827,0.9989850735377965,0.6931466655219951,null,0.1,25,147,0.5,0,1.0,0.061172592139885164,0.5697250433752278,0.784862521687614,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,32,37,38,981,27.38263107830828,False,False,False,955,0.48973222403839856,0.9794644480767971,0.6929363112911837,null,0.1,25,147,0.5,14,0.9004297989177975,0.14458051302217026,0.7912861890029215,0.8458579939603594,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,33,38,39,244,12.126779055329372,False,False,True,242,0.5043822224860701,0.9912355550278598,0.6931087723203769,null,0.1,25,147,0.5,10,0.9518885161821676,0.12945573066647803,0.6800677488984482,0.8159781325403079,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,34,39,40,1410,3.6561563044778005,True,True,True,1374,0.50605524396771,0.9878895120645801,0.6930738468082978,null,0.1,25,147,0.5,10,0.9228697793086037,0.13548623162720091,0.9358361631739751,0.9293529712412893,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,35,40,41,168,21.341045245057437,False,False,False,166,0.4989090490600949,0.9978180981201898,0.69314480021015,null,0.1,25,146,0.5,1,0.9995706023344116,0.09390326562416416,0.7053623820764605,0.8524664922054361,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,36,41,42,293,12.95736715028891,False,False,False,289,0.48562504300722864,0.9712500860144573,0.6927338448309096,null,0.1,25,146,0.5,19,0.8571736060913746,0.09404643967327757,0.9416857431886705,0.8994296746400225,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,37,42,43,1326,4.668936945419105,True,True,True,1291,0.5013317301565836,0.9973365396868328,0.6931436335453316,null,0.1,25,146,0.5,0,1.0,0.05916962268465708,0.6593365255747918,0.8296682627873959,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,38,43,44,973,1.9209441973576489,True,True,True,944,0.5030405915186362,0.9939188169627275,0.6931286900524124,null,0.1,25,146,0.5,3,0.9753258717205441,0.053326756794010846,0.6708690162365956,0.8230974439785699,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,39,44,45,98,1.8274240759666966,True,True,True,97,0.4981962992899587,0.9963925985799174,0.6931406738733301,null,0.1,25,146,0.5,2,0.9871399478796946,0.05820060840829549,0.7628170172605737,0.8749784825701341,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,40,45,46,357,2.459410492360796,True,True,True,349,0.5044470456769936,0.9911059086460128,0.6931076276079573,null,0.1,25,146,0.5,7,0.9752133707667552,0.0551547244292207,0.7206481253497667,0.847930748058261,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,41,46,47,557,10.19207506258546,False,False,True,539,0.48386276343471124,0.9677255268694225,0.6926262692962182,null,0.1,25,146,0.5,19,0.8609784438930187,0.06065340618844702,0.8378563977654157,0.8494174208292171,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,42,47,48,534,8.684153080634829,False,True,True,517,0.5014435892447207,0.9971128215105587,0.6931430126543399,null,0.1,25,146,0.5,1,0.9902940717792579,0.05694957818238901,0.68731119371969,0.838802632749474,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,43,48,49,122,4.352005580938126,True,True,True,119,0.4893353794937312,0.9786707589874624,0.6929196950484506,null,0.1,25,146,0.5,16,0.8839870515267928,0.07604036753528781,1.0,0.9419935257633965,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,2,44,49,50,932,17.243556982614706,False,False,False,899,0.48776854812160764,0.9755370962432153,0.692847933879122,null,0.1,25,146,0.5,15,0.8576157760012102,0.07305420751673271,0.8431198537229622,0.8503678148620861,null,null,null
