run_id,repeat,budget,contrast,prefix_jaccard,active_only_jaccard,different_sequence
w85__r13_f03,13,80,P2-P0,0.7777777777777778,0.7297297297297297,True
w85__r13_f04,13,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r13_f04,13,24,P2-P0,0.5483870967741935,0.06666666666666667,True
w85__r13_f04,13,40,P2-P1,0.5094339622641509,0.2972972972972973,True
w85__r13_f04,13,40,P2-P0,0.45454545454545453,0.23076923076923078,True
w85__r13_f04,13,80,P2-P1,0.5094339622641509,0.4222222222222222,True
w85__r13_f04,13,80,P2-P0,0.6161616161616161,0.5421686746987951,True
w85__r13_f05,13,24,P2-P1,0.5,0.0,True
w85__r13_f05,13,24,P2-P0,0.5,0.0,True
w85__r13_f05,13,40,P2-P1,0.40350877192982454,0.17073170731707318,True
w85__r13_f05,13,40,P2-P0,0.5094339622641509,0.2972972972972973,True
w85__r13_f05,13,80,P2-P1,0.6842105263157895,0.620253164556962,True
w85__r13_f05,13,80,P2-P0,0.7021276595744681,0.6410256410256411,True
w85__r14_f01,14,24,P2-P1,0.6,0.14285714285714285,True
w85__r14_f01,14,24,P2-P0,0.5483870967741935,0.06666666666666667,True
w85__r14_f01,14,40,P2-P1,0.5686274509803921,0.37142857142857144,True
w85__r14_f01,14,40,P2-P0,0.6,0.4117647058823529,True
w85__r14_f01,14,80,P2-P1,0.46788990825688076,0.3763440860215054,True
w85__r14_f01,14,80,P2-P0,0.6,0.5238095238095238,True
w85__r14_f02,14,24,P2-P1,0.5,0.0,True
w85__r14_f02,14,24,P2-P0,0.5483870967741935,0.06666666666666667,True
w85__r14_f02,14,40,P2-P1,0.3333333333333333,0.09090909090909091,True
w85__r14_f02,14,40,P2-P0,0.40350877192982454,0.17073170731707318,True
w85__r14_f02,14,80,P2-P1,0.4953271028037383,0.4065934065934066,True
w85__r14_f02,14,80,P2-P0,0.5094339622641509,0.4222222222222222,True
w85__r14_f03,14,24,P2-P1,0.6,0.14285714285714285,True
w85__r14_f03,14,24,P2-P0,0.6,0.14285714285714285,True
w85__r14_f03,14,40,P2-P1,0.6326530612244898,0.45454545454545453,True
w85__r14_f03,14,40,P2-P0,0.5094339622641509,0.2972972972972973,True
w85__r14_f03,14,80,P2-P1,0.5238095238095238,0.43820224719101125,True
w85__r14_f03,14,80,P2-P0,0.6494845360824743,0.5802469135802469,True
w85__r14_f04,14,24,P2-P1,0.5,0.0,True
w85__r14_f04,14,24,P2-P0,0.5,0.0,True
w85__r14_f04,14,40,P2-P1,0.5384615384615384,0.3333333333333333,True
w85__r14_f04,14,40,P2-P0,0.5686274509803921,0.37142857142857144,True
w85__r14_f04,14,80,P2-P1,0.6666666666666666,0.6,True
w85__r14_f04,14,80,P2-P0,0.6842105263157895,0.620253164556962,True
w85__r14_f05,14,24,P2-P1,0.5,0.0,True
w85__r14_f05,14,24,P2-P0,0.5483870967741935,0.06666666666666667,True
w85__r14_f05,14,40,P2-P1,0.6,0.4117647058823529,True
w85__r14_f05,14,40,P2-P0,0.5384615384615384,0.3333333333333333,True
w85__r14_f05,14,80,P2-P1,0.6842105263157895,0.620253164556962,True
w85__r14_f05,14,80,P2-P0,0.7777777777777778,0.7297297297297297,True
w85__r15_f01,15,24,P2-P1,0.6,0.14285714285714285,True
w85__r15_f01,15,24,P2-P0,0.5,0.0,True
w85__r15_f01,15,40,P2-P1,0.5686274509803921,0.37142857142857144,True
w85__r15_f01,15,40,P2-P0,0.5384615384615384,0.3333333333333333,True
w85__r15_f01,15,80,P2-P1,0.7777777777777778,0.7297297297297297,True
w85__r15_f01,15,80,P2-P0,0.8181818181818182,0.7777777777777778,True
w85__r15_f02,15,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r15_f02,15,24,P2-P0,0.5483870967741935,0.06666666666666667,True
w85__r15_f02,15,40,P2-P1,0.45454545454545453,0.23076923076923078,True
w85__r15_f02,15,40,P2-P0,0.45454545454545453,0.23076923076923078,True
w85__r15_f02,15,80,P2-P1,0.7021276595744681,0.6410256410256411,True
w85__r15_f02,15,80,P2-P0,0.8604651162790697,0.8285714285714286,True
w85__r15_f03,15,24,P2-P1,0.6,0.14285714285714285,True
w85__r15_f03,15,24,P2-P0,0.6551724137931034,0.23076923076923078,True
w85__r15_f03,15,40,P2-P1,0.6,0.4117647058823529,True
w85__r15_f03,15,40,P2-P0,0.7021276595744681,0.5483870967741935,True
w85__r15_f03,15,80,P2-P1,0.5094339622641509,0.4222222222222222,True
w85__r15_f03,15,80,P2-P0,0.6,0.5238095238095238,True
w85__r15_f04,15,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r15_f04,15,24,P2-P0,0.5483870967741935,0.06666666666666667,True
w85__r15_f04,15,40,P2-P1,0.6,0.4117647058823529,True
w85__r15_f04,15,40,P2-P0,0.5686274509803921,0.37142857142857144,True
w85__r15_f04,15,80,P2-P1,0.6161616161616161,0.5421686746987951,True
w85__r15_f04,15,80,P2-P0,0.7582417582417582,0.7066666666666667,True
w85__r15_f05,15,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r15_f05,15,24,P2-P0,0.6551724137931034,0.23076923076923078,True
w85__r15_f05,15,40,P2-P1,0.6,0.4117647058823529,True
w85__r15_f05,15,40,P2-P0,0.5686274509803921,0.37142857142857144,True
w85__r15_f05,15,80,P2-P1,0.6842105263157895,0.620253164556962,True
w85__r15_f05,15,80,P2-P0,0.7391304347826086,0.6842105263157895,True
w85__r16_f01,16,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r16_f01,16,24,P2-P0,0.7142857142857143,0.3333333333333333,True
w85__r16_f01,16,40,P2-P1,0.5384615384615384,0.3333333333333333,True
w85__r16_f01,16,40,P2-P0,0.6,0.4117647058823529,True
w85__r16_f01,16,80,P2-P1,0.7777777777777778,0.7297297297297297,True
w85__r16_f01,16,80,P2-P0,0.8604651162790697,0.8285714285714286,True
w85__r16_f02,16,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r16_f02,16,24,P2-P0,0.5,0.0,True
w85__r16_f02,16,40,P2-P1,0.5094339622641509,0.2972972972972973,True
w85__r16_f02,16,40,P2-P0,0.6,0.4117647058823529,True
w85__r16_f02,16,80,P2-P1,0.7204301075268817,0.6623376623376623,True
w85__r16_f02,16,80,P2-P0,0.8390804597701149,0.8028169014084507,True
w85__r16_f03,16,24,P2-P1,0.5,0.0,True
w85__r16_f03,16,24,P2-P0,0.5,0.0,True
w85__r16_f03,16,40,P2-P1,0.48148148148148145,0.2631578947368421,True
w85__r16_f03,16,40,P2-P0,0.45454545454545453,0.23076923076923078,True
w85__r16_f03,16,80,P2-P1,0.5384615384615384,0.45454545454545453,True
w85__r16_f03,16,80,P2-P0,0.6326530612244898,0.5609756097560976,True
w85__r16_f04,16,24,P2-P1,0.5,0.0,True
w85__r16_f04,16,24,P2-P0,0.6,0.14285714285714285,True
w85__r16_f04,16,40,P2-P1,0.5094339622641509,0.2972972972972973,True
w85__r16_f04,16,40,P2-P0,0.48148148148148145,0.2631578947368421,True
w85__r16_f04,16,80,P2-P1,0.5841584158415841,0.5058823529411764,True
w85__r16_f04,16,80,P2-P0,0.6842105263157895,0.620253164556962,True
w85__r16_f05,16,24,P2-P1,0.5,0.0,True
w85__r16_f05,16,24,P2-P0,0.5483870967741935,0.06666666666666667,True
w85__r16_f05,16,40,P2-P1,0.3333333333333333,0.09090909090909091,True
w85__r16_f05,16,40,P2-P0,0.3559322033898305,0.11627906976744186,True
w85__r16_f05,16,80,P2-P1,0.5094339622641509,0.4222222222222222,True
w85__r16_f05,16,80,P2-P0,0.5686274509803921,0.4883720930232558,True
w85__r17_f01,17,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r17_f01,17,24,P2-P0,0.5483870967741935,0.06666666666666667,True
w85__r17_f01,17,40,P2-P1,0.3114754098360656,0.06666666666666667,True
w85__r17_f01,17,40,P2-P0,0.3114754098360656,0.06666666666666667,True
w85__r17_f01,17,80,P2-P1,0.5533980582524272,0.47126436781609193,True
w85__r17_f01,17,80,P2-P0,0.6,0.5238095238095238,True
w85__r17_f02,17,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r17_f02,17,24,P2-P0,0.5,0.0,True
w85__r17_f02,17,40,P2-P1,0.45454545454545453,0.23076923076923078,True
w85__r17_f02,17,40,P2-P0,0.5094339622641509,0.2972972972972973,True
w85__r17_f02,17,80,P2-P1,0.6494845360824743,0.5802469135802469,True
w85__r17_f02,17,80,P2-P0,0.7204301075268817,0.6623376623376623,True
w85__r17_f03,17,24,P2-P1,0.6,0.14285714285714285,True
w85__r17_f03,17,24,P2-P0,0.6,0.14285714285714285,True
w85__r17_f03,17,40,P2-P1,0.6,0.4117647058823529,True
w85__r17_f03,17,40,P2-P0,0.5686274509803921,0.37142857142857144,True
w85__r17_f03,17,80,P2-P1,0.5533980582524272,0.47126436781609193,True
w85__r17_f03,17,80,P2-P0,0.6326530612244898,0.5609756097560976,True
w85__r17_f04,17,24,P2-P1,0.5,0.0,True
w85__r17_f04,17,24,P2-P0,0.5483870967741935,0.06666666666666667,True
w85__r17_f04,17,40,P2-P1,0.3114754098360656,0.06666666666666667,True
w85__r17_f04,17,40,P2-P0,0.42857142857142855,0.2,True
w85__r17_f04,17,80,P2-P1,0.6161616161616161,0.5421686746987951,True
w85__r17_f04,17,80,P2-P0,0.6666666666666666,0.6,True
w85__r17_f05,17,24,P2-P1,0.5,0.0,True
w85__r17_f05,17,24,P2-P0,0.5,0.0,True
w85__r17_f05,17,40,P2-P1,0.45454545454545453,0.23076923076923078,True
w85__r17_f05,17,40,P2-P0,0.5094339622641509,0.2972972972972973,True
w85__r17_f05,17,80,P2-P1,0.7021276595744681,0.6410256410256411,True
w85__r17_f05,17,80,P2-P0,0.8390804597701149,0.8028169014084507,True
w85__r18_f01,18,24,P2-P1,0.5,0.0,True
w85__r18_f01,18,24,P2-P0,0.5483870967741935,0.06666666666666667,True
w85__r18_f01,18,40,P2-P1,0.5384615384615384,0.3333333333333333,True
w85__r18_f01,18,40,P2-P0,0.5686274509803921,0.37142857142857144,True
w85__r18_f01,18,80,P2-P1,0.5094339622641509,0.4222222222222222,True
w85__r18_f01,18,80,P2-P0,0.6842105263157895,0.620253164556962,True
w85__r18_f02,18,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r18_f02,18,24,P2-P0,0.5,0.0,True
w85__r18_f02,18,40,P2-P1,0.5384615384615384,0.3333333333333333,True
w85__r18_f02,18,40,P2-P0,0.40350877192982454,0.17073170731707318,True
w85__r18_f02,18,80,P2-P1,0.7391304347826086,0.6842105263157895,True
w85__r18_f02,18,80,P2-P0,0.7582417582417582,0.7066666666666667,True
w85__r18_f03,18,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r18_f03,18,24,P2-P0,0.5,0.0,True
w85__r18_f03,18,40,P2-P1,0.5094339622641509,0.2972972972972973,True
w85__r18_f03,18,40,P2-P0,0.5686274509803921,0.37142857142857144,True
w85__r18_f03,18,80,P2-P1,0.5533980582524272,0.47126436781609193,True
w85__r18_f03,18,80,P2-P0,0.7021276595744681,0.6410256410256411,True
w85__r18_f04,18,24,P2-P1,0.5,0.0,True
w85__r18_f04,18,24,P2-P0,0.5483870967741935,0.06666666666666667,True
w85__r18_f04,18,40,P2-P1,0.40350877192982454,0.17073170731707318,True
w85__r18_f04,18,40,P2-P0,0.48148148148148145,0.2631578947368421,True
w85__r18_f04,18,80,P2-P1,0.7391304347826086,0.6842105263157895,True
w85__r18_f04,18,80,P2-P0,0.7777777777777778,0.7297297297297297,True
w85__r18_f05,18,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r18_f05,18,24,P2-P0,0.5,0.0,True
w85__r18_f05,18,40,P2-P1,0.45454545454545453,0.23076923076923078,True
w85__r18_f05,18,40,P2-P0,0.45454545454545453,0.23076923076923078,True
w85__r18_f05,18,80,P2-P1,0.7204301075268817,0.6623376623376623,True
w85__r18_f05,18,80,P2-P0,0.8181818181818182,0.7777777777777778,True
w85__r19_f01,19,24,P2-P1,0.7142857142857143,0.3333333333333333,True
w85__r19_f01,19,24,P2-P0,0.6,0.14285714285714285,True
w85__r19_f01,19,40,P2-P1,0.5686274509803921,0.37142857142857144,True
w85__r19_f01,19,40,P2-P0,0.5384615384615384,0.3333333333333333,True
w85__r19_f01,19,80,P2-P1,0.5841584158415841,0.5058823529411764,True
w85__r19_f01,19,80,P2-P0,0.7021276595744681,0.6410256410256411,True
w85__r19_f02,19,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r19_f02,19,24,P2-P0,0.6551724137931034,0.23076923076923078,True
w85__r19_f02,19,40,P2-P1,0.7021276595744681,0.5483870967741935,True
w85__r19_f02,19,40,P2-P0,0.7021276595744681,0.5483870967741935,True
w85__r19_f02,19,80,P2-P1,0.6494845360824743,0.5802469135802469,True
w85__r19_f02,19,80,P2-P0,0.7582417582417582,0.7066666666666667,True
w85__r19_f03,19,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r19_f03,19,24,P2-P0,0.5,0.0,True
w85__r19_f03,19,40,P2-P1,0.40350877192982454,0.17073170731707318,True
w85__r19_f03,19,40,P2-P0,0.48148148148148145,0.2631578947368421,True
w85__r19_f03,19,80,P2-P1,0.7777777777777778,0.7297297297297297,True
w85__r19_f03,19,80,P2-P0,0.8390804597701149,0.8028169014084507,True
w85__r19_f04,19,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r19_f04,19,24,P2-P0,0.5,0.0,True
w85__r19_f04,19,40,P2-P1,0.42857142857142855,0.2,True
w85__r19_f04,19,40,P2-P0,0.45454545454545453,0.23076923076923078,True
w85__r19_f04,19,80,P2-P1,0.6842105263157895,0.620253164556962,True
w85__r19_f04,19,80,P2-P0,0.797752808988764,0.7534246575342466,True
w85__r19_f05,19,24,P2-P1,0.5,0.0,True
w85__r19_f05,19,24,P2-P0,0.5483870967741935,0.06666666666666667,True
w85__r19_f05,19,40,P2-P1,0.48148148148148145,0.2631578947368421,True
w85__r19_f05,19,40,P2-P0,0.6326530612244898,0.45454545454545453,True
w85__r19_f05,19,80,P2-P1,0.42857142857142855,0.3333333333333333,True
w85__r19_f05,19,80,P2-P0,0.5841584158415841,0.5058823529411764,True
w85__r20_f01,20,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r20_f01,20,24,P2-P0,0.5483870967741935,0.06666666666666667,True
w85__r20_f01,20,40,P2-P1,0.5094339622641509,0.2972972972972973,True
w85__r20_f01,20,40,P2-P0,0.5094339622641509,0.2972972972972973,True
w85__r20_f01,20,80,P2-P1,0.7582417582417582,0.7066666666666667,True
w85__r20_f01,20,80,P2-P0,0.797752808988764,0.7534246575342466,True
w85__r20_f02,20,24,P2-P1,0.6,0.14285714285714285,True
w85__r20_f02,20,24,P2-P0,0.6,0.14285714285714285,True
w85__r20_f02,20,40,P2-P1,0.5094339622641509,0.2972972972972973,True
w85__r20_f02,20,40,P2-P0,0.5094339622641509,0.2972972972972973,True
w85__r20_f02,20,80,P2-P1,0.6666666666666666,0.6,True
w85__r20_f02,20,80,P2-P0,0.7777777777777778,0.7297297297297297,True
w85__r20_f03,20,24,P2-P1,0.6,0.14285714285714285,True
w85__r20_f03,20,24,P2-P0,0.6,0.14285714285714285,True
w85__r20_f03,20,40,P2-P1,0.5094339622641509,0.2972972972972973,True
w85__r20_f03,20,40,P2-P0,0.5384615384615384,0.3333333333333333,True
w85__r20_f03,20,80,P2-P1,0.797752808988764,0.7534246575342466,True
w85__r20_f03,20,80,P2-P0,0.8390804597701149,0.8028169014084507,True
w85__r20_f04,20,24,P2-P1,0.6,0.14285714285714285,True
w85__r20_f04,20,24,P2-P0,0.5,0.0,True
w85__r20_f04,20,40,P2-P1,0.6,0.4117647058823529,True
w85__r20_f04,20,40,P2-P0,0.6,0.4117647058823529,True
w85__r20_f04,20,80,P2-P1,0.6842105263157895,0.620253164556962,True
w85__r20_f04,20,80,P2-P0,0.8390804597701149,0.8028169014084507,True
w85__r20_f05,20,24,P2-P1,0.5483870967741935,0.06666666666666667,True
w85__r20_f05,20,24,P2-P0,0.6,0.14285714285714285,True
w85__r20_f05,20,40,P2-P1,0.40350877192982454,0.17073170731707318,True
w85__r20_f05,20,40,P2-P0,0.6326530612244898,0.45454545454545453,True
w85__r20_f05,20,80,P2-P1,0.42857142857142855,0.3333333333333333,True
w85__r20_f05,20,80,P2-P0,0.6842105263157895,0.620253164556962,True
