benchmark,method,seed,budget,global_error,latent_uncertainty_region_fraction,mean_true_boundary_distance_test,near_boundary_error_q10,near_boundary_test_size_q10,near_boundary_error_q20,near_boundary_test_size_q20,near_boundary_error_q30,near_boundary_test_size_q30
ackley,straddle,0,45,0.213,0.8704,1.3061357716661417,0.453,1000,0.4375,2000,0.406,3000
ackley,straddle,0,46,0.2117,0.8383,1.3061357716661417,0.452,1000,0.433,2000,0.40166666666666667,3000
ackley,straddle,0,47,0.2215,0.839,1.3061357716661417,0.455,1000,0.439,2000,0.409,3000
ackley,straddle,0,48,0.2241,0.8289,1.3061357716661417,0.461,1000,0.4425,2000,0.4116666666666667,3000
ackley,straddle,0,49,0.2299,0.8312,1.3061357716661417,0.47,1000,0.448,2000,0.416,3000
ackley,straddle,0,50,0.2322,0.8127,1.3061357716661417,0.473,1000,0.4485,2000,0.4186666666666667,3000
ackley,straddle,0,51,0.2332,0.8388,1.3061357716661417,0.469,1000,0.448,2000,0.41933333333333334,3000
ackley,straddle,0,52,0.2329,0.8468,1.3061357716661417,0.467,1000,0.4455,2000,0.415,3000
ackley,straddle,0,53,0.2208,0.8488,1.3061357716661417,0.462,1000,0.4375,2000,0.403,3000
ackley,straddle,0,54,0.2243,0.8863,1.3061357716661417,0.47,1000,0.443,2000,0.4053333333333333,3000
ackley,straddle,0,55,0.2216,0.8958,1.3061357716661417,0.472,1000,0.4425,2000,0.4046666666666667,3000
ackley,straddle,0,56,0.1954,0.8366,1.3061357716661417,0.471,1000,0.438,2000,0.3933333333333333,3000
ackley,straddle,0,57,0.1921,0.8222,1.3061357716661417,0.478,1000,0.44,2000,0.391,3000
ackley,straddle,0,58,0.1893,0.8344,1.3061357716661417,0.482,1000,0.4405,2000,0.389,3000
ackley,straddle,0,59,0.1838,0.8261,1.3061357716661417,0.478,1000,0.434,2000,0.38566666666666666,3000
ackley,straddle,0,60,0.1793,0.8332,1.3061357716661417,0.474,1000,0.435,2000,0.38666666666666666,3000
ackley,straddle,0,61,0.1775,0.8309,1.3061357716661417,0.474,1000,0.4315,2000,0.38066666666666665,3000
ackley,straddle,0,62,0.1766,0.8421,1.3061357716661417,0.472,1000,0.43,2000,0.37966666666666665,3000
ackley,straddle,0,63,0.1775,0.8564,1.3061357716661417,0.467,1000,0.424,2000,0.37966666666666665,3000
ackley,straddle,0,64,0.1694,0.842,1.3061357716661417,0.475,1000,0.425,2000,0.37766666666666665,3000
ackley,straddle,0,65,0.1664,0.8361,1.3061357716661417,0.471,1000,0.422,2000,0.37366666666666665,3000
ackley,straddle,0,66,0.1651,0.8284,1.3061357716661417,0.462,1000,0.415,2000,0.37066666666666664,3000
ackley,straddle,0,67,0.1636,0.8349,1.3061357716661417,0.461,1000,0.4165,2000,0.37033333333333335,3000
ackley,straddle,0,68,0.1534,0.8157,1.3061357716661417,0.454,1000,0.405,2000,0.358,3000
ackley,straddle,0,69,0.1516,0.8111,1.3061357716661417,0.456,1000,0.4075,2000,0.36033333333333334,3000
ackley,straddle,0,70,0.1534,0.8161,1.3061357716661417,0.462,1000,0.41,2000,0.3616666666666667,3000
ackley,straddle,0,71,0.1465,0.8138,1.3061357716661417,0.463,1000,0.409,2000,0.357,3000
ackley,straddle,0,72,0.144,0.8178,1.3061357716661417,0.459,1000,0.4025,2000,0.35033333333333333,3000
ackley,straddle,0,73,0.1433,0.808,1.3061357716661417,0.452,1000,0.3965,2000,0.3446666666666667,3000
ackley,straddle,0,74,0.1432,0.8123,1.3061357716661417,0.442,1000,0.3915,2000,0.3403333333333333,3000
ackley,straddle,0,75,0.1471,0.816,1.3061357716661417,0.448,1000,0.397,2000,0.3473333333333333,3000
ackley,straddle,0,76,0.1443,0.8048,1.3061357716661417,0.443,1000,0.3935,2000,0.3453333333333333,3000
ackley,straddle,0,77,0.1471,0.7945,1.3061357716661417,0.444,1000,0.3995,2000,0.3516666666666667,3000
ackley,straddle,0,78,0.1462,0.764,1.3061357716661417,0.443,1000,0.3965,2000,0.3496666666666667,3000
ackley,straddle,0,79,0.1451,0.7342,1.3061357716661417,0.437,1000,0.3965,2000,0.348,3000
ackley,straddle,0,80,0.1439,0.7262,1.3061357716661417,0.439,1000,0.3975,2000,0.3476666666666667,3000
ackley,straddle,1,12,0.4759,0.5917,1.306824449253322,0.488,1000,0.4885,2000,0.486,3000
ackley,straddle,1,13,0.485,0.6043,1.306824449253322,0.49,1000,0.4915,2000,0.48833333333333334,3000
ackley,straddle,1,14,0.4814,0.6092,1.306824449253322,0.488,1000,0.4865,2000,0.4836666666666667,3000
ackley,straddle,1,15,0.4716,0.5637,1.306824449253322,0.492,1000,0.4865,2000,0.4806666666666667,3000
ackley,straddle,1,16,0.4665,0.6906,1.306824449253322,0.488,1000,0.486,2000,0.48133333333333334,3000
ackley,straddle,1,17,0.4574,0.6496,1.306824449253322,0.481,1000,0.478,2000,0.4723333333333333,3000
ackley,straddle,1,18,0.4624,0.7575,1.306824449253322,0.479,1000,0.473,2000,0.4706666666666667,3000
ackley,straddle,1,19,0.4538,0.792,1.306824449253322,0.479,1000,0.4735,2000,0.468,3000
ackley,straddle,1,20,0.4464,0.7972,1.306824449253322,0.479,1000,0.475,2000,0.4676666666666667,3000
ackley,straddle,1,21,0.4396,0.8069,1.306824449253322,0.481,1000,0.474,2000,0.4663333333333333,3000
ackley,straddle,1,22,0.4255,0.796,1.306824449253322,0.486,1000,0.473,2000,0.4653333333333333,3000
ackley,straddle,1,23,0.4227,0.7329,1.306824449253322,0.486,1000,0.4745,2000,0.466,3000
ackley,straddle,1,24,0.3954,0.6693,1.306824449253322,0.493,1000,0.4745,2000,0.4656666666666667,3000
ackley,straddle,1,25,0.4013,0.7693,1.306824449253322,0.49,1000,0.4705,2000,0.46066666666666667,3000
ackley,straddle,1,26,0.3766,0.6858,1.306824449253322,0.489,1000,0.472,2000,0.463,3000
ackley,straddle,1,27,0.3858,0.6915,1.306824449253322,0.493,1000,0.4695,2000,0.462,3000
ackley,straddle,1,28,0.3482,0.6892,1.306824449253322,0.49,1000,0.4645,2000,0.4533333333333333,3000
ackley,straddle,1,29,0.3025,0.6274,1.306824449253322,0.48,1000,0.458,2000,0.44566666666666666,3000
ackley,straddle,1,30,0.258,0.6242,1.306824449253322,0.481,1000,0.4505,2000,0.43666666666666665,3000
ackley,straddle,1,31,0.2392,0.4779,1.306824449253322,0.483,1000,0.4465,2000,0.43133333333333335,3000
ackley,straddle,1,32,0.2209,0.4762,1.306824449253322,0.478,1000,0.436,2000,0.412,3000
ackley,straddle,1,33,0.2354,0.601,1.306824449253322,0.473,1000,0.436,2000,0.421,3000
ackley,straddle,1,34,0.1881,0.5024,1.306824449253322,0.468,1000,0.428,2000,0.393,3000
ackley,straddle,1,35,0.1901,0.5168,1.306824449253322,0.481,1000,0.4315,2000,0.3973333333333333,3000
ackley,straddle,1,36,0.1963,0.5817,1.306824449253322,0.476,1000,0.4255,2000,0.39966666666666667,3000
ackley,straddle,1,37,0.1959,0.5135,1.306824449253322,0.477,1000,0.4215,2000,0.39766666666666667,3000
ackley,straddle,1,38,0.2016,0.5471,1.306824449253322,0.473,1000,0.4215,2000,0.399,3000
ackley,straddle,1,39,0.1951,0.5284,1.306824449253322,0.481,1000,0.421,2000,0.39566666666666667,3000
ackley,straddle,1,40,0.1923,0.4798,1.306824449253322,0.475,1000,0.421,2000,0.395,3000
ackley,straddle,1,41,0.1898,0.4962,1.306824449253322,0.478,1000,0.424,2000,0.3953333333333333,3000
ackley,straddle,1,42,0.1952,0.5352,1.306824449253322,0.484,1000,0.428,2000,0.3983333333333333,3000
ackley,straddle,1,43,0.1865,0.4982,1.306824449253322,0.477,1000,0.4205,2000,0.393,3000
ackley,straddle,1,44,0.1924,0.5322,1.306824449253322,0.475,1000,0.4205,2000,0.3953333333333333,3000
ackley,straddle,1,45,0.1915,0.4976,1.306824449253322,0.482,1000,0.4255,2000,0.3973333333333333,3000
ackley,straddle,1,46,0.2004,0.5496,1.306824449253322,0.478,1000,0.4215,2000,0.404,3000
ackley,straddle,1,47,0.1866,0.4882,1.306824449253322,0.47,1000,0.412,2000,0.39066666666666666,3000
ackley,straddle,1,48,0.2112,0.607,1.306824449253322,0.476,1000,0.42,2000,0.40166666666666667,3000
ackley,straddle,1,49,0.2182,0.6766,1.306824449253322,0.477,1000,0.42,2000,0.3983333333333333,3000
ackley,straddle,1,50,0.2124,0.6708,1.306824449253322,0.461,1000,0.4085,2000,0.38333333333333336,3000
ackley,straddle,1,51,0.1758,0.5405,1.306824449253322,0.459,1000,0.399,2000,0.36866666666666664,3000
ackley,straddle,1,52,0.1793,0.6145,1.306824449253322,0.46,1000,0.3985,2000,0.37066666666666664,3000
ackley,straddle,1,53,0.1781,0.5932,1.306824449253322,0.459,1000,0.3975,2000,0.36966666666666664,3000
ackley,straddle,1,54,0.1774,0.5762,1.306824449253322,0.459,1000,0.397,2000,0.37133333333333335,3000
ackley,straddle,1,55,0.1767,0.5804,1.306824449253322,0.465,1000,0.4025,2000,0.36833333333333335,3000
ackley,straddle,1,56,0.1737,0.5588,1.306824449253322,0.458,1000,0.403,2000,0.37033333333333335,3000
ackley,straddle,1,57,0.1739,0.6296,1.306824449253322,0.461,1000,0.4005,2000,0.36733333333333335,3000
ackley,straddle,1,58,0.158,0.5582,1.306824449253322,0.454,1000,0.3895,2000,0.35733333333333334,3000
ackley,straddle,1,59,0.1694,0.6131,1.306824449253322,0.465,1000,0.402,2000,0.36966666666666664,3000
ackley,straddle,1,60,0.1579,0.6448,1.306824449253322,0.463,1000,0.3895,2000,0.3586666666666667,3000
ackley,straddle,1,61,0.1627,0.6679,1.306824449253322,0.468,1000,0.3995,2000,0.36466666666666664,3000
ackley,straddle,1,62,0.1744,0.7487,1.306824449253322,0.468,1000,0.405,2000,0.37133333333333335,3000
ackley,straddle,1,63,0.166,0.6634,1.306824449253322,0.475,1000,0.4085,2000,0.37166666666666665,3000
ackley,straddle,1,64,0.1604,0.6199,1.306824449253322,0.468,1000,0.4045,2000,0.36666666666666664,3000
ackley,straddle,1,65,0.1534,0.5955,1.306824449253322,0.454,1000,0.3955,2000,0.35433333333333333,3000
ackley,straddle,1,66,0.1503,0.6119,1.306824449253322,0.462,1000,0.394,2000,0.35333333333333333,3000
ackley,straddle,1,67,0.1492,0.5912,1.306824449253322,0.462,1000,0.3945,2000,0.353,3000
ackley,straddle,1,68,0.1492,0.6577,1.306824449253322,0.465,1000,0.3955,2000,0.355,3000
ackley,straddle,1,69,0.2166,0.98,1.306824449253322,0.468,1000,0.4095,2000,0.387,3000
ackley,straddle,1,70,0.1487,0.6402,1.306824449253322,0.461,1000,0.392,2000,0.35233333333333333,3000
ackley,straddle,1,71,0.1458,0.6092,1.306824449253322,0.467,1000,0.394,2000,0.35,3000
ackley,straddle,1,72,0.1499,0.6103,1.306824449253322,0.469,1000,0.3975,2000,0.3546666666666667,3000
ackley,straddle,1,73,0.1535,0.6392,1.306824449253322,0.482,1000,0.4055,2000,0.3636666666666667,3000
ackley,straddle,1,74,0.1441,0.5934,1.306824449253322,0.478,1000,0.3965,2000,0.352,3000
ackley,straddle,1,75,0.1457,0.583,1.306824449253322,0.478,1000,0.4,2000,0.354,3000
ackley,straddle,1,76,0.145,0.589,1.306824449253322,0.467,1000,0.3945,2000,0.3486666666666667,3000
ackley,straddle,1,77,0.2223,0.9955,1.306824449253322,0.459,1000,0.4075,2000,0.3903333333333333,3000
ackley,straddle,1,78,0.2245,0.9954,1.306824449253322,0.462,1000,0.412,2000,0.3933333333333333,3000
ackley,straddle,1,79,0.1479,0.6029,1.306824449253322,0.469,1000,0.4005,2000,0.356,3000
ackley,straddle,1,80,0.1472,0.6218,1.306824449253322,0.455,1000,0.3955,2000,0.35333333333333333,3000
ackley,straddle,2,12,0.4141,0.878,1.3100941310865688,0.497,1000,0.5,2000,0.49033333333333334,3000
ackley,straddle,2,13,0.4221,0.8774,1.3100941310865688,0.501,1000,0.4995,2000,0.48933333333333334,3000
ackley,straddle,2,14,0.4246,0.8748,1.3100941310865688,0.497,1000,0.498,2000,0.48233333333333334,3000
ackley,straddle,2,15,0.4158,0.8739,1.3100941310865688,0.496,1000,0.4985,2000,0.4806666666666667,3000
ackley,straddle,2,16,0.4067,0.8617,1.3100941310865688,0.491,1000,0.493,2000,0.47833333333333333,3000
ackley,straddle,2,17,0.4068,0.8577,1.3100941310865688,0.494,1000,0.493,2000,0.47833333333333333,3000
ackley,straddle,2,18,0.3977,0.8639,1.3100941310865688,0.481,1000,0.4815,2000,0.47,3000
ackley,straddle,2,19,0.3964,0.8598,1.3100941310865688,0.485,1000,0.489,2000,0.47633333333333333,3000
ackley,straddle,2,20,0.3846,0.862,1.3100941310865688,0.491,1000,0.489,2000,0.4726666666666667,3000
ackley,straddle,2,21,0.3731,0.8642,1.3100941310865688,0.486,1000,0.4825,2000,0.467,3000
ackley,straddle,2,22,0.3568,0.8566,1.3100941310865688,0.484,1000,0.48,2000,0.4646666666666667,3000
ackley,straddle,2,23,0.349,0.8742,1.3100941310865688,0.487,1000,0.4765,2000,0.4573333333333333,3000
ackley,straddle,2,24,0.335,0.8384,1.3100941310865688,0.488,1000,0.478,2000,0.456,3000
ackley,straddle,2,25,0.3197,0.8409,1.3100941310865688,0.482,1000,0.4735,2000,0.45166666666666666,3000
ackley,straddle,2,26,0.24,0.7954,1.3100941310865688,0.474,1000,0.461,2000,0.43266666666666664,3000
ackley,straddle,2,27,0.24,0.7504,1.3100941310865688,0.469,1000,0.4565,2000,0.427,3000
ackley,straddle,2,28,0.2581,0.7182,1.3100941310865688,0.476,1000,0.4665,2000,0.44,3000
ackley,straddle,2,29,0.2631,0.7365,1.3100941310865688,0.478,1000,0.4675,2000,0.44366666666666665,3000
ackley,straddle,2,30,0.2774,0.776,1.3100941310865688,0.481,1000,0.469,2000,0.44533333333333336,3000
ackley,straddle,2,31,0.2773,0.8018,1.3100941310865688,0.482,1000,0.4715,2000,0.4483333333333333,3000
ackley,straddle,2,32,0.2718,0.8123,1.3100941310865688,0.477,1000,0.468,2000,0.444,3000
ackley,straddle,2,33,0.2627,0.8146,1.3100941310865688,0.466,1000,0.458,2000,0.43466666666666665,3000
ackley,straddle,2,34,0.2463,0.7832,1.3100941310865688,0.469,1000,0.459,2000,0.42766666666666664,3000
ackley,straddle,2,35,0.2421,0.7985,1.3100941310865688,0.469,1000,0.459,2000,0.4256666666666667,3000
ackley,straddle,2,36,0.2399,0.7548,1.3100941310865688,0.478,1000,0.4555,2000,0.422,3000
ackley,straddle,2,37,0.2296,0.7375,1.3100941310865688,0.472,1000,0.449,2000,0.41633333333333333,3000
ackley,straddle,2,38,0.2329,0.7199,1.3100941310865688,0.469,1000,0.4455,2000,0.41533333333333333,3000
ackley,straddle,2,39,0.2312,0.7405,1.3100941310865688,0.455,1000,0.4385,2000,0.411,3000
ackley,straddle,2,40,0.2293,0.7169,1.3100941310865688,0.463,1000,0.4415,2000,0.407,3000
ackley,straddle,2,41,0.2366,0.7066,1.3100941310865688,0.463,1000,0.44,2000,0.408,3000
ackley,straddle,2,42,0.2333,0.6873,1.3100941310865688,0.465,1000,0.4415,2000,0.4093333333333333,3000
ackley,straddle,2,43,0.2217,0.6905,1.3100941310865688,0.467,1000,0.438,2000,0.4023333333333333,3000
ackley,straddle,2,44,0.2124,0.6969,1.3100941310865688,0.465,1000,0.434,2000,0.3963333333333333,3000
ackley,straddle,2,45,0.2149,0.7213,1.3100941310865688,0.459,1000,0.4365,2000,0.396,3000
ackley,straddle,2,46,0.223,0.7061,1.3100941310865688,0.468,1000,0.4415,2000,0.4046666666666667,3000
ackley,straddle,2,47,0.2199,0.6809,1.3100941310865688,0.472,1000,0.4405,2000,0.4043333333333333,3000
ackley,straddle,2,48,0.22,0.6896,1.3100941310865688,0.47,1000,0.442,2000,0.4013333333333333,3000
ackley,straddle,2,49,0.2283,0.6796,1.3100941310865688,0.479,1000,0.4485,2000,0.4096666666666667,3000
ackley,straddle,2,50,0.2148,0.6956,1.3100941310865688,0.463,1000,0.4395,2000,0.39566666666666667,3000
ackley,straddle,2,51,0.2135,0.7293,1.3100941310865688,0.463,1000,0.4375,2000,0.3963333333333333,3000
ackley,straddle,2,52,0.2191,0.7051,1.3100941310865688,0.475,1000,0.4455,2000,0.4026666666666667,3000
ackley,straddle,2,53,0.2208,0.7424,1.3100941310865688,0.47,1000,0.4435,2000,0.4023333333333333,3000
ackley,straddle,2,54,0.2191,0.7211,1.3100941310865688,0.467,1000,0.4415,2000,0.39966666666666667,3000
ackley,straddle,2,55,0.2187,0.7458,1.3100941310865688,0.464,1000,0.4375,2000,0.39566666666666667,3000
ackley,straddle,2,56,0.2159,0.7342,1.3100941310865688,0.466,1000,0.4345,2000,0.392,3000
ackley,straddle,2,57,0.1997,0.7444,1.3100941310865688,0.46,1000,0.43,2000,0.384,3000
ackley,straddle,2,58,0.2004,0.7384,1.3100941310865688,0.462,1000,0.428,2000,0.38366666666666666,3000
ackley,straddle,2,59,0.198,0.6905,1.3100941310865688,0.456,1000,0.4245,2000,0.38066666666666665,3000
ackley,straddle,2,60,0.1947,0.7053,1.3100941310865688,0.456,1000,0.4235,2000,0.37833333333333335,3000
ackley,straddle,2,61,0.1973,0.7057,1.3100941310865688,0.458,1000,0.4265,2000,0.38233333333333336,3000
ackley,straddle,2,62,0.2053,0.7315,1.3100941310865688,0.46,1000,0.432,2000,0.388,3000
ackley,straddle,2,63,0.2079,0.7464,1.3100941310865688,0.467,1000,0.4355,2000,0.39166666666666666,3000
ackley,straddle,2,64,0.2043,0.7458,1.3100941310865688,0.47,1000,0.4325,2000,0.3883333333333333,3000
ackley,straddle,2,65,0.2031,0.7442,1.3100941310865688,0.472,1000,0.433,2000,0.387,3000
ackley,straddle,2,66,0.2097,0.7449,1.3100941310865688,0.477,1000,0.4375,2000,0.3913333333333333,3000
ackley,straddle,2,67,0.2092,0.7717,1.3100941310865688,0.476,1000,0.4305,2000,0.388,3000
ackley,straddle,2,68,0.2052,0.766,1.3100941310865688,0.47,1000,0.4295,2000,0.385,3000
ackley,straddle,2,69,0.2048,0.76,1.3100941310865688,0.472,1000,0.4315,2000,0.38666666666666666,3000
ackley,straddle,2,70,0.2091,0.7424,1.3100941310865688,0.471,1000,0.433,2000,0.3893333333333333,3000
ackley,straddle,2,71,0.2081,0.7532,1.3100941310865688,0.469,1000,0.433,2000,0.38966666666666666,3000
ackley,straddle,2,72,0.2082,0.7537,1.3100941310865688,0.468,1000,0.433,2000,0.39,3000
ackley,straddle,2,73,0.2126,0.7922,1.3100941310865688,0.475,1000,0.442,2000,0.397,3000
ackley,straddle,2,74,0.2111,0.7876,1.3100941310865688,0.475,1000,0.4465,2000,0.399,3000
ackley,straddle,2,75,0.1977,0.708,1.3100941310865688,0.463,1000,0.428,2000,0.38166666666666665,3000
ackley,straddle,2,76,0.1995,0.7275,1.3100941310865688,0.46,1000,0.43,2000,0.38466666666666666,3000
ackley,straddle,2,77,0.1957,0.7504,1.3100941310865688,0.474,1000,0.441,2000,0.39,3000
ackley,straddle,2,78,0.2001,0.7764,1.3100941310865688,0.476,1000,0.4415,2000,0.39266666666666666,3000
ackley,straddle,2,79,0.1985,0.772,1.3100941310865688,0.475,1000,0.4425,2000,0.393,3000
ackley,straddle,2,80,0.1956,0.762,1.3100941310865688,0.474,1000,0.439,2000,0.3883333333333333,3000
ackley,straddle,3,12,0.4378,0.9997,1.2942599637845817,0.508,1000,0.497,2000,0.4886666666666667,3000
ackley,straddle,3,13,0.426,0.9997,1.2942599637845817,0.497,1000,0.4885,2000,0.48133333333333334,3000
ackley,straddle,3,14,0.424,0.9997,1.2942599637845817,0.497,1000,0.49,2000,0.487,3000
ackley,straddle,3,15,0.4295,0.9997,1.2942599637845817,0.504,1000,0.4895,2000,0.487,3000
ackley,straddle,3,16,0.4231,0.9997,1.2942599637845817,0.505,1000,0.489,2000,0.4846666666666667,3000
ackley,straddle,3,17,0.4172,0.9997,1.2942599637845817,0.501,1000,0.4865,2000,0.482,3000
ackley,straddle,3,18,0.4144,0.9997,1.2942599637845817,0.5,1000,0.4855,2000,0.482,3000
ackley,straddle,3,19,0.4139,0.9997,1.2942599637845817,0.5,1000,0.484,2000,0.48133333333333334,3000
ackley,straddle,3,20,0.407,0.9997,1.2942599637845817,0.501,1000,0.4875,2000,0.48,3000
ackley,straddle,3,21,0.4087,0.9997,1.2942599637845817,0.502,1000,0.4855,2000,0.4796666666666667,3000
ackley,straddle,3,22,0.4049,0.9997,1.2942599637845817,0.498,1000,0.4845,2000,0.4776666666666667,3000
ackley,straddle,3,23,0.3998,0.9997,1.2942599637845817,0.494,1000,0.4785,2000,0.4706666666666667,3000
ackley,straddle,3,24,0.3837,0.9997,1.2942599637845817,0.487,1000,0.4705,2000,0.4646666666666667,3000
ackley,straddle,3,25,0.3719,0.9997,1.2942599637845817,0.485,1000,0.4745,2000,0.4653333333333333,3000
ackley,straddle,3,26,0.3673,0.9997,1.2942599637845817,0.483,1000,0.4725,2000,0.464,3000
ackley,straddle,3,27,0.3663,0.9997,1.2942599637845817,0.482,1000,0.4735,2000,0.463,3000
ackley,straddle,3,28,0.358,0.9997,1.2942599637845817,0.48,1000,0.4705,2000,0.46,3000
ackley,straddle,3,29,0.3314,0.9997,1.2942599637845817,0.478,1000,0.4625,2000,0.453,3000
ackley,straddle,3,30,0.3308,0.9997,1.2942599637845817,0.48,1000,0.4625,2000,0.45066666666666666,3000
ackley,straddle,3,31,0.3273,0.9997,1.2942599637845817,0.487,1000,0.4655,2000,0.45166666666666666,3000
ackley,straddle,3,32,0.3271,0.9997,1.2942599637845817,0.489,1000,0.4675,2000,0.45366666666666666,3000
ackley,straddle,3,33,0.3126,0.9997,1.2942599637845817,0.494,1000,0.466,2000,0.451,3000
ackley,straddle,3,34,0.3107,0.9997,1.2942599637845817,0.493,1000,0.4645,2000,0.4493333333333333,3000
ackley,straddle,3,35,0.3065,0.9997,1.2942599637845817,0.495,1000,0.462,2000,0.44733333333333336,3000
ackley,straddle,3,36,0.3068,0.9997,1.2942599637845817,0.494,1000,0.4625,2000,0.44766666666666666,3000
ackley,straddle,3,37,0.3058,0.9997,1.2942599637845817,0.49,1000,0.459,2000,0.446,3000
ackley,straddle,3,38,0.2916,0.9997,1.2942599637845817,0.494,1000,0.459,2000,0.444,3000
ackley,straddle,3,39,0.2948,0.9997,1.2942599637845817,0.489,1000,0.4575,2000,0.44433333333333336,3000
ackley,straddle,3,40,0.2934,0.9997,1.2942599637845817,0.489,1000,0.4575,2000,0.44466666666666665,3000
ackley,straddle,3,41,0.2938,0.9997,1.2942599637845817,0.491,1000,0.4575,2000,0.44566666666666666,3000
ackley,straddle,3,42,0.2981,0.9996,1.2942599637845817,0.489,1000,0.4575,2000,0.447,3000
ackley,straddle,3,43,0.2934,0.9996,1.2942599637845817,0.489,1000,0.4565,2000,0.44566666666666666,3000
ackley,straddle,3,44,0.2982,0.9995,1.2942599637845817,0.487,1000,0.46,2000,0.44866666666666666,3000
ackley,straddle,3,45,0.3003,0.9995,1.2942599637845817,0.488,1000,0.4645,2000,0.45166666666666666,3000
ackley,straddle,3,46,0.2917,0.9995,1.2942599637845817,0.489,1000,0.4635,2000,0.44666666666666666,3000
ackley,straddle,3,47,0.2866,0.9995,1.2942599637845817,0.49,1000,0.4615,2000,0.44633333333333336,3000
ackley,straddle,3,48,0.2791,0.9995,1.2942599637845817,0.489,1000,0.46,2000,0.444,3000
ackley,straddle,3,49,0.2748,0.9995,1.2942599637845817,0.493,1000,0.4625,2000,0.44366666666666665,3000
ackley,straddle,3,50,0.2737,0.9995,1.2942599637845817,0.493,1000,0.4625,2000,0.44366666666666665,3000
ackley,straddle,3,51,0.276,0.9995,1.2942599637845817,0.494,1000,0.4665,2000,0.447,3000
ackley,straddle,3,52,0.2725,0.9995,1.2942599637845817,0.499,1000,0.4675,2000,0.44733333333333336,3000
ackley,straddle,3,53,0.2691,0.9995,1.2942599637845817,0.502,1000,0.467,2000,0.44533333333333336,3000
ackley,straddle,3,54,0.2717,0.9994,1.2942599637845817,0.506,1000,0.469,2000,0.44766666666666666,3000
ackley,straddle,3,55,0.2704,0.9994,1.2942599637845817,0.505,1000,0.4685,2000,0.447,3000
ackley,straddle,3,56,0.267,0.9994,1.2942599637845817,0.502,1000,0.4655,2000,0.443,3000
ackley,straddle,3,57,0.2671,0.9994,1.2942599637845817,0.504,1000,0.467,2000,0.445,3000
ackley,straddle,3,58,0.1803,0.7946,1.2942599637845817,0.471,1000,0.4325,2000,0.3893333333333333,3000
ackley,straddle,3,59,0.174,0.7537,1.2942599637845817,0.468,1000,0.431,2000,0.386,3000
ackley,straddle,3,60,0.1714,0.7296,1.2942599637845817,0.461,1000,0.4295,2000,0.384,3000
ackley,straddle,3,61,0.1694,0.722,1.2942599637845817,0.462,1000,0.422,2000,0.37766666666666665,3000
ackley,straddle,3,62,0.1735,0.6987,1.2942599637845817,0.464,1000,0.428,2000,0.38366666666666666,3000
ackley,straddle,3,63,0.1688,0.6966,1.2942599637845817,0.465,1000,0.4265,2000,0.383,3000
ackley,straddle,3,64,0.1751,0.6731,1.2942599637845817,0.463,1000,0.4325,2000,0.393,3000
ackley,straddle,3,65,0.1744,0.6686,1.2942599637845817,0.463,1000,0.4295,2000,0.3913333333333333,3000
ackley,straddle,3,66,0.1737,0.6982,1.2942599637845817,0.468,1000,0.4295,2000,0.39266666666666666,3000
ackley,straddle,3,67,0.1718,0.6789,1.2942599637845817,0.47,1000,0.4315,2000,0.393,3000
ackley,straddle,3,68,0.17,0.6751,1.2942599637845817,0.465,1000,0.4235,2000,0.3863333333333333,3000
ackley,straddle,3,69,0.1655,0.6604,1.2942599637845817,0.459,1000,0.4225,2000,0.38233333333333336,3000
ackley,straddle,3,70,0.1689,0.654,1.2942599637845817,0.475,1000,0.432,2000,0.386,3000
ackley,straddle,3,71,0.1681,0.6492,1.2942599637845817,0.471,1000,0.4345,2000,0.38666666666666666,3000
ackley,straddle,3,72,0.1687,0.6423,1.2942599637845817,0.466,1000,0.429,2000,0.38566666666666666,3000
ackley,straddle,3,73,0.168,0.6334,1.2942599637845817,0.461,1000,0.424,2000,0.38266666666666665,3000
ackley,straddle,3,74,0.1689,0.6694,1.2942599637845817,0.469,1000,0.427,2000,0.38433333333333336,3000
ackley,straddle,3,75,0.1654,0.6418,1.2942599637845817,0.454,1000,0.42,2000,0.378,3000
ackley,straddle,3,76,0.1661,0.6362,1.2942599637845817,0.449,1000,0.4205,2000,0.37766666666666665,3000
ackley,straddle,3,77,0.1616,0.6173,1.2942599637845817,0.445,1000,0.414,2000,0.37133333333333335,3000
ackley,straddle,3,78,0.1644,0.6016,1.2942599637845817,0.448,1000,0.416,2000,0.375,3000
ackley,straddle,3,79,0.1657,0.5898,1.2942599637845817,0.454,1000,0.4185,2000,0.374,3000
ackley,straddle,3,80,0.1645,0.5918,1.2942599637845817,0.452,1000,0.416,2000,0.37233333333333335,3000
ackley,straddle,4,12,0.3999,0.9983,1.2763216763702943,0.482,1000,0.4715,2000,0.471,3000
ackley,straddle,4,13,0.3901,0.9981,1.2763216763702943,0.485,1000,0.478,2000,0.47,3000
ackley,straddle,4,14,0.3769,0.9979,1.2763216763702943,0.488,1000,0.4755,2000,0.467,3000
ackley,straddle,4,15,0.3637,0.9977,1.2763216763702943,0.488,1000,0.475,2000,0.462,3000
ackley,straddle,4,16,0.3564,0.9975,1.2763216763702943,0.471,1000,0.466,2000,0.454,3000
ackley,straddle,4,17,0.3573,0.9975,1.2763216763702943,0.468,1000,0.466,2000,0.45366666666666666,3000
ackley,straddle,4,18,0.3549,0.9974,1.2763216763702943,0.466,1000,0.4655,2000,0.45266666666666666,3000
