benchmark_population,run_id,repeat,fold,method,formulation,train_pool_count,untouched_test_count,nominal_warm_start,effective_warm_start,final_budget,fit_count,fit_status_counts_json,optimizer_warning_count,unique_optimizer_warning_count,kernel_bound_hit_count,runtime_seconds,query_trajectory_sha256,warm_start_sha256,split_sha256,checkpoint_fingerprint
primary_common,primary_common__r03_f04,3,4,max_depth_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.40378980000969,aa718587eb1edc30c29948b335af54c8b1c55a85724847673a2ea682160baddb,4fb16fa99395ee1f53f7ba780a25d60f85e073258415d23fc1dec54ec1850f16,ddde719548de623e0fa3ca83da82d4bb3c164093300441d90e7a49bc0f56b215,602bb72687a89c2383b93aacc411a187cc387a3fc5fe47e6a06acf36782962d8
primary_common,primary_common__r03_f04,3,4,max_depth_randomized_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.378947499964852,9fe70b77d0e6c11a32f56d875ca3ef639b6f0d767e2f2a31b8fb6daa11d2be6e,4fb16fa99395ee1f53f7ba780a25d60f85e073258415d23fc1dec54ec1850f16,ddde719548de623e0fa3ca83da82d4bb3c164093300441d90e7a49bc0f56b215,fd31a961f0ca4d81c7ddf6b4ed57280c39e3da56ea7213c6d5263c1b256800f8
primary_common,primary_common__r03_f04,3,4,max_depth_expected_feasibility,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.342457899998408,a2b7fb2e7864ec78f2e96b16efeba90189f9b10fe3ad46f4d464c91faf1301ca,4fb16fa99395ee1f53f7ba780a25d60f85e073258415d23fc1dec54ec1850f16,ddde719548de623e0fa3ca83da82d4bb3c164093300441d90e7a49bc0f56b215,faf2cdf4f34d733249ef733c2a57c9818001d8e9133c2655009e4f78fccd0332
primary_common,primary_common__r03_f04,3,4,binary_random,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",45,1,45,4.543988300021738,d72b2dde403bab66ae2e380198252c5dee73429e3b9c7dbad73c8049ab0520c2,4fb16fa99395ee1f53f7ba780a25d60f85e073258415d23fc1dec54ec1850f16,ddde719548de623e0fa3ca83da82d4bb3c164093300441d90e7a49bc0f56b215,ae517e8b6544ca3569d77492bcc8792b28f8d9f9e6018c62313b70fcc686d7fd
primary_common,primary_common__r03_f04,3,4,binary_margin,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",20,1,20,4.461769000045024,73638bbcf78f97d826c642f3eeed14afe2826b6c49c9050353cdff2857012a44,4fb16fa99395ee1f53f7ba780a25d60f85e073258415d23fc1dec54ec1850f16,ddde719548de623e0fa3ca83da82d4bb3c164093300441d90e7a49bc0f56b215,acebd7153367a0b29479f44d9a433edb267f67e9594e13f0c028fec4e8ff3d08
primary_common,primary_common__r03_f04,3,4,binary_uncertainty_repulsion,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",2,1,2,4.223607299965806,ee4b5f791ce0d5b2c13970dfe88b6120d071c2a741282efbc78b2c5ca70c1f37,4fb16fa99395ee1f53f7ba780a25d60f85e073258415d23fc1dec54ec1850f16,ddde719548de623e0fa3ca83da82d4bb3c164093300441d90e7a49bc0f56b215,c09792b12221d1d19b344da7c80fab09f21b110b9c3e3f389c42f111fb358e40
primary_common,primary_common__r03_f05,3,5,max_depth_random,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.696885800047312,fd0b145fd1a8726fabcb1f2cde24ae86d0e170da8950888bd8b0eabdb4762ecc,f8143edd9eeed4b53770ad2df13d1d54971a39ba11ca7206e1829eda9d3f04b6,6a88958d913c874096ff81ef53a2e68e9177e3db3f500060ec3c5abea14f61cb,d5500a39c1307d01c8fae600335259ca6ed6962c18778bf9b77c2507384592a8
primary_common,primary_common__r03_f05,3,5,max_depth_boundary_proximity,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.372221900033765,9a111a8cf05669f4dc2195ef3f873e4a187e77606ed2af882fffd0f7e1fba6f7,f8143edd9eeed4b53770ad2df13d1d54971a39ba11ca7206e1829eda9d3f04b6,6a88958d913c874096ff81ef53a2e68e9177e3db3f500060ec3c5abea14f61cb,d3f8c517336f62b28c01d44d4322c615a2e65e3f819b4d52605aec0806f31e4a
primary_common,primary_common__r03_f05,3,5,max_depth_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.309565900010057,9a8a094faadde167af08c11856d66dbba4210e7cc558af78aa68be313ef69914,f8143edd9eeed4b53770ad2df13d1d54971a39ba11ca7206e1829eda9d3f04b6,6a88958d913c874096ff81ef53a2e68e9177e3db3f500060ec3c5abea14f61cb,38d1e7eac538783d884114ac768f99f6098345923488fa3366aea4dd833049d9
primary_common,primary_common__r03_f05,3,5,max_depth_randomized_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.336944599985145,3ff7003b7699e89215dc872e665f4830498f01d7e99192531d65305943a66eca,f8143edd9eeed4b53770ad2df13d1d54971a39ba11ca7206e1829eda9d3f04b6,6a88958d913c874096ff81ef53a2e68e9177e3db3f500060ec3c5abea14f61cb,4e40fdbdaf2c15a223e1718a6ee714b510d25582745f06bcda5b4b6e40755cc8
primary_common,primary_common__r03_f05,3,5,max_depth_expected_feasibility,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.5664800000377,aeedfd6c2a06ff83b5b3b924ec337c4e6c3c44452a00f2515c5045690e4ae162,f8143edd9eeed4b53770ad2df13d1d54971a39ba11ca7206e1829eda9d3f04b6,6a88958d913c874096ff81ef53a2e68e9177e3db3f500060ec3c5abea14f61cb,881051f9aa7e24b23c9473bf09169464d41f5a4f9dc0dfd9e510ef46ce343c09
primary_common,primary_common__r03_f05,3,5,binary_random,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,4.973556399985682,fd0b145fd1a8726fabcb1f2cde24ae86d0e170da8950888bd8b0eabdb4762ecc,f8143edd9eeed4b53770ad2df13d1d54971a39ba11ca7206e1829eda9d3f04b6,6a88958d913c874096ff81ef53a2e68e9177e3db3f500060ec3c5abea14f61cb,02e5858aa44f61674e6e9cffeb90701b92f9beb54035d66f061e9e3e4ef2094b
primary_common,primary_common__r03_f05,3,5,binary_margin,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",43,1,43,4.066222599998582,ef7182ab274cd027f255b609fb5bf3c2c0ee1a24c0efc3b0611af2c5eadacc04,f8143edd9eeed4b53770ad2df13d1d54971a39ba11ca7206e1829eda9d3f04b6,6a88958d913c874096ff81ef53a2e68e9177e3db3f500060ec3c5abea14f61cb,b31f533fc63605c9c04d5370a016a0e0559601238fa93b45ad1ecade81313616
primary_common,primary_common__r03_f05,3,5,binary_uncertainty_repulsion,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",29,1,29,4.116707400011364,3f4032c686873d082d0dbc36572d57373f1e0c26e34359aedc12fe1e55e755e2,f8143edd9eeed4b53770ad2df13d1d54971a39ba11ca7206e1829eda9d3f04b6,6a88958d913c874096ff81ef53a2e68e9177e3db3f500060ec3c5abea14f61cb,53999b492dac25e75e7d3b7d488d1eeca28a55ac8f6681ec306c12947d8d6d1e
primary_common,primary_common__r04_f01,4,1,max_depth_random,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,13.310023900005035,8025e0bc18efd8b164c8b85c5af46f7a33dbe8c248fd0ddf93acd4db34d51b53,b54ca5f0e3c842c9f25322291cbed2787676e720eeef1b9a510d9486ad254930,ba9a4e2fd2008f53b43f0fed79ace3641de3b240766888eb1044c9a196cd4dc9,3d090b3093caede51e535db03b3368c4f21c17c184ccc198105015bb7bf43bff
primary_common,primary_common__r04_f01,4,1,max_depth_boundary_proximity,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,12.907094100024551,cca18b717c287d661c91f39421b12b67ac6f4c6abe03a31e27e3e4ac1c2ebadd,b54ca5f0e3c842c9f25322291cbed2787676e720eeef1b9a510d9486ad254930,ba9a4e2fd2008f53b43f0fed79ace3641de3b240766888eb1044c9a196cd4dc9,4adb4f04d4c1c9ab604e0d1a8c4fef448575dddb0e668e20e09643ad5dc2fd6b
primary_common,primary_common__r04_f01,4,1,max_depth_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,13.027343900001142,de45ce9768da2461eeaf8bd5cfaae86ab513280db8902a09ef6ab6b4a4cdd857,b54ca5f0e3c842c9f25322291cbed2787676e720eeef1b9a510d9486ad254930,ba9a4e2fd2008f53b43f0fed79ace3641de3b240766888eb1044c9a196cd4dc9,c3a8b12c730266828795c46694765dd275b490f898cd54c369ddab91038b4f95
primary_common,primary_common__r04_f01,4,1,max_depth_randomized_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,13.136382400000002,3f739fe1761856a4478f611b8123f0bb6d735b2b857182fc0d33556fa8874d71,b54ca5f0e3c842c9f25322291cbed2787676e720eeef1b9a510d9486ad254930,ba9a4e2fd2008f53b43f0fed79ace3641de3b240766888eb1044c9a196cd4dc9,d697daef08f0e1492df00c6f319b1792580d8738c96ee92e7c9434d9fcacaece
primary_common,primary_common__r04_f01,4,1,max_depth_expected_feasibility,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,13.555907599977218,eded98e13cb83fe17ade33eea4f30685231d0dccfeb7d369a770e4e37af211ea,b54ca5f0e3c842c9f25322291cbed2787676e720eeef1b9a510d9486ad254930,ba9a4e2fd2008f53b43f0fed79ace3641de3b240766888eb1044c9a196cd4dc9,0b886c890d74ccc9c89c4e350575f07144f7a6fb5a6f75693af579a105fb53c4
primary_common,primary_common__r04_f01,4,1,binary_random,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,5.106553099991288,8025e0bc18efd8b164c8b85c5af46f7a33dbe8c248fd0ddf93acd4db34d51b53,b54ca5f0e3c842c9f25322291cbed2787676e720eeef1b9a510d9486ad254930,ba9a4e2fd2008f53b43f0fed79ace3641de3b240766888eb1044c9a196cd4dc9,01836e1c7c192265247da1b71c6d5b283b89c2a37a557b91599e06cb1575e456
primary_common,primary_common__r04_f01,4,1,binary_margin,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",37,1,37,4.185831699986011,1c2def3637ba8021c5848e7dcfa477ded516fe42a2c9755cc723f5478f945663,b54ca5f0e3c842c9f25322291cbed2787676e720eeef1b9a510d9486ad254930,ba9a4e2fd2008f53b43f0fed79ace3641de3b240766888eb1044c9a196cd4dc9,3930a7e68869c2edb3fb4c8d2fdb8a10a07e62e6b05b2539d22d42da8b205f35
primary_common,primary_common__r04_f01,4,1,binary_uncertainty_repulsion,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",31,1,31,4.118571600003634,839e2415921a769bcfea1c421cc8131326d980eb886fee35db19a4222942a6ae,b54ca5f0e3c842c9f25322291cbed2787676e720eeef1b9a510d9486ad254930,ba9a4e2fd2008f53b43f0fed79ace3641de3b240766888eb1044c9a196cd4dc9,99bd8055e10ecd4308c83f1f49d857531593e1678fe4f54320e47500def0973b
primary_common,primary_common__r04_f02,4,2,max_depth_random,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.50623859994812,bff1053d3f268d6eef0a9224430503a2dca5da18b1cbe77bf70661a0364d19b2,41934d6c8a6e7f7f13053c3b803b7def77bcd1ab55d5c33ebaa6f457f920991f,83acfa3e6395e7da7a1f16df0e1913c1f3371ae5508c69b68351555a4b20947c,244a37668464e5fd7373b3646cc5d4381a5500fb5060c75405763dede950a377
primary_common,primary_common__r04_f02,4,2,max_depth_boundary_proximity,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.2912728000083,2842203ea827f0f3e39fac9350f3d26e3903d4b05d1f347fe0fc172a4aac7cea,41934d6c8a6e7f7f13053c3b803b7def77bcd1ab55d5c33ebaa6f457f920991f,83acfa3e6395e7da7a1f16df0e1913c1f3371ae5508c69b68351555a4b20947c,d6400b849e70753a4de4f03fe52b5a301828d8cd9f1eadd4bb2b6310ab9d788a
primary_common,primary_common__r04_f02,4,2,max_depth_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.26929150003707,241540c203acedb67de13e1413f232d27141a2bba69606bd24b7f357e199346b,41934d6c8a6e7f7f13053c3b803b7def77bcd1ab55d5c33ebaa6f457f920991f,83acfa3e6395e7da7a1f16df0e1913c1f3371ae5508c69b68351555a4b20947c,9bb0851a207e446e3b31c4a6088f3e55197fbc5f9f7015ce83e43a8a7356ea6f
primary_common,primary_common__r04_f02,4,2,max_depth_randomized_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.22874489997048,e1e57cfef120735ac378526f84a51de0004a3c464326e29c6bea1e6d6e3420ea,41934d6c8a6e7f7f13053c3b803b7def77bcd1ab55d5c33ebaa6f457f920991f,83acfa3e6395e7da7a1f16df0e1913c1f3371ae5508c69b68351555a4b20947c,b5a2599b6b6240342f57bb289fd17572e4a723195df7669f6c0ad4da7b84d08c
primary_common,primary_common__r04_f02,4,2,max_depth_expected_feasibility,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.878099100023974,afc770a16a14238bab6f7d8a9a2d19910a3b09dfe86e8e1d2c1fefdc2c6dd064,41934d6c8a6e7f7f13053c3b803b7def77bcd1ab55d5c33ebaa6f457f920991f,83acfa3e6395e7da7a1f16df0e1913c1f3371ae5508c69b68351555a4b20947c,b6359a3119fbb3d06225261b065478ab74b4687686c52946592702d1a737f167
primary_common,primary_common__r04_f02,4,2,binary_random,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",27,1,27,3.8505313000059687,bff1053d3f268d6eef0a9224430503a2dca5da18b1cbe77bf70661a0364d19b2,41934d6c8a6e7f7f13053c3b803b7def77bcd1ab55d5c33ebaa6f457f920991f,83acfa3e6395e7da7a1f16df0e1913c1f3371ae5508c69b68351555a4b20947c,9a02b98ba67951e238f9a7072fe43f531d989713670e2b0cc3d93527d521bb91
primary_common,primary_common__r04_f02,4,2,binary_margin,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",17,1,17,3.4828150999965146,a771b7443494c7258c59f58565ee7e9554f674d209e0a87ecb4a99622e4eb53d,41934d6c8a6e7f7f13053c3b803b7def77bcd1ab55d5c33ebaa6f457f920991f,83acfa3e6395e7da7a1f16df0e1913c1f3371ae5508c69b68351555a4b20947c,b649bbed6ee14dbda5c64392ce381a75a1a046737b4377a0f49b856ea10aed7a
primary_common,primary_common__r04_f02,4,2,binary_uncertainty_repulsion,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",21,1,21,3.5230080999899656,ebbc9e6d17089a46e54cd579d2ac0cc34cbfb4a41de4fccdb68074b0d397f432,41934d6c8a6e7f7f13053c3b803b7def77bcd1ab55d5c33ebaa6f457f920991f,83acfa3e6395e7da7a1f16df0e1913c1f3371ae5508c69b68351555a4b20947c,a61c7cf0a535b1d87530234632aea8a3dec5327fa55c3ec82fdf6f269a1140ac
primary_common,primary_common__r04_f03,4,3,max_depth_random,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,10.531859699985944,f179e3d5f11b37b4d32823de1624e46bd96ee9c802dbb9da4628bdf256659d61,805b0b54c93912c802c67fd3a86e18ee53c2db17f61a55fe8f52ef9d1bac287a,3e8fce54aab0760abe88cd985ed2683893b44d2df80d9314d4485cbf702b6ea6,b8c4ea37aa01749ca52b796aef672198f768a51e1b134ce37ab454396f4a66df
primary_common,primary_common__r04_f03,4,3,max_depth_boundary_proximity,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,12.86119049997069,86e2b43710373ce2c87168e4f110c4136a0a4dfd1e4bbec7905661034951dfdb,805b0b54c93912c802c67fd3a86e18ee53c2db17f61a55fe8f52ef9d1bac287a,3e8fce54aab0760abe88cd985ed2683893b44d2df80d9314d4485cbf702b6ea6,7aff7c63ee9f6e5b9900c9a78cf73614e8b3db7a69ae5a03245c429007ae687c
primary_common,primary_common__r04_f03,4,3,max_depth_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,12.887289000034798,3a6522be5bd5fa6ed70654d4d1dc956b1e19f14812098cfe0be72c785e209c2b,805b0b54c93912c802c67fd3a86e18ee53c2db17f61a55fe8f52ef9d1bac287a,3e8fce54aab0760abe88cd985ed2683893b44d2df80d9314d4485cbf702b6ea6,f8ff8d79834d6e8dc809298ac31722844aa99e2a9c7aca70cfb1bb8789c65f46
primary_common,primary_common__r04_f03,4,3,max_depth_randomized_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,12.734186700021382,ea38d4272688ae6af6e992f6524ee3969dccafafbdc2cc94b33cbc573f56c86a,805b0b54c93912c802c67fd3a86e18ee53c2db17f61a55fe8f52ef9d1bac287a,3e8fce54aab0760abe88cd985ed2683893b44d2df80d9314d4485cbf702b6ea6,3e106f415c49716222d3cc75635eddaf7e70330163aa6aea1bad8d7ba557fa89
primary_common,primary_common__r04_f03,4,3,max_depth_expected_feasibility,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,12.97788489999948,b0c6743b5c716a0d9af63d22d7a4f596e78576f997cb9db5fa5d863db3033d8b,805b0b54c93912c802c67fd3a86e18ee53c2db17f61a55fe8f52ef9d1bac287a,3e8fce54aab0760abe88cd985ed2683893b44d2df80d9314d4485cbf702b6ea6,c687052d024e2e0b01e564f4f26b2e62a907dd0cd7867c2f73a0c3b025c7f0a6
primary_common,primary_common__r04_f03,4,3,binary_random,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,4.612608800001908,f179e3d5f11b37b4d32823de1624e46bd96ee9c802dbb9da4628bdf256659d61,805b0b54c93912c802c67fd3a86e18ee53c2db17f61a55fe8f52ef9d1bac287a,3e8fce54aab0760abe88cd985ed2683893b44d2df80d9314d4485cbf702b6ea6,68f722040844a7fcbc40fdf4939e1665241d67167af96d3a247d7b77944cf3ca
primary_common,primary_common__r04_f03,4,3,binary_margin,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",51,1,51,4.3738469000090845,95ebffa0c1d9fa57d9ea9b95d008ebc25e7feff4fb0f9ff76e2b499c4f4e4969,805b0b54c93912c802c67fd3a86e18ee53c2db17f61a55fe8f52ef9d1bac287a,3e8fce54aab0760abe88cd985ed2683893b44d2df80d9314d4485cbf702b6ea6,0a6b4ea573e44a7840bea72093c5769d4e0e2e1492e7933e2fb30656cdc3fd96
primary_common,primary_common__r04_f03,4,3,binary_uncertainty_repulsion,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",44,1,44,4.003694299957715,9cf2e1e64c2c3459d9fe6ec957ec784f69ab2197b2204017fb2852d0c082db48,805b0b54c93912c802c67fd3a86e18ee53c2db17f61a55fe8f52ef9d1bac287a,3e8fce54aab0760abe88cd985ed2683893b44d2df80d9314d4485cbf702b6ea6,533e6c675ee8c46587d3e04e74cc6ab4132b64ba59a8bcd3caca8a4ffbf55af6
primary_common,primary_common__r04_f04,4,4,max_depth_random,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.327785299974494,1a786d88a1d00a775b51619a413787ad7ea1cf2a1b3366e4b3caea3aa7088149,8cfc4e7b5132b8e0c093c87005ccd09c755f3f7024859c83a3c2d1ef86cf539b,ac09836b3c024662acb50a2cc7d58da92c4c3e17b64d6d67ad2181fd9f2af520,17d8bd4c27f88ce54f3b05e73e0cded5ed44b749dfc45713e431208c101df602
primary_common,primary_common__r04_f04,4,4,max_depth_boundary_proximity,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.32605329999933,58372b6ccae4eb8f49d8560948f4114ac0f7afb00fa382a200ccfbb779ae3b80,8cfc4e7b5132b8e0c093c87005ccd09c755f3f7024859c83a3c2d1ef86cf539b,ac09836b3c024662acb50a2cc7d58da92c4c3e17b64d6d67ad2181fd9f2af520,336ce859d95c78c73b6d5e4d322e066df75376496fb6ba7313e5065194d75b61
primary_common,primary_common__r04_f04,4,4,max_depth_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.200425199989695,a5b0be95ce46e65d8cf69265c6159d28fedaf8635a8fbb5e380e9d597946d089,8cfc4e7b5132b8e0c093c87005ccd09c755f3f7024859c83a3c2d1ef86cf539b,ac09836b3c024662acb50a2cc7d58da92c4c3e17b64d6d67ad2181fd9f2af520,1144092df960f8ba6eac9e45eb62128beafd13b7b3b734efa577d5cbb8abf0c4
primary_common,primary_common__r04_f04,4,4,max_depth_randomized_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.287685999996029,592a08205548c1ba76c23aa811b6e0f150dc3c316c2c6607240ec020c1ab7a6b,8cfc4e7b5132b8e0c093c87005ccd09c755f3f7024859c83a3c2d1ef86cf539b,ac09836b3c024662acb50a2cc7d58da92c4c3e17b64d6d67ad2181fd9f2af520,505cc9368ceda291a47f0187ba2e9841de49389a37786396f1ccab1af2541fa6
primary_common,primary_common__r04_f04,4,4,max_depth_expected_feasibility,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.43391129997326,47fbfba3062b6e00f00e12306e8ff692c9052434c43e6515c54cdc98dec40eb6,8cfc4e7b5132b8e0c093c87005ccd09c755f3f7024859c83a3c2d1ef86cf539b,ac09836b3c024662acb50a2cc7d58da92c4c3e17b64d6d67ad2181fd9f2af520,b298b0e0cced593900b0227e05cd2b90a398243d0acbfdb601754d6fba2e8977
primary_common,primary_common__r04_f04,4,4,binary_random,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",44,1,44,3.4853589000413194,1a786d88a1d00a775b51619a413787ad7ea1cf2a1b3366e4b3caea3aa7088149,8cfc4e7b5132b8e0c093c87005ccd09c755f3f7024859c83a3c2d1ef86cf539b,ac09836b3c024662acb50a2cc7d58da92c4c3e17b64d6d67ad2181fd9f2af520,9ba85bd36d71801b44a227ca6ec9eb2308a4d33f018debbfc0e219b18a295629
primary_common,primary_common__r04_f04,4,4,binary_margin,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",9,1,9,3.4709750000038184,556312b198bff633847318d107a9deb110f58bbefee81a363d2555bd27433388,8cfc4e7b5132b8e0c093c87005ccd09c755f3f7024859c83a3c2d1ef86cf539b,ac09836b3c024662acb50a2cc7d58da92c4c3e17b64d6d67ad2181fd9f2af520,9fff6f5b602424ea1c364a694a5cf4a96c1a06631bf758e40dbad95dff1b92a4
primary_common,primary_common__r04_f04,4,4,binary_uncertainty_repulsion,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",9,1,9,3.4157166999648325,f70323186ccd4c3ef0dec7dce79ad6daf2cc180e26c1cdf480090855f6610073,8cfc4e7b5132b8e0c093c87005ccd09c755f3f7024859c83a3c2d1ef86cf539b,ac09836b3c024662acb50a2cc7d58da92c4c3e17b64d6d67ad2181fd9f2af520,33d1707ef24213a6ae489d12bef6e74b469621ba37694c9436b495ec42859dbf
primary_common,primary_common__r04_f05,4,5,max_depth_random,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.131243399984669,bec0cc87a360ed72c24540032fd55b0f70330e278c7c921bb73f0696ac308e66,7eedf936eead439003e8b393eb6f9bba176e62f48b8a9c700740a7c3ac25ce77,fccc5e63f102c33c8e060efe1743d3bd7b8f4cba4225fa4f2285f0444ccbc7d3,14dd9bb61452be59578fd3a63fd53d29647bf78a3c853def1ec44d38efcf1c8d
primary_common,primary_common__r04_f05,4,5,max_depth_boundary_proximity,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.447632000024896,cee16c7f228feb0d84fd2612c3d566ba888c65cef3062124ae0092a4c404f883,7eedf936eead439003e8b393eb6f9bba176e62f48b8a9c700740a7c3ac25ce77,fccc5e63f102c33c8e060efe1743d3bd7b8f4cba4225fa4f2285f0444ccbc7d3,3687624663f367f657168735ec437e687caf9ae8e4fbe277844e942c98e58c18
primary_common,primary_common__r04_f05,4,5,max_depth_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.302295400004368,b83f1f1533833390513facb22dcba01a7c5e6b5e89c5a924c3c9ca48f7c40f42,7eedf936eead439003e8b393eb6f9bba176e62f48b8a9c700740a7c3ac25ce77,fccc5e63f102c33c8e060efe1743d3bd7b8f4cba4225fa4f2285f0444ccbc7d3,99cbf776a9792a4eecbff4cda9fcc7b588288d1915e09ad08ffac3b6a168064f
primary_common,primary_common__r04_f05,4,5,max_depth_randomized_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.405390400032047,6b492e31d103a789c80f590f5c00cf2ab1403bf13ca3967ccf01427e430d34f5,7eedf936eead439003e8b393eb6f9bba176e62f48b8a9c700740a7c3ac25ce77,fccc5e63f102c33c8e060efe1743d3bd7b8f4cba4225fa4f2285f0444ccbc7d3,d24ff8f954114537af9bb8ee995ae1aa6fcc3a30c592b0a610b432dc140c200b
primary_common,primary_common__r04_f05,4,5,max_depth_expected_feasibility,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.377672199974768,5e38bfc3534384fb6e344150958608a155ac6afcfeecbfc6514caac2f86cdde3,7eedf936eead439003e8b393eb6f9bba176e62f48b8a9c700740a7c3ac25ce77,fccc5e63f102c33c8e060efe1743d3bd7b8f4cba4225fa4f2285f0444ccbc7d3,1b6588618ec7a0d16dcc2639c232faf606c6d055c230c532abb7b79aacc2653f
primary_common,primary_common__r04_f05,4,5,binary_random,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",4,1,4,4.029834799992386,bec0cc87a360ed72c24540032fd55b0f70330e278c7c921bb73f0696ac308e66,7eedf936eead439003e8b393eb6f9bba176e62f48b8a9c700740a7c3ac25ce77,fccc5e63f102c33c8e060efe1743d3bd7b8f4cba4225fa4f2285f0444ccbc7d3,bb6a3ec6ed62d7565b15f8137449f1b6ade228edd6350259b600dfd4667384f7
primary_common,primary_common__r04_f05,4,5,binary_margin,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",6,1,6,3.5460638999938965,242641e52cfcd81401e0f9c6b9477af544d795820b9addc1c9fb2ca85d4a0d5a,7eedf936eead439003e8b393eb6f9bba176e62f48b8a9c700740a7c3ac25ce77,fccc5e63f102c33c8e060efe1743d3bd7b8f4cba4225fa4f2285f0444ccbc7d3,7925c62ea483ca5c750f9f0012edec9363e129ef91d98d876ac042e16ab788c2
primary_common,primary_common__r04_f05,4,5,binary_uncertainty_repulsion,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",6,1,6,2.852341999998316,fb3da01486d25972a5940e16fbcfbc9e544ba3474b9fe39d1338454898319755,7eedf936eead439003e8b393eb6f9bba176e62f48b8a9c700740a7c3ac25ce77,fccc5e63f102c33c8e060efe1743d3bd7b8f4cba4225fa4f2285f0444ccbc7d3,0ae9507889bc821601db5ea99dfa31be8fee2eea910adc6e4ee5d45ebbc53885
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,323,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,10.415189399966039,fffcd8480e546b60696a42014184d3abf3f0098f73d321cb14b03928762471f7,bcca39ca84cc4c8c0ea5258529c2d24df6976c1466b9b3155e8321c594a4a878,d3122846ede703bcc87baaddbf1093fc5c4879695132addd89c58270e1b4bdcf,d445d775a7f79b83d1eb21ab5a773db4305b5e6e3faa9236dbc702e4cd193339
