experiment_name,partition,P,VX,LS,ST,has_keyhole,physical_target_extraction_success,ready__max_depth,value__max_depth,ready__G3,value__G3,primary_ready,secondary_g3_ready,primary_exclusion_reasons,g3_exclusion_reasons,input_tuple_sha256,input_group_size,source_label_modified,simulation_silently_removed,depth_formula,T0_definition,active_region_definition,exact_sph_v2_revision
P-133p058435031_VX-0p81650327798_LS-4p78587303962e-05_ST-362p382821566_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p90826850683e-06_H-dd169576f0,old-data-local,133.058435031,0.81650327798,4.78587303962e-05,362.382821566,False,True,True,47.39063,True,46.915980000000005,True,True,,,b16d95527e37dbb7e06034fb27e04aca312ee0467ef5c2afb0cf1795424ee651,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-133p757797566_VX-0p645163458122_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p89815386795e-06_H-306f9d252b,old-data-local,133.757797566,0.645163458122,4.5e-05,300.0,False,True,True,62.68266,True,62.10921,True,True,,,b9b38eb0460c64db0daa2c19421cd14f99e67fef7cff465fd8b808c628c10b56,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-134p442185153_VX-0p806363522352_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p3187841709e-06_H-b0e5aed98c,old-data-local,134.442185153,0.806363522352,4.5e-05,300.0,False,True,True,54.33847,True,50.892649999999996,True,True,,,a0d7a316e6065ad244bea77620eacecafa98d13aaed470374c8901a4ab2cd801,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-135p171981101_VX-0p652238458987_LS-5p89001447273e-05_ST-362p997098414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p39625291417e-06_H-01d46950f6,old-data-local,135.171981101,0.652238458987,5.89001447273e-05,362.997098414,False,True,True,54.68535,True,54.48443,True,True,,,ca2593155553eb35acd7bf4e3912f4a3a519e84d1f2fda52760b2d8048dea065,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-135p208661893_VX-0p295797438033_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-6p32116012922e-06_H-fb250c7cf9,old-data-local,135.208661893,0.295797438033,4.5e-05,300.0,True,True,True,139.3355,True,78.404255,True,True,,,e96592d0eabacd4ca81f79b2cc6d25c2d47426ab132e329e5b258065172190c1,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-136p115095044_VX-0p8200930762_LS-6p39666133344e-05_ST-362p502989524_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88240620853e-06_H-f575443233,old-data-local,136.115095044,0.8200930762,6.39666133344e-05,362.502989524,False,True,True,43.09649,True,42.955565,True,True,,,0522e2240e7c6fe0ce150ffe7b130351e8c27b07e0e0fa786128d89d50d2b676,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-136p984349172_VX-0p357723834949_LS-5p17808569448e-05_ST-373p061688931_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p34856001521e-05_H-270d04032e,old-data-local,136.984349172,0.357723834949,5.17808569448e-05,373.061688931,False,True,True,62.86187,True,62.69762,True,True,,,9fd823a73a19012a0dc450d01a54d18fa2c3e49aebcfb1f7899798b50328e62f,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-137p340072051_VX-0p708357837186_LS-8p48461574474e-05_ST-331p337392673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p81028761138e-06_H-701e6757d1,old-data-local,137.340072051,0.708357837186,8.48461574474e-05,331.337392673,False,True,True,39.08076,True,38.91566,True,True,,,2d3b9b80c12d7c8f450d2c90877f263cb0079b7300504dbe4eab39aaccaee401,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-137p601432421_VX-0p461948695475_LS-6p48780591522e-05_ST-397p490087405_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04429791669e-05_H-ef2aaf59fd,old-data-local,137.601432421,0.461948695475,6.48780591522e-05,397.490087405,False,True,True,59.140769999999996,True,58.915855,True,True,,,e11791f07c989514cd36a9d44efd98374e6022f830d51fc45accd1b831d62c1b,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-138p247900083_VX-0p876957934743_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p13212389961e-06_H-306f9d252b,old-data-local,138.247900083,0.876957934743,4.5e-05,300.0,False,True,True,47.46592,True,45.985079999999996,True,True,,,552683b105f33a39c0a0d34e31fe649664482bdbe9ab83a8655bc883def7e109,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-139p278080234_VX-0p813607985113_LS-8p25985701782e-05_ST-356p830860854_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p9292935803e-06_H-6014a1f9c3,old-data-local,139.278080234,0.813607985113,8.25985701782e-05,356.830860854,False,True,True,38.96762,True,38.874739999999996,True,True,,,f6f8432615499bf02bfaf694b8532e2baffa9fa3022c7c05b5d5a3104653915d,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-140p119887795_VX-0p222892199661_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p38873219639e-06_H-fb250c7cf9,old-data-local,140.119887795,0.222892199661,4.5e-05,300.0,True,True,True,182.7274,True,78.00963999999999,True,True,,,126a0b6d51daff29eefe34041a0317c42ccbb21681b4ec67919a43be786077d1,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-140p320645521_VX-0p612281673664_LS-8p56006119926e-05_ST-348p910931315_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p87892372174e-06_H-dd169576f0,old-data-local,140.320645521,0.612281673664,8.56006119926e-05,348.910931315,False,True,True,46.86095,True,46.77812,True,True,,,01a2ba3f9f637407b7aac104058d6a26c605acea44f6e7b6aba7872a820c9b8e,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-140p539865228_VX-0p255658736827_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p31358918074e-06_H-fb250c7cf9,old-data-local,140.539865228,0.255658736827,4.5e-05,300.0,True,True,True,160.271,True,78.44185999999999,True,True,,,cdadd2a65c1b5f630fa70a7e430acfad4dd49f07cd64b04b84ef4e465a7cbd77,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-140p573028588_VX-0p551169304036_LS-6p78791919712e-05_ST-377p8442615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p16896078445e-05_H-bf889bf790,old-data-local,140.573028588,0.551169304036,6.78791919712e-05,377.8442615,False,True,True,58.490050000000004,True,58.391495,True,True,,,1516605d4de04bba45f2437b8bec25fd90711c73574b94223496f4d2f3fbd0df,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-140p974625597_VX-0p98622838083_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p89589248085e-06_H-b0e5aed98c,old-data-local,140.974625597,0.98622838083,4.5e-05,300.0,False,True,True,47.28695,True,46.977925,True,True,,,a718bbddc986fd3c106902449e6546dd5f6b9e7a495907d4f9e4eabfaa94b826,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-143p879945116_VX-0p336279357485_LS-6p76007351295e-05_ST-398p207663754_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p91595257833e-05_H-bf889bf790,old-data-local,143.879945116,0.336279357485,6.76007351295e-05,398.207663754,False,True,True,62.29735,True,54.77669,True,True,,,67255d922bf535e21488e93a96dfda79d80e4a189a3718919f7e9cee341b3452,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-143p909481867_VX-0p917293492006_LS-5p50242100517e-05_ST-352p206869428_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25908081225e-06_H-cf6d926251,old-data-local,143.909481867,0.917293492006,5.50242100517e-05,352.206869428,False,True,True,47.007250000000006,True,46.805119999999995,True,True,,,c85f1e15b012be608748bcd6d690ad50ba39f3123cfc7602bf96cdc5aa2612d7,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-144p684844876_VX-0p221020126644_LS-8p32765690701e-05_ST-337p418493583_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p18266122469e-05_H-73ae961aa0,old-data-local,144.684844876,0.221020126644,8.32765690701e-05,337.418493583,False,True,True,59.3659,True,58.66836,True,True,,,92dfc577544ed0ef04bedd7a152bdd146dd5c3dba8a773d0562e281a3e3718e8,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-144p999955433_VX-0p569412101686_LS-7p52189895652e-05_ST-349p795043891_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p47210761544e-06_H-24e0a43587,old-data-local,144.999955433,0.569412101686,7.52189895652e-05,349.795043891,False,True,True,54.99804,True,54.785379999999996,True,True,,,df5db02d5e8cab586a05ddf7ff49edbe2afe80f1598f1729634cdc124831436c,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-145p249113956_VX-0p501139719932_LS-7p51242767898e-05_ST-325p186450026_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62629863717e-06_H-30d8d23b36,old-data-local,145.249113956,0.501139719932,7.51242767898e-05,325.186450026,False,True,True,55.00104,True,54.875785,True,True,,,fd1a0d895caf660c1527e98030800f4cd2ddb2e7fcb0c31c2398c96c160a881d,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-145p536707456_VX-0p311971481812_LS-7p55813970315e-05_ST-356p422554756_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p54633384276e-05_H-f404b6f8f4,old-data-local,145.536707456,0.311971481812,7.55813970315e-05,356.422554756,False,True,True,62.834109999999995,True,62.651755000000016,True,True,,,061d1299da23eb47cb30c99e4d3ae57f2fb50db35289f8aed5851cca9f774aac,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-146p427721311_VX-0p978546391515_LS-4p61745657385e-05_ST-377p807319924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p92988441309e-06_H-c321cc4e90,old-data-local,146.427721311,0.978546391515,4.61745657385e-05,377.807319924,False,True,True,47.39079,True,46.942095,True,True,,,f2ee4c8fdf048deb605bb9780812dbd224162adf7867ef2385743927d78caaa0,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-149p217972816_VX-0p206404715799_LS-4p87379527164e-05_ST-365p118947745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p33721433367e-05_H-b40dbd8ddd,old-data-local,149.217972816,0.206404715799,4.87379527164e-05,365.118947745,False,True,True,62.83078999999999,True,62.260059999999996,True,True,,,4028760c16894d0e39cfe1a0bece5417eef5eb2e7d23208a784f4cb9f2b88dac,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-149p254341218_VX-0p887957223036_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p10571289147e-06_H-306f9d252b,old-data-local,149.254341218,0.887957223036,4.5e-05,300.0,False,True,True,54.95313,True,54.61661,True,True,,,66b1453946821ca3b5480fec7a86cf6634ccbf33bad8e80d98ac313ecf11cd6b,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-149p73987868_VX-0p504680707931_LS-6p9723584777e-05_ST-320p536129041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p55875770008e-06_H-95ed9fb76f,old-data-local,149.73987868,0.504680707931,6.9723584777e-05,320.536129041,False,True,True,62.61592,True,62.32984,True,True,,,b0e103377a7f9242e5174d5d2a6495c11cf312c9815e1b01d7dd38bb8464d232,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-149p779509657_VX-0p251536582152_LS-4p84927831067e-05_ST-381p35096431_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91786044071e-05_H-6af407d4ba,old-data-local,149.779509657,0.251536582152,4.84927831067e-05,381.35096431,False,True,True,62.97765,True,62.77177,True,True,,,34377f4ad2a8f5de9d3fd170c9d21cb7a7ff9a6c0f8e48f6edee95159884bbac,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-150p924001842_VX-0p859014749555_LS-8p54585725094e-05_ST-302p841995718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p6158763345e-06_H-9bd689b964,old-data-local,150.924001842,0.859014749555,8.54585725094e-05,302.841995718,False,True,True,39.003730000000004,True,38.87653,True,True,,,fbf2b0f8b9b4163efcf4d01647e31b9bd81f00fe73937f1dd07c0d40e796ac4a,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-151p505871803_VX-0p995509859725_LS-6p72580848008e-05_ST-301p996554082_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p84587928074e-06_H-73846c96ef,old-data-local,151.505871803,0.995509859725,6.72580848008e-05,301.996554082,False,True,True,42.77122,True,42.567645,True,True,,,398155a97bb8fe533bb5542ad31cbf673ba3865f6134c8d6ca3406e6c0e2203b,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-151p630328889_VX-0p596649793105_LS-5p54888002616e-05_ST-323p086654154_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p0798550665e-05_H-bf889bf790,old-data-local,151.630328889,0.596649793105,5.54888002616e-05,323.086654154,False,True,True,62.802820000000004,True,62.50648999999999,True,True,,,a1ff81148a9736e2965ebfdd6b1471c3ec3d7e2853ebe0ff1b4e6369a237a8bd,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-153p721476211_VX-0p579411174254_LS-7p49286492013e-05_ST-383p484527945_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32590191107e-06_H-8daf8adcd4,old-data-local,153.721476211,0.579411174254,7.49286492013e-05,383.484527945,False,True,True,58.48435,True,58.34026,True,True,,,cd00d05bf5c5a522a3f3e6977736695d762a5003741399fc355d8793331ed44c,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-155p56408626_VX-0p882684317254_LS-6p13538276829e-05_ST-315p150952839_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p46528414374e-06_H-cda596b3bb,old-data-local,155.56408626,0.882684317254,6.13538276829e-05,315.150952839,False,True,True,47.35435,True,46.986125,True,True,,,f930169adacfd874bef2917c8f1a41ebcc648e8e95138de450925e18c7ab352f,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-158p404299584_VX-0p530960738208_LS-8p44011119013e-05_ST-377p174397227_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p08564467365e-06_H-fa25be35ef,old-data-local,158.404299584,0.530960738208,8.44011119013e-05,377.174397227,False,True,True,58.79612,True,58.67149,True,True,,,cf32fed6636a0a83ed351484896a6739b4723f3332a60163fc6381cbdb54eea5,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-158p77294915_VX-0p755822601012_LS-5p98686493415e-05_ST-315p3922311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p38260961839e-06_H-0d7d85a8f4,old-data-local,158.77294915,0.755822601012,5.98686493415e-05,315.3922311,False,True,True,55.41603,True,54.901590000000006,True,True,,,c2bf08db3761a5d8c076a46cfdbd65beecc35779f1291aa9f2ad00c6b51ba824,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-159p365045029_VX-0p465685970522_LS-5p71815338387e-05_ST-335p270795676_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03591710045e-05_H-312d3c9a86,old-data-local,159.365045029,0.465685970522,5.71815338387e-05,335.270795676,False,True,True,70.89394,True,70.68297,True,True,,,d7caeda34a0661c0b271c5d0e23376db846132fadffa230005b7c05df8cacaf4,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-160p556282667_VX-0p957190479289_LS-5p53708249108e-05_ST-363p791890923_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03987524677e-06_H-0590129dfb,old-data-local,160.556282667,0.957190479289,5.53708249108e-05,363.791890923,False,True,True,47.2519,True,46.969699999999996,True,True,,,aea343d4c302c4fb84ac149ec30ff083fccc2da4eb7ccdc51948a7912f2b096e,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-161p701140241_VX-0p559592851831_LS-7p43216837725e-05_ST-378p872335114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p15136442488e-05_H-bf889bf790,old-data-local,161.701140241,0.559592851831,7.43216837725e-05,378.872335114,False,True,True,63.07095,True,62.736619999999995,True,True,,,3f13adfc05cad97255113e3cde02a6320ef3065edf3fc7b2b623882c0ae51c0e,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-163p117472792_VX-0p458171151631_LS-7p76324682791e-05_ST-309p146066051_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p05290797682e-05_H-45d75eceb5,old-data-local,163.117472792,0.458171151631,7.76324682791e-05,309.146066051,False,True,True,63.06286000000001,True,62.862120000000004,True,True,,,88fe35453a418a07667f53ea0514f70a9efe88a54b7d9fd3ad602731a1dd1dc2,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-163p341658752_VX-0p941874162971_LS-5p45765866009e-05_ST-310p281913475_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p12183133657e-06_H-b40dbd8ddd,old-data-local,163.341658752,0.941874162971,5.45765866009e-05,310.281913475,False,True,True,50.6134,True,50.301125,True,True,,,04bbbd88d25c87c0385e81319fe763a2761976e676810b1a298ecb29c501c784,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-166p164223082_VX-0p514604075971_LS-6p70362084208e-05_ST-302p957496397_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p25202137351e-05_H-bf889bf790,old-data-local,166.164223082,0.514604075971,6.70362084208e-05,302.957496397,False,True,True,67.02459,True,66.76555,True,True,,,98eefdff196837cdd7ed5359b2eeb5d69c8b9e83d8503590f4a37aa3dc045f7e,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-166p614725594_VX-0p931765035172_LS-5p67575778907e-05_ST-364p064697506_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17740033261e-06_H-0744488b5e,old-data-local,166.614725594,0.931765035172,5.67575778907e-05,364.064697506,False,True,True,51.051970000000004,True,50.846030000000006,True,True,,,12a7650a0b5d7e711bec4c9c687c66c90ef4ca1db0ea7d9b1b2342783794f650,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-167p36850481_VX-0p484912828283_LS-7p82623244153e-05_ST-326p173250025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p94842850435e-06_H-31e40e99ef,old-data-local,167.36850481,0.484912828283,7.82623244153e-05,326.173250025,False,True,True,63.38202,True,62.857375000000005,True,True,,,f9a8bb65a8a1b6437baa58d0e0e5fded4be6dc7134b782fbccaf0f0fd0ef88cf,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-167p779770961_VX-0p390580196452_LS-6p45833025222e-05_ST-394p852870083_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23511653864e-05_H-73ae961aa0,old-data-local,167.779770961,0.390580196452,6.45833025222e-05,394.852870083,False,True,True,67.16396999999999,True,66.82814,True,True,,,00640d21e1d6d09ed077f4bb385bf2175cb7c2efe239fbf79a59041d0671462c,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-171p239447318_VX-0p969583751496_LS-7p40725617215e-05_ST-384p912438459_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p97545528746e-06_H-7931c20f4a,old-data-local,171.239447318,0.969583751496,7.40725617215e-05,384.912438459,False,True,True,46.89012,True,46.801615,True,True,,,db44cfc93cd6e12ee805873c60c33c5226f07a3dce2ba0cf7a8f3f5e42cf6839,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
