slice_pair,x_feature,y_feature,grid_i,grid_j,x_value_raw,y_value_raw,x_value_display,y_value_display,x_units,y_units,P,VX,LS,ST,fixed_P,fixed_VX,fixed_LS,fixed_ST,inside_standardized_4d_convex_hull,nearest_observed_standardized_4d_distance,nearest_observed_experiment,nn_support_radius,inside_nn_support_radius,supported,support_reason,binary_gpc_keyhole_probability,binary_gpc_predicted_keyhole,max_depth_gpr_mean_um,max_depth_gpr_latent_std_um,max_depth_gaussian_tail_keyhole_probability,max_depth_predicted_keyhole,descriptive_full_common_threshold_um,binary_max_depth_disagreement,binary_boundary_level,max_depth_boundary_level_um,population,fit_status,held_out_performance_claim,available_to_active_method,surface_interpretation
P-LS,P,LS,39,5,362.374462071306,4.499681124032e-05,362.374462071306,44.99681124032,W,µm,362.374462071306,0.635786516528,4.499681124032e-05,349.298273812,,0.635786516528,,349.298273812,True,0.5405057523139352,P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,0.7360368371986483,True,True,supported,0.9911974519692421,True,338.1819844222816,24.963793425745205,0.999999999999,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,40,5,370.31881786546,4.499681124032e-05,370.31881786546,44.99681124032,W,µm,370.31881786546,0.635786516528,4.499681124032e-05,349.298273812,,0.635786516528,,349.298273812,True,0.4854759898433879,P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,0.7360368371986483,True,True,supported,0.992459167672223,True,331.1436007752348,23.417807266239613,0.999999999999,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,41,5,378.26317365961404,4.499681124032e-05,378.26317365961404,44.99681124032,W,µm,378.26317365961404,0.635786516528,4.499681124032e-05,349.298273812,,0.635786516528,,349.298273812,True,0.4391542465376678,P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,0.7360368371986483,True,True,supported,0.9934877904762516,True,322.2858179720968,22.233911702729625,0.999999999999,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,42,5,386.207529453768,4.499681124032e-05,386.207529453768,44.99681124032,W,µm,386.207529453768,0.635786516528,4.499681124032e-05,349.298273812,,0.635786516528,,349.298273812,True,0.40454297039672077,P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,0.7360368371986483,True,True,supported,0.9943267617024958,True,312.5259299886566,21.511401818137543,0.999999999999,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,43,5,394.151885247922,4.499681124032e-05,394.151885247922,44.99681124032,W,µm,394.151885247922,0.635786516528,4.499681124032e-05,349.298273812,,0.635786516528,,349.298273812,True,0.38481505252578546,P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,0.7360368371986483,True,True,supported,0.9950105377785121,True,302.8358919307713,21.299284918160968,0.999999999999,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,44,5,402.09624104207603,4.499681124032e-05,402.09624104207603,44.99681124032,W,µm,402.09624104207603,0.635786516528,4.499681124032e-05,349.298273812,,0.635786516528,,349.298273812,True,0.38228167823102593,P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,0.7360368371986483,True,True,supported,0.9955665335260164,True,294.0338956259607,21.5556558630638,0.999999999999,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,45,5,410.04059683623,4.499681124032e-05,410.04059683623,44.99681124032,W,µm,410.04059683623,0.635786516528,4.499681124032e-05,349.298273812,,0.635786516528,,349.298273812,True,0.39727192888438756,P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,0.7360368371986483,True,True,supported,0.9960165905952181,True,286.63298215902967,22.144872513591547,0.999999999999,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,46,5,417.98495263038404,4.499681124032e-05,417.98495263038404,44.99681124032,W,µm,417.98495263038404,0.635786516528,4.499681124032e-05,349.298273812,,0.635786516528,,349.298273812,True,0.42794828724461553,P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,0.7360368371986483,True,True,supported,0.9963780955625907,True,280.8024125323984,22.90150240695209,0.999999999999,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,47,5,425.929308424538,4.499681124032e-05,425.929308424538,44.99681124032,W,µm,425.929308424538,0.635786516528,4.499681124032e-05,349.298273812,,0.635786516528,,349.298273812,True,0.47125739754338447,P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,0.7360368371986483,True,True,supported,0.9966648381442837,True,276.43190722535246,23.717690855904817,0.999999999999,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,48,5,433.87366421869206,4.499681124032e-05,433.87366421869206,44.99681124032,W,µm,433.87366421869206,0.635786516528,4.499681124032e-05,349.298273812,,0.635786516528,,349.298273812,True,0.44649389114091864,P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3,0.7360368371986483,True,True,supported,0.9968876750084519,True,273.24138930610695,24.59178432128025,0.9999999999892116,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,49,5,441.81802001284603,4.499681124032e-05,441.81802001284603,44.99681124032,W,µm,441.81802001284603,0.635786516528,4.499681124032e-05,349.298273812,,0.635786516528,,349.298273812,True,0.4320465836533583,P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3,0.7360368371986483,True,True,supported,0.9970550466224495,True,270.88106925204556,25.618800269434683,0.999999999880877,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,50,5,449.762375807,4.499681124032e-05,449.762375807,44.99681124032,W,µm,449.762375807,0.635786516528,4.499681124032e-05,349.298273812,,0.635786516528,,349.298273812,False,0.4331290260125771,P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3,0.7360368371986483,True,False,outside_4d_convex_hull,0.9971733817916402,True,268.99782853100396,26.934533177105337,0.9999999987001377,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,0,6,52.5445860993,4.5990304015104e-05,52.5445860993,45.990304015103995,W,µm,52.5445860993,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,False,0.8517254783390442,P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.006363455189557499,False,33.749937327267205,38.650449529657116,0.026396176116378827,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,1,6,60.488941893454,4.5990304015104e-05,60.488941893454,45.990304015103995,W,µm,60.488941893454,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,False,0.8285710923394224,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.007291836128729301,False,35.1268908665417,36.71565645391666,0.022687272718585956,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,2,6,68.433297687608,4.5990304015104e-05,68.433297687608,45.990304015103995,W,µm,68.433297687608,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,False,0.7787943552208999,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.008512754239859532,False,36.85995865569203,34.943031767814844,0.02003212982030345,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,3,6,76.377653481762,4.5990304015104e-05,76.377653481762,45.990304015103995,W,µm,76.377653481762,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.7349423701862726,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,0.7360368371986483,True,True,supported,0.010120821785221779,False,38.93349517391475,33.38624064729515,0.018457039403906063,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,4,6,84.322009275916,4.5990304015104e-05,84.322009275916,45.990304015103995,W,µm,84.322009275916,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.6981324905587627,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,0.7360368371986483,True,True,supported,0.012245326862512229,False,41.32726083067806,32.09377207245108,0.018033919986036016,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,5,6,92.26636507007001,4.5990304015104e-05,92.26636507007001,45.990304015103995,W,µm,92.26636507007001,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.6695272274973073,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,0.7360368371986483,True,True,supported,0.015062983331858959,False,44.01990614691254,31.10281160410625,0.018929650589889786,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,6,6,100.21072086422402,4.5990304015104e-05,100.21072086422402,45.990304015103995,W,µm,100.21072086422402,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.6502103424695481,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,0.7360368371986483,True,True,supported,0.01881491591689155,False,46.993541854342325,30.43177648071014,0.02146219211232383,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,7,6,108.15507665837801,4.5990304015104e-05,108.15507665837801,45.990304015103995,W,µm,108.15507665837801,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.6410220882748026,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,0.7360368371986483,True,True,supported,0.02382857946929562,False,50.238775951938614,30.072786162452548,0.02614740288172291,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,8,6,116.099432452532,4.5990304015104e-05,116.099432452532,45.990304015103995,W,µm,116.099432452532,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.6423972236597043,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,0.7360368371986483,True,True,supported,0.03054458844576402,False,53.75929789265353,29.987051513440516,0.033711333601812395,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,9,6,124.043788246686,4.5990304015104e-05,124.043788246686,45.990304015103995,W,µm,124.043788246686,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.654269145981139,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,0.7360368371986483,True,True,supported,0.039546757024936596,False,57.575052154739964,30.106512201910157,0.04505217413929781,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,10,6,131.98814404084,4.5990304015104e-05,131.98814404084,45.990304015103995,W,µm,131.98814404084,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.676085116614593,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,0.7360368371986483,True,True,supported,0.05159059183665704,False,61.72335512972822,30.342572096360882,0.061179624989041226,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,11,6,139.93249983499402,4.5990304015104e-05,139.93249983499402,45.990304015103995,W,µm,139.93249983499402,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.7069251032042447,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,0.7360368371986483,True,True,supported,0.06762082422073945,False,66.25784816303539,30.59905174889415,0.08320893051628714,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,12,6,147.87685562914803,4.5990304015104e-05,147.87685562914803,45.990304015103995,W,µm,147.87685562914803,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.7456702791989112,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,0.7360368371986483,False,False,beyond_nn_support_radius,0.08876266388767817,False,71.24566858253979,30.784892050803524,0.11248260789130954,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,13,6,155.821211423302,4.5990304015104e-05,155.821211423302,45.990304015103995,W,µm,155.821211423302,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.7911600824918542,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,0.7360368371986483,False,False,beyond_nn_support_radius,0.11626564388325278,False,76.76345315318773,30.823823118770616,0.15082823475020962,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,14,6,163.765567217456,4.5990304015104e-05,163.765567217456,45.990304015103995,W,µm,163.765567217456,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.7565563397124944,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,False,False,beyond_nn_support_radius,0.15137624039368802,False,82.89277250595386,30.661103262632057,0.2008851138135278,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,15,6,171.70992301161002,4.5990304015104e-05,171.70992301161002,45.990304015103995,W,µm,171.70992301161002,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.6908653087953118,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.19512165472519882,False,89.71546294377859,30.269223344049404,0.26634046140320095,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,16,6,179.65427880576402,4.5990304015104e-05,179.65427880576402,45.990304015103995,W,µm,179.65427880576402,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.6291592022232545,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.24801068699906637,False,97.30916223810432,29.65458207196291,0.35168367588683536,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,17,6,187.59863459991803,4.5990304015104e-05,187.59863459991803,45.990304015103995,W,µm,187.59863459991803,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.5727274881610345,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.30970422174948453,False,105.74315315112585,28.86601010774768,0.4605675968129645,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,18,6,195.54299039407204,4.5990304015104e-05,195.54299039407204,45.990304015103995,W,µm,195.54299039407204,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.5232793677912205,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.37876679957409465,False,115.07430521476081,28.003592574224925,0.5914046753360658,True,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,19,6,203.487346188226,4.5990304015104e-05,203.487346188226,45.990304015103995,W,µm,203.487346188226,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.4829646621900994,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.45264325246242265,False,125.34247541169357,27.221503869549526,0.7307256787771732,True,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,20,6,211.43170198238002,4.5990304015104e-05,211.43170198238002,45.990304015103995,W,µm,211.43170198238002,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.4542218402944752,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.5279589045953585,True,136.56441790557062,26.711935633350627,0.8524158597544265,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,21,6,219.37605777653403,4.5990304015104e-05,219.37605777653403,45.990304015103995,W,µm,219.37605777653403,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.43932805804351754,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.6011059849883509,True,148.7257047021933,26.656774550536735,0.933868139391536,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,22,6,227.32041357068803,4.5990304015104e-05,227.32041357068803,45.990304015103995,W,µm,227.32041357068803,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.4396929065561129,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.6689222363949625,True,161.7720272409565,27.15542761318387,0.9748865059369487,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,23,6,235.26476936484204,4.5990304015104e-05,235.26476936484204,45.990304015103995,W,µm,235.26476936484204,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.4552797037810082,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.7292064071382356,True,175.60366525653626,28.17433859594129,0.9913000112304344,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,24,6,243.20912515899605,4.5990304015104e-05,243.20912515899605,45.990304015103995,W,µm,243.20912515899605,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.48462192726058956,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.7809058735882672,True,190.07681553724987,29.56204097382322,0.997075206496707,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,25,6,251.15348095315002,4.5990304015104e-05,251.15348095315002,45.990304015103995,W,µm,251.15348095315002,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.5254200825970581,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.8239856356893824,True,205.011546280265,31.114906477476513,0.9990275915282086,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,26,6,259.09783674730403,4.5990304015104e-05,259.09783674730403,45.990304015103995,W,µm,259.09783674730403,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.5752418283804788,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.8591165844849229,True,220.20226942002145,32.64076367453485,0.9996858297574881,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,27,6,267.042192541458,4.5990304015104e-05,267.042192541458,45.990304015103995,W,µm,267.042192541458,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.6319565698277206,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.8873390313218579,True,235.42657507018689,33.99065909838366,0.9999047109313683,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-LS,P,LS,28,6,274.98654833561204,4.5990304015104e-05,274.98654833561204,45.990304015103995,W,µm,274.98654833561204,0.635786516528,4.5990304015104e-05,349.298273812,,0.635786516528,,349.298273812,True,0.6938761404501579,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.9097986309749331,True,250.4506590578448,35.063240764671725,0.9999738984077159,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
