benchmark_population,run_id,repeat,fold,method,formulation,budget,threshold,balanced_accuracy,sensitivity,specificity,minimum_class_recall,accuracy,standardized_distance_from_training_median,direction,comparison_operator,max_negative,min_positive,observed_gap,class_separable,queried_positive_count,queried_negative_count,threshold_units,training_scope,test_information_used,unqueried_pool_information_used
secondary_g3_common,secondary_g3_common__r04_f04,4,4,max_depth_g3_common_straddle,max_depth,68,111.9012,1.0,1.0,1.0,1.0,1.0,0.4858464989840975,higher,>,111.5838,112.21860000000001,0.6348000000000127,True,19,49,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f04,4,4,max_depth_g3_common_straddle,max_depth,69,111.9012,1.0,1.0,1.0,1.0,1.0,0.4866428545989972,higher,>,111.5838,112.21860000000001,0.6348000000000127,True,19,50,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f04,4,4,max_depth_g3_common_straddle,max_depth,70,111.9012,1.0,1.0,1.0,1.0,1.0,0.4896457133930374,higher,>,111.5838,112.21860000000001,0.6348000000000127,True,19,51,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f04,4,4,max_depth_g3_common_straddle,max_depth,71,111.9012,1.0,1.0,1.0,1.0,1.0,0.49248637191508526,higher,>,111.5838,112.21860000000001,0.6348000000000127,True,19,52,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f04,4,4,max_depth_g3_common_straddle,max_depth,72,111.9012,1.0,1.0,1.0,1.0,1.0,0.49412278247255687,higher,>,111.5838,112.21860000000001,0.6348000000000127,True,19,53,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f04,4,4,max_depth_g3_common_straddle,max_depth,73,111.9012,1.0,1.0,1.0,1.0,1.0,0.4967671998091695,higher,>,111.5838,112.21860000000001,0.6348000000000127,True,19,54,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f04,4,4,max_depth_g3_common_straddle,max_depth,74,111.9012,1.0,1.0,1.0,1.0,1.0,0.5276261957309525,higher,>,111.5838,112.21860000000001,0.6348000000000127,True,19,55,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f04,4,4,max_depth_g3_common_straddle,max_depth,75,111.9012,1.0,1.0,1.0,1.0,1.0,0.5595015467881549,higher,>,111.5838,112.21860000000001,0.6348000000000127,True,19,56,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f04,4,4,max_depth_g3_common_straddle,max_depth,76,111.9012,1.0,1.0,1.0,1.0,1.0,0.4893070794094939,higher,>,111.5838,112.21860000000001,0.6348000000000127,True,20,56,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f04,4,4,max_depth_g3_common_straddle,max_depth,77,111.9012,1.0,1.0,1.0,1.0,1.0,0.4632479724295631,higher,>,111.5838,112.21860000000001,0.6348000000000127,True,20,57,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f04,4,4,max_depth_g3_common_straddle,max_depth,78,111.9012,1.0,1.0,1.0,1.0,1.0,0.4915237575523499,higher,>,111.5838,112.21860000000001,0.6348000000000127,True,20,58,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f04,4,4,max_depth_g3_common_straddle,max_depth,79,111.9012,1.0,1.0,1.0,1.0,1.0,0.5229612127459049,higher,>,111.5838,112.21860000000001,0.6348000000000127,True,20,59,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f04,4,4,max_depth_g3_common_straddle,max_depth,80,111.9012,1.0,1.0,1.0,1.0,1.0,0.5275179059248138,higher,>,111.5838,112.21860000000001,0.6348000000000127,True,20,60,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,12,191.555765,1.0,1.0,1.0,1.0,1.0,2.023412479527631,higher,>,90.78383000000001,292.3277,201.54386999999997,True,1,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,13,191.555765,1.0,1.0,1.0,1.0,1.0,2.105124981018666,higher,>,90.78383000000001,292.3277,201.54386999999997,True,1,12,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,14,191.555765,1.0,1.0,1.0,1.0,1.0,2.1776438258853528,higher,>,90.78383000000001,292.3277,201.54386999999997,True,1,13,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,15,191.555765,1.0,1.0,1.0,1.0,1.0,2.2263867530028416,higher,>,90.78383000000001,292.3277,201.54386999999997,True,1,14,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,16,191.555765,1.0,1.0,1.0,1.0,1.0,2.2984130360323056,higher,>,90.78383000000001,292.3277,201.54386999999997,True,1,15,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,17,191.555765,1.0,1.0,1.0,1.0,1.0,2.3647872332275113,higher,>,90.78383000000001,292.3277,201.54386999999997,True,1,16,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,18,191.555765,1.0,1.0,1.0,1.0,1.0,2.408335437044148,higher,>,90.78383000000001,292.3277,201.54386999999997,True,1,17,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,19,191.555765,1.0,1.0,1.0,1.0,1.0,2.4736864927398607,higher,>,90.78383000000001,292.3277,201.54386999999997,True,1,18,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,20,191.555765,1.0,1.0,1.0,1.0,1.0,2.5286454992411445,higher,>,90.78383000000001,292.3277,201.54386999999997,True,1,19,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,21,191.555765,1.0,1.0,1.0,1.0,1.0,2.578917267610515,higher,>,90.78383000000001,292.3277,201.54386999999997,True,1,20,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,22,191.555765,1.0,1.0,1.0,1.0,1.0,2.613921413022746,higher,>,90.78383000000001,292.3277,201.54386999999997,True,1,21,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,23,191.555765,1.0,1.0,1.0,1.0,1.0,2.6436464418198313,higher,>,90.78383000000001,292.3277,201.54386999999997,True,1,22,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,24,191.555765,1.0,1.0,1.0,1.0,1.0,2.6991264111409925,higher,>,90.78383000000001,292.3277,201.54386999999997,True,1,23,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,25,191.555765,1.0,1.0,1.0,1.0,1.0,2.0180292616493665,higher,>,90.78383000000001,292.3277,201.54386999999997,True,2,23,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,26,100.056265,1.0,1.0,1.0,1.0,1.0,0.6767357971311939,higher,>,90.78383000000001,109.3287,18.54486999999999,True,3,23,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,27,100.056265,1.0,1.0,1.0,1.0,1.0,0.6894723316492494,higher,>,90.78383000000001,109.3287,18.54486999999999,True,3,24,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,28,100.056265,1.0,1.0,1.0,1.0,1.0,0.6987291093213062,higher,>,90.78383000000001,109.3287,18.54486999999999,True,3,25,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,29,100.056265,1.0,1.0,1.0,1.0,1.0,0.7100511466482545,higher,>,90.78383000000001,109.3287,18.54486999999999,True,3,26,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,30,100.056265,1.0,1.0,1.0,1.0,1.0,0.7213577398137648,higher,>,90.78383000000001,109.3287,18.54486999999999,True,3,27,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,31,100.056265,1.0,1.0,1.0,1.0,1.0,0.7326897523090675,higher,>,90.78383000000001,109.3287,18.54486999999999,True,3,28,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,32,100.056265,1.0,1.0,1.0,1.0,1.0,0.7433904416256796,higher,>,90.78383000000001,109.3287,18.54486999999999,True,3,29,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,33,100.056265,1.0,1.0,1.0,1.0,1.0,0.6558147111785778,higher,>,90.78383000000001,109.3287,18.54486999999999,True,4,29,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,34,100.056265,1.0,1.0,1.0,1.0,1.0,0.6648125270026906,higher,>,90.78383000000001,109.3287,18.54486999999999,True,4,30,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,35,100.056265,1.0,1.0,1.0,1.0,1.0,0.6739432343972865,higher,>,90.78383000000001,109.3287,18.54486999999999,True,4,31,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,36,100.056265,1.0,1.0,1.0,1.0,1.0,0.682303180102955,higher,>,90.78383000000001,109.3287,18.54486999999999,True,4,32,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,37,100.056265,1.0,1.0,1.0,1.0,1.0,0.6868269745173645,higher,>,90.78383000000001,109.3287,18.54486999999999,True,5,32,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,38,100.056265,1.0,1.0,1.0,1.0,1.0,0.6931152755363037,higher,>,90.78383000000001,109.3287,18.54486999999999,True,5,33,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,39,103.9472125,1.0,1.0,1.0,1.0,1.0,0.7613460443397939,higher,>,98.565725,109.3287,10.762974999999997,True,5,34,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,40,103.9472125,1.0,1.0,1.0,1.0,1.0,0.7403496402954964,higher,>,98.565725,109.3287,10.762974999999997,True,5,35,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,41,103.9472125,1.0,1.0,1.0,1.0,1.0,0.630375269471927,higher,>,98.565725,109.3287,10.762974999999997,True,6,35,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,42,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5517817918421364,higher,>,98.565725,109.3287,10.762974999999997,True,7,35,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,43,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5807795716579042,higher,>,98.565725,109.3287,10.762974999999997,True,7,36,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,44,103.9472125,1.0,1.0,1.0,1.0,1.0,0.6102458937884372,higher,>,98.565725,109.3287,10.762974999999997,True,7,37,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,45,103.9472125,1.0,1.0,1.0,1.0,1.0,0.6415209681614341,higher,>,98.565725,109.3287,10.762974999999997,True,7,38,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,46,103.9472125,1.0,1.0,1.0,1.0,1.0,0.6474597096618974,higher,>,98.565725,109.3287,10.762974999999997,True,7,39,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,47,103.9472125,1.0,1.0,1.0,1.0,1.0,0.6533977958632018,higher,>,98.565725,109.3287,10.762974999999997,True,7,40,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,48,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5855413849861093,higher,>,98.565725,109.3287,10.762974999999997,True,8,40,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,49,103.9472125,1.0,1.0,1.0,1.0,1.0,0.568078616260528,higher,>,98.565725,109.3287,10.762974999999997,True,8,41,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,50,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5724797919855981,higher,>,98.565725,109.3287,10.762974999999997,True,8,42,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,51,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5742867761793037,higher,>,98.565725,109.3287,10.762974999999997,True,9,42,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,52,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5794255552159662,higher,>,98.565725,109.3287,10.762974999999997,True,9,43,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,53,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5841780816527027,higher,>,98.565725,109.3287,10.762974999999997,True,9,44,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,54,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5889115231598205,higher,>,98.565725,109.3287,10.762974999999997,True,9,45,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,55,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5922211018655082,higher,>,98.565725,109.3287,10.762974999999997,True,9,46,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,56,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5945597306352428,higher,>,98.565725,109.3287,10.762974999999997,True,9,47,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,57,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5990622472056292,higher,>,98.565725,109.3287,10.762974999999997,True,10,47,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,58,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5759883735421838,higher,>,98.565725,109.3287,10.762974999999997,True,11,47,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,59,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5801953409355235,higher,>,98.565725,109.3287,10.762974999999997,True,11,48,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,60,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5840692635904713,higher,>,98.565725,109.3287,10.762974999999997,True,11,49,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,61,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5795454733286062,higher,>,98.565725,109.3287,10.762974999999997,True,12,49,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,62,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5629965167204041,higher,>,98.565725,109.3287,10.762974999999997,True,12,50,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,63,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5459961495717381,higher,>,98.565725,109.3287,10.762974999999997,True,12,51,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,64,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5449112584618512,higher,>,98.565725,109.3287,10.762974999999997,True,12,52,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,65,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5535921485384795,higher,>,98.565725,109.3287,10.762974999999997,True,12,53,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,66,103.9472125,1.0,1.0,1.0,1.0,1.0,0.5222482973232792,higher,>,98.565725,109.3287,10.762974999999997,True,13,53,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,67,103.9472125,1.0,1.0,1.0,1.0,1.0,0.521143561888944,higher,>,98.565725,109.3287,10.762974999999997,True,13,54,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,68,102.45043749999999,1.0,1.0,1.0,1.0,1.0,0.5051592147188273,higher,>,98.565725,106.33515,7.769424999999998,True,14,54,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,69,102.45043749999999,1.0,1.0,1.0,1.0,1.0,0.5081774604337055,higher,>,98.565725,106.33515,7.769424999999998,True,14,55,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,70,102.45043749999999,1.0,1.0,1.0,1.0,1.0,0.5110390613263269,higher,>,98.565725,106.33515,7.769424999999998,True,14,56,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,71,102.45043749999999,1.0,1.0,1.0,1.0,1.0,0.5140735680144707,higher,>,98.565725,106.33515,7.769424999999998,True,14,57,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,72,102.45043749999999,1.0,1.0,1.0,1.0,1.0,0.5178151615287367,higher,>,98.565725,106.33515,7.769424999999998,True,14,58,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,73,102.45043749999999,1.0,1.0,1.0,1.0,1.0,0.5212416884475434,higher,>,98.565725,106.33515,7.769424999999998,True,14,59,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,74,102.45043749999999,1.0,1.0,1.0,1.0,1.0,0.5239740351498426,higher,>,98.565725,106.33515,7.769424999999998,True,14,60,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,75,102.45043749999999,1.0,1.0,1.0,1.0,1.0,0.5272143670449698,higher,>,98.565725,106.33515,7.769424999999998,True,14,61,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,76,102.45043749999999,1.0,1.0,1.0,1.0,1.0,0.5315210143362862,higher,>,98.565725,106.33515,7.769424999999998,True,14,62,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,77,102.45043749999999,1.0,1.0,1.0,1.0,1.0,0.5074795475045053,higher,>,98.565725,106.33515,7.769424999999998,True,15,62,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,78,102.45043749999999,1.0,1.0,1.0,1.0,1.0,0.5100249401925119,higher,>,98.565725,106.33515,7.769424999999998,True,15,63,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,79,102.45043749999999,1.0,1.0,1.0,1.0,1.0,0.512836588543295,higher,>,98.565725,106.33515,7.769424999999998,True,15,64,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_random,g3,80,102.45043749999999,1.0,1.0,1.0,1.0,1.0,0.5167001317289257,higher,>,98.565725,106.33515,7.769424999999998,True,15,65,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,12,191.555765,1.0,1.0,1.0,1.0,1.0,2.023412479527631,higher,>,90.78383000000001,292.3277,201.54386999999997,True,1,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,13,191.555765,1.0,1.0,1.0,1.0,1.0,1.5449174280929765,higher,>,90.78383000000001,292.3277,201.54386999999997,True,2,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,14,152.660215,1.0,1.0,1.0,1.0,1.0,1.054821437669092,higher,>,90.78383000000001,214.5366,123.75276999999998,True,3,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,15,100.056265,1.0,1.0,1.0,1.0,1.0,0.46972090496068136,higher,>,90.78383000000001,109.3287,18.54486999999999,True,4,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,16,100.056265,1.0,1.0,1.0,1.0,1.0,0.4138255155861682,higher,>,90.78383000000001,109.3287,18.54486999999999,True,4,12,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,17,101.9409,1.0,1.0,1.0,1.0,1.0,0.37779040278608517,higher,>,94.5531,109.3287,14.775599999999997,True,4,13,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,18,101.9409,1.0,1.0,1.0,1.0,1.0,0.38850736333574376,higher,>,94.5531,109.3287,14.775599999999997,True,4,14,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,19,101.9409,1.0,1.0,1.0,1.0,1.0,0.3978009941248559,higher,>,94.5531,109.3287,14.775599999999997,True,4,15,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,20,101.9409,1.0,1.0,1.0,1.0,1.0,0.38250775747066323,higher,>,94.5531,109.3287,14.775599999999997,True,5,15,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,21,101.9409,1.0,1.0,1.0,1.0,1.0,0.36541508647643584,higher,>,94.5531,109.3287,14.775599999999997,True,5,16,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,22,101.9409,1.0,1.0,1.0,1.0,1.0,0.3994016563101017,higher,>,94.5531,109.3287,14.775599999999997,True,5,17,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,23,101.9409,1.0,1.0,1.0,1.0,1.0,0.4329319904821804,higher,>,94.5531,109.3287,14.775599999999997,True,5,18,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,24,101.9409,1.0,1.0,1.0,1.0,1.0,0.4141084905240339,higher,>,94.5531,109.3287,14.775599999999997,True,5,19,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,25,101.9409,0.9166666666666667,0.8333333333333334,1.0,0.8333333333333334,0.96,0.39427795303748553,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,6,19,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,26,101.9409,0.9166666666666667,0.8333333333333334,1.0,0.8333333333333334,0.9615384615384616,0.42327934637478204,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,6,20,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,27,101.9409,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9629629629629629,0.3969288797771887,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,7,20,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,28,100.25540000000001,0.9375,0.875,1.0,0.875,0.9642857142857143,0.37877514096387915,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,8,20,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,29,100.25540000000001,0.9375,0.875,1.0,0.875,0.9655172413793104,0.3851117125671239,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,8,21,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,30,100.25540000000001,0.9375,0.875,1.0,0.875,0.9666666666666667,0.3913107780302057,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,8,22,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,31,100.25540000000001,0.9375,0.875,1.0,0.875,0.967741935483871,0.3968854792326668,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,8,23,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,32,100.25540000000001,0.9375,0.875,1.0,0.875,0.96875,0.40313840573215837,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,8,24,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,33,100.25540000000001,0.9444444444444444,0.8888888888888888,1.0,0.8888888888888888,0.9696969696969697,0.4041953469244745,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,9,24,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,34,100.25540000000001,0.9444444444444444,0.8888888888888888,1.0,0.8888888888888888,0.9705882352941176,0.40960676897307324,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,9,25,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,35,100.25540000000001,0.9444444444444444,0.8888888888888888,1.0,0.8888888888888888,0.9714285714285714,0.41495632276350625,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,9,26,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,36,100.25540000000001,0.9444444444444444,0.8888888888888888,1.0,0.8888888888888888,0.9722222222222222,0.42046657764107065,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,9,27,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,37,100.25540000000001,0.95,0.9,1.0,0.9,0.972972972972973,0.4246441114513767,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,10,27,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,38,100.25540000000001,0.95,0.9,1.0,0.9,0.9736842105263158,0.39811679365054065,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,10,28,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,39,100.25540000000001,0.95,0.9,1.0,0.9,0.9743589743589743,0.4307136746690958,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,10,29,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,40,100.25540000000001,0.9545454545454546,0.9090909090909091,1.0,0.9090909090909091,0.975,0.4021786734332681,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,11,29,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,41,100.25540000000001,0.9545454545454546,0.9090909090909091,1.0,0.9090909090909091,0.975609756097561,0.37659068659388095,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,11,30,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,42,100.25540000000001,0.9583333333333333,0.9166666666666666,1.0,0.9166666666666666,0.9761904761904762,0.37715277498250455,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,12,30,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,43,100.25540000000001,0.9615384615384616,0.9230769230769231,1.0,0.9230769230769231,0.9767441860465116,0.380103180590137,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,13,30,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,44,100.25540000000001,0.9615384615384616,0.9230769230769231,1.0,0.9230769230769231,0.9772727272727273,0.3853249439686299,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,13,31,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,45,100.25540000000001,0.9615384615384616,0.9230769230769231,1.0,0.9230769230769231,0.9777777777777777,0.38820154118285655,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,13,32,um,queried_only,False,False
