benchmark_population,run_id,method,formulation,budget,selected_set_diagnostic_only,bootstrap_resamples,valid_resamples,ci_low,median,ci_high,status
primary_common,primary_common__r04_f03,max_depth_straddle,max_depth,80,True,1000,1000,103.81879,111.9012,113.80425,PASS
primary_common,primary_common__r04_f03,max_depth_randomized_straddle,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
primary_common,primary_common__r04_f03,max_depth_randomized_straddle,max_depth,20,True,1000,1000,104.027355,115.36590000000001,206.68265,PASS
primary_common,primary_common__r04_f03,max_depth_randomized_straddle,max_depth,40,True,1000,1000,105.65759,113.74000000000001,122.66964999999999,PASS
primary_common,primary_common__r04_f03,max_depth_randomized_straddle,max_depth,60,True,1000,1000,105.72184,111.9012,113.80425,PASS
primary_common,primary_common__r04_f03,max_depth_randomized_straddle,max_depth,80,True,1000,1000,105.46622500000001,111.9012,115.3295,PASS
primary_common,primary_common__r04_f03,max_depth_expected_feasibility,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
primary_common,primary_common__r04_f03,max_depth_expected_feasibility,max_depth,20,True,1000,1000,102.318335,113.74000000000001,163.56635,PASS
primary_common,primary_common__r04_f03,max_depth_expected_feasibility,max_depth,40,True,1000,1000,108.85478749999999,113.74000000000001,115.36590000000001,PASS
primary_common,primary_common__r04_f03,max_depth_expected_feasibility,max_depth,60,True,1000,1000,105.46622500000001,111.9012,115.36590000000001,PASS
primary_common,primary_common__r04_f03,max_depth_expected_feasibility,max_depth,80,True,1000,1000,105.652805875,111.9012,115.3295,PASS
primary_common,primary_common__r04_f04,max_depth_random,max_depth,12,True,1000,1000,87.25211,106.88879500000002,198.509745,PASS
primary_common,primary_common__r04_f04,max_depth_random,max_depth,20,True,1000,1000,91.33737,106.88879500000002,198.509745,PASS
primary_common,primary_common__r04_f04,max_depth_random,max_depth,40,True,1000,1000,96.81314499999999,108.853305,164.74359500000003,PASS
primary_common,primary_common__r04_f04,max_depth_random,max_depth,60,True,1000,1000,102.98226500000001,108.853305,164.74359500000003,PASS
primary_common,primary_common__r04_f04,max_depth_random,max_depth,80,True,1000,1000,102.98226500000001,108.853305,147.831405,PASS
primary_common,primary_common__r04_f04,max_depth_boundary_proximity,max_depth,12,True,1000,1000,87.25211,106.88879500000002,198.509745,PASS
primary_common,primary_common__r04_f04,max_depth_boundary_proximity,max_depth,20,True,1000,1000,104.77743000000001,108.930925,127.961825,PASS
primary_common,primary_common__r04_f04,max_depth_boundary_proximity,max_depth,40,True,1000,1000,103.42409500000001,109.1112,112.5759,PASS
primary_common,primary_common__r04_f04,max_depth_boundary_proximity,max_depth,60,True,1000,1000,104.921585,108.601,115.3295,PASS
primary_common,primary_common__r04_f04,max_depth_boundary_proximity,max_depth,80,True,1000,1000,104.921585,108.601,113.74000000000001,PASS
primary_common,primary_common__r04_f04,max_depth_straddle,max_depth,12,True,1000,1000,87.25211,106.88879500000002,198.509745,PASS
primary_common,primary_common__r04_f04,max_depth_straddle,max_depth,20,True,1000,1000,101.67737,108.853305,157.053755,PASS
primary_common,primary_common__r04_f04,max_depth_straddle,max_depth,40,True,1000,1000,104.878405,108.601,117.66975,PASS
primary_common,primary_common__r04_f04,max_depth_straddle,max_depth,60,True,1000,1000,104.878405,108.601,115.3295,PASS
primary_common,primary_common__r04_f04,max_depth_straddle,max_depth,80,True,1000,1000,104.921585,108.601,113.74000000000001,PASS
primary_common,primary_common__r04_f04,max_depth_randomized_straddle,max_depth,12,True,1000,1000,87.25211,106.88879500000002,198.509745,PASS
primary_common,primary_common__r04_f04,max_depth_randomized_straddle,max_depth,20,True,1000,1000,101.67737,108.853305,157.053755,PASS
primary_common,primary_common__r04_f04,max_depth_randomized_straddle,max_depth,40,True,1000,1000,104.878405,108.601,112.5759,PASS
primary_common,primary_common__r04_f04,max_depth_randomized_straddle,max_depth,60,True,1000,1000,104.878405,108.601,115.3295,PASS
primary_common,primary_common__r04_f04,max_depth_randomized_straddle,max_depth,80,True,1000,1000,104.921585,108.601,113.74000000000001,PASS
primary_common,primary_common__r04_f04,max_depth_expected_feasibility,max_depth,12,True,1000,1000,87.25211,106.88879500000002,198.509745,PASS
primary_common,primary_common__r04_f04,max_depth_expected_feasibility,max_depth,20,True,1000,1000,97.08432,112.5759,160.77635,PASS
primary_common,primary_common__r04_f04,max_depth_expected_feasibility,max_depth,40,True,1000,1000,102.913895,108.601,131.1473,PASS
primary_common,primary_common__r04_f04,max_depth_expected_feasibility,max_depth,60,True,1000,1000,104.921585,108.601,115.36590000000001,PASS
primary_common,primary_common__r04_f04,max_depth_expected_feasibility,max_depth,80,True,1000,1000,104.921585,108.601,115.3295,PASS
primary_common,primary_common__r04_f05,max_depth_random,max_depth,12,True,1000,1000,91.396385,93.420975,191.31813499999998,PASS
primary_common,primary_common__r04_f05,max_depth_random,max_depth,20,True,1000,1000,93.2917125,95.34769,188.22609,PASS
primary_common,primary_common__r04_f05,max_depth_random,max_depth,40,True,1000,1000,97.573915,102.465705,123.635255,PASS
primary_common,primary_common__r04_f05,max_depth_random,max_depth,60,True,1000,1000,102.465705,107.334835,118.5395313749999,PASS
primary_common,primary_common__r04_f05,max_depth_random,max_depth,80,True,1000,1000,105.08618999999999,107.36927499999999,125.062435,PASS
primary_common,primary_common__r04_f05,max_depth_boundary_proximity,max_depth,12,True,1000,1000,91.594335,93.420975,191.31813499999998,PASS
primary_common,primary_common__r04_f05,max_depth_boundary_proximity,max_depth,20,True,1000,1000,95.11147,99.503835,185.317335,PASS
primary_common,primary_common__r04_f05,max_depth_boundary_proximity,max_depth,40,True,1000,1000,99.969335,101.518985,122.30856487499997,PASS
primary_common,primary_common__r04_f05,max_depth_boundary_proximity,max_depth,60,True,1000,1000,103.30859000000001,106.86789999999999,113.80425,PASS
primary_common,primary_common__r04_f05,max_depth_boundary_proximity,max_depth,80,True,1000,1000,104.921585,108.601,113.80425,PASS
primary_common,primary_common__r04_f05,max_depth_straddle,max_depth,12,True,1000,1000,91.594335,93.420975,191.32027849999997,PASS
primary_common,primary_common__r04_f05,max_depth_straddle,max_depth,20,True,1000,1000,93.335235,105.327145,164.74359500000003,PASS
primary_common,primary_common__r04_f05,max_depth_straddle,max_depth,40,True,1000,1000,107.227405,110.95,127.27442500000001,PASS
primary_common,primary_common__r04_f05,max_depth_straddle,max_depth,60,True,1000,1000,104.921585,108.601,110.95160625,PASS
primary_common,primary_common__r04_f05,max_depth_straddle,max_depth,80,True,1000,1000,104.956025,108.601,113.80425,PASS
primary_common,primary_common__r04_f05,max_depth_randomized_straddle,max_depth,12,True,1000,1000,91.594335,93.420975,191.31813499999998,PASS
primary_common,primary_common__r04_f05,max_depth_randomized_straddle,max_depth,20,True,1000,1000,93.335235,97.481235,147.243335,PASS
primary_common,primary_common__r04_f05,max_depth_randomized_straddle,max_depth,40,True,1000,1000,105.26289500000001,110.95,114.87975,PASS
primary_common,primary_common__r04_f05,max_depth_randomized_straddle,max_depth,60,True,1000,1000,104.921585,108.601,115.36590000000001,PASS
primary_common,primary_common__r04_f05,max_depth_randomized_straddle,max_depth,80,True,1000,1000,104.921585,108.601,113.74000000000001,PASS
primary_common,primary_common__r04_f05,max_depth_expected_feasibility,max_depth,12,True,1000,1000,91.594335,93.420975,191.31813499999998,PASS
primary_common,primary_common__r04_f05,max_depth_expected_feasibility,max_depth,20,True,1000,1000,93.420975,111.01425,205.8866,PASS
primary_common,primary_common__r04_f05,max_depth_expected_feasibility,max_depth,40,True,1000,1000,105.26289500000001,110.95,132.1838,PASS
primary_common,primary_common__r04_f05,max_depth_expected_feasibility,max_depth,60,True,1000,1000,107.227405,110.95,121.02984624999995,PASS
primary_common,primary_common__r04_f05,max_depth_expected_feasibility,max_depth,80,True,1000,1000,104.921585,108.601,111.019763125,PASS
secondary_g3_common,secondary_g3_common__r01_f01,g3_random,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f01,g3_random,g3,20,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f01,g3_random,g3,40,True,1000,1000,94.04627249999999,101.79797500000001,140.943875,PASS
secondary_g3_common,secondary_g3_common__r01_f01,g3_random,g3,60,True,1000,1000,96.069255,101.79797500000001,120.840475,PASS
secondary_g3_common,secondary_g3_common__r01_f01,g3_random,g3,80,True,1000,1000,76.60431499999999,101.79797500000001,114.133625,PASS
secondary_g3_common,secondary_g3_common__r01_f01,g3_straddle,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f01,g3_straddle,g3,20,True,1000,1000,75.89599,76.394305,146.6187525,PASS
secondary_g3_common,secondary_g3_common__r01_f01,g3_straddle,g3,40,True,1000,1000,76.29485,76.394305,146.6599125,PASS
secondary_g3_common,secondary_g3_common__r01_f01,g3_straddle,g3,60,True,1000,1000,76.388205,76.43563499999999,146.7018525,PASS
secondary_g3_common,secondary_g3_common__r01_f01,g3_straddle,g3,80,True,1000,1000,76.412915,76.43563499999999,120.32035,PASS
secondary_g3_common,secondary_g3_common__r01_f01,max_depth_g3_common_random,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f01,max_depth_g3_common_random,max_depth,20,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f01,max_depth_g3_common_random,max_depth,40,True,1000,1000,101.62008,105.26289500000001,151.00509499999998,PASS
secondary_g3_common,secondary_g3_common__r01_f01,max_depth_g3_common_random,max_depth,60,True,1000,1000,103.15153000000001,110.4905,126.453,PASS
secondary_g3_common,secondary_g3_common__r01_f01,max_depth_g3_common_random,max_depth,80,True,1000,1000,103.15153000000001,110.4905,130.5486,PASS
secondary_g3_common,secondary_g3_common__r01_f01,max_depth_g3_common_straddle,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f01,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,95.45359,101.62008,151.44643000000002,PASS
secondary_g3_common,secondary_g3_common__r01_f01,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,109.1454545,113.74000000000001,125.1876875,PASS
secondary_g3_common,secondary_g3_common__r01_f01,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,107.222000625,111.9012,115.3295,PASS
secondary_g3_common,secondary_g3_common__r01_f01,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,105.46622500000001,111.9012,114.89099374999999,PASS
secondary_g3_common,secondary_g3_common__r01_f02,g3_random,g3,12,True,1000,1000,106.26158268750001,114.3069475,188.8584725,PASS
secondary_g3_common,secondary_g3_common__r01_f02,g3_random,g3,20,True,1000,1000,93.718579,97.85207,118.40407,PASS
secondary_g3_common,secondary_g3_common__r01_f02,g3_random,g3,40,True,1000,1000,90.00534999999999,97.85207,131.5358475,PASS
secondary_g3_common,secondary_g3_common__r01_f02,g3_random,g3,60,True,1000,1000,95.95960500000001,103.9472125,124.4992125,PASS
secondary_g3_common,secondary_g3_common__r01_f02,g3_random,g3,80,True,1000,1000,74.34582,103.9472125,124.2078875,PASS
secondary_g3_common,secondary_g3_common__r01_f02,g3_straddle,g3,12,True,1000,1000,106.3537125,114.3069475,181.00304531249992,PASS
secondary_g3_common,secondary_g3_common__r01_f02,g3_straddle,g3,20,True,1000,1000,88.9795275,98.718865,122.25931500000002,PASS
secondary_g3_common,secondary_g3_common__r01_f02,g3_straddle,g3,40,True,1000,1000,95.00210999999999,100.82195999999999,121.96799000000001,PASS
secondary_g3_common,secondary_g3_common__r01_f02,g3_straddle,g3,60,True,1000,1000,95.00210999999999,100.82195999999999,103.81040999999999,PASS
secondary_g3_common,secondary_g3_common__r01_f02,g3_straddle,g3,80,True,1000,1000,98.718865,100.82195999999999,104.43051,PASS
secondary_g3_common,secondary_g3_common__r01_f02,max_depth_g3_common_random,max_depth,12,True,1000,1000,109.60851,117.41313,195.31649000000002,PASS
secondary_g3_common,secondary_g3_common__r01_f02,max_depth_g3_common_random,max_depth,20,True,1000,1000,97.26464,102.318335,142.922335,PASS
secondary_g3_common,secondary_g3_common__r01_f02,max_depth_g3_common_random,max_depth,40,True,1000,1000,97.26464,102.318335,142.922335,PASS
secondary_g3_common,secondary_g3_common__r01_f02,max_depth_g3_common_random,max_depth,60,True,1000,1000,101.18785,113.74000000000001,154.344,PASS
secondary_g3_common,secondary_g3_common__r01_f02,max_depth_g3_common_random,max_depth,80,True,1000,1000,102.318335,113.74000000000001,133.76001337499997,PASS
secondary_g3_common,secondary_g3_common__r01_f02,max_depth_g3_common_straddle,max_depth,12,True,1000,1000,105.62551500000001,117.41313,195.49558000000002,PASS
secondary_g3_common,secondary_g3_common__r01_f02,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,111.3036,113.40623,123.51023,PASS
secondary_g3_common,secondary_g3_common__r01_f02,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,101.20218,107.227405,127.19680500000001,PASS
secondary_g3_common,secondary_g3_common__r01_f02,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,107.227405,113.74000000000001,115.81999512499992,PASS
secondary_g3_common,secondary_g3_common__r01_f02,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,107.27058500000001,113.74000000000001,115.36590000000001,PASS
secondary_g3_common,secondary_g3_common__r01_f03,g3_random,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f03,g3_random,g3,20,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f03,g3_random,g3,40,True,1000,1000,107.67739499999999,119.44653,195.34467999999998,PASS
secondary_g3_common,secondary_g3_common__r01_f03,g3_random,g3,60,True,1000,1000,107.696515,119.5485625,190.9610125,PASS
secondary_g3_common,secondary_g3_common__r01_f03,g3_random,g3,80,True,1000,1000,109.6992525,119.5485625,190.9610125,PASS
secondary_g3_common,secondary_g3_common__r01_f03,g3_straddle,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f03,g3_straddle,g3,20,True,1000,1000,104.34437,106.3733725,181.02860250000003,PASS
secondary_g3_common,secondary_g3_common__r01_f03,g3_straddle,g3,40,True,1000,1000,96.65811500000001,100.6156,125.034325,PASS
secondary_g3_common,secondary_g3_common__r01_f03,g3_straddle,g3,60,True,1000,1000,98.52298250000001,100.6156,113.747559125,PASS
secondary_g3_common,secondary_g3_common__r01_f03,g3_straddle,g3,80,True,1000,1000,98.730965,102.62191250000001,109.02805781249997,PASS
secondary_g3_common,secondary_g3_common__r01_f03,max_depth_g3_common_random,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f03,max_depth_g3_common_random,max_depth,20,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f03,max_depth_g3_common_random,max_depth,40,True,1000,1000,113.22564499999999,125.062435,200.660835,PASS
secondary_g3_common,secondary_g3_common__r01_f03,max_depth_g3_common_random,max_depth,60,True,1000,1000,115.177585,125.09687499999998,193.182775,PASS
secondary_g3_common,secondary_g3_common__r01_f03,max_depth_g3_common_random,max_depth,80,True,1000,1000,121.032035,125.09687499999998,200.547885,PASS
secondary_g3_common,secondary_g3_common__r01_f03,max_depth_g3_common_straddle,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f03,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,113.32802375,121.225395,176.854345,PASS
secondary_g3_common,secondary_g3_common__r01_f03,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,106.88879500000002,115.36590000000001,118.00276624999982,PASS
secondary_g3_common,secondary_g3_common__r01_f03,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,108.89452499999999,115.3295,115.73849999999999,PASS
secondary_g3_common,secondary_g3_common__r01_f03,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,103.30859000000001,108.601,115.36590000000001,PASS
secondary_g3_common,secondary_g3_common__r01_f04,g3_random,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f04,g3_random,g3,20,True,1000,1000,100.976975,110.76813,198.65738,PASS
secondary_g3_common,secondary_g3_common__r01_f04,g3_random,g3,40,True,1000,1000,100.976975,110.76813,132.77017999999998,PASS
secondary_g3_common,secondary_g3_common__r01_f04,g3_random,g3,60,True,1000,1000,100.976975,110.76813,137.1399437499999,PASS
secondary_g3_common,secondary_g3_common__r01_f04,g3_random,g3,80,True,1000,1000,96.52679499999999,102.348405,127.08153,PASS
secondary_g3_common,secondary_g3_common__r01_f04,g3_straddle,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f04,g3_straddle,g3,20,True,1000,1000,72.15693249999998,104.46528,156.44913,PASS
secondary_g3_common,secondary_g3_common__r01_f04,g3_straddle,g3,40,True,1000,1000,76.395265,102.62191250000001,104.5673125,PASS
secondary_g3_common,secondary_g3_common__r01_f04,g3_straddle,g3,60,True,1000,1000,100.33068,102.2617125,104.46528,PASS
secondary_g3_common,secondary_g3_common__r01_f04,g3_straddle,g3,80,True,1000,1000,100.33068,102.2617125,103.84518,PASS
secondary_g3_common,secondary_g3_common__r01_f04,max_depth_g3_common_random,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f04,max_depth_g3_common_random,max_depth,20,True,1000,1000,101.346735,111.200335,200.374435,PASS
secondary_g3_common,secondary_g3_common__r01_f04,max_depth_g3_common_random,max_depth,40,True,1000,1000,101.439415,111.200335,154.97363249999992,PASS
secondary_g3_common,secondary_g3_common__r01_f04,max_depth_g3_common_random,max_depth,60,True,1000,1000,103.5966,111.200335,146.13848124999998,PASS
secondary_g3_common,secondary_g3_common__r01_f04,max_depth_g3_common_random,max_depth,80,True,1000,1000,103.42409500000001,109.1112,133.32004999999998,PASS
secondary_g3_common,secondary_g3_common__r01_f04,max_depth_g3_common_straddle,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f04,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,99.41548499999999,109.26908499999999,166.751285,PASS
secondary_g3_common,secondary_g3_common__r01_f04,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,108.89648500000001,112.5759,128.74185,PASS
secondary_g3_common,secondary_g3_common__r01_f04,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,104.921585,108.601,111.41357812499996,PASS
secondary_g3_common,secondary_g3_common__r01_f04,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,104.956025,108.601,112.1164,PASS
secondary_g3_common,secondary_g3_common__r01_f05,g3_random,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f05,g3_random,g3,20,True,1000,1000,90.2824775,96.38039,178.92244,PASS
secondary_g3_common,secondary_g3_common__r01_f05,g3_random,g3,40,True,1000,1000,90.3560725,96.38039,140.60369,PASS
secondary_g3_common,secondary_g3_common__r01_f05,g3_random,g3,60,True,1000,1000,76.3084475,76.388205,133.03544,PASS
secondary_g3_common,secondary_g3_common__r01_f05,g3_random,g3,80,True,1000,1000,76.3084475,76.388205,133.03544,PASS
secondary_g3_common,secondary_g3_common__r01_f05,g3_straddle,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f05,g3_straddle,g3,20,True,1000,1000,88.96593,89.05928499999999,187.74182143750002,PASS
secondary_g3_common,secondary_g3_common__r01_f05,g3_straddle,g3,40,True,1000,1000,94.95641,100.82195999999999,104.94651999999999,PASS
secondary_g3_common,secondary_g3_common__r01_f05,g3_straddle,g3,60,True,1000,1000,97.067815,100.82195999999999,104.43051,PASS
secondary_g3_common,secondary_g3_common__r01_f05,g3_straddle,g3,80,True,1000,1000,98.95245,100.82195999999999,103.81040999999999,PASS
secondary_g3_common,secondary_g3_common__r01_f05,max_depth_g3_common_random,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f05,max_depth_g3_common_random,max_depth,20,True,1000,1000,93.06289,99.11468500000001,194.92508500000002,PASS
secondary_g3_common,secondary_g3_common__r01_f05,max_depth_g3_common_random,max_depth,40,True,1000,1000,93.06289,99.11468500000001,194.843385,PASS
secondary_g3_common,secondary_g3_common__r01_f05,max_depth_g3_common_random,max_depth,60,True,1000,1000,95.036735,99.11468500000001,190.78267000000002,PASS
secondary_g3_common,secondary_g3_common__r01_f05,max_depth_g3_common_random,max_depth,80,True,1000,1000,95.036735,99.11468500000001,134.87928499999998,PASS
secondary_g3_common,secondary_g3_common__r01_f05,max_depth_g3_common_straddle,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r01_f05,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,97.45692,112.9485,191.02281500000004,PASS
secondary_g3_common,secondary_g3_common__r01_f05,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,107.227405,113.74000000000001,115.73849999999999,PASS
secondary_g3_common,secondary_g3_common__r01_f05,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,109.21690000000001,113.74000000000001,115.36590000000001,PASS
secondary_g3_common,secondary_g3_common__r01_f05,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,105.37585000000001,108.601,113.80425,PASS
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,12,True,1000,1000,70.61704499999999,76.611375,138.664415,PASS
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,20,True,1000,1000,70.61704499999999,76.5925725,92.354195,PASS
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,40,True,1000,1000,76.57935,76.60625999999999,106.5465125,PASS
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,60,True,1000,1000,76.16799499999999,76.4089525,106.5465125,PASS
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,80,True,1000,1000,76.38204249999998,76.412915,106.5465125,PASS
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,12,True,1000,1000,70.61704499999999,76.611375,138.69936,PASS
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,20,True,1000,1000,74.47171,76.611375,137.648315,PASS
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,40,True,1000,1000,76.555365,76.62902499999998,114.34741500000001,PASS
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,60,True,1000,1000,76.611375,76.651745,116.30516750000001,PASS
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,80,True,1000,1000,76.636405,100.112475,102.418075,PASS
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,12,True,1000,1000,111.55679699999999,124.030145,187.52833,PASS
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,20,True,1000,1000,91.01095000000001,99.493745,124.030145,PASS
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,40,True,1000,1000,95.29051,104.956025,119.024675,PASS
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,60,True,1000,1000,97.04905,106.86789999999999,120.93655,PASS
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,80,True,1000,1000,99.493745,106.86789999999999,120.93655,PASS
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,12,True,1000,1000,111.60136999999999,124.030145,187.83741037499973,PASS
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,118.736713375,129.457985,193.148335,PASS
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,108.81690499999999,112.5395,131.018005,PASS
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,108.860085,112.5395,113.14665,PASS
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,108.860085,112.5395,114.87975,PASS
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,12,True,1000,1000,88.674645,92.600855,185.80125499999997,PASS
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,20,True,1000,1000,84.61065,88.5877,176.919125,PASS
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,40,True,1000,1000,88.5877,92.52875,122.73879,PASS
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,60,True,1000,1000,90.55706,92.52875,107.93435,PASS
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,80,True,1000,1000,76.555365,78.37037,98.56390999999999,PASS
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,12,True,1000,1000,88.674645,92.600855,185.80125499999997,PASS
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,20,True,1000,1000,92.6595025,96.68603999999999,180.92139,PASS
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,40,True,1000,1000,96.52679499999999,102.313635,103.81040999999999,PASS
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,60,True,1000,1000,98.370765,102.15968000000001,103.81040999999999,PASS
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,80,True,1000,1000,100.25540000000001,102.15968000000001,103.84518,PASS
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,12,True,1000,1000,91.05270999999999,94.96297,186.83276999999998,PASS
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,20,True,1000,1000,89.24935500000001,91.59717500000001,185.842075,PASS
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,40,True,1000,1000,91.806115,100.479535,128.384835,PASS
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,60,True,1000,1000,95.53605999999999,100.479535,111.185575,PASS
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,80,True,1000,1000,95.751705,100.479535,106.397085,PASS
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_straddle,max_depth,12,True,1000,1000,91.05270999999999,94.96297,186.83276999999998,PASS
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,96.95318,98.166785,188.983385,PASS
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,105.431785,109.1112,112.5759,PASS
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,107.26950550000001,109.1112,112.5759,PASS
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,107.3781,111.9012,115.36590000000001,PASS
secondary_g3_common,secondary_g3_common__r02_f03,g3_random,g3,12,True,1000,1000,64.6474525,74.5425625,194.04810750000001,PASS
secondary_g3_common,secondary_g3_common__r02_f03,g3_random,g3,20,True,1000,1000,68.602025,76.42523750000001,194.04810750000001,PASS
secondary_g3_common,secondary_g3_common__r02_f03,g3_random,g3,40,True,1000,1000,76.41693900000001,76.60625999999999,100.4683825,PASS
secondary_g3_common,secondary_g3_common__r02_f03,g3_random,g3,60,True,1000,1000,76.50575500000001,100.021815,112.89954,PASS
secondary_g3_common,secondary_g3_common__r02_f03,g3_random,g3,80,True,1000,1000,76.60235250000001,102.15968000000001,104.5840428749999,PASS
secondary_g3_common,secondary_g3_common__r02_f03,g3_straddle,g3,12,True,1000,1000,64.6474525,74.5425625,194.04810750000001,PASS
