target,target_label,target_unit,varying_input,input_unit,profile,grid_index,input_value,predicted_mean,predictive_std,interval_lower_95,interval_upper_95,nearest_training_distance_standardized,support_distance_threshold,within_observed_support,reference_P,reference_VX,reference_LS,reference_ST,model_configuration,training_sample_size,interpretive_fit_not_out_of_sample_evaluation
depth,T0 penetration depth,um,P,W,median_reference,71,349.18044931348004,143.91809483461012,25.863782397145684,93.22508133620457,194.61110833301566,0.83839382021613,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,72,352.64879160635996,146.5582890814513,26.165181641523223,95.27453306406579,197.84204509883682,0.8605816809424714,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,73,356.11713389924,149.19672789345734,26.466177036386284,97.32302090214023,201.07043488477444,0.8834898158069456,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,74,359.58547619212,151.82730820155388,26.765950652196878,99.366044923248,204.28857147985974,0.9070636543038517,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,75,363.053818485,154.44383480187702,27.063869131387033,101.39865130435842,207.4890182993956,0.9312526427061407,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,76,366.52216077788,157.0400467684636,27.359477561575087,103.41547074777644,210.66462278915077,0.9560100885445353,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,77,369.99050307076,159.60964500289808,27.652490387108287,105.41076384416584,213.8085261616303,0.9812929672194415,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,78,373.45884536364,162.14632113540688,27.942780243539733,107.378471858069,216.91417041274474,1.0070617056036777,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,79,376.92718765652,164.64378792478766,28.23036540569464,109.31227172962616,219.97530411994916,1.0332799540957363,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,80,380.3955299494,167.09581122778994,28.51539636358605,111.20563435516128,222.98598810041858,1.0599143557110788,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,81,383.86387224228,169.4962435238154,28.798141889285603,113.05188542081561,225.94060162681518,1.0869343184445062,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,82,387.33221453516,171.83905888966012,29.07897483574401,114.84426821160187,228.83384956771837,1.1015137425620392,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,83,390.80055682804,174.11838922316707,29.358357816484403,116.57600790285764,231.6607705434765,1.0877549809209959,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,84,394.26889912092,176.32856141614593,29.636828852065285,118.24037686609798,234.4167459661939,1.0748702550761593,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,85,397.7372414138,178.46413507840873,29.91498703281443,119.83076049409246,237.097509662725,1.062891351569005,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,86,401.20558370668,180.51994031958998,30.19347823411513,121.34072298072432,239.69915765845565,1.0518492185178119,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,87,404.67392599956,182.49111500768743,30.47298092625964,122.76407239221854,242.21815762315632,1.0417736438480878,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,88,408.14226829244,184.37314084774607,30.75419214079392,124.09492425178999,244.65135744370215,1.032692918926125,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,89,411.61061058532,186.1618775660549,31.03781368423966,125.32776274494518,246.99599238716462,1.0246334944005315,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,90,415.0789528782,187.85359445002342,31.324538722856936,126.45749855322383,249.249690346823,1.0176196362877312,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,91,418.54729517108,189.44499848655084,31.615038893632946,127.47952225503028,251.4104747180714,1.0116730913358083,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,92,422.01563746396,190.9332583663269,31.909952122346702,128.38975220652736,253.47676452612643,1.0068127713587933,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,93,425.48397975684003,192.31602368068576,32.20987134556198,129.1846758433843,255.44737151798722,1.0030544664538625,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,94,428.95232204972,193.5914387318959,32.515334337021976,129.86138343133283,257.321494032459,1.0004105967244443,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,95,432.4206643426,194.75815050518315,32.82681482875164,130.41759344082993,259.0987075695364,0.9988900112963993,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,96,435.88900663548003,195.8153105066937,33.144715093233636,130.85166892395577,260.77895208943164,0.9984978420409977,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,97,439.35734892836,196.7625703488671,33.46936011671627,131.1626245201032,262.36251617763094,0.9992354175653422,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,98,442.82569122124,197.6000711539734,33.800993447652,131.3501239965755,263.8500183113713,1.0011002408036294,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,99,446.29403351412,198.32842703713698,34.13977475196015,131.41446852329508,265.24238555097884,1.0040860310854007,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,P,W,median_reference,100,449.762375807,198.94870311085825,34.48577905224153,131.35657616846484,266.5408300532516,1.0081828290385757,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,0,0.20359066256,82.7019416874207,33.02364101570329,17.975605296642257,147.42827807819913,0.988051249843708,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,1,0.2114540309831,83.83902607760815,32.544415309871816,20.051972070259396,147.62608008495693,0.967353066550211,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,2,0.2193173994062,84.99623144086941,32.07103539084962,22.13700207480415,147.85546080693467,0.9475610739164135,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,3,0.2271807678293,86.1689125028031,31.60461430950636,24.223868456170635,148.11395654943556,0.9287332085320855,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,4,0.2350441362524,87.35214854243164,31.14632913165111,26.30534344439546,148.39895364046782,0.9109292545802463,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,5,0.24290750467549999,88.540777006897,30.697408005830873,28.37385731546849,148.70769669832552,0.8942103731567254,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,6,0.2507708730986,89.72943221052009,30.259111762836937,30.421573155359688,149.0372912656805,0.8786385072731575,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,7,0.2586342415217,90.91258875587846,29.83270971024153,32.44047772380506,149.38469978795186,0.8642756573318844,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,8,0.2664976099448,92.08460916258089,29.419449599509687,34.4224879475419,149.74673037761988,0.8511830282852597,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,9,0.27436097836789997,93.23979503378513,29.02052214880575,36.35957162212586,150.1200184454444,0.8394200580260249,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,10,0.282224346791,94.37244093831971,28.63702098716026,38.243879803485605,150.5010020731538,0.8290433465043372,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,11,0.2900877152141,95.4768900468369,28.269899415314544,40.06788719282039,150.8858929008534,0.8201055159800792,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,12,0.2979510836372,96.5475904447585,27.919925909047965,41.824535663024484,151.27064522649252,0.8126540436679921,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,13,0.3058144520603,97.57915096486583,27.587640761699387,43.50737507193504,151.65092685779663,0.806730117468086,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,14,0.3136778204834,98.56639534954586,27.273316605551713,45.1106948026645,152.02209589642723,0.8023675719776756,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,15,0.3215411889065,99.50441357589392,26.976925700594517,46.62963920272867,152.37918794905917,0.7995919641190592,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,16,0.3294045573296,100.38860926058145,26.69811678268236,48.060300366524025,152.71691815463888,0.7984198444410966,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,17,0.33726792575270004,101.21474220409634,26.436203897747887,49.39978256451048,153.0297018436822,0.7988582710982348,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,18,0.3451312941758,101.97896532725007,26.19016902794489,50.646234032478084,153.31169662202205,0.8009045991863964,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,19,0.3529946625989,102.67785548178318,25.958679492373708,51.79884367673072,153.55686728683565,0.8045465599236191,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,20,0.360858031022,103.30843786173448,25.740120165850552,52.8578023366674,153.75907338680156,0.8097626242072937,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,21,0.36872139944509996,103.86820398093711,25.53263960991965,53.8242303454946,153.9121776163796,0.8165226257932976,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,22,0.3765847678682,104.35512339356436,25.33420835718986,54.70007501347224,154.01017177365648,0.8247886030328173,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,23,0.38444813629130004,104.76764950203756,25.14268692028103,55.48798313828674,154.0473158657884,0.8345158065276036,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,24,0.3923115047144,105.10471990883693,24.955900663534088,56.191154608310114,154.01828520936374,0.8456538141504198,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,25,0.4001748731375,105.36575182204602,24.77171849182412,56.81318357807075,153.9183200660213,0.8581476946429645,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,26,0.4080382415606,105.55063302169705,24.588132350324933,57.357893615060185,153.7433724283339,0.8719391656796144,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,27,0.4159016099837,105.65970884370269,24.40333473652813,57.829172760107554,153.49024492729782,0.8869677005743983,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,28,0.4237649784068,105.69376555254657,24.215791729958095,58.2308137618287,153.15671734326443,0.9022021289576676,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,29,0.43162834682990003,105.65401036710917,24.024309372802325,58.56636399641661,152.74165673780172,0.8780663201477446,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,30,0.439491715253,105.54204829054828,23.828091523402893,58.83898890467861,152.24510767641794,0.8547546981742781,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,31,0.4473550836761,105.3598557889913,23.62678751058117,59.0513522682522,151.6683593097304,0.8323365160290316,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,32,0.4552184520992,105.1097512779084,23.420528020740882,59.20551635725627,151.01398619856053,0.8108858786357286,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,33,0.46308182052229996,104.79436232128847,23.20994765901714,59.30286490961488,150.28585973296208,0.7904815562791294,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,34,0.47094518894540005,104.41658943811477,22.99619257522435,59.34405199067505,149.4891268855545,0.7712066025749887,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,35,0.47880855736850003,103.97956645298784,22.780911496374802,59.328979920093225,148.63015298588246,0.7531477327086532,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,36,0.4866719257916,103.48661743132521,22.566228545253992,59.25680948262739,147.71642538002305,0.7363944195227575,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,37,0.4945352942147,102.9412104096658,22.35469645147187,59.12600536478094,146.75641545455068,0.7210376726048916,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,38,0.5023986626378,102.34690836841541,22.149229285072906,58.93441896967252,145.7593977671583,0.7071684805743568,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,39,0.5102620310609,101.70731819013872,21.95301475493497,58.67940927046618,144.73522710981126,0.6948759205148468,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,40,0.518125399484,101.02603868263132,21.76940746114769,58.358000058781855,143.69407730648078,0.6842449709687405,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,41,0.5259887679071,100.30660909088073,21.601806237976316,57.96706886444715,142.6461493173143,0.6753541042089071,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,42,0.5338521363302,99.55245983124105,21.453520724945946,57.503559210347,141.6013604521351,0.6682727753236427,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,43,0.5417155047533,98.76686740111927,21.327634284873938,56.964704202766356,140.56903059947217,0.6630589632882269,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,44,0.5495788731764,97.95291549350915,21.22687197149721,56.34824642937462,139.55758455764368,0.6597569444470427,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,45,0.5574422415995,97.11346423354736,21.15348302071104,55.652637512953724,138.574290954141,0.6583954837986694,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,46,0.5653056100226,96.25112913295081,21.1091469546786,54.877201101780756,137.62505716412085,0.6589866089823188,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,47,0.5731689784457,95.36827083983678,21.094910696269846,54.02224587514789,136.71429580452568,0.661525085647319,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,48,0.5810323468688,94.46699609432761,21.11116122327613,53.089120096706395,135.84487209194884,0.6659886466408536,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,49,0.5888957152919,93.54916956231948,21.157634671285656,52.08020560659959,135.01813351803935,0.672338951987377,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,50,0.596759083715,92.61643550328608,21.233459050541242,50.99885576422525,134.2340152423469,0.6805231852447049,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,51,0.6046224521381001,91.67024762064025,21.337224547474452,49.849287507590326,133.49120773369017,0.6904761366932672,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,52,0.6124858205612,90.71190501033925,21.467073268163034,48.636441404739706,132.7873686159388,0.7021225928719752,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,53,0.6203491889843,89.74259189758752,21.620799508426728,47.36582486107113,132.1193589341039,0.7153798472775266,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,54,0.6282125574074,88.76341883104001,21.79595215193212,46.043352613253056,131.48348504882696,0.7301601651360574,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,55,0.6360759258305,87.77546315987956,21.98993229763148,44.67519585652187,130.87573046323726,0.7463730689161807,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,56,0.6439392942536,86.77980690636572,22.20008125968319,43.267647637386666,130.29196617534478,0.7639273523355129,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,57,0.6518026626767001,85.7775705150342,22.423756219264405,41.82700832527597,129.72813270479242,0.7827327715641411,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,58,0.6596660310998,84.76994136368178,22.65839268411536,40.359491702815674,129.18039102454787,0.7970287495911468,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,59,0.6675293995229,83.75819632340696,22.901554316290177,38.871149863478216,128.6452427833357,0.7988810714107117,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,60,0.675392767946,82.74371802829627,23.150971553359224,37.367813783712194,128.11962227288035,0.8023343786931807,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,61,0.6832561363691,81.72800484220198,23.404570818336182,35.85504603826307,127.6009636461409,0.8073681283025506,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,62,0.6911195047922,80.71267478050044,23.66049610260407,34.338102419396456,127.08724714160442,0.813952998861544,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,63,0.6989828732153001,79.69946385462778,23.917124453013702,32.821899926720924,126.57702778253463,0.8220517164411152,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,64,0.7068462416384,78.69021945711064,24.173076529760454,31.310989458780156,126.06944945544113,0.8316200544978531,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,65,0.7147096100615,77.6868894986291,24.427223027774644,29.809532364190794,125.5642466330674,0.8426079491515531,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,66,0.7225729784846,76.69150805304152,24.67868743711143,28.32128067630311,125.06173542977993,0.854960670028105,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,67,0.7304363469077001,75.70617826967653,24.92684538864422,26.849561307933854,124.5627952314192,0.8686199911397231,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,68,0.7382997153308001,74.73305328388489,25.17132069464851,25.397264722373805,124.06884184539597,0.8835253143579895,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,69,0.7461630837539001,73.77431580620402,25.41197813669566,23.966838658280523,123.58179295412751,0.8996147084204111,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,70,0.754026452177,72.83215700609773,25.64891305463725,22.560287419008716,123.10402659318675,0.9168258376008196,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,71,0.7618898206001,71.90875523527822,25.882437828453163,21.17917709151002,122.63833337904643,0.9350967649231244,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,72,0.7697531890232,71.00625506363473,26.11306540107383,19.82464687753002,122.18786324973942,0.9543666242268155,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,73,0.7776165574463001,70.12674703151897,26.34149005229414,18.497426529022462,121.75606753401549,0.974576163005041,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,74,0.7854799258694001,69.27224845777423,26.568565694497153,17.19785969655981,121.34663721898863,0.9956681635707322,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,75,0.7933432942925001,68.44468558429963,26.795282017412266,15.925932830171597,120.96343833842766,1.0175877538522886,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
depth,T0 penetration depth,um,VX,m/s,median_reference,76,0.8012066627156,67.64587728508238,27.022738861484992,14.681309116571796,120.61044545359296,1.0402826212251761,1.7564819764965023,True,265.691804896,0.6044809881385,56.179604265950005,335.460786154,matern32_no_nugget,40,True
