experiment_name,partition,dataset_revision,P,VX,LS,ST,observed_depth_um,T0_depth_cv,T0_depth_valid_sample_count,T0_sample_count,flag_primary_window_unstable_week6_rule,flag_depth_bounding_box_ambiguity_candidate,recording_ends_before_90pct_domain,has_keyhole,keyhole_frame_count,keyhole_frames_before_T0,keyhole_frames_inside_T0,keyhole_frames_after_T0,keyhole_overlaps_T0,keyhole_timing_relative_to_T0,G3_persistent_depth_um,R3_persistent_depth_width_ratio,G3_event_row_index,max_depth_um,max_depth_minus_G3_um,max_depth_over_G3,max_depth_relative_to_T0,T0_start_row_index,T0_end_row_index,T0_start_time_s,T0_end_time_s,prediction__matern32_no_nugget,residual__matern32_no_nugget,absolute_residual__matern32_no_nugget,squared_error__matern32_no_nugget,residual_rank__matern32_no_nugget,prediction__matern32_learned_nugget,residual__matern32_learned_nugget,absolute_residual__matern32_learned_nugget,squared_error__matern32_learned_nugget,residual_rank__matern32_learned_nugget,prediction__matern52_no_nugget,residual__matern52_no_nugget,absolute_residual__matern52_no_nugget,squared_error__matern52_no_nugget,residual_rank__matern52_no_nugget,top20_configuration_count,consensus_mean_residual_rank,consensus_max_residual_rank,consensus_hard_case,mean_absolute_residual_across_models,keyhole_segment_count,maximum_keyhole_segment_frames,keyhole_transient_by_sequence,keyhole_persistent_to_last_physical_frame,repeated_keyhole_episodes
P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,292.980726174,0.558994342483,64.603431573,342.453415035,86.701255,0.0517748349357334,18456.0,18456.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,94.6948,0.4943208257009654,54640.0,94.89105,0.1962500000000062,1.0020724474839169,before_T0,88959.0,107414.0,0.0016162,0.001951357,109.32471114684584,-22.623456146845825,22.623456146845825,511.82076802825617,25,110.35579265246643,-23.654537652466445,23.654537652466445,559.5371515519528,25,108.63832010059612,-21.93706510059613,21.93706510059613,481.2348252277927,27,0,25.666666666666668,27.0,False,22.738352966636132,0,0,False,False,False
P-293p577290228_VX-0p952339824621_LS-7p01980103413e-05_ST-347p682708595_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06554538443e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,293.577290228,0.952339824621,70.19801034129999,347.682708595,66.066525,0.0233575662545348,10824.0,10824.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,66.26677000000001,0.3977057271701151,52997.0,66.43639,0.1696199999999947,1.002559653956274,before_T0,52211.0,63034.0,0.0009488272,0.001145381,65.56173895616482,0.5047860438351819,0.5047860438351819,0.2548089500507741,151,66.32933675757829,-0.2628117575782909,0.2628117575782909,0.0690700199213903,159,64.71339003989283,1.3531349601071696,1.3531349601071696,1.830974220264232,144,0,151.33333333333334,159.0,False,0.7069109205068808,0,0,False,False,False
P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,293.648784497,0.426690912013,53.3940457289,351.677261216,236.99555,0.0932327568287144,19034.0,19034.0,False,False,True,True,114,83.0,31.0,0.0,True,spans_multiple_T0_regions,266.4633,1.3531824623395177,54777.0,270.62339999999995,4.160099999999943,1.0156122813160384,before_T0,96566.0,115599.0,0.001754349,0.002100003,160.89328238161232,76.10226761838769,76.10226761838769,5791.555136660699,2,162.90790050293816,74.08764949706185,74.08764949706185,5488.979807999489,4,160.11158029254233,76.88396970745768,76.88396970745768,5911.14479797727,2,3,2.6666666666666665,4.0,True,75.69129560763574,1,114,False,True,False
P-307p26373251_VX-0p980958450675_LS-7p64412572662e-05_ST-372p845922747_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91776241868e-06_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,307.26373251,0.980958450675,76.4412572662,372.845922747,62.78201,0.0233005000072167,10539.0,10539.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,66.1342,0.3884056702269607,57743.0,66.28011000000001,0.1459100000000006,1.002206271490394,inside_T0,50656.0,61194.0,0.0009205872,0.001111966,67.16518943802636,-4.38317943802636,4.38317943802636,19.21226198593708,84,66.72682028000524,-3.9448102800052425,3.9448102800052425,15.56152814523504,87,68.15315202011669,-5.371142020116693,5.371142020116693,28.84916660026323,89,0,86.66666666666667,89.0,False,4.566377246049432,0,0,False,False,False
P-307p533441342_VX-0p76958695679_LS-6p29715413405e-05_ST-358p843506265_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p26845421489e-06_H-0602c4a780,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,307.533441342,0.76958695679,62.9715413405,358.843506265,78.19757999999999,0.0252622253157746,13384.0,13384.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,78.54619000000001,0.4675038950560506,60517.0,91.83977,13.293579999999992,1.1692453828759866,after_T0,64628.0,78011.0,0.00117433,0.001417376,79.06176566959014,-0.8641856695901566,0.8641856695901566,0.7468168715249873,146,79.34988917764508,-1.152309177645094,1.152309177645094,1.3278164408851127,141,78.74785571294868,-0.5502757129486895,0.5502757129486895,0.3028033602611885,157,0,148.0,157.0,False,0.85559018672798,0,0,False,False,False
P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,308.624203673,0.258745269308,84.6230110859,352.536460601,86.29448500000001,0.0278697226666878,17150.0,17150.0,False,False,True,False,0,0.0,0.0,0.0,False,no_Keyhole,94.26725,0.3434570305735127,92643.0,94.62959,0.3623400000000032,1.0038437527349109,before_T0,98450.0,115599.0,0.001788564,0.002100003,103.95666697367076,-17.662181973670755,17.662181973670755,311.9526720710602,33,102.79423846390875,-16.49975346390876,16.49975346390876,272.24186436976913,35,106.45457551253637,-20.160090512536343,20.160090512536343,406.4292494736579,35,0,34.333333333333336,35.0,False,18.107341983371953,0,0,False,False,False
P-310p791038761_VX-0p793031296086_LS-6p97064070297e-05_ST-311p244290057_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p08314025792e-06_H-9f078c62f6,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,310.791038761,0.793031296086,69.7064070297,311.244290057,74.55759,0.0200572044046525,13027.0,13027.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,74.71148000000001,0.4185821679689337,65455.0,83.4375,8.726019999999991,1.1167962406848315,after_T0,62678.0,75704.0,0.001138916,0.001375479,76.71906891605511,-2.1614789160551027,2.1614789160551027,4.671991104550742,121,76.0107312357749,-1.4531412357748934,1.4531412357748934,2.111619451109384,137,77.36021480064505,-2.8026248006450487,2.8026248006450487,7.854705773190699,123,0,127.0,137.0,False,2.139081650825015,0,0,False,False,False
P-311p847977036_VX-0p831533579891_LS-6p59632228328e-05_ST-369p023839283_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80147419139e-06_H-0602c4a780,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,311.847977036,0.831533579891,65.9632228328,369.023839283,74.35231999999999,0.0216104651904233,12402.0,12402.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,74.58006,0.4271969810749675,53918.0,84.20674,9.626679999999991,1.1290784694997562,after_T0,59796.0,72197.0,0.001086577,0.001311789,72.01016067471373,2.3421593252862607,2.3421593252862607,5.485710305025392,119,71.76307847322317,2.589241526776817,2.589241526776817,6.704171683985543,115,72.33927238320373,2.013047616796257,2.013047616796257,4.05236070748909,135,0,123.0,135.0,False,2.314816156286445,0,0,False,False,False
P-319p96920879_VX-0p866402209965_LS-6p35942162539e-05_ST-320p061265262_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56799203364e-06_H-560be51b32,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,319.96920879,0.866402209965,63.5942162539,320.061265262,74.00761,0.0242829643913764,11891.0,11891.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,74.271745,0.4460648428282453,58884.0,83.76426,9.492514999999996,1.1278078897971229,after_T0,57400.0,69290.0,0.001043064,0.001258995,71.1840871290409,2.823522870959096,2.823522870959096,7.972281402829093,115,70.10242387493625,3.90518612506375,3.90518612506375,15.250478671390429,88,71.80215387167863,2.205456128321373,2.205456128321373,4.8640367339503,131,0,111.33333333333333,131.0,False,2.978055041448073,0,0,False,False,False
P-323p763442528_VX-0p850556183123_LS-6p97450047543e-05_ST-350p102665969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67172480635e-06_H-fe613e406c,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,323.763442528,0.850556183123,69.7450047543,350.102665969,74.37824,0.018554405351433,12151.0,12151.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,74.56653,0.4265782211529846,59852.0,82.93315,8.366619999999998,1.1122034242440946,after_T0,58431.0,70581.0,0.001061787,0.001282441,69.54880770661916,4.829432293380847,4.829432293380847,23.32341627634979,82,69.38498878839627,4.993251211603734,4.993251211603734,24.932557662182163,78,69.47375299566349,4.9044870043365165,4.9044870043365165,24.053992775705776,96,0,85.33333333333333,96.0,False,4.909056836440366,0,0,False,False,False
P-324p489523844_VX-0p639524903021_LS-7p4699050731e-05_ST-392p096101418_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p54328811939e-06_H-eed8ed7ef3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,324.489523844,0.639524903021,74.699050731,392.096101418,86.342,0.0279766504716995,16225.0,16225.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,86.71844,0.4192479985708574,74312.0,106.0038,19.28536,1.2223905319330006,after_T0,77659.0,93883.0,0.001410983,0.001705624,90.15944311446,-3.817443114459991,3.817443114459991,14.572871932137994,94,90.4517855351226,-4.109785535122597,4.109785535122597,16.890337144702933,85,89.39581709685169,-3.053817096851688,3.053817096851688,9.325798861023673,122,0,100.33333333333333,122.0,False,3.6603485821447586,0,0,False,False,False
P-326p931045044_VX-0p255856443683_LS-6p48737236991e-05_ST-399p817710522_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p88547942494e-05_H-9cf0389d20,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,326.931045044,0.255856443683,64.8737236991,399.817710522,94.37197,0.0362819742192046,16714.0,16714.0,False,False,True,True,27,27.0,0.0,0.0,False,before_T0,283.35630000000003,1.1345586907526033,89461.0,287.6517,4.295399999999972,1.0151590065228828,before_T0,98886.0,115599.0,0.001796482,0.002100003,133.99010471513097,-39.61813471513096,39.61813471513096,1569.5965983062652,13,136.63810072301155,-42.26613072301154,42.26613072301154,1786.4258062947,13,128.22905412908156,-33.85708412908156,33.85708412908156,1146.3021457237062,17,3,14.333333333333334,17.0,True,38.58044985574136,1,27,True,False,False
P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,328.176471421,0.746856862244,57.8341655667,308.284457774,81.858095,0.0316346994019721,13770.0,13770.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,90.32897,0.5241210521763761,37570.0,102.5376,12.208629999999983,1.13515741406107,after_T0,66617.0,80386.0,0.001210452,0.001460508,73.42729258181578,8.430802418184228,8.430802418184228,71.07842941446104,58,73.69452506859864,8.16356993140137,8.16356993140137,66.64387402488056,56,73.90222069938838,7.955874300611626,7.955874300611626,63.29593588713253,68,0,60.666666666666664,68.0,False,8.18341555006574,0,0,False,False,False
P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,335.17845091,0.53366627312,73.5439468085,327.916348879,90.5894,0.0443656607918445,19465.0,19465.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,98.565725,0.4588596962538975,83207.0,98.71385,0.1481249999999931,1.0015028043470486,before_T0,93049.0,112513.0,0.001690478,0.002043959,84.55014761703052,6.03925238296948,6.03925238296948,36.47256934520254,71,86.97165362273921,3.6177463772607865,3.6177463772607865,13.088088850183546,93,81.91590995724661,8.673490042753386,8.673490042753386,75.22942952174213,62,0,75.33333333333333,93.0,False,6.110162934327884,0,0,False,False,False
P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,336.384535968,0.857000372961,51.4827567032,367.720955238,77.66257,0.0242572355688504,11950.0,11950.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,86.63813,0.5463307204053665,28671.0,94.14768,7.50954999999999,1.0866771939791404,after_T0,58101.0,70050.0,0.001055794,0.001272798,73.93021977038998,3.73235022961002,3.73235022961002,13.93043823646997,97,75.81244489270748,1.850125107292527,1.850125107292527,3.4229629126341847,129,71.46237267135331,6.200197328646695,6.200197328646695,38.442446914157614,77,0,101.0,129.0,False,3.9275575551830806,0,0,False,False,False
P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,339.704237738,0.701398887747,52.4684299583,300.218383071,85.48333000000001,0.0341065199921177,14625.0,14625.0,False,True,False,True,39,39.0,0.0,0.0,False,before_T0,150.4327,0.8996809841633915,38864.0,311.9999,161.5672,2.074016487106859,after_T0,70974.0,85598.0,0.001289578,0.001555162,98.24245607831708,-12.75912607831708,12.75912607831708,162.795298282391,45,100.86826605899633,-15.384936058996304,15.384936058996304,236.69625753940468,39,94.98407648822256,-9.50074648822256,9.50074648822256,90.26418383347333,59,0,47.666666666666664,59.0,False,12.548269541845315,1,39,True,False,False
P-340p203296502_VX-0p374609743194_LS-5p54750053524e-05_ST-307p813155606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28777232591e-05_H-22f5435fc5,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,340.203296502,0.374609743194,55.4750053524,307.813155606,219.75115,0.1006458020469099,18570.0,18570.0,False,False,True,True,100,72.0,28.0,0.0,True,spans_multiple_T0_regions,292.3277,1.361297496436766,60692.0,302.6767,10.34899999999999,1.0354020505070165,before_T0,97030.0,115599.0,0.001762776,0.002100003,248.48568386036715,-28.73453386036715,28.73453386036715,825.6734361725863,22,244.1890343061152,-24.437884306115222,24.437884306115222,597.2101893590727,23,252.48315212535533,-32.732002125355336,32.732002125355336,1071.3839631342662,19,1,21.333333333333332,23.0,False,28.634806763945903,1,100,False,True,False
P-341p923576441_VX-0p300981342968_LS-7p54559898543e-05_ST-360p882535069_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60279722173e-05_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,341.923576441,0.300981342968,75.4559898543,360.882535069,94.55746,0.0058082929343926,17877.0,17877.0,False,False,True,True,19,19.0,0.0,0.0,False,before_T0,167.1787,0.6233369929303403,80377.0,168.0292,0.8505000000000109,1.0050873705801038,before_T0,97723.0,115599.0,0.001775361,0.002100003,78.4178011817163,16.139658818283706,16.139658818283706,260.488586770603,37,80.06669373544929,14.490766264550714,14.490766264550714,209.98230693384107,40,74.30933608464176,20.24812391535825,20.24812391535825,409.9865220917027,34,0,37.0,40.0,False,16.95951633273089,1,19,True,False,False
P-342p674555398_VX-0p462731136977_LS-5p8783513777e-05_ST-328p309527448_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04253209208e-05_H-add9572a86,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,342.674555398,0.462731136977,58.783513777,328.309527448,203.3425,0.0709022051917533,19469.0,19469.0,False,False,True,True,127,92.0,35.0,0.0,True,spans_multiple_T0_regions,244.96975,1.155764226877233,58514.0,259.0791,14.109350000000006,1.0575962950527569,before_T0,96131.0,115599.0,0.001746449,0.002100003,188.7564646589786,14.586035341021416,14.586035341021416,212.7524269695257,40,186.82340198833936,16.519098011660645,16.519098011660645,272.8805991188507,34,189.8828349574769,13.459665042523085,13.459665042523085,181.16258305691795,49,0,41.0,49.0,False,14.854932798401714,1,127,False,True,False
P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,347.783460623,0.850325890926,53.362114496,354.131736173,78.28754,0.0204247439927042,12064.0,12064.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,86.65241999999999,0.5417952955868521,31106.0,95.41898,8.766560000000013,1.1011692460522169,after_T0,58537.0,70600.0,0.001063712,0.001282786,86.94657589801578,-8.659035898015773,8.659035898015773,74.97890268312582,56,83.65344174629627,-5.36590174629626,5.36590174629626,28.79290155090525,74,91.1412006100028,-12.853660610002793,12.853660610002793,165.2165910771373,51,0,60.333333333333336,74.0,False,8.959532751438275,0,0,False,False,False
P-348p497115387_VX-0p94790268949_LS-7p31988762132e-05_ST-305p038657876_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08925721649e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,348.497115387,0.94790268949,73.19887621320001,305.038657876,70.402365,0.0032752335927769,10926.0,10926.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,70.50156000000001,0.4043001239828485,57240.0,75.02064,4.519079999999988,1.0640990071709049,after_T0,52404.0,63329.0,0.0009523322,0.001150739,70.1873389685583,0.2150260314417096,0.2150260314417096,0.046236194197571,159,69.90077164458788,0.5015933554121261,0.5015933554121261,0.2515958941935954,147,71.37317241070413,-0.9708074107041256,0.9708074107041256,0.9424670286780488,149,0,151.66666666666666,159.0,False,0.5624755991859871,0,0,False,False,False
P-352p513614722_VX-0p929202686833_LS-7p33895545023e-05_ST-314p010655484_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19167741481e-06_H-1553ff852f,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,352.513614722,0.929202686833,73.3895545023,314.010655484,70.61674000000001,0.0020088669718377,11151.0,11151.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,70.682,0.3875401318379988,61783.0,78.63307999999999,7.95107999999999,1.1124908746215445,after_T0,53454.0,64604.0,0.0009714011,0.001173894,71.92807854755397,-1.3113385475539587,1.3113385475539587,1.7196087863009262,138,72.11254918378465,-1.495809183784644,1.495809183784644,2.2374451142944825,135,71.69975706830971,-1.083017068309701,1.083017068309701,1.1729259702501391,148,0,140.33333333333334,148.0,False,1.296721599882768,0,0,False,False,False
P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,353.971838789,0.831374608218,40.859447809,397.346534493,82.59679,0.0271622113940491,12252.0,12252.0,False,False,False,True,44,44.0,0.0,0.0,False,before_T0,206.4062,1.457664692709826,27107.0,234.8576,28.451400000000007,1.137841789636164,before_T0,59960.0,72211.0,0.001089555,0.001312043,89.72164852120949,-7.1248585212094895,7.1248585212094895,50.76360894725147,64,89.80633672662279,-7.20954672662279,7.20954672662279,51.97756400335739,59,87.10969603758706,-4.512906037587058,4.512906037587058,20.36632090408972,103,0,75.33333333333333,103.0,False,6.282437095139779,7,35,True,False,True
P-354p619445985_VX-0p364015239092_LS-5p30095356481e-05_ST-318p142674345_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p32525237544e-05_H-1553ff852f,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,354.619445985,0.364015239092,53.0095356481,318.142674345,255.6717,0.0903561771049738,18409.0,18409.0,False,False,True,True,97,71.0,26.0,0.0,True,spans_multiple_T0_regions,300.7655,1.446188304803973,57347.0,302.4097,1.644200000000012,1.0054667174260346,before_T0,97191.0,115599.0,0.0017657,0.002100003,219.0257067554923,36.64599324450768,36.64599324450768,1342.9288208765024,14,217.82728923204863,37.84441076795136,37.84441076795136,1432.1994263734327,14,221.6249439519904,34.04675604800963,34.04675604800963,1159.18159739268,15,3,14.333333333333334,15.0,True,36.17905335348956,1,97,False,True,False
P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,355.313197397,0.977425276438,40.0293473664,317.253821106,74.3066,0.0156163822699397,10409.0,10409.0,False,False,False,True,8,8.0,0.0,0.0,False,before_T0,110.5689,0.8438939376746593,23178.0,119.8932,9.324299999999994,1.0843302230554883,before_T0,51007.0,61415.0,0.0009269616,0.001115979,75.45030346510937,-1.1437034651093685,1.1437034651093685,1.308057616103176,144,71.48527305689004,2.821326943109966,2.821326943109966,7.959885719918226,104,80.75922981440762,-6.452629814407615,6.452629814407615,41.63643152178205,75,0,107.66666666666667,144.0,False,3.4725534075423163,1,8,True,False,False
P-358p08766286_VX-0p398145183006_LS-4p39068251559e-05_ST-301p093308231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21164861687e-05_H-3d091b92d3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,358.08766286,0.398145183006,43.9068251559,301.093308231,300.04735,0.0127458161495184,18640.0,18640.0,False,False,True,True,120,91.0,29.0,0.0,True,spans_multiple_T0_regions,300.8836,1.696733121341617,56187.0,302.3899,1.5063000000000102,1.005006254910537,before_T0,96960.0,115599.0,0.001761504,0.002100003,248.40281179084403,51.64453820915594,51.64453820915594,2667.158326836968,8,247.61797949311864,52.42937050688136,52.42937050688136,2748.8388917478405,9,248.9144970921785,51.13285290782153,51.13285290782153,2614.5686464929126,6,3,7.666666666666667,9.0,True,51.73558720795294,1,120,False,True,False
P-360p567405001_VX-0p20359066256_LS-4p0817768449e-05_ST-337p353350673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p36951957538e-05_H-a3855470b8,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,360.567405001,0.20359066256,40.817768449,337.353350673,96.47332,0.2014326918341252,14304.0,14304.0,True,False,True,True,31,29.0,2.0,0.0,True,spans_multiple_T0_regions,301.2056,1.701234727843847,82400.0,305.7462,4.540599999999984,1.0150747529262405,before_T0,101296.0,115599.0,0.00184025,0.002100003,156.55933906048602,-60.08601906048602,60.08601906048602,3610.32968653709,7,178.98843956936784,-82.51511956936784,82.51511956936784,6808.744957547072,2,144.20525662449995,-47.73193662449995,47.73193662449995,2278.33777392528,9,3,6.0,9.0,True,63.444358418117936,1,31,True,False,False
P-363p673556898_VX-0p448546579177_LS-4p04529881073e-05_ST-391p93586396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07550047798e-05_H-f55fc58583,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,363.673556898,0.448546579177,40.4529881073,391.93586396,298.89750000000004,0.0183550847881399,19089.0,19089.0,False,False,True,True,144,111.0,33.0,0.0,True,spans_multiple_T0_regions,301.0654,1.8726584949235876,54422.0,302.7273,1.6619000000000028,1.0055200630826393,before_T0,96511.0,115599.0,0.00175335,0.002100003,279.5074921876412,19.39000781235888,19.39000781235888,375.9724029633382,32,275.72265704840675,23.17484295159329,23.17484295159329,537.0733458310133,26,282.3836600213904,16.51383997860961,16.51383997860961,272.70691083912504,41,0,33.0,41.0,False,19.692896914187262,1,144,False,True,False
P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,364.483174853,0.95103094401,42.6115279421,393.929813999,74.45161,0.0193885024430932,10721.0,10721.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,94.5531,0.6664614996456666,24159.0,111.5838,17.030699999999996,1.1801178385478637,before_T0,52401.0,63121.0,0.0009522777,0.001146961,70.43385706088655,4.01775293911345,4.01775293911345,16.142338679754765,90,69.13272228258683,5.318887717413176,5.318887717413176,28.290566550448748,75,73.74359135219089,0.7080186478091122,0.7080186478091122,0.5012904056454436,153,0,106.0,153.0,False,3.3482197681119126,0,0,False,False,False
P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,367.938083726,0.695829187084,43.5800266683,364.389584597,152.05270000000002,0.1058979876665634,14677.0,14677.0,False,False,False,True,154,118.0,30.0,6.0,True,spans_multiple_T0_regions,271.0418,1.749722072722599,32803.0,302.819,31.777199999999997,1.1172409569298904,before_T0,71608.0,86284.0,0.001301092,0.00156762,156.3749663444877,-4.322266344487673,4.322266344487673,18.68198635269083,85,151.72593511299544,0.3267648870045718,0.3267648870045718,0.1067752913791106,155,156.37259439418298,-4.319894394182967,4.319894394182967,18.66148757689342,105,0,115.0,155.0,False,2.9896418752250704,3,148,True,False,True
P-369p066732517_VX-0p471239257303_LS-5p48020687799e-05_ST-388p757421411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02370940626e-05_H-1553ff852f,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,369.066732517,0.471239257303,54.8020687799,388.757421411,231.41035,0.0939891238945083,19502.0,19502.0,False,False,True,True,139,103.0,36.0,0.0,True,spans_multiple_T0_regions,300.116,1.4945661653660811,44188.0,302.6773,2.561300000000017,1.0085343667115385,before_T0,96098.0,115599.0,0.00174585,0.002100003,214.2427697646272,17.16758023537281,17.16758023537281,294.72581113796315,34,214.27175372522964,17.13859627477035,17.13859627477035,293.7314822695721,33,217.55157389723232,13.858776102767678,13.858776102767678,192.06567506664447,48,0,38.333333333333336,48.0,False,16.05498420430361,1,139,False,True,False
