policy,relative_position
margin,0.21189686834538388
margin,0.11950057471225022
margin,0.3408734181897917
margin,0.38959711066291997
margin,0.2449837426450545
margin,0.38923051419393123
margin,0.22341311631549646
margin,0.34041851842909937
margin,0.28132212224537995
margin,0.2539904153830525
margin,0.24524888781652326
margin,0.15535406251298062
margin,0.1807740592015009
margin,0.25788543857527246
margin,0.32596369921933616
margin,0.18999555103068344
margin,0.3701094874250241
margin,0.45745805033325854
margin,0.21189686834538388
margin,0.08345653547831998
margin,0.5065936277798
margin,0.4240752214009106
margin,0.3238758978316147
margin,0.25057522076619976
margin,0.5266950924164217
margin,0.4559853423582515
margin,0.4887441516191523
margin,0.5236680809773093
margin,0.528720429216677
margin,0.34549709050817035
margin,0.6656207512909408
margin,0.17691745144998572
margin,0.2847968062670041
margin,0.25183538764072577
margin,0.1978123638427682
margin,0.3545799590179714
margin,1.0252384315074072
margin,0.2833678881108383
margin,0.9335879231707543
margin,0.17252380916155374
margin,0.027298419546054525
margin,0.9960895667899056
margin,-0.08365647139409005
margin,0.0036334890260611105
margin,0.45355709519266607
margin,0.3645179282758488
margin,0.1587142699783473
margin,1.0376210324099882
margin,0.3942940020136267
margin,1.1187612637566384
margin,0.4810024828248826
margin,0.4627305838733015
margin,0.5307881774105947
margin,0.5299999967056654
margin,0.4938356134549034
margin,2.2419780987459634
margin,0.6807085840446704
margin,0.5307743165310271
margin,0.879137059995109
margin,0.4518610840710754
margin,1.0124991577897393
margin,0.7138867875756713
margin,0.7652374628704152
margin,0.3415776486548828
margin,0.4276405217055301
margin,0.4879127586835035
margin,-0.007993130574191319
margin,0.11415561472150774
margin,1.1844291898742478
margin,0.7483150677866665
margin,0.930259881772111
margin,0.37153534850015885
margin,0.2938425390530109
margin,0.37164815911095295
margin,0.4477295592346451
margin,0.3520837590974996
margin,0.21623319603217506
margin,0.15105849856356707
margin,-0.06613722536758442
margin,0.12459043722456963
margin,0.39202294797577125
margin,0.19471303979711035
margin,-0.0004506252828746701
margin,0.23146743942938894
margin,0.24708591438477406
margin,0.1627367033570426
margin,0.1318965183280695
margin,0.10420837555532324
margin,0.2233559285316256
margin,0.34041851842909937
margin,0.28132212224537995
margin,0.2667844922318775
margin,0.2913845961030622
margin,0.25788543857527246
margin,0.09220574760054154
margin,0.24524888781652326
margin,0.2410462746660646
margin,0.1311296686812588
margin,0.5006391314989866
margin,0.42229492913241623
margin,0.5717218436932119
margin,0.3737005849809837
margin,0.3378755105482212
margin,0.16494941734381224
margin,0.21656800549092808
margin,0.13318447743688247
margin,0.1444406709221476
margin,0.05823286518737663
margin,1.0220749621343455
margin,0.11841452641343458
margin,0.08383330754295125
margin,0.2698923449352964
margin,0.21541251674614803
margin,0.21568851215790402
margin,0.3210706818892215
margin,1.137218302866774
margin,0.009907078982569418
margin,-0.006430547754923704
margin,0.19284085741278706
margin,0.21692068499245262
margin,1.1524678863275968
margin,0.1161745246885793
margin,0.14836248813490557
margin,-0.31068779577641326
margin,-0.015219614412934122
margin,-0.1750877385513422
margin,0.016656797330160025
margin,0.2547872184840606
margin,0.34142066565876633
margin,0.28790551488399774
margin,0.21172311411961195
margin,0.1833477153113463
margin,0.34062433362405625
margin,0.31532021920738396
margin,0.47006239586116183
margin,0.23717219431014452
margin,0.4260729516811521
margin,0.1735594640656846
margin,0.15545985357505135
margin,0.11563870830808742
margin,0.42671470297955455
margin,0.19614473374286226
margin,0.10942795896461628
margin,0.174023618176401
margin,0.06675198599050335
margin,0.06851741025787503
margin,0.32109518741134246
margin,-0.32561139538083866
margin,-0.2084363562672352
margin,0.2964667138190349
margin,0.10541749793198893
margin,0.3220179716007243
margin,0.3118918270093967
margin,0.3524655849159729
margin,0.3213791075778265
margin,0.5114687832010449
margin,0.5164993149138519
margin,0.26926715602143986
margin,0.7528978184443124
margin,0.5524240990197635
margin,0.6698232355432923
margin,0.23310818549093523
margin,0.37390774502602964
margin,0.8297848616178009
margin,0.7294872152825593
margin,0.2416566917287784
margin,0.34308057453815854
margin,0.5513280236527437
margin,0.33485170519909035
margin,0.6228680475249252
margin,0.4743468036438193
margin,0.508844455664943
margin,0.5196544429880691
margin,0.522666187071584
margin,0.5767136081934358
margin,0.5787582002368945
margin,0.6211883437094494
margin,0.6619381903285796
margin,0.8234425954187437
margin,0.8139146678308125
margin,0.9105551156479096
margin,0.8351372234428286
margin,0.7515526374269891
margin,0.1587310640735041
margin,0.17252380916155374
margin,0.23241198929068685
margin,0.15407384053100437
margin,0.9952801317705728
margin,0.027298419546054525
margin,-0.08365647139409005
margin,0.11036353306424494
margin,0.31896534653027264
margin,1.257926833755756
margin,0.930259881772111
margin,0.5269068971153721
margin,0.7188747161322913
margin,0.7216959936761016
margin,0.2159143029128815
margin,0.11146077292406943
margin,0.13318447743688247
margin,0.05823286518737663
margin,0.11841452641343458
margin,0.23525764941662866
margin,0.181418693549077
margin,0.14627075533494538
margin,0.16010965623347395
margin,0.21568851215790402
margin,0.14298727672358583
margin,0.0544111541911407
margin,0.025334129767231792
margin,-0.07860689216565667
margin,0.11415561472150774
margin,0.3087078529702348
margin,0.2016878065268438
margin,0.014613963520112381
margin,0.35119241525354994
margin,0.2106682174104256
margin,0.30083660646117155
margin,0.28655139947784825
margin,0.13737320071211398
margin,0.04977032363752086
margin,0.04424190615726915
margin,0.2182691407288787
margin,-0.1498554571196985
margin,0.2838382311079756
margin,0.08804612691225039
margin,0.026689331329510783
margin,-0.012114064505767482
margin,0.030759914787254695
margin,0.2832441762523383
margin,0.6076577597963878
margin,0.1131621665847532
margin,0.1119108737150462
margin,0.10001014324943347
margin,0.2791946222892653
margin,0.24381252808722986
margin,0.29274254770361596
margin,0.14032310112597768
margin,0.28175263223852465
margin,0.023645713108020282
margin,0.2496897518355522
margin,0.6939388461041869
margin,0.6969928361906074
margin,0.5035426991419746
margin,0.17922154650382072
margin,0.15105849856356707
margin,-0.044457137955092284
margin,0.03888486676738787
margin,0.05637111544081246
margin,0.12278062610515236
margin,0.23803767628468672
margin,0.23858706097296245
margin,0.6373712303781971
margin,0.1788191660550405
margin,0.3273362180657359
margin,0.2016672798453222
margin,0.13836206801680015
margin,0.2974309050766587
margin,0.11802532657511858
margin,0.14722607298343288
margin,0.19597810700287724
margin,0.10420837555532324
margin,0.11950057471225022
margin,0.14117532967205154
margin,0.1503820107123063
margin,0.2636598372799008
margin,0.341660166099113
margin,0.41215236827119345
margin,0.32702241454317904
margin,0.493597340176758
margin,0.5787848118005606
margin,0.4245293206990773
margin,0.44879895574852535
margin,0.22628712905519743
margin,0.4646718262674139
margin,0.24611228625271475
margin,0.4241516963649968
margin,0.39915218868165686
margin,0.3630261418778541
margin,0.41041922906810696
margin,0.37509421341212246
margin,0.3556388018495651
margin,0.2916266044333108
margin,0.34957039652015215
margin,0.32732253869538885
margin,0.3524054399833127
margin,0.27991568441992093
margin,0.2407618628431505
margin,0.27052479222918935
margin,0.21810370427166065
margin,0.5017381597661195
margin,0.4725075213848928
margin,0.5026719807842454
margin,0.474767565609893
margin,0.5299999967056654
margin,0.4938356134549034
margin,0.9633522683701687
margin,0.448904881070059
margin,0.6850609655125921
margin,0.7517726932566008
margin,0.6934780718968894
margin,0.8418991201584244
margin,0.7313485814938544
margin,0.8605849101861137
margin,1.0632831129187585
margin,0.7629507533161402
margin,0.8865585909671944
margin,1.0124991577897393
margin,0.4518610840710754
margin,-0.007993130574191319
margin,0.11415561472150774
margin,0.6842972205945699
margin,1.0546365831819882
margin,0.21829531287216666
margin,0.5347061712029695
margin,0.49248405288077624
margin,0.4605337653044574
margin,0.5546882036575121
margin,0.622148428335512
margin,0.6562162858331703
margin,0.5976472337747484
margin,0.919518892844361
margin,0.7094770628586102
margin,0.7089434084424584
margin,0.5654376594663902
margin,0.8463505669194453
margin,0.9203502578832219
margin,0.7741126089456634
margin,1.094715598804815
margin,0.6842683671272626
margin,0.8408775777398556
margin,0.37366363724509816
margin,0.027298419546054525
margin,1.1867390734880865
margin,-0.08365647139409005
margin,0.11036353306424494
margin,0.0036334890260611105
margin,1.150134125777688
margin,0.4827828614107183
margin,0.5006391314989866
margin,0.42229492913241623
margin,0.34322410525823305
margin,0.16494941734381224
margin,0.13318447743688247
margin,0.1444406709221476
margin,0.03192310897737209
margin,0.08373433810115977
margin,0.25793634724046555
margin,0.2873754146464693
margin,1.017393925133308
margin,0.203500101185551
margin,0.06505493725871846
margin,0.14406615697325584
margin,1.2008509041259436
margin,0.14436724999154152
margin,-0.031575843346117724
margin,-0.06329698316818443
margin,1.1151064445331067
margin,0.11234153446176608
margin,-0.017310908650332475
margin,0.16334756183579488
margin,1.368659582556997
margin,0.5147991761312009
margin,0.49237277873508956
margin,0.49911929156683527
margin,0.5513825196385858
margin,0.5299999967056654
margin,7.704160798892272
margin,0.5266950924164217
margin,0.38923051419393123
margin,0.32596369921933616
margin,0.34041851842909937
margin,0.3238758978316147
margin,0.2913845961030622
margin,0.38959711066291997
margin,0.3408734181897917
margin,0.21189686834538388
margin,0.3701094874250241
margin,0.22377465658898202
margin,0.11950057471225022
margin,0.2637132464136044
margin,0.1503820107123063
margin,0.3177959478405201
margin,0.3448621347536738
margin,0.2959078296624562
margin,0.2838586059244476
margin,0.4945771253195047
margin,0.4963145447149017
margin,0.51087200702471
margin,0.41396813052961784
margin,0.5717218436932119
margin,0.3737005849809837
margin,0.16494941734381224
margin,0.21656800549092808
margin,0.13318447743688247
margin,0.05823286518737663
margin,0.11841452641343458
margin,0.181418693549077
margin,0.14627075533494538
margin,0.34677623220247344
margin,0.3210706818892215
margin,0.2698923449352964
margin,0.21541251674614803
margin,0.025334129767231792
margin,-0.07860689216565667
margin,0.11415561472150774
margin,0.014613963520112381
margin,0.4449190851707676
margin,0.47960038810809313
margin,1.0546365831819882
margin,0.450714335179687
margin,0.4880244184462771
margin,0.5243716296121387
margin,0.4597649150861465
margin,0.7112533967841609
margin,0.5855920691421315
margin,0.9914187919134333
margin,0.014509902602585015
margin,1.172202744415713
margin,1.1756688113502005
margin,-0.06962815718963362
margin,-0.10645451051719708
margin,0.2568989602332602
margin,0.19810736805032486
margin,0.1587310640735041
margin,0.29081853341738967
margin,0.34596499894330024
margin,0.027298419546054525
margin,-0.08365647139409005
margin,0.11036353306424494
margin,0.31896534653027264
margin,0.07853203511322031
margin,0.2220236716654739
margin,0.3645179282758488
margin,0.6291812775150404
margin,0.3788319990905119
margin,0.5702248786990569
margin,0.374760972777451
margin,0.25969330700412674
margin,0.19124309774999293
margin,0.01534040911586219
margin,0.28655139947784825
margin,0.13737320071211398
margin,-0.14081215360945618
margin,0.3241125790835419
margin,0.1119108737150462
margin,0.07103262196870999
margin,0.28955320292106806
margin,0.23290762240751356
margin,0.3969041924159673
margin,0.2496897518355522
margin,0.24977350502080692
margin,0.28175263223852465
margin,0.07205386568896802
margin,0.7241425369292188
margin,0.34931972894062036
margin,0.6644996621098521
margin,0.3002592311140526
margin,0.79891681434796
margin,0.4504567127257723
margin,0.19124309774999293
margin,0.05529805880075905
margin,-0.11061097562091758
margin,0.026689331329510783
margin,0.1064765877594876
margin,0.2540569372740222
margin,-0.012114064505767482
margin,0.3404766526823917
margin,0.08782274005201203
margin,0.06115617814865486
margin,0.4086357412745798
margin,0.20834257872203538
margin,0.277323536646447
margin,0.2637111381866313
margin,0.29666009711199587
margin,0.6894807042953189
margin,0.2480846632090472
margin,0.28321035070587586
margin,0.21370468965022493
margin,0.26411187015821747
margin,0.5826122390156826
margin,0.231109980226605
margin,0.28955320292106806
margin,0.22771168884481685
margin,0.4646146391601946
margin,0.2503029913455552
margin,0.28136431936534934
margin,0.23290762240751356
margin,0.3770266058869047
margin,0.3002592311140526
margin,0.49261794316745233
margin,0.42113134503004024
margin,0.3132921559634671
margin,0.3969041924159673
margin,0.39996183872721086
margin,0.29455485551302996
margin,0.0975905428895931
margin,0.252220373946642
margin,0.3045617427791857
margin,0.09966423887803365
margin,0.1435275320557593
margin,0.38140873985092366
margin,0.39476194608644477
margin,0.5708464070432995
margin,0.3044858528655342
margin,0.2479784282400221
margin,0.5126991315067355
margin,0.5163516856710517
margin,0.4924988480360147
margin,0.5511509496814156
margin,7.176255666059391
margin,4.718318254399684
margin,9.096113041674403
margin,3.4807082412399195
margin,6.8671066138742765
margin,0.8671575906383416
margin,0.9567414126008211
margin,1.0304141907218178
margin,1.0273763585357398
margin,0.012717195015596504
margin,-0.09330198882905508
margin,0.181418693549077
margin,0.14627075533494538
margin,0.2698923449352964
margin,0.21568851215790402
margin,0.3210706818892215
margin,0.16010965623347395
margin,0.3197910580636174
margin,0.025334129767231792
margin,-0.07860689216565667
margin,0.4887441516191523
margin,0.5236680809773093
margin,0.40052834065628906
margin,0.3287203147494341
margin,0.7104687287788898
margin,0.8745913071358279
margin,0.6761238359357075
margin,0.7762965218229515
margin,0.6959182249750624
margin,0.8943102271677962
margin,1.0220749621343455
margin,0.03192310897737209
margin,0.14406615697325584
margin,0.14627075533494538
margin,0.2698923449352964
margin,1.137218302866774
margin,0.025334129767231792
margin,0.16945426728994792
margin,0.1161745246885793
margin,-0.06482688282745619
margin,0.2746398255465254
margin,0.18607678955417872
margin,0.30083660646117155
margin,1.0838964463876246
margin,0.521980130878017
margin,0.5233671112047497
margin,0.5096429076786457
margin,0.3756396292129256
margin,0.14351767976397678
margin,0.28615675099761173
margin,0.006033332829668414
margin,0.08657067400624077
margin,-0.06779264166229594
margin,0.11461634883845079
margin,0.2780714293956291
margin,0.08119176003732734
margin,0.33689174299389996
margin,0.32905002121360605
margin,0.39289221730926754
margin,0.20701362927837552
margin,0.5758970005850657
margin,0.5745200748236622
margin,0.06656216529674919
margin,0.15547669823855242
margin,0.12425487401585396
margin,0.1134606337884184
margin,0.05311123866762697
margin,0.009511223379947283
margin,0.6941665129101383
margin,0.374760972777451
margin,0.25969330700412674
margin,-0.08024706719133085
margin,0.19124309774999293
margin,0.05529805880075905
margin,0.13242858775788294
margin,-0.11061097562091758
margin,0.09533474624147452
margin,0.19570793113994528
margin,0.29463327042235743
margin,0.0047807038451714995
margin,0.0735502808529578
margin,0.046174980682544706
margin,0.17372507234525394
margin,0.4748875684153788
margin,0.16047778719471956
margin,0.11125570485122371
margin,0.6608512057459032
margin,0.03977960410514836
margin,0.14032310112597768
margin,0.23290762240751356
margin,0.0975905428895931
margin,0.1435275320557593
margin,0.5115825542925891
margin,0.5495922999280715
margin,0.49573608839080646
margin,0.4627305838733015
margin,0.5307881774105947
margin,0.6948709428344984
margin,0.726389277742078
margin,10.088068737392572
margin,5.9410503738511675
margin,1.54293779002864
margin,0.3594817650256215
margin,0.47461574110981136
margin,0.5941984902616524
margin,0.7163750320653428
margin,0.839580341517469
margin,0.45596488423951886
margin,0.677945633947127
margin,0.9919323119881961
margin,0.6499454053931637
margin,1.0742585657460237
margin,0.879137059995109
margin,1.0124991577897393
margin,0.6423103494894945
margin,0.8278245704844364
margin,0.4892804958597675
margin,0.4656783786246307
margin,0.5212589676762027
margin,0.3209428139212872
margin,0.2158018628225768
margin,0.17691745144998572
margin,0.32657164582797243
margin,0.2847968062670041
margin,0.9014745017044613
margin,0.8217990363349862
margin,0.8246422970102554
margin,1.0186660290224454
margin,1.0207373148611598
margin,0.181418693549077
margin,0.25793634724046555
margin,0.14627075533494538
margin,0.21541251674614803
margin,0.025334129767231792
margin,-0.07860689216565667
margin,0.11415561472150774
margin,0.014613963520112381
margin,0.3087078529702348
margin,0.08446800525022112
margin,0.43423469052259955
margin,0.5316154438781784
margin,0.5347061712029695
margin,0.49248405288077624
margin,0.4605337653044574
margin,0.5546882036575121
margin,0.7364347183673783
margin,0.6454960468366437
margin,0.6771530845285821
margin,0.8259770035236697
margin,0.04225949763297176
margin,0.3114121441412467
margin,1.1276481823552413
margin,0.8760465957946059
margin,0.8132028527003663
margin,0.8701262497350366
margin,1.0133747714437293
