run_id,budget,historical_selected_index,reconstructed_min_margin_index,historical_query_table_index,selection_matches,reconstructed_probability,historical_probability,absolute_probability_difference
w85__r16_f01,20,109,109,109,True,0.5103921038002035,0.5103921038002035,0.0
w85__r16_f01,24,89,89,89,True,0.5229773366690296,0.5229773366690296,0.0
w85__r16_f01,28,103,103,103,True,0.4963134294554416,0.4963134294554416,0.0
w85__r16_f01,32,288,288,288,True,0.5533013378724405,0.5533013378724405,0.0
w85__r16_f01,36,12,12,12,True,0.4115715479406674,0.4115715479406674,0.0
w85__r16_f01,40,57,57,57,True,0.6130494911488711,0.6130494911488711,0.0
w85__r16_f01,48,91,91,91,True,0.4668641513939349,0.4668641513939349,0.0
w85__r16_f01,60,76,76,76,True,0.2682367908747096,0.2682367908747096,0.0
w85__r16_f02,16,296,296,296,True,0.4746376715385594,0.4746376715385594,0.0
w85__r16_f02,20,211,211,211,True,0.516326776964668,0.516326776964668,0.0
w85__r16_f02,24,89,89,89,True,0.5112195872405252,0.5112195872405252,0.0
w85__r16_f02,28,370,370,370,True,0.4611599353865898,0.4611599353865898,0.0
w85__r16_f02,32,33,33,33,True,0.4891934081644642,0.4891934081644642,0.0
w85__r16_f02,36,299,299,299,True,0.4570501499541421,0.4570501499541421,0.0
w85__r16_f02,40,161,161,161,True,0.6024547137917864,0.6024547137917864,0.0
w85__r16_f02,48,40,40,40,True,0.3240591052214654,0.3240591052214654,0.0
w85__r16_f02,60,150,150,150,True,0.8079123200435561,0.8079123200435561,0.0
w85__r16_f03,16,232,232,232,True,0.7039325896447508,0.7039325896447508,0.0
w85__r16_f03,20,370,370,370,True,0.3584812120701599,0.3584812120701599,0.0
w85__r16_f03,24,12,12,12,True,0.4719571506272757,0.4719571506272757,0.0
w85__r16_f03,28,211,211,211,True,0.442746993612289,0.442746993612289,0.0
w85__r16_f03,32,85,85,85,True,0.4427218121695517,0.4427218121695517,0.0
w85__r16_f03,36,394,394,394,True,0.3739680838229446,0.3739680838229446,0.0
w85__r16_f03,40,214,214,214,True,0.2289441163123911,0.2289441163123911,0.0
w85__r16_f03,48,96,96,96,True,0.1869470162039306,0.1869470162039306,0.0
w85__r16_f03,60,84,84,84,True,0.8789277457860862,0.8789277457860862,0.0
w85__r16_f04,16,93,93,93,True,0.4822663052361875,0.4822663052361875,0.0
w85__r16_f04,20,365,365,365,True,0.5037721890837048,0.5037721890837048,0.0
w85__r16_f04,24,103,103,103,True,0.5005251541028242,0.5005251541028242,0.0
w85__r16_f04,28,385,385,385,True,0.4908090721150273,0.4908090721150273,0.0
w85__r16_f04,32,214,214,214,True,0.4684527338464264,0.4684527338464264,0.0
w85__r16_f04,36,104,104,104,True,0.4964548857651145,0.4964548857651145,0.0
w85__r16_f04,40,161,161,161,True,0.550253129985677,0.550253129985677,0.0
w85__r16_f04,48,64,64,64,True,0.3330811469361379,0.3330811469361379,0.0
w85__r16_f04,60,125,125,125,True,0.8592476277754031,0.8592476277754031,0.0
w85__r16_f05,16,271,271,271,True,0.46934312192068,0.46934312192068,0.0
w85__r16_f05,20,12,12,12,True,0.7662835211474999,0.7662835211474999,0.0
w85__r16_f05,24,214,214,214,True,0.230124820432934,0.230124820432934,0.0
w85__r16_f05,28,384,384,384,True,0.2317663914373042,0.2317663914373042,0.0
w85__r16_f05,32,394,394,394,True,0.1826091768447213,0.1826091768447213,0.0
w85__r16_f05,36,68,68,68,True,0.1989089039797136,0.1989089039797136,0.0
w85__r16_f05,40,52,52,52,True,0.8718281341978127,0.8718281341978127,0.0
w85__r16_f05,48,93,93,93,True,0.8795573909427503,0.8795573909427503,0.0
w85__r16_f05,60,262,262,262,True,0.0455952375267543,0.0455952375267543,0.0
w85__r17_f01,16,91,91,91,True,0.4589906722345347,0.4589906722345347,0.0
w85__r17_f01,20,394,394,394,True,0.8456062996049241,0.8456062996049241,0.0
w85__r17_f01,24,268,268,268,True,0.4467620322669603,0.4467620322669603,0.0
w85__r17_f01,28,184,184,184,True,0.4675953528662191,0.4675953528662191,0.0
w85__r17_f01,32,199,199,199,True,0.7040440252492317,0.7040440252492317,0.0
w85__r17_f01,36,296,296,296,True,0.7365056459453854,0.7365056459453854,0.0
w85__r17_f01,40,68,68,68,True,0.3190745647463586,0.3190745647463586,0.0
w85__r17_f01,48,57,57,57,True,0.8075670687409229,0.8075670687409229,0.0
w85__r17_f01,60,102,102,102,True,0.9273982792855122,0.9273982792855122,0.0
w85__r17_f02,16,119,119,119,True,0.4935286335186664,0.4935286335186664,0.0
w85__r17_f02,20,258,258,258,True,0.5135743363840497,0.5135743363840497,0.0
w85__r17_f02,24,299,299,299,True,0.4852241806687374,0.4852241806687374,0.0
w85__r17_f02,28,108,108,108,True,0.4913187003969099,0.4913187003969099,0.0
w85__r17_f02,32,110,110,110,True,0.4245110832821979,0.4245110832821979,0.0
w85__r17_f02,36,192,192,192,True,0.4424224581712508,0.4424224581712508,0.0
w85__r17_f02,40,90,90,90,True,0.4164335977335724,0.4164335977335724,0.0
w85__r17_f02,48,376,376,376,True,0.4273252612702265,0.4273252612702265,0.0
w85__r17_f02,60,80,80,80,True,0.8029137549242478,0.8029137549242478,0.0
w85__r17_f03,16,104,104,104,True,0.602779788231885,0.602779788231885,0.0
w85__r17_f03,20,394,394,394,True,0.1431226192066788,0.1431226192066788,0.0
w85__r17_f03,24,385,385,385,True,0.4971293937611554,0.4971293937611554,0.0
w85__r17_f03,28,12,12,12,True,0.5167972785235726,0.5167972785235726,0.0
w85__r17_f03,32,110,110,110,True,0.708965539635301,0.708965539635301,0.0
w85__r17_f03,36,299,299,299,True,0.2383315707430711,0.2383315707430711,0.0
w85__r17_f03,40,287,287,287,True,0.2573481075945665,0.2573481075945665,0.0
w85__r17_f03,48,102,102,102,True,0.8115796188118338,0.8115796188118338,0.0
w85__r17_f03,60,125,125,125,True,0.8630545043341726,0.8630545043341726,0.0
w85__r17_f04,16,85,85,85,True,0.511688026293978,0.511688026293978,0.0
w85__r17_f04,20,12,12,12,True,0.5068489774152116,0.5068489774152116,0.0
w85__r17_f04,24,384,384,384,True,0.4656135699409134,0.4656135699409134,0.0
w85__r17_f04,28,199,199,199,True,0.4618579751346061,0.4618579751346061,0.0
w85__r17_f04,32,299,299,299,True,0.3790950333094258,0.3790950333094258,0.0
w85__r17_f04,36,126,126,126,True,0.3453560300674212,0.3453560300674212,0.0
w85__r17_f04,40,106,106,106,True,0.6748795745156144,0.6748795745156144,0.0
w85__r17_f04,48,76,76,76,True,0.1922705667267337,0.1922705667267337,0.0
w85__r17_f04,60,101,101,101,True,0.0870344917508418,0.0870344917508418,0.0
w85__r17_f05,16,161,161,161,True,0.5062865050880525,0.5062865050880525,0.0
w85__r17_f05,20,211,211,211,True,0.4894656826051822,0.4894656826051822,0.0
w85__r17_f05,24,296,296,296,True,0.5234394669387257,0.5234394669387257,0.0
w85__r17_f05,28,379,379,379,True,0.5019961024436155,0.5019961024436155,0.0
w85__r17_f05,32,394,394,394,True,0.5012782773362514,0.5012782773362514,0.0
w85__r17_f05,36,85,85,85,True,0.4082672404423419,0.4082672404423419,0.0
w85__r17_f05,40,96,96,96,True,0.3644625271772099,0.3644625271772099,0.0
w85__r17_f05,48,93,93,93,True,0.7288851967888377,0.7288851967888377,0.0
w85__r17_f05,60,152,152,152,True,0.856199457281491,0.856199457281491,0.0
w85__r18_f01,16,90,90,90,True,0.4970971963640593,0.4970971963640593,0.0
w85__r18_f01,20,268,268,268,True,0.5019353479973185,0.5019353479973185,0.0
w85__r18_f01,24,199,199,199,True,0.4934753924655233,0.4934753924655233,0.0
w85__r18_f01,28,85,85,85,True,0.3753852038084062,0.3753852038084062,0.0
w85__r18_f01,32,91,91,91,True,0.4230214730471857,0.4230214730471857,0.0
w85__r18_f01,36,296,296,296,True,0.6905976798154825,0.6905976798154825,0.0
w85__r18_f01,40,52,52,52,True,0.8159234943844922,0.8159234943844922,0.0
w85__r18_f01,48,79,79,79,True,0.1076998983944577,0.1076998983944577,0.0
w85__r18_f01,60,285,285,285,True,0.0304080163472235,0.0304080163472235,0.0
w85__r18_f02,16,96,96,96,True,0.5013085011684453,0.5013085011684453,0.0
w85__r18_f02,20,105,105,105,True,0.496705140573102,0.496705140573102,0.0
w85__r18_f02,24,268,268,268,True,0.4792360179569925,0.4792360179569925,0.0
w85__r18_f02,28,104,104,104,True,0.4913755019024393,0.4913755019024393,0.0
w85__r18_f02,32,394,394,394,True,0.5116930242934714,0.5116930242934714,0.0
w85__r18_f02,36,271,271,271,True,0.3881192296230722,0.3881192296230722,0.0
w85__r18_f02,40,126,126,126,True,0.346905224430202,0.346905224430202,0.0
w85__r18_f02,48,64,64,64,True,0.2912550688866986,0.2912550688866986,0.0
w85__r18_f02,60,80,80,80,True,0.9089351985710435,0.9089351985710435,0.0
w85__r18_f03,16,90,90,90,True,0.5014599390853869,0.5014599390853869,0.0
w85__r18_f03,20,110,110,110,True,0.495701052859542,0.495701052859542,0.0
w85__r18_f03,24,108,108,108,True,0.4719380349832889,0.4719380349832889,0.0
w85__r18_f03,28,192,192,192,True,0.4361158805906058,0.4361158805906058,0.0
w85__r18_f03,32,211,211,211,True,0.5398455455688378,0.5398455455688378,0.0
w85__r18_f03,36,161,161,161,True,0.5354543895471124,0.5354543895471124,0.0
w85__r18_f03,40,109,109,109,True,0.6715651001184142,0.6715651001184142,0.0
w85__r18_f03,48,96,96,96,True,0.2351403848168729,0.2351403848168729,0.0
w85__r18_f03,60,294,294,294,True,0.1102587013211859,0.1102587013211859,0.0
w85__r18_f04,16,57,57,57,True,0.4991973868794312,0.4991973868794312,0.0
w85__r18_f04,20,199,199,199,True,0.4938043932177258,0.4938043932177258,0.0
w85__r18_f04,24,105,105,105,True,0.4983761433677269,0.4983761433677269,0.0
w85__r18_f04,28,126,126,126,True,0.5051602112572411,0.5051602112572411,0.0
w85__r18_f04,32,192,192,192,True,0.4943865739147899,0.4943865739147899,0.0
w85__r18_f04,36,288,288,288,True,0.4762590955816961,0.4762590955816961,0.0
w85__r18_f04,40,102,102,102,True,0.5943394417638785,0.5943394417638785,0.0
w85__r18_f04,48,377,377,377,True,0.6597244537152847,0.6597244537152847,0.0
w85__r18_f04,60,137,137,137,True,0.7102070770516207,0.7102070770516207,0.0
w85__r18_f05,16,199,199,199,True,0.5003413844977287,0.5003413844977287,0.0
w85__r18_f05,20,379,379,379,True,0.4936848699164091,0.4936848699164091,0.0
w85__r18_f05,24,52,52,52,True,0.5294649558567883,0.5294649558567883,0.0
w85__r18_f05,28,201,201,201,True,0.4156998342063502,0.4156998342063502,0.0
w85__r18_f05,32,161,161,161,True,0.4797538673725938,0.4797538673725938,0.0
w85__r18_f05,36,384,384,384,True,0.3060809664436874,0.3060809664436874,0.0
w85__r18_f05,40,85,85,85,True,0.2766083075065353,0.2766083075065353,0.0
w85__r18_f05,48,152,152,152,True,0.6023702515042828,0.6023702515042828,0.0
w85__r18_f05,60,76,76,76,True,0.1723905107720611,0.1723905107720611,0.0
w85__r19_f01,16,121,121,121,True,0.514742508432338,0.514742508432338,0.0
w85__r19_f01,20,109,109,109,True,0.4517544488966507,0.4517544488966507,0.0
w85__r19_f01,24,57,57,57,True,0.4669770103361514,0.4669770103361514,0.0
w85__r19_f01,28,199,199,199,True,0.3659168445638272,0.3659168445638272,0.0
w85__r19_f01,32,12,12,12,True,0.379591295962598,0.379591295962598,0.0
w85__r19_f01,36,385,385,385,True,0.5022175859579612,0.5022175859579612,0.0
w85__r19_f01,40,90,90,90,True,0.4115124709525446,0.4115124709525446,0.0
w85__r19_f01,48,271,271,271,True,0.2594378727335993,0.2594378727335993,0.0
w85__r19_f01,60,115,115,115,True,0.8701290557821721,0.8701290557821721,0.0
w85__r19_f02,16,268,268,268,True,0.5397118363087401,0.5397118363087401,0.0
w85__r19_f02,20,76,76,76,True,0.8709424732260231,0.8709424732260231,0.0
w85__r19_f02,24,201,201,201,True,0.5005147749597374,0.5005147749597374,0.0
w85__r19_f02,28,85,85,85,True,0.3984954418426412,0.3984954418426412,0.0
w85__r19_f02,32,288,288,288,True,0.3810427912767125,0.3810427912767125,0.0
w85__r19_f02,36,106,106,106,True,0.7561301446414177,0.7561301446414177,0.0
w85__r19_f02,40,379,379,379,True,0.2232501127115256,0.2232501127115256,0.0
w85__r19_f02,48,392,392,392,True,0.8087571845709363,0.8087571845709363,0.0
w85__r19_f02,60,125,125,125,True,0.877040976866283,0.877040976866283,0.0
w85__r19_f03,16,296,296,296,True,0.5117151422285424,0.5117151422285424,0.0
w85__r19_f03,20,299,299,299,True,0.4937287821948022,0.4937287821948022,0.0
w85__r19_f03,24,201,201,201,True,0.4902918007788557,0.4902918007788557,0.0
w85__r19_f03,28,60,60,60,True,0.4942701218685492,0.4942701218685492,0.0
w85__r19_f03,32,184,184,184,True,0.5172061620544959,0.5172061620544959,0.0
w85__r19_f03,36,110,110,110,True,0.4239595625513743,0.4239595625513743,0.0
w85__r19_f03,40,115,115,115,True,0.5071570879604259,0.5071570879604259,0.0
w85__r19_f03,48,93,93,93,True,0.6122945894076111,0.6122945894076111,0.0
w85__r19_f03,60,139,139,139,True,0.7625423123180326,0.7625423123180326,0.0
w85__r19_f04,16,89,89,89,True,0.5137439015479082,0.5137439015479082,0.0
w85__r19_f04,20,192,192,192,True,0.5023917154040234,0.5023917154040234,0.0
w85__r19_f04,24,271,271,271,True,0.5398624187386076,0.5398624187386076,0.0
w85__r19_f04,28,394,394,394,True,0.4762479796178382,0.4762479796178382,0.0
w85__r19_f04,32,296,296,296,True,0.45249556293642,0.45249556293642,0.0
w85__r19_f04,36,126,126,126,True,0.4505274518180329,0.4505274518180329,0.0
w85__r19_f04,40,376,376,376,True,0.4874429696305391,0.4874429696305391,0.0
w85__r19_f04,48,384,384,384,True,0.5842823941101187,0.5842823941101187,0.0
w85__r19_f04,60,45,45,45,True,0.7832134618929558,0.7832134618929558,0.0
w85__r19_f05,16,211,211,211,True,0.5557848639470393,0.5557848639470393,0.0
w85__r19_f05,20,201,201,201,True,0.0772146640617847,0.0772146640617847,0.0
w85__r19_f05,24,264,264,264,True,0.2572891912806199,0.2572891912806199,0.0
w85__r19_f05,28,103,103,103,True,0.2217531921546651,0.2217531921546651,0.0
w85__r19_f05,32,192,192,192,True,0.0830975147164281,0.0830975147164281,0.0
w85__r19_f05,36,89,89,89,True,0.8779201332918092,0.8779201332918092,0.0
w85__r19_f05,40,52,52,52,True,0.7613144171141926,0.7613144171141926,0.0
w85__r19_f05,48,64,64,64,True,0.1064803965099372,0.1064803965099372,0.0
w85__r19_f05,60,234,234,234,True,0.0347407974229554,0.0347407974229554,0.0
w85__r20_f01,16,102,102,102,True,0.5100275795593667,0.5100275795593667,0.0
w85__r20_f01,20,199,199,199,True,0.4916805484666735,0.4916805484666735,0.0
w85__r20_f01,24,108,108,108,True,0.4996865289845289,0.4996865289845289,0.0
w85__r20_f01,28,105,105,105,True,0.4884710030781036,0.4884710030781036,0.0
w85__r20_f01,32,385,385,385,True,0.4092283488968462,0.4092283488968462,0.0
w85__r20_f01,36,384,384,384,True,0.3273369815703404,0.3273369815703404,0.0
w85__r20_f01,40,79,79,79,True,0.4998484486146595,0.4998484486146595,0.0
w85__r20_f01,48,168,168,168,True,0.2654847918255996,0.2654847918255996,0.0
w85__r20_f01,60,375,375,375,True,0.1953979253638635,0.1953979253638635,0.0
w85__r20_f02,16,199,199,199,True,0.1344023904990763,0.1344023904990763,0.0
w85__r20_f02,20,89,89,89,True,0.9250022480441658,0.9250022480441658,0.0
w85__r20_f02,24,214,214,214,True,0.4132690355188231,0.4132690355188231,0.0
w85__r20_f02,28,384,384,384,True,0.3708553330953066,0.3708553330953066,0.0
w85__r20_f02,32,85,85,85,True,0.229427894009973,0.229427894009973,0.0
w85__r20_f02,36,299,299,299,True,0.2307810507127214,0.2307810507127214,0.0
w85__r20_f02,40,52,52,52,True,0.7111603404597417,0.7111603404597417,0.0
w85__r20_f02,48,81,81,81,True,0.1240359925950542,0.1240359925950542,0.0
w85__r20_f02,60,304,304,304,True,0.0994686637884569,0.0994686637884569,0.0
w85__r20_f03,16,296,296,296,True,0.5018886271015441,0.5018886271015441,0.0
w85__r20_f03,20,394,394,394,True,0.5048737648065291,0.5048737648065291,0.0
w85__r20_f03,24,90,90,90,True,0.5100327115259944,0.5100327115259944,0.0
w85__r20_f03,28,201,201,201,True,0.5002229464876404,0.5002229464876404,0.0
w85__r20_f03,32,288,288,288,True,0.4681496940839906,0.4681496940839906,0.0
w85__r20_f03,36,104,104,104,True,0.5399315718773323,0.5399315718773323,0.0
w85__r20_f03,40,192,192,192,True,0.3943706315604913,0.3943706315604913,0.0
w85__r20_f03,48,126,126,126,True,0.3359561396089248,0.3359561396089248,0.0
w85__r20_f03,60,139,139,139,True,0.7292293308100852,0.7292293308100852,0.0
w85__r20_f04,16,57,57,57,True,0.4986488872288572,0.4986488872288572,0.0
w85__r20_f04,20,385,385,385,True,0.5010965750622547,0.5010965750622547,0.0
w85__r20_f04,24,199,199,199,True,0.4619360227718374,0.4619360227718374,0.0
w85__r20_f04,28,12,12,12,True,0.4576217288021098,0.4576217288021098,0.0
w85__r20_f04,32,68,68,68,True,0.4216430857948978,0.4216430857948978,0.0
w85__r20_f04,36,271,271,271,True,0.5216611102016628,0.5216611102016628,0.0
w85__r20_f04,40,379,379,379,True,0.4121550134864264,0.4121550134864264,0.0
w85__r20_f04,48,392,392,392,True,0.7265897182387562,0.7265897182387562,0.0
w85__r20_f04,60,370,370,370,True,0.1483481956947798,0.1483481956947798,0.0
w85__r20_f05,16,365,365,365,True,0.5148229161422684,0.5148229161422684,0.0
w85__r20_f05,20,89,89,89,True,0.93233337808158,0.93233337808158,0.0
w85__r20_f05,24,52,52,52,True,0.9999999900002194,0.9999999900002194,0.0
w85__r20_f05,28,154,154,154,True,0.9999999900002194,0.9999999900002194,0.0
w85__r20_f05,32,114,114,114,True,0.9999999900003332,0.9999999900003332,0.0
w85__r20_f05,36,156,156,156,True,0.9999999900002194,0.9999999900002194,0.0
w85__r20_f05,40,121,121,121,True,0.9999999900003332,0.9999999900003332,0.0
w85__r20_f05,48,129,129,129,True,0.9999999900003332,0.9999999900003332,0.0
w85__r20_f05,60,150,150,150,True,0.9999999900003332,0.9999999900003332,0.0
