name,hash,P,VX,LS,ST,reaches_conduction,first_conduction_timestep,first_conduction_frame_index_0based,total_frames,conduction_frames,conduction_fraction,screenshot_bug_any,screenshot_bug_before_first_conduction,keyhole_any,label_change_count,conduction_entry_count,unexpected_start,return_to_forming_or_initial_after_conduction,suspicious_transition,transition_pattern,bug_free_field,correctly_finished_field,first_observed_conduction_timestep,first_observed_conduction_frame_index_0based,screenshot_bug_frames_before_first_observed_conduction,latest_valid_preconduction_timestep,latest_valid_preconduction_label,first_screenshot_bug_timestep_before_first_observed_conduction,last_screenshot_bug_timestep_before_first_observed_conduction,observational_ambiguity_interval_lower_bound,observational_ambiguity_interval_upper_bound,observational_ambiguity_interval_width,observational_ambiguity_lower_bound_exists,first_persistent_conduction_timestep,first_persistent_conduction_frame_index_0based,persistent_onset_exists,persistent_onset_differs_from_first_observed,persistent_minus_first_observed_timestep,intervening_reversion_count,intervening_reversion_frame_count,final_observed_timestep,final_stored_frame_index_0based,final_observed_label,final_valid_non_bug_timestep,final_valid_label,right_censored_no_conduction,exact_clean_observed_target,interval_ambiguous_due_to_pretransition_bug,other_transition_ambiguity,target_status_primary
P-237p334710533_VX-0p878374904385_LS-5p83506544001e-05_ST-382p29609677_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49209748472e-06_H-8773df93d2,8773df93d2,237.334710533,0.878374904385,5.83506544001e-05,382.29609677,True,25975.0,85.0,379,277,0.7308707124010554,True,True,False,4,1,True,False,True,Screenshot Bug → Initial Emptiness → Forming Phase → Conduction → Screenshot Bug,1,1,25975,85,33,25673,Forming Phase,0,9970,25673,25975,302,True,25975,85,True,False,0,0,0,115599,378,Screenshot Bug,110650,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-238p319282705_VX-0p253960262605_LS-5p92121677448e-05_ST-384p128817665_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p89955725889e-05_H-452de4062d,452de4062d,238.319282705,0.253960262605,5.92121677448e-05,384.128817665,True,81551.0,78.0,112,34,0.30357142857142855,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,81551,78,33,80505,Forming Phase,0,33436,80505,81551,1046,True,81551,78,True,False,0,0,0,115599,111,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-238p568860016_VX-0p692328357435_LS-6p05159821767e-05_ST-343p889085336_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96796621315e-06_H-eb41f0639c,eb41f0639c,238.568860016,0.692328357435,6.05159821767e-05,343.889085336,True,35264.0,91.0,301,210,0.6976744186046512,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,35264,91,33,34881,Forming Phase,0,12649,34881,35264,383,True,35264,91,True,False,0,0,0,115599,300,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-240p150803131_VX-0p464417169926_LS-7p86781365033e-05_ST-312p042470117_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03874725471e-05_H-0744488b5e,0744488b5e,240.150803131,0.464417169926,7.86781365033e-05,312.042470117,True,54875.0,96.0,204,108,0.5294117647058824,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,54875,96,32,54303,Forming Phase,0,17711,54303,54875,572,True,54875,96,True,False,0,0,0,115599,203,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,e0ed0fec98,243.936893462,0.545516283598,5.6904291389e-05,360.082453969,True,16538.0,34.0,238,155,0.6512605042016807,False,False,True,13,7,False,False,True,Initial Emptiness → Conduction → Keyhole → Conduction → Keyhole → Conduction → Keyhole → Conduction → Keyhole → Conduction → Keyhole → Conduction → Keyhole → Conduction,1,1,16538,34,0,16052,Initial Emptiness,,,16052,16538,486,True,16538,34,True,False,0,0,0,115599,237,Conduction,115599,Conduction,False,True,False,True,other_transition_ambiguity
P-244p346847818_VX-0p692297386822_LS-7p87344285445e-05_ST-312p797130588_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96827793206e-06_H-9bd689b964,9bd689b964,244.346847818,0.692297386822,7.87344285445e-05,312.797130588,True,41021.0,104.0,300,196,0.6533333333333333,True,True,False,3,1,True,False,True,Screenshot Bug → Initial Emptiness → Forming Phase → Conduction,1,1,41021,104,29,40638,Forming Phase,0,11500,40638,41021,383,True,41021,104,True,False,0,0,0,115599,299,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-244p476502118_VX-0p49526990633_LS-8p73976519147e-05_ST-336p403249939_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p74038709269e-06_H-f06f0c9a83,f06f0c9a83,244.476502118,0.49526990633,8.73976519147e-05,336.403249939,True,47164.0,88.0,217,129,0.5944700460829493,True,True,False,3,1,True,False,True,Screenshot Bug → Initial Emptiness → Forming Phase → Conduction,1,1,47164,88,31,46627,Forming Phase,0,16073,46627,47164,537,True,47164,88,True,False,0,0,0,115599,216,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-246p351544569_VX-0p710899222357_LS-7p68583817855e-05_ST-368p835081824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p78594159524e-06_H-f404b6f8f4,f404b6f8f4,246.351544569,0.710899222357,7.68583817855e-05,368.835081824,True,39200.0,104.0,309,205,0.6634304207119741,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,39200,104,32,38826,Forming Phase,0,11945,38826,39200,374,True,39200,104,True,False,0,0,0,115599,308,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-247p324665735_VX-0p977977830338_LS-8p14476523525e-05_ST-343p514293063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p93275047078e-06_H-b40dbd8ddd,b40dbd8ddd,247.324665735,0.977977830338,8.14476523525e-05,343.514293063,True,25771.0,92.0,423,296,0.6997635933806147,True,True,False,3,1,True,False,True,Screenshot Bug → Forming Phase → Conduction → Screenshot Bug,1,1,25771,92,30,25500,Forming Phase,0,8683,25500,25771,271,True,25771,92,True,False,0,0,0,115599,422,Screenshot Bug,106167,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-248p695097131_VX-0p887957223036_LS-5p04400481913e-05_ST-333p269518536_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p25592725977e-06_H-bf889bf790,bf889bf790,248.695097131,0.887957223036,5.04400481913e-05,333.269518536,True,29531.0,74.0,174,100,0.5747126436781609,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,29531,74,26,29132,Forming Phase,0,9978,29132,29531,399,True,29531,74,True,False,0,0,0,68795,173,Conduction,68795,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-52p5445860993_VX-0p633129978235_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p95323714861e-06_H-306f9d252b,306f9d252b,52.5445860993,0.633129978235,4.5e-05,300.0,True,13322.0,81.0,424,342,0.8066037735849056,False,False,False,4,2,False,True,True,Initial Emptiness → Forming Phase → Conduction → Forming Phase → Conduction,1,1,13322,81,0,13159,Forming Phase,,,13159,13322,163,True,31513,193,True,True,18191,1,1,68795,423,Conduction,68795,Conduction,False,True,False,True,other_transition_ambiguity
P-53p4525830151_VX-0p394191978834_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-4p7433308439e-06_H-306f9d252b,306f9d252b,53.4525830151,0.394191978834,4.5e-05,300.0,True,9915.0,38.0,265,227,0.8566037735849057,False,False,False,2,1,False,False,False,Initial Emptiness → Forming Phase → Conduction,1,1,9915,38,0,9654,Forming Phase,,,9654,9915,261,True,9915,38,True,False,0,0,0,68795,264,Conduction,68795,Conduction,False,True,False,False,exact_clean_observed_target
P-55p2363598851_VX-0p252312006514_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p41059847866e-06_H-fb250c7cf9,fb250c7cf9,55.2363598851,0.252312006514,4.5e-05,300.0,True,14268.0,35.0,170,135,0.7941176470588235,False,False,False,2,1,False,False,False,Initial Emptiness → Forming Phase → Conduction,1,1,14268,35,0,13860,Forming Phase,,,13860,14268,408,True,14268,35,True,False,0,0,0,68795,169,Conduction,68795,Conduction,False,True,False,False,exact_clean_observed_target
P-59p3859586774_VX-0p222677981218_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p39680224058e-06_H-306f9d252b,306f9d252b,59.3859586774,0.222677981218,4.5e-05,300.0,True,15242.0,33.0,150,117,0.78,False,False,False,2,1,False,False,False,Initial Emptiness → Forming Phase → Conduction,1,1,15242,33,0,14780,Forming Phase,,,14780,15242,462,True,15242,33,True,False,0,0,0,68795,149,Conduction,68795,Conduction,False,True,False,False,exact_clean_observed_target
P-63p4364244112_VX-0p87794698955_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p12972194663e-06_H-306f9d252b,306f9d252b,63.4364244112,0.87794698955,4.5e-05,300.0,True,5389.0,45.0,587,542,0.9233390119250426,False,False,False,2,1,False,False,False,Initial Emptiness → Forming Phase → Conduction,1,1,5389,45,0,5271,Forming Phase,,,5271,5389,118,True,5389,45,True,False,0,0,0,68795,586,Conduction,68795,Conduction,False,True,False,False,exact_clean_observed_target
P-67p3007401579_VX-0p639039009111_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p92592931724e-06_H-306f9d252b,306f9d252b,67.3007401579,0.639039009111,4.5e-05,300.0,True,8852.0,55.0,429,374,0.8717948717948718,False,False,False,2,1,False,False,False,Initial Emptiness → Forming Phase → Conduction,1,1,8852,55,0,8691,Forming Phase,,,8691,8852,161,True,8852,55,True,False,0,0,0,68795,428,Conduction,68795,Conduction,False,True,False,False,exact_clean_observed_target
P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b,306f9d252b,71.6599397131,0.537693260466,4.5e-05,300.0,True,10329.0,54.0,361,307,0.850415512465374,False,False,False,2,1,False,False,False,Initial Emptiness → Forming Phase → Conduction,1,1,10329,54,0,10138,Forming Phase,,,10138,10329,191,True,10329,54,True,False,0,0,0,68795,360,Conduction,68795,Conduction,False,True,False,False,exact_clean_observed_target
P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b,306f9d252b,71.8781037338,0.56768277259,4.5e-05,300.0,True,8696.0,48.0,381,333,0.8740157480314961,False,False,False,2,1,False,False,False,Initial Emptiness → Forming Phase → Conduction,1,1,8696,48,0,8515,Forming Phase,,,8515,8696,181,True,8696,48,True,False,0,0,0,68795,380,Conduction,68795,Conduction,False,True,False,False,exact_clean_observed_target
P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,306f9d252b,72.876222127,0.956216556443,4.5e-05,300.0,True,4840.0,45.0,640,595,0.9296875,False,False,False,2,1,False,False,False,Initial Emptiness → Forming Phase → Conduction,1,1,4840,45,0,4732,Forming Phase,,,4732,4840,108,True,4840,45,True,False,0,0,0,68795,639,Conduction,68795,Conduction,False,True,False,False,exact_clean_observed_target
P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,fb250c7cf9,74.5163352518,0.201002332148,4.5e-05,300.0,True,21999.0,43.0,136,93,0.6838235294117647,False,False,False,2,1,False,False,False,Initial Emptiness → Forming Phase → Conduction,1,1,21999,43,0,21487,Forming Phase,,,21487,21999,512,True,21999,43,True,False,0,0,0,68795,135,Conduction,68795,Conduction,False,True,False,False,exact_clean_observed_target
P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e,0744488b5e,76.2867092863,0.693142102976,5.97726511316e-05,352.808802476,True,28708.0,72.0,299,219,0.7324414715719063,True,True,False,3,1,True,False,True,Screenshot Bug → Forming Phase → Conduction → Screenshot Bug,1,1,28708,72,36,28325,Forming Phase,0,14548,28325,28708,383,True,28708,72,True,False,0,0,0,115599,298,Screenshot Bug,112635,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff,8eb307dfff,77.1412079225,0.963213148682,8.58459875102e-05,347.110895162,True,68359.0,245.0,410,33,0.08048780487804878,True,True,False,4,1,True,False,True,Screenshot Bug → Initial Emptiness → Forming Phase → Conduction → Screenshot Bug,1,1,68359,245,39,68083,Forming Phase,0,11020,68083,68359,276,True,68359,245,True,False,0,0,0,115599,409,Screenshot Bug,78563,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-77p2146242418_VX-0p855104240805_LS-5p17451748821e-05_ST-369p375740917_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p64155850575e-06_H-f404b6f8f4,f404b6f8f4,77.2146242418,0.855104240805,5.17451748821e-05,369.375740917,True,22649.0,71.0,368,212,0.5760869565217391,True,True,False,3,1,True,False,True,Screenshot Bug → Forming Phase → Conduction → Screenshot Bug,1,1,22649,71,37,22339,Forming Phase,0,11793,22339,22649,310,True,22649,71,True,False,0,0,0,115599,367,Screenshot Bug,88500,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a,5958772c6a,77.6071708937,0.433253784538,7.48831675656e-05,344.207921637,True,44723.0,73.0,190,116,0.6105263157894737,True,True,False,4,2,True,True,True,Screenshot Bug → Forming Phase → Conduction → Forming Phase → Conduction,1,1,44723,73,38,44110,Forming Phase,0,22658,44110,44723,613,True,50241,82,True,True,5518,1,1,115599,189,Conduction,115599,Conduction,False,False,True,True,interval_ambiguous_due_to_pretransition_bug
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,b0e5aed98c,78.18378444,0.804643363326,4.5e-05,300.0,True,8564.0,67.0,539,472,0.87569573283859,False,False,False,2,1,False,False,False,Initial Emptiness → Forming Phase → Conduction,1,1,8564,67,0,8436,Forming Phase,,,8436,8564,128,True,8564,67,True,False,0,0,0,68795,538,Conduction,68795,Conduction,False,True,False,False,exact_clean_observed_target
P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d,cedd8dc36d,78.3109819881,0.819836919071,8.42620704062e-05,359.367913591,True,78700.0,242.0,353,35,0.09915014164305949,True,True,False,4,1,True,False,True,Screenshot Bug → Initial Emptiness → Forming Phase → Conduction → Screenshot Bug,1,1,78700,242,40,78376,Forming Phase,0,12624,78376,78700,324,True,78700,242,True,False,0,0,0,115599,352,Screenshot Bug,89716,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,0d7d85a8f4,79.1315856604,0.738156089448,4.61026192486e-05,370.648100327,True,25159.0,66.0,316,210,0.6645569620253164,True,True,False,4,1,True,False,True,Screenshot Bug → Initial Emptiness → Forming Phase → Conduction → Screenshot Bug,1,1,25159,66,34,24799,Forming Phase,0,13302,24799,25159,360,True,25159,66,True,False,0,0,0,115599,315,Screenshot Bug,101446,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d,e6df4d4a2d,82.6239965333,0.567384090403,6.29636633496e-05,368.216750002,True,83769.0,179.0,248,69,0.2782258064516129,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,83769,179,38,83300,Forming Phase,0,17303,83300,83769,469,True,83769,179,True,False,0,0,0,115599,247,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b,b41989dc4b,83.4130417347,0.322492976823,7.74299080266e-05,371.281013063,True,60919.0,74.0,142,68,0.4788732394366197,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,60919,74,37,60095,Forming Phase,0,29618,60095,60919,824,True,60919,74,True,False,0,0,0,115599,141,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-85p9171141482_VX-0p437191097118_LS-7p49853263212e-05_ST-320p146293033_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p10343523343e-05_H-d4c4d1b9c0,d4c4d1b9c0,85.9171141482,0.437191097118,7.49853263212e-05,320.146293033,True,42497.0,69.0,191,122,0.6387434554973822,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,42497,69,37,41889,Forming Phase,0,22454,41889,42497,608,True,42497,69,True,False,0,0,0,115599,190,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf,1422635bbf,88.5362444224,0.501389667448,5.57799721508e-05,306.707884961,True,42879.0,80.0,219,139,0.634703196347032,True,True,False,3,1,True,False,True,Screenshot Bug → Initial Emptiness → Forming Phase → Conduction,1,1,42879,80,36,42349,Forming Phase,0,19051,42349,42879,530,True,42879,80,True,False,0,0,0,115599,218,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7,f4a4199ba7,89.9091669401,0.254822282222,4.87644701271e-05,380.329545658,True,73978.0,71.0,112,41,0.36607142857142855,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,73978,71,37,72936,Forming Phase,0,37493,72936,73978,1042,True,73978,71,True,False,0,0,0,115599,111,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-90p076179662_VX-0p77719101666_LS-5p40074605054e-05_ST-384p823624425_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p20712347364e-06_H-765e346b33,765e346b33,90.076179662,0.77719101666,5.40074605054e-05,384.823624425,True,25602.0,73.0,336,213,0.6339285714285714,True,True,False,3,1,True,False,True,Screenshot Bug → Forming Phase → Conduction → Screenshot Bug,1,1,25602,73,37,25260,Forming Phase,342,12634,25260,25602,342,True,25602,73,True,False,0,0,0,115599,335,Screenshot Bug,98742,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6,e341aeefe6,90.3577538021,0.606625134218,7.79676391387e-05,345.062824899,True,81413.0,183.0,263,80,0.3041825095057034,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,81413,183,35,80975,Forming Phase,0,16185,80975,81413,438,True,81413,183,True,False,0,0,0,115599,262,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-91p2790923782_VX-0p717805590808_LS-4p80270969425e-05_ST-305p576577078_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72065063966e-06_H-a55a682ac9,a55a682ac9,91.2790923782,0.717805590808,4.80270969425e-05,305.576577078,True,27350.0,74.0,311,210,0.6752411575562701,True,True,False,3,1,True,False,True,Screenshot Bug → Forming Phase → Conduction → Screenshot Bug,1,1,27350,74,38,26980,Forming Phase,0,13679,26980,27350,370,True,27350,74,True,False,0,0,0,115599,310,Screenshot Bug,105434,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4,8daf8adcd4,92.0306358058,0.635786516528,6.85874395416e-05,348.651765165,True,32554.0,76.0,276,200,0.7246376811594203,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,32554,76,36,32136,Forming Phase,0,15443,32136,32554,418,True,32554,76,True,False,0,0,0,115599,275,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,95ed9fb76f,93.2349412886,0.318136092994,6.37701091846e-05,373.005608841,True,59248.0,71.0,140,69,0.4928571428571429,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,59248,71,37,58413,Forming Phase,0,30024,58413,59248,835,True,59248,71,True,False,0,0,0,115599,139,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,306f9d252b,93.7887593651,0.596649793105,4.5e-05,300.0,True,9653.0,56.0,400,344,0.86,False,False,False,2,1,False,False,False,Initial Emptiness → Forming Phase → Conduction,1,1,9653,56,0,9481,Forming Phase,,,9481,9653,172,True,9653,56,True,False,0,0,0,68795,399,Conduction,68795,Conduction,False,True,False,False,exact_clean_observed_target
P-95p3163706926_VX-0p805137875644_LS-4p85393429372e-05_ST-366p295455669_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p99167018339e-06_H-270d04032e,270d04032e,95.3163706926,0.805137875644,4.85393429372e-05,366.295455669,True,23725.0,71.0,348,217,0.6235632183908046,True,True,False,3,1,True,False,True,Screenshot Bug → Forming Phase → Conduction → Screenshot Bug,1,1,23725,71,37,23396,Forming Phase,0,12195,23396,23725,329,True,23725,71,True,False,0,0,0,115599,347,Screenshot Bug,95973,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587,24e0a43587,96.3048792257,0.802808589305,5.4654094879e-05,371.269771919,True,26106.0,79.0,347,214,0.6167146974063401,True,True,False,3,1,True,False,True,Screenshot Bug → Forming Phase → Conduction → Screenshot Bug,1,1,26106,79,38,25776,Forming Phase,0,12231,25776,26106,330,True,26106,79,True,False,0,0,0,115599,346,Screenshot Bug,97906,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,b0e5aed98c,97.6596954152,0.666705631564,4.5e-05,300.0,True,9719.0,63.0,447,384,0.8590604026845637,False,False,False,2,1,False,False,False,Initial Emptiness → Forming Phase → Conduction,1,1,9719,63,0,9565,Forming Phase,,,9565,9719,154,True,9719,63,True,False,0,0,0,68795,446,Conduction,68795,Conduction,False,True,False,False,exact_clean_observed_target
P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98,e0ed0fec98,98.2720448178,0.404108184606,6.2082238115e-05,312.013044035,True,51238.0,77.0,176,99,0.5625,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,51238,77,36,50580,Forming Phase,0,23635,50580,51238,658,True,51238,77,True,False,0,0,0,115599,175,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790,bf889bf790,98.5137427197,0.87794698955,7.93698578539e-05,325.506902574,False,,,171,0,0.0,True,False,False,1,0,True,False,True,Screenshot Bug → Forming Phase,1,1,,,0,,,,,,,,False,,,False,,,,,68795,170,Forming Phase,68795,Forming Phase,True,False,False,False,right_censored_no_conduction
P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f,95ed9fb76f,98.6430415843,0.873233253177,7.66258838728e-05,323.115187787,True,71452.0,235.0,374,66,0.17647058823529413,True,True,False,3,1,True,False,True,Screenshot Bug → Forming Phase → Conduction → Screenshot Bug,1,1,71452,235,38,71148,Forming Phase,0,11244,71148,71452,304,True,71452,235,True,False,0,0,0,115599,373,Screenshot Bug,92441,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1,701e6757d1,99.0936052974,0.300439480401,4.95355776339e-05,340.036700638,True,61856.0,70.0,132,62,0.4696969696969697,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,61856,70,37,60972,Forming Phase,0,31795,60972,61856,884,True,61856,70,True,False,0,0,0,115599,131,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
