run_id,repeat,path,budget,eps,full81_accuracy,full81_balanced_accuracy,full81_keyhole_recall,B1_q20_accuracy,B1_q20_balanced_accuracy,B1_q20_keyhole_recall,B1_q30_accuracy,B1_q30_balanced_accuracy,B1_q30_keyhole_recall,exception_acc,ordinary_acc,brier_full,agree_with_m3_decisions
w85__r05_f05,5,A0,41,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.047149862312345546,1.0
w85__r05_f05,5,A0,42,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03505842655339524,1.0
w85__r05_f05,5,A0,42,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.035870500486920434,1.0
w85__r05_f05,5,A0,42,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03832243032789092,1.0
w85__r05_f05,5,A0,42,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04568547481803608,1.0
w85__r05_f05,5,A0,43,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03383634194634663,1.0
w85__r05_f05,5,A0,43,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03466970982630948,1.0
w85__r05_f05,5,A0,43,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03716707448780992,1.0
w85__r05_f05,5,A0,43,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04464713072687629,1.0
w85__r05_f05,5,A0,44,0.0,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.8235294117647058,0.8194444444444444,0.75,0.88,0.8455882352941176,0.75,0.25,1.0,0.03703364803568893,1.0
w85__r05_f05,5,A0,44,0.02,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.8235294117647058,0.8194444444444444,0.75,0.88,0.8455882352941176,0.75,0.25,1.0,0.037849205226871324,1.0
w85__r05_f05,5,A0,44,0.05,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.8235294117647058,0.8194444444444444,0.75,0.88,0.8455882352941176,0.75,0.25,1.0,0.040293366238611766,1.0
w85__r05_f05,5,A0,44,0.1,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.8235294117647058,0.8194444444444444,0.75,0.88,0.8455882352941176,0.75,0.25,1.0,0.047624361291679664,1.0
w85__r05_f05,5,A0,45,0.0,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.7647058823529411,0.7638888888888888,0.75,0.84,0.8161764705882353,0.75,0.25,0.987012987012987,0.03501731224041171,1.0
w85__r05_f05,5,A0,45,0.02,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.7647058823529411,0.7638888888888888,0.75,0.84,0.8161764705882353,0.75,0.25,0.987012987012987,0.03580901340274053,1.0
w85__r05_f05,5,A0,45,0.05,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.7647058823529411,0.7638888888888888,0.75,0.84,0.8161764705882353,0.75,0.25,0.987012987012987,0.03825025071858375,1.0
w85__r05_f05,5,A0,45,0.1,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.7647058823529411,0.7638888888888888,0.75,0.84,0.8161764705882353,0.75,0.25,0.987012987012987,0.0456535920458646,1.0
w85__r05_f05,5,A0,46,0.0,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.7647058823529411,0.7638888888888888,0.75,0.84,0.8161764705882353,0.75,0.25,0.987012987012987,0.035047291941881636,1.0
w85__r05_f05,5,A0,46,0.02,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.7647058823529411,0.7638888888888888,0.75,0.84,0.8161764705882353,0.75,0.25,0.987012987012987,0.035811182797884866,1.0
w85__r05_f05,5,A0,46,0.05,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.7647058823529411,0.7638888888888888,0.75,0.84,0.8161764705882353,0.75,0.25,0.987012987012987,0.03821341931510329,1.0
w85__r05_f05,5,A0,46,0.1,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.7647058823529411,0.7638888888888888,0.75,0.84,0.8161764705882353,0.75,0.25,0.987012987012987,0.04556298741852412,1.0
w85__r05_f05,5,A0,47,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03649884417126775,1.0
w85__r05_f05,5,A0,47,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.037258584274209014,1.0
w85__r05_f05,5,A0,47,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.039632420778807194,1.0
w85__r05_f05,5,A0,47,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04687695548096177,1.0
w85__r05_f05,5,A0,48,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03675435359272614,1.0
w85__r05_f05,5,A0,48,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.037508465711341185,1.0
w85__r05_f05,5,A0,48,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.0398649037187355,1.0
w85__r05_f05,5,A0,48,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.047048372790330556,1.0
w85__r05_f05,5,A0,49,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03680036365904237,1.0
w85__r05_f05,5,A0,49,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03751363641320075,1.0
w85__r05_f05,5,A0,49,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.039814830772966756,1.0
w85__r05_f05,5,A0,49,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04691905015773974,1.0
w85__r05_f05,5,A0,50,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03631099379314818,1.0
w85__r05_f05,5,A0,50,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03699166562766169,1.0
w85__r05_f05,5,A0,50,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.039251999920546995,1.0
w85__r05_f05,5,A0,50,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.046308451670432585,1.0
w85__r05_f05,5,A0,51,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03642552041117782,1.0
w85__r05_f05,5,A0,51,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.037079130460438696,1.0
w85__r05_f05,5,A0,51,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03930087333307693,1.0
w85__r05_f05,5,A0,51,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04629736423231797,1.0
w85__r05_f05,5,A0,52,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.036518191681822215,1.0
w85__r05_f05,5,A0,52,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.037157802624032676,1.0
w85__r05_f05,5,A0,52,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03935919619702759,1.0
w85__r05_f05,5,A0,52,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04632112946046045,1.0
w85__r05_f05,5,A0,53,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03506120522884724,1.0
w85__r05_f05,5,A0,53,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.035717478079108876,1.0
w85__r05_f05,5,A0,53,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03795520412698083,1.0
w85__r05_f05,5,A0,53,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.045010257376524566,1.0
w85__r05_f05,5,A0,54,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.035148215952165246,1.0
w85__r05_f05,5,A0,54,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03579287216268162,1.0
w85__r05_f05,5,A0,54,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03801387084806531,1.0
w85__r05_f05,5,A0,54,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04504117094797207,1.0
w85__r05_f05,5,A0,55,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03516192658125631,1.0
w85__r05_f05,5,A0,55,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03580198607484428,1.0
w85__r05_f05,5,A0,55,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.038016592815119786,1.0
w85__r05_f05,5,A0,55,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04503425156224309,1.0
w85__r05_f05,5,A0,56,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03553631464101228,1.0
w85__r05_f05,5,A0,56,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03611691734314045,1.0
w85__r05_f05,5,A0,56,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03824836946404168,1.0
w85__r05_f05,5,A0,56,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.045141583372498705,1.0
w85__r05_f05,5,A0,57,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.035639269213549415,1.0
w85__r05_f05,5,A0,57,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03619637815579759,1.0
w85__r05_f05,5,A0,57,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.038296632188142526,1.0
w85__r05_f05,5,A0,57,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04513648105052476,1.0
w85__r05_f05,5,A0,58,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03499111244023636,1.0
w85__r05_f05,5,A0,58,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03549063804617145,1.0
w85__r05_f05,5,A0,58,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03752232737012615,1.0
w85__r05_f05,5,A0,58,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04430163462508368,1.0
w85__r05_f05,5,A0,59,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03499615175657685,1.0
w85__r05_f05,5,A0,59,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.035482599356328595,1.0
w85__r05_f05,5,A0,59,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.037496280432911915,1.0
w85__r05_f05,5,A0,59,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.044248312184074996,1.0
w85__r05_f05,5,A0,60,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03499673749953273,1.0
w85__r05_f05,5,A0,60,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03547833136455411,1.0
w85__r05_f05,5,A0,60,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03748593024529863,1.0
w85__r05_f05,5,A0,60,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04423022041850308,1.0
w85__r05_f05,5,A0,61,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03501946940119274,1.0
w85__r05_f05,5,A0,61,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.035518271145720155,1.0
w85__r05_f05,5,A0,61,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03754625439696281,1.0
w85__r05_f05,5,A0,61,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.044306788713415604,1.0
w85__r05_f05,5,A0,62,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03505704750836994,1.0
w85__r05_f05,5,A0,62,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03549555448730344,1.0
w85__r05_f05,5,A0,62,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.0374489637610272,1.0
w85__r05_f05,5,A0,62,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04412740794660522,1.0
w85__r05_f05,5,A0,63,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03514242465395924,1.0
w85__r05_f05,5,A0,63,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03557721038387154,1.0
w85__r05_f05,5,A0,63,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03752313963173749,1.0
w85__r05_f05,5,A0,63,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04418381394754043,1.0
w85__r05_f05,5,A0,64,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.035152884072831916,1.0
w85__r05_f05,5,A0,64,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03557172700245492,1.0
w85__r05_f05,5,A0,64,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03749601376105936,1.0
w85__r05_f05,5,A0,64,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.044124484581777715,1.0
w85__r05_f05,5,A0,65,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03512992551960679,1.0
w85__r05_f05,5,A0,65,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.035539877978646335,1.0
w85__r05_f05,5,A0,65,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03745412680642115,1.0
w85__r05_f05,5,A0,65,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04407125461442666,1.0
w85__r05_f05,5,A0,66,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03508265399253837,1.0
w85__r05_f05,5,A0,66,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.035487576170474266,1.0
w85__r05_f05,5,A0,66,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03739741498372319,1.0
w85__r05_f05,5,A0,66,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04401585491190235,1.0
w85__r05_f05,5,A0,67,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03506453340491296,1.0
w85__r05_f05,5,A0,67,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03543821058345605,1.0
w85__r05_f05,5,A0,67,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03730612796659855,1.0
w85__r05_f05,5,A0,67,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04386553832556042,1.0
w85__r05_f05,5,A0,68,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03508733395507027,1.0
w85__r05_f05,5,A0,68,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03545754732123669,1.0
w85__r05_f05,5,A0,68,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03732073943575687,1.0
w85__r05_f05,5,A0,68,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04387310381338898,1.0
w85__r05_f05,5,A0,69,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.035124238190462315,1.0
w85__r05_f05,5,A0,69,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03548307671025494,1.0
w85__r05_f05,5,A0,69,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.037330815498132074,1.0
w85__r05_f05,5,A0,69,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04385999847418609,1.0
w85__r05_f05,5,A0,70,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03511869031068627,1.0
w85__r05_f05,5,A0,70,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.035477802166604074,1.0
w85__r05_f05,5,A0,70,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03732590224104132,1.0
w85__r05_f05,5,A0,70,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04385506474699945,1.0
w85__r05_f05,5,A0,71,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.035128007055618214,1.0
w85__r05_f05,5,A0,71,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03548354584463435,1.0
w85__r05_f05,5,A0,71,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03732712331221002,1.0
w85__r05_f05,5,A0,71,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04384963323322728,1.0
w85__r05_f05,5,A0,72,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.0351795967879901,1.0
w85__r05_f05,5,A0,72,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03551690334900869,1.0
w85__r05_f05,5,A0,72,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03733516836902801,1.0
w85__r05_f05,5,A0,72,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.043821119567649454,1.0
w85__r05_f05,5,A0,73,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03520096324928554,1.0
w85__r05_f05,5,A0,73,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.035536710555405526,1.0
w85__r05_f05,5,A0,73,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.037352394029469264,1.0
w85__r05_f05,5,A0,73,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.043834282259007665,1.0
w85__r05_f05,5,A0,74,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.035267355257293666,1.0
w85__r05_f05,5,A0,74,0.02,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03560031969559985,1.0
w85__r05_f05,5,A0,74,0.05,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03741076986955221,1.0
w85__r05_f05,5,A0,74,0.1,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.04387778801860856,1.0
w85__r05_f05,5,A0,75,0.0,0.9506172839506173,0.8924242424242425,0.8,0.7647058823529411,0.7569444444444444,0.625,0.84,0.7830882352941176,0.625,0.0,1.0,0.03507635927642081,1.0
