policy,run_id,repeat,fold,budget,h_separable,adaptive_switch_budget,switched_by_budget
P2_H_SEED_COVERAGE_B40,w85__r169_f02,169,2,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f02,169,2,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f02,169,2,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f02,169,2,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f03,169,3,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f03,169,3,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f03,169,3,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f03,169,3,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f03,169,3,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f04,169,4,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f04,169,4,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f04,169,4,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f04,169,4,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f04,169,4,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f05,169,5,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f05,169,5,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f05,169,5,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f05,169,5,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r169_f05,169,5,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f01,170,1,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f01,170,1,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f01,170,1,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f01,170,1,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f01,170,1,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f02,170,2,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f02,170,2,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f02,170,2,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f02,170,2,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f02,170,2,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f03,170,3,16,True,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f03,170,3,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f03,170,3,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f03,170,3,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f03,170,3,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f04,170,4,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f04,170,4,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f04,170,4,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f04,170,4,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f04,170,4,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f05,170,5,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f05,170,5,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f05,170,5,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f05,170,5,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r170_f05,170,5,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f01,171,1,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f01,171,1,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f01,171,1,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f01,171,1,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f01,171,1,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f02,171,2,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f02,171,2,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f02,171,2,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f02,171,2,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f02,171,2,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f03,171,3,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f03,171,3,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f03,171,3,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f03,171,3,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f03,171,3,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f04,171,4,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f04,171,4,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f04,171,4,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f04,171,4,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f04,171,4,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f05,171,5,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f05,171,5,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f05,171,5,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f05,171,5,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r171_f05,171,5,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f01,172,1,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f01,172,1,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f01,172,1,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f01,172,1,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f01,172,1,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f02,172,2,16,True,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f02,172,2,20,True,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f02,172,2,24,True,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f02,172,2,32,True,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f02,172,2,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f03,172,3,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f03,172,3,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f03,172,3,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f03,172,3,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f03,172,3,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f04,172,4,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f04,172,4,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f04,172,4,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f04,172,4,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f04,172,4,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f05,172,5,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f05,172,5,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f05,172,5,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f05,172,5,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r172_f05,172,5,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f01,173,1,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f01,173,1,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f01,173,1,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f01,173,1,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f01,173,1,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f02,173,2,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f02,173,2,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f02,173,2,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f02,173,2,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f02,173,2,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f03,173,3,16,True,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f03,173,3,20,True,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f03,173,3,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f03,173,3,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f03,173,3,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f04,173,4,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f04,173,4,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f04,173,4,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f04,173,4,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f04,173,4,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f05,173,5,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f05,173,5,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f05,173,5,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f05,173,5,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r173_f05,173,5,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f01,174,1,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f01,174,1,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f01,174,1,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f01,174,1,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f01,174,1,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f02,174,2,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f02,174,2,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f02,174,2,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f02,174,2,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f02,174,2,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f03,174,3,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f03,174,3,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f03,174,3,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f03,174,3,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f03,174,3,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f04,174,4,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f04,174,4,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f04,174,4,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f04,174,4,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f04,174,4,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f05,174,5,16,True,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f05,174,5,20,True,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f05,174,5,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f05,174,5,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r174_f05,174,5,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f01,175,1,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f01,175,1,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f01,175,1,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f01,175,1,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f01,175,1,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f02,175,2,16,True,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f02,175,2,20,True,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f02,175,2,24,True,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f02,175,2,32,True,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f02,175,2,40,True,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f03,175,3,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f03,175,3,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f03,175,3,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f03,175,3,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f03,175,3,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f04,175,4,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f04,175,4,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f04,175,4,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f04,175,4,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f04,175,4,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f05,175,5,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f05,175,5,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f05,175,5,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f05,175,5,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r175_f05,175,5,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f01,176,1,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f01,176,1,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f01,176,1,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f01,176,1,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f01,176,1,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f02,176,2,16,True,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f02,176,2,20,True,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f02,176,2,24,True,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f02,176,2,32,True,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f02,176,2,40,True,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f03,176,3,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f03,176,3,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f03,176,3,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f03,176,3,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f03,176,3,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f04,176,4,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f04,176,4,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f04,176,4,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f04,176,4,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f04,176,4,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f05,176,5,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f05,176,5,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f05,176,5,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f05,176,5,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r176_f05,176,5,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f01,177,1,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f01,177,1,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f01,177,1,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f01,177,1,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f01,177,1,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f02,177,2,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f02,177,2,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f02,177,2,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f02,177,2,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f02,177,2,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f03,177,3,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f03,177,3,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f03,177,3,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f03,177,3,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f03,177,3,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f04,177,4,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f04,177,4,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f04,177,4,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f04,177,4,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f04,177,4,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f05,177,5,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f05,177,5,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f05,177,5,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f05,177,5,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r177_f05,177,5,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f01,178,1,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f01,178,1,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f01,178,1,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f01,178,1,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f01,178,1,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f02,178,2,16,True,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f02,178,2,20,True,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f02,178,2,24,True,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f02,178,2,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f02,178,2,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f03,178,3,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f03,178,3,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f03,178,3,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f03,178,3,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f03,178,3,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f04,178,4,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f04,178,4,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f04,178,4,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f04,178,4,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f04,178,4,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f05,178,5,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f05,178,5,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f05,178,5,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f05,178,5,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r178_f05,178,5,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f01,179,1,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f01,179,1,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f01,179,1,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f01,179,1,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f01,179,1,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f02,179,2,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f02,179,2,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f02,179,2,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f02,179,2,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f02,179,2,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f03,179,3,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f03,179,3,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f03,179,3,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f03,179,3,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f03,179,3,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f04,179,4,16,True,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f04,179,4,20,True,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f04,179,4,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f04,179,4,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f04,179,4,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f05,179,5,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f05,179,5,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f05,179,5,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f05,179,5,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r179_f05,179,5,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f01,180,1,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f01,180,1,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f01,180,1,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f01,180,1,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f01,180,1,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f02,180,2,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f02,180,2,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f02,180,2,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f02,180,2,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f02,180,2,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f03,180,3,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f03,180,3,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f03,180,3,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f03,180,3,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f03,180,3,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f04,180,4,16,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f04,180,4,20,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f04,180,4,24,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f04,180,4,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f04,180,4,40,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f05,180,5,16,True,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f05,180,5,20,True,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f05,180,5,24,True,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f05,180,5,32,False,,False
P2_H_SEED_COVERAGE_B40,w85__r180_f05,180,5,40,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f01,121,1,16,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f01,121,1,20,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f01,121,1,24,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f01,121,1,32,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f01,121,1,40,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f02,121,2,16,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f02,121,2,20,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f02,121,2,24,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f02,121,2,32,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f02,121,2,40,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f03,121,3,16,True,,False
P3_EARLY8_RMBC_B40,w85__r121_f03,121,3,20,True,,False
P3_EARLY8_RMBC_B40,w85__r121_f03,121,3,24,True,,False
P3_EARLY8_RMBC_B40,w85__r121_f03,121,3,32,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f03,121,3,40,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f04,121,4,16,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f04,121,4,20,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f04,121,4,24,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f04,121,4,32,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f04,121,4,40,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f05,121,5,16,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f05,121,5,20,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f05,121,5,24,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f05,121,5,32,False,,False
P3_EARLY8_RMBC_B40,w85__r121_f05,121,5,40,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f01,122,1,16,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f01,122,1,20,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f01,122,1,24,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f01,122,1,32,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f01,122,1,40,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f02,122,2,16,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f02,122,2,20,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f02,122,2,24,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f02,122,2,32,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f02,122,2,40,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f03,122,3,16,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f03,122,3,20,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f03,122,3,24,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f03,122,3,32,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f03,122,3,40,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f04,122,4,16,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f04,122,4,20,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f04,122,4,24,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f04,122,4,32,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f04,122,4,40,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f05,122,5,16,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f05,122,5,20,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f05,122,5,24,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f05,122,5,32,False,,False
P3_EARLY8_RMBC_B40,w85__r122_f05,122,5,40,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f01,123,1,16,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f01,123,1,20,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f01,123,1,24,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f01,123,1,32,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f01,123,1,40,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f02,123,2,16,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f02,123,2,20,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f02,123,2,24,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f02,123,2,32,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f02,123,2,40,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f03,123,3,16,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f03,123,3,20,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f03,123,3,24,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f03,123,3,32,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f03,123,3,40,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f04,123,4,16,False,,False
P3_EARLY8_RMBC_B40,w85__r123_f04,123,4,20,False,,False
