policy,run_id,repeat,fold,query_order,population_row_index,mode,chosen_in_band,band_candidates,selected_probability,selected_U,selected_C,selected_G_KH,selected_G_C,selected_M,selected_score,selected_disagreement,candidate_G_KH_min,candidate_G_KH_median,candidate_G_KH_max,candidate_G_C_min,candidate_G_C_median,candidate_G_C_max,candidate_M_min,candidate_M_median,candidate_M_max
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,42,199,margin,True,4.0,0.6576813495881311,0.6846373008237379,0.13849234534857593,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,43,89,margin,True,3.0,0.6914878004931211,0.6170243990137578,0.8969876784371635,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,44,106,margin,False,2.0,0.7916871658068203,0.4166256683863594,0.504644082841556,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,45,52,margin,False,2.0,0.8138846135384483,0.37223077292310336,0.9910886556688776,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,46,57,margin,False,2.0,0.8464000681534571,0.3071998636930857,0.7703498808328454,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,47,104,margin,True,2.0,0.10954027668810795,0.2190805533762159,0.517097575080114,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,48,377,margin,False,1.0,0.914353600031518,0.171292799936964,0.6233536032551296,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,49,93,margin,True,5.0,0.8870225902252287,0.22595481954954266,0.7604787856886938,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,50,109,margin,True,4.0,0.90346401849024,0.1930719630195199,0.8892329927443513,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,51,161,margin,True,3.0,0.9224379887943996,0.1551240224112007,1.3259660021938195,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,52,376,margin,False,2.0,0.051022782561631175,0.10204556512326235,0.5462821845938021,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,53,102,margin,False,2.0,0.9528517307596758,0.09429653848064845,1.1084960674937145,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,54,40,margin,False,2.0,0.04395796729841095,0.0879159345968219,0.32494605290642103,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,55,95,margin,True,2.0,0.03333446040346644,0.06666892080693287,0.8656162493596641,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,56,84,margin,False,1.0,0.9682618649771939,0.06347627004561218,1.0774614633372224,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,57,232,margin,True,1.0,0.02449696027463233,0.04899392054926466,0.7104536554424096,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,58,45,margin,False,0.0,0.9794041564420013,0.04119168711599741,0.7604740417467589,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,59,119,margin,False,0.0,0.9805918071185715,0.03881638576285695,0.5419471586343201,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,60,139,margin,True,12.0,0.942998070105773,0.11400385978845406,0.3936854485648208,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,61,115,margin,True,11.0,0.9462384274621627,0.10752314507567462,1.005352953278049,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,62,121,margin,True,10.0,0.9549207644682838,0.09015847106343244,1.2079942019126904,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,63,79,margin,False,9.0,0.043057616996520665,0.08611523399304133,1.2810638886212047,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,64,137,margin,True,9.0,0.9585763261527518,0.08284734769449642,0.5473377836677505,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,65,107,margin,True,8.0,0.9624445960074581,0.07511080798508374,0.7882542202283613,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,66,150,margin,True,7.0,0.9646977494372777,0.07060450112544459,0.3977110338329846,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,67,99,margin,True,6.0,0.029701425980533713,0.05940285196106743,0.7498227574050689,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,68,38,margin,False,5.0,0.028570997826591338,0.057141995653182676,0.7052137905914747,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,69,134,margin,False,5.0,0.972562522359226,0.054874955281547955,0.6869435269448422,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,70,25,margin,False,5.0,0.02630735846139487,0.05261471692278974,0.942152509102758,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,71,71,margin,False,5.0,0.025299845030644974,0.05059969006128995,0.7224042450375439,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,72,129,margin,True,5.0,0.9786271733312333,0.04274565333753344,0.8744189568129415,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,73,289,margin,False,4.0,0.020823549747319703,0.041647099494639406,0.7823663778879897,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,74,123,margin,True,4.0,0.9797693935702227,0.04046121285955451,0.14700184565877253,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,75,62,margin,False,3.0,0.01959502702379723,0.03919005404759446,0.756596200367336,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,76,241,margin,False,3.0,0.019466436912466634,0.03893287382493327,0.39914403337806315,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,77,63,margin,False,3.0,0.01820587400311524,0.03641174800623048,0.743903562049425,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,78,297,margin,False,3.0,0.017910424769979727,0.035820849539959454,0.6792068656947847,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,79,285,margin,False,3.0,0.017347054696415398,0.034694109392830796,0.8554661751827677,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f01,163,1,80,128,margin,True,3.0,0.9833216783166563,0.03335664336668742,0.6801976440588773,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,9,59,rmbc,True,239.0,0.048768471800826774,0.09753694360165355,2.515804222072496,25.0,17.0,17.0,2.726890756302521,0.0,0.0,15.0,95.0,0.0,8.0,145.0,0.0,2.0,19.0
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,10,288,rmbc,True,138.0,0.3434482307391704,0.6868964614783408,2.4680358655621406,3.0,18.0,3.0,2.832116788321168,0.0,0.0,6.0,30.0,0.0,1.0,64.0,0.0,0.0,9.0
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,11,392,rmbc,True,48.0,0.8473570950542353,0.3052858098915294,1.6413546975419766,1.0,1.0,1.0,2.7872340425531914,0.0,0.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,2.0
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,12,144,rmbc,True,24.0,0.5469903365957549,0.9060193268084902,2.5021633417485063,0.0,0.0,0.0,2.4782608695652173,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,13,211,rmbc,True,19.0,0.676903343800177,0.646193312399646,1.363141166269287,0.0,0.0,0.0,2.4444444444444446,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,14,105,rmbc,True,7.0,0.10922145127096883,0.21844290254193766,1.5504947604738903,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,15,89,rmbc,True,4.0,0.8923437671439842,0.21531246571203155,1.451733985301945,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,16,296,rmbc,True,3.0,0.9999994461118149,1.1077763701905496e-06,0.9801138315017937,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,17,110,rmbc,True,2.0,3.2060812600320787e-06,6.4121625200641574e-06,0.46631828329068076,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,18,106,rmbc,True,1.0,0.9999999900003331,1.9999333744635805e-08,0.9118903819315821,0.0,0.0,0.0,0.0,2.145034673992755e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,19,150,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,1.2645229573081131,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,20,116,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,0.6179896998766194,,,,,5.191179804640001e-16,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,21,125,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,0.9526497505323138,,,,,1.5573539413920003e-15,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,22,159,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,1.1771730941788179,,,,,2.3201395453391025e-15,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,23,129,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,0.8471876960818651,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,24,148,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,0.5120556319514589,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,25,134,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,0.6897865158356484,,,,,4.0602442043434294e-15,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,26,80,margin_empty_band_fallback,False,0.0,0.9999999900003331,1.9999333744635805e-08,0.7062375283652412,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,27,114,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,0.840274710815093,,,,,6.079510038589092e-16,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,28,146,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,1.382281643401192,,,,,6.614506921984933e-15,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,29,149,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,1.2512521507032894,,,,,3.157967714489334e-15,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,30,84,margin_empty_band_fallback,False,0.0,0.9999999900003331,1.9999333744635805e-08,0.6730257315061628,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,31,127,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,0.2866457813548737,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,32,133,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,0.8900204168522676,,,,,2.2737367544323206e-15,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,33,87,margin_empty_band_fallback,False,0.0,0.9999999900003331,1.9999333744635805e-08,0.975412274591915,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,34,113,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,0.8974436068681511,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,35,102,margin_empty_band_fallback,False,0.0,0.9999999900003331,1.9999333744635805e-08,1.1166079984361355,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,36,138,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,0.4219735507195021,,,,,1.3219399735071631e-15,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,37,107,margin_empty_band_fallback,False,0.0,0.9999999900003331,1.9999333744635805e-08,0.4007764786287205,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,38,117,margin_empty_band_fallback,False,0.0,0.9999999900003331,1.9999333744635805e-08,0.5839332584494052,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,39,118,margin_empty_band_fallback,False,0.0,0.9999999900003331,1.9999333744635805e-08,0.7067990300969026,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,40,154,margin_empty_band_fallback,False,0.0,0.9999999900002194,1.999956111831125e-08,0.4740169326393105,,,,,4.672061824176001e-15,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,41,119,margin,False,0.0,0.9999999900002194,1.999956111831125e-08,0.555887091813237,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,42,184,margin,False,2.0,0.29165471741384863,0.5833094348276973,0.7006167344459941,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,43,385,margin,False,2.0,0.24966059348241743,0.49932118696483485,0.7950073637429331,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,44,201,margin,False,2.0,0.20628143629858187,0.41256287259716373,0.27791261831463066,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,45,268,margin,True,12.0,0.3011605775197381,0.6023211550394763,0.9264251386096021,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,46,103,margin,True,19.0,0.43187750389972734,0.8637550077994547,0.5044613850229156,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,47,258,margin,True,18.0,0.4862841974180263,0.9725683948360526,0.7590805237555979,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,48,384,margin,True,17.0,0.5143345942718689,0.9713308114562622,1.090790119273428,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,49,126,margin,True,21.0,0.47927479563145425,0.9585495912629085,1.3403835452855084,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,50,68,margin,True,25.0,0.4946337074946108,0.9892674149892215,0.6851571908378373,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,51,104,margin,True,26.0,0.5073280626401093,0.9853438747197814,0.5253088955548891,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,52,77,margin,True,25.0,0.5338067104813646,0.9323865790372707,0.6626262026571776,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,53,299,margin,True,24.0,0.45353731373775474,0.9070746274755095,0.6214711325283866,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,54,90,margin,True,29.0,0.472567979459555,0.94513595891911,0.8701221354361404,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,55,214,margin,True,28.0,0.43373544858252444,0.8674708971650489,0.5515108077564111,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,56,64,margin,True,27.0,0.38485030582927493,0.7697006116585499,0.8122816770259298,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,57,264,margin,True,26.0,0.366286709207543,0.732573418415086,0.6728878807767371,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,58,12,margin,True,25.0,0.32721477344290406,0.6544295468858081,0.6059337263431461,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,59,271,margin,True,24.0,0.2976425541738763,0.5952851083477526,0.8684270946031916,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,60,161,margin,True,23.0,0.704582306230634,0.590835387538732,0.7451030089003481,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,61,287,margin,True,22.0,0.25263273743485115,0.5052654748697023,0.6406455426022444,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,62,376,margin,True,45.0,0.3424612280871884,0.6849224561743767,0.5557480327373031,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,63,85,margin,True,44.0,0.2780229972432835,0.556045994486567,0.8874931539170289,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,64,192,margin,True,43.0,0.2655447320377107,0.5310894640754213,0.1831664606329616,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,65,60,margin,True,42.0,0.3304558378148954,0.6609116756297908,0.3699821236405095,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,66,96,margin,True,41.0,0.27586497006075206,0.5517299401215041,1.4409423059031334,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,67,379,margin,True,40.0,0.25491228969031,0.50982457938062,0.9161545338362848,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,68,40,margin,True,39.0,0.2413037246352019,0.4826074492704038,0.3235285799636584,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,69,365,margin,True,38.0,0.228280163012073,0.456560326024146,0.7567603609842632,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,70,79,margin,True,37.0,0.21588609971718142,0.43177219943436285,1.3101161598760673,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,71,375,margin,True,36.0,0.1903269708619746,0.3806539417239492,0.6165071657601402,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,72,370,margin,True,35.0,0.17991760626375708,0.35983521252751416,0.47211703305572356,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,73,76,margin,True,34.0,0.17016990035153867,0.34033980070307734,1.0415111203846097,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,74,25,margin,True,33.0,0.1633641898803262,0.3267283797606524,0.6262088696765531,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,75,81,margin,True,32.0,0.14082408608510377,0.28164817217020754,0.682287472720426,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,76,101,margin,True,31.0,0.11399748957683187,0.22799497915366373,0.9470264202668767,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,77,139,margin,True,30.0,0.9014438801256119,0.19711223974877612,0.3962474634300347,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,78,63,margin,False,29.0,0.09493213339032991,0.18986426678065982,0.6625723888710233,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,79,95,margin,True,29.0,0.09231500196267461,0.18463000392534923,0.8690805567578944,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f02,163,2,80,304,margin,True,28.0,0.08056500103759845,0.1611300020751969,0.7278958801873109,,,,,0.0,,,,,,,,,
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,9,392,rmbc,True,41.0,0.7190235473384519,0.5619529053230963,2.0979032975510696,1.0,2.0,1.0,2.775,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,1.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,10,385,rmbc,True,19.0,0.0001843617876602366,0.0003687235753204732,2.1281939646666115,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,11,106,rmbc,True,18.0,0.6801169857514537,0.6397660284970925,1.5658436083820195,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,12,105,rmbc,True,13.0,0.22248533408776439,0.44497066817552877,1.8605840955406365,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,13,211,rmbc,True,8.0,9.805373429117026e-05,0.00019610746858234052,1.545788915376989,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,14,57,rmbc,True,7.0,0.8385562671104481,0.3228874657791039,1.5876224958155691,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,15,108,rmbc,True,4.0,5.570273060584441e-07,1.1140546121168882e-06,1.622583382002114,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,16,89,rmbc,True,4.0,0.7285561155517826,0.5428877688964349,0.7864581785430509,0.0,0.0,0.0,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,17,201,rmbc,True,3.0,0.09188709208365253,0.18377418416730507,0.27372120521441073,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,18,258,rmbc,True,6.0,0.17453933464207694,0.3490786692841539,0.9446954029110454,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,19,384,rmbc,True,9.0,0.378512432461406,0.757024864922812,1.247887350974222,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,20,394,rmbc,True,12.0,0.45002870055991195,0.9000574011198239,0.9028385074840308,0.0,0.0,0.0,2.3636363636363638,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,21,288,rmbc,True,11.0,0.4920212092474081,0.9840424184948162,0.7944685249303484,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,22,268,rmbc,True,10.0,0.4992657071218516,0.9985314142437032,0.38591074974695994,0.0,0.0,0.0,2.111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,23,126,rmbc,True,9.0,0.40205694393512204,0.8041138878702441,1.2525841719543522,0.0,0.0,0.0,2.375,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,24,379,rmbc,True,11.0,0.30048278949857377,0.6009655789971475,1.1023284811304812,0.0,0.0,0.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,25,90,rmbc,True,10.0,0.46208880766887717,0.9241776153377543,0.8687997485359265,0.0,0.0,0.0,1.9999999999999998,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,26,214,rmbc,True,9.0,0.36553441749987314,0.7310688349997463,0.5442551323962116,0.0,0.0,0.0,2.125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,27,199,rmbc,True,8.0,0.4835822933075633,0.9671645866151266,0.1388428861957154,0.0,1.0,0.0,1.8571428571428572,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,28,85,rmbc,True,7.0,0.3091781014392154,0.6183562028784308,1.0308612765349914,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,29,370,rmbc,True,6.0,0.15846134459457062,0.31692268918914124,0.9302226343970323,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,30,103,rmbc,True,5.0,0.3020033467260532,0.6040066934521064,0.5094886738591822,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,31,12,rmbc,True,4.0,0.3200586751332821,0.6401173502665642,0.6046007127557267,0.0,0.0,0.0,1.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,32,68,rmbc,True,3.0,0.2533108837242253,0.5066217674484506,0.40333192203471346,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,33,76,rmbc,True,5.0,0.18169902270096827,0.36339804540193654,1.045014454723797,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3_EARLY8_RMBC_B40,w85__r163_f03,163,3,34,375,rmbc,True,4.0,0.13694656675011174,0.2738931335002235,0.6165238807781166,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
