policy,budget,mean_false_positive,mean_false_negative,mean_accuracy,mean_keyhole_recall,outer_runs
P3_EARLY8_RMBC_B40,79,0.6866666666666666,1.7166666666666666,0.8586274509803921,0.7431145983645984,300
P3_EARLY8_RMBC_B40,80,0.6833333333333333,1.71,0.8592156862745097,0.7443393458393458,300
P4_PG_RMBC_ADAPTIVE,16,1.3966666666666667,1.9,0.806078431372549,0.716422558922559,300
P4_PG_RMBC_ADAPTIVE,17,1.3066666666666666,1.89,0.8119607843137255,0.7156963684463684,300
P4_PG_RMBC_ADAPTIVE,18,1.2933333333333332,1.84,0.8156862745098039,0.7236408128908128,300
P4_PG_RMBC_ADAPTIVE,19,1.23,1.8233333333333333,0.8203921568627451,0.7258737373737374,300
P4_PG_RMBC_ADAPTIVE,20,1.15,1.8366666666666667,0.824313725490196,0.7257215007215008,300
P4_PG_RMBC_ADAPTIVE,21,1.14,1.8233333333333333,0.8256862745098039,0.7255880230880231,300
P4_PG_RMBC_ADAPTIVE,22,1.1033333333333333,1.8433333333333333,0.8266666666666667,0.7232123617123617,300
P4_PG_RMBC_ADAPTIVE,23,1.0633333333333332,1.8066666666666666,0.8311764705882353,0.7281184463684464,300
P4_PG_RMBC_ADAPTIVE,24,1.06,1.85,0.8288235294117646,0.7221210918710919,300
P4_PG_RMBC_ADAPTIVE,25,1.0533333333333332,1.8333333333333333,0.8301960784313727,0.7232255892255892,300
P4_PG_RMBC_ADAPTIVE,26,1.0233333333333334,1.7866666666666666,0.8347058823529412,0.7303763828763828,300
P4_PG_RMBC_ADAPTIVE,27,1.02,1.7266666666666666,0.8384313725490196,0.739121091871092,300
P4_PG_RMBC_ADAPTIVE,28,1.01,1.7166666666666666,0.8396078431372549,0.7413393458393458,300
P4_PG_RMBC_ADAPTIVE,29,1.0366666666666666,1.75,0.836078431372549,0.7354914622414622,300
P4_PG_RMBC_ADAPTIVE,30,0.9866666666666667,1.6833333333333333,0.8429411764705882,0.7455165945165946,300
P4_PG_RMBC_ADAPTIVE,31,0.99,1.6966666666666668,0.8419607843137255,0.7438340548340548,300
P4_PG_RMBC_ADAPTIVE,32,0.9633333333333334,1.69,0.8439215686274509,0.7462824675324675,300
P4_PG_RMBC_ADAPTIVE,33,0.9833333333333333,1.6833333333333333,0.8431372549019608,0.7499306156806156,300
P4_PG_RMBC_ADAPTIVE,34,0.93,1.6766666666666667,0.8466666666666667,0.7487943722943722,300
P4_PG_RMBC_ADAPTIVE,35,0.9266666666666666,1.6566666666666667,0.8480392156862745,0.7529041606541607,300
P4_PG_RMBC_ADAPTIVE,36,0.9466666666666667,1.64,0.8478431372549019,0.7542904040404039,300
P4_PG_RMBC_ADAPTIVE,37,0.9466666666666667,1.6433333333333333,0.8476470588235293,0.754088023088023,300
P4_PG_RMBC_ADAPTIVE,38,0.9433333333333334,1.6633333333333333,0.8466666666666667,0.7493658008658008,300
P4_PG_RMBC_ADAPTIVE,39,0.9133333333333333,1.6433333333333333,0.8496078431372549,0.7527058682058682,300
P4_PG_RMBC_ADAPTIVE,40,0.91,1.6433333333333333,0.8498039215686274,0.754700456950457,300
P4_PG_RMBC_ADAPTIVE,41,0.8866666666666667,1.6533333333333333,0.8505882352941176,0.753487493987494,300
P4_PG_RMBC_ADAPTIVE,42,0.87,1.6366666666666667,0.8525490196078431,0.7535311447811447,300
P4_PG_RMBC_ADAPTIVE,43,0.89,1.6533333333333333,0.850392156862745,0.751450456950457,300
P4_PG_RMBC_ADAPTIVE,44,0.8666666666666667,1.6233333333333333,0.8535294117647059,0.7566673881673881,300
P4_PG_RMBC_ADAPTIVE,45,0.8366666666666667,1.6566666666666667,0.8533333333333334,0.7526210918710918,300
P4_PG_RMBC_ADAPTIVE,46,0.8533333333333334,1.62,0.8545098039215687,0.7576303511303512,300
P4_PG_RMBC_ADAPTIVE,47,0.82,1.6366666666666667,0.8554901960784314,0.755237493987494,300
P4_PG_RMBC_ADAPTIVE,48,0.83,1.65,0.8541176470588235,0.7522970177970177,300
P4_PG_RMBC_ADAPTIVE,49,0.8166666666666667,1.65,0.8549019607843138,0.7527652717652716,300
P4_PG_RMBC_ADAPTIVE,50,0.8266666666666667,1.6633333333333333,0.8535294117647059,0.751774531024531,300
P4_PG_RMBC_ADAPTIVE,51,0.8133333333333334,1.6966666666666668,0.8523529411764706,0.7459702982202981,300
P4_PG_RMBC_ADAPTIVE,52,0.8033333333333333,1.6866666666666668,0.8535294117647058,0.7477930495430495,300
P4_PG_RMBC_ADAPTIVE,53,0.7966666666666666,1.7,0.8531372549019608,0.745614478114478,300
P4_PG_RMBC_ADAPTIVE,54,0.8,1.7066666666666668,0.8525490196078431,0.7446170033670033,300
P4_PG_RMBC_ADAPTIVE,55,0.79,1.69,0.8541176470588235,0.7475045695045694,300
P4_PG_RMBC_ADAPTIVE,56,0.7766666666666666,1.7133333333333334,0.8535294117647058,0.7441513949013948,300
P4_PG_RMBC_ADAPTIVE,57,0.7666666666666667,1.7066666666666668,0.8545098039215685,0.7450720298220298,300
P4_PG_RMBC_ADAPTIVE,58,0.7566666666666667,1.7133333333333334,0.8547058823529411,0.7438035113035113,300
P4_PG_RMBC_ADAPTIVE,59,0.7566666666666667,1.7066666666666668,0.8550980392156862,0.7447479557479557,300
P4_PG_RMBC_ADAPTIVE,60,0.7533333333333333,1.7133333333333334,0.8549019607843136,0.7441844636844637,300
P4_PG_RMBC_ADAPTIVE,61,0.7533333333333333,1.7066666666666668,0.855294117647059,0.7443037518037519,300
P4_PG_RMBC_ADAPTIVE,62,0.74,1.71,0.8558823529411764,0.744475468975469,300
P4_PG_RMBC_ADAPTIVE,63,0.7366666666666667,1.7133333333333334,0.8558823529411764,0.7437294372294372,300
P4_PG_RMBC_ADAPTIVE,64,0.74,1.7233333333333334,0.8550980392156862,0.7430945165945165,300
P4_PG_RMBC_ADAPTIVE,65,0.73,1.7133333333333334,0.8562745098039215,0.7439146224146224,300
P4_PG_RMBC_ADAPTIVE,66,0.73,1.71,0.8564705882352939,0.7445297017797018,300
P4_PG_RMBC_ADAPTIVE,67,0.73,1.7066666666666668,0.8566666666666667,0.7451963684463685,300
P4_PG_RMBC_ADAPTIVE,68,0.7366666666666667,1.7166666666666666,0.8556862745098038,0.7433590668590668,300
P4_PG_RMBC_ADAPTIVE,69,0.7333333333333333,1.7066666666666668,0.8564705882352939,0.7454160654160654,300
P4_PG_RMBC_ADAPTIVE,70,0.72,1.6966666666666668,0.857843137254902,0.7467519240019241,300
P4_PG_RMBC_ADAPTIVE,71,0.7066666666666667,1.7033333333333334,0.8582352941176471,0.7460257335257335,300
P4_PG_RMBC_ADAPTIVE,72,0.71,1.7066666666666668,0.857843137254902,0.7451050986050987,300
P4_PG_RMBC_ADAPTIVE,73,0.71,1.7066666666666668,0.857843137254902,0.745549543049543,300
P4_PG_RMBC_ADAPTIVE,74,0.7166666666666667,1.7066666666666668,0.857450980392157,0.745470177970178,300
P4_PG_RMBC_ADAPTIVE,75,0.7133333333333334,1.6966666666666668,0.8582352941176471,0.7466924001924002,300
P4_PG_RMBC_ADAPTIVE,76,0.7166666666666667,1.7,0.857843137254902,0.7458590668590668,300
P4_PG_RMBC_ADAPTIVE,77,0.7133333333333334,1.6966666666666668,0.8582352941176471,0.7465812890812891,300
P4_PG_RMBC_ADAPTIVE,78,0.7133333333333334,1.6933333333333334,0.8584313725490195,0.7472797017797018,300
P4_PG_RMBC_ADAPTIVE,79,0.72,1.7,0.8576470588235293,0.7463868446368448,300
P4_PG_RMBC_ADAPTIVE,80,0.7166666666666667,1.7,0.857843137254902,0.7465773208273209,300
