policy,run_id,repeat,fold,seed_kind,effective_seed_size,first_both_classes_budget,seed_completed_by_B16
P4_PG_RMBC_ADAPTIVE,w85__r173_f01,173,1,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r173_f02,173,2,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r173_f03,173,3,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r173_f04,173,4,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r173_f05,173,5,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r174_f01,174,1,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r174_f02,174,2,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r174_f03,174,3,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r174_f04,174,4,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r174_f05,174,5,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r175_f01,175,1,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r175_f02,175,2,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r175_f03,175,3,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r175_f04,175,4,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r175_f05,175,5,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r176_f01,176,1,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r176_f02,176,2,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r176_f03,176,3,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r176_f04,176,4,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r176_f05,176,5,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r177_f01,177,1,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r177_f02,177,2,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r177_f03,177,3,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r177_f04,177,4,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r177_f05,177,5,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r178_f01,178,1,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r178_f02,178,2,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r178_f03,178,3,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r178_f04,178,4,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r178_f05,178,5,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r179_f01,179,1,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r179_f02,179,2,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r179_f03,179,3,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r179_f04,179,4,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r179_f05,179,5,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r180_f01,180,1,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r180_f02,180,2,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r180_f03,180,3,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r180_f04,180,4,h_maximin_until_both_classes,2,2,True
P4_PG_RMBC_ADAPTIVE,w85__r180_f05,180,5,h_maximin_until_both_classes,2,2,True
