experiment_name,selection_reason,row_index,time_us,depth_um,inside_T0,T0_depth_um,max_depth_um,G3_um,T0_start_time_us,T0_end_time_us,keyhole_timing_relative_to_T0
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,104467,1897.838,160.7499,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,104542,1899.2,160.849,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,104617,1900.562,160.9446,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,104692,1901.924,161.0574,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,104767,1903.2859999999998,161.10969999999998,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,104842,1904.6480000000001,161.1702,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,104917,1906.01,161.2588,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,104992,1907.372,161.33679999999998,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,105067,1908.7340000000002,161.3609,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,105142,1910.096,161.3235,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,105217,1911.458,161.3156,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,105292,1912.82,161.3507,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,105367,1914.182,161.476,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,105442,1915.5439999999999,161.5355,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,105517,1916.906,161.5335,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,105592,1918.268,161.475,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,105667,1919.63,161.31199999999998,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,105742,1920.993,161.1146,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,105817,1922.355,160.8992,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,105892,1923.7169999999999,160.9426,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,105967,1925.079,160.8915,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,106042,1926.441,160.7095,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,106117,1927.803,160.5312,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,106192,1929.165,160.26,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,106267,1930.527,159.9921,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,106342,1931.889,159.94389999999999,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,106417,1933.251,160.0907,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,106492,1934.613,160.3212,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,106567,1935.975,160.2737,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,106642,1937.337,160.0797,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,106717,1938.699,159.8654,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,106792,1940.0610000000001,159.6498,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,106867,1941.423,159.5671,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,106942,1942.785,159.57760000000002,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,107017,1944.148,159.16920000000002,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,107092,1945.51,160.0334,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,107167,1946.872,158.60139999999998,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,107242,1948.2340000000002,158.3168,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,107317,1949.596,158.3996,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,107392,1950.958,158.4318,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,107467,1952.32,158.4256,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,107542,1953.682,100.5964,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,107617,1955.0439999999999,100.3219,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,107692,1956.406,100.3186,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,107767,1957.768,100.3198,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,107842,1959.1299999999999,100.2308,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,107917,1960.492,100.23150000000001,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,107992,1961.8539999999998,100.23150000000001,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,108067,1963.216,100.23230000000001,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,108142,1964.5779999999997,100.23790000000001,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,108217,1965.9399999999998,100.2471,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,108292,1967.303,99.97156,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,108367,1968.6650000000002,99.97747,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,108442,1970.027,99.98403,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,108517,1971.3890000000001,99.99016999999999,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,108592,1972.751,99.99602,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,108667,1974.113,99.24197,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,108742,1975.475,99.2493,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,108817,1976.837,99.2563,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,108892,1978.1989999999998,99.26474,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,108967,1979.561,99.27398,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,109042,1980.9229999999998,99.28593000000001,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,109117,1982.2849999999999,98.58815,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,109192,1983.647,98.58682999999999,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,109267,1985.0089999999998,98.58057,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,109342,1986.3709999999999,98.57466,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,109417,1987.7330000000002,98.56947000000001,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,109492,1989.0950000000003,98.56249,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,109567,1990.458,98.55386,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,109642,1991.82,98.55421999999999,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,109717,1993.182,98.55905000000001,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,109792,1994.544,98.55926,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,109867,1995.906,98.49719,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,109942,1997.268,98.48392,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,110017,1998.6299999999999,98.48236,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,110092,1999.992,98.48124,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,110167,2001.3539999999998,98.2825,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,110242,2002.716,98.29606,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,110317,2004.0779999999997,98.30963,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,110392,2005.4399999999998,98.32036000000001,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,110467,2006.802,98.32495,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,110542,2008.1640000000002,98.32433999999999,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,110617,2009.5260000000003,98.27083999999999,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,110692,2010.8880000000001,98.27445,True,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
