target,target_label,target_unit,varying_input,input_unit,profile,grid_index,input_value,predicted_mean,predictive_std,interval_lower_95,interval_upper_95,nearest_training_distance_standardized,support_distance_threshold,within_observed_support,reference_P,reference_VX,reference_LS,reference_ST,model_configuration,training_sample_size,interpretive_fit_not_out_of_sample_evaluation
width,T0 melt-pool width,um,LS,um,median_reference,37,58.061620414399,166.93119079338157,2.4993081382209854,162.03254684246843,171.82983474429471,0.4639692259753588,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,38,58.548979145426,167.75349234545956,2.460214882439986,162.9314711758772,172.57551351504193,0.4400077868623046,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,39,59.036337876453004,168.56992910125413,2.421891228163075,163.8230222940545,173.31683590845375,0.41709499419494855,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,40,59.523696607480005,169.38031637724458,2.3847258480835296,164.70625371500086,174.0543790394883,0.3954131860487662,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,41,60.011055338507006,170.18446724946222,2.3491580153014984,165.58011753947127,174.78881695945316,0.37517584284668337,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,42,60.49841406953401,170.98219573661956,2.315669107092512,166.44348428671825,175.52090718652087,0.3566289531795385,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,43,60.98577280056101,171.7733209273619,2.2847692989564714,167.29517310140722,176.2514687533166,0.3400492306591486,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,44,61.473131531588,172.55767217534438,2.2569789544113035,168.13399342469822,176.98135092599054,0.3257371948880806,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,45,61.960490262615004,173.3350953631611,2.2328048093026007,168.958797936928,177.71139278939418,0.3140030777412269,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,46,62.447848993642005,174.10546000473818,2.212711987836718,169.7685445085782,178.44237550089815,0.30514442050298357,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,47,62.935207724669,174.86866662109486,2.197094090052999,170.56236220459098,179.17497103759874,0.2994165555425609,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,48,63.422566455696,175.6246534692096,2.1862447603045214,171.33961373901272,179.90969319940646,0.2970006766618089,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,49,63.909925186723,176.37340151365035,2.1803347962488795,172.09994531300254,180.64685771429816,0.2979773514512543,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,50,64.39728391775,177.11493662631295,2.1793984981961687,172.84331556984847,181.38655768277744,0.3023137010688855,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,51,64.884642648777,177.84932851632607,2.1833314516096007,173.56999887117126,182.12865816148087,0.30986871020766465,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,52,65.372001379804,178.5766865879869,2.1918997128478748,174.28056315080505,182.87281002516875,0.32041478291940123,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,53,65.859360110831,179.29715357130536,2.204758254547548,174.97582739239218,183.61847975021854,0.33366842897784543,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,54,66.346718841858,180.01089805622448,2.221475245379402,175.65680657528085,184.3649895371681,0.3493215992685409,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,55,66.83407757288501,180.71810700868167,2.2415585191371727,176.3246523111728,185.11156170619054,0.36706744716775114,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,56,67.32143630391201,181.41897904303494,2.2644811836025394,176.98059592317395,185.85736216289592,0.38661791689043534,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,57,67.80879503493901,182.11371888535425,2.289704290309508,177.6258984763476,186.6015392943609,0.4077134881100704,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,58,68.29615376596601,182.8025331748576,2.316695462834218,178.26181006770253,187.34325628201265,0.4301268823833178,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,59,68.78351249699301,183.48562756959262,2.344943164952945,178.88953896628485,188.0817161729004,0.45366281900375716,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,60,69.27087122802,184.16320502399512,2.373966822718476,179.51023005146692,188.81617999652332,0.4781555642045895,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,61,69.758229959047,184.83546506576096,2.4033233226822834,180.1249513533037,189.54597877821823,0.5034654959864823,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,62,70.245588690074,185.5026038880844,2.432610543321897,180.73468722317347,190.27052055299532,0.5294754381024214,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,63,70.732947421101,186.16481508564377,2.4614685991655554,181.34033663127929,190.98929354000825,0.5560871741861331,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,64,71.220306152128,186.82229087063436,2.489579429160858,181.9427151894791,191.70186655178964,0.5832183320769482,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,65,71.707664883155,187.47522362599275,2.5166652807855923,182.542559675653,192.4078875763325,0.6107996989870307,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,66,72.195023614182,188.12380766117477,2.5424865503584204,183.14053402247225,193.10708129987728,0.6387729592980657,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,67,72.682382345209,188.76824106429714,2.566839349678134,183.737235938928,193.7992461896663,0.6670888146370768,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,68,73.169741076236,189.4087275426151,2.589553088988174,184.33320348819828,194.48425159703194,0.6957054344570855,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,69,73.657099807263,190.04547816812683,2.6104882957520052,184.9289211084529,195.16203522780077,0.7245871847390598,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,70,74.14445853829,190.678712951774,2.629534829120012,185.5248246866988,195.8326012168492,0.7537035868819795,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,71,74.631817269317,191.3086621780409,2.646610598916586,186.1213054041644,196.4960189519174,0.7830284651947068,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,72,75.119176000344,191.93556744191207,2.6616608539115996,186.71871216824533,197.1524227155788,0.7838708396057658,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,73,75.606534731371,192.55968233046244,2.674658064807592,187.31735252343955,197.80201213748532,0.7618415476698591,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,74,76.093893462398,193.18127270285325,2.6856023924744297,187.91749201360338,198.44505339210312,0.7405224953797792,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,75,76.581252193425,193.8006165171883,2.69452269740683,188.5193520302709,199.0818810041057,0.7199767776857217,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,76,77.068610924452,194.41800316429953,2.701478016122363,189.1231062526997,199.71290007589937,0.7002724658914316,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,77,77.555969655479,195.03373226563178,2.706559399614039,189.72887584238828,200.3385886888753,0.6814825488597258,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,78,78.043328386506,195.6481118981293,2.709891980217995,190.33672361690202,200.95950017935655,0.663684694829376,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,79,78.530687117533,196.26145623262022,2.711637107975709,190.94664750098784,201.5762649642526,0.6469607837704743,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,80,79.01804584856,196.87408255958675,2.711994374151511,191.5585735862498,202.1895915329237,0.6313961586506384,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,81,79.50540457958701,197.48630772841688,2.7112033228962247,192.17234921554027,202.80026624129349,0.6170785480118303,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,82,79.99276331061401,198.0984440240959,2.7095446407952073,192.7877365281373,203.4091515200545,0.6040966243157849,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,83,80.48012204164101,198.71079456083535,2.707340614800737,193.40440695582592,204.0171821658448,0.5925381847938541,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,84,80.96748077266801,199.32364829929168,2.704954658948213,194.02193716775318,204.62535943083017,0.582487975157939,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,85,81.45483950369501,199.93727483626284,2.7027897372919703,194.63980695117058,205.2347427213551,0.5740252205296619,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,86,81.94219823472201,200.5519191646105,2.7012855499875448,195.2573994866349,205.84643884258608,0.5672209783147917,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,87,82.429556965749,201.16779661924983,2.7009144051530045,195.87400438514993,206.46158885334972,0.5621354770092196,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,88,82.916915696776,201.78508825540223,2.7021757659422283,196.48882375415548,207.08135275664898,0.558815642784011,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,89,83.404274427803,202.40393689541546,2.7055895379620916,197.10098140100976,207.70689238982115,0.5572930311457008,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,90,83.89163315883,203.0244440536629,2.71168823991391,197.70953510343165,208.33935300389416,0.5575823655234712,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,91,84.378991889857,203.64666790081964,2.7210082769939015,198.3134916779116,208.97984412372767,0.5596808357963203,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,92,84.866350620884,204.27062236049898,2.7340806050956763,198.91182437451144,209.6294203464865,0.5635682331433494,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,93,85.353709351911,204.89627734835665,2.7514211299556273,199.50349193364363,210.28906276306967,0.5692079063880758,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,94,85.841068082938,205.52356009050237,2.773521228019569,200.08745848358402,210.95966169742073,0.5765484366614896,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,95,86.328426813965,206.15235738843634,2.8008387949783,200.66271335027886,211.64200142659382,0.5855258583313379,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,96,86.815785544992,206.78251865630685,2.8337902259316614,201.22828981348079,212.3367474991329,0.5960662157581348,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,97,87.303144276019,207.41385952836598,2.872743696851479,201.78328188253707,213.04443717419488,0.6080882404696936,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,98,87.790503007046,208.04616583650568,2.918014054036213,202.3268582905947,213.76547338241664,0.6215059570612043,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,99,88.277861738073,208.67919777505446,2.969859523593116,202.85827310881194,214.50012244129698,0.6362310688447478,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,LS,um,median_reference,100,88.7652204691,209.31269409639185,3.0284803371100524,203.37687263565616,215.24851555712755,0.6521750248973263,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,0,300.218383071,162.85919474706898,2.543258968029456,157.87440716973126,167.8439823244067,0.554652132082758,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,1,301.21437634551,162.8131000690631,2.4916134879602465,157.929537632661,167.69666250546518,0.5486255770139594,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,2,302.21036962002,162.7715834507006,2.4464067559761307,157.9766262089874,167.5665406924138,0.5445223693598659,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,3,303.20636289453,162.73475247404352,2.407400956975652,158.01624659837125,167.45325834971578,0.5388033635354088,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,4,304.20235616904,162.70265968085292,2.374312151186524,158.04900786452734,167.3563114971785,0.5159319016398928,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,5,305.19834944355,162.6753021259606,2.346818228817312,158.07553839747868,167.27506585444252,0.49419221012868453,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,6,306.19434271806,162.6526236136578,2.3245688774225766,158.09646861390954,167.20877861340605,0.47374012372124785,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,7,307.19033599257,162.6345195549841,2.307196583828625,158.11241425068002,167.1566248592882,0.45474940345689774,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,8,308.18632926708,162.62084413598137,2.2943274943937366,158.12396224696965,167.1177260249931,0.43741043187699236,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,9,309.18232254159,162.61141928410805,2.285590938764654,158.13166104412932,167.0911775240868,0.4219268926421511,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,10,310.1783158161,162.6060447868803,2.2806266016800887,158.13601664758733,167.07607292617325,0.4085098167779291,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,11,311.17430909061,162.6045088494866,2.2790887016042585,158.13749499434223,167.07152270463095,0.39736858069385,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,12,312.17030236512,162.6065983913444,2.2806470492977766,158.13653017472075,167.07666660796804,0.38869893013846063,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,13,313.16629563963,162.61210844111602,2.2849854334466513,158.1335369915606,167.09067989067145,0.3826688888691564,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,14,314.16228891414,162.62085009789487,2.2917982888613393,158.12892545172664,167.1127747440631,0.37940433520896566,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,15,315.15828218865,162.63265664341435,2.300786912311699,158.12311429528341,167.14219899154529,0.3789767426792721,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,16,316.15427546316,162.64738756191727,2.3116564948312313,158.11654083204806,167.17823429178648,0.3813956531708993,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,17,317.15026873767,162.66493037965574,2.324114914765939,158.1096651467145,167.220195612597,0.3866076407327644,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,18,318.14626201218,162.68520041238287,2.3378736784274508,158.10296800266508,167.26743282210066,0.3945020181668063,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,19,319.14225528669,162.70813866522585,2.352650787813514,158.09694312111137,167.31933420934033,0.404921927847633,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,20,320.1382485612,162.7337082252468,2.3681748527774835,158.09208551380294,167.37533093669066,0.4176783975924969,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,21,321.13424183571,162.76188955385277,2.384189566120197,158.0888780042572,167.43490110344834,0.4325647591152794,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,22,322.13023511022,162.7926750800193,2.4004577262508624,158.08777793656762,167.497572223471,0.4493693900244154,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,23,323.12622838473,162.82606347627183,2.4167642408354673,158.0892055642343,167.56292138830935,0.4678856456473123,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,24,324.12222165924004,162.86205394618187,2.432917858973309,158.09353494259418,167.63057294976957,0.4879186991334951,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,25,325.11821493375,162.90064080763298,2.4487516647202283,158.10108754478134,167.70019407048463,0.5092895908762236,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,26,326.11420820826004,162.9418085984509,2.4641225688764274,158.1121283634531,167.7714888334487,0.5318370696322837,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,27,327.11020148277,162.9855278929338,2.4789101410744734,158.12686401642782,167.84419176943976,0.5554178613842615,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,28,328.10619475728004,163.03175196408668,2.4930151435893504,158.14544228265154,167.91806164552182,0.5799059265981972,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,29,329.10218803179004,163.08041438388128,2.506358079740438,158.16795254759,167.99287622017255,0.6051911413034651,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,30,330.09818130630003,163.13142760263148,2.5188779818149296,158.1944267582742,168.06842844698875,0.6274621395531359,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,31,331.09417458081003,163.18468250350855,2.530531553671884,158.22484065831165,168.14452434870546,0.6315643432286419,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,32,332.09016785532003,163.24004888335057,2.541292675467896,158.2591152394335,168.22098252726764,0.6373396688991546,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,33,333.08616112983003,163.29737677105757,2.551152182121384,158.29711849409966,168.29763504801548,0.6447431568590504,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,34,334.08215440434003,163.3564984698435,2.5601177563966475,158.33866766730608,168.37432927238092,0.653719491777701,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,35,335.07814767885003,163.41723118488025,2.5682137338231668,158.38353226658685,168.45093010317365,0.6642049084379374,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,36,336.07414095336003,163.4793800968905,2.5754806053659594,158.43143811037322,168.5273220834078,0.6548981945432125,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,37,337.07013422787,163.5427417384191,2.5819740180177178,158.48207266310436,168.60341081373383,0.6372092679997553,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,38,338.06612750238,163.60710753691905,2.587763115204925,158.5350918311174,168.6791232427207,0.6207601856458257,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,39,339.06212077689,163.67226740411417,2.592928118153502,158.5901282925333,168.75440651569502,0.6056519758002344,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,40,340.0581140514,163.738013253884,2.5975571242921975,158.6468012902713,168.82922521749668,0.5919873092793857,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
width,T0 melt-pool width,um,ST,K,median_reference,41,341.05410732591,163.8041423458117,2.601742182720514,158.7047276676795,168.9035570239439,0.5798682468926869,1.1837705590429421,True,266.447686986,0.6410327725989999,56.50856070155,348.19189117999997,matern32_learned_nugget,164,True
