benchmark,surrogate_variant,acquisition_rule,method,seed,budget,global_error,classifier_uncertainty_region_fraction_eps005,classifier_uncertainty_region_fraction_eps010,near_boundary_error_q10,near_boundary_test_size_q10,classifier_uncertainty_region_fraction_q10_eps005,classifier_uncertainty_region_fraction_q10_eps010,near_boundary_error_q20,near_boundary_test_size_q20,classifier_uncertainty_region_fraction_q20_eps005,classifier_uncertainty_region_fraction_q20_eps010,near_boundary_error_q30,near_boundary_test_size_q30,classifier_uncertainty_region_fraction_q30_eps005,classifier_uncertainty_region_fraction_q30_eps010
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,39,0.3179,0.0618,0.124,0.461,1000,0.071,0.125,0.4615,2000,0.074,0.1415,0.444,3000,0.073,0.14233333333333334
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,40,0.3078,0.0851,0.1737,0.451,1000,0.099,0.175,0.458,2000,0.097,0.182,0.43866666666666665,3000,0.09766666666666667,0.18433333333333332
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,41,0.2942,0.0974,0.2005,0.476,1000,0.116,0.26,0.47,2000,0.11,0.2415,0.44233333333333336,3000,0.11666666666666667,0.24666666666666667
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,42,0.301,0.1034,0.2052,0.468,1000,0.127,0.26,0.465,2000,0.1225,0.2455,0.44033333333333335,3000,0.126,0.248
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,43,0.3556,0.152,0.3334,0.467,1000,0.134,0.336,0.4635,2000,0.151,0.3435,0.4483333333333333,3000,0.15633333333333332,0.3463333333333333
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,44,0.3132,0.1141,0.2263,0.466,1000,0.15,0.299,0.464,2000,0.1345,0.2645,0.43966666666666665,3000,0.13733333333333334,0.26166666666666666
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,45,0.3138,0.1186,0.2358,0.466,1000,0.164,0.308,0.4655,2000,0.144,0.2765,0.441,3000,0.14666666666666667,0.27266666666666667
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,46,0.3041,0.1116,0.2261,0.464,1000,0.148,0.293,0.4615,2000,0.131,0.2675,0.437,3000,0.14,0.268
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,47,0.2919,0.1203,0.2501,0.453,1000,0.142,0.271,0.4405,2000,0.136,0.2735,0.4246666666666667,3000,0.133,0.271
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,48,0.3239,0.1028,0.2102,0.484,1000,0.112,0.231,0.4645,2000,0.1155,0.224,0.4553333333333333,3000,0.11366666666666667,0.22766666666666666
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,49,0.3019,0.1029,0.2094,0.457,1000,0.149,0.284,0.4595,2000,0.1285,0.2565,0.43666666666666665,3000,0.132,0.254
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,50,0.2997,0.1411,0.2729,0.435,1000,0.151,0.29,0.4345,2000,0.1495,0.291,0.42533333333333334,3000,0.15033333333333335,0.2853333333333333
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,51,0.2992,0.1083,0.2069,0.456,1000,0.15,0.283,0.4625,2000,0.136,0.257,0.44133333333333336,3000,0.137,0.25266666666666665
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,52,0.3736,0.1428,0.292,0.468,1000,0.141,0.29,0.467,2000,0.152,0.295,0.452,3000,0.14866666666666667,0.29933333333333334
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,53,0.3738,0.1391,0.2889,0.468,1000,0.129,0.287,0.465,2000,0.141,0.2935,0.449,3000,0.14666666666666667,0.29533333333333334
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,54,0.3038,0.0943,0.1833,0.454,1000,0.13,0.251,0.4595,2000,0.1185,0.2235,0.43766666666666665,3000,0.12033333333333333,0.22366666666666668
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,55,0.3065,0.091,0.1795,0.454,1000,0.123,0.236,0.458,2000,0.115,0.212,0.43666666666666665,3000,0.112,0.21533333333333332
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,56,0.3589,0.119,0.2483,0.463,1000,0.117,0.24,0.4645,2000,0.1235,0.2585,0.4493333333333333,3000,0.12533333333333332,0.25833333333333336
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,57,0.368,0.1206,0.2512,0.47,1000,0.115,0.247,0.467,2000,0.122,0.255,0.45166666666666666,3000,0.12433333333333334,0.25766666666666665
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,58,0.301,0.0873,0.1714,0.452,1000,0.11,0.222,0.4585,2000,0.104,0.2005,0.437,3000,0.10466666666666667,0.206
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,59,0.3037,0.0887,0.1709,0.456,1000,0.109,0.226,0.4605,2000,0.1045,0.199,0.439,3000,0.10466666666666667,0.201
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,60,0.2968,0.0875,0.1717,0.462,1000,0.114,0.245,0.4665,2000,0.1005,0.213,0.44233333333333336,3000,0.10566666666666667,0.21133333333333335
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,61,0.2932,0.0853,0.1648,0.466,1000,0.112,0.23,0.466,2000,0.0985,0.2015,0.441,3000,0.10166666666666667,0.199
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,62,0.2956,0.0833,0.1669,0.46,1000,0.116,0.235,0.4645,2000,0.1,0.203,0.44266666666666665,3000,0.10166666666666667,0.204
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,63,0.2966,0.0831,0.168,0.462,1000,0.112,0.229,0.4695,2000,0.099,0.202,0.446,3000,0.10233333333333333,0.202
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,64,0.2948,0.0835,0.1647,0.463,1000,0.116,0.227,0.4695,2000,0.1015,0.201,0.44366666666666665,3000,0.10333333333333333,0.201
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,65,0.2375,0.0921,0.1902,0.464,1000,0.146,0.275,0.458,2000,0.134,0.26,0.4246666666666667,3000,0.12466666666666666,0.256
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,66,0.2901,0.0823,0.1606,0.463,1000,0.128,0.219,0.467,2000,0.1035,0.198,0.44166666666666665,3000,0.10266666666666667,0.198
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,67,0.2861,0.0814,0.1628,0.465,1000,0.122,0.223,0.466,2000,0.102,0.1965,0.44066666666666665,3000,0.103,0.20033333333333334
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,68,0.3478,0.1226,0.2754,0.479,1000,0.111,0.272,0.4765,2000,0.122,0.2825,0.45966666666666667,3000,0.117,0.275
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,69,0.3139,0.1093,0.2079,0.474,1000,0.115,0.24,0.46,2000,0.1215,0.231,0.45266666666666666,3000,0.122,0.234
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,70,0.3471,0.1119,0.2543,0.477,1000,0.109,0.259,0.475,2000,0.12,0.263,0.4573333333333333,3000,0.11333333333333333,0.258
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,71,0.342,0.1062,0.2423,0.477,1000,0.104,0.257,0.474,2000,0.1125,0.2545,0.4563333333333333,3000,0.10733333333333334,0.24866666666666667
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,72,0.2873,0.0721,0.1487,0.468,1000,0.114,0.201,0.47,2000,0.0925,0.1785,0.44366666666666665,3000,0.093,0.18233333333333332
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,73,0.2826,0.0728,0.1484,0.464,1000,0.109,0.205,0.4665,2000,0.0915,0.1805,0.44133333333333336,3000,0.09433333333333334,0.185
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,74,0.2825,0.0725,0.1476,0.465,1000,0.105,0.205,0.464,2000,0.0885,0.181,0.439,3000,0.09266666666666666,0.184
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,75,0.2834,0.0728,0.149,0.467,1000,0.108,0.203,0.463,2000,0.0905,0.181,0.43666666666666665,3000,0.09433333333333334,0.183
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,76,0.2827,0.0723,0.1472,0.466,1000,0.109,0.208,0.4615,2000,0.093,0.18,0.43566666666666665,3000,0.09166666666666666,0.18366666666666667
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,77,0.2793,0.0736,0.1499,0.473,1000,0.095,0.21,0.466,2000,0.086,0.184,0.437,3000,0.09,0.18433333333333332
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,78,0.283,0.0708,0.1481,0.47,1000,0.102,0.21,0.463,2000,0.0875,0.18,0.43633333333333335,3000,0.088,0.18266666666666667
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,79,0.3069,0.0913,0.1906,0.471,1000,0.119,0.224,0.457,2000,0.109,0.2105,0.449,3000,0.11066666666666666,0.21433333333333332
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,2,80,0.2803,0.0722,0.1467,0.471,1000,0.099,0.206,0.4655,2000,0.087,0.1795,0.43766666666666665,3000,0.089,0.18133333333333335
ackley,fixed_iso_gpc,random,random,3,12,0.421,0.8666,0.9995,0.498,1000,0.844,0.999,0.486,2000,0.845,0.9995,0.483,3000,0.85,0.9996666666666667
ackley,fixed_iso_gpc,random,random,3,13,0.4226,0.8222,0.9992,0.491,1000,0.804,0.999,0.4825,2000,0.803,0.999,0.482,3000,0.811,0.9993333333333333
ackley,fixed_iso_gpc,random,random,3,14,0.4219,0.8063,0.9982,0.495,1000,0.784,0.999,0.4835,2000,0.7895,0.9985,0.4816666666666667,3000,0.795,0.9983333333333333
ackley,fixed_iso_gpc,random,random,3,15,0.4178,0.8005,0.9982,0.499,1000,0.792,0.999,0.488,2000,0.7905,0.9985,0.48033333333333333,3000,0.7933333333333333,0.9983333333333333
ackley,fixed_iso_gpc,random,random,3,16,0.4201,0.7401,0.9857,0.494,1000,0.73,0.988,0.4875,2000,0.738,0.988,0.481,3000,0.7406666666666667,0.9873333333333333
ackley,fixed_iso_gpc,random,random,3,17,0.413,0.6913,0.9712,0.495,1000,0.694,0.986,0.484,2000,0.7055,0.9865,0.4756666666666667,3000,0.7063333333333334,0.9856666666666667
ackley,fixed_iso_gpc,random,random,3,18,0.3963,0.7144,0.9726,0.488,1000,0.729,0.986,0.4775,2000,0.7415,0.9875,0.4706666666666667,3000,0.7393333333333333,0.9866666666666667
ackley,fixed_iso_gpc,random,random,3,19,0.4039,0.6901,0.9746,0.482,1000,0.706,0.984,0.4725,2000,0.7135,0.9845,0.4696666666666667,3000,0.7056666666666667,0.983
ackley,fixed_iso_gpc,random,random,3,20,0.416,0.6694,0.9753,0.491,1000,0.698,0.984,0.4795,2000,0.6985,0.985,0.4776666666666667,3000,0.691,0.9846666666666667
ackley,fixed_iso_gpc,random,random,3,21,0.408,0.6612,0.9764,0.476,1000,0.67,0.985,0.472,2000,0.677,0.9855,0.468,3000,0.6706666666666666,0.9853333333333333
ackley,fixed_iso_gpc,random,random,3,22,0.4054,0.6405,0.9488,0.476,1000,0.645,0.962,0.4715,2000,0.655,0.966,0.4686666666666667,3000,0.6506666666666666,0.966
ackley,fixed_iso_gpc,random,random,3,23,0.389,0.5971,0.9239,0.476,1000,0.621,0.962,0.4695,2000,0.62,0.9655,0.4693333333333333,3000,0.6186666666666667,0.9656666666666667
ackley,fixed_iso_gpc,random,random,3,24,0.3906,0.5625,0.9201,0.471,1000,0.592,0.963,0.4665,2000,0.5995,0.965,0.4683333333333333,3000,0.595,0.9653333333333334
ackley,fixed_iso_gpc,random,random,3,25,0.382,0.5302,0.8771,0.474,1000,0.569,0.955,0.4675,2000,0.5785,0.956,0.4673333333333333,3000,0.573,0.9566666666666667
ackley,fixed_iso_gpc,random,random,3,26,0.3838,0.5237,0.8788,0.472,1000,0.557,0.952,0.4675,2000,0.5675,0.9535,0.4686666666666667,3000,0.5623333333333334,0.955
ackley,fixed_iso_gpc,random,random,3,27,0.3795,0.5015,0.8459,0.466,1000,0.541,0.933,0.465,2000,0.5465,0.9375,0.467,3000,0.5413333333333333,0.937
ackley,fixed_iso_gpc,random,random,3,28,0.3832,0.4846,0.8244,0.459,1000,0.518,0.919,0.47,2000,0.5255,0.9245,0.4693333333333333,3000,0.5223333333333333,0.9253333333333333
ackley,fixed_iso_gpc,random,random,3,29,0.3806,0.4666,0.8052,0.467,1000,0.514,0.909,0.468,2000,0.52,0.9185,0.468,3000,0.514,0.917
ackley,fixed_iso_gpc,random,random,3,30,0.3709,0.4765,0.8117,0.466,1000,0.531,0.923,0.467,2000,0.54,0.928,0.4653333333333333,3000,0.5326666666666666,0.926
ackley,fixed_iso_gpc,random,random,3,31,0.3743,0.4524,0.785,0.466,1000,0.483,0.892,0.469,2000,0.4925,0.8975,0.4663333333333333,3000,0.49033333333333334,0.891
ackley,fixed_iso_gpc,random,random,3,32,0.374,0.4402,0.7674,0.466,1000,0.465,0.856,0.4685,2000,0.474,0.8635,0.466,3000,0.473,0.8616666666666667
ackley,fixed_iso_gpc,random,random,3,33,0.3789,0.4248,0.7672,0.468,1000,0.427,0.857,0.4705,2000,0.441,0.862,0.467,3000,0.442,0.859
ackley,fixed_iso_gpc,random,random,3,34,0.3602,0.4475,0.7769,0.465,1000,0.46,0.865,0.464,2000,0.4625,0.872,0.46,3000,0.468,0.8673333333333333
ackley,fixed_iso_gpc,random,random,3,35,0.3624,0.4556,0.7758,0.462,1000,0.48,0.867,0.46,2000,0.481,0.8745,0.4613333333333333,3000,0.48333333333333334,0.8713333333333333
ackley,fixed_iso_gpc,random,random,3,36,0.3546,0.4627,0.7805,0.457,1000,0.501,0.873,0.4565,2000,0.501,0.8815,0.457,3000,0.5006666666666667,0.8786666666666667
ackley,fixed_iso_gpc,random,random,3,37,0.3385,0.4746,0.7846,0.455,1000,0.533,0.873,0.451,2000,0.529,0.8815,0.4503333333333333,3000,0.5256666666666666,0.879
ackley,fixed_iso_gpc,random,random,3,38,0.3354,0.4628,0.7672,0.454,1000,0.52,0.873,0.4515,2000,0.522,0.8815,0.449,3000,0.5196666666666667,0.8766666666666667
ackley,fixed_iso_gpc,random,random,3,39,0.3302,0.4578,0.7663,0.458,1000,0.535,0.873,0.4525,2000,0.5295,0.881,0.44766666666666666,3000,0.5236666666666666,0.8766666666666667
ackley,fixed_iso_gpc,random,random,3,40,0.3313,0.4464,0.7476,0.459,1000,0.525,0.834,0.4525,2000,0.518,0.8365,0.448,3000,0.5133333333333333,0.8376666666666667
ackley,fixed_iso_gpc,random,random,3,41,0.3208,0.4637,0.7594,0.458,1000,0.549,0.86,0.451,2000,0.5395,0.8695,0.44566666666666666,3000,0.5346666666666666,0.8653333333333333
ackley,fixed_iso_gpc,random,random,3,42,0.3219,0.4554,0.7455,0.46,1000,0.54,0.846,0.4515,2000,0.531,0.8525,0.44733333333333336,3000,0.5236666666666666,0.8493333333333334
ackley,fixed_iso_gpc,random,random,3,43,0.3154,0.4563,0.7503,0.457,1000,0.556,0.853,0.449,2000,0.544,0.8585,0.444,3000,0.5343333333333333,0.8546666666666667
ackley,fixed_iso_gpc,random,random,3,44,0.3195,0.4476,0.7434,0.458,1000,0.532,0.845,0.447,2000,0.5205,0.851,0.444,3000,0.5123333333333333,0.8456666666666667
ackley,fixed_iso_gpc,random,random,3,45,0.3242,0.4353,0.7271,0.46,1000,0.516,0.827,0.447,2000,0.5045,0.8285,0.445,3000,0.495,0.8226666666666667
ackley,fixed_iso_gpc,random,random,3,46,0.3301,0.4265,0.7171,0.469,1000,0.492,0.826,0.456,2000,0.4855,0.8275,0.45,3000,0.4776666666666667,0.8223333333333334
ackley,fixed_iso_gpc,random,random,3,47,0.3313,0.4189,0.7042,0.471,1000,0.488,0.8,0.457,2000,0.479,0.802,0.452,3000,0.4703333333333333,0.796
ackley,fixed_iso_gpc,random,random,3,48,0.3461,0.3948,0.6898,0.473,1000,0.434,0.787,0.4605,2000,0.4315,0.791,0.45466666666666666,3000,0.4246666666666667,0.7853333333333333
ackley,fixed_iso_gpc,random,random,3,49,0.3418,0.3927,0.6929,0.47,1000,0.441,0.789,0.4565,2000,0.434,0.7935,0.45166666666666666,3000,0.42533333333333334,0.7853333333333333
ackley,fixed_iso_gpc,random,random,3,50,0.3383,0.386,0.6887,0.476,1000,0.423,0.786,0.458,2000,0.4225,0.79,0.4523333333333333,3000,0.418,0.7806666666666666
ackley,fixed_iso_gpc,random,random,3,51,0.3357,0.3825,0.6873,0.478,1000,0.426,0.783,0.4585,2000,0.428,0.7905,0.4513333333333333,3000,0.421,0.78
ackley,fixed_iso_gpc,random,random,3,52,0.3343,0.3872,0.688,0.476,1000,0.422,0.79,0.459,2000,0.428,0.7945,0.452,3000,0.423,0.7846666666666666
ackley,fixed_iso_gpc,random,random,3,53,0.3403,0.378,0.6862,0.479,1000,0.408,0.783,0.465,2000,0.4125,0.787,0.45766666666666667,3000,0.4053333333333333,0.7763333333333333
ackley,fixed_iso_gpc,random,random,3,54,0.3407,0.3601,0.6719,0.478,1000,0.373,0.77,0.463,2000,0.3835,0.7695,0.4553333333333333,3000,0.38,0.7616666666666667
ackley,fixed_iso_gpc,random,random,3,55,0.342,0.357,0.6665,0.477,1000,0.368,0.761,0.463,2000,0.379,0.7595,0.45566666666666666,3000,0.37633333333333335,0.7516666666666667
ackley,fixed_iso_gpc,random,random,3,56,0.3351,0.3604,0.6718,0.489,1000,0.387,0.764,0.465,2000,0.3955,0.765,0.4523333333333333,3000,0.39466666666666667,0.7576666666666667
ackley,fixed_iso_gpc,random,random,3,57,0.3154,0.3706,0.681,0.483,1000,0.415,0.77,0.4575,2000,0.418,0.7725,0.44433333333333336,3000,0.4176666666666667,0.767
ackley,fixed_iso_gpc,random,random,3,58,0.3156,0.3588,0.6633,0.477,1000,0.404,0.751,0.4545,2000,0.409,0.7485,0.44233333333333336,3000,0.406,0.744
ackley,fixed_iso_gpc,random,random,3,59,0.3181,0.3564,0.663,0.477,1000,0.396,0.745,0.4565,2000,0.3985,0.7415,0.44533333333333336,3000,0.39566666666666667,0.737
ackley,fixed_iso_gpc,random,random,3,60,0.3051,0.3757,0.668,0.472,1000,0.44,0.76,0.448,2000,0.437,0.7575,0.43666666666666665,3000,0.43633333333333335,0.7556666666666667
ackley,fixed_iso_gpc,random,random,3,61,0.3134,0.3656,0.6533,0.47,1000,0.405,0.748,0.449,2000,0.4095,0.7435,0.437,3000,0.411,0.7416666666666667
ackley,fixed_iso_gpc,random,random,3,62,0.3157,0.3591,0.6413,0.472,1000,0.394,0.738,0.4515,2000,0.398,0.7315,0.43966666666666665,3000,0.4003333333333333,0.7276666666666667
ackley,fixed_iso_gpc,random,random,3,63,0.3158,0.3567,0.6335,0.468,1000,0.395,0.729,0.451,2000,0.398,0.721,0.43966666666666665,3000,0.39966666666666667,0.7173333333333334
ackley,fixed_iso_gpc,random,random,3,64,0.3172,0.3528,0.6234,0.472,1000,0.391,0.717,0.454,2000,0.3935,0.7085,0.44166666666666665,3000,0.3953333333333333,0.7066666666666667
ackley,fixed_iso_gpc,random,random,3,65,0.3128,0.3463,0.6088,0.469,1000,0.389,0.702,0.4485,2000,0.391,0.698,0.435,3000,0.3903333333333333,0.6953333333333334
ackley,fixed_iso_gpc,random,random,3,66,0.3172,0.3346,0.5954,0.465,1000,0.38,0.669,0.447,2000,0.376,0.669,0.43466666666666665,3000,0.374,0.6683333333333333
ackley,fixed_iso_gpc,random,random,3,67,0.3123,0.3416,0.6029,0.467,1000,0.405,0.683,0.447,2000,0.392,0.685,0.434,3000,0.39,0.685
ackley,fixed_iso_gpc,random,random,3,68,0.3122,0.3325,0.5905,0.469,1000,0.387,0.667,0.449,2000,0.3785,0.6725,0.435,3000,0.37933333333333336,0.6713333333333333
ackley,fixed_iso_gpc,random,random,3,69,0.3112,0.3277,0.5823,0.464,1000,0.381,0.66,0.4455,2000,0.376,0.6685,0.434,3000,0.37433333333333335,0.6683333333333333
ackley,fixed_iso_gpc,random,random,3,70,0.3123,0.3225,0.5752,0.463,1000,0.374,0.65,0.446,2000,0.368,0.659,0.43433333333333335,3000,0.367,0.6586666666666666
ackley,fixed_iso_gpc,random,random,3,71,0.3084,0.3389,0.5904,0.465,1000,0.396,0.693,0.4475,2000,0.3895,0.693,0.43366666666666664,3000,0.386,0.6896666666666667
ackley,fixed_iso_gpc,random,random,3,72,0.3023,0.3494,0.6034,0.461,1000,0.408,0.713,0.4435,2000,0.404,0.714,0.43066666666666664,3000,0.401,0.7126666666666667
ackley,fixed_iso_gpc,random,random,3,73,0.2966,0.3618,0.6198,0.46,1000,0.434,0.751,0.444,2000,0.421,0.7435,0.42733333333333334,3000,0.41733333333333333,0.7403333333333333
ackley,fixed_iso_gpc,random,random,3,74,0.2944,0.358,0.6141,0.462,1000,0.432,0.752,0.4435,2000,0.419,0.744,0.425,3000,0.413,0.7413333333333333
ackley,fixed_iso_gpc,random,random,3,75,0.2958,0.3531,0.614,0.464,1000,0.425,0.755,0.445,2000,0.409,0.747,0.42766666666666664,3000,0.4076666666666667,0.7423333333333333
ackley,fixed_iso_gpc,random,random,3,76,0.2977,0.3493,0.6047,0.462,1000,0.411,0.735,0.4445,2000,0.401,0.7295,0.42933333333333334,3000,0.402,0.725
ackley,fixed_iso_gpc,random,random,3,77,0.2876,0.3616,0.6133,0.462,1000,0.423,0.751,0.444,2000,0.415,0.75,0.428,3000,0.41833333333333333,0.741
ackley,fixed_iso_gpc,random,random,3,78,0.2902,0.3599,0.6108,0.461,1000,0.417,0.746,0.4465,2000,0.406,0.749,0.431,3000,0.4076666666666667,0.739
ackley,fixed_iso_gpc,random,random,3,79,0.2934,0.3531,0.6031,0.465,1000,0.395,0.736,0.4495,2000,0.386,0.7365,0.43266666666666664,3000,0.389,0.726
ackley,fixed_iso_gpc,random,random,3,80,0.2935,0.3493,0.5961,0.461,1000,0.379,0.723,0.447,2000,0.374,0.726,0.43133333333333335,3000,0.379,0.7153333333333334
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,12,0.421,0.8666,0.9995,0.498,1000,0.844,0.999,0.486,2000,0.845,0.9995,0.483,3000,0.85,0.9996666666666667
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,13,0.4119,0.8574,0.9995,0.493,1000,0.836,0.999,0.476,2000,0.84,0.9995,0.4703333333333333,3000,0.8426666666666667,0.9996666666666667
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,14,0.4167,0.8506,0.9996,0.496,1000,0.821,0.999,0.48,2000,0.8265,0.9995,0.47933333333333333,3000,0.829,0.9996666666666667
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,15,0.4335,0.8219,0.9996,0.495,1000,0.776,0.999,0.478,2000,0.7825,0.9995,0.478,3000,0.781,0.9996666666666667
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,16,0.4298,0.7971,0.9996,0.5,1000,0.753,0.999,0.489,2000,0.758,0.9995,0.48533333333333334,3000,0.7596666666666667,0.9996666666666667
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,17,0.4239,0.7506,0.998,0.505,1000,0.71,0.999,0.4895,2000,0.7115,0.999,0.487,3000,0.7166666666666667,0.9993333333333333
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,18,0.4296,0.7531,0.9979,0.505,1000,0.703,0.997,0.4905,2000,0.709,0.9975,0.49266666666666664,3000,0.7136666666666667,0.998
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,19,0.431,0.7562,0.9976,0.496,1000,0.699,0.997,0.488,2000,0.7015,0.9975,0.489,3000,0.707,0.998
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,20,0.3791,0.7312,0.9895,0.489,1000,0.717,0.995,0.483,2000,0.7205,0.995,0.481,3000,0.727,0.9956666666666667
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,21,0.3834,0.7204,0.9895,0.501,1000,0.726,0.996,0.496,2000,0.724,0.9955,0.49,3000,0.7286666666666667,0.996
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,22,0.3535,0.695,0.9668,0.494,1000,0.736,0.993,0.4875,2000,0.734,0.9935,0.4746666666666667,3000,0.7383333333333333,0.994
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,23,0.3613,0.6739,0.9558,0.499,1000,0.705,0.988,0.4905,2000,0.7055,0.985,0.48,3000,0.709,0.9866666666666667
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,24,0.3684,0.6329,0.9462,0.499,1000,0.673,0.986,0.4895,2000,0.6725,0.9845,0.48133333333333334,3000,0.677,0.9853333333333333
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,25,0.37,0.6191,0.946,0.5,1000,0.648,0.982,0.4915,2000,0.652,0.9815,0.48333333333333334,3000,0.6553333333333333,0.9833333333333333
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,26,0.3657,0.641,0.9542,0.495,1000,0.667,0.986,0.489,2000,0.6765,0.987,0.47933333333333333,3000,0.6846666666666666,0.988
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,27,0.3616,0.6568,0.9602,0.496,1000,0.686,0.986,0.4905,2000,0.6955,0.988,0.48133333333333334,3000,0.7036666666666667,0.99
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,28,0.3601,0.6237,0.9499,0.496,1000,0.662,0.984,0.485,2000,0.667,0.9875,0.478,3000,0.678,0.9886666666666667
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,29,0.3672,0.5997,0.9282,0.486,1000,0.647,0.98,0.48,2000,0.648,0.9815,0.472,3000,0.659,0.9816666666666667
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,30,0.3578,0.5966,0.9295,0.493,1000,0.643,0.979,0.484,2000,0.6495,0.9815,0.4766666666666667,3000,0.6596666666666666,0.982
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,31,0.3637,0.5639,0.9152,0.493,1000,0.618,0.98,0.4875,2000,0.615,0.982,0.47933333333333333,3000,0.623,0.982
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,32,0.3683,0.5416,0.8959,0.497,1000,0.6,0.963,0.489,2000,0.597,0.9645,0.4826666666666667,3000,0.6006666666666667,0.9656666666666667
