benchmark_population,run_id,method,formulation,mean_query_boundary_distance,median_query_boundary_distance,minimum_query_boundary_distance,query_count
secondary_g3_common,secondary_g3_common__r02_f02,g3_straddle,g3,1.32328846694225,1.1740357477130727,0.27479774882523406,80
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_random,max_depth,1.4849629589094975,1.5882492582727608,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f02,max_depth_g3_common_straddle,max_depth,1.3836826076924655,1.2432382647846092,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f03,binary_g3_common_margin,binary,1.0101052857706048,0.9529912404079612,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f03,binary_g3_common_random,binary,1.5139414314760355,1.504413703554638,0.35088821695067496,80
secondary_g3_common,secondary_g3_common__r02_f03,g3_random,g3,1.5139414314760355,1.504413703554638,0.35088821695067496,80
secondary_g3_common,secondary_g3_common__r02_f03,g3_straddle,g3,1.3371859886519712,1.2520513220594867,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f03,max_depth_g3_common_random,max_depth,1.5139414314760355,1.504413703554638,0.35088821695067496,80
secondary_g3_common,secondary_g3_common__r02_f03,max_depth_g3_common_straddle,max_depth,1.223272563369137,1.134997898563761,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f04,binary_g3_common_margin,binary,0.9266461913096136,0.891988861070421,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f04,binary_g3_common_random,binary,1.3802947408813278,1.3445674923351925,0.32519432616678984,80
secondary_g3_common,secondary_g3_common__r02_f04,g3_random,g3,1.3802947408813278,1.3445674923351925,0.32519432616678984,80
secondary_g3_common,secondary_g3_common__r02_f04,g3_straddle,g3,1.233987611572893,0.9713643079022984,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f04,max_depth_g3_common_random,max_depth,1.3802947408813278,1.3445674923351925,0.32519432616678984,80
secondary_g3_common,secondary_g3_common__r02_f04,max_depth_g3_common_straddle,max_depth,1.3077571503659269,1.188976343860556,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f05,binary_g3_common_margin,binary,0.9541991770911187,0.8809622058852614,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f05,binary_g3_common_random,binary,1.595049336672445,1.5406177919598425,0.4040986836694981,80
secondary_g3_common,secondary_g3_common__r02_f05,g3_random,g3,1.595049336672445,1.5406177919598425,0.4040986836694981,80
secondary_g3_common,secondary_g3_common__r02_f05,g3_straddle,g3,1.3095339090595157,1.2302887103077464,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f05,max_depth_g3_common_random,max_depth,1.595049336672445,1.5406177919598425,0.4040986836694981,80
secondary_g3_common,secondary_g3_common__r02_f05,max_depth_g3_common_straddle,max_depth,1.2020731499765263,0.9711667083365494,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f01,binary_g3_common_margin,binary,1.0166287872062578,0.9325935726628236,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f01,binary_g3_common_random,binary,1.4308542145206695,1.3593091158272155,0.39583640882565674,80
secondary_g3_common,secondary_g3_common__r03_f01,g3_random,g3,1.4308542145206695,1.3593091158272155,0.39583640882565674,80
secondary_g3_common,secondary_g3_common__r03_f01,g3_straddle,g3,1.2521591201202225,1.0464733545210794,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f01,max_depth_g3_common_random,max_depth,1.4308542145206695,1.3593091158272155,0.39583640882565674,80
