label_group,normalized_scan_position,response,unit,contributing_simulations,group_simulations,support_fraction,minimum_support_threshold,display_supported,median,q10,q25,q75,q90,interpolation_used
all,0.81,width_um,um,145,241,0.6016597510373444,25,True,143.13762000000003,111.43955199999999,127.09016000000001,166.90672,183.301282,False
all,0.81,aspect_ratio,dimensionless,145,241,0.6016597510373444,25,True,0.3345544509400252,0.23721816086918684,0.29075908088175756,0.3929092482280194,0.4476367672898697,False
all,0.815,depth_um,um,145,241,0.6016597510373444,25,True,50.81138,26.966414999999998,38.80932,60.14615,70.61515899999999,False
all,0.815,width_um,um,145,241,0.6016597510373444,25,True,143.15626,111.527423,127.5099,167.01614,183.125936,False
all,0.815,aspect_ratio,dimensionless,145,241,0.6016597510373444,25,True,0.3355940323230343,0.2384770984252795,0.2881694317732303,0.39152240430134966,0.44623480149215905,False
all,0.82,depth_um,um,145,241,0.6016597510373444,25,True,50.796615,26.885227,38.819210000000005,58.974500000000006,70.572166,False
all,0.82,width_um,um,145,241,0.6016597510373444,25,True,143.34837000000002,111.444712,127.23671999999999,167.02742999999998,183.084513,False
all,0.82,aspect_ratio,dimensionless,145,241,0.6016597510373444,25,True,0.33558268104995975,0.23958479109329867,0.2865822575104794,0.3894041765966138,0.44831400491586604,False
all,0.825,depth_um,um,144,241,0.5975103734439834,25,True,50.7563025,26.937693499999998,38.813931249999996,58.88953,70.25091100000002,False
all,0.825,width_um,um,144,241,0.5975103734439834,25,True,143.52079,111.4802445,126.87447624999999,166.36261,183.317983,False
all,0.825,aspect_ratio,dimensionless,144,241,0.5975103734439834,25,True,0.3352095009568653,0.23939741978042692,0.28220994841463515,0.38995073777282796,0.4480617533291272,False
all,0.83,depth_um,um,143,241,0.5933609958506224,25,True,50.8154,26.956595999999998,38.817875,58.8866,70.09525399999998,False
all,0.83,width_um,um,143,241,0.5933609958506224,25,True,143.31909000000002,110.977868,126.77954749999999,166.32297499999999,183.298136,False
all,0.83,aspect_ratio,dimensionless,143,241,0.5933609958506224,25,True,0.33563052656393993,0.23741976747805257,0.2809440009679988,0.3878565795835576,0.4489143234000476,False
all,0.835,depth_um,um,138,241,0.5726141078838174,25,True,50.661495,26.838262,38.762068750000005,58.772745,68.2234715,False
all,0.835,width_um,um,138,241,0.5726141078838174,25,True,142.94181,111.275254,127.02499125,162.856065,175.5888475,False
all,0.835,aspect_ratio,dimensionless,138,241,0.5726141078838174,25,True,0.3355158517517062,0.23569973854953435,0.27885024825815663,0.3868977785365688,0.4440208702152258,False
all,0.84,depth_um,um,138,241,0.5726141078838174,25,True,50.68603,26.937878,38.79725125,58.7638775,67.7391835,False
all,0.84,width_um,um,138,241,0.5726141078838174,25,True,142.7016975,111.609155,126.89742874999999,163.4500625,175.626836,False
all,0.84,aspect_ratio,dimensionless,138,241,0.5726141078838174,25,True,0.33508367056927724,0.23346465060601496,0.27811148759583215,0.3848125222524639,0.4381322871224626,False
all,0.845,depth_um,um,136,241,0.5643153526970954,25,True,49.796252499999994,26.884505,38.71975375,58.72724,67.3985725,False
all,0.845,width_um,um,136,241,0.5643153526970954,25,True,142.808205,111.305355,126.92589625,162.47493000000003,175.1056425,False
all,0.845,aspect_ratio,dimensionless,136,241,0.5643153526970954,25,True,0.3342209603373941,0.23120287100866432,0.2764223795792612,0.3837790732576675,0.4339574863891307,False
all,0.85,depth_um,um,136,241,0.5643153526970954,25,True,49.476564999999994,26.860795000000003,38.53067,58.7201025,66.8091075,False
all,0.85,width_um,um,136,241,0.5643153526970954,25,True,142.842895,111.32971,126.7731425,163.02285875,175.176035,False
all,0.85,aspect_ratio,dimensionless,136,241,0.5643153526970954,25,True,0.33436481735772594,0.22986879342522654,0.27704749001593826,0.38328862776259276,0.42911253265981436,False
all,0.855,depth_um,um,136,241,0.5643153526970954,25,True,48.83149,26.8727925,38.211627500000006,58.71166375,66.71093250000001,False
all,0.855,width_um,um,136,241,0.5643153526970954,25,True,142.6236475,111.36195000000001,126.556175,163.07717875,175.357655,False
all,0.855,aspect_ratio,dimensionless,136,241,0.5643153526970954,25,True,0.334867784208561,0.23048961040042115,0.27557599067013516,0.38194892324587404,0.4296948529975241,False
all,0.86,depth_um,um,136,241,0.5643153526970954,25,True,48.184290000000004,26.879785000000002,38.141267500000005,58.6102275,66.74694500000001,False
all,0.86,width_um,um,136,241,0.5643153526970954,25,True,142.78788250000002,111.19550749999999,126.5591425,162.7937475,175.37187,False
all,0.86,aspect_ratio,dimensionless,136,241,0.5643153526970954,25,True,0.33235258043249766,0.23102000842426032,0.27582662370028527,0.3804739776593226,0.42980213507201037,False
all,0.865,depth_um,um,135,241,0.5601659751037344,25,True,47.301410000000004,26.814124,37.41241,58.268627499999994,65.19271500000002,False
all,0.865,width_um,um,135,241,0.5601659751037344,25,True,141.14992999999998,110.81697,126.01611,160.850785,174.820144,False
all,0.865,aspect_ratio,dimensionless,135,241,0.5601659751037344,25,True,0.3298838612636037,0.23373135196341258,0.2760059098747783,0.3773933680359938,0.4277478772633124,False
all,0.87,depth_um,um,134,241,0.5560165975103735,25,True,47.1946875,26.823369,36.58398625,57.89993875,62.800701000000004,False
all,0.87,width_um,um,134,241,0.5560165975103735,25,True,140.079735,110.1006335,125.29737,160.91700749999998,174.90622,False
all,0.87,aspect_ratio,dimensionless,134,241,0.5560165975103735,25,True,0.3315061080049147,0.2328784438965667,0.2749705916277882,0.37978669006440324,0.42749018429839625,False
all,0.875,depth_um,um,132,241,0.5477178423236515,25,True,47.008685,26.820676000000002,37.4850175,56.92173375,62.776167,False
all,0.875,width_um,um,132,241,0.5477178423236515,25,True,139.7837725,110.095531,123.94528249999999,159.70062125,173.090769,False
all,0.875,aspect_ratio,dimensionless,132,241,0.5477178423236515,25,True,0.32806254797657197,0.23396037576996925,0.27712338020812816,0.38007782516812905,0.42608133686901734,False
all,0.88,depth_um,um,130,241,0.5394190871369294,25,True,46.954544999999996,26.7750605,35.652495,56.628578749999996,62.391535,False
all,0.88,width_um,um,130,241,0.5394190871369294,25,True,138.90304249999997,109.9300185,123.31515625,159.53282000000002,171.069251,False
all,0.88,aspect_ratio,dimensionless,130,241,0.5394190871369294,25,True,0.33095663031475486,0.23138410765330183,0.27228661297571166,0.3778782420764047,0.42495876679441497,False
all,0.885,depth_um,um,130,241,0.5394190871369294,25,True,46.8596625,26.807499500000002,35.496285,55.6658575,62.03314100000001,False
all,0.885,width_um,um,130,241,0.5394190871369294,25,True,138.9061725,109.55325399999998,123.5785075,159.42687625,170.96236349999998,False
all,0.885,aspect_ratio,dimensionless,130,241,0.5394190871369294,25,True,0.3292425981175248,0.22998716886623502,0.2711837767560943,0.3721813938842542,0.4229524449032697,False
all,0.89,depth_um,um,130,241,0.5394190871369294,25,True,46.7608875,26.685534500000003,35.47631875,55.44330625,61.18335200000002,False
all,0.89,width_um,um,130,241,0.5394190871369294,25,True,138.6821,109.103715,122.50730125000001,159.3833825,170.3723855,False
all,0.89,aspect_ratio,dimensionless,130,241,0.5394190871369294,25,True,0.3247371171728221,0.22692142860164277,0.2706281619576101,0.36978358243867515,0.4207044508627762,False
all,0.895,depth_um,um,130,241,0.5394190871369294,25,True,46.801535,26.651179,35.308023750000004,54.839484999999996,60.71314950000002,False
all,0.895,width_um,um,130,241,0.5394190871369294,25,True,138.54766,109.35809099999999,122.1163525,159.32389999999998,170.58289550000003,False
all,0.895,aspect_ratio,dimensionless,130,241,0.5394190871369294,25,True,0.3240914571929975,0.22548004933521495,0.2710325820659343,0.3691048393273475,0.4197586756589147,False
all,0.9,depth_um,um,130,241,0.5394190871369294,25,True,46.73344,26.195241499999998,35.21392625,54.85828,60.179555000000015,False
all,0.9,width_um,um,130,241,0.5394190871369294,25,True,138.18713250000002,109.13115800000001,121.40782875000001,159.20627125000001,170.292528,False
all,0.9,aspect_ratio,dimensionless,130,241,0.5394190871369294,25,True,0.32075580059109265,0.2232760782561739,0.2679345217028059,0.36708479701209185,0.4216234375272905,False
all,0.905,depth_um,um,129,241,0.5352697095435685,25,True,46.58809,25.852238,34.82724,54.753029999999995,58.861594000000004,False
all,0.905,width_um,um,129,241,0.5352697095435685,25,True,138.10241999999997,108.48268200000001,120.34303,159.39863999999997,170.038456,False
all,0.905,aspect_ratio,dimensionless,129,241,0.5352697095435685,25,True,0.31735867657289285,0.22154234275963286,0.2645758051583007,0.3639893829417643,0.4078361464029745,False
all,0.91,depth_um,um,126,241,0.5228215767634855,25,True,46.37766,26.554265,34.937845,54.6450475,58.758955,False
all,0.91,width_um,um,126,241,0.5228215767634855,25,True,138.19236,109.0311125,120.6351775,159.25937249999998,169.3405325,False
all,0.91,aspect_ratio,dimensionless,126,241,0.5228215767634855,25,True,0.31702910830587305,0.22059384391618578,0.2628930949031694,0.3611446600306504,0.40962691450732214,False
all,0.915,depth_um,um,126,241,0.5228215767634855,25,True,46.1560325,26.302395,34.86807625,54.57733999999999,58.63746,False
all,0.915,width_um,um,126,241,0.5228215767634855,25,True,137.381105,108.46301,121.05496,159.40991874999997,167.7780725,False
all,0.915,aspect_ratio,dimensionless,126,241,0.5228215767634855,25,True,0.31579365054880987,0.21874573892371785,0.2585788116324205,0.3596308606167889,0.4073239453310338,False
all,0.92,depth_um,um,124,241,0.5145228215767634,25,True,45.178675,25.975122000000002,34.760872500000005,54.34807875,58.5602925,False
all,0.92,width_um,um,124,241,0.5145228215767634,25,True,137.847735,107.028977,121.95746125000001,159.31279,167.723541,False
all,0.92,aspect_ratio,dimensionless,124,241,0.5145228215767634,25,True,0.31372847373292967,0.21557130497126248,0.2517604184452471,0.3549551080328232,0.40186759911632525,False
all,0.925,depth_um,um,123,241,0.5103734439834025,25,True,44.04681,24.808947,34.512232499999996,53.6346,58.437642,False
all,0.925,width_um,um,123,241,0.5103734439834025,25,True,136.93214,105.57671400000001,120.24586,159.171225,167.668792,False
all,0.925,aspect_ratio,dimensionless,123,241,0.5103734439834025,25,True,0.31342966853390786,0.21522401335265212,0.25789393825752693,0.3541538788602385,0.4013274934226537,False
all,0.93,depth_um,um,122,241,0.5062240663900415,25,True,43.836955,23.913394,34.103196249999996,52.54027875,58.14976850000001,False
all,0.93,width_um,um,122,241,0.5062240663900415,25,True,135.97099500000002,104.724194,119.52810249999999,159.05945625,167.7188675,False
all,0.93,aspect_ratio,dimensionless,122,241,0.5062240663900415,25,True,0.31317520501192475,0.21489172401986434,0.25646535632048584,0.3516151093353965,0.39647547966800956,False
all,0.935,depth_um,um,122,241,0.5062240663900415,25,True,43.17587,23.332055500000003,33.4694675,51.890922499999995,57.43564150000001,False
all,0.935,width_um,um,122,241,0.5062240663900415,25,True,136.1909225,104.3211775,119.80909874999999,158.9778225,167.0712155,False
all,0.935,aspect_ratio,dimensionless,122,241,0.5062240663900415,25,True,0.310817963449939,0.21113859652216022,0.2566989741754462,0.3492436299247416,0.3901945355834932,False
all,0.94,depth_um,um,122,241,0.5062240663900415,25,True,42.8536825,22.983023,32.416669999999996,51.49309,56.564617500000004,False
all,0.94,width_um,um,122,241,0.5062240663900415,25,True,135.80920500000002,104.22002400000001,119.20145,158.63837375000003,166.98031500000002,False
all,0.94,aspect_ratio,dimensionless,122,241,0.5062240663900415,25,True,0.309095999007293,0.20858396736526283,0.25547799723648257,0.34561801808863835,0.38988409739995933,False
all,0.945,depth_um,um,122,241,0.5062240663900415,25,True,42.77498,22.884573,31.8179475,50.899931249999995,55.5609885,False
all,0.945,width_um,um,122,241,0.5062240663900415,25,True,135.677375,103.23365100000001,119.17829750000001,158.40281875,166.5812075,False
all,0.945,aspect_ratio,dimensionless,122,241,0.5062240663900415,25,True,0.3075580594862194,0.20814629212390673,0.2509588365425839,0.3442146630117334,0.38260099379253065,False
all,0.95,depth_um,um,121,241,0.5020746887966805,25,True,42.69068,22.810015,31.214435,50.68103,54.776835000000005,False
all,0.95,width_um,um,121,241,0.5020746887966805,25,True,135.42629499999998,102.2296,118.63202,158.1835,165.22799999999998,False
all,0.95,aspect_ratio,dimensionless,121,241,0.5020746887966805,25,True,0.30549970408184945,0.2054331199952247,0.244531258854827,0.3432201099394087,0.3774862532288737,False
all,0.955,depth_um,um,121,241,0.5020746887966805,25,True,42.36925,22.64012,30.744889999999998,50.56004,54.47564,False
all,0.955,width_um,um,121,241,0.5020746887966805,25,True,135.20391,101.2711,118.55755,157.3798,165.129375,False
all,0.955,aspect_ratio,dimensionless,121,241,0.5020746887966805,25,True,0.30270883135408344,0.20253533856881475,0.2441437974055382,0.34008086213879535,0.37629193055973514,False
all,0.96,depth_um,um,121,241,0.5020746887966805,25,True,42.060069999999996,22.34397,29.77923,50.220315,54.45416,False
all,0.96,width_um,um,121,241,0.5020746887966805,25,True,134.64750999999998,99.32548,118.28518,156.67567,163.39769499999997,False
all,0.96,aspect_ratio,dimensionless,121,241,0.5020746887966805,25,True,0.30236156388728513,0.2009832475025004,0.24129253322049504,0.3357758991513775,0.3737494490908683,False
all,0.965,depth_um,um,120,241,0.4979253112033195,25,True,41.198640000000005,21.4782585,29.08420625,49.66456625,52.89180200000001,False
all,0.965,width_um,um,120,241,0.4979253112033195,25,True,134.546875,97.389836,115.7444925,155.23026,161.90111050000004,False
all,0.965,aspect_ratio,dimensionless,120,241,0.4979253112033195,25,True,0.30015973515991445,0.1985343988693686,0.2402338307607047,0.3314804081014587,0.36977470654863853,False
all,0.97,depth_um,um,120,241,0.4979253112033195,25,True,40.110285000000005,20.763478,28.11199625,48.964175,52.453189000000016,False
all,0.97,width_um,um,120,241,0.4979253112033195,25,True,134.52281,96.987586,113.51840874999999,153.29542874999999,161.31689050000003,False
all,0.97,aspect_ratio,dimensionless,120,241,0.4979253112033195,25,True,0.29794104758795625,0.19204143022373563,0.23841364307679513,0.3298626827852117,0.36677603666984754,False
all,0.975,depth_um,um,120,241,0.4979253112033195,25,True,39.823435,20.238183499999998,27.44688,48.35353,51.85774150000001,False
all,0.975,width_um,um,120,241,0.4979253112033195,25,True,133.490745,95.40468600000001,112.81951000000001,151.74838125,161.19075400000003,False
all,0.975,aspect_ratio,dimensionless,120,241,0.4979253112033195,25,True,0.29545548335214245,0.1926938670572407,0.23387516041611472,0.3288421802369771,0.36637079001802847,False
all,0.98,depth_um,um,120,241,0.4979253112033195,25,True,39.552925,19.0509415,26.85540125,47.39511125,51.14636600000001,False
all,0.98,width_um,um,120,241,0.4979253112033195,25,True,131.782765,93.410934,111.55112375,150.58198000000002,160.37059250000001,False
all,0.98,aspect_ratio,dimensionless,120,241,0.4979253112033195,25,True,0.2944398363019538,0.18976473394647492,0.23305702998023592,0.3271238083640031,0.3643904299633754,False
all,0.985,depth_um,um,118,241,0.4896265560165975,25,True,39.0677875,18.9074705,26.39883,47.0577,50.864182500000005,False
all,0.985,width_um,um,118,241,0.4896265560165975,25,True,130.4021175,91.5683355,109.498065,150.36182000000002,159.89566449999998,False
all,0.985,aspect_ratio,dimensionless,118,241,0.4896265560165975,25,True,0.29308849219071426,0.18775369762385377,0.22903177752761592,0.3236100993176213,0.3574303518126391,False
all,0.99,depth_um,um,115,241,0.47717842323651455,25,True,38.913925000000006,18.479108,25.8138675,46.996782499999995,50.909605000000006,False
all,0.99,width_um,um,115,241,0.47717842323651455,25,True,129.43134,90.409594,107.893455,149.738265,159.86007,False
all,0.99,aspect_ratio,dimensionless,115,241,0.47717842323651455,25,True,0.2952248757247133,0.18445315168032922,0.22810320217577298,0.3245266571351834,0.3591656403716357,False
all,0.995,depth_um,um,113,241,0.46887966804979253,25,True,38.63375,17.414264,25.40986,46.750434999999996,50.418541999999995,False
all,0.995,width_um,um,113,241,0.46887966804979253,25,True,127.645555,89.059652,106.32405499999999,147.34931999999998,159.671241,False
all,0.995,aspect_ratio,dimensionless,113,241,0.46887966804979253,25,True,0.2942761155781906,0.18088173375678687,0.22443790535221075,0.3233425237094895,0.35919472739695696,False
all,1.0,depth_um,um,113,241,0.46887966804979253,25,True,38.13194,16.274134,24.64728,46.566005,53.882821,False
all,1.0,width_um,um,113,241,0.46887966804979253,25,True,127.63274,87.089762,104.53009999999999,145.69713000000002,159.148974,False
all,1.0,aspect_ratio,dimensionless,113,241,0.46887966804979253,25,True,0.29128430015324525,0.17347735767682845,0.22157843786101125,0.3227771990856099,0.3677770274141165,False
conduction-only,0.0,depth_um,um,22,230,0.09565217391304348,23,False,2.234746,2.1075699500000002,2.201536,2.28440975,3.004401150000001,False
conduction-only,0.0,width_um,um,22,230,0.09565217391304348,23,False,35.995535000000004,19.981855999999997,29.7168725,43.86591,48.36661600000001,False
conduction-only,0.0,aspect_ratio,dimensionless,22,230,0.09565217391304348,23,False,0.0656730558531021,0.051177528512299356,0.05383790909090909,0.07925315768504297,0.09293011126489031,False
conduction-only,0.005,depth_um,um,24,230,0.10434782608695652,23,True,6.03425225,2.6478484499999997,3.088910125,6.60487075,12.920795499999997,False
conduction-only,0.005,width_um,um,24,230,0.10434782608695652,23,True,59.3044,41.774446000000005,48.8349725,66.20969875,67.492086,False
conduction-only,0.005,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.09612835095249737,0.06588836255824175,0.07115621581150028,0.10305299355551682,0.1836760601347351,False
conduction-only,0.01,depth_um,um,24,230,0.10434782608695652,23,True,10.6376375,6.29248915,10.0605325,14.03846,20.959378499999996,False
conduction-only,0.01,width_um,um,24,230,0.10434782608695652,23,True,73.94804500000001,53.30896200000001,59.313745,75.390395,85.6847995,False
conduction-only,0.01,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.15442878606254964,0.11728335498878548,0.14149492723372595,0.18496340925505297,0.24822108662477818,False
conduction-only,0.015,depth_um,um,24,230,0.10434782608695652,23,True,14.515425,8.29741875,14.10183375,18.359615,25.243120499999996,False
conduction-only,0.015,width_um,um,24,230,0.10434782608695652,23,True,83.5193,60.3131565,64.852915,85.49348,97.077719,False
conduction-only,0.015,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.20224307239037953,0.1503074390100724,0.1750262379511397,0.21950251559793504,0.2715387985021847,False
conduction-only,0.02,depth_um,um,24,230,0.10434782608695652,23,True,18.523805000000003,11.654761,18.1292675,22.354565,29.153351499999996,False
conduction-only,0.02,width_um,um,24,230,0.10434782608695652,23,True,86.88955999999999,64.4530905,73.524345,93.33656875,100.81012249999999,False
conduction-only,0.02,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.2356703698467955,0.19367445826369495,0.2152616287304515,0.24356759147134957,0.28849727853299645,False
conduction-only,0.025,depth_um,um,24,230,0.10434782608695652,23,True,22.56374,14.251462000000002,18.3921625,26.26330375,31.977036999999996,False
conduction-only,0.025,width_um,um,24,230,0.10434782608695652,23,True,92.83112,68.5022405,78.51519,94.50682125,107.84176,False
conduction-only,0.025,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.2430429402952627,0.2147490072247597,0.23735763883182875,0.2743129339169394,0.30019535689055576,False
conduction-only,0.03,depth_um,um,24,230,0.10434782608695652,23,True,26.28566,15.637927500000002,22.2217075,30.0420375,33.386576,False
conduction-only,0.03,width_um,um,24,230,0.10434782608695652,23,True,94.3419475,68.89457500000002,83.05567,100.7479725,111.79255899999998,False
conduction-only,0.03,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.2771438947348027,0.22465180276366312,0.2580577172498234,0.2957609557798707,0.30077523142006357,False
conduction-only,0.035,depth_um,um,24,230,0.10434782608695652,23,True,28.5322375,18.2129125,22.4944575,30.447065000000002,37.07221199999999,False
conduction-only,0.035,width_um,um,24,230,0.10434782608695652,23,True,99.680085,76.88623050000001,86.45959375,102.05209375,115.44949099999998,False
conduction-only,0.035,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.28451661136023204,0.24384218909721656,0.26075718413387594,0.3001672630452727,0.32101929173816435,False
conduction-only,0.04,depth_um,um,24,230,0.10434782608695652,23,True,30.3676325,19.7295385,25.2983325,31.766928749999998,38.399084,False
conduction-only,0.04,width_um,um,24,230,0.10434782608695652,23,True,101.169975,76.826898,89.4276775,103.33354875,118.49208949999999,False
conduction-only,0.04,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.2984035511152317,0.2534873557743392,0.2850601104278536,0.30969228143247424,0.3409176899113765,False
conduction-only,0.045,depth_um,um,24,230,0.10434782608695652,23,True,32.4810625,19.817435000000003,26.40519125,34.45558,38.772505,False
conduction-only,0.045,width_um,um,24,230,0.10434782608695652,23,True,102.668455,77.18968550000001,89.55189999999999,108.15142499999999,121.668033,False
conduction-only,0.045,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.3066480207653094,0.25963675850800777,0.29122273395296056,0.3321460598069721,0.3457291033884077,False
conduction-only,0.05,depth_um,um,24,230,0.10434782608695652,23,True,34.29163,20.137594,26.730662499999998,38.05069625,42.214841,False
conduction-only,0.05,width_um,um,24,230,0.10434782608695652,23,True,102.67979000000001,80.95833300000001,94.170175,109.0572,122.7695885,False
conduction-only,0.05,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.3251726347442826,0.2562358480850125,0.2919738117979008,0.33858836429574424,0.3655008737120261,False
conduction-only,0.055,depth_um,um,24,230,0.10434782608695652,23,True,34.65999,23.39092,29.29393375,38.42096625,42.562868,False
conduction-only,0.055,width_um,um,24,230,0.10434782608695652,23,True,103.20377500000001,80.99299799999999,94.52163250000001,110.6524925,125.7549305,False
conduction-only,0.055,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.33256349359116055,0.2822186650111602,0.30365882718746273,0.3545982421247549,0.36765585544636337,False
conduction-only,0.06,depth_um,um,24,230,0.10434782608695652,23,True,34.73366,23.646972,29.491898749999997,38.6819475,42.6787135,False
conduction-only,0.06,width_um,um,24,230,0.10434782608695652,23,True,107.7415875,83.8863235,94.78089125,110.90006125,127.71649799999999,False
conduction-only,0.06,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.33576724221996046,0.2800548994630151,0.3036649418135935,0.35488701484655305,0.37391280466946164,False
conduction-only,0.065,depth_um,um,24,230,0.10434782608695652,23,True,38.270889999999994,23.839373000000002,29.711255,42.21821125,45.268798999999994,False
conduction-only,0.065,width_um,um,24,230,0.10434782608695652,23,True,107.866635,83.3747285,98.65546375,111.84206375,129.963317,False
conduction-only,0.065,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.34286288984204283,0.27992432042982507,0.30465652061815957,0.3692126533804811,0.3826466832799416,False
conduction-only,0.07,depth_um,um,24,230,0.10434782608695652,23,True,38.561197500000006,23.975993,29.7698975,42.49784625,45.460483999999994,False
conduction-only,0.07,width_um,um,24,230,0.10434782608695652,23,True,107.6649875,84.2558155,97.881405,113.8503575,130.9495935,False
conduction-only,0.07,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.3612454596553005,0.2800879252572976,0.30461038581195277,0.3747726276756236,0.38412765684623734,False
conduction-only,0.075,depth_um,um,24,230,0.10434782608695652,23,True,38.819577499999994,24.031226,30.747895,42.65979,46.590809,False
conduction-only,0.075,width_um,um,24,230,0.10434782608695652,23,True,108.850695,84.4830795,98.35842625,113.99079875,130.9717495,False
conduction-only,0.075,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.3625411734724894,0.2908030650921445,0.30704308271367825,0.3822355402119689,0.3896352088709925,False
conduction-only,0.08,depth_um,um,24,230,0.10434782608695652,23,True,38.749337499999996,25.037899000000003,30.76836375,42.80746,49.029295,False
conduction-only,0.08,width_um,um,24,230,0.10434782608695652,23,True,109.51994249999998,84.663004,100.620455,117.063545,133.56661799999998,False
conduction-only,0.08,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.3597427561109472,0.28926407493336564,0.312767602084272,0.38263813860337514,0.389431779127348,False
conduction-only,0.085,depth_um,um,24,230,0.10434782608695652,23,True,38.79406,25.183685000000004,30.793284999999997,43.779811249999995,49.429840999999996,False
conduction-only,0.085,width_um,um,24,230,0.10434782608695652,23,True,110.70847,87.18721049999999,102.2976925,118.49193875,134.1909235,False
conduction-only,0.085,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.35887220625255184,0.2859048668682921,0.30636878426585523,0.3843390891658216,0.39618860222112723,False
conduction-only,0.09,depth_um,um,24,230,0.10434782608695652,23,True,40.593402499999996,27.5488415,33.515848749999996,46.341325000000005,49.466497999999994,False
conduction-only,0.09,width_um,um,24,230,0.10434782608695652,23,True,110.77841000000001,87.854642,102.46102,118.39763875,137.8142045,False
conduction-only,0.09,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.35826783631175885,0.29551727030169944,0.3222515956743168,0.3881073067766785,0.41082163278435935,False
conduction-only,0.095,depth_um,um,24,230,0.10434782608695652,23,True,42.4028375,27.636377500000002,33.6174375,46.419235,49.5464345,False
conduction-only,0.095,width_um,um,24,230,0.10434782608695652,23,True,110.5598225,87.358848,102.80852,118.58910374999999,138.017384,False
conduction-only,0.095,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.3659384593640703,0.29561078257995815,0.3220077845295171,0.3908625831683905,0.4126925630014013,False
conduction-only,0.1,depth_um,um,24,230,0.10434782608695652,23,True,42.6858925,27.816423500000003,33.698335,46.480154999999996,51.97871299999999,False
conduction-only,0.1,width_um,um,24,230,0.10434782608695652,23,True,110.746165,87.565893,102.756855,118.82991249999999,137.8332565,False
conduction-only,0.1,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.3696018853339107,0.29550375840374127,0.3248620187111848,0.3920970231616848,0.41848827247754655,False
conduction-only,0.105,depth_um,um,24,230,0.10434782608695652,23,True,42.6089575,27.894596000000003,33.7270125,46.613455,52.983708,False
conduction-only,0.105,width_um,um,24,230,0.10434782608695652,23,True,110.8229925,88.012399,102.8608175,118.99151375,140.17308599999998,False
conduction-only,0.105,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.3774537053580206,0.28857012817159083,0.324541129297002,0.4034385414622895,0.4206048168817737,False
conduction-only,0.11,depth_um,um,24,230,0.10434782608695652,23,True,42.699245000000005,27.933824,33.85950125000001,46.679035,53.107493,False
conduction-only,0.11,width_um,um,24,230,0.10434782608695652,23,True,110.82977249999999,87.82942750000001,103.803515,119.1640625,141.54547349999999,False
conduction-only,0.11,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.3760811098847233,0.2878951676933609,0.32378605523525333,0.40763928066443805,0.4214144130056931,False
conduction-only,0.115,depth_um,um,24,230,0.10434782608695652,23,True,42.779377499999995,28.14347,33.77854375,46.696819999999995,53.162248,False
conduction-only,0.115,width_um,um,24,230,0.10434782608695652,23,True,110.834035,87.66738550000001,104.556745,118.9047975,140.8106665,False
conduction-only,0.115,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.37594293791253286,0.28697182828373313,0.32398083410376594,0.4095909207207656,0.4222060928297089,False
conduction-only,0.12,depth_um,um,24,230,0.10434782608695652,23,True,42.782825,27.9377945,33.814375000000005,46.7160575,53.2917475,False
conduction-only,0.12,width_um,um,24,230,0.10434782608695652,23,True,110.89359250000001,87.8827825,105.49844,119.74340749999999,141.1022305,False
conduction-only,0.12,aspect_ratio,dimensionless,24,230,0.10434782608695652,23,True,0.37599964433184896,0.2872863634357192,0.3198199958990319,0.41031686792232064,0.421267784133543,False
conduction-only,0.125,depth_um,um,39,230,0.16956521739130434,23,True,30.854059999999997,2.2460054,2.3343482499999997,46.542785,50.198006,False
conduction-only,0.125,width_um,um,39,230,0.16956521739130434,23,True,94.97879999999999,12.4188706,19.6946655,111.1091025,124.97146800000002,False
conduction-only,0.125,aspect_ratio,dimensionless,39,230,0.16956521739130434,23,True,0.3178154999609772,0.1017982846888618,0.12693190586064845,0.3969042071279742,0.42215053568946315,False
