simulation_id,numeric_simulation_id,target,target_label,target_definition,target_definition_label,aggregation,available,target_value_m,target_value_um,window_observation_count,within_window_cv,within_window_relative_trend,within_window_absolute_relative_trend,window_unstable,instability_cv_threshold,in_target_modelling_population,minimum_50_row_fallback_used,fewer_than_50_valid_rows,selected_rows_after_90pct_cutoff,selected_rows_after_full_domain_exit,sentinel_rows_excluded,P,VX,LS,ST
sim_00011,11,width,Melt-pool width,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00011626468,116.26468,9919,0.007620406419117434,-0.011564304148174498,0.011564304148174498,False,0.1,True,False,False,0,0,True,114.820217584,0.948189613582,6.03705790634e-05,353.560035146
sim_00012,12,width,Melt-pool width,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00015777781,157.77781,18661,0.002306696244820881,6.0444662811283495e-06,6.0444662811283495e-06,False,0.1,True,False,False,0,0,True,115.281467344,0.424433079834,5.4086019252e-05,352.652659088
sim_00001,1,width,Melt-pool width,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00012626144,126.26144,13744,0.0030105212805177587,0.0023162572931171477,0.0023162572931171477,False,0.1,True,False,False,0,0,True,101.127472137,0.52394730996,4.5e-05,300.0
sim_00002,2,width,Melt-pool width,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00012355794,123.55794,11635,0.18371433640718499,-0.39936511789776247,0.39936511789776247,True,0.1,True,False,False,3641,0,True,104.101541641,0.916529700054,8.82882842693e-05,394.968412652
sim_00003,3,width,Melt-pool width,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00012794122499999998,127.94122499999999,10732,0.0029185466377443926,0.0038089175389458027,0.0038089175389458027,False,0.1,True,False,False,0,0,True,105.276295276,0.639039009111,7.6636834293e-05,367.44858305
sim_00004,4,width,Melt-pool width,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00020332255,203.32255,17286,0.009238035292011596,0.02963765903026285,0.02963765903026285,False,0.1,True,False,False,0,0,True,107.176159755,0.320752066655,8.75302281584e-05,393.859643937
sim_00005,5,width,Melt-pool width,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.000166993245,166.993245,13746,0.001961097784890222,0.0018206881060355304,0.0018206881060355304,False,0.1,True,False,False,0,0,True,109.759946449,0.241926176876,4.5e-05,300.0
sim_00006,6,width,Melt-pool width,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00012722963499999998,127.22963499999999,12364,0.28604168636008304,-0.7033212264583988,0.7033212264583988,True,0.1,True,False,False,3850,0,True,110.234671953,0.866589137882,8.08580037422e-05,348.980680204
sim_00007,7,width,Melt-pool width,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00020228875,202.28875,16368,0.0033867956358510035,-0.0018546885178140325,0.0018546885178140325,False,0.1,True,False,False,0,0,True,110.642328299,0.274154737479,7.4676600105e-05,358.612942181
sim_00008,8,width,Melt-pool width,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.000130914485,130.914485,15258,0.033272899432882266,-0.1047312958428662,0.1047312958428662,False,0.1,True,False,False,4734,0,True,112.428225508,0.704865651228,6.30987392704e-05,309.241492678
sim_00009,9,width,Melt-pool width,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00012716849,127.16849,10176,0.0025771047460611454,0.004580486852067959,0.004580486852067959,False,0.1,True,False,False,0,0,True,112.904894498,0.537693260466,4.63068354409e-05,322.169166627
sim_00010,10,width,Melt-pool width,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00013394807000000002,133.94807000000003,10404,0.0035345190903981307,0.006020846489435913,0.006020846489435913,False,0.1,True,False,False,0,0,True,113.286681534,0.56768277259,5.80401726566e-05,302.148970527
sim_00011,11,width,Melt-pool width,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00011159039,111.59039,11327,0.02418772565917377,-0.07626311157501033,0.07626311157501033,False,0.1,True,False,False,3519,0,True,114.820217584,0.948189613582,6.03705790634e-05,353.560035146
sim_00012,12,width,Melt-pool width,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00015777781,157.77781,18661,0.002306696244820881,6.0444662811283495e-06,6.0444662811283495e-06,False,0.1,True,False,False,0,0,True,115.281467344,0.424433079834,5.4086019252e-05,352.652659088
sim_00001,1,width,Melt-pool width,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00012688943779999999,126.88943779999998,50,0.0015606224829599522,-0.0030549850948782234,0.0030549850948782234,False,0.1,True,False,False,0,0,True,101.127472137,0.52394730996,4.5e-05,300.0
sim_00002,2,width,Melt-pool width,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,104.101541641,0.916529700054,8.82882842693e-05,394.968412652
sim_00003,3,width,Melt-pool width,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0001278862796,127.8862796,50,0.0004127793769566673,0.0013806059982205902,0.0013806059982205902,False,0.1,True,False,False,0,0,True,105.276295276,0.639039009111,7.6636834293e-05,367.44858305
sim_00004,4,width,Melt-pool width,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00020689180599999999,206.89180599999997,50,0.00025773730904010407,-0.0008145513505741381,0.0008145513505741381,False,0.1,True,False,False,0,0,True,107.176159755,0.320752066655,8.75302281584e-05,393.859643937
sim_00005,5,width,Melt-pool width,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00016671946540000002,166.71946540000002,50,0.0009873951679999658,-0.0033496984174698915,0.0033496984174698915,False,0.1,True,False,False,0,0,True,109.759946449,0.241926176876,4.5e-05,300.0
sim_00006,6,width,Melt-pool width,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,110.234671953,0.866589137882,8.08580037422e-05,348.980680204
sim_00007,7,width,Melt-pool width,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00020302824599999997,203.02824599999997,50,0.00032384681877876726,0.0010976635530914583,0.0010976635530914583,False,0.1,True,False,False,0,0,True,110.642328299,0.274154737479,7.4676600105e-05,358.612942181
sim_00008,8,width,Melt-pool width,T5,Reference: mean of final 50 valid melt-present rows,mean,True,1.203901e-06,1.203901,50,2.478488796423374,-5.057584045043379,5.057584045043379,True,0.1,True,False,False,50,50,True,112.428225508,0.704865651228,6.30987392704e-05,309.241492678
sim_00009,9,width,Melt-pool width,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0001272111626,127.2111626,50,0.0005651706229439908,-0.0019115490457013223,0.0019115490457013223,False,0.1,True,False,False,0,0,True,112.904894498,0.537693260466,4.63068354409e-05,322.169166627
sim_00010,10,width,Melt-pool width,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00013425614479999998,134.2561448,50,0.00024399745777205282,0.0008281837163340161,0.0008281837163340161,False,0.1,True,False,False,0,0,True,113.286681534,0.56768277259,5.80401726566e-05,302.148970527
sim_00011,11,width,Melt-pool width,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,114.820217584,0.948189613582,6.03705790634e-05,353.560035146
sim_00012,12,width,Melt-pool width,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0001582095506,158.2095506,50,8.327658870342789e-05,-0.00016965570560958942,0.00016965570560958942,False,0.1,True,False,False,0,0,True,115.281467344,0.424433079834,5.4086019252e-05,352.652659088
