benchmark_population,run_id,repeat,fold,method,formulation,budget,threshold,balanced_accuracy,sensitivity,specificity,minimum_class_recall,accuracy,standardized_distance_from_training_median,direction,comparison_operator,max_negative,min_positive,observed_gap,class_separable,queried_positive_count,queried_negative_count,threshold_units,training_scope,test_information_used,unqueried_pool_information_used
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,16,101.62008,1.0,1.0,1.0,1.0,1.0,0.4264170219259032,higher,>,87.34396000000001,115.89620000000001,28.552239999999998,True,3,13,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,17,101.62008,1.0,1.0,1.0,1.0,1.0,0.3936354132642575,higher,>,87.34396000000001,115.89620000000001,28.552239999999998,True,4,13,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,18,101.62008,1.0,1.0,1.0,1.0,1.0,0.42735787074852927,higher,>,87.34396000000001,115.89620000000001,28.552239999999998,True,4,14,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,19,101.62008,1.0,1.0,1.0,1.0,1.0,0.45437307868298266,higher,>,87.34396000000001,115.89620000000001,28.552239999999998,True,4,15,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,20,101.62008,1.0,1.0,1.0,1.0,1.0,0.4403925101230415,higher,>,87.34396000000001,115.89620000000001,28.552239999999998,True,4,16,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,21,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6113980159078332,higher,>,111.5838,115.89620000000001,4.312400000000011,True,4,17,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,22,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6190734637690737,higher,>,111.5838,115.89620000000001,4.312400000000011,True,4,18,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,23,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.626792517009829,higher,>,111.5838,115.89620000000001,4.312400000000011,True,4,19,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,24,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6395238335339146,higher,>,111.5838,115.89620000000001,4.312400000000011,True,4,20,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,25,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6386788554972006,higher,>,111.5838,115.89620000000001,4.312400000000011,True,5,20,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,26,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6420951659539539,higher,>,111.5838,115.89620000000001,4.312400000000011,True,6,20,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,27,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6540881295818735,higher,>,111.5838,115.89620000000001,4.312400000000011,True,6,21,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,28,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5870485499545072,higher,>,111.5838,115.89620000000001,4.312400000000011,True,6,22,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,29,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5126250158061395,higher,>,111.5838,115.89620000000001,4.312400000000011,True,7,22,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,30,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5920479214541746,higher,>,111.5838,115.89620000000001,4.312400000000011,True,7,23,um,queried_only,False,False
