benchmark_population,experiment_name,partition,has_keyhole,P,VX,LS,ST,empirical_boundary_distance,nearest_opposite_experiment,nearest_opposite_label,boundary_rank,boundary_rank_fraction,global_q10,global_q20,global_q30,knn_k,knn_positive_fraction,knn_label_entropy_bits,knn_opposite_fraction,standardized_P,standardized_VX,standardized_LS,standardized_ST
primary_common,P-149p73987868_VX-0p504680707931_LS-6p9723584777e-05_ST-320p536129041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p55875770008e-06_H-95ed9fb76f,old-data-local,False,149.73987868,0.504680707931,6.9723584777e-05,320.536129041,1.1467127605430085,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,1,122.0,0.3012345679012346,False,False,True,10,0.0,0.0,0.0,-0.5909446072320619,-0.5067171616140493,0.49105504268242844,-0.8995509097449252
primary_common,P-149p779509657_VX-0p251536582152_LS-4p84927831067e-05_ST-381p35096431_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91786044071e-05_H-6af407d4ba,old-data-local,False,149.779509657,0.251536582152,4.84927831067e-05,381.35096431,0.7886046737269528,P-208p096600196_VX-0p256636148953_LS-4p52492384214e-05_ST-395p602757306_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p87975101041e-05_H-1980b1708d,1,53.0,0.1308641975308642,False,True,True,10,0.1,0.4689955935892812,0.1,-0.5905328001214633,-1.5905069775332688,-0.98115780794662,1.0260097865130664
primary_common,P-150p924001842_VX-0p859014749555_LS-8p54585725094e-05_ST-302p841995718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p6158763345e-06_H-9bd689b964,old-data-local,False,150.924001842,0.859014749555,8.54585725094e-05,302.841995718,2.705459846209535,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,1,395.0,0.9753086419753086,False,False,False,10,0.0,0.0,0.0,-0.5786403347954743,1.0102985880654378,1.5821702772303465,-1.4597945991409742
primary_common,P-151p505871803_VX-0p995509859725_LS-6p72580848008e-05_ST-301p996554082_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p84587928074e-06_H-73846c96ef,old-data-local,False,151.505871803,0.995509859725,6.72580848008e-05,301.996554082,2.1183828009090844,P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,1,349.0,0.8617283950617284,False,False,False,10,0.0,0.0,0.0,-0.5725941001194139,1.594677190056643,0.3200892541759612,-1.4865635475079455
primary_common,P-151p630328889_VX-0p596649793105_LS-5p54888002616e-05_ST-323p086654154_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p0798550665e-05_H-bf889bf790,old-data-local,False,151.630328889,0.596649793105,5.54888002616e-05,323.086654154,0.8834748687839725,P-211p816522505_VX-0p520710876808_LS-4p80782604054e-05_ST-318p660442183_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p26448979247e-06_H-5a4acb0e81,1,74.0,0.18271604938271604,False,True,True,10,0.0,0.0,0.0,-0.5713008614243601,-0.11296851117920977,-0.4960312207074147,-0.818794448090655
primary_common,P-153p721476211_VX-0p579411174254_LS-7p49286492013e-05_ST-383p484527945_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32590191107e-06_H-8daf8adcd4,old-data-local,False,153.721476211,0.579411174254,7.49286492013e-05,383.484527945,1.7352366829053605,P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,1,284.0,0.7012345679012346,False,False,False,10,0.0,0.0,0.0,-0.5495716636680469,-0.18677247362050112,0.8519911416958894,1.0935641301259245
primary_common,P-155p56408626_VX-0p882684317254_LS-6p13538276829e-05_ST-315p150952839_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p46528414374e-06_H-cda596b3bb,old-data-local,False,155.56408626,0.882684317254,6.13538276829e-05,315.150952839,1.521051028899739,P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,1,222.0,0.5481481481481482,False,False,False,10,0.0,0.0,0.0,-0.530425026928844,1.1116354701299347,-0.08933114065303834,-1.0700600230415094
primary_common,P-158p404299584_VX-0p530960738208_LS-8p44011119013e-05_ST-377p174397227_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p08564467365e-06_H-fa25be35ef,old-data-local,False,158.404299584,0.530960738208,8.44011119013e-05,377.174397227,2.1730738213068417,P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,1,353.0,0.8716049382716049,False,False,False,10,0.0,0.0,0.0,-0.5009122535637013,-0.39420406620401854,1.5088425187945138,0.8937684775505937
primary_common,P-158p77294915_VX-0p755822601012_LS-5p98686493415e-05_ST-315p3922311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p38260961839e-06_H-0d7d85a8f4,old-data-local,False,158.77294915,0.755822601012,5.98686493415e-05,315.3922311,1.1434365707694771,P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,1,121.0,0.29876543209876544,False,False,True,10,0.0,0.0,0.0,-0.49708160077414487,0.5685004648438702,-0.19231823806178688,-1.0624205065618868
primary_common,P-159p365045029_VX-0p465685970522_LS-5p71815338387e-05_ST-335p270795676_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03591710045e-05_H-312d3c9a86,old-data-local,False,159.365045029,0.465685970522,5.71815338387e-05,335.270795676,0.7684318047986131,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,1,48.0,0.11851851851851852,False,True,True,10,0.1,0.4689955935892812,0.1,-0.4909291081639236,-0.6736659270584983,-0.3786515680876992,-0.4330118684185616
primary_common,P-160p556282667_VX-0p957190479289_LS-5p53708249108e-05_ST-363p791890923_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03987524677e-06_H-0590129dfb,old-data-local,False,160.556282667,0.957190479289,5.53708249108e-05,363.791890923,1.8137093753588258,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,1,298.0,0.7358024691358025,False,False,False,10,0.0,0.0,0.0,-0.4785509089148581,1.4306198407459678,-0.5042120153002163,0.47004245671332767
primary_common,P-161p701140241_VX-0p559592851831_LS-7p43216837725e-05_ST-378p872335114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p15136442488e-05_H-bf889bf790,old-data-local,False,161.701140241,0.559592851831,7.43216837725e-05,378.872335114,1.5957783502861818,P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,1,240.0,0.5925925925925926,False,False,False,10,0.0,0.0,0.0,-0.4666546468167549,-0.2716209604046756,0.8099021844325858,0.9475297423050375
primary_common,P-163p117472792_VX-0p458171151631_LS-7p76324682791e-05_ST-309p146066051_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p05290797682e-05_H-45d75eceb5,old-data-local,False,163.117472792,0.458171151631,7.76324682791e-05,309.146066051,1.6029021773837822,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,1,245.0,0.6049382716049383,False,False,False,10,0.0,0.0,0.0,-0.4519374770766773,-0.7058392360676652,1.0394827519482543,-1.2601908345993562
primary_common,P-163p341658752_VX-0p941874162971_LS-5p45765866009e-05_ST-310p281913475_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p12183133657e-06_H-b40dbd8ddd,old-data-local,False,163.341658752,0.941874162971,5.45765866009e-05,310.281913475,1.544266199747325,P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,1,226.0,0.5580246913580247,False,False,False,10,0.0,0.0,0.0,-0.4496079515536406,1.3650458615285412,-0.5592870833289664,-1.2242268605636457
primary_common,P-166p164223082_VX-0p514604075971_LS-6p70362084208e-05_ST-302p957496397_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p25202137351e-05_H-bf889bf790,old-data-local,False,166.164223082,0.514604075971,6.70362084208e-05,302.957496397,1.3178261243097917,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,1,173.0,0.4271604938271605,False,False,False,10,0.0,0.0,0.0,-0.42027856961041776,-0.46423209430990214,0.30470362423321634,-1.4561375380490593
primary_common,P-166p614725594_VX-0p931765035172_LS-5p67575778907e-05_ST-364p064697506_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17740033261e-06_H-0744488b5e,old-data-local,False,166.614725594,0.931765035172,5.67575778907e-05,364.064697506,1.7238062696507093,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,1,281.0,0.6938271604938272,False,False,False,10,0.0,0.0,0.0,-0.4155973794953181,1.3217654981281795,-0.4080500526310008,0.47868024437782997
primary_common,P-167p36850481_VX-0p484912828283_LS-7p82623244153e-05_ST-326p173250025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p94842850435e-06_H-31e40e99ef,old-data-local,False,167.36850481,0.484912828283,7.82623244153e-05,326.173250025,1.4056675002487844,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,1,202.0,0.49876543209876545,False,False,False,10,0.0,0.0,0.0,-0.40776482868613007,-0.5913496869744165,1.0831590253250798,-0.7210645493226893
primary_common,P-167p779770961_VX-0p390580196452_LS-6p45833025222e-05_ST-394p852870083_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23511653864e-05_H-73ae961aa0,old-data-local,False,167.779770961,0.390580196452,6.45833025222e-05,394.852870083,1.0646114700979061,P-238p319282705_VX-0p253960262605_LS-5p92121677448e-05_ST-384p128817665_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p89955725889e-05_H-452de4062d,1,108.0,0.26666666666666666,False,False,True,10,0.0,0.0,0.0,-0.4034913452105565,-0.9952174258472108,0.13461115003548224,1.4535163145841938
primary_common,P-171p239447318_VX-0p969583751496_LS-7p40725617215e-05_ST-384p912438459_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p97545528746e-06_H-7931c20f4a,old-data-local,False,171.239447318,0.969583751496,7.40725617215e-05,384.912438459,2.4294646335083327,P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,1,377.0,0.9308641975308642,False,False,False,10,0.0,0.0,0.0,-0.36754170601335506,1.483679346521691,0.7926272510337994,1.138775604454022
primary_common,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,old-data-local,False,171.382540224,0.233605939402,6.18629013601e-05,355.188153249,1.1682622634524384,P-238p319282705_VX-0p253960262605_LS-5p92121677448e-05_ST-384p128817665_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p89955725889e-05_H-452de4062d,1,127.0,0.3135802469135803,False,False,False,10,0.0,0.0,0.0,-0.3660548217468627,-1.6672737124734316,-0.05403031588299358,0.1976250599928026
primary_common,P-171p875575389_VX-0p916897438596_LS-6p66389080354e-05_ST-338p337187717_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2613524697e-06_H-30d8d23b36,old-data-local,False,171.875575389,0.916897438596,6.66389080354e-05,338.337187717,1.877790267462361,P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,1,308.0,0.7604938271604939,False,False,False,10,0.0,0.0,0.0,-0.360931673086607,1.258112629602478,0.27715352310990393,-0.33592167706392395
primary_common,P-173p720948038_VX-0p230617607979_LS-6p23730108092e-05_ST-383p499521736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09182665855e-05_H-eb41f0639c,old-data-local,False,173.720948038,0.230617607979,6.23730108092e-05,383.499521736,0.7134382662154588,P-238p319282705_VX-0p253960262605_LS-5p92121677448e-05_ST-384p128817665_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p89955725889e-05_H-452de4062d,1,37.0,0.09135802469135802,True,True,True,10,0.1,0.4689955935892812,0.1,-0.3417563300572783,-1.6800677014821526,-0.018657667320085163,1.0940388737392186
primary_common,P-174p128102602_VX-0p994422815088_LS-7p40414236536e-05_ST-367p557277174_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p85117651146e-06_H-6705b84f8a,old-data-local,False,174.128102602,0.994422815088,7.40414236536e-05,367.557277174,2.384974038987641,P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,1,371.0,0.9160493827160494,False,False,False,10,0.0,0.0,0.0,-0.33752557025118274,1.5900232092328548,0.790468036114927,0.5892646783815282
primary_common,P-176p31832051_VX-0p578189015568_LS-5p80825678862e-05_ST-392p957182722_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p34350095405e-06_H-568de84222,old-data-local,False,176.31832051,0.578189015568,5.80825678862e-05,392.957182722,0.9476356210357468,P-202p397397496_VX-0p555230188132_LS-4p52196790327e-05_ST-397p348654616_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p68850560746e-06_H-0011cc30ec,1,86.0,0.2123456790123457,False,False,True,10,0.0,0.0,0.0,-0.31476692596454636,-0.1920049202879796,-0.31617093621219694,1.3934937714236546
primary_common,P-176p64993117_VX-0p775213670345_LS-6p57722012124e-05_ST-360p022077993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p222956054e-06_H-5731c00627,old-data-local,False,176.64993117,0.775213670345,6.57722012124e-05,360.022077993,1.3542844239546996,P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,1,186.0,0.45925925925925926,False,False,False,10,0.0,0.0,0.0,-0.3113211459693092,0.6515197464417221,0.21705325264609737,0.35068007452245764
primary_common,P-177p868754925_VX-0p784825891065_LS-5p3694165939e-05_ST-378p775948175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p14673987943e-06_H-fa25be35ef,old-data-local,False,177.868754925,0.784825891065,5.3694165939e-05,378.775948175,1.229214694763326,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,1,146.0,0.36049382716049383,False,False,False,10,0.0,0.0,0.0,-0.2986562982448757,0.6926726939677433,-0.6204770024984868,0.9444778734551081
primary_common,P-179p651163568_VX-0p66389382017_LS-6p65035978508e-05_ST-326p14019277_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p26640383816e-06_H-f77f7c89dc,old-data-local,False,179.651163568,0.66389382017,6.65035978508e-05,326.14019277,1.0658439007816976,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,1,109.0,0.2691358024691358,False,False,True,10,0.0,0.0,0.0,-0.28013521678932984,0.1749243699618193,0.26777067475200267,-0.7221112306245896
primary_common,P-181p197687991_VX-0p643443519749_LS-5p49477846524e-05_ST-320p630170488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p49734895908e-06_H-6014a1f9c3,old-data-local,False,181.197687991,0.643443519749,5.49477846524e-05,320.630170488,0.7009132481159742,P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,1,36.0,0.08888888888888889,True,True,True,10,0.2,0.7219280948873623,0.2,-0.2640652179572076,0.08737018611274301,-0.5335470029479583,-0.8965733054587104
primary_common,P-181p214517461_VX-0p293157847988_LS-6p39704529171e-05_ST-391p855294349_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64557102466e-05_H-e6df4d4a2d,old-data-local,False,181.214517461,0.293157847988,6.39704529171e-05,391.855294349,0.740931515200441,P-238p319282705_VX-0p253960262605_LS-5p92121677448e-05_ST-384p128817665_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p89955725889e-05_H-452de4062d,1,40.0,0.09876543209876543,True,True,True,10,0.0,0.0,0.0,-0.2638903422428489,-1.412313215778338,0.0921141648465845,1.358605031968431
primary_common,P-182p701235644_VX-0p787372384637_LS-5p07019733104e-05_ST-389p154544132_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1268602978e-06_H-d9be003c20,old-data-local,False,182.701235644,0.787372384637,5.07019733104e-05,389.154544132,1.1142294742289593,P-202p397397496_VX-0p555230188132_LS-4p52196790327e-05_ST-397p348654616_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p68850560746e-06_H-0011cc30ec,1,115.0,0.2839506172839506,False,False,True,10,0.0,0.0,0.0,-0.24844179250823897,0.7035750358298917,-0.827965372829073,1.2730920408493651
primary_common,P-183p86712976_VX-0p92773562332_LS-4p77447546287e-05_ST-393p876492884_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19988721113e-06_H-95ed9fb76f,old-data-local,False,183.86712976,0.92773562332,4.77447546287e-05,393.876492884,1.6196448735346667,P-202p397397496_VX-0p555230188132_LS-4p52196790327e-05_ST-397p348654616_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p68850560746e-06_H-0011cc30ec,1,251.0,0.6197530864197531,False,False,False,10,0.0,0.0,0.0,-0.23632693883773992,1.304514315562109,-1.0330285359129903,1.422601595325302
primary_common,P-184p554601264_VX-0p855768445974_LS-6p11854963854e-05_ST-316p977306706_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63717980689e-06_H-0011cc30ec,old-data-local,False,184.554601264,0.855768445974,6.11854963854e-05,316.977306706,1.2736940618864807,P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,1,160.0,0.3950617283950617,False,False,False,10,0.0,0.0,0.0,-0.22918339418878667,0.9964001389126362,-0.10100378039556966,-1.0122327641465638
primary_common,P-186p021611878_VX-0p483877556354_LS-6p53069178085e-05_ST-388p836932905_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96971349398e-06_H-b40dbd8ddd,old-data-local,False,186.021611878,0.483877556354,6.53069178085e-05,388.836932905,1.210410370242543,P-238p319282705_VX-0p253960262605_LS-5p92121677448e-05_ST-384p128817665_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p89955725889e-05_H-452de4062d,1,139.0,0.3432098765432099,False,False,False,10,0.0,0.0,0.0,-0.21393962661351693,-0.595782012511912,0.1847889878743975,1.2630356180588358
primary_common,P-186p850960621_VX-0p845582390035_LS-8p39602076571e-05_ST-354p289806443_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p70508641129e-06_H-f404b6f8f4,old-data-local,False,186.850960621,0.845582390035,8.39602076571e-05,354.289806443,2.3551917223883847,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,1,368.0,0.908641975308642,False,False,False,10,0.0,0.0,0.0,-0.2053218297438245,0.9527904218903679,1.4782687842606848,0.16918099213352022
primary_common,P-188p702615393_VX-0p897654681927_LS-7p37418626284e-05_ST-361p378936642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p37413851912e-06_H-cedd8dc36d,old-data-local,False,188.702615393,0.897654681927,7.37418626284e-05,361.378936642,1.9917888794256327,P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,1,329.0,0.8123456790123457,False,False,False,10,0.0,0.0,0.0,-0.18608120891624583,1.1757283212805036,0.7696955001694756,0.39364185635308174
primary_common,P-190p553348142_VX-0p571798591092_LS-6p21059581714e-05_ST-350p091118048_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p43674797065e-06_H-30d8d23b36,old-data-local,False,190.553348142,0.571798591092,6.21059581714e-05,350.091118048,0.7186200758822664,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,1,38.0,0.09382716049382717,True,True,True,10,0.2,0.7219280948873623,0.2,-0.1668501688675495,-0.21936434229777987,-0.037175965934948395,0.03623926313787012
primary_common,P-193p028200221_VX-0p93446669696_LS-8p62901752671e-05_ST-365p941151844_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p16243181133e-06_H-4852b0403a,old-data-local,False,193.028200221,0.93446669696,8.62901752671e-05,365.941151844,2.6906272266946503,P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,1,393.0,0.9703703703703703,False,False,False,10,0.0,0.0,0.0,-0.14113387921332238,1.3333321640457945,1.6398363176143598,0.5380938184768685
primary_common,P-193p440626378_VX-0p303697281962_LS-7p07136561297e-05_ST-354p067159473_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58846354233e-05_H-5731c00627,old-data-local,False,193.440626378,0.303697281962,7.07136561297e-05,354.067159473,1.2265941547876444,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,1,144.0,0.35555555555555557,False,False,False,10,0.0,0.0,0.0,-0.13684834206773375,-1.3671905759721654,0.559709810934711,0.16213139226736037
primary_common,P-193p81397439_VX-0p717380412454_LS-5p49903358659e-05_ST-340p433066031_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72463384735e-06_H-ff88caf608,old-data-local,False,193.81397439,0.717380412454,5.49903358659e-05,340.433066031,0.9936871099401845,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,1,96.0,0.23703703703703705,False,False,True,10,0.0,0.0,0.0,-0.1329688675327136,0.40391733524291035,-0.5305963633867499,-0.26956055172786525
primary_common,P-194p036512211_VX-0p298398024189_LS-7p09068727373e-05_ST-343p727832606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61667310503e-05_H-7931c20f4a,old-data-local,False,194.036512211,0.298398024189,7.09068727373e-05,343.727832606,1.1351109262254848,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,1,118.0,0.291358024691358,False,False,True,10,0.0,0.0,0.0,-0.13065646788975432,-1.389878369293991,0.5731080790303342,-0.1652394104783307
primary_common,P-194p089464462_VX-0p388567055088_LS-7p6021762795e-05_ST-395p140888584_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p24151559939e-05_H-7f5e3f5579,old-data-local,False,194.089464462,0.388567055088,7.6021762795e-05,395.140888584,1.4225369351307822,P-238p319282705_VX-0p253960262605_LS-5p92121677448e-05_ST-384p128817665_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p89955725889e-05_H-452de4062d,1,204.0,0.5037037037037037,False,False,False,10,0.0,0.0,0.0,-0.13010623887359857,-1.0038363187470354,0.9277911941307297,1.4626357523474882
primary_common,P-195p080816167_VX-0p844140965531_LS-6p21634030137e-05_ST-331p625980857_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p71482820998e-06_H-cca0c4e3bb,old-data-local,False,195.080816167,0.844140965531,6.21634030137e-05,331.625980857,1.3354535047424274,P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,1,176.0,0.4345679012345679,False,False,False,10,0.0,0.0,0.0,-0.11980506256842997,0.946619229124017,-0.033192553704465826,-0.548416475362923
