benchmark,method,seed,budget,global_error,latent_uncertainty_region_fraction,near_boundary_error_q10,latent_uncertainty_region_fraction_q10,near_boundary_test_size_q10,near_boundary_error_q20,latent_uncertainty_region_fraction_q20,near_boundary_test_size_q20,near_boundary_error_q30,latent_uncertainty_region_fraction_q30,near_boundary_test_size_q30
ackley,expected_feasibility,0,23,0.2968,0.8893,0.454,0.964,1000,0.457,0.951,2000,0.43766666666666665,0.9483333333333334,3000
ackley,expected_feasibility,0,24,0.3078,0.8435,0.455,0.947,1000,0.4555,0.9235,2000,0.43966666666666665,0.923,3000
ackley,expected_feasibility,0,25,0.2856,0.9006,0.462,0.972,1000,0.4565,0.962,2000,0.432,0.9583333333333334,3000
ackley,expected_feasibility,0,26,0.2795,0.8846,0.457,0.97,1000,0.4555,0.9595,2000,0.43033333333333335,0.9556666666666667,3000
ackley,expected_feasibility,0,27,0.2746,0.8968,0.456,0.972,1000,0.4535,0.9655,2000,0.42933333333333334,0.962,3000
ackley,expected_feasibility,0,28,0.2703,0.9117,0.456,0.972,1000,0.451,0.966,2000,0.4226666666666667,0.963,3000
ackley,expected_feasibility,0,29,0.2715,0.9272,0.463,0.972,1000,0.4575,0.969,2000,0.42833333333333334,0.9663333333333334,3000
ackley,expected_feasibility,0,30,0.2635,0.9168,0.461,0.971,1000,0.453,0.968,2000,0.424,0.9646666666666667,3000
ackley,expected_feasibility,0,31,0.2421,0.9481,0.453,0.979,1000,0.4495,0.977,2000,0.419,0.9743333333333334,3000
ackley,expected_feasibility,0,32,0.226,0.9643,0.462,0.986,1000,0.4475,0.9865,2000,0.4083333333333333,0.9833333333333333,3000
ackley,expected_feasibility,0,33,0.2345,0.9463,0.455,0.975,1000,0.4465,0.9755,2000,0.414,0.972,3000
ackley,expected_feasibility,0,34,0.2378,0.9147,0.453,0.968,1000,0.4455,0.969,2000,0.414,0.966,3000
ackley,expected_feasibility,0,35,0.2434,0.9058,0.447,0.964,1000,0.438,0.963,2000,0.4086666666666667,0.96,3000
ackley,expected_feasibility,0,36,0.2415,0.8629,0.452,0.949,1000,0.4385,0.9445,2000,0.405,0.942,3000
ackley,expected_feasibility,0,37,0.2449,0.8856,0.47,0.947,1000,0.446,0.9435,2000,0.41233333333333333,0.9406666666666667,3000
ackley,expected_feasibility,0,38,0.2336,0.9251,0.476,0.961,1000,0.446,0.961,2000,0.4066666666666667,0.9583333333333334,3000
ackley,expected_feasibility,0,39,0.2328,0.899,0.482,0.954,1000,0.448,0.9545,2000,0.408,0.95,3000
ackley,expected_feasibility,0,40,0.2275,0.8761,0.487,0.95,1000,0.4435,0.948,2000,0.4013333333333333,0.9433333333333334,3000
ackley,expected_feasibility,0,41,0.226,0.8704,0.484,0.948,1000,0.4455,0.948,2000,0.4,0.9423333333333334,3000
ackley,expected_feasibility,0,42,0.2237,0.8559,0.478,0.947,1000,0.443,0.944,2000,0.3993333333333333,0.9386666666666666,3000
ackley,expected_feasibility,0,43,0.2275,0.8648,0.481,0.95,1000,0.4465,0.9485,2000,0.4023333333333333,0.9426666666666667,3000
ackley,expected_feasibility,0,44,0.2253,0.8436,0.49,0.937,1000,0.4515,0.9395,2000,0.4026666666666667,0.934,3000
ackley,expected_feasibility,0,45,0.2193,0.8778,0.481,0.953,1000,0.4475,0.9545,2000,0.3993333333333333,0.9503333333333334,3000
ackley,expected_feasibility,0,46,0.2344,0.8934,0.484,0.952,1000,0.452,0.951,2000,0.4096666666666667,0.9456666666666667,3000
ackley,expected_feasibility,0,47,0.2349,0.8668,0.486,0.942,1000,0.4525,0.9435,2000,0.4096666666666667,0.9363333333333334,3000
ackley,expected_feasibility,0,48,0.2325,0.8864,0.488,0.95,1000,0.454,0.95,2000,0.409,0.9453333333333334,3000
ackley,expected_feasibility,0,49,0.2303,0.9019,0.492,0.953,1000,0.452,0.9535,2000,0.4056666666666667,0.9506666666666667,3000
ackley,expected_feasibility,0,50,0.2284,0.8861,0.493,0.95,1000,0.4535,0.95,2000,0.406,0.9473333333333334,3000
ackley,expected_feasibility,0,51,0.2247,0.8665,0.487,0.942,1000,0.4505,0.943,2000,0.4033333333333333,0.939,3000
ackley,expected_feasibility,0,52,0.2206,0.8628,0.485,0.938,1000,0.444,0.937,2000,0.39866666666666667,0.9356666666666666,3000
ackley,expected_feasibility,0,53,0.2176,0.8566,0.485,0.942,1000,0.4435,0.941,2000,0.39666666666666667,0.9383333333333334,3000
ackley,expected_feasibility,0,54,0.2179,0.8317,0.484,0.93,1000,0.446,0.928,2000,0.3963333333333333,0.923,3000
ackley,expected_feasibility,0,55,0.2212,0.8298,0.48,0.925,1000,0.4445,0.9245,2000,0.3973333333333333,0.919,3000
ackley,expected_feasibility,0,56,0.2206,0.8543,0.48,0.932,1000,0.4445,0.934,2000,0.39966666666666667,0.927,3000
ackley,expected_feasibility,0,57,0.2172,0.8367,0.481,0.925,1000,0.444,0.928,2000,0.398,0.922,3000
ackley,expected_feasibility,0,58,0.2061,0.8339,0.473,0.935,1000,0.4355,0.938,2000,0.39066666666666666,0.93,3000
ackley,expected_feasibility,0,59,0.2092,0.8119,0.476,0.919,1000,0.4375,0.9235,2000,0.39366666666666666,0.9156666666666666,3000
ackley,expected_feasibility,0,60,0.211,0.8287,0.47,0.929,1000,0.4335,0.929,2000,0.3913333333333333,0.9216666666666666,3000
ackley,expected_feasibility,0,61,0.2129,0.8132,0.477,0.926,1000,0.4395,0.9255,2000,0.3963333333333333,0.9176666666666666,3000
ackley,expected_feasibility,0,62,0.2001,0.7916,0.48,0.924,1000,0.4395,0.922,2000,0.38966666666666666,0.9126666666666666,3000
ackley,expected_feasibility,0,63,0.1994,0.7746,0.483,0.917,1000,0.4415,0.9145,2000,0.3893333333333333,0.905,3000
ackley,expected_feasibility,0,64,0.2008,0.7659,0.48,0.912,1000,0.439,0.908,2000,0.392,0.8966666666666666,3000
ackley,expected_feasibility,0,65,0.2081,0.7721,0.476,0.905,1000,0.4395,0.8995,2000,0.395,0.8873333333333333,3000
ackley,expected_feasibility,0,66,0.2064,0.7846,0.477,0.913,1000,0.44,0.908,2000,0.3963333333333333,0.895,3000
ackley,expected_feasibility,0,67,0.2067,0.7553,0.483,0.893,1000,0.4435,0.8865,2000,0.39966666666666667,0.8733333333333333,3000
ackley,expected_feasibility,0,68,0.2065,0.7404,0.48,0.886,1000,0.441,0.879,2000,0.399,0.8633333333333333,3000
ackley,expected_feasibility,0,69,0.2012,0.7778,0.471,0.907,1000,0.432,0.9,2000,0.38966666666666666,0.8863333333333333,3000
ackley,expected_feasibility,0,70,0.2002,0.771,0.471,0.904,1000,0.4315,0.898,2000,0.38866666666666666,0.8836666666666667,3000
ackley,expected_feasibility,0,71,0.204,0.755,0.476,0.897,1000,0.4365,0.8865,2000,0.39366666666666666,0.8713333333333333,3000
ackley,expected_feasibility,0,72,0.2016,0.7317,0.478,0.892,1000,0.4365,0.877,2000,0.392,0.862,3000
ackley,expected_feasibility,0,73,0.2071,0.7256,0.484,0.88,1000,0.4405,0.8685,2000,0.397,0.8526666666666667,3000
ackley,expected_feasibility,0,74,0.2074,0.7109,0.481,0.867,1000,0.439,0.8525,2000,0.39666666666666667,0.8386666666666667,3000
ackley,expected_feasibility,0,75,0.2018,0.686,0.486,0.857,1000,0.4405,0.8395,2000,0.39366666666666666,0.824,3000
ackley,expected_feasibility,0,76,0.2017,0.674,0.485,0.854,1000,0.44,0.8325,2000,0.3933333333333333,0.8186666666666667,3000
ackley,expected_feasibility,0,77,0.1976,0.6782,0.478,0.863,1000,0.434,0.8435,2000,0.388,0.8276666666666667,3000
ackley,expected_feasibility,0,78,0.1953,0.7126,0.475,0.882,1000,0.431,0.869,2000,0.3873333333333333,0.854,3000
ackley,expected_feasibility,0,79,0.1951,0.6972,0.475,0.874,1000,0.4305,0.857,2000,0.387,0.8433333333333334,3000
ackley,expected_feasibility,0,80,0.197,0.6751,0.478,0.858,1000,0.431,0.8415,2000,0.3873333333333333,0.827,3000
ackley,expected_feasibility,1,12,0.4759,0.5917,0.488,0.507,1000,0.4885,0.5325,2000,0.486,0.5343333333333333,3000
ackley,expected_feasibility,1,13,0.485,0.6043,0.49,0.509,1000,0.4915,0.5415,2000,0.48833333333333334,0.543,3000
ackley,expected_feasibility,1,14,0.4814,0.6092,0.488,0.525,1000,0.4865,0.5535,2000,0.4836666666666667,0.5546666666666666,3000
ackley,expected_feasibility,1,15,0.4686,0.7842,0.483,0.718,1000,0.4825,0.7445,2000,0.4786666666666667,0.7473333333333333,3000
ackley,expected_feasibility,1,16,0.4582,0.8559,0.487,0.8,1000,0.478,0.83,2000,0.474,0.8303333333333334,3000
ackley,expected_feasibility,1,17,0.4604,0.7955,0.488,0.737,1000,0.478,0.762,2000,0.47433333333333333,0.7613333333333333,3000
ackley,expected_feasibility,1,18,0.4574,0.7522,0.49,0.7,1000,0.4805,0.7135,2000,0.4756666666666667,0.7126666666666667,3000
ackley,expected_feasibility,1,19,0.4452,0.7725,0.487,0.722,1000,0.478,0.74,2000,0.4736666666666667,0.7383333333333333,3000
ackley,expected_feasibility,1,20,0.4478,0.7562,0.492,0.704,1000,0.4815,0.7235,2000,0.474,0.7246666666666667,3000
ackley,expected_feasibility,1,21,0.427,0.8108,0.493,0.763,1000,0.4745,0.7885,2000,0.4673333333333333,0.7906666666666666,3000
ackley,expected_feasibility,1,22,0.428,0.7725,0.486,0.738,1000,0.469,0.759,2000,0.46266666666666667,0.7586666666666667,3000
ackley,expected_feasibility,1,23,0.4124,0.7707,0.483,0.738,1000,0.4705,0.7605,2000,0.4656666666666667,0.7626666666666667,3000
ackley,expected_feasibility,1,24,0.388,0.7678,0.485,0.745,1000,0.4655,0.7705,2000,0.45866666666666667,0.7736666666666666,3000
ackley,expected_feasibility,1,25,0.3643,0.757,0.48,0.742,1000,0.4625,0.769,2000,0.45466666666666666,0.7716666666666666,3000
ackley,expected_feasibility,1,26,0.3664,0.8087,0.486,0.795,1000,0.4585,0.8215,2000,0.4513333333333333,0.8206666666666667,3000
ackley,expected_feasibility,1,27,0.3689,0.7552,0.48,0.737,1000,0.462,0.766,2000,0.453,0.7663333333333333,3000
ackley,expected_feasibility,1,28,0.3649,0.6922,0.483,0.682,1000,0.4655,0.693,2000,0.4553333333333333,0.6966666666666667,3000
ackley,expected_feasibility,1,29,0.3535,0.6405,0.483,0.642,1000,0.4665,0.652,2000,0.4563333333333333,0.6576666666666666,3000
ackley,expected_feasibility,1,30,0.3489,0.5939,0.481,0.597,1000,0.465,0.6085,2000,0.45466666666666666,0.614,3000
ackley,expected_feasibility,1,31,0.3292,0.6612,0.474,0.664,1000,0.4525,0.681,2000,0.44566666666666666,0.6863333333333334,3000
ackley,expected_feasibility,1,32,0.2425,0.6333,0.471,0.721,1000,0.436,0.734,2000,0.4126666666666667,0.735,3000
ackley,expected_feasibility,1,33,0.246,0.6277,0.475,0.714,1000,0.4415,0.724,2000,0.41933333333333334,0.724,3000
ackley,expected_feasibility,1,34,0.2456,0.6685,0.464,0.749,1000,0.43,0.7585,2000,0.4156666666666667,0.7603333333333333,3000
ackley,expected_feasibility,1,35,0.2447,0.6289,0.465,0.723,1000,0.432,0.732,2000,0.416,0.7326666666666667,3000
ackley,expected_feasibility,1,36,0.247,0.5829,0.482,0.684,1000,0.4405,0.693,2000,0.42933333333333334,0.6973333333333334,3000
ackley,expected_feasibility,1,37,0.246,0.554,0.477,0.662,1000,0.4405,0.667,2000,0.43366666666666664,0.6726666666666666,3000
ackley,expected_feasibility,1,38,0.2603,0.5762,0.484,0.687,1000,0.4435,0.6915,2000,0.438,0.695,3000
ackley,expected_feasibility,1,39,0.252,0.5876,0.476,0.708,1000,0.438,0.7115,2000,0.43166666666666664,0.7153333333333334,3000
ackley,expected_feasibility,1,40,0.253,0.5613,0.477,0.687,1000,0.438,0.692,2000,0.43133333333333335,0.6933333333333334,3000
ackley,expected_feasibility,1,41,0.259,0.5349,0.481,0.645,1000,0.44,0.657,2000,0.43266666666666664,0.6563333333333333,3000
ackley,expected_feasibility,1,42,0.2474,0.5729,0.49,0.689,1000,0.434,0.706,2000,0.4226666666666667,0.707,3000
ackley,expected_feasibility,1,43,0.2545,0.5855,0.494,0.695,1000,0.437,0.7115,2000,0.42633333333333334,0.7133333333333334,3000
ackley,expected_feasibility,1,44,0.2521,0.552,0.49,0.67,1000,0.435,0.6845,2000,0.42433333333333334,0.683,3000
ackley,expected_feasibility,1,45,0.2461,0.5208,0.485,0.651,1000,0.4325,0.6595,2000,0.4206666666666667,0.6603333333333333,3000
ackley,expected_feasibility,1,46,0.2485,0.5511,0.486,0.675,1000,0.4265,0.6835,2000,0.41633333333333333,0.687,3000
ackley,expected_feasibility,1,47,0.2468,0.5388,0.48,0.662,1000,0.4255,0.6725,2000,0.4136666666666667,0.6716666666666666,3000
ackley,expected_feasibility,1,48,0.2462,0.4959,0.48,0.612,1000,0.424,0.621,2000,0.41333333333333333,0.6206666666666667,3000
ackley,expected_feasibility,1,49,0.2508,0.4766,0.482,0.58,1000,0.429,0.594,2000,0.4176666666666667,0.588,3000
ackley,expected_feasibility,1,50,0.2499,0.4532,0.483,0.549,1000,0.429,0.562,2000,0.4176666666666667,0.5586666666666666,3000
ackley,expected_feasibility,1,51,0.248,0.43,0.483,0.534,1000,0.427,0.5425,2000,0.4166666666666667,0.5346666666666666,3000
ackley,expected_feasibility,1,52,0.2426,0.4612,0.486,0.576,1000,0.4275,0.5925,2000,0.415,0.59,3000
ackley,expected_feasibility,1,53,0.21,0.4326,0.477,0.593,1000,0.416,0.605,2000,0.399,0.599,3000
ackley,expected_feasibility,1,54,0.2177,0.453,0.474,0.617,1000,0.4145,0.622,2000,0.39366666666666666,0.6163333333333333,3000
ackley,expected_feasibility,1,55,0.2176,0.4375,0.477,0.6,1000,0.417,0.608,2000,0.395,0.601,3000
ackley,expected_feasibility,1,56,0.2157,0.4132,0.475,0.577,1000,0.4135,0.583,2000,0.39166666666666666,0.5746666666666667,3000
ackley,expected_feasibility,1,57,0.2125,0.4483,0.476,0.632,1000,0.4155,0.6375,2000,0.39266666666666666,0.6286666666666667,3000
ackley,expected_feasibility,1,58,0.1982,0.4966,0.478,0.685,1000,0.4085,0.7035,2000,0.385,0.6926666666666667,3000
ackley,expected_feasibility,1,59,0.1977,0.4789,0.478,0.673,1000,0.409,0.688,2000,0.38466666666666666,0.6783333333333333,3000
ackley,expected_feasibility,1,60,0.1996,0.4691,0.48,0.66,1000,0.4165,0.6705,2000,0.389,0.659,3000
ackley,expected_feasibility,1,61,0.2007,0.4524,0.483,0.644,1000,0.4195,0.6535,2000,0.39166666666666666,0.6426666666666667,3000
ackley,expected_feasibility,1,62,0.2084,0.518,0.479,0.699,1000,0.422,0.712,2000,0.395,0.697,3000
ackley,expected_feasibility,1,63,0.209,0.4969,0.479,0.672,1000,0.4225,0.685,2000,0.395,0.67,3000
ackley,expected_feasibility,1,64,0.2079,0.5355,0.483,0.72,1000,0.424,0.7365,2000,0.39366666666666666,0.722,3000
ackley,expected_feasibility,1,65,0.209,0.542,0.49,0.726,1000,0.431,0.7405,2000,0.40166666666666667,0.725,3000
ackley,expected_feasibility,1,66,0.1953,0.5007,0.489,0.708,1000,0.4255,0.7135,2000,0.394,0.6996666666666667,3000
ackley,expected_feasibility,1,67,0.1953,0.4861,0.489,0.697,1000,0.4255,0.7025,2000,0.3943333333333333,0.687,3000
ackley,expected_feasibility,1,68,0.1998,0.4837,0.49,0.683,1000,0.4305,0.6905,2000,0.39966666666666667,0.677,3000
ackley,expected_feasibility,1,69,0.2005,0.4806,0.489,0.679,1000,0.4295,0.6875,2000,0.399,0.6743333333333333,3000
ackley,expected_feasibility,1,70,0.1942,0.5713,0.502,0.764,1000,0.431,0.7755,2000,0.3943333333333333,0.7646666666666667,3000
ackley,expected_feasibility,1,71,0.1935,0.5659,0.503,0.763,1000,0.431,0.773,2000,0.39366666666666666,0.7613333333333333,3000
ackley,expected_feasibility,1,72,0.1867,0.6224,0.499,0.805,1000,0.4235,0.8175,2000,0.387,0.8076666666666666,3000
ackley,expected_feasibility,1,73,0.1838,0.6239,0.495,0.823,1000,0.4185,0.828,2000,0.38133333333333336,0.816,3000
ackley,expected_feasibility,1,74,0.1832,0.6179,0.49,0.816,1000,0.417,0.823,2000,0.379,0.8106666666666666,3000
ackley,expected_feasibility,1,75,0.1796,0.6116,0.481,0.822,1000,0.408,0.825,2000,0.377,0.812,3000
ackley,expected_feasibility,1,76,0.1695,0.5973,0.474,0.812,1000,0.399,0.823,2000,0.36566666666666664,0.8073333333333333,3000
ackley,expected_feasibility,1,77,0.1686,0.6176,0.477,0.829,1000,0.402,0.8355,2000,0.36733333333333335,0.8193333333333334,3000
ackley,expected_feasibility,1,78,0.1686,0.6053,0.479,0.824,1000,0.4035,0.8285,2000,0.36833333333333335,0.811,3000
ackley,expected_feasibility,1,79,0.1684,0.5963,0.478,0.818,1000,0.4025,0.824,2000,0.36766666666666664,0.8066666666666666,3000
ackley,expected_feasibility,1,80,0.1714,0.6014,0.484,0.828,1000,0.4065,0.8285,2000,0.37233333333333335,0.8113333333333334,3000
ackley,expected_feasibility,2,12,0.4141,0.878,0.497,0.886,1000,0.5,0.8975,2000,0.49033333333333334,0.8956666666666667,3000
ackley,expected_feasibility,2,13,0.4133,0.8712,0.495,0.883,1000,0.495,0.8925,2000,0.4866666666666667,0.89,3000
ackley,expected_feasibility,2,14,0.4119,0.8747,0.495,0.884,1000,0.499,0.8955,2000,0.4886666666666667,0.8923333333333333,3000
ackley,expected_feasibility,2,15,0.4143,0.8761,0.498,0.89,1000,0.5025,0.8995,2000,0.486,0.8956666666666667,3000
ackley,expected_feasibility,2,16,0.4042,0.8958,0.495,0.915,1000,0.5005,0.921,2000,0.482,0.9176666666666666,3000
ackley,expected_feasibility,2,17,0.3894,0.9044,0.507,0.922,1000,0.499,0.9255,2000,0.478,0.923,3000
ackley,expected_feasibility,2,18,0.3808,0.9149,0.498,0.931,1000,0.487,0.936,2000,0.4693333333333333,0.9333333333333333,3000
ackley,expected_feasibility,2,19,0.3845,0.8937,0.504,0.914,1000,0.4915,0.921,2000,0.4706666666666667,0.918,3000
ackley,expected_feasibility,2,20,0.3732,0.9146,0.506,0.934,1000,0.49,0.9405,2000,0.4706666666666667,0.9353333333333333,3000
ackley,expected_feasibility,2,21,0.3654,0.9028,0.504,0.925,1000,0.4865,0.934,2000,0.4676666666666667,0.9293333333333333,3000
ackley,expected_feasibility,2,22,0.362,0.8787,0.494,0.91,1000,0.4835,0.9175,2000,0.46366666666666667,0.912,3000
ackley,expected_feasibility,2,23,0.3455,0.8674,0.487,0.906,1000,0.4795,0.9115,2000,0.459,0.9076666666666666,3000
ackley,expected_feasibility,2,24,0.3284,0.8569,0.482,0.91,1000,0.474,0.9145,2000,0.452,0.9076666666666666,3000
ackley,expected_feasibility,2,25,0.2457,0.881,0.467,0.946,1000,0.457,0.9495,2000,0.422,0.9426666666666667,3000
ackley,expected_feasibility,2,26,0.2479,0.8648,0.456,0.94,1000,0.4545,0.945,2000,0.42333333333333334,0.937,3000
ackley,expected_feasibility,2,27,0.2434,0.818,0.457,0.923,1000,0.4555,0.9245,2000,0.4256666666666667,0.9173333333333333,3000
ackley,expected_feasibility,2,28,0.2414,0.772,0.46,0.907,1000,0.4575,0.908,2000,0.426,0.899,3000
ackley,expected_feasibility,2,29,0.2147,0.7351,0.458,0.891,1000,0.4455,0.894,2000,0.4076666666666667,0.885,3000
ackley,expected_feasibility,2,30,0.2151,0.7059,0.46,0.882,1000,0.447,0.879,2000,0.408,0.8696666666666667,3000
ackley,expected_feasibility,2,31,0.2206,0.6708,0.458,0.838,1000,0.452,0.8405,2000,0.4146666666666667,0.8306666666666667,3000
ackley,expected_feasibility,2,32,0.2059,0.6702,0.456,0.856,1000,0.4465,0.854,2000,0.404,0.8453333333333334,3000
ackley,expected_feasibility,2,33,0.1957,0.6667,0.459,0.859,1000,0.446,0.859,2000,0.4023333333333333,0.85,3000
ackley,expected_feasibility,2,34,0.1998,0.6496,0.458,0.858,1000,0.439,0.8545,2000,0.39966666666666667,0.8413333333333334,3000
ackley,expected_feasibility,2,35,0.1947,0.6274,0.456,0.846,1000,0.4375,0.845,2000,0.395,0.8303333333333334,3000
ackley,expected_feasibility,2,36,0.1927,0.5967,0.448,0.819,1000,0.434,0.816,2000,0.38966666666666666,0.8003333333333333,3000
ackley,expected_feasibility,2,37,0.1814,0.6532,0.439,0.872,1000,0.4225,0.87,2000,0.377,0.856,3000
ackley,expected_feasibility,2,38,0.1802,0.5919,0.444,0.841,1000,0.4275,0.84,2000,0.3883333333333333,0.823,3000
ackley,expected_feasibility,2,39,0.1786,0.6526,0.444,0.879,1000,0.4275,0.8775,2000,0.38433333333333336,0.866,3000
ackley,expected_feasibility,2,40,0.177,0.622,0.446,0.856,1000,0.426,0.859,2000,0.384,0.845,3000
ackley,expected_feasibility,2,41,0.1725,0.6069,0.462,0.854,1000,0.4315,0.858,2000,0.3873333333333333,0.8426666666666667,3000
ackley,expected_feasibility,2,42,0.1696,0.6265,0.445,0.875,1000,0.424,0.8705,2000,0.378,0.854,3000
ackley,expected_feasibility,2,43,0.1681,0.6067,0.455,0.865,1000,0.426,0.8595,2000,0.378,0.8416666666666667,3000
ackley,expected_feasibility,2,44,0.173,0.5768,0.464,0.844,1000,0.4425,0.838,2000,0.3893333333333333,0.82,3000
ackley,expected_feasibility,2,45,0.1673,0.5993,0.46,0.867,1000,0.4345,0.8595,2000,0.383,0.842,3000
ackley,expected_feasibility,2,46,0.165,0.5765,0.461,0.855,1000,0.4255,0.845,2000,0.376,0.83,3000
ackley,expected_feasibility,2,47,0.1708,0.5651,0.448,0.842,1000,0.423,0.8275,2000,0.37633333333333335,0.8136666666666666,3000
ackley,expected_feasibility,2,48,0.1676,0.5605,0.448,0.832,1000,0.416,0.82,2000,0.37033333333333335,0.804,3000
ackley,expected_feasibility,2,49,0.1668,0.5342,0.456,0.819,1000,0.419,0.805,2000,0.372,0.7896666666666666,3000
ackley,expected_feasibility,2,50,0.1609,0.5424,0.446,0.824,1000,0.4125,0.812,2000,0.36433333333333334,0.7946666666666666,3000
ackley,expected_feasibility,2,51,0.1615,0.5277,0.449,0.818,1000,0.4145,0.799,2000,0.36666666666666664,0.783,3000
ackley,expected_feasibility,2,52,0.1677,0.5222,0.453,0.807,1000,0.4155,0.788,2000,0.371,0.7723333333333333,3000
ackley,expected_feasibility,2,53,0.1635,0.5412,0.45,0.829,1000,0.407,0.8205,2000,0.3636666666666667,0.8006666666666666,3000
ackley,expected_feasibility,2,54,0.1596,0.5279,0.443,0.826,1000,0.4015,0.814,2000,0.359,0.7956666666666666,3000
ackley,expected_feasibility,2,55,0.1657,0.5516,0.442,0.822,1000,0.4085,0.82,2000,0.367,0.8066666666666666,3000
ackley,expected_feasibility,2,56,0.1787,0.5999,0.447,0.847,1000,0.4185,0.847,2000,0.376,0.8313333333333334,3000
ackley,expected_feasibility,2,57,0.1713,0.6362,0.448,0.877,1000,0.4125,0.879,2000,0.36566666666666664,0.862,3000
ackley,expected_feasibility,2,58,0.1716,0.6151,0.448,0.871,1000,0.413,0.8675,2000,0.36666666666666664,0.848,3000
ackley,expected_feasibility,2,59,0.1704,0.5997,0.446,0.858,1000,0.411,0.8595,2000,0.36466666666666664,0.8413333333333334,3000
ackley,expected_feasibility,2,60,0.1776,0.6544,0.443,0.874,1000,0.413,0.8735,2000,0.36766666666666664,0.8543333333333333,3000
ackley,expected_feasibility,2,61,0.1767,0.6712,0.433,0.872,1000,0.408,0.876,2000,0.3616666666666667,0.862,3000
ackley,expected_feasibility,2,62,0.1869,0.687,0.434,0.872,1000,0.417,0.874,2000,0.36933333333333335,0.8593333333333333,3000
ackley,expected_feasibility,2,63,0.1868,0.6785,0.434,0.867,1000,0.417,0.87,2000,0.36933333333333335,0.854,3000
ackley,expected_feasibility,2,64,0.187,0.6558,0.434,0.851,1000,0.418,0.8565,2000,0.37133333333333335,0.841,3000
ackley,expected_feasibility,2,65,0.1874,0.6701,0.437,0.858,1000,0.416,0.862,2000,0.36766666666666664,0.849,3000
ackley,expected_feasibility,2,66,0.191,0.6699,0.434,0.858,1000,0.415,0.86,2000,0.37,0.845,3000
ackley,expected_feasibility,2,67,0.1864,0.6703,0.431,0.857,1000,0.4115,0.859,2000,0.36666666666666664,0.8486666666666667,3000
ackley,expected_feasibility,2,68,0.186,0.6399,0.438,0.845,1000,0.4125,0.845,2000,0.369,0.834,3000
ackley,expected_feasibility,2,69,0.1845,0.6513,0.433,0.854,1000,0.411,0.854,2000,0.36866666666666664,0.845,3000
ackley,expected_feasibility,2,70,0.1825,0.6468,0.43,0.853,1000,0.4075,0.851,2000,0.367,0.8403333333333334,3000
ackley,expected_feasibility,2,71,0.1827,0.6317,0.431,0.843,1000,0.406,0.843,2000,0.365,0.8293333333333334,3000
ackley,expected_feasibility,2,72,0.1855,0.6332,0.417,0.839,1000,0.402,0.8405,2000,0.36633333333333334,0.8246666666666667,3000
ackley,expected_feasibility,2,73,0.1854,0.6268,0.418,0.833,1000,0.407,0.834,2000,0.36766666666666664,0.817,3000
ackley,expected_feasibility,2,74,0.1842,0.6321,0.414,0.847,1000,0.4025,0.845,2000,0.3636666666666667,0.828,3000
ackley,expected_feasibility,2,75,0.1841,0.6225,0.42,0.837,1000,0.403,0.8355,2000,0.363,0.819,3000
ackley,expected_feasibility,2,76,0.1883,0.6661,0.428,0.866,1000,0.4095,0.8635,2000,0.37333333333333335,0.849,3000
ackley,expected_feasibility,2,77,0.1738,0.6558,0.434,0.876,1000,0.4095,0.874,2000,0.36933333333333335,0.8616666666666667,3000
ackley,expected_feasibility,2,78,0.1749,0.6511,0.426,0.877,1000,0.409,0.8725,2000,0.36966666666666664,0.8573333333333333,3000
ackley,expected_feasibility,2,79,0.1736,0.6306,0.428,0.859,1000,0.4085,0.858,2000,0.36766666666666664,0.8426666666666667,3000
ackley,expected_feasibility,2,80,0.1831,0.6518,0.438,0.865,1000,0.415,0.8625,2000,0.377,0.849,3000
ackley,expected_feasibility,3,12,0.4378,0.9997,0.508,0.999,1000,0.497,0.9995,2000,0.4886666666666667,0.9996666666666667,3000
ackley,expected_feasibility,3,13,0.4178,0.9997,0.503,0.999,1000,0.4845,0.9995,2000,0.4766666666666667,0.9996666666666667,3000
ackley,expected_feasibility,3,14,0.4127,0.9996,0.497,0.999,1000,0.485,0.9995,2000,0.48,0.9996666666666667,3000
ackley,expected_feasibility,3,15,0.42,0.9996,0.502,0.999,1000,0.4835,0.9995,2000,0.48,0.9996666666666667,3000
ackley,expected_feasibility,3,16,0.4276,0.9996,0.505,0.999,1000,0.486,0.9995,2000,0.4826666666666667,0.9996666666666667,3000
ackley,expected_feasibility,3,17,0.4282,0.9996,0.502,0.999,1000,0.487,0.9995,2000,0.48633333333333334,0.9996666666666667,3000
ackley,expected_feasibility,3,18,0.4275,0.9996,0.501,0.999,1000,0.4855,0.9995,2000,0.4856666666666667,0.9996666666666667,3000
ackley,expected_feasibility,3,19,0.4281,0.9996,0.502,0.999,1000,0.4855,0.9995,2000,0.4856666666666667,0.9996666666666667,3000
ackley,expected_feasibility,3,20,0.4227,0.9996,0.496,0.999,1000,0.4815,0.9995,2000,0.4786666666666667,0.9996666666666667,3000
ackley,expected_feasibility,3,21,0.4191,0.9995,0.507,0.999,1000,0.493,0.999,2000,0.4816666666666667,0.9993333333333333,3000
ackley,expected_feasibility,3,22,0.3806,0.9995,0.506,0.999,1000,0.492,0.999,2000,0.48,0.9993333333333333,3000
ackley,expected_feasibility,3,23,0.3827,0.9995,0.504,0.999,1000,0.4915,0.999,2000,0.479,0.9993333333333333,3000
