target,method_a,method_b,simulation_id,numeric_simulation_id,absolute_error_a_um,absolute_error_b_um,absolute_error_difference_b_minus_a_um,method_b_outcome
depth,A_tiny_jitter,C_heteroskedastic,sim_00202,202,1.9318333854016885,1.5019187221115828,-0.42991466329010564,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00203,203,16.50563577756374,16.6887156917268,0.18307991416305924,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00204,204,1.845220748437633,1.961152887611583,0.11593213917394984,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00205,205,0.9583672593513696,1.1679421384374675,0.20957487908609795,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00206,206,0.8571085180983999,0.6242693886882407,-0.23283912941015927,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00207,207,0.4083205284454436,0.2776991844287693,-0.1306213440166743,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00208,208,5.570353483556616,5.6481539333818205,0.07780044982520451,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00209,209,0.649248609723216,0.7497424156752857,0.10049380595206969,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00210,210,0.8107204069662544,0.699038342635788,-0.11168206433046635,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00211,211,1.7933915355811365,2.048726257075828,0.2553347214946915,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00212,212,1.1621086104852196,1.991349378958418,0.8292407684731984,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00213,213,0.6098565644694247,1.050347954913022,0.4404913904435972,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00214,214,1.9311652475289092,2.783989919120657,0.8528246715917478,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00215,215,0.7122431590294838,3.137769865573162,2.4255267065436783,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00216,216,2.160899097781765,2.0261279801244143,-0.13477111765735073,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00217,217,1.720702321010748,1.0263484395430569,-0.6943538814676911,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00218,218,0.5186045746675774,0.4466627798948508,-0.07194179477272655,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00219,219,2.1044855100620765,2.469597639924814,0.36511212986273733,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00220,220,0.310565840102555,0.5473211468138501,0.23675530671129513,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00221,221,0.4211459573468019,0.3227744719465022,-0.09837148540029966,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00222,222,8.671266148887483,6.181332549603724,-2.4899335992837592,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00223,223,3.192824165486371,3.0924140946084435,-0.10041007087792764,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00224,224,3.9392556972921255,3.891501876713477,-0.04775382057864874,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00225,225,8.626353307965601,5.191677433503585,-3.434675874462016,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00226,226,2.310150324886166,0.3140255585997948,-1.9961247662863713,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00227,227,1.76862481833421,1.965639332785095,0.19701451445088503,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00228,228,1.005100436088142,0.7497269346483222,-0.25537350143981974,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00229,229,1.6411742655905783,1.8498224417086675,0.20864817611808917,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00230,230,24.845952519084165,14.198444424820352,-10.647508094263813,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00231,231,1.0559375435549825,1.5865865512842063,0.5306490077292239,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00232,232,6.487534549105931,2.846204347325127,-3.6413302017808036,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00233,233,3.353000035568698,2.5483908854998703,-0.8046091500688277,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00234,234,3.0886464742019406,1.770643953403507,-1.3180025207984336,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00235,235,7.268785539648299,3.2634443543867384,-4.00534118526156,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00236,236,19.095675830221097,13.879797482965778,-5.21587834725532,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00237,237,1.387805292004515,1.1689831761568144,-0.21882211584770062,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00238,238,1.3747674222357986,1.5034887088296642,0.1287212865938656,worsened
depth,A_tiny_jitter,C_heteroskedastic,sim_00239,239,8.942270324135205,2.2369231567708816,-6.705347167364323,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00240,240,1.0878234625190544,0.002378649664493,-1.0854448128545613,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00241,241,2.216279206006682,0.8626553405702246,-1.3536238654364574,improved
depth,A_tiny_jitter,C_heteroskedastic,sim_00242,242,2.8533144855828354,1.2437614678581037,-1.6095530177247317,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00001,1,5.808272348922685,3.746570787737405,-2.0617015611852803,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00002,2,1.1234935909009032,3.697807959285893,2.57431436838499,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00003,3,2.759012528147061,4.403589991106799,1.6445774629597376,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00004,4,5.848117503177164,7.84194119685062,1.9938236936734555,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00005,5,12.615113310839902,15.289137289735152,2.6740239788952493,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00006,6,1.4249834481520622,0.2203508849785826,-1.2046325631734796,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00007,7,0.9441892894412688,0.7422290608880928,-0.20196022855317597,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00008,8,1.1083853222618671,1.396274745186318,0.28788942292445086,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00009,9,1.4866375859195171,2.4304076268635697,0.9437700409440526,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00010,10,0.1320808620582596,0.5915305918740827,0.4594497298158231,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00011,11,1.4196585163494646,1.6209177238546673,0.20125920750520265,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00012,12,3.0514217980466185,3.020879525782533,-0.030542272264085568,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00013,13,0.1240925524710974,1.8950604231904504,1.770967870719353,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00014,14,0.7122751353783912,1.5882288332519965,0.8759536978736053,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00015,15,3.237315130772849,3.313011488419079,0.07569635764622973,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00016,16,0.7232208431358913,1.322549446869168,0.5993286037332768,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00017,17,1.8497931414825568,3.1949478011823658,1.345154659699809,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00018,18,1.3445424897315448,2.297146865132458,0.952604375400913,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00019,19,1.2950375466053146,2.412030968369052,1.1169934217637376,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00020,20,0.1383464482859437,1.8171170256854692,1.6787705773995254,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00021,21,15.284111306810942,7.74079461745437,-7.543316689356573,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00022,22,1.7863575254036022,2.405488412597101,0.6191308871934988,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00023,23,0.5007240359211025,1.0694571297505888,0.5687330938294863,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00024,24,0.5957606988547255,1.1955100346044318,0.5997493357497063,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00025,25,0.5298845861708656,1.650723612563091,1.1208390263922254,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00026,26,1.2842891660467828,1.2613506904392011,-0.022938475607581665,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00027,27,0.7706777590453484,0.4565804922645853,-0.3140972667807631,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00028,28,0.2624090940679977,0.8160252785011792,0.5536161844331815,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00029,29,32.29881403520065,15.9013103040443,-16.39750373115635,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00030,30,0.2059209389765044,0.2259268994345404,0.020005960458035987,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00031,31,1.67732918159534,2.8774769434735106,1.2001477618781706,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00032,32,0.4068508560944224,0.1651554760267828,-0.2416953800676396,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00033,33,2.8127191818138257,3.274598988701989,0.4618798068881631,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00034,34,3.325271035118142,3.829106869889735,0.5038358347715928,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00035,35,1.7380923353159474,1.3980786428677376,-0.3400136924482098,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00036,36,15.430762126085796,18.638118481982247,3.207356355896451,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00037,37,0.6037451954322819,0.1832466517470123,-0.4204985436852696,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00038,38,31.77921668894048,19.403431468547595,-12.375785220392885,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00039,39,6.306113356616343,7.562819278748229,1.2567059221318857,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00040,40,0.8633402804188535,0.7052129066027035,-0.15812737381614994,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00041,41,2.8576310473605275,3.175448222209077,0.31781717484854966,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00042,42,1.5438243669877494,2.7987342649444784,1.254909897956729,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00043,43,0.9522233175088316,1.271392930442147,0.31916961293331536,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00044,44,0.8815602597443402,1.7468517117834494,0.8652914520391093,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00045,45,1.1751714956493302,0.3319670694979848,-0.8432044261513454,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00046,46,1.5796694430823734,0.4235114767319814,-1.156157966350392,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00047,47,0.3826250093478123,1.749199017064143,1.3665740077163306,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00048,48,1.3918031420324866,1.1204672227036383,-0.27133591932884826,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00049,49,3.503851448975709,6.329860963862792,2.826009514887083,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00050,50,3.413765135029984,3.437459704904512,0.023694569874528337,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00051,51,0.8451670897294861,0.6037669750615962,-0.2414001146678899,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00052,52,1.6472105565310995,2.4293269404869804,0.7821163839558809,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00053,53,1.358390705644176,0.2761354616978408,-1.082255243946335,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00054,54,1.416548561723765,2.7936237331455445,1.3770751714217795,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00055,55,3.4184917616820627,5.859939799483684,2.4414480378016217,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00056,56,0.7592593556284228,0.7520042863621939,-0.007255069266228986,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00057,57,4.257418324681581,6.800778264206869,2.5433599395252884,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00058,58,0.4475926593159158,0.9010907641647988,0.45349810484888303,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00059,59,0.0427402662250244,1.466849917512377,1.4241096512873526,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00060,60,1.7879807174915854,2.476024571246441,0.6880438537548557,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00061,61,4.806836942698972,6.645399516393312,1.8385625736943405,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00062,62,0.3634725627098945,0.397950229822861,0.034477667112966515,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00063,63,1.5499466240951063,2.7700958678919463,1.22014924379684,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00064,64,3.237429750745882,3.36445615872951,0.12702640798362808,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00065,65,1.4752072892745005,2.3936467284159733,0.9184394391414727,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00066,66,0.3590542868848487,0.8503874770039843,0.4913331901191356,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00067,67,1.0858668538521954,0.0263183258830395,-1.0595485279691559,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00068,68,0.984828345245063,0.0910135200651254,-0.8938148251799376,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00069,69,2.642121785403475,1.947602077148531,-0.6945197082549441,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00070,70,1.3021260017098155,2.099568077498091,0.7974420757882756,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00071,71,2.32210444936581,0.2897211528672869,-2.032383296498523,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00072,72,1.3629472592742786,1.1225872784748248,-0.24035998079945387,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00073,73,2.8879002111979304,1.3708578548606027,-1.5170423563373276,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00074,74,1.450423811202782,1.8625697636293737,0.4121459524265916,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00075,75,1.054142397271562,2.7966180628994763,1.7424756656279143,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00076,76,0.1616041904179681,2.497040747146229,2.335436556728261,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00077,77,5.004458953552756,4.604663899111216,-0.3997950544415403,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00078,78,1.5966707228222816,1.532913143062629,-0.06375757975965257,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00079,79,0.9404899702787404,1.7152352056631983,0.7747452353844579,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00080,80,0.1355998364023918,0.5759993844308937,0.4403995480285019,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00081,81,2.3583547710015864,2.2555602697454877,-0.10279450125609868,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00082,82,3.541359358954722,3.6958171234572745,0.15445776450255266,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00083,83,1.7023168658150991,1.4860978747427325,-0.21621899107236664,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00084,84,0.4016597728503299,0.5622024168499351,0.16054264399960522,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00085,85,5.481716591823385,3.0564991660392025,-2.425217425784183,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00086,86,0.6132276361691851,1.59504982888717,0.9818221927179849,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00087,87,2.7876784295848296,2.990680867088642,0.20300243750381242,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00088,88,0.0477578831457137,1.1685878728162535,1.1208299896705398,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00089,89,2.061622496808724,1.8935377024475173,-0.1680847943612065,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00090,90,3.5083408952803268,0.3251893961599137,-3.183151499120413,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00091,91,1.094272961901801,0.0101736118335082,-1.0840993500682927,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00092,92,1.0827791867731875,1.9773226746036627,0.8945434878304752,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00093,93,1.5498640208174237,1.4883209734003415,-0.061543047417082164,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00094,94,0.9922390698742304,1.034412064394118,0.04217299451988754,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00095,95,6.022972808586005,4.60978616869528,-1.413186639890725,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00096,96,0.9686161976285064,0.8948713596990601,-0.0737448379294463,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00097,97,1.669096729712109,0.842513737982145,-0.8265829917299641,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00098,98,2.45330809334358,0.7105937263651754,-1.7427143669784044,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00099,99,0.9574829697156132,0.2755975743739398,-0.6818853953416735,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00100,100,3.6520705031614256,1.096809908254869,-2.5552605949065565,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00101,101,22.04904280263449,18.93744076289549,-3.1116020397389974,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00102,102,2.7270513402569776,1.48377995855067,-1.2432713817063077,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00103,103,2.9646289920309528,6.266102306182063,3.30147331415111,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00104,104,0.276371101363388,0.0074751769623659,-0.2688959244010221,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00105,105,2.32190089801378,2.0187199930145425,-0.30318090499923755,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00106,106,0.9670927780087551,0.3783211941020283,-0.5887715839067269,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00107,107,1.5344617916322676,0.6901820106631078,-0.8442797809691598,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00108,108,1.9153597912879547,0.5389684682358507,-1.376391323052104,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00109,109,0.6391914915383339,0.2718680135308986,-0.36732347800743526,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00110,110,0.6223596572580377,0.1788963304187589,-0.44346332683927875,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00111,111,0.7127948145829208,1.2764410161006907,0.5636462015177699,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00112,112,0.0006661475233258,1.2454223659755002,1.2447562184521743,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00113,113,0.0296787806353719,0.2308267429303399,0.20114796229496798,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00114,114,0.7553519178769434,0.523311774077051,-0.23204014379989246,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00115,115,5.790407883785733,2.945535682119768,-2.844872201665965,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00116,116,1.0018567709291943,0.6110183798323021,-0.3908383910968922,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00117,117,2.0443488778989263,2.1326209198738795,0.0882720419749532,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00118,118,1.644908683989101,1.5749974145956571,-0.06991126939344383,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00119,119,1.5087072672611157,1.638480231992034,0.12977296473091826,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00120,120,0.4319600793872382,0.3799303923600163,-0.05202968702722188,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00121,121,0.871565408035984,0.7487122607986691,-0.12285314723731489,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00122,122,0.4642326037601663,2.8964767592731846,2.4322441555130183,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00123,123,6.327577137713945,7.344832406702935,1.0172552689889898,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00124,124,8.2215458943609,7.602489930308423,-0.6190559640524782,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00125,125,2.05192314330003,2.245660703004773,0.19373755970474305,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00126,126,4.325543736400263,0.0053951950749535,-4.32014854132531,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00127,127,0.240296240765339,0.0806125647113091,-0.1596836760540299,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00128,128,1.8264679497676468,1.733731298184729,-0.09273665158291777,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00129,129,1.56113941269912,0.7274499335884883,-0.8336894791106317,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00130,130,0.3245930046511702,0.2502876836401455,-0.07430532101102472,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00131,131,1.166209953803282,0.1882910798918686,-0.9779188739114133,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00132,132,0.3251924874819494,0.3414262728171877,0.016233785335238282,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00133,133,0.2647136849229383,5.344521660049793,5.079807975126855,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00134,134,0.3026817144997977,0.3001463673170832,-0.002535347182714476,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00135,135,2.9411233216558657,3.1825702126190265,0.24144689096316085,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00137,137,3.932507513032249,5.20728021573089,1.274772702698641,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00138,138,0.2041457471198526,0.8535968825840996,0.649451135464247,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00139,139,1.5038972204162633,4.002567571665935,2.4986703512496717,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00140,140,0.0865249593308732,2.1637124714977176,2.0771875121668444,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00141,141,0.965294701328972,0.4881750531588622,-0.47711964817010977,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00142,142,1.5388758772050863,1.8978214402931428,0.3589455630880565,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00143,143,0.6382084936383734,3.431387021966845,2.793178528328472,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00144,144,1.595398510261365,4.15857772398201,2.5631792137206446,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00145,145,1.874521651186868,3.729512535292862,1.854990884105994,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00146,146,2.09264318783584,4.088945147383136,1.9963019595472957,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00147,147,1.5975268848815,2.7772429188466923,1.1797160339651922,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00148,148,1.6205837096637978,0.9717738386339932,-0.6488098710298046,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00149,149,1.0586872704327843,0.1789197077894968,-0.8797675626432875,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00150,150,0.5240545082939647,0.0250695646309679,-0.49898494366299684,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00151,151,0.4407356180772588,1.3910430120233706,0.9503073939461117,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00152,152,2.03994161751816,11.324664484335097,9.284722866816937,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00153,153,0.9952442654338328,0.3615294283723429,-0.6337148370614899,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00154,154,3.316528755474673,8.375962098358505,5.059433342883832,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00155,155,1.2331645373444822,3.089913938414419,1.856749401069937,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00156,156,0.0982000400823146,1.170534783878857,1.0723347437965423,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00157,157,1.0160366029808543,2.3544019242998075,1.3383653213189532,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00158,158,1.3939704689579244,1.4293946280026262,0.03542415904470175,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00159,159,0.3293771194631034,0.1961921450578678,-0.13318497440523558,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00160,160,1.4669826976883868,0.1027448620989055,-1.3642378355894813,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00161,161,1.860068117231009,0.6673733748067718,-1.1926947424242371,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00162,162,1.0542577143497525,0.8533316615543072,-0.2009260527954453,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00163,163,3.741647178760502,1.2598930755130056,-2.4817541032474963,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00164,164,2.007453584424944,0.9464240129240976,-1.0610295715008462,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00165,165,0.7625236536295255,1.3265328041908937,0.5640091505613682,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00166,166,1.4248811699964603,2.9438812923328967,1.5190001223364364,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00167,167,0.3524943291386009,0.6839705274429164,0.3314761983043155,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00168,168,0.4525947623628639,0.9424720957159778,0.4898773333531139,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00169,169,1.5233262470862172,3.747865559292613,2.224539312206396,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00170,170,1.0176075334701338,0.1598597335572478,-0.857747799912886,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00171,171,0.358819599391353,0.0678319609055222,-0.2909876384858308,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00172,172,1.002699331858821,1.4365409951551769,0.43384166329635576,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00173,173,0.7249842570578551,2.673046120168429,1.9480618631105737,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00174,174,0.8750684530601447,1.826512888632081,0.9514444355719363,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00175,175,1.9704356172247053,1.4463729855926033,-0.524062631632102,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00176,176,0.5296183256956724,1.1294625426801872,0.5998442169845148,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00177,177,1.6880163748727597,2.889292473188256,1.2012760983154962,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00178,178,1.2326424993595708,1.3687653533735542,0.13612285401398339,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00179,179,0.8940623825059006,0.8314108031466745,-0.06265157935922616,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00180,180,3.124068495006036,4.121818686929679,0.9977501919236427,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00181,181,1.506835334920055,1.212692483037486,-0.29414285188256906,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00182,182,2.0356338308663453,2.542149953907781,0.5065161230414357,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00183,183,0.9884158241164088,0.8335978235985806,-0.15481800051782824,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00184,184,1.000672259768102,4.321889373011068,3.321217113242966,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00185,185,1.5342208925494203,1.0273514776935144,-0.5068694148559059,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00186,186,1.5102260360832886,0.3230816557767326,-1.187144380306556,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00187,187,2.827400416339181,1.4991786944246996,-1.3282217219144812,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00188,188,0.3760316727387547,6.423438226552179,6.047406553813424,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00189,189,2.4875531069012595,3.59145821826548,1.1039051113642206,worsened
depth,B_learned_nugget,C_heteroskedastic,sim_00190,190,1.9719742813520256,1.553568020112067,-0.4184062612399586,improved
depth,B_learned_nugget,C_heteroskedastic,sim_00191,191,0.0736106101041258,0.8173756077338794,0.7437649976297536,worsened
