simulation_id,numeric_simulation_id,bounds_relative_path,time_relative_path,iteration_relative_path,bounds_blob_oid,time_blob_oid,iteration_blob_oid,bounds_size_bytes,time_size_bytes,iteration_size_bytes,row_count,valid_row_count,sentinel_row_count,row_alignment_passed,ordered_bounds_passed,time_monotonic_passed,iteration_monotonic_passed
sim_00147,147,final_data_processed/sim_00147/monitor/position-bounds_melt.dat,final_data_processed/sim_00147/monitor/time.dat,final_data_processed/sim_00147/monitor/iter.dat,c6d195724da556ef2b494f8375dff4cdc298b95e,ec3fcb6890d1a8a4f7521a79524c9acd02fcb3a4,adc76b8421abc68ded0919f3afab55db9f19eefd,5509438,894348,401666,68796,68591,205,True,True,True,True
sim_00148,148,final_data_processed/sim_00148/monitor/position-bounds_melt.dat,final_data_processed/sim_00148/monitor/time.dat,final_data_processed/sim_00148/monitor/iter.dat,,,,5512672,894348,401666,68796,68607,189,True,True,True,True
sim_00149,149,final_data_processed/sim_00149/monitor/position-bounds_melt.dat,final_data_processed/sim_00149/monitor/time.dat,final_data_processed/sim_00149/monitor/iter.dat,,,,5515398,894348,401666,68796,68622,174,True,True,True,True
sim_00150,150,final_data_processed/sim_00150/monitor/position-bounds_melt.dat,final_data_processed/sim_00150/monitor/time.dat,final_data_processed/sim_00150/monitor/iter.dat,,,,5514530,894348,401666,68796,68623,173,True,True,True,True
sim_00151,151,final_data_processed/sim_00151/monitor/position-bounds_melt.dat,final_data_processed/sim_00151/monitor/time.dat,final_data_processed/sim_00151/monitor/iter.dat,,,,5509707,894348,401666,68796,68626,170,True,True,True,True
sim_00152,152,final_data_processed/sim_00152/monitor/position-bounds_melt.dat,final_data_processed/sim_00152/monitor/time.dat,final_data_processed/sim_00152/monitor/iter.dat,,,,5536145,894348,401666,68796,68631,165,True,True,True,True
sim_00153,153,final_data_processed/sim_00153/monitor/position-bounds_melt.dat,final_data_processed/sim_00153/monitor/time.dat,final_data_processed/sim_00153/monitor/iter.dat,,,,9260191,1502800,698090,115600,98399,17201,True,True,True,True
sim_00154,154,final_data_processed/sim_00154/monitor/position-bounds_melt.dat,final_data_processed/sim_00154/monitor/time.dat,final_data_processed/sim_00154/monitor/iter.dat,,,,9290425,1502800,698090,115600,67412,48188,True,True,True,True
sim_00155,155,final_data_processed/sim_00155/monitor/position-bounds_melt.dat,final_data_processed/sim_00155/monitor/time.dat,final_data_processed/sim_00155/monitor/iter.dat,,,,9295015,1502800,698090,115600,76933,38667,True,True,True,True
sim_00156,156,final_data_processed/sim_00156/monitor/position-bounds_melt.dat,final_data_processed/sim_00156/monitor/time.dat,final_data_processed/sim_00156/monitor/iter.dat,,,,9271183,1502800,698090,115600,92514,23086,True,True,True,True
sim_00157,157,final_data_processed/sim_00157/monitor/position-bounds_melt.dat,final_data_processed/sim_00157/monitor/time.dat,final_data_processed/sim_00157/monitor/iter.dat,,,,5511585,894348,401666,68796,68641,155,True,True,True,True
sim_00158,158,final_data_processed/sim_00158/monitor/position-bounds_melt.dat,final_data_processed/sim_00158/monitor/time.dat,final_data_processed/sim_00158/monitor/iter.dat,,,,9282133,1502800,698090,115600,77030,38570,True,True,True,True
sim_00159,159,final_data_processed/sim_00159/monitor/position-bounds_melt.dat,final_data_processed/sim_00159/monitor/time.dat,final_data_processed/sim_00159/monitor/iter.dat,,,,9268057,1502800,698090,115600,88092,27508,True,True,True,True
sim_00160,160,final_data_processed/sim_00160/monitor/position-bounds_melt.dat,final_data_processed/sim_00160/monitor/time.dat,final_data_processed/sim_00160/monitor/iter.dat,c720e0dcd3330bd03dd1b09c3b778f1a7dfcc5a6,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9265588,1502800,698090,115600,98133,17467,True,True,True,True
sim_00161,161,final_data_processed/sim_00161/monitor/position-bounds_melt.dat,final_data_processed/sim_00161/monitor/time.dat,final_data_processed/sim_00161/monitor/iter.dat,ecc1c7baa692cd9ec6984c7c7b77669b6674ef82,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9278398,1502800,698090,115600,85330,30270,True,True,True,True
sim_00162,162,final_data_processed/sim_00162/monitor/position-bounds_melt.dat,final_data_processed/sim_00162/monitor/time.dat,final_data_processed/sim_00162/monitor/iter.dat,e4968d04a2d189ecbad6787b8ebe86cd2161c04e,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9270603,1502800,698090,115600,93089,22511,True,True,True,True
sim_00163,163,final_data_processed/sim_00163/monitor/position-bounds_melt.dat,final_data_processed/sim_00163/monitor/time.dat,final_data_processed/sim_00163/monitor/iter.dat,f49d4a7c10e9d01a0e1d2a2e34691d217dc1519e,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9267608,1502800,698090,115600,96086,19514,True,True,True,True
sim_00164,164,final_data_processed/sim_00164/monitor/position-bounds_melt.dat,final_data_processed/sim_00164/monitor/time.dat,final_data_processed/sim_00164/monitor/iter.dat,60083e0d09f83189d53f262aaa5e8c307f7b6773,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9286031,1502800,698090,115600,77721,37879,True,True,True,True
sim_00165,165,final_data_processed/sim_00165/monitor/position-bounds_melt.dat,final_data_processed/sim_00165/monitor/time.dat,final_data_processed/sim_00165/monitor/iter.dat,4dc242504c57137408805fd557abd4cf0eb54243,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9277520,1502800,698090,115600,86565,29035,True,True,True,True
sim_00166,166,final_data_processed/sim_00166/monitor/position-bounds_melt.dat,final_data_processed/sim_00166/monitor/time.dat,final_data_processed/sim_00166/monitor/iter.dat,65adb8bdff8a9b2afc928fb41006f8a1f9d6e2d0,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9269338,1502800,698090,115600,99205,16395,True,True,True,True
sim_00167,167,final_data_processed/sim_00167/monitor/position-bounds_melt.dat,final_data_processed/sim_00167/monitor/time.dat,final_data_processed/sim_00167/monitor/iter.dat,e94545f6d809b2b8b09e97bde6cf3b05be8d463b,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9264503,1502800,698090,115600,91837,23763,True,True,True,True
sim_00168,168,final_data_processed/sim_00168/monitor/position-bounds_melt.dat,final_data_processed/sim_00168/monitor/time.dat,final_data_processed/sim_00168/monitor/iter.dat,96e4d2fda040a7812c9f5e481ff61de31d87e60b,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9266896,1502800,698090,115600,100129,15471,True,True,True,True
sim_00169,169,final_data_processed/sim_00169/monitor/position-bounds_melt.dat,final_data_processed/sim_00169/monitor/time.dat,final_data_processed/sim_00169/monitor/iter.dat,f59fc01d53faf9d4072cf0e4ca72f86c242bee78,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9278167,1502800,698090,115600,85561,30039,True,True,True,True
sim_00170,170,final_data_processed/sim_00170/monitor/position-bounds_melt.dat,final_data_processed/sim_00170/monitor/time.dat,final_data_processed/sim_00170/monitor/iter.dat,588975561a61e9ff74cb9d229fc062a43adf2bb5,ec3fcb6890d1a8a4f7521a79524c9acd02fcb3a4,adc76b8421abc68ded0919f3afab55db9f19eefd,5516222,894348,401666,68796,68674,122,True,True,True,True
sim_00171,171,final_data_processed/sim_00171/monitor/position-bounds_melt.dat,final_data_processed/sim_00171/monitor/time.dat,final_data_processed/sim_00171/monitor/iter.dat,79a5636e335be046cd5dcce0aeeb33111c9c6d3d,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9273863,1502800,698090,115600,83841,31759,True,True,True,True
sim_00172,172,final_data_processed/sim_00172/monitor/position-bounds_melt.dat,final_data_processed/sim_00172/monitor/time.dat,final_data_processed/sim_00172/monitor/iter.dat,1333d7e939141d4369d8ab44351cbc8a7e18e9d0,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9278762,1502800,698090,115600,85807,29793,True,True,True,True
sim_00173,173,final_data_processed/sim_00173/monitor/position-bounds_melt.dat,final_data_processed/sim_00173/monitor/time.dat,final_data_processed/sim_00173/monitor/iter.dat,30b997976997815c4526a93bc80bc0167c42a2a4,ec3fcb6890d1a8a4f7521a79524c9acd02fcb3a4,adc76b8421abc68ded0919f3afab55db9f19eefd,5515231,894348,401666,68796,68680,116,True,True,True,True
sim_00174,174,final_data_processed/sim_00174/monitor/position-bounds_melt.dat,final_data_processed/sim_00174/monitor/time.dat,final_data_processed/sim_00174/monitor/iter.dat,94f7ecda48bccb0ab917b87ea1ad9a2bad568da5,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9271824,1502800,698090,115600,91893,23707,True,True,True,True
sim_00175,175,final_data_processed/sim_00175/monitor/position-bounds_melt.dat,final_data_processed/sim_00175/monitor/time.dat,final_data_processed/sim_00175/monitor/iter.dat,25d6b74ac1e14f8b7890224ace4141eb9f90efa6,ec3fcb6890d1a8a4f7521a79524c9acd02fcb3a4,adc76b8421abc68ded0919f3afab55db9f19eefd,5515134,894348,401666,68796,57448,11348,True,True,True,True
sim_00176,176,final_data_processed/sim_00176/monitor/position-bounds_melt.dat,final_data_processed/sim_00176/monitor/time.dat,final_data_processed/sim_00176/monitor/iter.dat,82df2ac038a617a83ea8d972e04a5f035e95f30f,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9273639,1502800,698090,115600,81050,34550,True,True,True,True
sim_00177,177,final_data_processed/sim_00177/monitor/position-bounds_melt.dat,final_data_processed/sim_00177/monitor/time.dat,final_data_processed/sim_00177/monitor/iter.dat,db1d4f79581484b21d421a1597e43ab2cfb51637,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9280041,1502800,698090,115600,83697,31903,True,True,True,True
sim_00178,178,final_data_processed/sim_00178/monitor/position-bounds_melt.dat,final_data_processed/sim_00178/monitor/time.dat,final_data_processed/sim_00178/monitor/iter.dat,7de51a9dd26d330f948c37d3d759b6222edff01b,ec3fcb6890d1a8a4f7521a79524c9acd02fcb3a4,adc76b8421abc68ded0919f3afab55db9f19eefd,5518113,894348,401666,68796,68683,113,True,True,True,True
sim_00179,179,final_data_processed/sim_00179/monitor/position-bounds_melt.dat,final_data_processed/sim_00179/monitor/time.dat,final_data_processed/sim_00179/monitor/iter.dat,52cdd90119a87d67b59eed53bd2b5cefeb2274e8,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9263576,1502800,698090,115600,99873,15727,True,True,True,True
sim_00180,180,final_data_processed/sim_00180/monitor/position-bounds_melt.dat,final_data_processed/sim_00180/monitor/time.dat,final_data_processed/sim_00180/monitor/iter.dat,32dbc6f04f94fc287e66ad52d23917d116594a07,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9265198,1502800,698090,115600,98505,17095,True,True,True,True
sim_00181,181,final_data_processed/sim_00181/monitor/position-bounds_melt.dat,final_data_processed/sim_00181/monitor/time.dat,final_data_processed/sim_00181/monitor/iter.dat,06343b49712aaa716b415824d8d8c6f49fee80d1,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9270618,1502800,698090,115600,93072,22528,True,True,True,True
sim_00182,182,final_data_processed/sim_00182/monitor/position-bounds_melt.dat,final_data_processed/sim_00182/monitor/time.dat,final_data_processed/sim_00182/monitor/iter.dat,b140ad46f96c47fcdcb5a64e0b6ea0cc765907ef,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9282966,1502800,698090,115600,76491,39109,True,True,True,True
sim_00183,183,final_data_processed/sim_00183/monitor/position-bounds_melt.dat,final_data_processed/sim_00183/monitor/time.dat,final_data_processed/sim_00183/monitor/iter.dat,8b77b4b35e19d62e9683c315bf7521bc429d9e9e,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9269099,1502800,698090,115600,94615,20985,True,True,True,True
sim_00184,184,final_data_processed/sim_00184/monitor/position-bounds_melt.dat,final_data_processed/sim_00184/monitor/time.dat,final_data_processed/sim_00184/monitor/iter.dat,19bb5af44eff517e10c9175655446eddf1916ade,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9289745,1502800,698090,115600,73962,41638,True,True,True,True
sim_00185,185,final_data_processed/sim_00185/monitor/position-bounds_melt.dat,final_data_processed/sim_00185/monitor/time.dat,final_data_processed/sim_00185/monitor/iter.dat,bbd2815e68b12cec735d717a249c32d5e5b25d95,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9272671,1502800,698090,115600,84280,31320,True,True,True,True
sim_00186,186,final_data_processed/sim_00186/monitor/position-bounds_melt.dat,final_data_processed/sim_00186/monitor/time.dat,final_data_processed/sim_00186/monitor/iter.dat,891952e984facf441c638fce92e8e81b37e92db7,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9280604,1502800,698090,115600,83123,32477,True,True,True,True
sim_00187,187,final_data_processed/sim_00187/monitor/position-bounds_melt.dat,final_data_processed/sim_00187/monitor/time.dat,final_data_processed/sim_00187/monitor/iter.dat,f6553369e122cff891d79c62f30de19a4a3f9b1e,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9264400,1502800,698090,115600,99313,16287,True,True,True,True
sim_00188,188,final_data_processed/sim_00188/monitor/position-bounds_melt.dat,final_data_processed/sim_00188/monitor/time.dat,final_data_processed/sim_00188/monitor/iter.dat,28d81e10d5d54e783bfded91f3779210fbe760b1,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9266150,1502800,698090,115600,100117,15483,True,True,True,True
sim_00189,189,final_data_processed/sim_00189/monitor/position-bounds_melt.dat,final_data_processed/sim_00189/monitor/time.dat,final_data_processed/sim_00189/monitor/iter.dat,06ae66f4e9a882b711866f3066f3a2f45511c308,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9279933,1502800,698090,115600,83795,31805,True,True,True,True
sim_00190,190,final_data_processed/sim_00190/monitor/position-bounds_melt.dat,final_data_processed/sim_00190/monitor/time.dat,final_data_processed/sim_00190/monitor/iter.dat,c679a51ebae52f946dde7fdf0bdd0b71b7c811a0,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9261497,1502800,698090,115600,94567,21033,True,True,True,True
sim_00191,191,final_data_processed/sim_00191/monitor/position-bounds_melt.dat,final_data_processed/sim_00191/monitor/time.dat,final_data_processed/sim_00191/monitor/iter.dat,fa7ba016c4c3817dddf757c0e7da1ef446c631ac,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9261597,1502800,698090,115600,95393,20207,True,True,True,True
sim_00192,192,final_data_processed/sim_00192/monitor/position-bounds_melt.dat,final_data_processed/sim_00192/monitor/time.dat,final_data_processed/sim_00192/monitor/iter.dat,8cb9a8fa21da3752e94eeabdf20eff5733e0076c,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9274924,1502800,698090,115600,88773,26827,True,True,True,True
sim_00193,193,final_data_processed/sim_00193/monitor/position-bounds_melt.dat,final_data_processed/sim_00193/monitor/time.dat,final_data_processed/sim_00193/monitor/iter.dat,7192127e986fde4fae2ceda5f9e784f16d7287d4,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9262679,1502800,698090,115600,90215,25385,True,True,True,True
sim_00194,194,final_data_processed/sim_00194/monitor/position-bounds_melt.dat,final_data_processed/sim_00194/monitor/time.dat,final_data_processed/sim_00194/monitor/iter.dat,806c4f90bc66605d14b267b5da08971e4db29d4c,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9267642,1502800,698090,115600,85467,30133,True,True,True,True
sim_00195,195,final_data_processed/sim_00195/monitor/position-bounds_melt.dat,final_data_processed/sim_00195/monitor/time.dat,final_data_processed/sim_00195/monitor/iter.dat,d79b2194d43ebba5ad1b67b73b72d6e1da845549,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9265833,1502800,698090,115600,100200,15400,True,True,True,True
sim_00196,196,final_data_processed/sim_00196/monitor/position-bounds_melt.dat,final_data_processed/sim_00196/monitor/time.dat,final_data_processed/sim_00196/monitor/iter.dat,bfc76461303a83e7a611fe0a8853cb0bad62cbc0,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9272100,1502800,698090,115600,91619,23981,True,True,True,True
sim_00197,197,final_data_processed/sim_00197/monitor/position-bounds_melt.dat,final_data_processed/sim_00197/monitor/time.dat,final_data_processed/sim_00197/monitor/iter.dat,469e534e7aca9ef640b31c9f1393e5c60b1f5912,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9282958,1502800,698090,115600,80754,34846,True,True,True,True
sim_00198,198,final_data_processed/sim_00198/monitor/position-bounds_melt.dat,final_data_processed/sim_00198/monitor/time.dat,final_data_processed/sim_00198/monitor/iter.dat,ae28619cc19314e44d6abb4ca9c810058878ac63,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9278292,1502800,698090,115600,85422,30178,True,True,True,True
sim_00199,199,final_data_processed/sim_00199/monitor/position-bounds_melt.dat,final_data_processed/sim_00199/monitor/time.dat,final_data_processed/sim_00199/monitor/iter.dat,ab4ec9ac19e0f0bf723847af32a37784b5745052,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9264208,1502800,698090,115600,99482,16118,True,True,True,True
sim_00200,200,final_data_processed/sim_00200/monitor/position-bounds_melt.dat,final_data_processed/sim_00200/monitor/time.dat,final_data_processed/sim_00200/monitor/iter.dat,0b527fc1468a4a57cc292ecc040692b201dc8719,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9274275,1502800,698090,115600,83585,32015,True,True,True,True
sim_00201,201,final_data_processed/sim_00201/monitor/position-bounds_melt.dat,final_data_processed/sim_00201/monitor/time.dat,final_data_processed/sim_00201/monitor/iter.dat,a1d688e3c3fea1d20344bf0df9d5022fb4bf16d1,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9264889,1502800,698090,115600,85557,30043,True,True,True,True
sim_00202,202,final_data_processed/sim_00202/monitor/position-bounds_melt.dat,final_data_processed/sim_00202/monitor/time.dat,final_data_processed/sim_00202/monitor/iter.dat,5e23bf1164cc8e6dc748be075fa8fe2c98f37ed5,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9255454,1502800,698090,115600,94402,21198,True,True,True,True
sim_00203,203,final_data_processed/sim_00203/monitor/position-bounds_melt.dat,final_data_processed/sim_00203/monitor/time.dat,final_data_processed/sim_00203/monitor/iter.dat,daf927d67977e61345ca0acdf0b8b3623393af9f,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9282650,1502800,698090,115600,81083,34517,True,True,True,True
sim_00204,204,final_data_processed/sim_00204/monitor/position-bounds_melt.dat,final_data_processed/sim_00204/monitor/time.dat,final_data_processed/sim_00204/monitor/iter.dat,87376c20ed2642b3c25f828b736165f6330ddeef,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9245741,1502800,698090,115600,104344,11256,True,True,True,True
sim_00205,205,final_data_processed/sim_00205/monitor/position-bounds_melt.dat,final_data_processed/sim_00205/monitor/time.dat,final_data_processed/sim_00205/monitor/iter.dat,5fc89349168c0e7d880db41c019690ac4e72f96b,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9267495,1502800,698090,115600,102200,13400,True,True,True,True
sim_00206,206,final_data_processed/sim_00206/monitor/position-bounds_melt.dat,final_data_processed/sim_00206/monitor/time.dat,final_data_processed/sim_00206/monitor/iter.dat,6e84a85c1d2a9b060cd55d8e368c32f9ff21d1ed,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9251330,1502800,698090,115600,104077,11523,True,True,True,True
sim_00207,207,final_data_processed/sim_00207/monitor/position-bounds_melt.dat,final_data_processed/sim_00207/monitor/time.dat,final_data_processed/sim_00207/monitor/iter.dat,14aae19647b6efd013c642e46b0f9e04a6d1883b,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9261438,1502800,698090,115600,90703,24897,True,True,True,True
sim_00208,208,final_data_processed/sim_00208/monitor/position-bounds_melt.dat,final_data_processed/sim_00208/monitor/time.dat,final_data_processed/sim_00208/monitor/iter.dat,8a02308bb034e3ed4d5991f3667b558c485617e8,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9282923,1502800,698090,115600,80799,34801,True,True,True,True
sim_00209,209,final_data_processed/sim_00209/monitor/position-bounds_melt.dat,final_data_processed/sim_00209/monitor/time.dat,final_data_processed/sim_00209/monitor/iter.dat,125a1a1692c723ed71b43e11540612879b5afdb8,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9265935,1502800,698090,115600,101777,13823,True,True,True,True
sim_00210,210,final_data_processed/sim_00210/monitor/position-bounds_melt.dat,final_data_processed/sim_00210/monitor/time.dat,final_data_processed/sim_00210/monitor/iter.dat,f40e5cb82fa5b91fd7af8acbd94a992626289f33,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9269632,1502800,698090,115600,94062,21538,True,True,True,True
sim_00211,211,final_data_processed/sim_00211/monitor/position-bounds_melt.dat,final_data_processed/sim_00211/monitor/time.dat,final_data_processed/sim_00211/monitor/iter.dat,7cb8fc1b93f575e48acccec594e95690db937aa3,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9248284,1502800,698090,115600,104561,11039,True,True,True,True
sim_00212,212,final_data_processed/sim_00212/monitor/position-bounds_melt.dat,final_data_processed/sim_00212/monitor/time.dat,final_data_processed/sim_00212/monitor/iter.dat,e9dfdd89741880dc7086e0f08ede2dcd2ff2a982,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9271541,1502800,698090,115600,92152,23448,True,True,True,True
sim_00213,213,final_data_processed/sim_00213/monitor/position-bounds_melt.dat,final_data_processed/sim_00213/monitor/time.dat,final_data_processed/sim_00213/monitor/iter.dat,4551dc8908357498aad76116d6fb4d352e4df88e,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9275984,1502800,698090,115600,87741,27859,True,True,True,True
sim_00214,214,final_data_processed/sim_00214/monitor/position-bounds_melt.dat,final_data_processed/sim_00214/monitor/time.dat,final_data_processed/sim_00214/monitor/iter.dat,6bf943f45fe22b0825a16ab15c98d2aa6953752d,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9267005,1502800,698090,115600,96710,18890,True,True,True,True
sim_00215,215,final_data_processed/sim_00215/monitor/position-bounds_melt.dat,final_data_processed/sim_00215/monitor/time.dat,final_data_processed/sim_00215/monitor/iter.dat,87c5de4b614d2a4bbcfebfceb56d0f56d5432305,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9278040,1502800,698090,115600,85689,29911,True,True,True,True
sim_00216,216,final_data_processed/sim_00216/monitor/position-bounds_melt.dat,final_data_processed/sim_00216/monitor/time.dat,final_data_processed/sim_00216/monitor/iter.dat,cbbf818c2e89c40678f822300c3f115a6d86fbb7,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9274701,1502800,698090,115600,89019,26581,True,True,True,True
sim_00217,217,final_data_processed/sim_00217/monitor/position-bounds_melt.dat,final_data_processed/sim_00217/monitor/time.dat,final_data_processed/sim_00217/monitor/iter.dat,6ec786c4cba2831789a30bfffc63f894d24cc88b,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9284420,1502800,698090,115600,79285,36315,True,True,True,True
sim_00218,218,final_data_processed/sim_00218/monitor/position-bounds_melt.dat,final_data_processed/sim_00218/monitor/time.dat,final_data_processed/sim_00218/monitor/iter.dat,62012dcba14b326f743e21ac4b6bb94c2491ee58,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9273911,1502800,698090,115600,89803,25797,True,True,True,True
sim_00219,219,final_data_processed/sim_00219/monitor/position-bounds_melt.dat,final_data_processed/sim_00219/monitor/time.dat,final_data_processed/sim_00219/monitor/iter.dat,ae95efa87d03f63e2aa05f21e66d83baafd82434,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9275854,1502800,698090,115600,102165,13435,True,True,True,True
sim_00220,220,final_data_processed/sim_00220/monitor/position-bounds_melt.dat,final_data_processed/sim_00220/monitor/time.dat,final_data_processed/sim_00220/monitor/iter.dat,49daec46c0d3dc1e30be68bb9bbe631cf8b8a1ea,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9242391,1502800,698090,115600,105702,9898,True,True,True,True
sim_00221,221,final_data_processed/sim_00221/monitor/position-bounds_melt.dat,final_data_processed/sim_00221/monitor/time.dat,final_data_processed/sim_00221/monitor/iter.dat,aecf1ce67548961645e9449919d34a9a17b33dde,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9272710,1502800,698090,115600,85482,30118,True,True,True,True
sim_00222,222,final_data_processed/sim_00222/monitor/position-bounds_melt.dat,final_data_processed/sim_00222/monitor/time.dat,final_data_processed/sim_00222/monitor/iter.dat,ba05e92caa50be2387f622fe3137379a704f0398,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9267844,1502800,698090,115600,99839,15761,True,True,True,True
sim_00223,223,final_data_processed/sim_00223/monitor/position-bounds_melt.dat,final_data_processed/sim_00223/monitor/time.dat,final_data_processed/sim_00223/monitor/iter.dat,fa93c12212a6a8ca2760aafd860aeb0b3187eb3c,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9283361,1502800,698090,115600,80341,35259,True,True,True,True
sim_00224,224,final_data_processed/sim_00224/monitor/position-bounds_melt.dat,final_data_processed/sim_00224/monitor/time.dat,final_data_processed/sim_00224/monitor/iter.dat,0f2d248c54d69f2d22ceec2c9621c3cd4597ce4e,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9266429,1502800,698090,115600,100622,14978,True,True,True,True
