relative_path,size_bytes,tree_size_bytes,size_matches_tree,download_reason,huggingface_revision
final_data_processed/sim_00147/experiment_details.json,4074,4074,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/frames.csv,62231,62231,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/frames/front/frame_00002.png,921,921,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/frames/front/frame_00292.png,1663,1663,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/frames/front/frame_00524.png,1611,1611,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/frames/front/frame_00586.png,1652,1652,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/frames/side/frame_00002.png,1112,1112,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/frames/side/frame_00292.png,2634,2634,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/frames/side/frame_00524.png,2778,2778,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/frames/side/frame_00586.png,2760,2760,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/frames/top/frame_00002.png,1406,1406,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/frames/top/frame_00292.png,7519,7519,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/frames/top/frame_00524.png,9506,9506,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/frames/top/frame_00586.png,11305,11305,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/labeling_provenance.json,953,953,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/metadata.json,285,285,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/monitor/iter.dat,401666,401666,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/monitor/position-bounds_melt.dat,5509438,5509438,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/monitor/time.dat,894348,894348,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00147/parameters.json,277,277,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00148/experiment_details.json,4075,4075,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00148/frames.csv,45533,45533,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00148/labeling_provenance.json,962,962,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00148/metadata.json,286,286,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00148/monitor/iter.dat,401666,401666,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00148/monitor/position-bounds_melt.dat,5512672,5512672,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00148/monitor/time.dat,894348,894348,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00148/parameters.json,278,278,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00149/experiment_details.json,4074,4074,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00149/frames.csv,38333,38333,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00149/labeling_provenance.json,955,955,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00149/metadata.json,286,286,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00149/monitor/iter.dat,401666,401666,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00149/monitor/position-bounds_melt.dat,5515398,5515398,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00149/monitor/time.dat,894348,894348,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00149/parameters.json,278,278,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00150/experiment_details.json,4074,4074,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00150/frames.csv,40432,40432,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00150/labeling_provenance.json,951,951,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00150/metadata.json,285,285,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00150/monitor/iter.dat,401666,401666,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00150/monitor/position-bounds_melt.dat,5514530,5514530,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00150/monitor/time.dat,894348,894348,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00150/parameters.json,277,277,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00151/experiment_details.json,4074,4074,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00151/frames.csv,67836,67836,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00151/labeling_provenance.json,962,962,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00151/metadata.json,285,285,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00151/monitor/iter.dat,401666,401666,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00151/monitor/position-bounds_melt.dat,5509707,5509707,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00151/monitor/time.dat,894348,894348,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00151/parameters.json,277,277,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/experiment_details.json,4074,4074,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/frames.csv,14483,14483,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/frames/front/frame_00000.png,844,844,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/frames/front/frame_00067.png,1851,1851,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/frames/front/frame_00121.png,1738,1738,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/frames/front/frame_00135.png,1794,1794,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/frames/side/frame_00000.png,1031,1031,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/frames/side/frame_00067.png,2522,2522,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/frames/side/frame_00121.png,2592,2592,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/frames/side/frame_00135.png,2741,2741,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/frames/top/frame_00000.png,1025,1025,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/frames/top/frame_00067.png,11721,11721,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/frames/top/frame_00121.png,12818,12818,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/frames/top/frame_00135.png,12729,12729,True,Limited multi-view frame sample across the complete corrected population.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/labeling_provenance.json,961,961,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/metadata.json,286,286,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/average-temperature_gas.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/average-temperature_melt.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/average-temperature_substrate.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/dt.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/iter.dat,401666,401666,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/kinetic-energy_gas.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/kinetic-energy_melt.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/maximum-temperature_gas.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/maximum-temperature_melt.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/maximum-temperature_substrate.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/maximum-thermal-conductivity_gas.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/maximum-thermal-conductivity_melt.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/maximum-thermal-conductivity_substrate.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/maximum-velocity_gas.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/maximum-velocity_melt.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/maximum-viscosity_gas.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/maximum-viscosity_melt.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/minimum-heat-capacity_gas.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/minimum-heat-capacity_melt.dat,895082,895082,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/minimum-heat-capacity_substrate.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/minimum-temperature_gas.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/minimum-temperature_melt.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/minimum-temperature_substrate.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/particle-number_gas.dat,481572,481572,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/particle-number_melt.dat,375405,375405,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/particle-number_substrate.dat,550368,550368,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/position-bounds_gas.dat,5572013,5572013,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/position-bounds_melt.dat,5536145,5536145,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/time.dat,894348,894348,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/total-energy_gas.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/total-energy_melt.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/total-energy_substrate.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/transferred-laser-power_melt.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/monitor/transferred-laser-power_substrate.dat,894348,894348,True,All monitor types for the 13-simulation schema sample spanning IDs and process-parameter extremes.,0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00152/parameters.json,278,278,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00153/experiment_details.json,4105,4105,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00153/frames.csv,31947,31947,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00153/labeling_provenance.json,966,966,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00153/metadata.json,304,304,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00153/monitor/iter.dat,698090,698090,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00153/monitor/position-bounds_melt.dat,9260191,9260191,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00153/monitor/time.dat,1502800,1502800,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00153/parameters.json,296,296,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00154/experiment_details.json,4105,4105,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00154/frames.csv,44739,44739,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00154/labeling_provenance.json,958,958,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00154/metadata.json,304,304,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00154/monitor/iter.dat,698090,698090,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00154/monitor/position-bounds_melt.dat,9290425,9290425,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00154/monitor/time.dat,1502800,1502800,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00154/parameters.json,296,296,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00155/experiment_details.json,4105,4105,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00155/frames.csv,39569,39569,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00155/labeling_provenance.json,957,957,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00155/metadata.json,304,304,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00155/monitor/iter.dat,698090,698090,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00155/monitor/position-bounds_melt.dat,9295015,9295015,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00155/monitor/time.dat,1502800,1502800,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00155/parameters.json,296,296,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00156/experiment_details.json,4105,4105,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00156/frames.csv,20363,20363,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00156/labeling_provenance.json,957,957,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00156/metadata.json,304,304,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00156/monitor/iter.dat,698090,698090,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00156/monitor/position-bounds_melt.dat,9271183,9271183,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00156/monitor/time.dat,1502800,1502800,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00156/parameters.json,296,296,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00157/experiment_details.json,4072,4072,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00157/frames.csv,57212,57212,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00157/labeling_provenance.json,953,953,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00157/metadata.json,284,284,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00157/monitor/iter.dat,401666,401666,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00157/monitor/position-bounds_melt.dat,5511585,5511585,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00157/monitor/time.dat,894348,894348,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00157/parameters.json,276,276,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00158/experiment_details.json,4105,4105,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00158/frames.csv,38458,38458,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00158/labeling_provenance.json,957,957,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00158/metadata.json,304,304,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00158/monitor/iter.dat,698090,698090,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00158/monitor/position-bounds_melt.dat,9282133,9282133,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00158/monitor/time.dat,1502800,1502800,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00158/parameters.json,296,296,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00159/experiment_details.json,4104,4104,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00159/frames.csv,33865,33865,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00159/labeling_provenance.json,966,966,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00159/metadata.json,304,304,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00159/monitor/iter.dat,698090,698090,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00159/monitor/position-bounds_melt.dat,9268057,9268057,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00159/monitor/time.dat,1502800,1502800,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00159/parameters.json,296,296,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00160/experiment_details.json,4105,4105,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00160/frames.csv,26828,26828,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00160/labeling_provenance.json,957,957,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00160/metadata.json,304,304,True,"Per-simulation process inputs, configuration, provenance, or frame index.",0e859b748fdbc8454f66e58e101e333ac0479d42
final_data_processed/sim_00160/monitor/iter.dat,698090,698090,True,"Complete-population bounds, time, and iteration parsing with row alignment.",0e859b748fdbc8454f66e58e101e333ac0479d42
