simulation_id,numeric_simulation_id,file_name,relative_path,delimiter,header_present,row_count,column_count,first_row,last_row,missing_value_count,non_finite_value_count,sentinel_value_count,constant_column_indices,aligns_with_time_dat,aligns_with_iter_dat,time_strictly_increasing,time_duplicate_count,iteration_strictly_increasing,iteration_duplicate_count,embedded_timestep_column,schema_consistent_across_audited_simulations
sim_00242,242,minimum-heat-capacity_gas.dat,final_data_processed/sim_00242/monitor/minimum-heat-capacity_gas.dat,whitespace,False,115600,1,[520.0],[520.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,minimum-heat-capacity_melt.dat,final_data_processed/sim_00001/monitor/minimum-heat-capacity_melt.dat,whitespace,False,68796,1,[3.402823e+38],[831.0],0,0,111,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,minimum-heat-capacity_melt.dat,final_data_processed/sim_00117/monitor/minimum-heat-capacity_melt.dat,whitespace,False,115600,1,[3.402823e+38],[3.402823e+38],0,0,15701,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,minimum-heat-capacity_melt.dat,final_data_processed/sim_00118/monitor/minimum-heat-capacity_melt.dat,whitespace,False,68796,1,[3.402823e+38],[831.0],0,0,13691,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,minimum-heat-capacity_melt.dat,final_data_processed/sim_00121/monitor/minimum-heat-capacity_melt.dat,whitespace,False,115600,1,[3.402823e+38],[3.402823e+38],0,0,26602,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,minimum-heat-capacity_melt.dat,final_data_processed/sim_00142/monitor/minimum-heat-capacity_melt.dat,whitespace,False,68796,1,[3.402823e+38],[831.0],0,0,10268,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,minimum-heat-capacity_melt.dat,final_data_processed/sim_00143/monitor/minimum-heat-capacity_melt.dat,whitespace,False,68796,1,[3.402823e+38],[831.0],0,0,268,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,minimum-heat-capacity_melt.dat,final_data_processed/sim_00152/monitor/minimum-heat-capacity_melt.dat,whitespace,False,68796,1,[3.402823e+38],[831.0],0,0,165,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00201,201,minimum-heat-capacity_melt.dat,final_data_processed/sim_00201/monitor/minimum-heat-capacity_melt.dat,whitespace,False,115600,1,[3.402823e+38],[3.402823e+38],0,0,30043,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,minimum-heat-capacity_melt.dat,final_data_processed/sim_00224/monitor/minimum-heat-capacity_melt.dat,whitespace,False,115600,1,[3.402823e+38],[831.0],0,0,14978,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,minimum-heat-capacity_melt.dat,final_data_processed/sim_00231/monitor/minimum-heat-capacity_melt.dat,whitespace,False,115600,1,[3.402823e+38],[3.402823e+38],0,0,29819,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,minimum-heat-capacity_melt.dat,final_data_processed/sim_00236/monitor/minimum-heat-capacity_melt.dat,whitespace,False,115600,1,[3.402823e+38],[831.0],0,0,25054,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,minimum-heat-capacity_melt.dat,final_data_processed/sim_00241/monitor/minimum-heat-capacity_melt.dat,whitespace,False,115600,1,[3.402823e+38],[3.402823e+38],0,0,27127,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,minimum-heat-capacity_melt.dat,final_data_processed/sim_00242/monitor/minimum-heat-capacity_melt.dat,whitespace,False,115600,1,[3.402823e+38],[3.402823e+38],0,0,37878,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,minimum-heat-capacity_substrate.dat,final_data_processed/sim_00001/monitor/minimum-heat-capacity_substrate.dat,whitespace,False,68796,1,[570.0],[570.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,minimum-heat-capacity_substrate.dat,final_data_processed/sim_00117/monitor/minimum-heat-capacity_substrate.dat,whitespace,False,115600,1,[570.0],[570.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,minimum-heat-capacity_substrate.dat,final_data_processed/sim_00118/monitor/minimum-heat-capacity_substrate.dat,whitespace,False,68796,1,[570.0],[570.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,minimum-heat-capacity_substrate.dat,final_data_processed/sim_00121/monitor/minimum-heat-capacity_substrate.dat,whitespace,False,115600,1,[570.0],[570.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,minimum-heat-capacity_substrate.dat,final_data_processed/sim_00142/monitor/minimum-heat-capacity_substrate.dat,whitespace,False,68796,1,[570.0],[570.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,minimum-heat-capacity_substrate.dat,final_data_processed/sim_00143/monitor/minimum-heat-capacity_substrate.dat,whitespace,False,68796,1,[570.0],[570.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,minimum-heat-capacity_substrate.dat,final_data_processed/sim_00152/monitor/minimum-heat-capacity_substrate.dat,whitespace,False,68796,1,[570.0],[570.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00201,201,minimum-heat-capacity_substrate.dat,final_data_processed/sim_00201/monitor/minimum-heat-capacity_substrate.dat,whitespace,False,115600,1,[570.0],[570.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,minimum-heat-capacity_substrate.dat,final_data_processed/sim_00224/monitor/minimum-heat-capacity_substrate.dat,whitespace,False,115600,1,[570.0],[570.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,minimum-heat-capacity_substrate.dat,final_data_processed/sim_00231/monitor/minimum-heat-capacity_substrate.dat,whitespace,False,115600,1,[570.0],[570.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,minimum-heat-capacity_substrate.dat,final_data_processed/sim_00236/monitor/minimum-heat-capacity_substrate.dat,whitespace,False,115600,1,[570.0],[570.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,minimum-heat-capacity_substrate.dat,final_data_processed/sim_00241/monitor/minimum-heat-capacity_substrate.dat,whitespace,False,115600,1,[570.0],[570.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,minimum-heat-capacity_substrate.dat,final_data_processed/sim_00242/monitor/minimum-heat-capacity_substrate.dat,whitespace,False,115600,1,[570.0],[570.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,minimum-temperature_gas.dat,final_data_processed/sim_00001/monitor/minimum-temperature_gas.dat,whitespace,False,68796,1,[300.0],[300.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,minimum-temperature_gas.dat,final_data_processed/sim_00117/monitor/minimum-temperature_gas.dat,whitespace,False,115600,1,[300.0],[300.0011],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,minimum-temperature_gas.dat,final_data_processed/sim_00118/monitor/minimum-temperature_gas.dat,whitespace,False,68796,1,[300.0],[297.8989],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,minimum-temperature_gas.dat,final_data_processed/sim_00121/monitor/minimum-temperature_gas.dat,whitespace,False,115600,1,[300.0],[300.0005],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,minimum-temperature_gas.dat,final_data_processed/sim_00142/monitor/minimum-temperature_gas.dat,whitespace,False,68796,1,[300.0],[299.9999],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,minimum-temperature_gas.dat,final_data_processed/sim_00143/monitor/minimum-temperature_gas.dat,whitespace,False,68796,1,[300.0],[300.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,minimum-temperature_gas.dat,final_data_processed/sim_00152/monitor/minimum-temperature_gas.dat,whitespace,False,68796,1,[300.0],[300.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00201,201,minimum-temperature_gas.dat,final_data_processed/sim_00201/monitor/minimum-temperature_gas.dat,whitespace,False,115600,1,[300.0],[300.0002],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,minimum-temperature_gas.dat,final_data_processed/sim_00224/monitor/minimum-temperature_gas.dat,whitespace,False,115600,1,[300.0],[299.9997],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,minimum-temperature_gas.dat,final_data_processed/sim_00231/monitor/minimum-temperature_gas.dat,whitespace,False,115600,1,[300.0],[299.9998],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,minimum-temperature_gas.dat,final_data_processed/sim_00236/monitor/minimum-temperature_gas.dat,whitespace,False,115600,1,[300.0],[300.0004],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,minimum-temperature_gas.dat,final_data_processed/sim_00241/monitor/minimum-temperature_gas.dat,whitespace,False,115600,1,[300.0],[300.0001],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,minimum-temperature_gas.dat,final_data_processed/sim_00242/monitor/minimum-temperature_gas.dat,whitespace,False,115600,1,[300.0],[300.0002],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,minimum-temperature_melt.dat,final_data_processed/sim_00001/monitor/minimum-temperature_melt.dat,whitespace,False,68796,1,[3.402823e+38],[1878.01],0,0,111,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,minimum-temperature_melt.dat,final_data_processed/sim_00117/monitor/minimum-temperature_melt.dat,whitespace,False,115600,1,[3.402823e+38],[3.402823e+38],0,0,15701,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,minimum-temperature_melt.dat,final_data_processed/sim_00118/monitor/minimum-temperature_melt.dat,whitespace,False,68796,1,[3.402823e+38],[1878.012],0,0,13691,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,minimum-temperature_melt.dat,final_data_processed/sim_00121/monitor/minimum-temperature_melt.dat,whitespace,False,115600,1,[3.402823e+38],[3.402823e+38],0,0,26602,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,minimum-temperature_melt.dat,final_data_processed/sim_00142/monitor/minimum-temperature_melt.dat,whitespace,False,68796,1,[3.402823e+38],[1878.009],0,0,10268,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,minimum-temperature_melt.dat,final_data_processed/sim_00143/monitor/minimum-temperature_melt.dat,whitespace,False,68796,1,[3.402823e+38],[1878.244],0,0,268,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,minimum-temperature_melt.dat,final_data_processed/sim_00152/monitor/minimum-temperature_melt.dat,whitespace,False,68796,1,[3.402823e+38],[1878.204],0,0,165,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00201,201,minimum-temperature_melt.dat,final_data_processed/sim_00201/monitor/minimum-temperature_melt.dat,whitespace,False,115600,1,[3.402823e+38],[3.402823e+38],0,0,30043,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,minimum-temperature_melt.dat,final_data_processed/sim_00224/monitor/minimum-temperature_melt.dat,whitespace,False,115600,1,[3.402823e+38],[1878.008],0,0,14978,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,minimum-temperature_melt.dat,final_data_processed/sim_00231/monitor/minimum-temperature_melt.dat,whitespace,False,115600,1,[3.402823e+38],[3.402823e+38],0,0,29819,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,minimum-temperature_melt.dat,final_data_processed/sim_00236/monitor/minimum-temperature_melt.dat,whitespace,False,115600,1,[3.402823e+38],[1878.032],0,0,25054,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,minimum-temperature_melt.dat,final_data_processed/sim_00241/monitor/minimum-temperature_melt.dat,whitespace,False,115600,1,[3.402823e+38],[3.402823e+38],0,0,27127,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,minimum-temperature_melt.dat,final_data_processed/sim_00242/monitor/minimum-temperature_melt.dat,whitespace,False,115600,1,[3.402823e+38],[3.402823e+38],0,0,37878,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,minimum-temperature_substrate.dat,final_data_processed/sim_00001/monitor/minimum-temperature_substrate.dat,whitespace,False,68796,1,[300.0],[299.9996],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,minimum-temperature_substrate.dat,final_data_processed/sim_00117/monitor/minimum-temperature_substrate.dat,whitespace,False,115600,1,[313.9686],[299.9601],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,minimum-temperature_substrate.dat,final_data_processed/sim_00118/monitor/minimum-temperature_substrate.dat,whitespace,False,68796,1,[318.5906],[300.0009],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,minimum-temperature_substrate.dat,final_data_processed/sim_00121/monitor/minimum-temperature_substrate.dat,whitespace,False,115600,1,[329.3828],[299.9509],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,minimum-temperature_substrate.dat,final_data_processed/sim_00142/monitor/minimum-temperature_substrate.dat,whitespace,False,68796,1,[333.2695],[300.0009],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,minimum-temperature_substrate.dat,final_data_processed/sim_00143/monitor/minimum-temperature_substrate.dat,whitespace,False,68796,1,[300.0],[299.9986],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,minimum-temperature_substrate.dat,final_data_processed/sim_00152/monitor/minimum-temperature_substrate.dat,whitespace,False,68796,1,[300.0],[300.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00201,201,minimum-temperature_substrate.dat,final_data_processed/sim_00201/monitor/minimum-temperature_substrate.dat,whitespace,False,115600,1,[399.4579],[299.969],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,minimum-temperature_substrate.dat,final_data_processed/sim_00224/monitor/minimum-temperature_substrate.dat,whitespace,False,115600,1,[342.6534],[299.9997],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,minimum-temperature_substrate.dat,final_data_processed/sim_00231/monitor/minimum-temperature_substrate.dat,whitespace,False,115600,1,[337.1562],[299.9534],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,minimum-temperature_substrate.dat,final_data_processed/sim_00236/monitor/minimum-temperature_substrate.dat,whitespace,False,115600,1,[397.6378],[299.0716],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,minimum-temperature_substrate.dat,final_data_processed/sim_00241/monitor/minimum-temperature_substrate.dat,whitespace,False,115600,1,[345.0524],[299.9675],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,minimum-temperature_substrate.dat,final_data_processed/sim_00242/monitor/minimum-temperature_substrate.dat,whitespace,False,115600,1,[390.8092],[299.97],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,particle-number_gas.dat,final_data_processed/sim_00001/monitor/particle-number_gas.dat,whitespace,False,68796,1,[875000.0],[875000.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,particle-number_gas.dat,final_data_processed/sim_00117/monitor/particle-number_gas.dat,whitespace,False,115600,1,[632500.0],[632500.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,particle-number_gas.dat,final_data_processed/sim_00118/monitor/particle-number_gas.dat,whitespace,False,68796,1,[632500.0],[632500.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,particle-number_gas.dat,final_data_processed/sim_00121/monitor/particle-number_gas.dat,whitespace,False,115600,1,[632500.0],[632500.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,particle-number_gas.dat,final_data_processed/sim_00142/monitor/particle-number_gas.dat,whitespace,False,68796,1,[632500.0],[632500.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,particle-number_gas.dat,final_data_processed/sim_00143/monitor/particle-number_gas.dat,whitespace,False,68796,1,[875000.0],[875000.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,particle-number_gas.dat,final_data_processed/sim_00152/monitor/particle-number_gas.dat,whitespace,False,68796,1,[875000.0],[875000.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00201,201,particle-number_gas.dat,final_data_processed/sim_00201/monitor/particle-number_gas.dat,whitespace,False,115600,1,[632500.0],[632500.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,particle-number_gas.dat,final_data_processed/sim_00224/monitor/particle-number_gas.dat,whitespace,False,115600,1,[632500.0],[632500.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,particle-number_gas.dat,final_data_processed/sim_00231/monitor/particle-number_gas.dat,whitespace,False,115600,1,[632500.0],[632500.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,particle-number_gas.dat,final_data_processed/sim_00236/monitor/particle-number_gas.dat,whitespace,False,115600,1,[632500.0],[632500.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,particle-number_gas.dat,final_data_processed/sim_00241/monitor/particle-number_gas.dat,whitespace,False,115600,1,[632500.0],[632500.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,particle-number_gas.dat,final_data_processed/sim_00242/monitor/particle-number_gas.dat,whitespace,False,115600,1,[632500.0],[632500.0],0,0,0,[0],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,particle-number_melt.dat,final_data_processed/sim_00001/monitor/particle-number_melt.dat,whitespace,False,68796,1,[0.0],[16054.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,particle-number_melt.dat,final_data_processed/sim_00117/monitor/particle-number_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,particle-number_melt.dat,final_data_processed/sim_00118/monitor/particle-number_melt.dat,whitespace,False,68796,1,[0.0],[38818.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,particle-number_melt.dat,final_data_processed/sim_00121/monitor/particle-number_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,particle-number_melt.dat,final_data_processed/sim_00142/monitor/particle-number_melt.dat,whitespace,False,68796,1,[0.0],[29530.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,particle-number_melt.dat,final_data_processed/sim_00143/monitor/particle-number_melt.dat,whitespace,False,68796,1,[0.0],[4575.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,particle-number_melt.dat,final_data_processed/sim_00152/monitor/particle-number_melt.dat,whitespace,False,68796,1,[0.0],[14738.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00201,201,particle-number_melt.dat,final_data_processed/sim_00201/monitor/particle-number_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,particle-number_melt.dat,final_data_processed/sim_00224/monitor/particle-number_melt.dat,whitespace,False,115600,1,[0.0],[46952.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,particle-number_melt.dat,final_data_processed/sim_00231/monitor/particle-number_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,particle-number_melt.dat,final_data_processed/sim_00236/monitor/particle-number_melt.dat,whitespace,False,115600,1,[0.0],[20033.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,particle-number_melt.dat,final_data_processed/sim_00241/monitor/particle-number_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,particle-number_melt.dat,final_data_processed/sim_00242/monitor/particle-number_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,particle-number_substrate.dat,final_data_processed/sim_00001/monitor/particle-number_substrate.dat,whitespace,False,68796,1,[2625000.0],[2608946.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,particle-number_substrate.dat,final_data_processed/sim_00117/monitor/particle-number_substrate.dat,whitespace,False,115600,1,[1897500.0],[1897500.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,particle-number_substrate.dat,final_data_processed/sim_00118/monitor/particle-number_substrate.dat,whitespace,False,68796,1,[1897500.0],[1858682.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,particle-number_substrate.dat,final_data_processed/sim_00121/monitor/particle-number_substrate.dat,whitespace,False,115600,1,[1897500.0],[1897500.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,particle-number_substrate.dat,final_data_processed/sim_00142/monitor/particle-number_substrate.dat,whitespace,False,68796,1,[1897500.0],[1867970.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,particle-number_substrate.dat,final_data_processed/sim_00143/monitor/particle-number_substrate.dat,whitespace,False,68796,1,[2625000.0],[2620425.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,particle-number_substrate.dat,final_data_processed/sim_00152/monitor/particle-number_substrate.dat,whitespace,False,68796,1,[2625000.0],[2610262.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00201,201,particle-number_substrate.dat,final_data_processed/sim_00201/monitor/particle-number_substrate.dat,whitespace,False,115600,1,[1897500.0],[1897500.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,particle-number_substrate.dat,final_data_processed/sim_00224/monitor/particle-number_substrate.dat,whitespace,False,115600,1,[1897500.0],[1850548.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,particle-number_substrate.dat,final_data_processed/sim_00231/monitor/particle-number_substrate.dat,whitespace,False,115600,1,[1897500.0],[1897500.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,particle-number_substrate.dat,final_data_processed/sim_00236/monitor/particle-number_substrate.dat,whitespace,False,115600,1,[1897500.0],[1877467.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,particle-number_substrate.dat,final_data_processed/sim_00241/monitor/particle-number_substrate.dat,whitespace,False,115600,1,[1897500.0],[1897500.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,particle-number_substrate.dat,final_data_processed/sim_00242/monitor/particle-number_substrate.dat,whitespace,False,115600,1,[1897500.0],[1897500.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,position-bounds_gas.dat,final_data_processed/sim_00001/monitor/position-bounds_gas.dat,",",False,68796,6,"[-0.000198,0.001198,-0.000198,0.000198,2.00001e-06,9.800001e-05]","[-0.0001990728,0.001198497,-0.0001990514,0.0001990974,-3.429632e-05,9.912967e-05]",0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,position-bounds_gas.dat,final_data_processed/sim_00117/monitor/position-bounds_gas.dat,",",False,115600,6,"[0.000202,0.00121,-0.000198,0.000198,2.00001e-06,9.800001e-05]","[-0.0002119986,0.001211996,-0.0002119923,0.000211972,-0.0003119936,0.0001119998]",0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,position-bounds_gas.dat,final_data_processed/sim_00118/monitor/position-bounds_gas.dat,",",False,68796,6,"[0.000202,0.00121,-0.000198,0.000198,2.00001e-06,9.800001e-05]","[-0.0002119804,0.001211996,-0.0002119954,0.0002119954,-0.0003119935,0.0001119735]",0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,position-bounds_gas.dat,final_data_processed/sim_00121/monitor/position-bounds_gas.dat,",",False,115600,6,"[0.000202,0.00121,-0.000198,0.000198,2.00001e-06,9.800001e-05]","[-0.0002119979,0.001211999,-0.0002119999,0.0002119942,-0.0003119984,0.000111999]",0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,position-bounds_gas.dat,final_data_processed/sim_00142/monitor/position-bounds_gas.dat,",",False,68796,6,"[0.000202,0.00121,-0.000198,0.000198,2.00001e-06,9.800001e-05]","[-0.0002119969,0.001211998,-0.0002119932,0.00021199,-0.0003119988,0.0001119998]",0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,position-bounds_gas.dat,final_data_processed/sim_00143/monitor/position-bounds_gas.dat,",",False,68796,6,"[-0.000198,0.001198,-0.000198,0.000198,2.00001e-06,9.800001e-05]","[-0.0001986769,0.001198371,-0.0001989373,0.0001989607,-1.059503e-05,9.907383e-05]",0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,position-bounds_gas.dat,final_data_processed/sim_00152/monitor/position-bounds_gas.dat,",",False,68796,6,"[-0.000198,0.001198,-0.000198,0.000198,2.00001e-06,9.800001e-05]","[-0.0001990345,0.001198483,-0.0001990423,0.000198998,-2.142439e-05,9.902793e-05]",0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
