simulation_id,numeric_simulation_id,response,candidate,value_m,available,window_observation_count,window_cv,absolute_relative_trend,relative_difference_from_selected,laser_exits_domain_before_recording_end
sim_00216,216,melt_pool_length,final_recorded,0.0003728748,True,1,,,0.0505628455976779,False
sim_00217,217,melt_pool_length,final_recorded,0.00028204170000000004,True,1,,,0.06358827269388204,False
sim_00218,218,melt_pool_length,final_recorded,0.00037849930000000007,True,1,,,0.04957526092461527,False
sim_00219,219,melt_pool_length,final_recorded,0.0002312805,True,1,,,0.4690348682725833,True
sim_00220,220,melt_pool_length,final_recorded,3.573000000000009e-05,True,1,,,0.9273798938035109,True
sim_00221,221,melt_pool_length,final_recorded,,False,0,,,,True
sim_00222,222,melt_pool_length,final_recorded,0.0014238691,True,1,,,2.3095348002614395,True
sim_00223,223,melt_pool_length,final_recorded,0.00029170990000000006,True,1,,,0.05703712078223181,False
sim_00224,224,melt_pool_length,final_recorded,0.0014237979,True,1,,,2.0863583324102564,True
sim_00225,225,melt_pool_length,final_recorded,0.0004476137,True,1,,,0.017679248504618803,False
sim_00226,226,melt_pool_length,final_recorded,0.0004581275,True,1,,,0.01778630880773306,False
sim_00227,227,melt_pool_length,final_recorded,1.5992999999999953e-05,True,1,,,0.967132797431948,True
sim_00228,228,melt_pool_length,final_recorded,0.0014235175,True,1,,,1.9574004530677642,True
sim_00229,229,melt_pool_length,final_recorded,0.00044833540000000015,True,1,,,0.0962705306063539,True
sim_00230,230,melt_pool_length,final_recorded,0.0003933873,True,1,,,0.04287386505269616,False
sim_00231,231,melt_pool_length,final_recorded,,False,0,,,,True
sim_00232,232,melt_pool_length,final_recorded,0.00012386100000000007,True,1,,,0.7114540921366282,True
sim_00233,233,melt_pool_length,final_recorded,3.167900000000017e-05,True,1,,,0.9396580936422421,True
sim_00234,234,melt_pool_length,final_recorded,0.0,True,1,,,1.0,True
sim_00235,235,melt_pool_length,final_recorded,,False,0,,,,True
sim_00236,236,melt_pool_length,final_recorded,0.00024807080000000003,True,1,,,0.013035158743594205,False
sim_00237,237,melt_pool_length,final_recorded,0.00025548650000000003,True,1,,,0.013608672671810188,False
sim_00238,238,melt_pool_length,final_recorded,0.00024478680000000004,True,1,,,0.006484734466745268,False
sim_00239,239,melt_pool_length,final_recorded,,False,0,,,,True
sim_00240,240,melt_pool_length,final_recorded,,False,0,,,,True
sim_00241,241,melt_pool_length,final_recorded,,False,0,,,,True
sim_00242,242,melt_pool_length,final_recorded,,False,0,,,,True
sim_00001,1,melt_pool_length,full_melt_present_median,0.0002411928,True,68685,0.23937645623939696,0.7454914445860555,0.08141821531217185,False
sim_00002,2,melt_pool_length,full_melt_present_median,0.00024194820000000004,True,78809,0.4537773321334458,0.17559132260820942,0.18727702017496098,True
sim_00003,3,melt_pool_length,full_melt_present_median,0.00023015865,True,53638,0.37145647690549555,1.1806743937228241,0.12101085108845042,False
sim_00004,4,melt_pool_length,full_melt_present_median,0.00022328000000000002,True,86427,0.40598513176064893,1.3566817381736422,0.2249330781018427,False
sim_00005,5,melt_pool_length,full_melt_present_median,0.000199432872,True,68695,0.22579891763625268,0.7462722017013452,0.1563183350415,False
sim_00006,6,melt_pool_length,full_melt_present_median,0.00025648755,True,84822,1.0008113108630008,1.0835967282789947,0.12192891284387664,True
sim_00007,7,melt_pool_length,full_melt_present_median,0.00019850125,True,81836,0.4176666421443683,1.4035916389776828,0.24356126067248318,False
sim_00008,8,melt_pool_length,full_melt_present_median,0.00026931635000000003,True,99324,1.0441000400597538,1.3622902022031116,0.07696458713552497,True
sim_00009,9,melt_pool_length,full_melt_present_median,0.0002040443,True,50863,0.417473349328311,1.3958364677636723,0.22772873805533972,False
sim_00010,10,melt_pool_length,full_melt_present_median,0.00022027709999999999,True,52004,0.4122882056160055,1.370071125876149,0.20682589530777765,False
sim_00011,11,melt_pool_length,full_melt_present_median,0.00027698130000000003,True,76273,1.0363336616194943,1.4417592026351063,0.08952601534564489,True
sim_00012,12,melt_pool_length,full_melt_present_median,0.00025610149999999996,True,93297,0.36486450328218917,1.167530551668558,0.13091806210455073,False
sim_00013,13,melt_pool_length,full_melt_present_median,0.0002788593,True,100316,0.7962747546758896,1.3127895899526933,0.0666622263338069,True
sim_00014,14,melt_pool_length,full_melt_present_median,0.0001788752,True,76235,0.44229003493507285,1.5014264292170831,0.2742027498910545,False
sim_00015,15,melt_pool_length,full_melt_present_median,0.00027830610000000006,True,97713,0.32626841896675673,0.9361939722657765,0.03596970039163082,False
sim_00016,16,melt_pool_length,full_melt_present_median,0.00019959830000000004,True,84827,0.40187406376333246,1.3438670128613026,0.23117800056429524,False
sim_00017,17,melt_pool_length,full_melt_present_median,0.00027787015,True,68708,0.23163589202534635,0.6901382967463929,0.07038298046022136,False
sim_00018,18,melt_pool_length,full_melt_present_median,0.0002959694,True,80593,1.0403570537518245,1.2794914593235744,0.12179890795085613,True
sim_00019,19,melt_pool_length,full_melt_present_median,0.00025703464999999996,True,92898,0.37109524813534533,1.1962543807078774,0.1443658092059822,False
sim_00020,20,melt_pool_length,full_melt_present_median,0.0002751032,True,82053,0.854076184343956,0.37198559181603996,0.12668340054290386,True
sim_00021,21,melt_pool_length,full_melt_present_median,0.00019906183,True,68711,0.21740593733747018,0.719761628992954,0.16172943910419996,False
sim_00022,22,melt_pool_length,full_melt_present_median,0.00026893245,True,91636,0.39904154265598596,1.315384686980858,0.18733860728940932,False
sim_00023,23,melt_pool_length,full_melt_present_median,0.0002849548999999999,True,102959,1.0199971602374238,0.7849309906142731,0.1284243624065107,True
sim_00024,24,melt_pool_length,full_melt_present_median,0.00029790204999999997,True,68716,0.2414539851887553,0.7257456796312095,0.054285811337190605,False
sim_00025,25,melt_pool_length,full_melt_present_median,0.00028307809999999996,True,89295,0.904147892911555,0.5872675884140459,0.13004925851014262,True
sim_00026,26,melt_pool_length,full_melt_present_median,0.00028810299999999995,True,68717,0.24821455636000012,0.7683604669893125,0.08003926317053314,False
sim_00027,27,melt_pool_length,full_melt_present_median,0.0002973661,True,68717,0.2370691496038666,0.7089390192320266,0.06948928726769804,False
sim_00028,28,melt_pool_length,full_melt_present_median,0.0003060501,True,101224,0.6790164393013114,0.9202730539114992,0.1008785710539986,True
sim_00029,29,melt_pool_length,full_melt_present_median,0.00022256959,True,68718,0.2457189947119689,0.8237801229823265,0.18296311415080255,False
sim_00030,30,melt_pool_length,full_melt_present_median,0.000293792,True,93923,0.8447057683598851,0.2083223298556979,0.15532059015315028,True
sim_00031,31,melt_pool_length,full_melt_present_median,0.0002346542,True,89577,0.3972267225358107,1.321078957437477,0.2118842966768412,False
sim_00032,32,melt_pool_length,full_melt_present_median,0.00030533900000000007,True,102442,0.8301281094729437,0.865139845888432,0.10556369093424567,True
sim_00033,33,melt_pool_length,full_melt_present_median,0.00030650870000000006,True,95673,0.37496378253908746,1.1942310863156178,0.11266156917511418,False
sim_00034,34,melt_pool_length,full_melt_present_median,0.00015991060999999998,True,12106,0.28863425147450505,0.982907922746078,0.23922139709466278,False
sim_00035,35,melt_pool_length,full_melt_present_median,0.00029966884999999997,True,97924,0.9254184205778614,0.3921788476105169,0.15696285468489876,True
sim_00036,36,melt_pool_length,full_melt_present_median,0.0002105946,True,68721,0.22408441117796332,0.7453924515092198,0.16824497480302186,False
sim_00037,37,melt_pool_length,full_melt_present_median,0.0003241378,True,100570,0.7209860808890535,1.368524797509618,0.07744489151635754,True
sim_00038,38,melt_pool_length,full_melt_present_median,0.000215935981,True,68721,0.23339898230868292,0.7800766248921852,0.17638952717494094,False
sim_00039,39,melt_pool_length,full_melt_present_median,0.0002285057,True,51998,0.44426002614311166,1.507164132495714,0.28154361455980775,False
sim_00040,40,melt_pool_length,full_melt_present_median,0.00031148775,True,68722,0.22768801322922486,0.6221529051163925,0.05993362538405784,True
sim_00041,41,melt_pool_length,full_melt_present_median,0.0001418193,True,41694,0.46752093624534025,1.6031063982202232,0.3248709312704553,False
sim_00042,42,melt_pool_length,full_melt_present_median,0.0002916152,True,83810,0.7973229400040568,0.2111182444689496,0.17546660333132574,True
sim_00043,43,melt_pool_length,full_melt_present_median,0.0001790224,True,76052,0.4548378484046952,1.5519985576922053,0.2986178231429509,False
sim_00044,44,melt_pool_length,full_melt_present_median,0.0003307160000000001,True,99571,0.34064077919289465,0.950386152359893,0.08561108472190015,False
sim_00045,45,melt_pool_length,full_melt_present_median,0.0003313313,True,97488,0.3673055799211985,1.144823732570408,0.08288314521711841,False
sim_00046,46,melt_pool_length,full_melt_present_median,0.00023302010000000002,True,87072,0.42482523961055674,1.4341184520643955,0.25934323079035565,False
sim_00047,47,melt_pool_length,full_melt_present_median,0.00029036435,True,76768,0.8755422149311646,0.41586773976078495,0.16639831100289773,True
sim_00048,48,melt_pool_length,full_melt_present_median,0.00014866425,True,70930,0.43633603412394606,1.4814968376943973,0.281075454453133,False
sim_00049,49,melt_pool_length,full_melt_present_median,0.00032125065000000003,True,68726,0.23952473091617127,0.7118333328301313,0.06066072625325881,False
sim_00050,50,melt_pool_length,full_melt_present_median,0.00033492109999999994,True,97597,0.3672142463123048,1.1415243197388838,0.07394840041507982,False
sim_00051,51,melt_pool_length,full_melt_present_median,0.0001764624,True,78829,0.4219225559610226,1.4275806045655763,0.26618851329926857,False
sim_00052,52,melt_pool_length,full_melt_present_median,0.0002869317,True,96004,0.7382583986050915,0.1487896383548713,0.21736793008640998,True
sim_00053,53,melt_pool_length,full_melt_present_median,0.0003265677,True,78378,0.9853511149423787,0.9578698294050719,0.12930232781357026,True
sim_00054,54,melt_pool_length,full_melt_present_median,0.00024451464999999993,True,53214,0.4351776277437059,1.4672827375874722,0.25306104431999965,False
sim_00055,55,melt_pool_length,full_melt_present_median,0.0003506709,True,99979,0.5767435798151901,1.295685641267061,0.0815277867448512,True
sim_00056,56,melt_pool_length,full_melt_present_median,0.00029882624999999995,True,88616,0.7569180625901077,0.1323202230564843,0.2026697809975919,True
sim_00057,57,melt_pool_length,full_melt_present_median,0.00036529690000000007,True,98805,0.36785291697974215,1.1278182519221507,0.05906679136992315,False
sim_00058,58,melt_pool_length,full_melt_present_median,0.0003019892,True,102695,0.8235619076811055,0.31409088525220485,0.19424983310769742,True
sim_00059,59,melt_pool_length,full_melt_present_median,0.00030980039999999997,True,95961,0.3840718565890447,1.2396386654444638,0.13601884803963268,False
sim_00060,60,melt_pool_length,full_melt_present_median,0.00029889170000000004,True,82849,0.8020867255383579,0.16356869553759057,0.21857643627495588,True
sim_00061,61,melt_pool_length,full_melt_present_median,0.00023901175,True,52520,0.451343477338353,1.535984068858321,0.2899831951146117,False
sim_00062,62,melt_pool_length,full_melt_present_median,0.00032815659999999995,True,96261,0.3972622002527532,1.29392736821484,0.15858857000881776,False
sim_00063,63,melt_pool_length,full_melt_present_median,0.00029918139999999995,True,84012,0.8242150484418258,0.1796808528359431,0.19820410136595187,True
sim_00064,64,melt_pool_length,full_melt_present_median,0.0002196174,True,51159,0.46244354645865465,1.5844004299280334,0.31996828008646505,False
sim_00065,65,melt_pool_length,full_melt_present_median,0.0003032111,True,86115,0.7675282705800557,0.13481021062820694,0.2269164478213203,True
sim_00066,66,melt_pool_length,full_melt_present_median,0.0003452612,True,97365,0.389907010770099,1.2529488132846407,0.1335142792967453,False
sim_00067,67,melt_pool_length,full_melt_present_median,0.00027716570000000003,True,92693,0.41119116561106117,1.3739128191676089,0.22695887815955512,False
sim_00068,68,melt_pool_length,full_melt_present_median,0.00030897560000000006,True,87274,0.7555239450748178,0.09385230950252167,0.28359680426481354,True
sim_00069,69,melt_pool_length,full_melt_present_median,0.000180662,True,77664,0.4372033344939348,1.485840362960049,0.2783219353189313,False
sim_00070,70,melt_pool_length,full_melt_present_median,0.0003061132500000001,True,89782,0.6821250278073692,0.07319011911906334,0.2600602731083677,True
sim_00071,71,melt_pool_length,full_melt_present_median,0.00017917870000000002,True,77294,0.43706219661116175,1.4848904174743587,0.27739422871013636,False
sim_00072,72,melt_pool_length,full_melt_present_median,0.0003032248,True,86152,0.8309413753110163,0.05972364762183826,0.3082612222699769,True
sim_00073,73,melt_pool_length,full_melt_present_median,0.00036924850000000003,True,99885,0.6392851581046526,1.5062555763801315,0.06377285731472733,True
sim_00074,74,melt_pool_length,full_melt_present_median,0.0003194981000000001,True,103893,0.727726312808303,0.18990613486453384,0.22608260061046553,True
sim_00075,75,melt_pool_length,full_melt_present_median,0.0003272447,True,102606,0.9577380820725269,0.630252686634129,0.175016550356192,True
sim_00076,76,melt_pool_length,full_melt_present_median,0.00036698709999999997,True,102043,0.7466801758485064,1.3028775084489426,0.10820404571258889,True
sim_00077,77,melt_pool_length,full_melt_present_median,0.0003734409,True,101377,0.8659855438901106,2.0369959682333736,0.04997345355848261,True
sim_00078,78,melt_pool_length,full_melt_present_median,0.000221406,True,85543,0.4303226955990261,1.4613732867030582,0.27972048446756387,False
sim_00079,79,melt_pool_length,full_melt_present_median,0.0003257869,True,100806,0.9523155562624688,0.6880579908397207,0.18444469728176124,True
sim_00080,80,melt_pool_length,full_melt_present_median,0.00032060825,True,85528,0.9491513025253613,0.6276859638248387,0.18326191092434238,True
sim_00081,81,melt_pool_length,full_melt_present_median,0.00030975895000000004,True,97034,0.7837500313904109,0.07977434182614199,0.2534313449030657,True
sim_00082,82,melt_pool_length,full_melt_present_median,0.00034272750000000004,True,97258,0.4007504613776519,1.3081339924016524,0.16554099623537488,False
sim_00083,83,melt_pool_length,full_melt_present_median,0.00029962735,True,105084,0.8793682584465902,0.037751059035481524,0.3152310838427112,True
sim_00084,84,melt_pool_length,full_melt_present_median,0.0003007950000000001,True,98715,0.734248201978017,0.21958719804078358,0.31930246351882546,True
sim_00085,85,melt_pool_length,full_melt_present_median,0.0003859159,True,99956,0.5340179269502415,1.3616941635052597,0.06733248504929613,False
sim_00086,86,melt_pool_length,full_melt_present_median,0.00031691330000000004,True,98231,0.9201429837643105,0.04898729243361349,0.3011053275415795,True
sim_00087,87,melt_pool_length,full_melt_present_median,0.0002360079,True,87233,0.43810800442100717,1.4922724873115722,0.28810766347562566,False
sim_00088,88,melt_pool_length,full_melt_present_median,0.0003666305,True,102884,0.8969512699469654,1.3796024920477794,0.10174159677016453,True
sim_00089,89,melt_pool_length,full_melt_present_median,0.00023385175,True,86760,0.43859484347480837,1.4941899017880576,0.2844895413408814,False
sim_00090,90,melt_pool_length,full_melt_present_median,0.00029537709999999997,True,93505,0.43562028059212843,1.4782834004139913,0.2779917815699593,False
sim_00091,91,melt_pool_length,full_melt_present_median,0.0003826768,True,101411,0.9601070088047409,1.0556079478394587,0.1102793838630886,True
sim_00092,92,melt_pool_length,full_melt_present_median,0.00031324299999999994,True,86616,0.7910446636100255,0.017009749056351782,0.27209009042086346,True
sim_00093,93,melt_pool_length,full_melt_present_median,0.0002990464,True,103283,0.7706820451953282,0.2244983224238084,0.33738976951167443,True
sim_00094,94,melt_pool_length,full_melt_present_median,0.00031670969999999995,True,95935,0.8817623675408073,0.27872491937135535,0.23699338828161817,True
sim_00095,95,melt_pool_length,full_melt_present_median,0.00036611529999999997,True,98904,0.39138337469112155,1.2590960047007627,0.12822955011643183,False
sim_00096,96,melt_pool_length,full_melt_present_median,0.00037645885000000005,True,102950,0.5952842854371095,0.888951677863016,0.1801763260001362,True
sim_00097,97,melt_pool_length,full_melt_present_median,0.0001943913,True,79527,0.44725437732358825,1.525737948392993,0.29435447424333017,False
sim_00098,98,melt_pool_length,full_melt_present_median,0.0002029106,True,81293,0.44595935284886046,1.5201176652726185,0.2919590076498628,False
sim_00099,99,melt_pool_length,full_melt_present_median,0.000343576,True,103817,0.9548382320859331,0.773975829440971,0.17353809339046491,True
sim_00100,100,melt_pool_length,full_melt_present_median,0.0003069107,True,94543,0.42978161671581344,1.4504092053595157,0.257874082863244,False
sim_00101,101,melt_pool_length,full_melt_present_median,7.038499999999998e-05,True,25621,0.5174399304685127,1.7878443082515372,0.3940773938397941,False
sim_00102,102,melt_pool_length,full_melt_present_median,0.00026768755000000004,True,91012,0.43888712521923134,1.4930769499096095,0.2858675498808833,False
sim_00103,103,melt_pool_length,full_melt_present_median,0.0003680635,True,98019,0.42177647176559524,1.4005043457960722,0.21146997557906794,False
sim_00104,104,melt_pool_length,full_melt_present_median,0.00032911189999999997,True,102091,0.9457788253229404,0.5808293134183691,0.22802652621682862,True
sim_00105,105,melt_pool_length,full_melt_present_median,0.00035246500000000005,True,98033,0.4068002592086971,1.3457977186785952,0.1865324400380255,False
sim_00106,106,melt_pool_length,full_melt_present_median,0.00034765079999999997,True,104588,0.66579589566512,0.29767608277712776,0.2614226413963957,True
sim_00107,107,melt_pool_length,full_melt_present_median,0.00023744385000000002,True,86918,0.44616913017535575,1.5210470472967734,0.289226784735806,False
sim_00108,108,melt_pool_length,full_melt_present_median,0.00029534605000000006,True,94140,0.41743564218279594,1.3905479947308006,0.22065136579145428,False
sim_00109,109,melt_pool_length,full_melt_present_median,0.0003240710499999999,True,105496,0.6962005919535398,0.06433136287967621,0.3354175251965601,True
sim_00110,110,melt_pool_length,full_melt_present_median,0.00038838684999999997,True,103388,0.5849902621757043,0.8374929415195566,0.178133788436349,True
sim_00111,111,melt_pool_length,full_melt_present_median,0.000370519,True,103887,0.7822458280761379,0.9066501121023465,0.1945301291696555,True
sim_00112,112,melt_pool_length,full_melt_present_median,0.0003134061,True,99085,0.7318720994547384,0.2403246760833173,0.3333185137504101,True
sim_00113,113,melt_pool_length,full_melt_present_median,0.0003174816,True,97481,0.9218971020132897,0.34839532394664063,0.28109248573565215,True
sim_00114,114,melt_pool_length,full_melt_present_median,0.00032594545000000006,True,90250,0.7513066180339538,0.09145636857133589,0.330098806410342,True
sim_00115,115,melt_pool_length,full_melt_present_median,0.0003232654,True,95539,0.43479266957346435,1.4705647334659309,0.2642792442180679,False
sim_00116,116,melt_pool_length,full_melt_present_median,0.00032143544999999995,True,56576,0.4427349459783678,1.4839269610013974,0.23893340253366507,False
sim_00117,117,melt_pool_length,full_melt_present_median,0.00032326830000000003,True,99899,0.8786252241182505,0.054894375488012404,0.3363617066353093,True
sim_00118,118,melt_pool_length,full_melt_present_median,0.0002843847,True,55105,0.4623599978408312,1.5745488543982236,0.30045715026479636,False
sim_00119,119,melt_pool_length,full_melt_present_median,0.00037991260000000003,True,98693,0.41770689880979334,1.3749840625359395,0.19009695597196283,False
sim_00120,120,melt_pool_length,full_melt_present_median,0.00032531169999999997,True,104687,0.7661365680295722,0.10317264405845895,0.32323098254880817,True
sim_00121,121,melt_pool_length,full_melt_present_median,0.0003209914999999999,True,88998,0.8941435165437127,0.3294872562631845,0.27661817025523894,True
sim_00122,122,melt_pool_length,full_melt_present_median,0.00024450614999999996,True,88106,0.44468678737679473,1.5178401627678373,0.29608264731907086,False
sim_00123,123,melt_pool_length,full_melt_present_median,0.00039239569999999994,True,99092,0.4192518583734851,1.3791781515170545,0.18502553157728394,False
sim_00124,124,melt_pool_length,full_melt_present_median,0.00034836875,True,97392,0.41434998404130086,1.3730116416335374,0.20367050763244213,False
sim_00125,125,melt_pool_length,full_melt_present_median,0.00027305900000000003,True,92098,0.4305971845154401,1.4563426942236837,0.2683075188336607,False
sim_00126,126,melt_pool_length,full_melt_present_median,0.0003556315,True,97582,0.42015841086515976,1.3945488459515631,0.20906738600464625,False
sim_00127,127,melt_pool_length,full_melt_present_median,0.0003787344,True,58625,0.41692145713602147,1.367289168809097,0.17027892263920658,False
sim_00128,128,melt_pool_length,full_melt_present_median,0.0003404158,True,105052,0.722413791152608,0.14500992749968153,0.29387925024409184,True
sim_00129,129,melt_pool_length,full_melt_present_median,0.00042190850000000003,True,102789,0.8077217678433192,1.7862836376542377,0.10062462588955143,True
sim_00130,130,melt_pool_length,full_melt_present_median,0.00035505975000000006,True,104692,0.8013197341971947,0.58908761509916,0.2780296454176729,True
sim_00131,131,melt_pool_length,full_melt_present_median,0.0003165887,True,89120,0.8912946159056533,0.2855423945322227,0.2940471174587198,True
sim_00132,132,melt_pool_length,full_melt_present_median,0.00032700780000000004,True,100522,0.8834525311378595,0.22630377983499092,0.31367748333425144,True
sim_00133,133,melt_pool_length,full_melt_present_median,0.00020125795,True,81642,0.44268705143390175,1.509645114451992,0.28927689208206275,False
sim_00134,134,melt_pool_length,full_melt_present_median,0.00042743769999999993,True,102869,0.8167661255557225,1.7978493862333285,0.07600256984385095,True
sim_00135,135,melt_pool_length,full_melt_present_median,0.0003608806,True,97629,0.43376883459340626,1.4540477943974701,0.2389137794169628,False
sim_00137,137,melt_pool_length,full_melt_present_median,0.00039246655000000003,True,99442,0.4199961013667678,1.3877432980804199,0.19530108043881864,False
sim_00138,138,melt_pool_length,full_melt_present_median,0.0004153587,True,103349,0.6564193535034255,1.2287430844442395,0.17908709123454913,True
sim_00139,139,melt_pool_length,full_melt_present_median,0.00038958625,True,99038,0.42863428606053294,1.4233609893210217,0.21461193888433047,False
sim_00140,140,melt_pool_length,full_melt_present_median,0.00041386839999999994,True,103635,0.7378178800322956,1.3607717868588736,0.19709893712730978,True
sim_00141,141,melt_pool_length,full_melt_present_median,0.0003461426499999999,True,97616,0.7099206278260883,0.2065268872696807,0.3633882442172899,True
sim_00142,142,melt_pool_length,full_melt_present_median,0.00038222274999999997,True,58528,0.41161591825711885,1.3339224566083216,0.14088636279859273,False
sim_00143,143,melt_pool_length,full_melt_present_median,0.00015810749999999998,True,68528,0.18654319516497653,0.490772035696847,0.02591941821623014,False
sim_00144,144,melt_pool_length,full_melt_present_median,0.0001596808,True,68535,0.21665144519569446,0.6666788956443689,0.0868429818704815,False
sim_00145,145,melt_pool_length,full_melt_present_median,0.000153519015,True,68546,0.21908108813652957,0.6984709434615881,0.11593028750014031,False
sim_00146,146,melt_pool_length,full_melt_present_median,0.00015558154000000002,True,68571,0.2165370392244931,0.6949586153280609,0.12836885352898425,False
sim_00147,147,melt_pool_length,full_melt_present_median,0.00017797879999999997,True,68591,0.1752032525150163,0.42004838494237684,0.015851380280786576,False
sim_00148,148,melt_pool_length,full_melt_present_median,0.00019048159999999998,True,68607,0.20027419474407895,0.5619642289188804,0.039827565609299724,False
sim_00149,149,melt_pool_length,full_melt_present_median,0.00019795919999999998,True,68622,0.21432060981362774,0.6246765440272506,0.050329478859239385,False
sim_00150,150,melt_pool_length,full_melt_present_median,0.0001996398,True,68623,0.2122715124499602,0.6206012062293149,0.04870507206909702,False
sim_00151,151,melt_pool_length,full_melt_present_median,0.00019726585,True,68626,0.17816314537217054,0.4318322426563022,0.01894807357522026,False
sim_00152,152,melt_pool_length,full_melt_present_median,0.00016774792499999998,True,68631,0.21361157128842204,0.6902102798433631,0.13717393837005395,False
sim_00153,153,melt_pool_length,full_melt_present_median,0.0002004514,True,98399,1.176300364245412,0.9493656975964774,0.04367276709646601,True
sim_00154,154,melt_pool_length,full_melt_present_median,0.0002199008,True,67412,0.464552330556504,0.4818380597918639,0.21023224977400645,True
sim_00155,155,melt_pool_length,full_melt_present_median,0.0002125931,True,76933,1.1772938473176386,2.518440133931251,0.017797114465924233,True
sim_00156,156,melt_pool_length,full_melt_present_median,0.00021937860000000007,True,92514,0.32299204198804154,0.9823460203663145,0.08390613924189352,False
sim_00157,157,melt_pool_length,full_melt_present_median,0.00021069839999999997,True,68641,0.19518807131891563,0.5267825894426541,0.03174627975438286,False
sim_00158,158,melt_pool_length,full_melt_present_median,0.00020470965000000008,True,77030,0.28565912552877554,0.4156151188540611,0.06555654052198542,True
sim_00159,159,melt_pool_length,full_melt_present_median,0.00020645490000000002,True,88092,0.8478338800467603,0.44998757984704607,0.05989417970143624,True
sim_00160,160,melt_pool_length,full_melt_present_median,0.00022164159999999995,True,98133,0.27902394789791907,0.6402970071310357,0.010646940455338377,False
sim_00161,161,melt_pool_length,full_melt_present_median,0.00020145665,True,85330,0.3782243459833163,1.2353778526567056,0.1764627370376366,False
sim_00162,162,melt_pool_length,full_melt_present_median,0.00023558879999999996,True,93089,0.3313447903466765,1.009279997718537,0.07844413163776233,False
sim_00163,163,melt_pool_length,full_melt_present_median,0.00023570969999999998,True,96086,0.30517014232146905,0.8495522529090166,0.019202778242427294,False
sim_00164,164,melt_pool_length,full_melt_present_median,0.00016218000000000002,True,77721,0.3987343573963936,1.3299034621456667,0.23156305703149632,False
sim_00165,165,melt_pool_length,full_melt_present_median,0.0002344024,True,86565,1.1424260973064801,1.8156000559849104,0.059076845017413275,True
sim_00166,166,melt_pool_length,full_melt_present_median,0.00023579890000000004,True,99205,0.9931519917404793,1.663825056257063,0.02683942342236756,True
sim_00167,167,melt_pool_length,full_melt_present_median,0.0002242508,True,91837,0.9410330643111315,0.6671658932049702,0.05639755964450836,True
sim_00168,168,melt_pool_length,full_melt_present_median,0.00023675650000000003,True,100129,0.9113485845000442,1.130848243123739,0.05320426072379238,True
sim_00169,169,melt_pool_length,full_melt_present_median,0.00020374790000000004,True,85561,0.3869264065721319,1.2774527432424478,0.20222877064829387,False
sim_00170,170,melt_pool_length,full_melt_present_median,0.00023477530000000002,True,68674,0.22659830456567673,0.6785074371444202,0.0630216182217569,False
sim_00171,171,melt_pool_length,full_melt_present_median,0.00023241739999999998,True,83841,0.7555272444486487,0.34428534154950957,0.08232949248802346,True
sim_00172,172,melt_pool_length,full_melt_present_median,0.0002475359,True,85807,1.1153860415098666,1.9014479749174584,0.0565598929932,True
sim_00173,173,melt_pool_length,full_melt_present_median,0.00024102569999999999,True,68680,0.22191113794784234,0.660296468150005,0.06445126990109498,False
sim_00174,174,melt_pool_length,full_melt_present_median,0.00024102439999999998,True,91893,0.35749647771983367,1.1308603430780948,0.11279536138333962,False
sim_00175,175,melt_pool_length,full_melt_present_median,0.0002242926,True,57448,0.2986136965123094,0.8043900202780132,0.037615335502739405,False
sim_00176,176,melt_pool_length,full_melt_present_median,0.00022473125000000007,True,81050,0.42441665474158363,0.16838765693092478,0.15484335844193842,True
sim_00177,177,melt_pool_length,full_melt_present_median,0.0001877648,True,83697,0.38556752694686697,1.2714072769370055,0.1993429799747051,False
sim_00178,178,melt_pool_length,full_melt_present_median,0.0002411888,True,68683,0.23325324240755685,0.7133980322731501,0.0717416889697625,False
sim_00179,179,melt_pool_length,full_melt_present_median,0.0002466002999999999,True,99873,0.6934760508781486,0.8630655902034924,0.07098376144881213,True
sim_00180,180,melt_pool_length,full_melt_present_median,0.0002581175,True,98505,0.30121935304830716,0.7443075969000617,0.04135968394126359,False
sim_00181,181,melt_pool_length,full_melt_present_median,0.00025793,True,93072,0.35569014354247436,1.1204189030568577,0.11023352187358396,False
sim_00182,182,melt_pool_length,full_melt_present_median,0.0002513616,True,76491,1.0865112224307965,1.2477013777852117,0.07875063313500598,True
sim_00183,183,melt_pool_length,full_melt_present_median,0.00027951770000000004,True,94615,0.35112060742980405,1.0797499347358717,0.07900272360694365,False
sim_00184,184,melt_pool_length,full_melt_present_median,0.000159561,True,73962,0.4228986385765345,1.4279854124458586,0.2582063545784876,False
sim_00185,185,melt_pool_length,full_melt_present_median,0.00027097375,True,84280,0.7554200799954673,0.328497234248912,0.10948555485081629,True
sim_00186,186,melt_pool_length,full_melt_present_median,0.0002050836,True,83123,0.42056659906176874,1.4175107145981185,0.2510569486912899,False
sim_00187,187,melt_pool_length,full_melt_present_median,0.00030533870000000007,True,99313,0.3265384542456823,0.8542119186820213,0.06960700220151891,False
sim_00188,188,melt_pool_length,full_melt_present_median,0.0003081155,True,100117,0.6740753867850112,1.2532383691696591,0.06832372322774971,True
sim_00189,189,melt_pool_length,full_melt_present_median,0.0002075657,True,83795,0.4180550006312566,1.4089147623742215,0.24983664264494346,False
sim_00190,190,melt_pool_length,full_melt_present_median,0.0002870307,True,94567,0.8256226803075145,0.3679066141584678,0.1420804863614352,True
