simulation_id,numeric_simulation_id,row_index,iteration,time_s,x_min_m,x_max_m,y_min_m,y_max_m,z_min_m,z_max_m,delta_x_m,delta_y_m,delta_z_m,center_x_m,center_y_m,center_z_m,penetration_depth_m,melt_bounds_valid,in_selected_window
sim_00231,231,9560,9560.0,0.0001738044,0.0002046655,0.0002211846,-2.953142e-05,2.953211e-05,-2.880434e-06,6.458794e-06,1.6519100000000002e-05,5.9063529999999997e-05,9.339228e-06,0.00021292505,3.449999999987236e-10,1.78918e-06,2.880434e-06,True,False
sim_00231,231,9850,9850.0,0.0001790752,0.0002069345,0.0002298371,-3.228468e-05,3.228488e-05,-5.470768e-06,7.088302e-06,2.2902600000000007e-05,6.456956e-05,1.2559070000000001e-05,0.00021838579999999998,1.0000000000021927e-10,8.087669999999999e-07,5.470768e-06,True,False
sim_00231,231,10140,10140.0,0.0001843461,0.0002069016,0.0002353989,-3.736786e-05,3.73675e-05,-6.816837e-06,7.079036e-06,2.8497300000000016e-05,7.473536e-05,1.3895873e-05,0.00022115025,-1.8000000000242757e-10,1.3109949999999978e-07,6.816837e-06,True,False
sim_00231,231,10429,10429.0,0.0001895987,0.0002045961,0.0002379477,-3.997194e-05,3.997328e-05,-1.008838e-05,5.456585e-06,3.33516e-05,7.994522e-05,1.5544965e-05,0.00022127190000000003,6.699999999994362e-10,-2.3158975e-06,1.008838e-05,True,False
sim_00231,231,10719,10719.0,0.0001948696,0.000203839,0.0002459809,-4.264887e-05,4.274991e-05,-1.051143e-05,6.066548e-06,4.21419e-05,8.539878000000001e-05,1.6577978e-05,0.00022490995000000002,5.052000000000032e-08,-2.2224409999999998e-06,1.051143e-05,True,False
sim_00231,231,11009,11009.0,0.0002001404,0.0002043146,0.0002496805,-4.981162e-05,4.979355e-05,-1.420871e-05,4.977206e-06,4.536590000000002e-05,9.960517e-05,1.9185916e-05,0.00022699755000000002,-9.034999999998466e-09,-4.615752e-06,1.420871e-05,True,False
sim_00231,231,11299,11299.0,0.0002054113,0.0002039599,0.0002579616,-4.905104e-05,4.900162e-05,-1.461439e-05,5.499409e-06,5.4001699999999995e-05,9.805266e-05,2.0113799e-05,0.00023096075,-2.470999999999726e-08,-4.5574905e-06,1.461439e-05,True,False
sim_00231,231,11588,11588.0,0.000210664,0.0002033891,0.0002620508,-5.23642e-05,5.225146e-05,-1.817713e-05,5.279147e-06,5.8661699999999994e-05,0.00010461566,2.3456277e-05,0.00023271995,-5.63699999999996e-08,-6.4489915000000005e-06,1.817713e-05,True,False
sim_00231,231,11878,11878.0,0.0002159348,0.0002037782,0.0002667176,-5.460122e-05,5.386708e-05,-2.200191e-05,6.048881e-06,6.29394e-05,0.00010846830000000001,2.8050791e-05,0.00023524790000000001,-3.6706999999999986e-07,-7.9765145e-06,2.200191e-05,True,False
sim_00231,231,12168,12168.0,0.0002212057,0.0002026237,0.0002711874,-5.86294e-05,5.859567e-05,-2.231913e-05,5.673018e-06,6.856370000000002e-05,0.00011722507,2.7992148e-05,0.00023690555,-1.6865000000000727e-08,-8.323056e-06,2.231913e-05,True,False
sim_00231,231,12458,12458.0,0.0002264765,0.0002031288,0.000278,-6.22654e-05,6.2e-05,-2.607059e-05,6.615561e-06,7.487119999999997e-05,0.0001242654,3.2686151e-05,0.0002405644,-1.326999999999996e-07,-9.727514500000001e-06,2.607059e-05,True,False
sim_00231,231,12747,12747.0,0.0002317292,0.0002036095,0.0002821909,-6.479656e-05,6.456873e-05,-2.642557e-05,7.379661e-06,7.858140000000001e-05,0.00012936529000000003,3.3805231000000004e-05,0.0002429002,-1.1391500000000008e-07,-9.5229545e-06,2.642557e-05,True,False
sim_00231,231,13037,13037.0,0.000237,0.0002032805,0.0002872568,-6.695319e-05,6.672341e-05,-3.007657e-05,9.507389e-06,8.39763e-05,0.0001336766,3.9583959e-05,0.00024526865,-1.1488999999999374e-07,-1.02845905e-05,3.007657e-05,True,False
sim_00231,231,13327,13327.0,0.0002422709,0.0002033117,0.0002920089,-7.061609e-05,7.048984e-05,-3.075931e-05,9.890598e-06,8.869720000000001e-05,0.00014110593,4.0649908e-05,0.0002476603,-6.312499999999781e-08,-1.0434356000000003e-05,3.075931e-05,True,False
sim_00231,231,13616,13616.0,0.0002475263,0.0002028166,0.0002979988,-7.122646e-05,7.101104e-05,-3.413216e-05,1.165344e-05,9.518220000000001e-05,0.0001422375,4.5785600000000004e-05,0.0002504077,-1.0770999999999969e-07,-1.123936e-05,3.413216e-05,True,False
sim_00231,231,13906,13906.0,0.0002528013,0.0002028559,0.0003028915,-7.464776e-05,7.430885e-05,-3.457445e-05,1.152914e-05,0.00010003560000000002,0.00014895661,4.610359e-05,0.0002528737,-1.694550000000026e-07,-1.1522655000000001e-05,3.457445e-05,True,False
sim_00231,231,14196,14196.0,0.0002580764,0.0002032919,0.0003101267,-7.439055e-05,7.477785e-05,-3.819326e-05,1.253397e-05,0.00010683479999999999,0.0001491684,5.072723000000001e-05,0.00025670930000000003,1.936500000000011e-07,-1.2829645000000001e-05,3.819326e-05,True,False
sim_00231,231,14486,14486.0,0.0002633515,0.0002035023,0.0003138901,-7.509453e-05,7.516819e-05,-3.846831e-05,1.328932e-05,0.00011038780000000001,0.00015026272000000002,5.175763e-05,0.0002586962,3.68299999999947e-08,-1.2589495e-05,3.846831e-05,True,False
sim_00231,231,14775,14775.0,0.0002686084,0.000203319,0.0003176715,-7.508238e-05,7.528281e-05,-3.922709e-05,1.411331e-05,0.0001143525,0.00015036519000000001,5.33404e-05,0.00026049525,1.0021500000000392e-07,-1.2556890000000001e-05,3.922709e-05,True,False
sim_00231,231,15065,15065.0,0.0002738834,0.000204328,0.0003259998,-7.796545e-05,7.685901e-05,-4.242008e-05,1.35634e-05,0.00012167179999999998,0.00015482446,5.598348e-05,0.0002651639,-5.532199999999947e-07,-1.4428340000000002e-05,4.242008e-05,True,False
sim_00231,231,15355,15355.0,0.0002791585,0.0002040438,0.0003299676,-7.781382e-05,7.76176e-05,-4.265613e-05,1.425462e-05,0.0001259238,0.00015543141999999999,5.691075e-05,0.0002670057,-9.810999999999896e-08,-1.4200755000000002e-05,4.265613e-05,True,False
sim_00231,231,15391,15391.0,0.0002798133,0.0002045853,0.0003295888,-7.829617e-05,7.752798e-05,-4.262519e-05,1.433702e-05,0.00012500350000000003,0.00015582415,5.696221e-05,0.00026708705,-3.8409499999999484e-07,-1.4144085e-05,4.262519e-05,True,False
sim_00231,231,15644,15644.0,0.0002844154,0.0002053318,0.0003340169,-7.75744e-05,7.706798e-05,-4.267569e-05,1.4493e-05,0.0001286851,0.00015464238,5.716869e-05,0.00026967435000000003,-2.5321000000000024e-07,-1.4091345000000002e-05,4.267569e-05,True,False
sim_00231,231,15934,15934.0,0.0002896904,0.0002053161,0.0003378862,-7.692516e-05,7.704727e-05,-4.621439e-05,1.469922e-05,0.0001325701,0.00015397243,6.091361e-05,0.00027160115,6.105500000000208e-08,-1.5757585000000002e-05,4.621439e-05,True,False
sim_00231,231,16224,16224.0,0.0002949655,0.0002050325,0.0003458462,-7.731962e-05,7.647496e-05,-4.639139e-05,1.453278e-05,0.0001408137,0.00015379458,6.092417e-05,0.00027543935,-4.2232999999999973e-07,-1.5929304999999997e-05,4.639139e-05,True,False
sim_00231,231,16514,16514.0,0.0003002406,0.0002062095,0.000349509,-7.624192e-05,7.641842e-05,-4.65817e-05,1.574609e-05,0.0001432995,0.00015266034,6.232779e-05,0.00027785925,8.825000000000038e-08,-1.5417805e-05,4.65817e-05,True,False
sim_00231,231,16803,16803.0,0.0003054975,0.0002064032,0.0003534809,-7.620538e-05,7.614202e-05,-4.668249e-05,1.635257e-05,0.0001470777,0.00015234740000000002,6.303506e-05,0.00027994205,-3.168000000000035e-08,-1.5164959999999999e-05,4.668249e-05,True,False
sim_00231,231,17093,17093.0,0.0003107725,0.000207067,0.0003619103,-7.588207e-05,7.624171e-05,-4.662837e-05,1.664105e-05,0.00015484330000000002,0.00015212378,6.326942e-05,0.00028448865,1.7982000000000263e-07,-1.499366e-05,4.662837e-05,True,False
sim_00231,231,17383,17383.0,0.0003160476,0.0002077598,0.0003654063,-7.606234e-05,7.614798e-05,-5.015777e-05,1.661755e-05,0.00015764650000000004,0.00015221032,6.677532e-05,0.00028658305,4.282000000000038e-08,-1.6770109999999998e-05,5.015777e-05,True,False
sim_00231,231,17673,17673.0,0.0003213227,0.0002084654,0.0003687416,-7.659542e-05,7.620931e-05,-5.038008e-05,1.733247e-05,0.0001602762,0.00015280473,6.771255e-05,0.00028860349999999997,-1.9305500000000014e-07,-1.6523805e-05,5.038008e-05,True,False
sim_00231,231,17962,17962.0,0.0003265796,0.0002094751,0.0003725852,-7.612863e-05,7.622306e-05,-5.073232e-05,1.766182e-05,0.0001631101,0.00015235169,6.839413999999999e-05,0.00029103015,4.7214999999996125e-08,-1.653525e-05,5.073232e-05,True,False
sim_00231,231,18252,18252.0,0.0003318546,0.0002104093,0.0003818043,-7.596506e-05,7.643331e-05,-5.079902e-05,1.833174e-05,0.00017139500000000002,0.00015239837,6.913076e-05,0.00029610680000000003,2.3412500000000007e-07,-1.6233640000000003e-05,5.079902e-05,True,False
sim_00231,231,18542,18542.0,0.0003371297,0.000210801,0.0003852326,-7.547712e-05,7.605584e-05,-5.066732e-05,1.75784e-05,0.0001744316,0.00015153296,6.824572e-05,0.00029801679999999996,2.893599999999948e-07,-1.654446e-05,5.066732e-05,True,False
sim_00231,231,18831,18831.0,0.0003423866,0.0002117565,0.0003889832,-7.612095e-05,7.582238e-05,-5.090343e-05,1.752331e-05,0.0001772267,0.00015194333000000001,6.842674e-05,0.00030036985,-1.4928499999999429e-07,-1.6690060000000002e-05,5.090343e-05,True,False
sim_00231,231,19121,19121.0,0.0003476616,0.0002120593,0.0003974934,-7.583235e-05,7.575563e-05,-5.087557e-05,1.72931e-05,0.00018543409999999998,0.00015158798,6.816867e-05,0.00030477635,-3.836000000000009e-08,-1.6791235000000002e-05,5.087557e-05,True,False
sim_00231,231,19411,19411.0,0.0003529367,0.0002129039,0.0004016142,-7.608016e-05,7.533134e-05,-5.524362e-05,1.702293e-05,0.00018871030000000002,0.0001514115,7.226655e-05,0.00030725905,-3.744100000000017e-07,-1.9110345000000002e-05,5.524362e-05,True,False
sim_00231,231,19701,19701.0,0.0003582118,0.0002136811,0.0004055373,-7.573659e-05,7.513535e-05,-5.515563e-05,1.687772e-05,0.00019185620000000003,0.00015087194,7.203335e-05,0.00030960920000000004,-3.0061999999999645e-07,-1.9138954999999998e-05,5.515563e-05,True,False
sim_00231,231,19990,19990.0,0.0003634687,0.000214585,0.0004138401,-7.546241e-05,7.557753e-05,-5.461097e-05,1.722082e-05,0.0001992551,0.00015103993999999999,7.183179e-05,0.00031421255,5.755999999999475e-08,-1.8695075e-05,5.461097e-05,True,False
sim_00231,231,20280,20280.0,0.0003687437,0.0002159571,0.000417671,-7.584711e-05,7.507114e-05,-5.499961e-05,1.698138e-05,0.0002017139,0.00015091825,7.198099e-05,0.00031681405,-3.879850000000027e-07,-1.9009115000000002e-05,5.499961e-05,True,False
sim_00231,231,20570,20570.0,0.0003740188,0.0002168218,0.0004218998,-7.518876e-05,7.5346e-05,-5.51254e-05,1.663982e-05,0.000205078,0.00015053476000000002,7.176522e-05,0.0003193608,7.862000000000434e-08,-1.9242789999999997e-05,5.51254e-05,True,False
sim_00231,231,20859,20859.0,0.0003792757,0.0002180733,0.0004299683,-7.526405e-05,7.547528e-05,-5.812068e-05,1.680571e-05,0.00021189500000000003,0.00015073933,7.492639e-05,0.0003240208,1.0561499999999543e-07,-2.0657485e-05,5.812068e-05,True,False
sim_00231,231,21149,21149.0,0.0003845507,0.0002181262,0.0004339687,-7.499175e-05,7.556647e-05,-5.892853e-05,1.67353e-05,0.00021584249999999998,0.00015055822,7.566383e-05,0.00032604745,2.873599999999972e-07,-2.1096614999999998e-05,5.892853e-05,True,False
sim_00231,231,21439,21439.0,0.0003898258,0.0002198491,0.0004367674,-7.518373e-05,7.556444e-05,-5.890509e-05,1.656974e-05,0.0002169183,0.00015074817,7.547483e-05,0.00032830825,1.90355000000001e-07,-2.1167675e-05,5.890509e-05,True,False
sim_00231,231,21729,21729.0,0.0003951009,0.0002208107,0.000445978,-7.514971e-05,7.544211e-05,-5.852652e-05,1.821803e-05,0.0002251673,0.00015059182,7.674455e-05,0.00033339435,1.4619999999999531e-07,-2.0154245e-05,5.852652e-05,True,False
sim_00231,231,22018,22018.0,0.0004003578,0.000221364,0.0004494385,-7.531847e-05,7.49301e-05,-5.873884e-05,1.749162e-05,0.0002280745,0.00015024857000000001,7.623046e-05,0.00033540125,-1.9418500000000465e-07,-2.0623609999999998e-05,5.873884e-05,True,False
sim_00231,231,22308,22308.0,0.0004056328,0.0002230807,0.0004529397,-7.503472e-05,7.479739e-05,-5.872515e-05,1.729796e-05,0.00022985899999999998,0.00014983211,7.602311000000001e-05,0.0003380102,-1.1866500000000033e-07,-2.0713595e-05,5.872515e-05,True,False
sim_00231,231,22598,22598.0,0.0004109079,0.0002236132,0.0004565005,-7.538569e-05,7.419805e-05,-5.916827e-05,1.689709e-05,0.0002328873,0.00014958374,7.606536e-05,0.00034005685,-5.938200000000024e-07,-2.113559e-05,5.916827e-05,True,False
sim_00231,231,22888,22888.0,0.000416183,0.0002239848,0.000465847,-7.482601e-05,7.361259e-05,-5.879241e-05,1.687828e-05,0.00024186219999999998,0.00014843860000000002,7.567068999999999e-05,0.0003449159,-6.067100000000029e-07,-2.0957065e-05,5.879241e-05,True,False
sim_00231,231,23177,23177.0,0.0004214399,0.0002247134,0.0004692249,-7.478723e-05,7.395454e-05,-5.877535e-05,1.676972e-05,0.0002445115,0.00014874177,7.554507e-05,0.00034696915,-4.163450000000012e-07,-2.1002815000000003e-05,5.877535e-05,True,False
sim_00231,231,23467,23467.0,0.0004267149,0.00022664,0.0004729104,-7.385414e-05,7.368861e-05,-5.861728e-05,1.698529e-05,0.0002462704,0.00014754275,7.560257e-05,0.00034977520000000005,-8.276499999999615e-08,-2.0815994999999998e-05,5.861728e-05,True,False
sim_00231,231,23757,23757.0,0.00043199,0.0002279983,0.0004819849,-7.375814e-05,7.30863e-05,-5.874612e-05,1.692911e-05,0.0002539866,0.00014684444,7.567523e-05,0.0003549916,-3.359199999999993e-07,-2.0908505e-05,5.874612e-05,True,False
sim_00231,231,24046,24046.0,0.0004372469,0.0002295431,0.0004854918,-7.34949e-05,7.351665e-05,-5.863231e-05,1.645479e-05,0.0002559487,0.00014701155,7.50871e-05,0.00035751745,1.0874999999995047e-08,-2.1088759999999998e-05,5.863231e-05,True,False
sim_00231,231,24336,24336.0,0.0004425219,0.0002304666,0.0004892078,-7.395402e-05,7.278274e-05,-5.864994e-05,1.577961e-05,0.0002587412,0.00014673676,7.442955e-05,0.0003598372,-5.856399999999994e-07,-2.1435165e-05,5.864994e-05,True,False
sim_00231,231,24626,24626.0,0.000447797,0.0002321118,0.0004974546,-7.360647e-05,7.272966e-05,-5.84949e-05,1.603324e-05,0.00026534280000000006,0.00014633613000000003,7.452814e-05,0.0003647832,-4.384049999999994e-07,-2.1230830000000002e-05,5.84949e-05,True,False
sim_00231,231,24916,24916.0,0.0004530721,0.0002331915,0.0005019213,-7.318658e-05,7.33073e-05,-5.861372e-05,1.620194e-05,0.0002687298,0.00014649388,7.481566e-05,0.00036755640000000003,6.036000000000089e-08,-2.120589e-05,5.861372e-05,True,False
sim_00231,231,25205,25205.0,0.000458329,0.0002351381,0.0005055788,-7.351136e-05,7.158976e-05,-5.866737e-05,1.623616e-05,0.00027044069999999996,0.00014510112,7.490353e-05,0.00037035845,-9.608000000000061e-07,-2.1215605e-05,5.866737e-05,True,False
sim_00231,231,25495,25495.0,0.000463604,0.0002360596,0.000513771,-7.331454e-05,7.106093e-05,-5.863612e-05,1.694169e-05,0.00027771139999999996,0.00014437547,7.557781e-05,0.0003749153,-1.1268049999999978e-06,-2.0847215e-05,5.863612e-05,True,False
sim_00231,231,25785,25785.0,0.0004688791,0.0002381299,0.000518,-7.116715e-05,7.097054e-05,-5.872698e-05,1.614734e-05,0.0002798701,0.00014213769,7.487432e-05,0.00037806495,-9.830499999999905e-08,-2.1289820000000002e-05,5.872698e-05,True,False
sim_00231,231,26074,26074.0,0.000474136,0.0002386673,0.0005218688,-7.12201e-05,7.149726e-05,-5.875121e-05,1.599234e-05,0.0002832015,0.00014271736000000002,7.474355e-05,0.00038026805000000003,1.3857999999999758e-07,-2.1379435000000003e-05,5.875121e-05,True,False
sim_00231,231,26364,26364.0,0.000479411,0.0002401624,0.0005299599,-7.176775e-05,7.171171e-05,-5.883188e-05,1.636411e-05,0.00028979749999999996,0.00014347946000000002,7.519599e-05,0.00038506114999999996,-2.802000000000181e-08,-2.1233885e-05,5.883188e-05,True,False
sim_00231,231,26654,26654.0,0.0004846861,0.0002407016,0.0005331645,-7.168954e-05,7.134057e-05,-5.885375e-05,1.61386e-05,0.0002924629,0.00014303010999999999,7.499235e-05,0.00038693305,-1.7448499999999533e-07,-2.1357575e-05,5.885375e-05,True,False
sim_00231,231,26944,26944.0,0.0004899585,0.0002428898,0.0005363235,-7.177855e-05,7.161964e-05,-5.865463e-05,1.652188e-05,0.0002934337,0.00014339818999999998,7.517651000000001e-05,0.00038960665,-7.945500000000177e-08,-2.1066375e-05,5.865463e-05,True,False
sim_00231,231,27233,27233.0,0.000495207,0.0002441884,0.000546,-7.163177e-05,7.149405e-05,-5.84949e-05,1.640112e-05,0.00030181160000000007,0.00014312582,7.489602e-05,0.0003950942,-6.886000000000598e-08,-2.1046890000000003e-05,5.84949e-05,True,False
sim_00231,231,27523,27523.0,0.0005004736,0.0002455884,0.0005496396,-7.151257e-05,7.136088e-05,-5.861493e-05,1.607407e-05,0.00030405119999999997,0.00014287345,7.4689e-05,0.000397614,-7.584499999999995e-08,-2.127043e-05,5.861493e-05,True,False
sim_00231,231,27813,27813.0,0.0005057402,0.0002468787,0.0005528603,-7.137647e-05,7.143251e-05,-5.86543e-05,1.615799e-05,0.00030598159999999997,0.00014280898,7.481229e-05,0.00039986949999999997,2.802000000000181e-08,-2.1248155e-05,5.86543e-05,True,False
sim_00231,231,28103,28103.0,0.0005110069,0.0002490172,0.0005566705,-7.140272e-05,7.121336e-05,-5.876585e-05,1.669814e-05,0.00030765329999999996,0.00014261607999999998,7.546399000000001e-05,0.00040284384999999997,-9.468000000000296e-08,-2.1033855e-05,5.876585e-05,True,False
sim_00231,231,28392,28392.0,0.0005162553,0.0002504265,0.000566,-7.15292e-05,7.14476e-05,-5.876745e-05,1.654245e-05,0.0003155735,0.0001429768,7.53099e-05,0.00040821325,-4.080000000000137e-08,-2.1112499999999998e-05,5.876745e-05,True,False
sim_00231,231,28682,28682.0,0.000521522,0.0002510901,0.0005693506,-7.121621e-05,7.209074e-05,-5.89585e-05,1.636293e-05,0.0003182605,0.00014330695,7.532143000000001e-05,0.00041022035,4.372649999999942e-07,-2.1297785e-05,5.89585e-05,True,False
sim_00231,231,28972,28972.0,0.0005267886,0.000252831,0.0005732366,-7.137658e-05,7.200531e-05,-5.892731e-05,1.611376e-05,0.00032040559999999994,0.00014338189,7.504107e-05,0.0004130338,3.1436499999999576e-07,-2.1406775e-05,5.892731e-05,True,False
sim_00231,231,29261,29261.0,0.0005320371,0.0002537679,0.0005814821,-7.139293e-05,7.139711e-05,-5.874625e-05,1.664771e-05,0.00032771419999999996,0.00014279004,7.539396e-05,0.000417625,2.090000000003905e-09,-2.104927e-05,5.874625e-05,True,False
sim_00231,231,29551,29551.0,0.0005373037,0.0002563448,0.0005856056,-7.122086e-05,7.129268e-05,-5.86307e-05,1.640931e-05,0.0003292608,0.00014251354,7.504001e-05,0.0004209752,3.59099999999981e-08,-2.1110695e-05,5.86307e-05,True,False
sim_00231,231,29841,29841.0,0.0005425703,0.0002574325,0.000589539,-7.173546e-05,7.141588e-05,-5.880529e-05,1.688902e-05,0.00033210650000000004,0.00014315134,7.569430999999999e-05,0.00042348575,-1.5978999999999733e-07,-2.0958135e-05,5.880529e-05,True,False
sim_00231,231,30131,30131.0,0.0005478369,0.000259202,0.0005978897,-7.11689e-05,7.160605e-05,-5.893772e-05,1.687914e-05,0.0003386877,0.00014277495,7.581686e-05,0.00042854585,2.1857499999999646e-07,-2.1029289999999998e-05,5.893772e-05,True,False
sim_00231,231,30420,30420.0,0.0005530854,0.0002611378,0.0006007587,-7.135658e-05,7.15332e-05,-5.889408e-05,1.720659e-05,0.0003396209,0.00014288978,7.610067e-05,0.00043094825,8.83099999999978e-08,-2.0843745e-05,5.889408e-05,True,False
sim_00231,231,30710,30710.0,0.000558352,0.0002623458,0.0006058593,-7.141958e-05,7.168115e-05,-5.874647e-05,1.767601e-05,0.00034351350000000005,0.00014310073000000002,7.642248e-05,0.00043410255,1.3078500000000115e-07,-2.053523e-05,5.874647e-05,True,False
sim_00231,231,31000,31000.0,0.0005636187,0.0002639838,0.000614,-7.145844e-05,7.122045e-05,-5.870954e-05,1.755487e-05,0.00035001619999999994,0.00014267889,7.626441e-05,0.0004389919,-1.1899499999999631e-07,-2.0577335e-05,5.870954e-05,True,False
sim_00231,231,31289,31289.0,0.0005688671,0.0002658222,0.0006173878,-7.140297e-05,7.116656e-05,-5.862868e-05,1.799583e-05,0.0003515656,0.00014256953,7.662451e-05,0.00044160499999999997,-1.1820500000000203e-07,-2.0316425000000003e-05,5.862868e-05,True,False
sim_00231,231,31579,31579.0,0.0005741338,0.0002677559,0.0006206291,-7.157899e-05,7.13215e-05,-5.874343e-05,1.814127e-05,0.0003528732,0.00014290049,7.68847e-05,0.0004441925,-1.2874500000000075e-07,-2.030108e-05,5.874343e-05,True,False
sim_00231,231,31869,31869.0,0.0005794004,0.000268799,0.0006244403,-7.082715e-05,7.158276e-05,-5.877967e-05,1.83278e-05,0.00035564129999999996,0.00014240991000000002,7.710747e-05,0.00044661965,3.7780500000000205e-07,-2.0225935e-05,5.877967e-05,True,False
sim_00231,231,32159,32159.0,0.000584667,0.0002711285,0.0006337719,-7.073856e-05,7.14432e-05,-5.883398e-05,1.847101e-05,0.0003626434,0.00014218176,7.730498999999999e-05,0.0004524502,3.523200000000014e-07,-2.0181485e-05,5.883398e-05,True,False
sim_00231,231,32448,32448.0,0.0005899155,0.0002745153,0.0006371603,-7.036287e-05,7.145992e-05,-5.885691e-05,1.894436e-05,0.000362645,0.00014182278999999999,7.780127e-05,0.0004558378,5.48525000000005e-07,-1.9956275000000002e-05,5.885691e-05,True,False
sim_00231,231,32738,32738.0,0.0005951821,0.0002737952,0.0006409339,-7.01787e-05,7.053963e-05,-5.87786e-05,1.938777e-05,0.0003671387,0.00014071833,7.816637e-05,0.00045736455,1.804650000000003e-07,-1.9695415000000002e-05,5.87786e-05,True,False
sim_00231,231,33028,33028.0,0.0006004488,0.000276235,0.00065,-7.049852e-05,7.054952e-05,-5.868901e-05,1.930332e-05,0.00037376499999999997,0.00014104804,7.799233e-05,0.0004631175,2.5500000000001704e-08,-1.9692845e-05,5.868901e-05,True,False
sim_00231,231,33318,33318.0,0.0006057154,0.0002790553,0.0006535102,-7.030957e-05,7.038559e-05,-5.875088e-05,1.973732e-05,0.0003744549,0.00014069516,7.84882e-05,0.00046628275,3.800999999999593e-08,-1.950678e-05,5.875088e-05,True,False
sim_00231,231,33607,33607.0,0.0006109638,0.0002804353,0.0006571417,-7.016577e-05,6.975821e-05,-5.876929e-05,1.900076e-05,0.0003767064,0.00013992398,7.777005e-05,0.0004687885,-2.0377999999999824e-07,-1.9884265e-05,5.876929e-05,True,False
sim_00231,231,33897,33897.0,0.0006162305,0.0002819322,0.0006655868,-7.035563e-05,7.006856e-05,-5.885035e-05,1.927246e-05,0.00038365459999999997,0.00014042419,7.812281e-05,0.0004737595,-1.4353499999999862e-07,-1.9788945e-05,5.885035e-05,True,False
sim_00231,231,34187,34187.0,0.0006214971,0.0002846755,0.0006698155,-6.926312e-05,6.96284e-05,-5.901062e-05,1.946136e-05,0.00038514,0.00013889152000000002,7.847198e-05,0.0004772455,1.826400000000034e-07,-1.977463e-05,5.901062e-05,True,False
sim_00231,231,34476,34476.0,0.0006267456,0.0002850959,0.0006735852,-6.913207e-05,6.963882e-05,-5.911107e-05,1.982102e-05,0.00038848930000000005,0.00013877089,7.893209e-05,0.00047934055000000005,2.5337499999999823e-07,-1.9645025e-05,5.911107e-05,True,False
sim_00231,231,34766,34766.0,0.0006320122,0.0002887833,0.0006818453,-6.874878e-05,6.82299e-05,-5.904487e-05,1.994964e-05,0.000393062,0.00013697868,7.899451e-05,0.00048531430000000003,-2.594400000000024e-07,-1.9547615e-05,5.904487e-05,True,False
sim_00231,231,35056,35056.0,0.0006372788,0.000290274,0.0006849658,-6.86217e-05,6.799797e-05,-5.887785e-05,2.097971e-05,0.0003946918,0.00013661967000000002,7.985756e-05,0.0004876199,-3.1186499999999706e-07,-1.894907e-05,5.887785e-05,True,False
sim_00231,231,35346,35346.0,0.0006425455,0.0002923323,0.0006898664,-6.882477e-05,6.834364e-05,-5.878455e-05,2.029175e-05,0.00039753410000000004,0.00013716841,7.907630000000001e-05,0.0004910993500000001,-2.4056500000000335e-07,-1.92464e-05,5.878455e-05,True,False
sim_00231,231,35635,35635.0,0.0006477939,0.0002945803,0.0006979713,-6.881328e-05,6.819332e-05,-5.868055e-05,2.082529e-05,0.000403391,0.0001370066,7.950584e-05,0.0004962758000000001,-3.099800000000007e-07,-1.892763e-05,5.868055e-05,True,False
sim_00231,231,35925,35925.0,0.0006530606,0.0002983155,0.0007012246,-6.75617e-05,6.771027e-05,-5.869076e-05,2.136066e-05,0.00040290909999999994,0.00013527196999999999,8.005142e-05,0.00049977005,7.428500000000602e-08,-1.8665050000000002e-05,5.869076e-05,True,False
sim_00231,231,36215,36215.0,0.0006583272,0.0002999135,0.0007045474,-6.74492e-05,6.791238e-05,-5.877396e-05,2.141324e-05,0.00040463389999999993,0.00013536157999999998,8.01872e-05,0.0005022304499999999,2.315899999999989e-07,-1.8680360000000002e-05,5.877396e-05,True,False
sim_00231,231,36504,36504.0,0.0006635757,0.0003031768,0.0007139627,-6.735855e-05,6.802171e-05,-5.898349e-05,2.11015e-05,0.0004107859,0.00013538025999999999,8.008499e-05,0.00050856975,3.3158000000000064e-07,-1.8940995e-05,5.898349e-05,True,False
sim_00231,231,36794,36794.0,0.0006688423,0.0003053327,0.000717648,-6.762352e-05,6.772464e-05,-5.901044e-05,2.102882e-05,0.0004123153,0.00013534816,8.003926e-05,0.00051149035,5.055999999999973e-08,-1.8990810000000002e-05,5.901044e-05,True,False
sim_00231,231,37084,37084.0,0.0006741089,0.0003066137,0.0007210869,-6.736675e-05,6.765681e-05,-5.899346e-05,2.189945e-05,0.0004144732,0.00013502356,8.089290999999999e-05,0.0005138503,1.4503000000000156e-07,-1.8547005e-05,5.899346e-05,True,False
sim_00231,231,37374,37374.0,0.0006793755,0.0003100444,0.0007247487,-6.757129e-05,6.80378e-05,-5.881942e-05,2.19564e-05,0.0004147043,0.00013560909,8.077582e-05,0.00051739655,2.332550000000002e-07,-1.8431510000000002e-05,5.881942e-05,True,False
sim_00231,231,37663,37663.0,0.000684624,0.0003126854,0.0007339831,-6.756989e-05,6.791528e-05,-5.876115e-05,2.191398e-05,0.0004212977,0.00013548517,8.067512999999999e-05,0.0005233342500000001,1.7269499999999886e-07,-1.8423585e-05,5.876115e-05,True,False
sim_00231,231,37953,37953.0,0.0006898906,0.0003152821,0.0007374843,-6.753983e-05,6.779953e-05,-5.880652e-05,2.154218e-05,0.00042220220000000006,0.00013533936,8.03487e-05,0.0005263832,1.298500000000035e-07,-1.863217e-05,5.880652e-05,True,False
