run_id,repeat,fold,model,budget,subset,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive
w85__r14_f01,14,1,physics_ridge_residual_gp,80,B1_q20,0.7647058823529411,0.7166666666666667,0.6,0.8333333333333334,2.0,2.0
w85__r14_f02,14,2,physics_ridge_residual_gp,40,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0
w85__r14_f02,14,2,physics_ridge_residual_gp,40,B1_q30,0.96,0.95,0.9,1.0,1.0,0.0
w85__r14_f02,14,2,physics_ridge_residual_gp,40,B1_q20,0.9411764705882353,0.9375,0.875,1.0,1.0,0.0
w85__r14_f02,14,2,physics_ridge_residual_gp,80,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0
w85__r14_f02,14,2,physics_ridge_residual_gp,80,B1_q30,0.96,0.95,0.9,1.0,1.0,0.0
w85__r14_f02,14,2,physics_ridge_residual_gp,80,B1_q20,0.9411764705882353,0.9375,0.875,1.0,1.0,0.0
w85__r14_f03,14,3,physics_ridge_residual_gp,40,full81,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2.0,2.0
w85__r14_f03,14,3,physics_ridge_residual_gp,40,B1_q30,0.84,0.7807017543859649,0.6666666666666666,0.8947368421052632,2.0,2.0
w85__r14_f03,14,3,physics_ridge_residual_gp,40,B1_q20,0.7647058823529411,0.7166666666666667,0.6,0.8333333333333334,2.0,2.0
w85__r14_f03,14,3,physics_ridge_residual_gp,80,full81,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2.0,2.0
w85__r14_f03,14,3,physics_ridge_residual_gp,80,B1_q30,0.84,0.7807017543859649,0.6666666666666666,0.8947368421052632,2.0,2.0
w85__r14_f03,14,3,physics_ridge_residual_gp,80,B1_q20,0.7647058823529411,0.7166666666666667,0.6,0.8333333333333334,2.0,2.0
w85__r14_f04,14,4,physics_ridge_residual_gp,40,full81,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2.0,0.0
w85__r14_f04,14,4,physics_ridge_residual_gp,40,B1_q30,0.92,0.8888888888888888,0.7777777777777778,1.0,2.0,0.0
w85__r14_f04,14,4,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.8888888888888888,0.7777777777777778,1.0,2.0,0.0
w85__r14_f04,14,4,physics_ridge_residual_gp,80,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0
w85__r14_f04,14,4,physics_ridge_residual_gp,80,B1_q30,0.96,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0
w85__r14_f04,14,4,physics_ridge_residual_gp,80,B1_q20,0.9411764705882353,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0
w85__r14_f05,14,5,physics_ridge_residual_gp,40,full81,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,4.0,0.0
w85__r14_f05,14,5,physics_ridge_residual_gp,40,B1_q30,0.84,0.7777777777777778,0.5555555555555556,1.0,4.0,0.0
w85__r14_f05,14,5,physics_ridge_residual_gp,40,B1_q20,0.7647058823529411,0.75,0.5,1.0,4.0,0.0
w85__r14_f05,14,5,physics_ridge_residual_gp,80,full81,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,4.0,0.0
w85__r14_f05,14,5,physics_ridge_residual_gp,80,B1_q30,0.84,0.7777777777777778,0.5555555555555556,1.0,4.0,0.0
w85__r14_f05,14,5,physics_ridge_residual_gp,80,B1_q20,0.7647058823529411,0.75,0.5,1.0,4.0,0.0
w85__r15_f01,15,1,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0
w85__r15_f01,15,1,physics_ridge_residual_gp,40,B1_q30,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2.0,1.0
w85__r15_f01,15,1,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2.0,1.0
w85__r15_f01,15,1,physics_ridge_residual_gp,80,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0
w85__r15_f01,15,1,physics_ridge_residual_gp,80,B1_q30,0.92,0.8903508771929824,0.8333333333333334,0.9473684210526315,1.0,1.0
w85__r15_f01,15,1,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,1.0,1.0
w85__r15_f02,15,2,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0
w85__r15_f02,15,2,physics_ridge_residual_gp,40,B1_q30,0.88,0.8733766233766234,0.8181818181818182,0.9285714285714286,2.0,1.0
w85__r15_f02,15,2,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,2.0,1.0
w85__r15_f02,15,2,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0
w85__r15_f02,15,2,physics_ridge_residual_gp,80,B1_q30,0.88,0.8733766233766234,0.8181818181818182,0.9285714285714286,2.0,1.0
w85__r15_f02,15,2,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,2.0,1.0
w85__r15_f03,15,3,physics_ridge_residual_gp,40,full81,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2.0,0.0
w85__r15_f03,15,3,physics_ridge_residual_gp,40,B1_q30,0.92,0.9090909090909092,0.8181818181818182,1.0,2.0,0.0
w85__r15_f03,15,3,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2.0,0.0
w85__r15_f03,15,3,physics_ridge_residual_gp,80,full81,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2.0,0.0
w85__r15_f03,15,3,physics_ridge_residual_gp,80,B1_q30,0.92,0.9090909090909092,0.8181818181818182,1.0,2.0,0.0
w85__r15_f03,15,3,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2.0,0.0
w85__r15_f04,15,4,physics_ridge_residual_gp,40,full81,0.9259259259259259,0.8422174840085288,0.7142857142857143,0.9701492537313433,4.0,2.0
w85__r15_f04,15,4,physics_ridge_residual_gp,40,B1_q30,0.76,0.6587301587301587,0.42857142857142855,0.8888888888888888,4.0,2.0
w85__r15_f04,15,4,physics_ridge_residual_gp,40,B1_q20,0.7058823529411765,0.6642857142857143,0.42857142857142855,0.9,4.0,1.0
w85__r15_f04,15,4,physics_ridge_residual_gp,80,full81,0.9259259259259259,0.8422174840085288,0.7142857142857143,0.9701492537313433,4.0,2.0
w85__r15_f04,15,4,physics_ridge_residual_gp,80,B1_q30,0.76,0.6587301587301587,0.42857142857142855,0.8888888888888888,4.0,2.0
w85__r15_f04,15,4,physics_ridge_residual_gp,80,B1_q20,0.7058823529411765,0.6642857142857143,0.42857142857142855,0.9,4.0,1.0
w85__r15_f05,15,5,physics_ridge_residual_gp,40,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0
w85__r15_f05,15,5,physics_ridge_residual_gp,40,B1_q30,0.92,0.8903508771929824,0.8333333333333334,0.9473684210526315,1.0,1.0
w85__r15_f05,15,5,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.8365384615384616,0.75,0.9230769230769231,1.0,1.0
w85__r15_f05,15,5,physics_ridge_residual_gp,80,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0
w85__r15_f05,15,5,physics_ridge_residual_gp,80,B1_q30,0.92,0.8903508771929824,0.8333333333333334,0.9473684210526315,1.0,1.0
w85__r15_f05,15,5,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.8365384615384616,0.75,0.9230769230769231,1.0,1.0
w85__r16_f01,16,1,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0
w85__r16_f01,16,1,physics_ridge_residual_gp,40,B1_q30,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2.0,1.0
w85__r16_f01,16,1,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0
w85__r16_f01,16,1,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0
w85__r16_f01,16,1,physics_ridge_residual_gp,80,B1_q30,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2.0,1.0
w85__r16_f01,16,1,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0
w85__r16_f02,16,2,physics_ridge_residual_gp,40,full81,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0.0,2.0
w85__r16_f02,16,2,physics_ridge_residual_gp,40,B1_q30,0.92,0.9473684210526316,1.0,0.8947368421052632,0.0,2.0
w85__r16_f02,16,2,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0.0,2.0
w85__r16_f02,16,2,physics_ridge_residual_gp,80,full81,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0.0,1.0
w85__r16_f02,16,2,physics_ridge_residual_gp,80,B1_q30,0.96,0.9736842105263157,1.0,0.9473684210526315,0.0,1.0
w85__r16_f02,16,2,physics_ridge_residual_gp,80,B1_q20,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0.0,1.0
w85__r16_f03,16,3,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0
w85__r16_f03,16,3,physics_ridge_residual_gp,40,B1_q30,0.92,0.9,0.8,1.0,2.0,0.0
w85__r16_f03,16,3,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2.0,0.0
w85__r16_f03,16,3,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0
w85__r16_f03,16,3,physics_ridge_residual_gp,80,B1_q30,0.92,0.9,0.8,1.0,2.0,0.0
w85__r16_f03,16,3,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2.0,0.0
w85__r16_f04,16,4,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0
w85__r16_f04,16,4,physics_ridge_residual_gp,40,B1_q30,0.88,0.8455882352941176,0.75,0.9411764705882353,2.0,1.0
w85__r16_f04,16,4,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0
w85__r16_f04,16,4,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0
w85__r16_f04,16,4,physics_ridge_residual_gp,80,B1_q30,0.88,0.8455882352941176,0.75,0.9411764705882353,2.0,1.0
w85__r16_f04,16,4,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0
w85__r16_f05,16,5,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0
w85__r16_f05,16,5,physics_ridge_residual_gp,40,B1_q30,0.88,0.8576388888888888,0.7777777777777778,0.9375,2.0,1.0
w85__r16_f05,16,5,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0
w85__r16_f05,16,5,physics_ridge_residual_gp,80,full81,0.9382716049382716,0.8779317697228145,0.7857142857142857,0.9701492537313433,3.0,2.0
w85__r16_f05,16,5,physics_ridge_residual_gp,80,B1_q30,0.8,0.7708333333333333,0.6666666666666666,0.875,3.0,2.0
w85__r16_f05,16,5,physics_ridge_residual_gp,80,B1_q20,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3.0,1.0
w85__r17_f01,17,1,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0
w85__r17_f01,17,1,physics_ridge_residual_gp,40,B1_q30,0.88,0.7749999999999999,0.6,0.95,2.0,1.0
w85__r17_f01,17,1,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.6309523809523809,0.3333333333333333,0.9285714285714286,2.0,1.0
w85__r17_f01,17,1,physics_ridge_residual_gp,80,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0
w85__r17_f01,17,1,physics_ridge_residual_gp,80,B1_q30,0.96,0.9,0.8,1.0,1.0,0.0
w85__r17_f01,17,1,physics_ridge_residual_gp,80,B1_q20,0.9411764705882353,0.8333333333333333,0.6666666666666666,1.0,1.0,0.0
w85__r17_f02,17,2,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0
w85__r17_f02,17,2,physics_ridge_residual_gp,40,B1_q30,0.88,0.8666666666666667,0.8,0.9333333333333333,2.0,1.0
w85__r17_f02,17,2,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,2.0,1.0
w85__r17_f02,17,2,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0
w85__r17_f02,17,2,physics_ridge_residual_gp,80,B1_q30,0.88,0.8666666666666667,0.8,0.9333333333333333,2.0,1.0
w85__r17_f02,17,2,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,2.0,1.0
w85__r17_f03,17,3,physics_ridge_residual_gp,40,full81,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2.0,2.0
w85__r17_f03,17,3,physics_ridge_residual_gp,40,B1_q30,0.84,0.8397435897435898,0.8333333333333334,0.8461538461538461,2.0,2.0
w85__r17_f03,17,3,physics_ridge_residual_gp,40,B1_q20,0.7647058823529411,0.7638888888888888,0.75,0.7777777777777778,2.0,2.0
w85__r17_f03,17,3,physics_ridge_residual_gp,80,full81,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2.0,2.0
w85__r17_f03,17,3,physics_ridge_residual_gp,80,B1_q30,0.84,0.8397435897435898,0.8333333333333334,0.8461538461538461,2.0,2.0
w85__r17_f03,17,3,physics_ridge_residual_gp,80,B1_q20,0.7647058823529411,0.7638888888888888,0.75,0.7777777777777778,2.0,2.0
w85__r17_f04,17,4,physics_ridge_residual_gp,40,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0
w85__r17_f04,17,4,physics_ridge_residual_gp,40,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0
w85__r17_f04,17,4,physics_ridge_residual_gp,40,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0
w85__r17_f04,17,4,physics_ridge_residual_gp,80,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0
w85__r17_f04,17,4,physics_ridge_residual_gp,80,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0
w85__r17_f04,17,4,physics_ridge_residual_gp,80,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0
w85__r17_f05,17,5,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0
w85__r17_f05,17,5,physics_ridge_residual_gp,40,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0
w85__r17_f05,17,5,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.8,0.6,1.0,2.0,0.0
w85__r17_f05,17,5,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0
w85__r17_f05,17,5,physics_ridge_residual_gp,80,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0
w85__r17_f05,17,5,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.8,0.6,1.0,2.0,0.0
w85__r18_f01,18,1,physics_ridge_residual_gp,40,full81,0.9382716049382716,0.9621212121212122,1.0,0.9242424242424242,0.0,5.0
w85__r18_f01,18,1,physics_ridge_residual_gp,40,B1_q30,0.8,0.8529411764705883,1.0,0.7058823529411765,0.0,5.0
w85__r18_f01,18,1,physics_ridge_residual_gp,40,B1_q20,0.7647058823529411,0.8181818181818181,1.0,0.6363636363636364,0.0,4.0
w85__r18_f01,18,1,physics_ridge_residual_gp,80,full81,0.9382716049382716,0.9621212121212122,1.0,0.9242424242424242,0.0,5.0
w85__r18_f01,18,1,physics_ridge_residual_gp,80,B1_q30,0.8,0.8529411764705883,1.0,0.7058823529411765,0.0,5.0
w85__r18_f01,18,1,physics_ridge_residual_gp,80,B1_q20,0.7647058823529411,0.8181818181818181,1.0,0.6363636363636364,0.0,4.0
w85__r18_f02,18,2,physics_ridge_residual_gp,40,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0
w85__r18_f02,18,2,physics_ridge_residual_gp,40,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0
w85__r18_f02,18,2,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1.0,1.0
w85__r18_f02,18,2,physics_ridge_residual_gp,80,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0
w85__r18_f02,18,2,physics_ridge_residual_gp,80,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0
w85__r18_f02,18,2,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1.0,1.0
w85__r18_f03,18,3,physics_ridge_residual_gp,40,full81,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3.0,1.0
w85__r18_f03,18,3,physics_ridge_residual_gp,40,B1_q30,0.84,0.7236842105263157,0.5,0.9473684210526315,3.0,1.0
w85__r18_f03,18,3,physics_ridge_residual_gp,40,B1_q20,0.7647058823529411,0.6583333333333333,0.4,0.9166666666666666,3.0,1.0
w85__r18_f03,18,3,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0
w85__r18_f03,18,3,physics_ridge_residual_gp,80,B1_q30,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2.0,1.0
w85__r18_f03,18,3,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2.0,1.0
w85__r18_f04,18,4,physics_ridge_residual_gp,40,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0
w85__r18_f04,18,4,physics_ridge_residual_gp,40,B1_q30,0.96,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0
w85__r18_f04,18,4,physics_ridge_residual_gp,40,B1_q20,0.9411764705882353,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0
w85__r18_f04,18,4,physics_ridge_residual_gp,80,full81,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2.0,0.0
w85__r18_f04,18,4,physics_ridge_residual_gp,80,B1_q30,0.92,0.8888888888888888,0.7777777777777778,1.0,2.0,0.0
w85__r18_f04,18,4,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.8888888888888888,0.7777777777777778,1.0,2.0,0.0
w85__r18_f05,18,5,physics_ridge_residual_gp,40,full81,0.9382716049382716,0.8214285714285714,0.6428571428571429,1.0,5.0,0.0
w85__r18_f05,18,5,physics_ridge_residual_gp,40,B1_q30,0.8,0.7222222222222222,0.4444444444444444,1.0,5.0,0.0
w85__r18_f05,18,5,physics_ridge_residual_gp,40,B1_q20,0.7647058823529411,0.6666666666666666,0.3333333333333333,1.0,4.0,0.0
w85__r18_f05,18,5,physics_ridge_residual_gp,80,full81,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,4.0,0.0
w85__r18_f05,18,5,physics_ridge_residual_gp,80,B1_q30,0.84,0.7777777777777778,0.5555555555555556,1.0,4.0,0.0
w85__r18_f05,18,5,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0
w85__r19_f01,19,1,physics_ridge_residual_gp,40,full81,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2.0,0.0
w85__r19_f01,19,1,physics_ridge_residual_gp,40,B1_q30,0.92,0.875,0.75,1.0,2.0,0.0
w85__r19_f01,19,1,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.875,0.75,1.0,2.0,0.0
w85__r19_f01,19,1,physics_ridge_residual_gp,80,full81,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2.0,0.0
w85__r19_f01,19,1,physics_ridge_residual_gp,80,B1_q30,0.92,0.875,0.75,1.0,2.0,0.0
w85__r19_f01,19,1,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.875,0.75,1.0,2.0,0.0
w85__r19_f02,19,2,physics_ridge_residual_gp,40,full81,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2.0,2.0
w85__r19_f02,19,2,physics_ridge_residual_gp,40,B1_q30,0.84,0.7807017543859649,0.6666666666666666,0.8947368421052632,2.0,2.0
w85__r19_f02,19,2,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.8365384615384616,0.75,0.9230769230769231,1.0,1.0
w85__r19_f02,19,2,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0
w85__r19_f02,19,2,physics_ridge_residual_gp,80,B1_q30,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2.0,1.0
w85__r19_f02,19,2,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.8365384615384616,0.75,0.9230769230769231,1.0,1.0
w85__r19_f03,19,3,physics_ridge_residual_gp,40,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0
w85__r19_f03,19,3,physics_ridge_residual_gp,40,B1_q30,0.96,0.9375,0.875,1.0,1.0,0.0
w85__r19_f03,19,3,physics_ridge_residual_gp,40,B1_q20,0.9411764705882353,0.9285714285714286,0.8571428571428571,1.0,1.0,0.0
w85__r19_f03,19,3,physics_ridge_residual_gp,80,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0
w85__r19_f03,19,3,physics_ridge_residual_gp,80,B1_q30,0.96,0.9375,0.875,1.0,1.0,0.0
w85__r19_f03,19,3,physics_ridge_residual_gp,80,B1_q20,0.9411764705882353,0.9285714285714286,0.8571428571428571,1.0,1.0,0.0
w85__r19_f04,19,4,physics_ridge_residual_gp,40,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0
w85__r19_f04,19,4,physics_ridge_residual_gp,40,B1_q30,0.96,0.9705882352941176,1.0,0.9411764705882353,0.0,1.0
w85__r19_f04,19,4,physics_ridge_residual_gp,40,B1_q20,0.9411764705882353,0.95,1.0,0.9,0.0,1.0
w85__r19_f04,19,4,physics_ridge_residual_gp,80,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0
w85__r19_f04,19,4,physics_ridge_residual_gp,80,B1_q30,0.96,0.9705882352941176,1.0,0.9411764705882353,0.0,1.0
w85__r19_f04,19,4,physics_ridge_residual_gp,80,B1_q20,0.9411764705882353,0.95,1.0,0.9,0.0,1.0
w85__r19_f05,19,5,physics_ridge_residual_gp,40,full81,0.9135802469135802,0.8630063965884862,0.7857142857142857,0.9402985074626866,3.0,4.0
w85__r19_f05,19,5,physics_ridge_residual_gp,40,B1_q30,0.72,0.7083333333333333,0.6666666666666666,0.75,3.0,4.0
w85__r19_f05,19,5,physics_ridge_residual_gp,40,B1_q20,0.5882352941176471,0.5833333333333333,0.6666666666666666,0.5,3.0,4.0
w85__r19_f05,19,5,physics_ridge_residual_gp,80,full81,0.9135802469135802,0.8630063965884862,0.7857142857142857,0.9402985074626866,3.0,4.0
w85__r19_f05,19,5,physics_ridge_residual_gp,80,B1_q30,0.72,0.7083333333333333,0.6666666666666666,0.75,3.0,4.0
w85__r19_f05,19,5,physics_ridge_residual_gp,80,B1_q20,0.5882352941176471,0.5833333333333333,0.6666666666666666,0.5,3.0,4.0
w85__r20_f01,20,1,physics_ridge_residual_gp,40,full81,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,4.0,1.0
w85__r20_f01,20,1,physics_ridge_residual_gp,40,B1_q30,0.8,0.6865079365079365,0.42857142857142855,0.9444444444444444,4.0,1.0
w85__r20_f01,20,1,physics_ridge_residual_gp,40,B1_q20,0.7058823529411765,0.5583333333333333,0.2,0.9166666666666666,4.0,1.0
w85__r20_f01,20,1,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3.0,0.0
w85__r20_f01,20,1,physics_ridge_residual_gp,80,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0
w85__r20_f01,20,1,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.7,0.4,1.0,3.0,0.0
w85__r20_f02,20,2,physics_ridge_residual_gp,40,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0
w85__r20_f02,20,2,physics_ridge_residual_gp,40,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0
w85__r20_f02,20,2,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.8712121212121212,0.8333333333333334,0.9090909090909091,1.0,1.0
w85__r20_f02,20,2,physics_ridge_residual_gp,80,full81,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1.0,0.0
w85__r20_f02,20,2,physics_ridge_residual_gp,80,B1_q30,0.96,0.9375,0.875,1.0,1.0,0.0
w85__r20_f02,20,2,physics_ridge_residual_gp,80,B1_q20,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1.0,0.0
w85__r20_f03,20,3,physics_ridge_residual_gp,40,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0
w85__r20_f03,20,3,physics_ridge_residual_gp,40,B1_q30,0.92,0.9166666666666667,0.9,0.9333333333333333,1.0,1.0
w85__r20_f03,20,3,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1.0,1.0
w85__r20_f03,20,3,physics_ridge_residual_gp,80,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0
w85__r20_f03,20,3,physics_ridge_residual_gp,80,B1_q30,0.96,0.95,0.9,1.0,1.0,0.0
w85__r20_f03,20,3,physics_ridge_residual_gp,80,B1_q20,0.9411764705882353,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0
w85__r20_f04,20,4,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0
w85__r20_f04,20,4,physics_ridge_residual_gp,40,B1_q30,0.88,0.7749999999999999,0.6,0.95,2.0,1.0
w85__r20_f04,20,4,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2.0,1.0
w85__r20_f04,20,4,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0
w85__r20_f04,20,4,physics_ridge_residual_gp,80,B1_q30,0.88,0.7749999999999999,0.6,0.95,2.0,1.0
