phase2_5_analysis_label,phase2_5_protocol_fingerprint,simulation_id,analysis_label,target,method,fold_index,fold_random_seed,optimized_kernel,optimized_constant_value_normalized,optimized_length_scale,optimized_signal_variance_normalized,optimized_noise_variance_normalized,optimized_noise_std_normalized,optimized_noise_std_um,noise_std_fraction_training_target_std,training_alpha_normalized_min,training_alpha_normalized_median,training_alpha_normalized_max,heldout_target_summary_variance_um2,heldout_target_summary_std_um,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,convergence_status,failed_fold,constant_bound_hit,constant_bound_side,length_scale_bound_hit,length_scale_bound_side,noise_bound_hit,noise_bound_side,any_hyperparameter_bound_hit
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00115,stable_only_refit_loo,depth,B_learned_nugget,106,2412784079,"2.57**2 * Matern(length_scale=6.93, nu=1.5) + WhiteKernel(noise_level=0.0134)",6.59571833871509,6.931879344847224,6.59571833871509,0.013447188962490548,0.11596201517087631,1.7801311511879359,0.11596201517087631,1e-08,1e-08,1e-08,0.078058321742236,0.2793891940326898,18.85200943815957,4.603832299995702,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00116,stable_only_refit_loo,depth,B_learned_nugget,107,1740060430,"2.45**2 * Matern(length_scale=6.65, nu=1.5) + WhiteKernel(noise_level=0.0132)",6.024373137807887,6.653815762662823,6.024373137807887,0.013172726431983939,0.11477249858735297,1.77637412546344,0.11477249858735297,1e-08,1e-08,1e-08,2.3998800512621885e-05,0.004898857061868807,18.865200754532395,4.431557700037956,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00117,stable_only_refit_loo,depth,B_learned_nugget,108,2303912940,"2.44**2 * Matern(length_scale=6.64, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.955155548662374,6.642904738948337,5.955155548662374,0.01310824835134953,0.11449125884254016,1.7746405524841984,0.11449125884254016,1e-08,1e-08,1e-08,2.777298969298665e-05,0.0052700085097641585,19.36485537168457,3.5027273999876343,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00118,stable_only_refit_loo,depth,B_learned_nugget,109,3337719724,"2.46**2 * Matern(length_scale=6.64, nu=1.5) + WhiteKernel(noise_level=0.0132)",6.028822885424956,6.644407264543798,6.028822885424956,0.01317503978109046,0.11478257612151097,1.77459176420419,0.11478257612151097,1e-08,1e-08,1e-08,9.134469636875642e-06,0.003022328512401596,18.506963522174914,5.13160159997642,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00119,stable_only_refit_loo,depth,B_learned_nugget,110,2292362085,"2.45**2 * Matern(length_scale=6.63, nu=1.5) + WhiteKernel(noise_level=0.0132)",5.98465793894674,6.629450840115579,5.98465793894674,0.013241223955531964,0.1150705173166957,1.7766837305593877,0.1150705173166957,1e-08,1e-08,1e-08,0.0286414216143825,0.16923776651321804,18.12373201571384,5.457630600023549,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00120,stable_only_refit_loo,depth,B_learned_nugget,111,4253484120,"2.45**2 * Matern(length_scale=6.66, nu=1.5) + WhiteKernel(noise_level=0.0133)",5.9933231147883435,6.663721387193432,5.9933231147883435,0.013256995342460838,0.11513902614865577,1.784393436485897,0.11513902614865577,1e-08,1e-08,1e-08,0.0002557232447369,0.015991349059316415,18.878315708584807,3.8874437999911606,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00121,stable_only_refit_loo,depth,B_learned_nugget,112,1243052496,"2.45**2 * Matern(length_scale=6.67, nu=1.5) + WhiteKernel(noise_level=0.0132)",6.014012236443151,6.671246152560965,6.014012236443151,0.013190342039209485,0.11484921436043646,1.7799376074318813,0.11484921436043646,1e-08,1e-08,1e-08,9.679384858476988e-05,0.009838386482791265,19.04857712649428,3.6880692000268027,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00122,stable_only_refit_loo,depth,B_learned_nugget,113,3135169124,"2.44**2 * Matern(length_scale=6.6, nu=1.5) + WhiteKernel(noise_level=0.0132)",5.9641388325236555,6.600593763855813,5.9641388325236555,0.013188716810636323,0.11484213865405121,1.770035964862473,0.11484213865405121,1e-08,1e-08,1e-08,3.385556773545704e-06,0.001839988253643404,17.96731598381956,7.124178000027314,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00123,stable_only_refit_loo,depth,B_learned_nugget,114,429544197,"2.46**2 * Matern(length_scale=6.59, nu=1.5) + WhiteKernel(noise_level=0.0119)",6.059110874369629,6.592332196917517,6.059110874369629,0.011939378099901202,0.10926746130436638,1.6878568721461955,0.10926746130436638,1e-08,1e-08,1e-08,0.3702344537355573,0.6084689422933247,21.998293083486175,5.607693500001915,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00125,stable_only_refit_loo,depth,B_learned_nugget,115,3839394517,"2.5**2 * Matern(length_scale=6.78, nu=1.5) + WhiteKernel(noise_level=0.0136)",6.251059447324727,6.778013787205103,6.251059447324727,0.013622010657529425,0.11671336966058955,1.7953694247131557,0.11671336966058955,1e-08,1e-08,1e-08,3.619267369739986e-05,0.006016034715441714,17.80029052250825,7.888831900025252,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00126,stable_only_refit_loo,depth,B_learned_nugget,116,3254549765,"2.51**2 * Matern(length_scale=6.82, nu=1.5) + WhiteKernel(noise_level=0.0137)",6.311308582803159,6.820223935200256,6.311308582803159,0.013659280864714792,0.11687292614080813,1.7973446746625181,0.11687292614080813,1e-08,1e-08,1e-08,0.2143061784266808,0.46293215315711306,18.101095306252233,4.078980199992657,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00127,stable_only_refit_loo,depth,B_learned_nugget,117,4088641132,"2.45**2 * Matern(length_scale=6.67, nu=1.5) + WhiteKernel(noise_level=0.0133)",6.003490231478046,6.672450562124436,6.003490231478046,0.013278690163953295,0.11523319905284803,1.7858597821584599,0.11523319905284803,1e-08,1e-08,1e-08,3.4980078988376834e-05,0.0059143959106891745,18.870478924913925,2.8152718999772333,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00128,stable_only_refit_loo,depth,B_learned_nugget,118,2329371341,"2.45**2 * Matern(length_scale=6.65, nu=1.5) + WhiteKernel(noise_level=0.0132)",5.978378313746283,6.651028591189486,5.978378313746283,0.01318015998450042,0.11480487787764256,1.7783454338679734,0.11480487787764256,1e-08,1e-08,1e-08,0.0003910956853462,0.019776139293254384,19.036315414321365,2.645416799990926,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00129,stable_only_refit_loo,depth,B_learned_nugget,119,488653576,"2.44**2 * Matern(length_scale=6.62, nu=1.5) + WhiteKernel(noise_level=0.0132)",5.950357351627066,6.618867781398543,5.950357351627066,0.013243603038667635,0.1150808543532226,1.7792485718270763,0.1150808543532226,1e-08,1e-08,1e-08,0.0007810742060196,0.027947704843503698,18.469816631767657,2.4575375999556854,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00130,stable_only_refit_loo,depth,B_learned_nugget,120,3357457412,"2.44**2 * Matern(length_scale=6.65, nu=1.5) + WhiteKernel(noise_level=0.0133)",5.969401815147518,6.647296282286174,5.969401815147518,0.013268214363160244,0.11518773529833913,1.7838991162106335,0.11518773529833913,1e-08,1e-08,1e-08,0.1050774876273391,0.3241565788740668,18.6753031146184,2.572733299981337,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00131,stable_only_refit_loo,depth,B_learned_nugget,121,1483055473,"2.45**2 * Matern(length_scale=6.65, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.988452638485718,6.645633511112997,5.988452638485718,0.013110657624532219,0.11450178000595544,1.7738139484081596,0.11450178000595544,1e-08,1e-08,1e-08,0.003359326504519,0.057959697243161995,19.24928930722328,3.5910409999778494,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00132,stable_only_refit_loo,depth,B_learned_nugget,122,1305475847,"2.44**2 * Matern(length_scale=6.63, nu=1.5) + WhiteKernel(noise_level=0.0132)",5.946082082191693,6.630761877965754,5.946082082191693,0.013179672805066848,0.11480275608654544,1.778318172855345,0.11480275608654544,1e-08,1e-08,1e-08,8.141317343446423e-05,0.009022924882457142,18.896749679826428,2.596184700028971,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00133,stable_only_refit_loo,depth,B_learned_nugget,123,2476799613,"2.43**2 * Matern(length_scale=6.53, nu=1.5) + WhiteKernel(noise_level=0.0128)",5.916867175203661,6.529741232868518,5.916867175203661,0.012789324383383665,0.11308989514268578,1.7431151013736181,0.11308989514268578,1e-08,1e-08,1e-08,1.0877740081762536e-05,0.0032981419135268476,18.41206822099403,2.887455800024327,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00134,stable_only_refit_loo,depth,B_learned_nugget,124,3888228044,"2.43**2 * Matern(length_scale=6.6, nu=1.5) + WhiteKernel(noise_level=0.0132)",5.919196067268159,6.5951926750795655,5.919196067268159,0.013177595516748764,0.11479370852424259,1.774807777953916,0.11479370852424259,1e-08,1e-08,1e-08,0.0003012087422444,0.01735536638173911,18.44391273002097,3.32769730000291,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00135,stable_only_refit_loo,depth,B_learned_nugget,125,3708658992,"2.44**2 * Matern(length_scale=6.63, nu=1.5) + WhiteKernel(noise_level=0.0134)",5.973710504678118,6.625797283236747,5.973710504678118,0.013402876735547358,0.1157707939661267,1.7808010588836687,0.1157707939661267,1e-08,1e-08,1e-08,2.324549675350553e-05,0.004821358392974488,17.514261767411966,2.54475130001083,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00137,stable_only_refit_loo,depth,B_learned_nugget,126,3650178013,"2.42**2 * Matern(length_scale=6.52, nu=1.5) + WhiteKernel(noise_level=0.0129)",5.863945878494634,6.5231594784545015,5.863945878494634,0.01294252089502395,0.11376520072071226,1.7529861560078686,0.11376520072071226,1e-08,1e-08,1e-08,0.3954988503200038,0.62888699328258,18.2617690657668,4.388881999999285,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00138,stable_only_refit_loo,depth,B_learned_nugget,127,2390716303,"2.43**2 * Matern(length_scale=6.61, nu=1.5) + WhiteKernel(noise_level=0.0132)",5.9234531473145635,6.607312724108854,5.9234531473145635,0.013213393129545215,0.11494952426845974,1.7776834686163903,0.11494952426845974,1e-08,1e-08,1e-08,0.2881674314341785,0.5368122869627506,18.385467168329086,3.114593199978117,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00139,stable_only_refit_loo,depth,B_learned_nugget,128,4175646342,"2.42**2 * Matern(length_scale=6.56, nu=1.5) + WhiteKernel(noise_level=0.0132)",5.871681843167328,6.558302778141011,5.871681843167328,0.013154980800562287,0.11469516467821252,1.768156439961046,0.11469516467821252,1e-08,1e-08,1e-08,0.1125847774208081,0.3355365515421652,18.054475032150805,3.3149943000171334,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00140,stable_only_refit_loo,depth,B_learned_nugget,129,2703129057,"2.42**2 * Matern(length_scale=6.57, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.860103985018698,6.566703927085556,5.860103985018698,0.01312429658753629,0.11456132238908684,1.771694757910069,0.11456132238908684,1e-08,1e-08,1e-08,0.1754295713865772,0.4188431345821216,18.582056956641367,2.0758845999953337,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00141,stable_only_refit_loo,depth,B_learned_nugget,130,3558191882,"2.43**2 * Matern(length_scale=6.63, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.922127055552951,6.625778622780678,5.922127055552951,0.013087383010044555,0.11440010056833234,1.773346778974035,0.11440010056833234,1e-08,1e-08,1e-08,1.299984194178226e-05,0.0036055293566662665,19.46457456099381,2.6481943000108004,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00142,stable_only_refit_loo,depth,B_learned_nugget,131,3854276423,"2.44**2 * Matern(length_scale=6.62, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.9300367584286935,6.623573990093329,5.9300367584286935,0.013108352482258388,0.11449171359647993,1.773466443354723,0.11449171359647993,1e-08,1e-08,1e-08,0.0001386904392861,0.011776690506509034,19.15215299077579,3.098459400003776,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00143,stable_only_refit_loo,depth,B_learned_nugget,132,1208223857,"2.42**2 * Matern(length_scale=6.57, nu=1.5) + WhiteKernel(noise_level=0.0134)",5.872709676662787,6.566645682121992,5.872709676662787,0.013391679915434324,0.11572242615601491,1.7781786487559013,0.11572242615601491,1e-08,1e-08,1e-08,1.988423459559036e-05,0.004459174205566583,16.797662844796662,2.3837019999627955,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00144,stable_only_refit_loo,depth,B_learned_nugget,133,2614408831,"2.44**2 * Matern(length_scale=6.62, nu=1.5) + WhiteKernel(noise_level=0.0133)",5.939251753705457,6.623978150306069,5.939251753705457,0.01331860147284216,0.11540624538057791,1.7803558916538882,0.11540624538057791,1e-08,1e-08,1e-08,1.4687186389878666e-05,0.0038323865136333348,17.827923428032165,7.788120500044897,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00145,stable_only_refit_loo,depth,B_learned_nugget,134,2571382905,"2.46**2 * Matern(length_scale=6.68, nu=1.5) + WhiteKernel(noise_level=0.0131)",6.0724836350208165,6.682830596002132,6.0724836350208165,0.013083375981304789,0.11438258600549643,1.7694126600487623,0.11438258600549643,1e-08,1e-08,1e-08,1.5703813577056553e-05,0.003962803752024134,18.621736544087014,2.0486892000189982,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00146,stable_only_refit_loo,depth,B_learned_nugget,135,299057208,"2.4**2 * Matern(length_scale=6.56, nu=1.5) + WhiteKernel(noise_level=0.0129)",5.771751868208402,6.564719115160254,5.771751868208402,0.012886849327663517,0.1135202595471994,1.7561907913068215,0.1135202595471994,1e-08,1e-08,1e-08,3.616653429098255e-05,0.0060138618450196,19.533742490354456,2.736128300020937,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00147,stable_only_refit_loo,depth,B_learned_nugget,136,2630045342,"2.44**2 * Matern(length_scale=6.6, nu=1.5) + WhiteKernel(noise_level=0.0134)",5.929583359223445,6.5997487807507005,5.929583359223445,0.013394836185927642,0.11573606259903454,1.7784290933092508,0.11573606259903454,1e-08,1e-08,1e-08,2.6612387840080573e-05,0.005158719593085146,16.953755016593703,3.1816343999817036,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00148,stable_only_refit_loo,depth,B_learned_nugget,137,3773920262,"2.45**2 * Matern(length_scale=6.64, nu=1.5) + WhiteKernel(noise_level=0.0133)",5.980055434069618,6.636470740443051,5.980055434069618,0.013327259808306402,0.11544375170751513,1.7809509052045178,0.11544375170751513,1e-08,1e-08,1e-08,3.776660424689181e-05,0.006145453949619329,17.60035723823043,4.4976272999774665,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00149,stable_only_refit_loo,depth,B_learned_nugget,138,815814585,"2.46**2 * Matern(length_scale=6.69, nu=1.5) + WhiteKernel(noise_level=0.0134)",6.068535642239784,6.688027107302498,6.068535642239784,0.013352813529154328,0.11555437477289351,1.7854004076407712,0.11555437477289351,1e-08,1e-08,1e-08,1.881278280601152e-05,0.004337370494436867,17.900240163891596,8.4611198999919,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00150,stable_only_refit_loo,depth,B_learned_nugget,139,1105400358,"2.45**2 * Matern(length_scale=6.66, nu=1.5) + WhiteKernel(noise_level=0.0134)",5.997056816047656,6.6577945520440345,5.997056816047656,0.01336142995358201,0.11559165174692336,1.786002023936658,0.11559165174692336,1e-08,1e-08,1e-08,2.850433921202264e-05,0.0053389455149891385,17.80732971930823,3.567696900048759,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00151,stable_only_refit_loo,depth,B_learned_nugget,140,2197489923,"2.48**2 * Matern(length_scale=6.7, nu=1.5) + WhiteKernel(noise_level=0.0133)",6.153557347722052,6.7022966855544475,6.153557347722052,0.013342102828497963,0.11550802062410195,1.7786859056837299,0.11550802062410195,1e-08,1e-08,1e-08,2.591091689569187e-05,0.0050902767012896135,17.631525240928738,4.079543999978341,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00152,stable_only_refit_loo,depth,B_learned_nugget,141,1159531108,"2.42**2 * Matern(length_scale=6.63, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.877577308885024,6.626852345007978,5.877577308885024,0.013117591583627698,0.11453205483019895,1.775268191379003,0.11453205483019895,1e-08,1e-08,1e-08,7.229602620080151e-05,0.008502706992528997,19.158936412590066,3.1244435000116937,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00153,stable_only_refit_loo,depth,B_learned_nugget,142,2207585513,"2.46**2 * Matern(length_scale=6.63, nu=1.5) + WhiteKernel(noise_level=0.0134)",6.0293551245623345,6.631692020765466,6.0293551245623345,0.013354651799035349,0.11556232863280036,1.7793879679182927,0.11556232863280036,1e-08,1e-08,1e-08,0.0062977735220491,0.07935851259977784,17.515564083319617,3.7263095999951474,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00155,stable_only_refit_loo,depth,B_learned_nugget,143,239441605,"2.44**2 * Matern(length_scale=6.59, nu=1.5) + WhiteKernel(noise_level=0.0133)",5.929285362511256,6.591845678650218,5.929285362511256,0.013302183040044425,0.11533509023729259,1.7759924882423777,0.11533509023729259,1e-08,1e-08,1e-08,0.0001198751946869,0.010948753111057898,17.59728991322413,3.4924481000052765,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00156,stable_only_refit_loo,depth,B_learned_nugget,144,3899596953,"2.45**2 * Matern(length_scale=6.63, nu=1.5) + WhiteKernel(noise_level=0.0133)",6.009025597761895,6.634153672782567,6.009025597761895,0.01330193503325511,0.11533401507471727,1.779232691437714,0.11533401507471727,1e-08,1e-08,1e-08,2.4287027873648312e-05,0.004928187077785127,17.918416852329187,3.6254612000193447,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00157,stable_only_refit_loo,depth,B_learned_nugget,145,299515244,"2.43**2 * Matern(length_scale=6.61, nu=1.5) + WhiteKernel(noise_level=0.0133)",5.92871587457339,6.606427869277487,5.92871587457339,0.013282413269799865,0.11524935257865818,1.777952390049842,0.11524935257865818,1e-08,1e-08,1e-08,7.82466298452899e-05,0.008845712512019023,17.653340478730428,3.524320699973032,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00158,stable_only_refit_loo,depth,B_learned_nugget,146,258558589,"2.5**2 * Matern(length_scale=6.69, nu=1.5) + WhiteKernel(noise_level=0.0134)",6.229255320151097,6.6859545679170775,6.229255320151097,0.013405344845472424,0.11578145294248308,1.774658645604357,0.11578145294248308,1e-08,1e-08,1e-08,6.531651520942136e-06,0.002555709592450233,16.7045375753963,3.6969648000085726,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00159,stable_only_refit_loo,depth,B_learned_nugget,147,103583784,"2.45**2 * Matern(length_scale=6.62, nu=1.5) + WhiteKernel(noise_level=0.0133)",5.991671025700407,6.620893603664622,5.991671025700407,0.0132574292822755,0.11514091054996699,1.7763983450944894,0.11514091054996699,1e-08,1e-08,1e-08,0.0006308717132164,0.025117159736252028,17.953824375845784,2.387648599979002,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00160,stable_only_refit_loo,depth,B_learned_nugget,148,2955774595,"2.46**2 * Matern(length_scale=6.65, nu=1.5) + WhiteKernel(noise_level=0.0134)",6.029089985433222,6.646023681237735,6.029089985433222,0.01336955995904231,0.11562681332218021,1.782916645892236,0.11562681332218021,1e-08,1e-08,1e-08,0.1351508067140505,0.3676286260807916,17.809970213361197,4.862658100028057,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00161,stable_only_refit_loo,depth,B_learned_nugget,149,2286659050,"2.46**2 * Matern(length_scale=6.66, nu=1.5) + WhiteKernel(noise_level=0.0131)",6.054304211413519,6.66430480430918,6.054304211413519,0.013127067771922922,0.11457341651501417,1.7724248775585356,0.11457341651501417,1e-08,1e-08,1e-08,1.81537383746503e-05,0.00426072040559461,18.978778452407624,3.208770400029607,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00162,stable_only_refit_loo,depth,B_learned_nugget,150,2958702840,"2.46**2 * Matern(length_scale=6.64, nu=1.5) + WhiteKernel(noise_level=0.0132)",6.0280182292202396,6.642986621318907,6.0280182292202396,0.013219126506335803,0.11497446023502698,1.776400701090248,0.11497446023502698,1e-08,1e-08,1e-08,1.3748826130661152e-05,0.0037079409556600483,18.45223817425409,4.807714499998838,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00163,stable_only_refit_loo,depth,B_learned_nugget,151,3205026460,"2.47**2 * Matern(length_scale=6.72, nu=1.5) + WhiteKernel(noise_level=0.0134)",6.08413865525819,6.723535454365032,6.08413865525819,0.013374282956518256,0.11564723497134835,1.7869793062521353,0.11564723497134835,1e-08,1e-08,1e-08,0.2032008353094488,0.4507780333040296,19.020009317266926,6.760085000016261,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00164,stable_only_refit_loo,depth,B_learned_nugget,152,340094004,"2.48**2 * Matern(length_scale=6.72, nu=1.5) + WhiteKernel(noise_level=0.0131)",6.1496785822275815,6.715770839973059,6.1496785822275815,0.013104505982697957,0.11447491420699103,1.773747834828145,0.11447491420699103,1e-08,1e-08,1e-08,5.669489088176154e-06,0.002381068896142267,19.44916494996781,3.962898099969607,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase2_5_matched_stable_depth_loo,22C91E1C60AD977D52565416E744CCFD885D1AB630651280A3C9A7771A54F465,sim_00165,stable_only_refit_loo,depth,B_learned_nugget,153,1310820124,"2.45**2 * Matern(length_scale=6.62, nu=1.5) + WhiteKernel(noise_level=0.0133)",5.988355020636177,6.624158897704716,5.988355020636177,0.013270912481997986,0.11519944653512006,1.7778706842449132,0.11519944653512006,1e-08,1e-08,1e-08,0.0289635606088577,0.1701868402928314,17.924397436413557,4.012397899990901,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
