repeat,model,subset,row_count,keyhole_count,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,brier_score
8,gpc_4d_plus_early_p10,full,350,70,0.9905102040816326,0.9683591373816677,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.027077489223514602
8,gpc_4d_plus_early_p10,q30,113,37,0.955547652916074,0.9044750340638124,0.9203539823008849,0.9130512091038407,0.8918918918918919,0.9342105263157895,4,5,0.07524847027780472
8,gpc_4d_plus_early_p10,q20,76,28,0.9188988095238095,0.8474408429535355,0.881578947368421,0.8764880952380952,0.8571428571428571,0.8958333333333334,4,5,0.10616039393728628
8,gpc_4d_plus_early_p100,full,350,70,0.9904591836734693,0.9684674290907114,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.027079079184513053
8,gpc_4d_plus_early_p100,q30,113,37,0.955547652916074,0.9049441518302273,0.9203539823008849,0.9130512091038407,0.8918918918918919,0.9342105263157895,4,5,0.07524253337716556
8,gpc_4d_plus_early_p100,q20,76,28,0.9188988095238095,0.8482351619149664,0.881578947368421,0.8764880952380952,0.8571428571428571,0.8958333333333334,4,5,0.1061537400623357
8,gpc_4d_plus_early_p20,full,350,70,0.9905612244897959,0.9685539979345844,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.027078523665225746
8,gpc_4d_plus_early_p20,q30,113,37,0.9559032716927454,0.9051243320104074,0.9203539823008849,0.9130512091038407,0.8918918918918919,0.9342105263157895,4,5,0.07524282321564366
8,gpc_4d_plus_early_p20,q20,76,28,0.9196428571428572,0.8485273886829384,0.881578947368421,0.8764880952380952,0.8571428571428571,0.8958333333333334,4,5,0.10615343401333588
8,gpc_4d_plus_early_p40,full,350,70,0.9904591836734693,0.9684674290907114,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.027079079184513053
8,gpc_4d_plus_early_p40,q30,113,37,0.955547652916074,0.9049441518302273,0.9203539823008849,0.9130512091038407,0.8918918918918919,0.9342105263157895,4,5,0.07524253337716556
8,gpc_4d_plus_early_p40,q20,76,28,0.9188988095238095,0.8482351619149664,0.881578947368421,0.8764880952380952,0.8571428571428571,0.8958333333333334,4,5,0.1061537400623357
9,gpc_4d,full,350,70,0.9915306122448979,0.9704783314811449,0.9742857142857143,0.9571428571428572,0.9285714285714286,0.9857142857142858,5,4,0.025683856420248098
9,gpc_4d,q30,112,37,0.954954954954955,0.9022716753866509,0.9196428571428571,0.9057657657657658,0.8648648648648649,0.9466666666666667,5,4,0.07571463045765044
9,gpc_4d,q20,74,29,0.9218390804597701,0.8691052731662399,0.8783783783783784,0.8693486590038314,0.8275862068965517,0.9111111111111111,5,4,0.10622657675418104
9,gpc_4d_plus_early_p02,full,350,70,0.9908163265306122,0.9710198968569677,0.98,0.9714285714285715,0.9571428571428572,0.9857142857142858,3,4,0.02566495361067446
9,gpc_4d_plus_early_p02,q30,112,37,0.9556756756756757,0.9089048964825727,0.9375,0.9327927927927928,0.918918918918919,0.9466666666666667,3,4,0.07489791426139779
9,gpc_4d_plus_early_p02,q20,74,29,0.9218390804597701,0.8786305950261607,0.9054054054054054,0.903831417624521,0.896551724137931,0.9111111111111111,3,4,0.1055929945349121
9,gpc_4d_plus_early_p05,full,350,70,0.9914285714285714,0.9721573485408702,0.9771428571428571,0.9642857142857143,0.9428571428571428,0.9857142857142858,4,4,0.025442414428113347
9,gpc_4d_plus_early_p05,q30,112,37,0.9563963963963964,0.9080174119619016,0.9285714285714286,0.9192792792792792,0.8918918918918919,0.9466666666666667,4,4,0.07403225519464607
9,gpc_4d_plus_early_p05,q20,74,29,0.9226053639846743,0.875897372693748,0.8918918918918919,0.8865900383141763,0.8620689655172413,0.9111111111111111,4,4,0.10446232685663498
9,gpc_4d_plus_early_p10,full,350,70,0.9915306122448979,0.9722415526854626,0.9771428571428571,0.9642857142857143,0.9428571428571428,0.9857142857142858,4,4,0.025427079684284197
9,gpc_4d_plus_early_p10,q30,112,37,0.9567567567567568,0.9081928505583929,0.9285714285714286,0.9192792792792792,0.8918918918918919,0.9466666666666667,4,4,0.07413025196618188
9,gpc_4d_plus_early_p10,q20,74,29,0.9233716475095785,0.8761705967374638,0.8918918918918919,0.8865900383141763,0.8620689655172413,0.9111111111111111,4,4,0.10458303290986617
9,gpc_4d_plus_early_p100,full,350,70,0.9915306122448979,0.9722415526854626,0.9771428571428571,0.9642857142857143,0.9428571428571428,0.9857142857142858,4,4,0.025413207122008553
9,gpc_4d_plus_early_p100,q30,112,37,0.9567567567567568,0.9081928505583929,0.9285714285714286,0.9192792792792792,0.8918918918918919,0.9466666666666667,4,4,0.07408294777232279
9,gpc_4d_plus_early_p100,q20,74,29,0.9233716475095785,0.8761705967374638,0.8918918918918919,0.8865900383141763,0.8620689655172413,0.9111111111111111,4,4,0.10451577083563311
9,gpc_4d_plus_early_p20,full,350,70,0.9915306122448979,0.9722415526854626,0.9771428571428571,0.9642857142857143,0.9428571428571428,0.9857142857142858,4,4,0.02541376751850183
9,gpc_4d_plus_early_p20,q30,112,37,0.9567567567567568,0.9081928505583929,0.9285714285714286,0.9192792792792792,0.8918918918918919,0.9466666666666667,4,4,0.07408593356737546
9,gpc_4d_plus_early_p20,q20,74,29,0.9233716475095785,0.8761705967374638,0.8918918918918919,0.8865900383141763,0.8620689655172413,0.9111111111111111,4,4,0.10451942194822195
9,gpc_4d_plus_early_p40,full,350,70,0.9915306122448979,0.9722415526854626,0.9771428571428571,0.9642857142857143,0.9428571428571428,0.9857142857142858,4,4,0.025413207122008553
9,gpc_4d_plus_early_p40,q30,112,37,0.9567567567567568,0.9081928505583929,0.9285714285714286,0.9192792792792792,0.8918918918918919,0.9466666666666667,4,4,0.07408294777232279
9,gpc_4d_plus_early_p40,q20,74,29,0.9233716475095785,0.8761705967374638,0.8918918918918919,0.8865900383141763,0.8620689655172413,0.9111111111111111,4,4,0.10451577083563311
10,gpc_4d,full,350,70,0.9909183673469387,0.9677343773402964,0.9742857142857143,0.9571428571428572,0.9285714285714286,0.9857142857142858,5,4,0.02568121196398442
10,gpc_4d,q30,110,37,0.9503887449092929,0.901934487440375,0.9181818181818182,0.9050351721584599,0.8648648648648649,0.9452054794520548,5,4,0.07694521799172571
10,gpc_4d,q20,76,32,0.9161931818181818,0.8739773905361522,0.881578947368421,0.8764204545454546,0.84375,0.9090909090909091,5,4,0.1083154834049149
10,gpc_4d_plus_early_p02,full,350,70,0.9919897959183673,0.9698468256420981,0.9742857142857143,0.9571428571428572,0.9285714285714286,0.9857142857142858,5,4,0.027021893395514234
10,gpc_4d_plus_early_p02,q30,110,37,0.9555720103665309,0.9092015848787012,0.9181818181818182,0.9050351721584599,0.8648648648648649,0.9452054794520548,5,4,0.07835214558199909
10,gpc_4d_plus_early_p02,q20,76,32,0.9232954545454546,0.881945073266171,0.881578947368421,0.8764204545454546,0.84375,0.9090909090909091,5,4,0.1094054242126992
10,gpc_4d_plus_early_p05,full,350,70,0.9925,0.9707833680492636,0.9742857142857143,0.9571428571428572,0.9285714285714286,0.9857142857142858,5,4,0.02723721693845107
10,gpc_4d_plus_early_p05,q30,110,37,0.9563124768604221,0.9098882754638453,0.9181818181818182,0.9050351721584599,0.8648648648648649,0.9452054794520548,5,4,0.07900062657052963
10,gpc_4d_plus_early_p05,q20,76,32,0.9240056818181819,0.882538233868953,0.881578947368421,0.8764204545454546,0.84375,0.9090909090909091,5,4,0.11016895694216655
10,gpc_4d_plus_early_p10,full,350,70,0.9924489795918368,0.9706727207522875,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.027237328571652248
10,gpc_4d_plus_early_p10,q30,110,37,0.9559422436134766,0.9096338329493407,0.9090909090909091,0.8981858570899667,0.8648648648648649,0.9315068493150684,5,5,0.07893914430288365
10,gpc_4d_plus_early_p10,q20,76,32,0.9232954545454546,0.8822393859667008,0.868421052631579,0.8650568181818181,0.84375,0.8863636363636364,5,5,0.11006476102892153
10,gpc_4d_plus_early_p100,full,350,70,0.9924999999999999,0.9707608886239151,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.02720967434458403
10,gpc_4d_plus_early_p100,q30,110,37,0.9563124768604221,0.9098898493343894,0.9090909090909091,0.8981858570899667,0.8648648648648649,0.9315068493150684,5,5,0.07884812735266183
10,gpc_4d_plus_early_p100,q20,76,32,0.9240056818181818,0.8826022306691682,0.868421052631579,0.8650568181818181,0.84375,0.8863636363636364,5,5,0.10993527381871386
10,gpc_4d_plus_early_p20,full,350,70,0.9924999999999999,0.9707608886239151,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.027210136408687167
10,gpc_4d_plus_early_p20,q30,110,37,0.9563124768604221,0.9098898493343894,0.9090909090909091,0.8981858570899667,0.8648648648648649,0.9315068493150684,5,5,0.07885040101946861
10,gpc_4d_plus_early_p20,q20,76,32,0.9240056818181818,0.8826022306691682,0.868421052631579,0.8650568181818181,0.84375,0.8863636363636364,5,5,0.10993794658744722
10,gpc_4d_plus_early_p40,full,350,70,0.9924999999999999,0.9707608886239151,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.02720967434458403
10,gpc_4d_plus_early_p40,q30,110,37,0.9563124768604221,0.9098898493343894,0.9090909090909091,0.8981858570899667,0.8648648648648649,0.9315068493150684,5,5,0.07884812735266183
10,gpc_4d_plus_early_p40,q20,76,32,0.9240056818181818,0.8826022306691682,0.868421052631579,0.8650568181818181,0.84375,0.8863636363636364,5,5,0.10993527381871386
11,gpc_4d,full,350,70,0.9931122448979591,0.9759932759058874,0.9771428571428571,0.9589285714285715,0.9285714285714286,0.9892857142857143,5,3,0.023414025742609205
11,gpc_4d,q30,112,38,0.9612375533428165,0.9220876051486191,0.9285714285714286,0.9139402560455192,0.868421052631579,0.9594594594594594,5,3,0.06931778200254517
11,gpc_4d,q20,76,30,0.9340579710144928,0.8911522151066409,0.8947368421052632,0.8840579710144928,0.8333333333333334,0.9347826086956522,5,3,0.09538696771453273
11,gpc_4d_plus_early_p02,full,350,70,0.9930612244897958,0.9759091214030485,0.98,0.9660714285714286,0.9428571428571428,0.9892857142857143,4,3,0.0238671710041289
11,gpc_4d_plus_early_p02,q30,112,38,0.9626600284495022,0.9237678216006199,0.9375,0.9270981507823612,0.8947368421052632,0.9594594594594594,4,3,0.07019797035897639
11,gpc_4d_plus_early_p02,q20,76,30,0.9355072463768115,0.8916007500731195,0.9078947368421053,0.9007246376811595,0.8666666666666667,0.9347826086956522,4,3,0.09601347559689592
11,gpc_4d_plus_early_p05,full,350,70,0.9933673469387755,0.9767297987634616,0.9828571428571429,0.9732142857142858,0.9571428571428572,0.9892857142857143,3,3,0.023264341892237084
11,gpc_4d_plus_early_p05,q30,112,38,0.9647937411095305,0.926630129075145,0.9464285714285714,0.9402560455192034,0.9210526315789473,0.9594594594594594,3,3,0.06786480550333841
11,gpc_4d_plus_early_p05,q20,76,30,0.9391304347826086,0.8943927692639151,0.9210526315789473,0.9173913043478261,0.9,0.9347826086956522,3,3,0.09237120030081579
11,gpc_4d_plus_early_p10,full,350,70,0.993469387755102,0.9771414739157027,0.9828571428571429,0.9732142857142858,0.9571428571428572,0.9892857142857143,3,3,0.02314917562266924
11,gpc_4d_plus_early_p10,q30,112,38,0.965149359886202,0.9270441104571714,0.9464285714285714,0.9402560455192034,0.9210526315789473,0.9594594594594594,3,3,0.06759065077833461
11,gpc_4d_plus_early_p10,q20,76,30,0.9398550724637682,0.8949822001582239,0.9210526315789473,0.9173913043478261,0.9,0.9347826086956522,3,3,0.09193647260827317
11,gpc_4d_plus_early_p100,full,350,70,0.9935204081632654,0.9772029896637342,0.9828571428571429,0.9732142857142858,0.9571428571428572,0.9892857142857143,3,3,0.023127107913463243
11,gpc_4d_plus_early_p100,q30,112,38,0.9655049786628733,0.9272453177006321,0.9464285714285714,0.9402560455192034,0.9210526315789473,0.9594594594594594,3,3,0.06751425303744173
11,gpc_4d_plus_early_p100,q20,76,30,0.9405797101449276,0.8953189004949244,0.9210526315789473,0.9173913043478261,0.9,0.9347826086956522,3,3,0.09181942764723997
11,gpc_4d_plus_early_p20,full,350,70,0.9935204081632654,0.9772029896637342,0.9828571428571429,0.9732142857142858,0.9571428571428572,0.9892857142857143,3,3,0.023128922858541057
11,gpc_4d_plus_early_p20,q30,112,38,0.9655049786628733,0.9272453177006321,0.9464285714285714,0.9402560455192034,0.9210526315789473,0.9594594594594594,3,3,0.06752155764600139
11,gpc_4d_plus_early_p20,q20,76,30,0.9405797101449276,0.8953189004949244,0.9210526315789473,0.9173913043478261,0.9,0.9347826086956522,3,3,0.091830744004205
11,gpc_4d_plus_early_p40,full,350,70,0.9935204081632654,0.9772029896637342,0.9828571428571429,0.9732142857142858,0.9571428571428572,0.9892857142857143,3,3,0.023127107913463243
11,gpc_4d_plus_early_p40,q30,112,38,0.9655049786628733,0.9272453177006321,0.9464285714285714,0.9402560455192034,0.9210526315789473,0.9594594594594594,3,3,0.06751425303744173
11,gpc_4d_plus_early_p40,q20,76,30,0.9405797101449276,0.8953189004949244,0.9210526315789473,0.9173913043478261,0.9,0.9347826086956522,3,3,0.09181942764723997
12,gpc_4d,full,350,70,0.9920918367346939,0.9731946072178368,0.9628571428571429,0.9446428571428571,0.9142857142857143,0.975,6,7,0.026090103141379595
12,gpc_4d,q30,111,36,0.9514814814814815,0.910095942098563,0.8828828828828829,0.87,0.8333333333333334,0.9066666666666666,6,7,0.07872337423517249
12,gpc_4d,q20,76,30,0.9246376811594202,0.8932049047642244,0.8421052631578947,0.8347826086956522,0.8,0.8695652173913043,6,6,0.10389727603300503
12,gpc_4d_plus_early_p02,full,350,70,0.9926020408163265,0.9759901073349153,0.9628571428571429,0.9446428571428571,0.9142857142857143,0.975,6,7,0.026280361856220916
12,gpc_4d_plus_early_p02,q30,111,36,0.9581481481481481,0.9230848175980421,0.8828828828828829,0.87,0.8333333333333334,0.9066666666666666,6,7,0.07550194883620043
12,gpc_4d_plus_early_p02,q20,76,30,0.9347826086956522,0.9079452364345644,0.8421052631578947,0.8347826086956522,0.8,0.8695652173913043,6,6,0.09950049089424438
12,gpc_4d_plus_early_p05,full,350,70,0.9925510204081632,0.9763355301547897,0.9685714285714285,0.9535714285714285,0.9285714285714286,0.9785714285714285,5,6,0.02588235200755398
12,gpc_4d_plus_early_p05,q30,111,36,0.9603703703703703,0.9250495255900496,0.9009009009009009,0.8905555555555555,0.8611111111111112,0.92,5,6,0.07388198093013175
12,gpc_4d_plus_early_p05,q20,76,30,0.9384057971014493,0.9097744730159317,0.881578947368421,0.8789855072463768,0.8666666666666667,0.8913043478260869,4,5,0.09700942003717239
12,gpc_4d_plus_early_p10,full,350,70,0.9926020408163265,0.9766643327438073,0.9685714285714285,0.9535714285714285,0.9285714285714286,0.9785714285714285,5,6,0.02584020458852614
12,gpc_4d_plus_early_p10,q30,111,36,0.9603703703703703,0.9254947981597353,0.9009009009009009,0.8905555555555555,0.8611111111111112,0.92,5,6,0.07377356498000778
12,gpc_4d_plus_early_p10,q20,76,30,0.9384057971014493,0.9097744730159317,0.881578947368421,0.8789855072463768,0.8666666666666667,0.8913043478260869,4,5,0.09682345078640661
12,gpc_4d_plus_early_p100,full,350,70,0.9923979591836735,0.9762083042632392,0.9685714285714285,0.9535714285714285,0.9285714285714286,0.9785714285714285,5,6,0.02585595270976435
12,gpc_4d_plus_early_p100,q30,111,36,0.9596296296296296,0.9243175259040317,0.9009009009009009,0.8905555555555555,0.8611111111111112,0.92,5,6,0.07380636267351398
12,gpc_4d_plus_early_p100,q20,76,30,0.9369565217391305,0.9081527968933483,0.881578947368421,0.8789855072463768,0.8666666666666667,0.8913043478260869,4,5,0.09686448970799134
12,gpc_4d_plus_early_p20,full,350,70,0.9924489795918368,0.9763659525221533,0.9685714285714285,0.9535714285714285,0.9285714285714286,0.9785714285714285,5,6,0.02585490267944208
12,gpc_4d_plus_early_p20,q30,111,36,0.96,0.9247945180476905,0.9009009009009009,0.8905555555555555,0.8611111111111112,0.92,5,6,0.0738046703894376
12,gpc_4d_plus_early_p20,q20,76,30,0.9376811594202898,0.9088166186098016,0.881578947368421,0.8789855072463768,0.8666666666666667,0.8913043478260869,4,5,0.09686322241952876
12,gpc_4d_plus_early_p40,full,350,70,0.9923979591836735,0.9762083042632392,0.9685714285714285,0.9535714285714285,0.9285714285714286,0.9785714285714285,5,6,0.02585595270976435
12,gpc_4d_plus_early_p40,q30,111,36,0.9596296296296296,0.9243175259040317,0.9009009009009009,0.8905555555555555,0.8611111111111112,0.92,5,6,0.07380636267351398
12,gpc_4d_plus_early_p40,q20,76,30,0.9369565217391305,0.9081527968933483,0.881578947368421,0.8789855072463768,0.8666666666666667,0.8913043478260869,4,5,0.09686448970799134
13,gpc_4d,full,350,70,0.9895918367346939,0.9687922391129734,0.9685714285714285,0.9535714285714285,0.9285714285714286,0.9785714285714285,5,6,0.026495717439954675
13,gpc_4d,q30,113,38,0.9529824561403508,0.9102855655752774,0.9026548672566371,0.8942105263157896,0.868421052631579,0.92,5,6,0.07664782476746028
13,gpc_4d,q20,77,32,0.9222222222222223,0.8892181281013738,0.8571428571428571,0.8552083333333333,0.84375,0.8666666666666667,5,6,0.10589820782568252
13,gpc_4d_plus_early_p02,full,350,70,0.9897448979591837,0.9677572763354353,0.9714285714285714,0.9607142857142856,0.9428571428571428,0.9785714285714285,4,6,0.028344690149621588
13,gpc_4d_plus_early_p02,q30,113,38,0.9529824561403509,0.905995590169343,0.911504424778761,0.9073684210526316,0.8947368421052632,0.92,4,6,0.07954823570620743
13,gpc_4d_plus_early_p02,q20,77,32,0.9215277777777777,0.8828673487684902,0.8701298701298701,0.8708333333333333,0.875,0.8666666666666667,4,6,0.10873677060034961
13,gpc_4d_plus_early_p05,full,350,70,0.9909693877551021,0.9692881306799168,0.9657142857142857,0.9464285714285714,0.9142857142857143,0.9785714285714285,6,6,0.028519455770903035
13,gpc_4d_plus_early_p05,q30,113,38,0.9571929824561404,0.91287833070396,0.8938053097345132,0.8810526315789473,0.8421052631578947,0.92,6,6,0.07793786999256674
13,gpc_4d_plus_early_p05,q20,77,32,0.9256944444444444,0.8914851164395666,0.8441558441558441,0.8395833333333333,0.8125,0.8666666666666667,6,6,0.10621540774191937
13,gpc_4d_plus_early_p10,full,350,70,0.9910204081632654,0.9691417289787236,0.9657142857142857,0.9464285714285714,0.9142857142857143,0.9785714285714285,6,6,0.028489285832715205
13,gpc_4d_plus_early_p10,q30,113,38,0.9571929824561404,0.9114107193679276,0.8938053097345132,0.8810526315789473,0.8421052631578947,0.92,6,6,0.07797758661955594
13,gpc_4d_plus_early_p10,q20,77,32,0.9256944444444444,0.8893962126962511,0.8441558441558441,0.8395833333333333,0.8125,0.8666666666666667,6,6,0.10626828758897568
13,gpc_4d_plus_early_p100,full,350,70,0.9909693877551021,0.9689600835505994,0.9657142857142857,0.9464285714285714,0.9142857142857143,0.9785714285714285,6,6,0.028506971599151908
13,gpc_4d_plus_early_p100,q30,113,38,0.9568421052631579,0.9108540392059844,0.8938053097345132,0.8810526315789473,0.8421052631578947,0.92,6,6,0.0780223741149181
13,gpc_4d_plus_early_p100,q20,77,32,0.925,0.8886442073486576,0.8441558441558441,0.8395833333333333,0.8125,0.8666666666666667,6,6,0.10632303070013445
13,gpc_4d_plus_early_p20,full,350,70,0.9909693877551021,0.9689600835505994,0.9657142857142857,0.9464285714285714,0.9142857142857143,0.9785714285714285,6,6,0.028503646325651593
13,gpc_4d_plus_early_p20,q30,113,38,0.9568421052631579,0.9108540392059844,0.8938053097345132,0.8810526315789473,0.8421052631578947,0.92,6,6,0.07801409259024893
13,gpc_4d_plus_early_p20,q20,77,32,0.925,0.8886442073486576,0.8441558441558441,0.8395833333333333,0.8125,0.8666666666666667,6,6,0.10631150222922948
13,gpc_4d_plus_early_p40,full,350,70,0.9909693877551021,0.9689600835505994,0.9657142857142857,0.9464285714285714,0.9142857142857143,0.9785714285714285,6,6,0.028506971599151908
13,gpc_4d_plus_early_p40,q30,113,38,0.9568421052631579,0.9108540392059844,0.8938053097345132,0.8810526315789473,0.8421052631578947,0.92,6,6,0.0780223741149181
13,gpc_4d_plus_early_p40,q20,77,32,0.925,0.8886442073486576,0.8441558441558441,0.8395833333333333,0.8125,0.8666666666666667,6,6,0.10632303070013445
14,gpc_4d,full,350,70,0.9897448979591837,0.9663985584042183,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.026177948696491628
14,gpc_4d,q30,111,38,0.9470079307858688,0.8929335435783378,0.9099099099099099,0.8999639509733237,0.868421052631579,0.9315068493150684,5,5,0.07822985482802074
14,gpc_4d,q20,77,32,0.9173611111111111,0.869794521671458,0.8831168831168831,0.8774305555555555,0.84375,0.9111111111111111,5,4,0.10047634008843864
14,gpc_4d_plus_early_p02,full,350,70,0.9905612244897959,0.967599902815754,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.029269560500922175
14,gpc_4d_plus_early_p02,q30,111,38,0.95746214852199,0.9096410071123656,0.9099099099099099,0.8999639509733237,0.868421052631579,0.9315068493150684,5,5,0.07779763809962316
14,gpc_4d_plus_early_p02,q20,77,32,0.9368055555555556,0.893740652688795,0.8961038961038961,0.8930555555555555,0.875,0.9111111111111111,4,4,0.09861386102802455
14,gpc_4d_plus_early_p05,full,350,70,0.990969387755102,0.9696952900110979,0.9685714285714285,0.9535714285714285,0.9285714285714286,0.9785714285714285,5,6,0.028044969389093777
14,gpc_4d_plus_early_p05,q30,111,38,0.9603460706560923,0.917594002022868,0.9009009009009009,0.8931146359048305,0.868421052631579,0.9178082191780822,5,6,0.07396990683048109
14,gpc_4d_plus_early_p05,q20,77,32,0.9409722222222222,0.9042390920987174,0.8831168831168831,0.8819444444444444,0.875,0.8888888888888888,4,5,0.09305170169373529
14,gpc_4d_plus_early_p10,full,350,70,0.9910204081632654,0.9696263996727698,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.027982170411972162
14,gpc_4d_plus_early_p10,q30,111,38,0.9603460706560922,0.9158556978312532,0.9099099099099099,0.8999639509733237,0.868421052631579,0.9315068493150684,5,5,0.07387136816363264
14,gpc_4d_plus_early_p10,q20,77,32,0.9402777777777778,0.9005980897394947,0.8831168831168831,0.8819444444444444,0.875,0.8888888888888888,4,5,0.09301302313272594
14,gpc_4d_plus_early_p100,full,350,70,0.9910204081632654,0.9696263996727698,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.027901943922703256
14,gpc_4d_plus_early_p100,q30,111,38,0.9603460706560922,0.9158556978312532,0.9099099099099099,0.8999639509733237,0.868421052631579,0.9315068493150684,5,5,0.07362462636778155
14,gpc_4d_plus_early_p100,q20,77,32,0.9402777777777778,0.9005980897394947,0.8831168831168831,0.8819444444444444,0.875,0.8888888888888888,4,5,0.09267113371198504
14,gpc_4d_plus_early_p20,full,350,70,0.9910204081632654,0.9696263996727698,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.027907068628686235
14,gpc_4d_plus_early_p20,q30,111,38,0.9603460706560922,0.9158556978312532,0.9099099099099099,0.8999639509733237,0.868421052631579,0.9315068493150684,5,5,0.07364017142829803
14,gpc_4d_plus_early_p20,q20,77,32,0.9402777777777778,0.9005980897394947,0.8831168831168831,0.8819444444444444,0.875,0.8888888888888888,4,5,0.0926909261778222
14,gpc_4d_plus_early_p40,full,350,70,0.9910204081632654,0.9696263996727698,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.027901943922703256
14,gpc_4d_plus_early_p40,q30,111,38,0.9603460706560922,0.9158556978312532,0.9099099099099099,0.8999639509733237,0.868421052631579,0.9315068493150684,5,5,0.07362462636778155
14,gpc_4d_plus_early_p40,q20,77,32,0.9402777777777778,0.9005980897394947,0.8831168831168831,0.8819444444444444,0.875,0.8888888888888888,4,5,0.09267113371198504
15,gpc_4d,full,350,70,0.9893877551020409,0.9689053857218429,0.98,0.9660714285714286,0.9428571428571428,0.9892857142857143,4,3,0.024377389658071635
15,gpc_4d,q30,112,38,0.9516358463726885,0.90196659321738,0.9375,0.9270981507823612,0.8947368421052632,0.9594594594594594,4,3,0.0710415910720232
15,gpc_4d,q20,78,29,0.9232934553131598,0.8496371719801273,0.9230769230769231,0.9176636171710064,0.896551724137931,0.9387755102040817,3,3,0.09143584065227738
15,gpc_4d_plus_early_p02,full,350,70,0.985,0.9640437196661533,0.98,0.9660714285714286,0.9428571428571428,0.9892857142857143,4,3,0.02700228838513903
15,gpc_4d_plus_early_p02,q30,112,38,0.9466571834992888,0.9001724849774587,0.9375,0.9270981507823612,0.8947368421052632,0.9594594594594594,4,3,0.07615830600682252
15,gpc_4d_plus_early_p02,q20,78,29,0.9190710767065446,0.8532152760511232,0.9230769230769231,0.9176636171710064,0.896551724137931,0.9387755102040817,3,3,0.09729484552815504
15,gpc_4d_plus_early_p05,full,350,70,0.9864795918367347,0.9661745387821149,0.9828571428571429,0.9732142857142858,0.9571428571428572,0.9892857142857143,3,3,0.025968190810992386
15,gpc_4d_plus_early_p05,q30,112,38,0.9480796586059743,0.8991614814685098,0.9464285714285714,0.9402560455192034,0.9210526315789473,0.9594594594594594,3,3,0.07398005619856429
15,gpc_4d_plus_early_p05,q20,78,29,0.9197748064743139,0.8531358876616646,0.9358974358974359,0.9349049964813512,0.9310344827586207,0.9387755102040817,2,3,0.09434994405584449
15,gpc_4d_plus_early_p10,full,350,70,0.986326530612245,0.9659720130233692,0.9828571428571429,0.9732142857142858,0.9571428571428572,0.9892857142857143,3,3,0.026095466783829395
15,gpc_4d_plus_early_p10,q30,112,38,0.9473684210526315,0.8985463679018661,0.9464285714285714,0.9402560455192034,0.9210526315789473,0.9594594594594594,3,3,0.07441289280723981
15,gpc_4d_plus_early_p10,q20,78,29,0.9190710767065446,0.8529288483241904,0.9358974358974359,0.9349049964813512,0.9310344827586207,0.9387755102040817,2,3,0.09501329437266437
15,gpc_4d_plus_early_p100,full,350,70,0.9861224489795919,0.9657953140865629,0.9828571428571429,0.9732142857142858,0.9571428571428572,0.9892857142857143,3,3,0.026323436041392836
15,gpc_4d_plus_early_p100,q30,112,38,0.9473684210526315,0.8985463679018661,0.9464285714285714,0.9402560455192034,0.9210526315789473,0.9594594594594594,3,3,0.07500295102621793
15,gpc_4d_plus_early_p100,q20,78,29,0.9190710767065446,0.8529288483241904,0.9358974358974359,0.9349049964813512,0.9310344827586207,0.9387755102040817,2,3,0.09589951655798168
15,gpc_4d_plus_early_p20,full,350,70,0.9861224489795919,0.9657953140865629,0.9828571428571429,0.9732142857142858,0.9571428571428572,0.9892857142857143,3,3,0.02630458588587395
15,gpc_4d_plus_early_p20,q30,112,38,0.9473684210526315,0.8985463679018661,0.9464285714285714,0.9402560455192034,0.9210526315789473,0.9594594594594594,3,3,0.07495404957893566
15,gpc_4d_plus_early_p20,q20,78,29,0.9190710767065446,0.8529288483241904,0.9358974358974359,0.9349049964813512,0.9310344827586207,0.9387755102040817,2,3,0.09582648003533568
15,gpc_4d_plus_early_p40,full,350,70,0.9861224489795919,0.9657953140865629,0.9828571428571429,0.9732142857142858,0.9571428571428572,0.9892857142857143,3,3,0.026323436041392836
15,gpc_4d_plus_early_p40,q30,112,38,0.9473684210526315,0.8985463679018661,0.9464285714285714,0.9402560455192034,0.9210526315789473,0.9594594594594594,3,3,0.07500295102621793
15,gpc_4d_plus_early_p40,q20,78,29,0.9190710767065446,0.8529288483241904,0.9358974358974359,0.9349049964813512,0.9310344827586207,0.9387755102040817,2,3,0.09589951655798168
