run_id,repeat,fold,prefix_fraction,subset,learned_threshold,learned_direction,direction_is_below,balanced_accuracy,keyhole_recall,true_negative,false_positive,false_negative,true_positive
w85__r06_f04,6,4,0.2,q20,31.935344241483524,below,1,0.5625,1.0,1,7,0,7
w85__r06_f04,6,4,0.4,full,31.935344241483524,below,1,0.6043956043956045,0.9230769230769231,16,40,1,12
w85__r06_f04,6,4,0.4,q30,31.935344241483524,below,1,0.625,1.0,4,12,0,7
w85__r06_f04,6,4,0.4,q20,31.935344241483524,below,1,0.5625,1.0,1,7,0,7
w85__r06_f04,6,4,1.0,full,31.935344241483524,below,1,0.6043956043956045,0.9230769230769231,16,40,1,12
w85__r06_f04,6,4,1.0,q30,31.935344241483524,below,1,0.625,1.0,4,12,0,7
w85__r06_f04,6,4,1.0,q20,31.935344241483524,below,1,0.5625,1.0,1,7,0,7
w85__r06_f05,6,5,0.02,full,32.40799515411522,below,1,0.5226190476190476,0.8666666666666667,10,46,2,13
w85__r06_f05,6,5,0.02,q30,32.40799515411522,below,1,0.5042735042735043,0.7777777777777778,3,10,2,7
w85__r06_f05,6,5,0.02,q20,32.40799515411522,below,1,0.5178571428571428,0.75,2,5,2,6
w85__r06_f05,6,5,0.05,full,32.40799515411522,below,1,0.5226190476190476,0.8666666666666667,10,46,2,13
w85__r06_f05,6,5,0.05,q30,32.40799515411522,below,1,0.5042735042735043,0.7777777777777778,3,10,2,7
w85__r06_f05,6,5,0.05,q20,32.40799515411522,below,1,0.5178571428571428,0.75,2,5,2,6
w85__r06_f05,6,5,0.1,full,32.40799515411522,below,1,0.5226190476190476,0.8666666666666667,10,46,2,13
w85__r06_f05,6,5,0.1,q30,32.40799515411522,below,1,0.5042735042735043,0.7777777777777778,3,10,2,7
w85__r06_f05,6,5,0.1,q20,32.40799515411522,below,1,0.5178571428571428,0.75,2,5,2,6
w85__r06_f05,6,5,0.2,full,32.40799515411522,below,1,0.5226190476190476,0.8666666666666667,10,46,2,13
w85__r06_f05,6,5,0.2,q30,32.40799515411522,below,1,0.5042735042735043,0.7777777777777778,3,10,2,7
w85__r06_f05,6,5,0.2,q20,32.40799515411522,below,1,0.5178571428571428,0.75,2,5,2,6
w85__r06_f05,6,5,0.4,full,32.40799515411522,below,1,0.5226190476190476,0.8666666666666667,10,46,2,13
w85__r06_f05,6,5,0.4,q30,32.40799515411522,below,1,0.5042735042735043,0.7777777777777778,3,10,2,7
w85__r06_f05,6,5,0.4,q20,32.40799515411522,below,1,0.5178571428571428,0.75,2,5,2,6
w85__r06_f05,6,5,1.0,full,32.40799515411522,below,1,0.5226190476190476,0.8666666666666667,10,46,2,13
w85__r06_f05,6,5,1.0,q30,32.40799515411522,below,1,0.5042735042735043,0.7777777777777778,3,10,2,7
w85__r06_f05,6,5,1.0,q20,32.40799515411522,below,1,0.5178571428571428,0.75,2,5,2,6
w85__r07_f01,7,1,0.02,full,32.40799515411522,below,1,0.6012820512820513,0.9333333333333333,14,38,1,14
w85__r07_f01,7,1,0.02,q30,32.40799515411522,below,1,0.5598290598290598,0.8888888888888888,3,10,1,8
w85__r07_f01,7,1,0.02,q20,32.40799515411522,below,1,0.5158730158730158,0.8888888888888888,1,6,1,8
w85__r07_f01,7,1,0.05,full,32.40799515411522,below,1,0.6012820512820513,0.9333333333333333,14,38,1,14
w85__r07_f01,7,1,0.05,q30,32.40799515411522,below,1,0.5598290598290598,0.8888888888888888,3,10,1,8
w85__r07_f01,7,1,0.05,q20,32.40799515411522,below,1,0.5158730158730158,0.8888888888888888,1,6,1,8
w85__r07_f01,7,1,0.1,full,32.40799515411522,below,1,0.6012820512820513,0.9333333333333333,14,38,1,14
w85__r07_f01,7,1,0.1,q30,32.40799515411522,below,1,0.5598290598290598,0.8888888888888888,3,10,1,8
w85__r07_f01,7,1,0.1,q20,32.40799515411522,below,1,0.5158730158730158,0.8888888888888888,1,6,1,8
w85__r07_f01,7,1,0.2,full,32.40799515411522,below,1,0.6012820512820513,0.9333333333333333,14,38,1,14
w85__r07_f01,7,1,0.2,q30,32.40799515411522,below,1,0.5598290598290598,0.8888888888888888,3,10,1,8
w85__r07_f01,7,1,0.2,q20,32.40799515411522,below,1,0.5158730158730158,0.8888888888888888,1,6,1,8
w85__r07_f01,7,1,0.4,full,32.40799515411522,below,1,0.6012820512820513,0.9333333333333333,14,38,1,14
w85__r07_f01,7,1,0.4,q30,32.40799515411522,below,1,0.5598290598290598,0.8888888888888888,3,10,1,8
w85__r07_f01,7,1,0.4,q20,32.40799515411522,below,1,0.5158730158730158,0.8888888888888888,1,6,1,8
w85__r07_f01,7,1,1.0,full,32.40799515411522,below,1,0.6012820512820513,0.9333333333333333,14,38,1,14
w85__r07_f01,7,1,1.0,q30,32.40799515411522,below,1,0.5598290598290598,0.8888888888888888,3,10,1,8
w85__r07_f01,7,1,1.0,q20,32.40799515411522,below,1,0.5158730158730158,0.8888888888888888,1,6,1,8
w85__r07_f02,7,2,0.02,full,32.40799515411522,below,1,0.7280701754385965,1.0,26,31,0,13
w85__r07_f02,7,2,0.02,q30,32.40799515411522,below,1,0.7,1.0,6,9,0,6
w85__r07_f02,7,2,0.02,q20,32.40799515411522,below,1,0.6111111111111112,1.0,2,7,0,4
w85__r07_f02,7,2,0.05,full,32.40799515411522,below,1,0.7280701754385965,1.0,26,31,0,13
w85__r07_f02,7,2,0.05,q30,32.40799515411522,below,1,0.7,1.0,6,9,0,6
w85__r07_f02,7,2,0.05,q20,32.40799515411522,below,1,0.6111111111111112,1.0,2,7,0,4
w85__r07_f02,7,2,0.1,full,32.40799515411522,below,1,0.7280701754385965,1.0,26,31,0,13
w85__r07_f02,7,2,0.1,q30,32.40799515411522,below,1,0.7,1.0,6,9,0,6
w85__r07_f02,7,2,0.1,q20,32.40799515411522,below,1,0.6111111111111112,1.0,2,7,0,4
w85__r07_f02,7,2,0.2,full,32.40799515411522,below,1,0.7280701754385965,1.0,26,31,0,13
w85__r07_f02,7,2,0.2,q30,32.40799515411522,below,1,0.7,1.0,6,9,0,6
w85__r07_f02,7,2,0.2,q20,32.40799515411522,below,1,0.6111111111111112,1.0,2,7,0,4
w85__r07_f02,7,2,0.4,full,32.40799515411522,below,1,0.7280701754385965,1.0,26,31,0,13
w85__r07_f02,7,2,0.4,q30,32.40799515411522,below,1,0.7,1.0,6,9,0,6
w85__r07_f02,7,2,0.4,q20,32.40799515411522,below,1,0.6111111111111112,1.0,2,7,0,4
w85__r07_f02,7,2,1.0,full,32.40799515411522,below,1,0.7280701754385965,1.0,26,31,0,13
w85__r07_f02,7,2,1.0,q30,32.40799515411522,below,1,0.7,1.0,6,9,0,6
w85__r07_f02,7,2,1.0,q20,32.40799515411522,below,1,0.6111111111111112,1.0,2,7,0,4
w85__r07_f03,7,3,0.02,full,32.40799515411522,below,1,0.5523872679045093,0.8461538461538461,15,43,2,11
w85__r07_f03,7,3,0.02,q30,32.40799515411522,below,1,0.5042735042735043,0.7777777777777778,3,10,2,7
w85__r07_f03,7,3,0.02,q20,32.40799515411522,below,1,0.5446428571428572,0.7142857142857143,3,5,2,5
w85__r07_f03,7,3,0.05,full,32.40799515411522,below,1,0.5523872679045093,0.8461538461538461,15,43,2,11
w85__r07_f03,7,3,0.05,q30,32.40799515411522,below,1,0.5042735042735043,0.7777777777777778,3,10,2,7
w85__r07_f03,7,3,0.05,q20,32.40799515411522,below,1,0.5446428571428572,0.7142857142857143,3,5,2,5
w85__r07_f03,7,3,0.1,full,32.40799515411522,below,1,0.5523872679045093,0.8461538461538461,15,43,2,11
w85__r07_f03,7,3,0.1,q30,32.40799515411522,below,1,0.5042735042735043,0.7777777777777778,3,10,2,7
w85__r07_f03,7,3,0.1,q20,32.40799515411522,below,1,0.5446428571428572,0.7142857142857143,3,5,2,5
w85__r07_f03,7,3,0.2,full,32.40799515411522,below,1,0.5523872679045093,0.8461538461538461,15,43,2,11
w85__r07_f03,7,3,0.2,q30,32.40799515411522,below,1,0.5042735042735043,0.7777777777777778,3,10,2,7
w85__r07_f03,7,3,0.2,q20,32.40799515411522,below,1,0.5446428571428572,0.7142857142857143,3,5,2,5
w85__r07_f03,7,3,0.4,full,32.40799515411522,below,1,0.5523872679045093,0.8461538461538461,15,43,2,11
w85__r07_f03,7,3,0.4,q30,32.40799515411522,below,1,0.5042735042735043,0.7777777777777778,3,10,2,7
w85__r07_f03,7,3,0.4,q20,32.40799515411522,below,1,0.5446428571428572,0.7142857142857143,3,5,2,5
w85__r07_f03,7,3,1.0,full,32.40799515411522,below,1,0.5523872679045093,0.8461538461538461,15,43,2,11
w85__r07_f03,7,3,1.0,q30,32.40799515411522,below,1,0.5042735042735043,0.7777777777777778,3,10,2,7
w85__r07_f03,7,3,1.0,q20,32.40799515411522,below,1,0.5446428571428572,0.7142857142857143,3,5,2,5
w85__r07_f04,7,4,0.02,full,31.93126200082417,below,1,0.5803571428571428,0.8571428571428571,17,39,2,12
w85__r07_f04,7,4,0.02,q30,31.93126200082417,below,1,0.5848214285714286,0.8571428571428571,5,11,1,6
w85__r07_f04,7,4,0.02,q20,31.93126200082417,below,1,0.6818181818181819,1.0,4,7,0,5
w85__r07_f04,7,4,0.05,full,31.93126200082417,below,1,0.5803571428571428,0.8571428571428571,17,39,2,12
w85__r07_f04,7,4,0.05,q30,31.93126200082417,below,1,0.5848214285714286,0.8571428571428571,5,11,1,6
w85__r07_f04,7,4,0.05,q20,31.93126200082417,below,1,0.6818181818181819,1.0,4,7,0,5
w85__r07_f04,7,4,0.1,full,31.93126200082417,below,1,0.5803571428571428,0.8571428571428571,17,39,2,12
w85__r07_f04,7,4,0.1,q30,31.93126200082417,below,1,0.5848214285714286,0.8571428571428571,5,11,1,6
w85__r07_f04,7,4,0.1,q20,31.93126200082417,below,1,0.6818181818181819,1.0,4,7,0,5
w85__r07_f04,7,4,0.2,full,31.93126200082417,below,1,0.5803571428571428,0.8571428571428571,17,39,2,12
w85__r07_f04,7,4,0.2,q30,31.93126200082417,below,1,0.5848214285714286,0.8571428571428571,5,11,1,6
w85__r07_f04,7,4,0.2,q20,31.93126200082417,below,1,0.6818181818181819,1.0,4,7,0,5
w85__r07_f04,7,4,0.4,full,31.93126200082417,below,1,0.5803571428571428,0.8571428571428571,17,39,2,12
w85__r07_f04,7,4,0.4,q30,31.93126200082417,below,1,0.5848214285714286,0.8571428571428571,5,11,1,6
w85__r07_f04,7,4,0.4,q20,31.93126200082417,below,1,0.6818181818181819,1.0,4,7,0,5
w85__r07_f04,7,4,1.0,full,31.93126200082417,below,1,0.5803571428571428,0.8571428571428571,17,39,2,12
w85__r07_f04,7,4,1.0,q30,31.93126200082417,below,1,0.5848214285714286,0.8571428571428571,5,11,1,6
w85__r07_f04,7,4,1.0,q20,31.93126200082417,below,1,0.6818181818181819,1.0,4,7,0,5
w85__r07_f05,7,5,0.02,full,32.77712869230773,below,1,0.6333333333333333,0.9333333333333333,19,38,1,14
w85__r07_f05,7,5,0.02,q30,32.77712869230773,below,1,0.5708333333333333,0.875,4,11,1,7
w85__r07_f05,7,5,0.02,q20,32.77712869230773,below,1,0.5166666666666667,0.8333333333333334,2,8,1,5
w85__r07_f05,7,5,0.05,full,32.77712869230773,below,1,0.6333333333333333,0.9333333333333333,19,38,1,14
w85__r07_f05,7,5,0.05,q30,32.77712869230773,below,1,0.5708333333333333,0.875,4,11,1,7
w85__r07_f05,7,5,0.05,q20,32.77712869230773,below,1,0.5166666666666667,0.8333333333333334,2,8,1,5
w85__r07_f05,7,5,0.1,full,32.77712869230773,below,1,0.6333333333333333,0.9333333333333333,19,38,1,14
w85__r07_f05,7,5,0.1,q30,32.77712869230773,below,1,0.5708333333333333,0.875,4,11,1,7
w85__r07_f05,7,5,0.1,q20,32.77712869230773,below,1,0.5166666666666667,0.8333333333333334,2,8,1,5
w85__r07_f05,7,5,0.2,full,32.77712869230773,below,1,0.6333333333333333,0.9333333333333333,19,38,1,14
w85__r07_f05,7,5,0.2,q30,32.77712869230773,below,1,0.5708333333333333,0.875,4,11,1,7
w85__r07_f05,7,5,0.2,q20,32.77712869230773,below,1,0.5166666666666667,0.8333333333333334,2,8,1,5
w85__r07_f05,7,5,0.4,full,32.77712869230773,below,1,0.6333333333333333,0.9333333333333333,19,38,1,14
w85__r07_f05,7,5,0.4,q30,32.77712869230773,below,1,0.5708333333333333,0.875,4,11,1,7
w85__r07_f05,7,5,0.4,q20,32.77712869230773,below,1,0.5166666666666667,0.8333333333333334,2,8,1,5
w85__r07_f05,7,5,1.0,full,32.77712869230773,below,1,0.6333333333333333,0.9333333333333333,19,38,1,14
w85__r07_f05,7,5,1.0,q30,32.77712869230773,below,1,0.5708333333333333,0.875,4,11,1,7
w85__r07_f05,7,5,1.0,q20,32.77712869230773,below,1,0.5166666666666667,0.8333333333333334,2,8,1,5
w85__r08_f01,8,1,0.02,full,32.40799515411522,below,1,0.5654088050314465,0.8666666666666667,14,39,2,13
w85__r08_f01,8,1,0.02,q30,32.40799515411522,below,1,0.4545454545454546,0.8181818181818182,1,10,2,9
w85__r08_f01,8,1,0.02,q20,32.40799515411522,below,1,0.375,0.75,0,7,2,6
w85__r08_f01,8,1,0.05,full,32.40799515411522,below,1,0.5654088050314465,0.8666666666666667,14,39,2,13
w85__r08_f01,8,1,0.05,q30,32.40799515411522,below,1,0.4545454545454546,0.8181818181818182,1,10,2,9
w85__r08_f01,8,1,0.05,q20,32.40799515411522,below,1,0.375,0.75,0,7,2,6
w85__r08_f01,8,1,0.1,full,32.40799515411522,below,1,0.5654088050314465,0.8666666666666667,14,39,2,13
w85__r08_f01,8,1,0.1,q30,32.40799515411522,below,1,0.4545454545454546,0.8181818181818182,1,10,2,9
w85__r08_f01,8,1,0.1,q20,32.40799515411522,below,1,0.375,0.75,0,7,2,6
w85__r08_f01,8,1,0.2,full,32.40799515411522,below,1,0.5654088050314465,0.8666666666666667,14,39,2,13
w85__r08_f01,8,1,0.2,q30,32.40799515411522,below,1,0.4545454545454546,0.8181818181818182,1,10,2,9
w85__r08_f01,8,1,0.2,q20,32.40799515411522,below,1,0.375,0.75,0,7,2,6
w85__r08_f01,8,1,0.4,full,32.40799515411522,below,1,0.5654088050314465,0.8666666666666667,14,39,2,13
w85__r08_f01,8,1,0.4,q30,32.40799515411522,below,1,0.4545454545454546,0.8181818181818182,1,10,2,9
w85__r08_f01,8,1,0.4,q20,32.40799515411522,below,1,0.375,0.75,0,7,2,6
w85__r08_f01,8,1,1.0,full,32.40799515411522,below,1,0.5654088050314465,0.8666666666666667,14,39,2,13
w85__r08_f01,8,1,1.0,q30,32.40799515411522,below,1,0.4545454545454546,0.8181818181818182,1,10,2,9
w85__r08_f01,8,1,1.0,q20,32.40799515411522,below,1,0.375,0.75,0,7,2,6
w85__r08_f02,8,2,0.02,full,32.77712869230773,below,1,0.5862068965517242,1.0,10,48,0,13
w85__r08_f02,8,2,0.02,q30,32.77712869230773,below,1,0.5333333333333333,1.0,1,14,0,7
w85__r08_f02,8,2,0.02,q20,32.77712869230773,below,1,0.5,1.0,0,10,0,4
w85__r08_f02,8,2,0.05,full,32.77712869230773,below,1,0.5862068965517242,1.0,10,48,0,13
w85__r08_f02,8,2,0.05,q30,32.77712869230773,below,1,0.5333333333333333,1.0,1,14,0,7
w85__r08_f02,8,2,0.05,q20,32.77712869230773,below,1,0.5,1.0,0,10,0,4
w85__r08_f02,8,2,0.1,full,32.77712869230773,below,1,0.5862068965517242,1.0,10,48,0,13
w85__r08_f02,8,2,0.1,q30,32.77712869230773,below,1,0.5333333333333333,1.0,1,14,0,7
w85__r08_f02,8,2,0.1,q20,32.77712869230773,below,1,0.5,1.0,0,10,0,4
w85__r08_f02,8,2,0.2,full,32.77712869230773,below,1,0.5862068965517242,1.0,10,48,0,13
w85__r08_f02,8,2,0.2,q30,32.77712869230773,below,1,0.5333333333333333,1.0,1,14,0,7
w85__r08_f02,8,2,0.2,q20,32.77712869230773,below,1,0.5,1.0,0,10,0,4
w85__r08_f02,8,2,0.4,full,32.77712869230773,below,1,0.5862068965517242,1.0,10,48,0,13
w85__r08_f02,8,2,0.4,q30,32.77712869230773,below,1,0.5333333333333333,1.0,1,14,0,7
w85__r08_f02,8,2,0.4,q20,32.77712869230773,below,1,0.5,1.0,0,10,0,4
w85__r08_f02,8,2,1.0,full,32.77712869230773,below,1,0.5862068965517242,1.0,10,48,0,13
w85__r08_f02,8,2,1.0,q30,32.77712869230773,below,1,0.5333333333333333,1.0,1,14,0,7
w85__r08_f02,8,2,1.0,q20,32.77712869230773,below,1,0.5,1.0,0,10,0,4
w85__r08_f03,8,3,0.02,full,31.935344241483524,below,1,0.6592009685230025,0.9285714285714286,23,36,1,13
w85__r08_f03,8,3,0.02,q30,31.935344241483524,below,1,0.71875,1.0,7,9,0,7
w85__r08_f03,8,3,0.02,q20,31.935344241483524,below,1,0.8,1.0,6,4,0,6
w85__r08_f03,8,3,0.05,full,31.935344241483524,below,1,0.6592009685230025,0.9285714285714286,23,36,1,13
w85__r08_f03,8,3,0.05,q30,31.935344241483524,below,1,0.71875,1.0,7,9,0,7
w85__r08_f03,8,3,0.05,q20,31.935344241483524,below,1,0.8,1.0,6,4,0,6
w85__r08_f03,8,3,0.1,full,31.935344241483524,below,1,0.6592009685230025,0.9285714285714286,23,36,1,13
w85__r08_f03,8,3,0.1,q30,31.935344241483524,below,1,0.71875,1.0,7,9,0,7
w85__r08_f03,8,3,0.1,q20,31.935344241483524,below,1,0.8,1.0,6,4,0,6
w85__r08_f03,8,3,0.2,full,31.935344241483524,below,1,0.6592009685230025,0.9285714285714286,23,36,1,13
w85__r08_f03,8,3,0.2,q30,31.935344241483524,below,1,0.71875,1.0,7,9,0,7
w85__r08_f03,8,3,0.2,q20,31.935344241483524,below,1,0.8,1.0,6,4,0,6
w85__r08_f03,8,3,0.4,full,31.935344241483524,below,1,0.6592009685230025,0.9285714285714286,23,36,1,13
w85__r08_f03,8,3,0.4,q30,31.935344241483524,below,1,0.71875,1.0,7,9,0,7
w85__r08_f03,8,3,0.4,q20,31.935344241483524,below,1,0.8,1.0,6,4,0,6
w85__r08_f03,8,3,1.0,full,31.935344241483524,below,1,0.6592009685230025,0.9285714285714286,23,36,1,13
w85__r08_f03,8,3,1.0,q30,31.935344241483524,below,1,0.71875,1.0,7,9,0,7
w85__r08_f03,8,3,1.0,q20,31.935344241483524,below,1,0.8,1.0,6,4,0,6
w85__r08_f04,8,4,0.02,full,32.40799515411522,below,1,0.6428571428571429,0.9285714285714286,20,36,1,13
w85__r08_f04,8,4,0.02,q30,32.40799515411522,below,1,0.5555555555555556,0.8333333333333334,5,13,1,5
w85__r08_f04,8,4,0.02,q20,32.40799515411522,below,1,0.6272727272727273,0.8,5,6,1,4
w85__r08_f04,8,4,0.05,full,32.40799515411522,below,1,0.6428571428571429,0.9285714285714286,20,36,1,13
w85__r08_f04,8,4,0.05,q30,32.40799515411522,below,1,0.5555555555555556,0.8333333333333334,5,13,1,5
w85__r08_f04,8,4,0.05,q20,32.40799515411522,below,1,0.6272727272727273,0.8,5,6,1,4
w85__r08_f04,8,4,0.1,full,32.40799515411522,below,1,0.6428571428571429,0.9285714285714286,20,36,1,13
w85__r08_f04,8,4,0.1,q30,32.40799515411522,below,1,0.5555555555555556,0.8333333333333334,5,13,1,5
w85__r08_f04,8,4,0.1,q20,32.40799515411522,below,1,0.6272727272727273,0.8,5,6,1,4
w85__r08_f04,8,4,0.2,full,32.40799515411522,below,1,0.6428571428571429,0.9285714285714286,20,36,1,13
w85__r08_f04,8,4,0.2,q30,32.40799515411522,below,1,0.5555555555555556,0.8333333333333334,5,13,1,5
w85__r08_f04,8,4,0.2,q20,32.40799515411522,below,1,0.6272727272727273,0.8,5,6,1,4
w85__r08_f04,8,4,0.4,full,32.40799515411522,below,1,0.6428571428571429,0.9285714285714286,20,36,1,13
w85__r08_f04,8,4,0.4,q30,32.40799515411522,below,1,0.5555555555555556,0.8333333333333334,5,13,1,5
w85__r08_f04,8,4,0.4,q20,32.40799515411522,below,1,0.6272727272727273,0.8,5,6,1,4
w85__r08_f04,8,4,1.0,full,32.40799515411522,below,1,0.6428571428571429,0.9285714285714286,20,36,1,13
w85__r08_f04,8,4,1.0,q30,32.40799515411522,below,1,0.5555555555555556,0.8333333333333334,5,13,1,5
w85__r08_f04,8,4,1.0,q20,32.40799515411522,below,1,0.6272727272727273,0.8,5,6,1,4
w85__r08_f05,8,5,0.02,full,32.40799515411522,below,1,0.6865079365079365,0.9285714285714286,24,30,1,13
w85__r08_f05,8,5,0.02,q30,32.40799515411522,below,1,0.5729166666666667,0.8333333333333334,5,11,1,5
w85__r08_f05,8,5,0.02,q20,32.40799515411522,below,1,0.6000000000000001,0.8,4,6,1,4
w85__r08_f05,8,5,0.05,full,32.40799515411522,below,1,0.6865079365079365,0.9285714285714286,24,30,1,13
w85__r08_f05,8,5,0.05,q30,32.40799515411522,below,1,0.5729166666666667,0.8333333333333334,5,11,1,5
w85__r08_f05,8,5,0.05,q20,32.40799515411522,below,1,0.6000000000000001,0.8,4,6,1,4
w85__r08_f05,8,5,0.1,full,32.40799515411522,below,1,0.6865079365079365,0.9285714285714286,24,30,1,13
w85__r08_f05,8,5,0.1,q30,32.40799515411522,below,1,0.5729166666666667,0.8333333333333334,5,11,1,5
w85__r08_f05,8,5,0.1,q20,32.40799515411522,below,1,0.6000000000000001,0.8,4,6,1,4
w85__r08_f05,8,5,0.2,full,32.40799515411522,below,1,0.6865079365079365,0.9285714285714286,24,30,1,13
w85__r08_f05,8,5,0.2,q30,32.40799515411522,below,1,0.5729166666666667,0.8333333333333334,5,11,1,5
w85__r08_f05,8,5,0.2,q20,32.40799515411522,below,1,0.6000000000000001,0.8,4,6,1,4
w85__r08_f05,8,5,0.4,full,32.40799515411522,below,1,0.6865079365079365,0.9285714285714286,24,30,1,13
w85__r08_f05,8,5,0.4,q30,32.40799515411522,below,1,0.5729166666666667,0.8333333333333334,5,11,1,5
w85__r08_f05,8,5,0.4,q20,32.40799515411522,below,1,0.6000000000000001,0.8,4,6,1,4
w85__r08_f05,8,5,1.0,full,32.40799515411522,below,1,0.6865079365079365,0.9285714285714286,24,30,1,13
w85__r08_f05,8,5,1.0,q30,32.40799515411522,below,1,0.5729166666666667,0.8333333333333334,5,11,1,5
w85__r08_f05,8,5,1.0,q20,32.40799515411522,below,1,0.6000000000000001,0.8,4,6,1,4
w85__r09_f01,9,1,0.02,full,32.40799515411522,below,1,0.625,1.0,15,45,0,14
w85__r09_f01,9,1,0.02,q30,32.40799515411522,below,1,0.5666666666666667,1.0,2,13,0,9
w85__r09_f01,9,1,0.02,q20,32.40799515411522,below,1,0.625,1.0,2,6,0,8
w85__r09_f01,9,1,0.05,full,32.40799515411522,below,1,0.625,1.0,15,45,0,14
w85__r09_f01,9,1,0.05,q30,32.40799515411522,below,1,0.5666666666666667,1.0,2,13,0,9
w85__r09_f01,9,1,0.05,q20,32.40799515411522,below,1,0.625,1.0,2,6,0,8
w85__r09_f01,9,1,0.1,full,32.40799515411522,below,1,0.625,1.0,15,45,0,14
w85__r09_f01,9,1,0.1,q30,32.40799515411522,below,1,0.5666666666666667,1.0,2,13,0,9
w85__r09_f01,9,1,0.1,q20,32.40799515411522,below,1,0.625,1.0,2,6,0,8
w85__r09_f01,9,1,0.2,full,32.40799515411522,below,1,0.625,1.0,15,45,0,14
w85__r09_f01,9,1,0.2,q30,32.40799515411522,below,1,0.5666666666666667,1.0,2,13,0,9
w85__r09_f01,9,1,0.2,q20,32.40799515411522,below,1,0.625,1.0,2,6,0,8
w85__r09_f01,9,1,0.4,full,32.40799515411522,below,1,0.625,1.0,15,45,0,14
w85__r09_f01,9,1,0.4,q30,32.40799515411522,below,1,0.5666666666666667,1.0,2,13,0,9
w85__r09_f01,9,1,0.4,q20,32.40799515411522,below,1,0.625,1.0,2,6,0,8
w85__r09_f01,9,1,1.0,full,32.40799515411522,below,1,0.625,1.0,15,45,0,14
w85__r09_f01,9,1,1.0,q30,32.40799515411522,below,1,0.5666666666666667,1.0,2,13,0,9
w85__r09_f01,9,1,1.0,q20,32.40799515411522,below,1,0.625,1.0,2,6,0,8
w85__r09_f02,9,2,0.02,full,32.40799515411522,below,1,0.6030769230769231,0.8461538461538461,18,32,2,11
w85__r09_f02,9,2,0.02,q30,32.40799515411522,below,1,0.47619047619047616,0.6666666666666666,4,10,2,4
w85__r09_f02,9,2,0.02,q20,32.40799515411522,below,1,0.5208333333333333,0.6666666666666666,3,5,2,4
w85__r09_f02,9,2,0.05,full,32.40799515411522,below,1,0.6030769230769231,0.8461538461538461,18,32,2,11
w85__r09_f02,9,2,0.05,q30,32.40799515411522,below,1,0.47619047619047616,0.6666666666666666,4,10,2,4
w85__r09_f02,9,2,0.05,q20,32.40799515411522,below,1,0.5208333333333333,0.6666666666666666,3,5,2,4
w85__r09_f02,9,2,0.1,full,32.40799515411522,below,1,0.6030769230769231,0.8461538461538461,18,32,2,11
w85__r09_f02,9,2,0.1,q30,32.40799515411522,below,1,0.47619047619047616,0.6666666666666666,4,10,2,4
w85__r09_f02,9,2,0.1,q20,32.40799515411522,below,1,0.5208333333333333,0.6666666666666666,3,5,2,4
w85__r09_f02,9,2,0.2,full,32.40799515411522,below,1,0.6030769230769231,0.8461538461538461,18,32,2,11
w85__r09_f02,9,2,0.2,q30,32.40799515411522,below,1,0.47619047619047616,0.6666666666666666,4,10,2,4
w85__r09_f02,9,2,0.2,q20,32.40799515411522,below,1,0.5208333333333333,0.6666666666666666,3,5,2,4
w85__r09_f02,9,2,0.4,full,32.40799515411522,below,1,0.6030769230769231,0.8461538461538461,18,32,2,11
w85__r09_f02,9,2,0.4,q30,32.40799515411522,below,1,0.47619047619047616,0.6666666666666666,4,10,2,4
w85__r09_f02,9,2,0.4,q20,32.40799515411522,below,1,0.5208333333333333,0.6666666666666666,3,5,2,4
w85__r09_f02,9,2,1.0,full,32.40799515411522,below,1,0.6030769230769231,0.8461538461538461,18,32,2,11
w85__r09_f02,9,2,1.0,q30,32.40799515411522,below,1,0.47619047619047616,0.6666666666666666,4,10,2,4
w85__r09_f02,9,2,1.0,q20,32.40799515411522,below,1,0.5208333333333333,0.6666666666666666,3,5,2,4
w85__r09_f03,9,3,0.02,full,31.93126200082417,below,1,0.6160714285714286,0.8571428571428571,21,35,2,12
w85__r09_f03,9,3,0.02,q30,31.93126200082417,below,1,0.5555555555555556,0.8333333333333334,5,13,1,5
w85__r09_f03,9,3,0.02,q20,31.93126200082417,below,1,0.625,1.0,3,9,0,4
w85__r09_f03,9,3,0.05,full,31.93126200082417,below,1,0.6160714285714286,0.8571428571428571,21,35,2,12
w85__r09_f03,9,3,0.05,q30,31.93126200082417,below,1,0.5555555555555556,0.8333333333333334,5,13,1,5
w85__r09_f03,9,3,0.05,q20,31.93126200082417,below,1,0.625,1.0,3,9,0,4
w85__r09_f03,9,3,0.1,full,31.93126200082417,below,1,0.6160714285714286,0.8571428571428571,21,35,2,12
w85__r09_f03,9,3,0.1,q30,31.93126200082417,below,1,0.5555555555555556,0.8333333333333334,5,13,1,5
w85__r09_f03,9,3,0.1,q20,31.93126200082417,below,1,0.625,1.0,3,9,0,4
w85__r09_f03,9,3,0.2,full,31.93126200082417,below,1,0.6160714285714286,0.8571428571428571,21,35,2,12
w85__r09_f03,9,3,0.2,q30,31.93126200082417,below,1,0.5555555555555556,0.8333333333333334,5,13,1,5
w85__r09_f03,9,3,0.2,q20,31.93126200082417,below,1,0.625,1.0,3,9,0,4
w85__r09_f03,9,3,0.4,full,31.93126200082417,below,1,0.6160714285714286,0.8571428571428571,21,35,2,12
w85__r09_f03,9,3,0.4,q30,31.93126200082417,below,1,0.5555555555555556,0.8333333333333334,5,13,1,5
